	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
5049	0.34553	0.19451	0.00637	0.15090	0.67229	0.00333	0.29794	0.17846	0.01277	0.14094	0.62320	0.01074	0.30918	0.16568	0.01920	0.14059	0.63028	0.01863	0.12901	0.10489	0.03726	0.10096	0.43454	0.04600
5050	0.34518	0.19440	0.00623	0.15133	0.67203	0.00331	0.29758	0.17832	0.01247	0.14122	0.62298	0.01075	0.30881	0.16552	0.01887	0.14092	0.63007	0.01863	0.12863	0.10465	0.03655	0.10066	0.43452	0.04644
5051	0.34483	0.19408	0.00627	0.15168	0.67180	0.00326	0.29722	0.17800	0.01250	0.14148	0.62278	0.01081	0.30843	0.16520	0.01894	0.14121	0.62988	0.01868	0.12817	0.10433	0.03579	0.10058	0.43446	0.04686
5052	0.34463	0.19366	0.00640	0.15201	0.67167	0.00318	0.29703	0.17765	0.01282	0.14176	0.62269	0.01088	0.30818	0.16483	0.01931	0.14148	0.62980	0.01874	0.12777	0.10412	0.03501	0.10068	0.43445	0.04714
5053	0.34465	0.19320	0.00642	0.15231	0.67164	0.00298	0.29708	0.17731	0.01335	0.14205	0.62270	0.01095	0.30816	0.16442	0.01983	0.14173	0.62982	0.01880	0.12751	0.10408	0.03417	0.10089	0.43446	0.04713
5054	0.34477	0.19270	0.00621	0.15252	0.67161	0.00272	0.29727	0.17695	0.01392	0.14227	0.62274	0.01109	0.30828	0.16397	0.02032	0.14192	0.62985	0.01895	0.12737	0.10411	0.03334	0.10111	0.43444	0.04693
5055	0.34486	0.19227	0.00582	0.15266	0.67147	0.00257	0.29747	0.17662	0.01434	0.14240	0.62267	0.01134	0.30844	0.16353	0.02061	0.14204	0.62977	0.01921	0.12732	0.10408	0.03267	0.10122	0.43431	0.04682
5056	0.34491	0.19206	0.00542	0.15278	0.67120	0.00261	0.29762	0.17641	0.01453	0.14252	0.62246	0.01168	0.30857	0.16324	0.02065	0.14215	0.62955	0.01956	0.12738	0.10393	0.03221	0.10133	0.43407	0.04704
5057	0.34493	0.19212	0.00520	0.15291	0.67089	0.00281	0.29772	0.17638	0.01456	0.14267	0.62217	0.01206	0.30868	0.16318	0.02061	0.14229	0.62927	0.01993	0.12754	0.10367	0.03187	0.10156	0.43378	0.04748
5058	0.34488	0.19230	0.00523	0.15310	0.67061	0.00309	0.29769	0.17644	0.01448	0.14289	0.62190	0.01235	0.30868	0.16328	0.02055	0.14254	0.62899	0.02022	0.12769	0.10328	0.03163	0.10187	0.43351	0.04791
5059	0.34468	0.19242	0.00543	0.15337	0.67044	0.00331	0.29745	0.17642	0.01417	0.14316	0.62170	0.01245	0.30848	0.16332	0.02030	0.14290	0.62878	0.02033	0.12769	0.10275	0.03157	0.10217	0.43334	0.04820
5060	0.34434	0.19246	0.00560	0.15359	0.67036	0.00337	0.29704	0.17632	0.01367	0.14340	0.62159	0.01242	0.30812	0.16326	0.01977	0.14321	0.62868	0.02031	0.12754	0.10219	0.03170	0.10248	0.43327	0.04841
5061	0.34402	0.19255	0.00568	0.15356	0.67031	0.00326	0.29666	0.17629	0.01318	0.14344	0.62155	0.01241	0.30780	0.16323	0.01919	0.14330	0.62863	0.02030	0.12737	0.10185	0.03188	0.10278	0.43322	0.04868
5062	0.34391	0.19275	0.00571	0.15327	0.67027	0.00314	0.29652	0.17646	0.01294	0.14324	0.62153	0.01251	0.30768	0.16338	0.01887	0.14313	0.62862	0.02039	0.12731	0.10192	0.03192	0.10295	0.43316	0.04896
5063	0.34403	0.19299	0.00574	0.15293	0.67033	0.00313	0.29663	0.17673	0.01301	0.14297	0.62161	0.01270	0.30778	0.16363	0.01894	0.14287	0.62869	0.02060	0.12735	0.10230	0.03176	0.10293	0.43318	0.04911
5064	0.34426	0.19306	0.00578	0.15275	0.67057	0.00327	0.29688	0.17687	0.01332	0.14282	0.62188	0.01297	0.30798	0.16377	0.01932	0.14274	0.62894	0.02088	0.12740	0.10271	0.03143	0.10286	0.43337	0.04906
5065	0.34448	0.19287	0.00574	0.15275	0.67094	0.00348	0.29713	0.17680	0.01366	0.14283	0.62227	0.01332	0.30818	0.16367	0.01969	0.14277	0.62931	0.02125	0.12742	0.10301	0.03109	0.10284	0.43368	0.04899
5066	0.34462	0.19253	0.00555	0.15281	0.67121	0.00369	0.29729	0.17659	0.01384	0.14290	0.62258	0.01373	0.30830	0.16338	0.01979	0.14287	0.62960	0.02168	0.12734	0.10328	0.03090	0.10291	0.43393	0.04907
5067	0.34459	0.19230	0.00530	0.15291	0.67122	0.00386	0.29728	0.17644	0.01388	0.14301	0.62264	0.01415	0.30826	0.16314	0.01966	0.14299	0.62966	0.02210	0.12712	0.10360	0.03089	0.10300	0.43397	0.04932
5068	0.34439	0.19235	0.00508	0.15329	0.67097	0.00399	0.29711	0.17652	0.01391	0.14331	0.62247	0.01455	0.30808	0.16314	0.01953	0.14329	0.62948	0.02251	0.12687	0.10387	0.03087	0.10295	0.43384	0.04957
5069	0.34416	0.19267	0.00488	0.15408	0.67052	0.00412	0.29696	0.17677	0.01397	0.14388	0.62210	0.01485	0.30794	0.16337	0.01951	0.14389	0.62910	0.02281	0.12676	0.10396	0.03073	0.10263	0.43363	0.04971
5070	0.34409	0.19298	0.00468	0.15512	0.66999	0.00422	0.29696	0.17699	0.01398	0.14460	0.62164	0.01495	0.30797	0.16361	0.01953	0.14469	0.62863	0.02292	0.12689	0.10386	0.03060	0.10207	0.43345	0.04976
5071	0.34423	0.19302	0.00458	0.15604	0.66956	0.00420	0.29711	0.17699	0.01393	0.14524	0.62125	0.01485	0.30813	0.16365	0.01954	0.14541	0.62824	0.02282	0.12712	0.10369	0.03059	0.10157	0.43334	0.04976
5072	0.34443	0.19280	0.00466	0.15652	0.66933	0.00410	0.29728	0.17681	0.01386	0.14557	0.62105	0.01471	0.30829	0.16348	0.01952	0.14580	0.62804	0.02269	0.12728	0.10356	0.03072	0.10130	0.43330	0.04971
5073	0.34457	0.19257	0.00487	0.15650	0.66921	0.00400	0.29736	0.17663	0.01385	0.14553	0.62096	0.01473	0.30837	0.16331	0.01953	0.14579	0.62794	0.02271	0.12732	0.10354	0.03088	0.10116	0.43321	0.04963
5074	0.34466	0.19250	0.00504	0.15616	0.66902	0.00397	0.29741	0.17660	0.01392	0.14524	0.62083	0.01499	0.30840	0.16327	0.01960	0.14550	0.62779	0.02299	0.12728	0.10370	0.03095	0.10093	0.43300	0.04957
5075	0.34475	0.19247	0.00511	0.15573	0.66873	0.00403	0.29748	0.17664	0.01400	0.14484	0.62060	0.01536	0.30845	0.16326	0.01963	0.14510	0.62755	0.02337	0.12722	0.10400	0.03084	0.10056	0.43271	0.04960
5076	0.34481	0.19235	0.00511	0.15529	0.66848	0.00424	0.29753	0.17660	0.01403	0.14441	0.62036	0.01563	0.30846	0.16316	0.01958	0.14466	0.62730	0.02365	0.12709	0.10431	0.03064	0.10019	0.43242	0.04968
5077	0.34479	0.19221	0.00511	0.15494	0.66839	0.00454	0.29751	0.17652	0.01417	0.14408	0.62024	0.01582	0.30843	0.16303	0.01964	0.14431	0.62717	0.02384	0.12693	0.10452	0.03047	0.09991	0.43225	0.04967
5078	0.34471	0.19225	0.00514	0.15505	0.66846	0.00481	0.29752	0.17653	0.01458	0.14410	0.62033	0.01608	0.30841	0.16303	0.02005	0.14433	0.62725	0.02412	0.12688	0.10453	0.03026	0.09958	0.43233	0.04937
5079	0.34471	0.19249	0.00521	0.15581	0.66866	0.00489	0.29762	0.17668	0.01506	0.14464	0.62064	0.01642	0.30852	0.16323	0.02064	0.14490	0.62751	0.02449	0.12707	0.10431	0.02993	0.09911	0.43271	0.04878
5080	0.34486	0.19282	0.00531	0.15676	0.66884	0.00477	0.29782	0.17689	0.01519	0.14534	0.62096	0.01661	0.30873	0.16351	0.02092	0.14564	0.62779	0.02471	0.12746	0.10395	0.02958	0.09867	0.43316	0.04807
5081	0.34508	0.19306	0.00544	0.15711	0.66890	0.00454	0.29799	0.17700	0.01484	0.14558	0.62105	0.01640	0.30895	0.16370	0.02065	0.14589	0.62787	0.02452	0.12790	0.10350	0.02944	0.09845	0.43331	0.04752
5082	0.34527	0.19299	0.00566	0.15666	0.66884	0.00434	0.29805	0.17686	0.01424	0.14518	0.62088	0.01581	0.30906	0.16358	0.02003	0.14548	0.62771	0.02391	0.12815	0.10306	0.02963	0.09842	0.43310	0.04726
5083	0.34538	0.19249	0.00593	0.15610	0.66879	0.00422	0.29802	0.17639	0.01374	0.14469	0.62067	0.01509	0.30905	0.16308	0.01942	0.14498	0.62753	0.02318	0.12813	0.10276	0.02998	0.09841	0.43287	0.04712
5084	0.34551	0.19177	0.00610	0.15637	0.66887	0.00420	0.29805	0.17580	0.01359	0.14485	0.62068	0.01462	0.30905	0.16242	0.01916	0.14518	0.62754	0.02270	0.12796	0.10268	0.03009	0.09823	0.43298	0.04676
5085	0.34571	0.19123	0.00606	0.15775	0.66899	0.00433	0.29824	0.17539	0.01377	0.14587	0.62085	0.01457	0.30918	0.16194	0.01926	0.14627	0.62767	0.02269	0.12786	0.10283	0.02976	0.09786	0.43338	0.04597
5086	0.34598	0.19106	0.00587	0.15952	0.66898	0.00460	0.29856	0.17529	0.01402	0.14721	0.62095	0.01488	0.30946	0.16179	0.01949	0.14767	0.62771	0.02304	0.12797	0.10307	0.02919	0.09744	0.43372	0.04492
5087	0.34621	0.19109	0.00570	0.16059	0.66883	0.00491	0.29885	0.17531	0.01416	0.14803	0.62088	0.01522	0.30972	0.16178	0.01960	0.14850	0.62758	0.02342	0.12817	0.10316	0.02873	0.09717	0.43374	0.04399
5088	0.34623	0.19099	0.00570	0.16055	0.66868	0.00517	0.29887	0.17518	0.01415	0.14798	0.62067	0.01522	0.30975	0.16163	0.01951	0.14844	0.62735	0.02344	0.12820	0.10299	0.02862	0.09715	0.43344	0.04348
5089	0.34599	0.19071	0.00585	0.15979	0.66855	0.00539	0.29859	0.17488	0.01400	0.14736	0.62037	0.01478	0.30949	0.16129	0.01923	0.14780	0.62707	0.02299	0.12796	0.10265	0.02878	0.09730	0.43299	0.04338
5090	0.34565	0.19045	0.00603	0.15891	0.66842	0.00561	0.29819	0.17460	0.01378	0.14661	0.62006	0.01419	0.30912	0.16099	0.01889	0.14703	0.62679	0.02237	0.12764	0.10228	0.02897	0.09729	0.43258	0.04345
5091	0.34537	0.19048	0.00614	0.15821	0.66835	0.00581	0.29790	0.17456	0.01362	0.14597	0.61987	0.01379	0.30885	0.16095	0.01870	0.14638	0.62661	0.02197	0.12748	0.10195	0.02892	0.09701	0.43234	0.04334
5092	0.34516	0.19088	0.00615	0.15765	0.66838	0.00594	0.29774	0.17482	0.01369	0.14546	0.61987	0.01376	0.30871	0.16124	0.01880	0.14584	0.62659	0.02195	0.12748	0.10174	0.02855	0.09672	0.43221	0.04285
5093	0.34494	0.19143	0.00607	0.15705	0.66846	0.00597	0.29762	0.17522	0.01393	0.14499	0.61995	0.01406	0.30860	0.16166	0.01906	0.14529	0.62665	0.02227	0.12746	0.10175	0.02801	0.09668	0.43204	0.04217
5094	0.34476	0.19175	0.00595	0.15638	0.66847	0.00594	0.29752	0.17548	0.01415	0.14451	0.62001	0.01457	0.30850	0.16191	0.01928	0.14472	0.62668	0.02281	0.12735	0.10192	0.02749	0.09679	0.43178	0.04155
5095	0.34477	0.19163	0.00582	0.15587	0.66843	0.00595	0.29756	0.17541	0.01430	0.14414	0.62003	0.01512	0.30849	0.16182	0.01945	0.14430	0.62666	0.02340	0.12723	0.10209	0.02705	0.09680	0.43155	0.04098
5096	0.34492	0.19122	0.00570	0.15563	0.66844	0.00602	0.29772	0.17510	0.01442	0.14395	0.62011	0.01556	0.30861	0.16150	0.01965	0.14413	0.62668	0.02387	0.12721	0.10212	0.02670	0.09665	0.43147	0.04034
5097	0.34507	0.19087	0.00557	0.15553	0.66856	0.00612	0.29787	0.17481	0.01437	0.14387	0.62023	0.01569	0.30874	0.16123	0.01968	0.14408	0.62676	0.02404	0.12727	0.10202	0.02650	0.09659	0.43148	0.03970
5098	0.34513	0.19077	0.00552	0.15541	0.66868	0.00620	0.29787	0.17473	0.01400	0.14381	0.62029	0.01551	0.30875	0.16117	0.01937	0.14401	0.62681	0.02387	0.12733	0.10185	0.02645	0.09680	0.43144	0.03926
5099	0.34509	0.19082	0.00564	0.15532	0.66876	0.00620	0.29773	0.17474	0.01349	0.14378	0.62029	0.01520	0.30864	0.16123	0.01889	0.14395	0.62682	0.02356	0.12735	0.10159	0.02648	0.09710	0.43137	0.03902
5100	0.34495	0.19087	0.00586	0.15532	0.66884	0.00611	0.29752	0.17471	0.01315	0.14380	0.62033	0.01490	0.30847	0.16124	0.01857	0.14396	0.62687	0.02325	0.12731	0.10122	0.02644	0.09724	0.43139	0.03882
5101	0.34474	0.19086	0.00598	0.15539	0.66887	0.00599	0.29730	0.17463	0.01303	0.14383	0.62033	0.01455	0.30827	0.16117	0.01843	0.14400	0.62686	0.02289	0.12722	0.10084	0.02631	0.09718	0.43143	0.03856
5102	0.34454	0.19086	0.00596	0.15551	0.66868	0.00596	0.29712	0.17456	0.01300	0.14389	0.62008	0.01409	0.30811	0.16108	0.01833	0.14404	0.62663	0.02243	0.12713	0.10055	0.02619	0.09712	0.43122	0.03823
5103	0.34438	0.19088	0.00592	0.15567	0.66827	0.00605	0.29701	0.17451	0.01309	0.14401	0.61961	0.01376	0.30802	0.16101	0.01832	0.14413	0.62616	0.02209	0.12707	0.10034	0.02618	0.09716	0.43076	0.03785
5104	0.34428	0.19088	0.00600	0.15584	0.66783	0.00619	0.29695	0.17445	0.01331	0.14413	0.61916	0.01376	0.30797	0.16093	0.01848	0.14423	0.62570	0.02211	0.12706	0.10015	0.02622	0.09713	0.43031	0.03748
5105	0.34428	0.19076	0.00611	0.15589	0.66758	0.00628	0.29699	0.17431	0.01365	0.14415	0.61896	0.01413	0.30800	0.16080	0.01886	0.14428	0.62547	0.02251	0.12709	0.09997	0.02614	0.09691	0.43008	0.03715
5106	0.34438	0.19049	0.00617	0.15578	0.66750	0.00627	0.29713	0.17408	0.01408	0.14404	0.61898	0.01472	0.30811	0.16058	0.01941	0.14422	0.62544	0.02313	0.12712	0.09990	0.02588	0.09661	0.43004	0.03679
5107	0.34446	0.19019	0.00625	0.15559	0.66746	0.00624	0.29724	0.17385	0.01438	0.14389	0.61902	0.01519	0.30816	0.16035	0.01981	0.14407	0.62543	0.02363	0.12706	0.09992	0.02554	0.09645	0.42997	0.03634
5108	0.34445	0.19002	0.00637	0.15537	0.66745	0.00628	0.29719	0.17372	0.01439	0.14373	0.61901	0.01531	0.30809	0.16022	0.01984	0.14387	0.62540	0.02376	0.12693	0.09994	0.02526	0.09653	0.42983	0.03582
5109	0.34433	0.19006	0.00638	0.15511	0.66753	0.00631	0.29707	0.17372	0.01434	0.14355	0.61905	0.01524	0.30798	0.16019	0.01971	0.14361	0.62545	0.02370	0.12683	0.09988	0.02504	0.09675	0.42974	0.03538
5110	0.34419	0.19022	0.00616	0.15484	0.66767	0.00630	0.29701	0.17380	0.01441	0.14336	0.61917	0.01522	0.30794	0.16023	0.01965	0.14336	0.62556	0.02368	0.12681	0.09984	0.02494	0.09696	0.42973	0.03516
5111	0.34411	0.19041	0.00575	0.15471	0.66769	0.00627	0.29706	0.17391	0.01456	0.14327	0.61919	0.01528	0.30799	0.16031	0.01967	0.14325	0.62559	0.02374	0.12686	0.09993	0.02500	0.09706	0.42971	0.03517
5112	0.34408	0.19058	0.00527	0.15475	0.66756	0.00626	0.29717	0.17403	0.01475	0.14330	0.61909	0.01537	0.30811	0.16040	0.01978	0.14332	0.62547	0.02384	0.12696	0.10008	0.02510	0.09696	0.42963	0.03520
5113	0.34405	0.19072	0.00491	0.15483	0.66744	0.00628	0.29726	0.17413	0.01487	0.14332	0.61898	0.01537	0.30820	0.16048	0.01985	0.14342	0.62535	0.02385	0.12704	0.10016	0.02506	0.09660	0.42960	0.03512
5114	0.34402	0.19079	0.00484	0.15477	0.66744	0.00634	0.29724	0.17417	0.01480	0.14316	0.61895	0.01516	0.30818	0.16051	0.01974	0.14333	0.62531	0.02365	0.12703	0.10015	0.02482	0.09605	0.42968	0.03496
5115	0.34401	0.19074	0.00501	0.15453	0.66749	0.00638	0.29716	0.17414	0.01462	0.14285	0.61896	0.01491	0.30809	0.16047	0.01956	0.14302	0.62532	0.02339	0.12692	0.10017	0.02442	0.09550	0.42976	0.03478
5116	0.34402	0.19065	0.00521	0.15427	0.66749	0.00635	0.29708	0.17410	0.01449	0.14255	0.61898	0.01487	0.30799	0.16042	0.01948	0.14267	0.62535	0.02335	0.12677	0.10024	0.02398	0.09512	0.42978	0.03467
5117	0.34406	0.19063	0.00535	0.15417	0.66743	0.00630	0.29705	0.17411	0.01437	0.14244	0.61897	0.01516	0.30795	0.16046	0.01943	0.14251	0.62534	0.02364	0.12674	0.10026	0.02370	0.09501	0.42974	0.03462
5118	0.34417	0.19067	0.00556	0.15427	0.66724	0.00634	0.29708	0.17416	0.01413	0.14256	0.61887	0.01565	0.30800	0.16055	0.01926	0.14261	0.62522	0.02414	0.12685	0.10015	0.02374	0.09513	0.42959	0.03462
5119	0.34434	0.19062	0.00588	0.15445	0.66697	0.00648	0.29714	0.17413	0.01386	0.14277	0.61866	0.01610	0.30808	0.16054	0.01902	0.14282	0.62498	0.02461	0.12700	0.09998	0.02406	0.09536	0.42933	0.03466
5120	0.34445	0.19039	0.00611	0.15453	0.66673	0.00659	0.29719	0.17394	0.01382	0.14289	0.61843	0.01635	0.30814	0.16035	0.01897	0.14294	0.62475	0.02487	0.12704	0.09988	0.02443	0.09558	0.42906	0.03472
5121	0.34444	0.19017	0.00607	0.15447	0.66658	0.00657	0.29724	0.17375	0.01420	0.14285	0.61829	0.01642	0.30816	0.16013	0.01931	0.14287	0.62462	0.02493	0.12698	0.09992	0.02462	0.09566	0.42889	0.03475
5122	0.34432	0.19017	0.00588	0.15431	0.66653	0.00645	0.29726	0.17373	0.01474	0.14269	0.61825	0.01634	0.30816	0.16009	0.01983	0.14269	0.62459	0.02485	0.12690	0.10005	0.02460	0.09554	0.42885	0.03479
5123	0.34419	0.19040	0.00577	0.15413	0.66654	0.00630	0.29721	0.17391	0.01496	0.14248	0.61824	0.01603	0.30811	0.16028	0.02007	0.14247	0.62460	0.02452	0.12688	0.10012	0.02455	0.09529	0.42889	0.03491
5124	0.34412	0.19067	0.00581	0.15405	0.66658	0.00622	0.29712	0.17413	0.01480	0.14235	0.61822	0.01559	0.30804	0.16053	0.01996	0.14235	0.62460	0.02406	0.12692	0.10005	0.02453	0.09504	0.42896	0.03508
5125	0.34407	0.19085	0.00594	0.15412	0.66656	0.00628	0.29703	0.17427	0.01466	0.14234	0.61817	0.01541	0.30797	0.16071	0.01988	0.14237	0.62456	0.02387	0.12697	0.09991	0.02444	0.09477	0.42901	0.03523
5126	0.34397	0.19095	0.00615	0.15424	0.66648	0.00654	0.29692	0.17433	0.01475	0.14239	0.61809	0.01559	0.30787	0.16078	0.01999	0.14244	0.62448	0.02405	0.12689	0.09985	0.02428	0.09449	0.42902	0.03543
5127	0.34385	0.19099	0.00647	0.15429	0.66640	0.00694	0.29677	0.17438	0.01487	0.14239	0.61800	0.01588	0.30770	0.16080	0.02006	0.14244	0.62439	0.02434	0.12670	0.09996	0.02419	0.09431	0.42897	0.03568
5128	0.34379	0.19105	0.00674	0.15430	0.66643	0.00725	0.29667	0.17446	0.01503	0.14240	0.61804	0.01621	0.30760	0.16085	0.02015	0.14245	0.62441	0.02468	0.12654	0.10016	0.02418	0.09434	0.42897	0.03577
5129	0.34374	0.19120	0.00677	0.15436	0.66660	0.00728	0.29669	0.17458	0.01535	0.14252	0.61827	0.01665	0.30762	0.16095	0.02045	0.14256	0.62462	0.02514	0.12654	0.10029	0.02418	0.09457	0.42911	0.03553
5130	0.34364	0.19140	0.00664	0.15450	0.66682	0.00707	0.29668	0.17472	0.01564	0.14272	0.61857	0.01687	0.30761	0.16110	0.02075	0.14276	0.62489	0.02539	0.12658	0.10030	0.02432	0.09489	0.42932	0.03518
5131	0.34349	0.19154	0.00661	0.15463	0.66701	0.00682	0.29653	0.17484	0.01552	0.14286	0.61872	0.01648	0.30749	0.16124	0.02063	0.14289	0.62506	0.02498	0.12653	0.10025	0.02472	0.09516	0.42947	0.03510
5132	0.34342	0.19160	0.00666	0.15476	0.66710	0.00661	0.29635	0.17492	0.01501	0.14295	0.61871	0.01569	0.30734	0.16134	0.02010	0.14295	0.62510	0.02416	0.12644	0.10024	0.02518	0.09529	0.42955	0.03524
5133	0.34343	0.19166	0.00655	0.15496	0.66714	0.00639	0.29629	0.17500	0.01455	0.14309	0.61872	0.01521	0.30730	0.16145	0.01966	0.14310	0.62512	0.02366	0.12646	0.10025	0.02535	0.09525	0.42965	0.03523
5134	0.34345	0.19186	0.00622	0.15510	0.66723	0.00612	0.29636	0.17516	0.01439	0.14319	0.61887	0.01526	0.30737	0.16165	0.01959	0.14323	0.62526	0.02372	0.12662	0.10017	0.02521	0.09508	0.42984	0.03493
5135	0.34347	0.19217	0.00591	0.15496	0.66743	0.00595	0.29645	0.17537	0.01427	0.14306	0.61912	0.01535	0.30749	0.16193	0.01958	0.14312	0.62549	0.02383	0.12689	0.09999	0.02507	0.09491	0.43006	0.03467
5136	0.34359	0.19244	0.00577	0.15460	0.66773	0.00597	0.29655	0.17557	0.01394	0.14277	0.61937	0.01518	0.30763	0.16217	0.01928	0.14280	0.62575	0.02365	0.12718	0.09983	0.02516	0.09493	0.43025	0.03472
5137	0.34378	0.19256	0.00578	0.15429	0.66805	0.00616	0.29668	0.17568	0.01354	0.14256	0.61960	0.01502	0.30778	0.16229	0.01884	0.14255	0.62600	0.02348	0.12740	0.09982	0.02537	0.09526	0.43038	0.03491
5138	0.34392	0.19257	0.00584	0.15415	0.66829	0.00642	0.29678	0.17571	0.01336	0.14256	0.61978	0.01515	0.30789	0.16228	0.01855	0.14249	0.62619	0.02360	0.12747	0.09996	0.02547	0.09588	0.43041	0.03501
5139	0.34395	0.19255	0.00598	0.15411	0.66835	0.00662	0.29680	0.17571	0.01347	0.14264	0.61983	0.01542	0.30790	0.16224	0.01858	0.14252	0.62623	0.02387	0.12741	0.10011	0.02537	0.09649	0.43029	0.03499
5140	0.34393	0.19258	0.00622	0.15410	0.66819	0.00664	0.29679	0.17572	0.01380	0.14268	0.61967	0.01554	0.30788	0.16223	0.01890	0.14252	0.62608	0.02398	0.12737	0.10012	0.02514	0.09671	0.43008	0.03504
5141	0.34394	0.19263	0.00648	0.15419	0.66793	0.00647	0.29685	0.17571	0.01420	0.14270	0.61944	0.01544	0.30793	0.16225	0.01939	0.14256	0.62586	0.02388	0.12747	0.09992	0.02490	0.09647	0.42994	0.03517
5142	0.34399	0.19266	0.00667	0.15442	0.66781	0.00625	0.29694	0.17567	0.01453	0.14282	0.61934	0.01519	0.30803	0.16225	0.01983	0.14273	0.62576	0.02363	0.12766	0.09959	0.02476	0.09608	0.43000	0.03524
5143	0.34406	0.19259	0.00679	0.15467	0.66794	0.00611	0.29703	0.17558	0.01466	0.14299	0.61945	0.01483	0.30811	0.16219	0.02005	0.14297	0.62587	0.02327	0.12779	0.09936	0.02467	0.09595	0.43021	0.03510
5144	0.34416	0.19246	0.00689	0.15461	0.66823	0.00616	0.29708	0.17548	0.01461	0.14298	0.61966	0.01446	0.30815	0.16210	0.02002	0.14298	0.62607	0.02291	0.12781	0.09935	0.02454	0.09614	0.43037	0.03477
5145	0.34425	0.19242	0.00697	0.15411	0.66849	0.00641	0.29712	0.17550	0.01445	0.14264	0.61981	0.01430	0.30818	0.16210	0.01984	0.14262	0.62622	0.02276	0.12777	0.09954	0.02443	0.09644	0.43034	0.03439
5146	0.34430	0.19258	0.00695	0.15348	0.66860	0.00671	0.29715	0.17568	0.01435	0.14218	0.61986	0.01448	0.30821	0.16226	0.01970	0.14214	0.62625	0.02295	0.12775	0.09983	0.02438	0.09665	0.43019	0.03418
5147	0.34437	0.19287	0.00678	0.15313	0.66858	0.00684	0.29729	0.17596	0.01456	0.14193	0.61986	0.01489	0.30833	0.16252	0.01988	0.14188	0.62623	0.02336	0.12785	0.10016	0.02435	0.09675	0.43007	0.03428
5148	0.34454	0.19316	0.00653	0.15304	0.66852	0.00672	0.29760	0.17620	0.01500	0.14188	0.61988	0.01527	0.30863	0.16274	0.02029	0.14185	0.62625	0.02375	0.12814	0.10039	0.02432	0.09675	0.43008	0.03459
5149	0.34479	0.19333	0.00634	0.15299	0.66847	0.00645	0.29793	0.17633	0.01521	0.14184	0.61989	0.01537	0.30898	0.16287	0.02048	0.14182	0.62626	0.02385	0.12850	0.10046	0.02442	0.09668	0.43011	0.03491
5150	0.34494	0.19339	0.00628	0.15281	0.66843	0.00617	0.29802	0.17638	0.01485	0.14167	0.61986	0.01509	0.30909	0.16293	0.02008	0.14162	0.62625	0.02355	0.12866	0.10044	0.02477	0.09660	0.43010	0.03506
5151	0.34479	0.19337	0.00630	0.15252	0.66854	0.00605	0.29773	0.17641	0.01412	0.14140	0.61989	0.01460	0.30884	0.16297	0.01931	0.14129	0.62631	0.02303	0.12846	0.10044	0.02525	0.09656	0.43013	0.03500
5152	0.34442	0.19335	0.00628	0.15214	0.66880	0.00625	0.29725	0.17643	0.01353	0.14108	0.62006	0.01432	0.30838	0.16300	0.01869	0.14092	0.62649	0.02275	0.12804	0.10046	0.02553	0.09661	0.43021	0.03475
5153	0.34404	0.19335	0.00615	0.15179	0.66904	0.00669	0.29686	0.17644	0.01334	0.14083	0.62022	0.01444	0.30799	0.16301	0.01850	0.14066	0.62663	0.02288	0.12764	0.10050	0.02548	0.09673	0.43023	0.03436
5154	0.34380	0.19327	0.00596	0.15179	0.66900	0.00705	0.29666	0.17639	0.01349	0.14086	0.62016	0.01468	0.30776	0.16296	0.01869	0.14070	0.62654	0.02315	0.12734	0.10062	0.02521	0.09686	0.43008	0.03396
5155	0.34372	0.19308	0.00583	0.15227	0.66873	0.00706	0.29661	0.17629	0.01375	0.14125	0.61991	0.01473	0.30766	0.16285	0.01905	0.14110	0.62628	0.02321	0.12709	0.10086	0.02487	0.09691	0.42988	0.03363
