	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d
32	0.12802	0.19981	0.99660	0.02671	0.51130	1.38863	0.35901	0.36947	1.29163	-0.05231	0.36143	1.26303	0.33933	0.16882	1.22171	-0.07572	0.25803	1.30414	0.30924	0.05329	1.29327	0.14584	0.21298	1.66140	0.13581	0.16487	1.63150	0.12797	0.16754	1.26072	0.12227	0.16928	0.95682	0.07524	0.31529	0.75097	0.18782	0.10820	0.74808	0.08967	0.44921	0.32323	0.11972	0.05128	0.31080	0.11493	0.55286	0.02661	0.12436	0.02985	0.01905	0.11509	0.56312	0.02623	0.14073	0.02504	0.01843
33	0.12820	0.19986	0.99659	0.02643	0.51100	1.38866	0.35904	0.36910	1.28928	-0.05231	0.36067	1.26327	0.33847	0.16823	1.22067	-0.07549	0.25738	1.30501	0.30896	0.05291	1.29345	0.14594	0.21313	1.66144	0.13592	0.16496	1.63163	0.12832	0.16762	1.26075	0.12238	0.16953	0.95683	0.07524	0.31539	0.75089	0.18814	0.10841	0.74806	0.08955	0.44902	0.32303	0.12017	0.05155	0.31077	0.11480	0.55267	0.02640	0.12441	0.02999	0.01891	0.11495	0.56293	0.02604	0.14078	0.02519	0.01827
34	0.12837	0.19994	0.99661	0.02645	0.51059	1.38859	0.35827	0.36944	1.28779	-0.05219	0.36001	1.26325	0.33762	0.16832	1.22017	-0.07523	0.25690	1.30549	0.30872	0.05267	1.29381	0.14586	0.21326	1.66148	0.13602	0.16501	1.63174	0.12850	0.16769	1.26076	0.12264	0.16978	0.95687	0.07542	0.31549	0.75093	0.18853	0.10864	0.74809	0.08961	0.44888	0.32295	0.12058	0.05169	0.31081	0.11487	0.55264	0.02637	0.12442	0.03008	0.01882	0.11502	0.56290	0.02602	0.14078	0.02525	0.01812
35	0.12849	0.20004	0.99662	0.02679	0.51026	1.38855	0.35640	0.37064	1.28772	-0.05201	0.35988	1.26300	0.33673	0.16927	1.21997	-0.07498	0.25699	1.30522	0.30844	0.05264	1.29415	0.14570	0.21323	1.66145	0.13614	0.16495	1.63168	0.12856	0.16767	1.26072	0.12293	0.17007	0.95693	0.07571	0.31565	0.75106	0.18881	0.10887	0.74811	0.08977	0.44888	0.32299	0.12077	0.05164	0.31089	0.11509	0.55284	0.02644	0.12436	0.02999	0.01886	0.11526	0.56309	0.02607	0.14070	0.02513	0.01809
36	0.12857	0.20017	0.99659	0.02741	0.51010	1.38862	0.35392	0.37235	1.28970	-0.05191	0.36016	1.26281	0.33576	0.17108	1.21995	-0.07479	0.25752	1.30467	0.30816	0.05302	1.29435	0.14562	0.21305	1.66132	0.13624	0.16477	1.63149	0.12864	0.16762	1.26058	0.12315	0.17042	0.95696	0.07598	0.31587	0.75117	0.18895	0.10906	0.74809	0.08993	0.44903	0.32301	0.12076	0.05139	0.31094	0.11542	0.55316	0.02645	0.12426	0.02975	0.01900	0.11561	0.56342	0.02605	0.14060	0.02488	0.01821
37	0.12862	0.20033	0.99654	0.02828	0.51014	1.38879	0.35167	0.37407	1.29371	-0.05186	0.36058	1.26291	0.33489	0.17360	1.22028	-0.07463	0.25818	1.30455	0.30808	0.05396	1.29449	0.14571	0.21287	1.66115	0.13628	0.16459	1.63134	0.12873	0.16761	1.26041	0.12324	0.17075	0.95692	0.07611	0.31607	0.75119	0.18897	0.10913	0.74800	0.09000	0.44920	0.32296	0.12067	0.05110	0.31091	0.11575	0.55344	0.02639	0.12423	0.02956	0.01913	0.11595	0.56369	0.02596	0.14058	0.02470	0.01837
38	0.12864	0.20046	0.99651	0.02918	0.51039	1.38910	0.34994	0.37541	1.29901	-0.05153	0.36114	1.26317	0.33439	0.17636	1.22116	-0.07443	0.25894	1.30482	0.30839	0.05533	1.29475	0.14590	0.21280	1.66101	0.13629	0.16451	1.63128	0.12878	0.16760	1.26032	0.12321	0.17091	0.95681	0.07606	0.31617	0.75108	0.18892	0.10906	0.74785	0.08997	0.44926	0.32284	0.12056	0.05091	0.31077	0.11592	0.55350	0.02632	0.12429	0.02961	0.01911	0.11611	0.56375	0.02588	0.14064	0.02476	0.01841
39	0.12866	0.20050	0.99651	0.02978	0.51075	1.38947	0.34861	0.37608	1.30477	-0.05074	0.36182	1.26332	0.33440	0.17874	1.22263	-0.07416	0.25983	1.30494	0.30911	0.05675	1.29526	0.14617	0.21276	1.66092	0.13641	0.16447	1.63124	0.12879	0.16747	1.26037	0.12318	0.17085	0.95663	0.07597	0.31614	0.75089	0.18885	0.10888	0.74770	0.08988	0.44919	0.32266	0.12047	0.05085	0.31061	0.11589	0.55337	0.02623	0.12436	0.02988	0.01894	0.11605	0.56362	0.02580	0.14070	0.02501	0.01827
40	0.12876	0.20040	0.99655	0.03005	0.51094	1.38969	0.34763	0.37606	1.31076	-0.04987	0.36228	1.26330	0.33492	0.18058	1.22460	-0.07391	0.26052	1.30485	0.31008	0.05796	1.29595	0.14648	0.21254	1.66081	0.13670	0.16425	1.63114	0.12883	0.16716	1.26047	0.12326	0.17060	0.95648	0.07603	0.31602	0.75065	0.18886	0.10865	0.74767	0.08979	0.44912	0.32246	0.12045	0.05093	0.31054	0.11576	0.55323	0.02611	0.12434	0.03017	0.01874	0.11590	0.56349	0.02570	0.14068	0.02528	0.01803
41	0.12891	0.20020	0.99663	0.03034	0.51082	1.38964	0.34704	0.37586	1.31734	-0.04939	0.36226	1.26326	0.33585	0.18247	1.22693	-0.07380	0.26076	1.30492	0.31110	0.05920	1.29663	0.14679	0.21213	1.66064	0.13707	0.16382	1.63098	0.12892	0.16672	1.26052	0.12340	0.17024	0.95644	0.07625	0.31585	0.75046	0.18892	0.10839	0.74780	0.08972	0.44910	0.32232	0.12050	0.05111	0.31061	0.11563	0.55325	0.02603	0.12424	0.03033	0.01866	0.11577	0.56350	0.02563	0.14057	0.02545	0.01789
42	0.12904	0.20002	0.99678	0.03098	0.51048	1.38948	0.34677	0.37616	1.32484	-0.04928	0.36197	1.26324	0.33705	0.18527	1.22950	-0.07376	0.26080	1.30525	0.31204	0.06090	1.29719	0.14705	0.21171	1.66043	0.13740	0.16334	1.63083	0.12900	0.16625	1.26053	0.12344	0.16992	0.95658	0.07646	0.31569	0.75043	0.18891	0.10811	0.74799	0.08971	0.44907	0.32233	0.12057	0.05131	0.31074	0.11549	0.55332	0.02611	0.12418	0.03042	0.01871	0.11563	0.56358	0.02572	0.14051	0.02554	0.01791
43	0.12909	0.19991	0.99697	0.03205	0.51007	1.38949	0.34647	0.37703	1.33318	-0.04896	0.36187	1.26311	0.33819	0.18916	1.23223	-0.07360	0.26108	1.30552	0.31281	0.06320	1.29769	0.14724	0.21136	1.66024	0.13765	0.16290	1.63077	0.12898	0.16582	1.26056	0.12330	0.16970	0.95678	0.07659	0.31559	0.75060	0.18879	0.10781	0.74815	0.08979	0.44893	0.32249	0.12066	0.05135	0.31083	0.11534	0.55324	0.02633	0.12425	0.03050	0.01878	0.11548	0.56350	0.02596	0.14057	0.02561	0.01798
44	0.12910	0.19985	0.99716	0.03353	0.50990	1.38960	0.34591	0.37782	1.34202	-0.04802	0.36228	1.26281	0.33901	0.19353	1.23514	-0.07324	0.26170	1.30554	0.31341	0.06589	1.29824	0.14744	0.21088	1.66014	0.13788	0.16235	1.63078	0.12888	0.16548	1.26060	0.12307	0.16953	0.95692	0.07670	0.31562	0.75084	0.18858	0.10747	0.74820	0.08989	0.44875	0.32269	0.12073	0.05118	0.31081	0.11522	0.55292	0.02653	0.12442	0.03051	0.01878	0.11537	0.56318	0.02617	0.14074	0.02560	0.01796
45	0.12913	0.19983	0.99728	0.03531	0.51027	1.38962	0.34518	0.37807	1.35109	-0.04661	0.36323	1.26245	0.33950	0.19785	1.23834	-0.07275	0.26241	1.30548	0.31398	0.06877	1.29892	0.14778	0.21011	1.66010	0.13826	0.16154	1.63079	0.12877	0.16521	1.26063	0.12287	0.16935	0.95688	0.07686	0.31577	0.75097	0.18835	0.10714	0.74813	0.08996	0.44869	0.32277	0.12072	0.05097	0.31070	0.11518	0.55252	0.02652	0.12455	0.03034	0.01868	0.11535	0.56278	0.02617	0.14087	0.02542	0.01786
46	0.12921	0.19986	0.99736	0.03711	0.51105	1.38974	0.34427	0.37800	1.36034	-0.04516	0.36447	1.26231	0.33988	0.20207	1.24202	-0.07215	0.26305	1.30560	0.31470	0.07181	1.29982	0.14827	0.20916	1.66007	0.13879	0.16057	1.63079	0.12876	0.16500	1.26065	0.12275	0.16924	0.95672	0.07708	0.31599	0.75088	0.18812	0.10689	0.74798	0.09001	0.44878	0.32268	0.12059	0.05087	0.31052	0.11519	0.55223	0.02632	0.12455	0.03002	0.01857	0.11540	0.56249	0.02597	0.14088	0.02510	0.01778
47	0.12933	0.19993	0.99746	0.03874	0.51161	1.39047	0.34290	0.37791	1.36967	-0.04391	0.36564	1.26256	0.34021	0.20625	1.24613	-0.07145	0.26359	1.30592	0.31558	0.07488	1.30101	0.14882	0.20828	1.66001	0.13938	0.15963	1.63081	0.12884	0.16483	1.26069	0.12267	0.16922	0.95657	0.07728	0.31617	0.75065	0.18792	0.10671	0.74783	0.09013	0.44894	0.32247	0.12038	0.05085	0.31036	0.11523	0.55220	0.02612	0.12445	0.02972	0.01854	0.11548	0.56246	0.02578	0.14078	0.02481	0.01782
48	0.12945	0.20002	0.99763	0.04034	0.51142	1.39201	0.34093	0.37787	1.37871	-0.04291	0.36644	1.26319	0.34058	0.21023	1.25036	-0.07068	0.26406	1.30634	0.31655	0.07782	1.30242	0.14931	0.20755	1.65990	0.13993	0.15880	1.63085	0.12897	0.16475	1.26078	0.12255	0.16923	0.95654	0.07737	0.31624	0.75049	0.18777	0.10651	0.74778	0.09032	0.44907	0.32234	0.12022	0.05078	0.31030	0.11530	0.55241	0.02611	0.12435	0.02956	0.01863	0.11558	0.56267	0.02580	0.14067	0.02462	0.01797
49	0.12961	0.20010	0.99787	0.04216	0.51067	1.39392	0.33866	0.37787	1.38714	-0.04210	0.36690	1.26406	0.34123	0.21394	1.25442	-0.06998	0.26447	1.30683	0.31765	0.08061	1.30383	0.14969	0.20694	1.65975	0.14041	0.15809	1.63083	0.12920	0.16481	1.26087	0.12245	0.16918	0.95661	0.07742	0.31626	0.75049	0.18766	0.10624	0.74784	0.09053	0.44916	0.32239	0.12016	0.05062	0.31034	0.11536	0.55268	0.02626	0.12433	0.02952	0.01873	0.11564	0.56294	0.02599	0.14064	0.02454	0.01809
50	0.12983	0.20019	0.99807	0.04435	0.51003	1.39568	0.33688	0.37764	1.39506	-0.04141	0.36740	1.26504	0.34233	0.21751	1.25820	-0.06941	0.26493	1.30748	0.31888	0.08334	1.30513	0.14999	0.20637	1.65960	0.14087	0.15751	1.63065	0.12952	0.16487	1.26089	0.12244	0.16906	0.95660	0.07754	0.31633	0.75059	0.18764	0.10597	0.74787	0.09070	0.44925	0.32250	0.12017	0.05048	0.31034	0.11535	0.55287	0.02641	0.12445	0.02957	0.01872	0.11562	0.56313	0.02617	0.14075	0.02455	0.01810
51	0.13009	0.20026	0.99817	0.04681	0.50998	1.39713	0.33612	0.37706	1.40256	-0.04065	0.36831	1.26603	0.34361	0.22110	1.26177	-0.06891	0.26565	1.30828	0.32006	0.08596	1.30636	0.15021	0.20582	1.65944	0.14126	0.15706	1.63027	0.12986	0.16482	1.26080	0.12250	0.16889	0.95644	0.07773	0.31645	0.75059	0.18763	0.10574	0.74773	0.09082	0.44933	0.32252	0.12015	0.05044	0.31017	0.11531	0.55291	0.02645	0.12462	0.02974	0.01860	0.11555	0.56317	0.02623	0.14091	0.02469	0.01800
52	0.13028	0.20034	0.99820	0.04923	0.51043	1.39834	0.33581	0.37656	1.40958	-0.03968	0.36962	1.26693	0.34467	0.22472	1.26533	-0.06837	0.26670	1.30911	0.32101	0.08843	1.30766	0.15033	0.20525	1.65926	0.14145	0.15666	1.62979	0.13013	0.16475	1.26063	0.12250	0.16870	0.95623	0.07793	0.31654	0.75053	0.18755	0.10553	0.74750	0.09091	0.44941	0.32248	0.12005	0.05051	0.30991	0.11524	0.55285	0.02641	0.12468	0.02999	0.01846	0.11547	0.56311	0.02619	0.14097	0.02494	0.01791
53	0.13042	0.20044	0.99832	0.05126	0.51104	1.39930	0.33504	0.37652	1.41639	-0.03857	0.37093	1.26771	0.34539	0.22844	1.26918	-0.06778	0.26787	1.30986	0.32191	0.09088	1.30918	0.15040	0.20459	1.65910	0.14144	0.15615	1.62940	0.13033	0.16477	1.26050	0.12240	0.16849	0.95620	0.07808	0.31656	0.75057	0.18739	0.10530	0.74737	0.09097	0.44948	0.32256	0.11994	0.05059	0.30974	0.11515	0.55274	0.02645	0.12458	0.03022	0.01844	0.11535	0.56300	0.02622	0.14088	0.02518	0.01791
54	0.13053	0.20052	0.99858	0.05286	0.51152	1.39998	0.33354	0.37694	1.42342	-0.03746	0.37183	1.26844	0.34598	0.23232	1.27356	-0.06725	0.26878	1.31054	0.32300	0.09348	1.31103	0.15052	0.20376	1.65907	0.14145	0.15538	1.62931	0.13048	0.16482	1.26051	0.12231	0.16828	0.95638	0.07821	0.31653	0.75075	0.18725	0.10505	0.74742	0.09099	0.44954	0.32280	0.11989	0.05063	0.30976	0.11501	0.55258	0.02661	0.12443	0.03034	0.01852	0.11521	0.56284	0.02635	0.14073	0.02531	0.01797
55	0.13066	0.20053	0.99893	0.05432	0.51164	1.40059	0.33180	0.37774	1.43071	-0.03646	0.37224	1.26924	0.34664	0.23639	1.27836	-0.06688	0.26921	1.31123	0.32429	0.09628	1.31316	0.15076	0.20272	1.65917	0.14162	0.15431	1.62948	0.13057	0.16470	1.26066	0.12234	0.16813	0.95656	0.07835	0.31654	0.75092	0.18721	0.10483	0.74755	0.09092	0.44963	0.32301	0.11991	0.05056	0.30986	0.11482	0.55238	0.02667	0.12432	0.03032	0.01854	0.11502	0.56264	0.02638	0.14061	0.02528	0.01794
56	0.13081	0.20051	0.99921	0.05611	0.51135	1.40156	0.33045	0.37884	1.43793	-0.03551	0.37254	1.27013	0.34743	0.24054	1.28316	-0.06665	0.26937	1.31188	0.32555	0.09919	1.31534	0.15102	0.20162	1.65928	0.14188	0.15314	1.62971	0.13065	0.16440	1.26081	0.12249	0.16811	0.95653	0.07852	0.31670	0.75095	0.18725	0.10470	0.74760	0.09082	0.44983	0.32305	0.11992	0.05038	0.30992	0.11461	0.55230	0.02647	0.12426	0.03018	0.01841	0.11483	0.56256	0.02615	0.14056	0.02515	0.01777
57	0.13095	0.20059	0.99939	0.05848	0.51080	1.40313	0.32975	0.38012	1.44471	-0.03449	0.37318	1.27105	0.34829	0.24464	1.28760	-0.06643	0.26974	1.31241	0.32658	0.10215	1.31728	0.15125	0.20068	1.65926	0.14208	0.15214	1.62979	0.13074	0.16415	1.26086	0.12258	0.16822	0.95636	0.07863	0.31696	0.75087	0.18725	0.10468	0.74755	0.09077	0.45022	0.32300	0.11986	0.05016	0.30989	0.11454	0.55250	0.02619	0.12427	0.03004	0.01828	0.11478	0.56276	0.02583	0.14056	0.02503	0.01761
58	0.13100	0.20079	0.99950	0.06117	0.51019	1.40495	0.32952	0.38153	1.45087	-0.03346	0.37414	1.27197	0.34909	0.24856	1.29158	-0.06614	0.27056	1.31287	0.32729	0.10502	1.31887	0.15153	0.19991	1.65913	0.14226	0.15133	1.62976	0.13079	0.16411	1.26080	0.12242	0.16838	0.95622	0.07857	0.31723	0.75077	0.18706	0.10471	0.74751	0.09080	0.45070	0.32296	0.11971	0.05000	0.30986	0.11472	0.55297	0.02611	0.12434	0.03002	0.01828	0.11499	0.56323	0.02573	0.14064	0.02502	0.01762
59	0.13094	0.20099	0.99964	0.06367	0.50959	1.40662	0.32937	0.38294	1.45648	-0.03245	0.37503	1.27292	0.34973	0.25230	1.29522	-0.06576	0.27164	1.31342	0.32775	0.10769	1.32017	0.15192	0.19911	1.65899	0.14248	0.15050	1.62973	0.13071	0.16415	1.26073	0.12197	0.16849	0.95622	0.07836	0.31743	0.75071	0.18669	0.10467	0.74757	0.09092	0.45107	0.32299	0.11958	0.04993	0.30988	0.11510	0.55346	0.02634	0.12449	0.03017	0.01842	0.11539	0.56372	0.02599	0.14079	0.02517	0.01779
60	0.13087	0.20107	0.99987	0.06587	0.50890	1.40816	0.32895	0.38422	1.46165	-0.03131	0.37560	1.27394	0.35013	0.25603	1.29862	-0.06523	0.27256	1.31426	0.32811	0.11015	1.32133	0.15235	0.19816	1.65894	0.14276	0.14952	1.62978	0.13063	0.16414	1.26077	0.12143	0.16849	0.95638	0.07811	0.31747	0.75074	0.18631	0.10449	0.74769	0.09109	0.45116	0.32309	0.11956	0.04990	0.30993	0.11543	0.55374	0.02675	0.12463	0.03045	0.01859	0.11573	0.56400	0.02646	0.14093	0.02545	0.01799
61	0.13093	0.20108	1.00020	0.06805	0.50816	1.40969	0.32831	0.38527	1.46637	-0.02993	0.37589	1.27512	0.35023	0.25980	1.30174	-0.06454	0.27313	1.31540	0.32849	0.11252	1.32245	0.15271	0.19716	1.65900	0.14307	0.14851	1.62987	0.13080	0.16408	1.26094	0.12109	0.16846	0.95666	0.07798	0.31739	0.75092	0.18610	0.10427	0.74784	0.09130	0.45100	0.32327	0.11965	0.04989	0.31001	0.11541	0.55374	0.02706	0.12466	0.03071	0.01867	0.11570	0.56400	0.02682	0.14097	0.02572	0.01809
62	0.13119	0.20113	1.00055	0.07025	0.50754	1.41109	0.32774	0.38629	1.47051	-0.02849	0.37601	1.27646	0.35013	0.26344	1.30454	-0.06376	0.27343	1.31663	0.32882	0.11480	1.32360	0.15301	0.19628	1.65914	0.14338	0.14762	1.63002	0.13124	0.16410	1.26119	0.12108	0.16849	0.95694	0.07807	0.31729	0.75118	0.18614	0.10419	0.74797	0.09152	0.45080	0.32350	0.11980	0.04991	0.31012	0.11501	0.55353	0.02709	0.12457	0.03083	0.01863	0.11528	0.56380	0.02683	0.14088	0.02585	0.01802
63	0.13148	0.20126	1.00087	0.07218	0.50717	1.41222	0.32744	0.38769	1.47405	-0.02735	0.37608	1.27789	0.34999	0.26682	1.30699	-0.06308	0.27361	1.31770	0.32888	0.11702	1.32467	0.15327	0.19559	1.65927	0.14368	0.14689	1.63019	0.13167	0.16421	1.26142	0.12132	0.16857	0.95715	0.07831	0.31726	0.75146	0.18631	0.10430	0.74806	0.09169	0.45070	0.32373	0.11990	0.04999	0.31022	0.11449	0.55328	0.02689	0.12442	0.03079	0.01851	0.11479	0.56354	0.02658	0.14074	0.02583	0.01786
64	0.13161	0.20142	1.00109	0.07369	0.50708	1.41319	0.32727	0.38969	1.47719	-0.02655	0.37635	1.27923	0.34989	0.27024	1.30921	-0.06258	0.27385	1.31846	0.32859	0.11931	1.32554	0.15346	0.19496	1.65931	0.14393	0.14622	1.63028	0.13180	0.16430	1.26155	0.12153	0.16862	0.95724	0.07852	0.31731	0.75164	0.18637	0.10444	0.74807	0.09171	0.45077	0.32390	0.11985	0.05009	0.31025	0.11425	0.55313	0.02674	0.12431	0.03068	0.01843	0.11458	0.56338	0.02639	0.14063	0.02575	0.01774
65	0.13154	0.20156	1.00119	0.07505	0.50711	1.41429	0.32705	0.39195	1.48018	-0.02587	0.37710	1.28033	0.34979	0.27398	1.31136	-0.06222	0.27437	1.31880	0.32813	0.12181	1.32624	0.15351	0.19426	1.65925	0.14408	0.14554	1.63017	0.13162	0.16423	1.26153	0.12153	0.16862	0.95723	0.07856	0.31745	0.75169	0.18619	0.10448	0.74806	0.09150	0.45098	0.32396	0.11961	0.05016	0.31025	0.11442	0.55313	0.02685	0.12426	0.03063	0.01849	0.11479	0.56339	0.02648	0.14058	0.02570	0.01780
66	0.13135	0.20164	1.00121	0.07649	0.50702	1.41563	0.32690	0.39407	1.48298	-0.02511	0.37820	1.28112	0.34963	0.27776	1.31347	-0.06195	0.27524	1.31874	0.32774	0.12423	1.32692	0.15341	0.19354	1.65915	0.14400	0.14490	1.62993	0.13134	0.16394	1.26135	0.12136	0.16862	0.95716	0.07843	0.31765	0.75164	0.18589	0.10452	0.74807	0.09116	0.45122	0.32395	0.11931	0.05016	0.31026	0.11475	0.55317	0.02710	0.12425	0.03064	0.01866	0.11513	0.56342	0.02674	0.14057	0.02569	0.01797
67	0.13119	0.20166	1.00119	0.07786	0.50653	1.41705	0.32697	0.39603	1.48518	-0.02438	0.37903	1.28175	0.34930	0.28092	1.31527	-0.06174	0.27604	1.31866	0.32745	0.12614	1.32763	0.15326	0.19290	1.65904	0.14364	0.14435	1.62972	0.13114	0.16349	1.26108	0.12117	0.16868	0.95709	0.07828	0.31783	0.75159	0.18567	0.10467	0.74809	0.09088	0.45139	0.32394	0.11909	0.05015	0.31030	0.11485	0.55310	0.02727	0.12421	0.03060	0.01878	0.11523	0.56335	0.02691	0.14053	0.02564	0.01807
68	0.13113	0.20163	1.00118	0.07898	0.50573	1.41833	0.32730	0.39797	1.48644	-0.02385	0.37919	1.28246	0.34885	0.28317	1.31648	-0.06156	0.27634	1.31897	0.32723	0.12738	1.32824	0.15319	0.19238	1.65893	0.14321	0.14388	1.62965	0.13108	0.16310	1.26088	0.12108	0.16876	0.95706	0.07816	0.31792	0.75159	0.18559	0.10488	0.74808	0.09073	0.45147	0.32397	0.11900	0.05016	0.31032	0.11463	0.55297	0.02728	0.12414	0.03045	0.01878	0.11499	0.56323	0.02692	0.14045	0.02550	0.01804
69	0.13115	0.20163	1.00120	0.07991	0.50502	1.41942	0.32791	0.39975	1.48687	-0.02352	0.37901	1.28331	0.34846	0.28462	1.31705	-0.06130	0.27625	1.31966	0.32709	0.12806	1.32863	0.15325	0.19195	1.65882	0.14295	0.14343	1.62969	0.13117	0.16295	1.26078	0.12110	0.16882	0.95707	0.07804	0.31790	0.75162	0.18565	0.10508	0.74802	0.09067	0.45150	0.32403	0.11902	0.05025	0.31028	0.11432	0.55293	0.02723	0.12406	0.03031	0.01869	0.11466	0.56319	0.02685	0.14038	0.02537	0.01796
