	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
17	-5.28258	3.11835	-28.45778	1.67316	7.34128	-75.64980	0.85449	-0.22132	-28.61313	2.98719	2.20036	-75.75919	0.85449	-0.22133	-28.61313	2.98719	2.20036	-75.75919	5.62937	3.61103	-39.57026	-5.24580	7.97919	-60.82283	11.63952	-1.15163	-39.71090	-1.05488	2.75795	-61.28037	-4.51614	4.34156	-46.88633	2.22445	-1.05677	-39.81338	-1.39078	-9.10471	-29.02051	-21.26456	2.30711	-30.21657	33.98243	7.56874	-31.69066	44.00309	-35.64131	10.98754	168.05441	-28.36541	-87.18403	156.28352	26.23982	140.66367	152.96794	-23.48683	-93.24335	165.88632	11.83995	136.81042
18	-5.12100	3.08723	-28.50504	1.68430	7.18555	-75.63973	0.83301	-0.15876	-28.65738	2.96472	2.18015	-75.74437	0.83301	-0.15877	-28.65738	2.96471	2.18015	-75.74437	5.51498	3.61526	-39.60807	-5.33472	7.94594	-60.99340	11.57830	-1.14490	-39.75324	-1.09829	2.74316	-61.45735	-4.42286	4.35254	-47.00244	2.21637	-1.10630	-39.86965	-1.48288	-9.09430	-29.17930	-21.32566	2.37016	-30.36062	33.94238	7.50067	-31.73179	44.46592	-35.60012	11.22733	168.16115	-28.31753	-86.81033	156.66045	26.40429	140.53789	153.11978	-23.52851	-92.85180	166.67804	11.68117	136.53430
19	-4.78917	3.00286	-28.59762	1.74198	6.86474	-75.64423	0.78916	-0.04909	-28.74156	2.93418	2.20368	-75.73856	0.78916	-0.04909	-28.74156	2.93418	2.20369	-75.73856	5.40235	3.63376	-39.51522	-5.42637	7.89722	-61.28701	11.53212	-1.15348	-39.66306	-1.13675	2.74091	-61.75964	-4.34275	4.36203	-47.09440	2.20583	-1.15198	-39.92545	-1.57522	-9.06847	-29.29810	-21.39499	2.43426	-30.46231	33.95309	7.41927	-31.79792	44.89140	-35.56593	11.44244	168.23117	-28.30253	-86.26701	157.02582	26.56111	140.32048	153.22101	-23.67393	-92.31715	167.31888	11.53276	136.20859
20	-4.34565	2.86804	-28.71704	1.79051	6.44517	-75.65907	0.73387	0.07640	-28.84767	2.86416	2.24419	-75.74046	0.73387	0.07640	-28.84767	2.86416	2.24420	-75.74046	5.28947	3.66625	-39.32518	-5.51683	7.84745	-61.67289	11.49886	-1.17802	-39.47399	-1.17049	2.74172	-62.15538	-4.29180	4.37313	-47.15765	2.19787	-1.18986	-39.97436	-1.67334	-9.03009	-29.37377	-21.47874	2.49570	-30.51966	34.00988	7.34182	-31.90991	45.27758	-35.54124	11.61734	168.27042	-28.34534	-85.44601	157.39844	26.70591	140.13159	153.25575	-23.87941	-91.52724	167.73466	11.42782	135.97621
21	-3.87229	2.69087	-28.83348	1.77821	5.99539	-75.68087	0.67524	0.18075	-28.94751	2.72832	2.27280	-75.74940	0.67524	0.18075	-28.94751	2.72832	2.27281	-75.74940	5.17777	3.70786	-39.09938	-5.59857	7.81453	-62.08154	11.46783	-1.21482	-39.24753	-1.20343	2.73251	-62.57261	-4.26682	4.38309	-47.19731	2.19537	-1.21851	-40.00733	-1.77874	-8.98909	-29.41704	-21.57620	2.54875	-30.54601	34.09713	7.28610	-32.06575	45.61798	-35.51599	11.74114	168.29184	-28.44949	-84.34442	157.79036	26.83029	140.07529	153.21492	-24.09440	-90.47646	167.93526	11.40692	135.94246
22	-3.47409	2.49745	-28.91419	1.67709	5.58513	-75.70444	0.62109	0.23044	-29.01173	2.52277	2.26656	-75.76237	0.62109	0.23044	-29.01173	2.52277	2.26656	-75.76237	5.07126	3.75144	-38.90735	-5.66596	7.81185	-62.42329	11.42566	-1.25799	-39.05329	-1.24103	2.70264	-62.91920	-4.25241	4.38947	-47.22443	2.19842	-1.23995	-40.01626	-1.89086	-8.95856	-29.44831	-21.68261	2.58794	-30.56474	34.19012	7.26000	-32.23865	45.90795	-35.47377	11.81698	168.30606	-28.59072	-83.18855	158.19980	26.92881	140.21550	153.08224	-24.29996	-89.40348	167.97842	11.50817	136.15846
23	-3.27004	2.33965	-28.93559	1.49344	5.30406	-75.72054	0.58523	0.20414	-29.02121	2.27980	2.21483	-75.77212	0.58523	0.20414	-29.02121	2.27980	2.21484	-75.77212	4.97326	3.79020	-38.81078	-5.72246	7.84149	-62.61481	11.36349	-1.30091	-38.95350	-1.28487	2.64843	-63.11156	-4.23555	4.39783	-47.25406	2.20409	-1.25787	-39.99978	-2.00719	-8.94546	-29.49312	-21.79027	2.61524	-30.60200	34.25976	7.26056	-32.39273	46.15082	-35.40375	11.86706	168.31447	-28.73017	-82.33902	158.60696	27.00626	140.56444	152.84402	-24.50514	-88.68617	167.92101	11.74404	136.61832
24	-3.31854	2.27076	-28.89606	1.27168	5.22156	-75.71712	0.58119	0.11424	-28.97726	2.05877	2.13007	-75.76759	0.58120	0.11424	-28.97726	2.05876	2.13007	-75.76759	4.88392	3.81836	-38.83319	-5.78229	7.89194	-62.62028	11.28155	-1.33802	-38.97258	-1.33155	2.57566	-63.11631	-4.21218	4.41871	-47.29683	2.20735	-1.27500	-39.96610	-2.12128	-8.94629	-29.57583	-21.88796	2.64211	-30.67924	34.27937	7.27995	-32.50314	46.35746	-35.30789	11.92733	168.30984	-28.83616	-82.06499	158.97626	27.07772	141.11371	152.50682	-24.71777	-88.59703	167.81892	12.08016	137.28650
25	-3.54507	2.30867	-28.81681	1.08330	5.32283	-75.68320	0.60972	0.01829	-28.90123	1.91880	2.04892	-75.73693	0.60972	0.01829	-28.90123	1.91880	2.04893	-75.73693	4.80023	3.83076	-38.93556	-5.86388	7.94277	-62.48041	11.18843	-1.36745	-39.07213	-1.37675	2.49789	-62.97806	-4.18507	4.45940	-47.34944	2.20357	-1.29176	-39.93056	-2.22355	-8.95127	-29.70840	-21.96380	2.68168	-30.80431	34.23166	7.31079	-32.56733	46.54184	-35.19843	12.03205	168.28412	-28.89857	-82.39661	159.26749	27.15928	141.84232	152.10201	-24.92448	-89.14873	167.73547	12.44344	138.10629
26	-3.79984	2.43315	-28.72496	0.99791	5.53674	-75.61822	0.66105	-0.01729	-28.81907	1.90239	2.00876	-75.67776	0.66105	-0.01729	-28.81907	1.90239	2.00876	-75.67776	4.71713	3.82413	-39.05011	-5.97939	7.97485	-62.27212	11.09619	-1.39112	-39.18463	-1.41850	2.42998	-62.77666	-4.15993	4.51971	-47.39907	2.19094	-1.30630	-39.91016	-2.30739	-8.95109	-29.88175	-22.01304	2.73964	-30.96563	34.11401	7.34705	-32.60228	46.71427	-35.09028	12.19653	168.23576	-28.92748	-83.12385	159.45189	27.25696	142.68689	151.67880	-25.09805	-90.09914	167.72018	12.75474	138.98488
27	-3.98443	2.60773	-28.63770	1.04798	5.81403	-75.53914	0.72617	0.02863	-28.74616	2.02614	2.02001	-75.60600	0.72617	0.02863	-28.74616	2.02613	2.02001	-75.60600	4.62860	3.79982	-39.14051	-6.12782	7.97982	-62.04091	11.01635	-1.41220	-39.27423	-1.45586	2.38051	-62.55816	-4.14292	4.59226	-47.43723	2.17024	-1.31538	-39.91894	-2.37613	-8.93918	-30.07162	-22.04388	2.81403	-31.13842	33.94025	7.38088	-32.63258	46.87371	-34.99641	12.40977	168.17108	-28.94080	-83.92867	159.52112	27.36432	143.55388	151.28571	-25.22485	-91.10049	167.79059	12.95512	139.81718
28	-4.08421	2.78781	-28.56274	1.20803	6.13211	-75.47226	0.79672	0.12291	-28.68682	2.26151	2.06511	-75.54760	0.79672	0.12291	-28.68682	2.26151	2.06512	-75.54760	4.52956	3.76454	-39.20850	-6.29514	7.96233	-61.80269	10.95726	-1.43349	-39.34328	-1.48702	2.34798	-62.33673	-4.13959	4.66606	-47.46563	2.14205	-1.31586	-39.96400	-2.44308	-8.91018	-30.25727	-22.07389	2.90302	-31.30159	33.73853	7.40158	-32.68046	47.00534	-34.92820	12.64147	168.10037	-28.95473	-84.56851	159.48401	27.46923	144.35628	150.94443	-25.31567	-91.90032	167.94159	13.01289	140.51974
29	-4.13063	2.92619	-28.50394	1.40300	6.46117	-75.43644	0.85990	0.20745	-28.64052	2.53194	2.11359	-75.52090	0.85990	0.20745	-28.64052	2.53194	2.11360	-75.52090	4.41868	3.72814	-39.26024	-6.46052	7.93588	-61.58395	10.92086	-1.45794	-39.39785	-1.51080	2.32205	-62.13580	-4.15431	4.73457	-47.49167	2.10432	-1.30650	-40.04209	-2.52319	-8.85969	-30.43446	-22.11900	3.00934	-31.44975	33.54533	7.40277	-32.75965	47.08605	-34.89516	12.85672	168.03372	-28.98280	-84.92793	159.35687	27.56135	145.00459	150.64073	-25.39280	-92.39487	168.15952	12.91951	141.01483
30	-4.16093	2.98859	-28.46282	1.54614	6.74835	-75.43410	0.90110	0.23526	-28.60534	2.74335	2.13803	-75.52693	0.90110	0.23526	-28.60534	2.74335	2.13804	-75.52693	4.30032	3.69968	-39.29368	-6.60420	7.91484	-61.42387	10.89958	-1.48774	-39.43478	-1.52995	2.28940	-61.99099	-4.18535	4.79826	-47.52477	2.05340	-1.28895	-40.13879	-2.62228	-8.78843	-30.60858	-22.18396	3.13415	-31.58817	33.39540	7.39036	-32.86978	47.09265	-34.90061	13.02728	167.97820	-29.03510	-84.94624	159.15663	27.63380	145.39597	150.34070	-25.48354	-92.54576	168.42218	12.67979	141.21735
31	-4.16676	2.95857	-28.44078	1.58005	6.90694	-75.45418	0.91009	0.19981	-28.58082	2.81853	2.13035	-75.55183	0.91009	0.19981	-28.58082	2.81853	2.13036	-75.55183	4.18310	3.68432	-39.30782	-6.71271	7.90656	-61.35339	10.87813	-1.52164	-39.45158	-1.55165	2.24145	-61.93004	-4.21850	4.85435	-47.57642	1.98758	-1.26710	-40.23415	-2.73329	-8.70678	-30.77673	-22.26217	3.26669	-31.71768	33.30941	7.37932	-32.99654	47.00762	-34.93696	13.13489	167.93791	-29.11388	-84.60763	158.89888	27.68000	145.45863	150.01791	-25.61504	-92.35683	168.69344	12.30756	141.07896
32	-4.11135	2.84048	-28.43789	1.48526	6.86644	-75.48098	0.88804	0.12467	-28.56736	2.71928	2.09784	-75.57751	0.88804	0.12467	-28.56736	2.71928	2.09785	-75.57751	4.07521	3.68335	-39.31209	-6.78131	7.90991	-61.37699	10.84245	-1.55609	-39.45674	-1.58346	2.17805	-61.95557	-4.23538	4.89196	-47.65428	1.90968	-1.24504	-40.31213	-2.84299	-8.63348	-30.91947	-22.34405	3.38291	-31.82638	33.28531	7.38059	-33.12043	46.82064	-34.98667	13.16866	167.91428	-29.21034	-84.01585	158.59859	27.69095	145.22124	149.67757	-25.79670	-91.93619	168.91985	11.83824	140.65642
33	-3.99881	2.66719	-28.45060	1.27101	6.64642	-75.50137	0.85033	0.03240	-28.56493	2.45977	2.04626	-75.59153	0.85033	0.03240	-28.56493	2.45977	2.04626	-75.59153	3.97996	3.69540	-39.32428	-6.81554	7.91947	-61.46926	10.78832	-1.58931	-39.46797	-1.62818	2.10612	-62.04271	-4.22762	4.90166	-47.75240	1.82632	-1.22522	-40.36701	-2.94169	-8.58740	-31.01076	-22.42491	3.45648	-31.89622	33.30052	7.39045	-33.22700	46.52811	-35.02830	13.12236	167.90193	-29.30728	-83.43697	158.26917	27.65560	144.84506	149.36453	-26.00635	-91.53114	169.03497	11.34716	140.13898
34	-3.87473	2.49498	-28.47624	0.98108	6.34234	-75.50929	0.81894	-0.05732	-28.57616	2.10734	1.98195	-75.59109	0.81894	-0.05732	-28.57616	2.10734	1.98195	-75.59109	3.89533	3.71546	-39.35792	-6.83101	7.92907	-61.59529	10.72165	-1.62190	-39.49942	-1.68214	2.03644	-62.15982	-4.19675	4.88359	-47.85065	1.74437	-1.20740	-40.40261	-3.02658	-8.57954	-31.03627	-22.50471	3.47229	-31.91742	33.32502	7.39264	-33.31231	46.13434	-35.04223	12.99559	167.88214	-29.38927	-83.20110	157.91805	27.56314	144.55814	149.14920	-26.19376	-91.43008	168.97040	10.95272	139.77731
35	-3.79971	2.38760	-28.51268	0.69555	6.07212	-75.50981	0.81296	-0.12402	-28.60386	1.76783	1.92089	-75.58459	0.81296	-0.12402	-28.60386	1.76783	1.92090	-75.58459	3.81679	3.73410	-39.41901	-6.84914	7.93402	-61.72357	10.65286	-1.65453	-39.55810	-1.73728	1.97900	-62.28013	-4.14884	4.84876	-47.92411	1.66738	-1.18905	-40.42739	-3.09833	-8.61049	-31.00497	-22.58228	3.43280	-31.89853	33.33490	7.37109	-33.38313	45.65313	-35.01482	12.79656	167.82294	-29.45401	-83.47665	157.54137	27.40580	144.52419	149.10211	-26.29926	-91.74419	168.66594	10.78783	139.75137
36	-3.83152	2.39013	-28.55163	0.50473	5.92795	-75.51761	0.84035	-0.15789	-28.64270	1.54789	1.88731	-75.58875	0.84035	-0.15789	-28.64270	1.54789	1.88732	-75.58875	3.74106	3.74070	-39.50870	-6.88924	7.93369	-61.82870	10.59053	-1.68676	-39.64600	-1.78481	1.93710	-62.38252	-4.09343	4.81474	-47.95464	1.59386	-1.16727	-40.45053	-3.15757	-8.67122	-30.94753	-22.65213	3.35659	-31.86519	33.31713	7.32210	-33.45242	45.10397	-34.94242	12.54213	167.69380	-29.51302	-84.12611	157.12285	27.18223	144.78009	149.26196	-26.28185	-92.28634	168.08664	10.94176	140.10506
37	-3.98756	2.49784	-28.58005	0.46846	5.92457	-75.54736	0.88916	-0.16562	-28.67938	1.50370	1.90610	-75.61810	0.88916	-0.16562	-28.67938	1.50370	1.90610	-75.61810	3.66900	3.72947	-39.61876	-6.96066	7.93316	-61.90218	10.53730	-1.71796	-39.75495	-1.81900	1.90330	-62.46035	-4.04123	4.79671	-47.93945	1.51799	-1.14161	-40.48112	-3.20588	-8.74513	-30.90499	-22.70774	3.27289	-31.85020	33.26531	7.25700	-33.52976	44.50442	-34.83271	12.25286	167.48871	-29.57895	-84.80994	156.64258	26.90007	145.28358	149.60187	-26.14935	-92.71497	167.23822	11.41933	140.78949
38	-4.23339	2.65132	-28.58960	0.58536	6.00038	-75.60397	0.92829	-0.16978	-28.70148	1.61487	1.98793	-75.67573	0.92829	-0.16978	-28.70148	1.61487	1.98794	-75.67573	3.60561	3.70391	-39.73193	-7.05950	7.94224	-61.95023	10.48931	-1.74868	-39.86682	-1.83916	1.86131	-62.51862	-4.00081	4.80217	-47.89231	1.43256	-1.11550	-40.52734	-3.24914	-8.81238	-30.91476	-22.74772	3.21272	-31.88180	33.17513	7.19474	-33.61339	43.86497	-34.70056	11.94539	167.23637	-29.65248	-85.24027	156.09283	26.57503	145.98224	150.01759	-25.96514	-92.81055	166.15747	12.14964	141.73695
39	-4.50839	2.76715	-28.58302	0.79058	6.07617	-75.67982	0.92184	-0.20071	-28.70476	1.80101	2.11671	-75.75204	0.92184	-0.20072	-28.70476	1.80101	2.11672	-75.75204	3.55650	3.67468	-39.82846	-7.17203	7.97066	-61.97926	10.43932	-1.78025	-39.96064	-1.84864	1.79431	-62.56034	-3.97734	4.83347	-47.83721	1.33302	-1.09436	-40.59325	-3.29833	-8.85716	-30.99799	-22.77895	3.19794	-31.97441	33.04482	7.15118	-33.69288	43.18844	-34.56014	11.62970	166.98567	-29.72201	-85.34500	155.48712	26.22830	146.81892	150.36507	-25.81426	-92.61010	164.89734	13.00353	142.87241
40	-4.74554	2.78044	-28.57143	0.98434	6.10436	-75.75735	0.84782	-0.27535	-28.69384	1.96100	2.25607	-75.82858	0.84782	-0.27535	-28.69384	1.96100	2.25608	-75.82858	3.52297	3.65197	-39.89104	-7.28250	8.02122	-61.98648	10.38109	-1.81292	-40.01838	-1.85193	1.69468	-62.57907	-3.97080	4.89022	-47.79930	1.22059	-1.08137	-40.67545	-3.36560	-8.87371	-31.15356	-22.81379	3.23356	-32.12510	32.87803	7.13339	-33.75939	42.47192	-34.41758	11.31281	166.77824	-29.77480	-85.24120	154.85335	25.88303	147.67206	150.52988	-25.75274	-92.31925	163.54053	13.79950	144.04785
41	-4.89208	2.67596	-28.56594	1.07426	6.08313	-75.81511	0.71081	-0.38381	-28.67814	2.01318	2.36834	-75.88433	0.71081	-0.38381	-28.67814	2.01318	2.36834	-75.88433	3.50011	3.63933	-39.91231	-7.38015	8.08685	-61.95165	10.31268	-1.84544	-40.03300	-1.85272	1.56844	-62.55230	-3.97533	4.96644	-47.79447	1.10242	-1.07443	-40.76412	-3.45810	-8.86606	-31.36225	-22.86315	3.30935	-32.31732	32.68511	7.14183	-33.81149	41.70935	-34.26831	11.00137	166.62799	-29.80863	-85.09146	154.21722	25.55773	148.32513	150.48541	-25.77544	-92.12167	162.22270	14.33915	145.00041
42	-4.94640	2.49254	-28.57202	1.01075	6.05081	-75.83823	0.54147	-0.50417	-28.66735	1.92523	2.42688	-75.90586	0.54147	-0.50417	-28.66735	1.92522	2.42689	-75.90586	3.47939	3.63421	-39.90125	-7.46217	8.15505	-61.84200	10.23773	-1.87727	-40.01446	-1.85354	1.43117	-62.44661	-3.98446	5.05159	-47.82069	0.98873	-1.06700	-40.84845	-3.57494	-8.84176	-31.59880	-22.93111	3.40984	-32.53011	32.48137	7.17522	-33.85181	40.89432	-34.10169	10.70156	166.51717	-29.83362	-84.96435	153.58769	25.26037	148.56003	150.30449	-25.82593	-92.03359	161.10898	14.47661	145.45097
43	-4.96363	2.29443	-28.59052	0.80538	6.05787	-75.82659	0.38061	-0.62504	-28.66845	1.72370	2.42182	-75.89452	0.38061	-0.62504	-28.66845	1.72370	2.42183	-75.89452	3.45346	3.63260	-39.87600	-7.53360	8.21624	-61.64514	10.16319	-1.90998	-39.98186	-1.85539	1.29772	-62.25081	-3.99636	5.13791	-47.86095	0.88896	-1.05215	-40.92200	-3.70969	-8.80503	-31.84391	-23.01514	3.52468	-32.74690	32.28115	7.23143	-33.88132	40.02460	-33.91050	10.42191	166.40819	-29.86376	-84.82683	152.95041	24.98977	148.32433	150.11574	-25.84274	-91.93216	160.30954	14.17909	145.30319
44	-4.99259	2.12876	-28.62265	0.52843	6.12063	-75.79290	0.25879	-0.74296	-28.68622	1.47860	2.36739	-75.86326	0.25879	-0.74296	-28.68622	1.47860	2.36740	-75.86326	3.41917	3.63164	-39.84621	-7.60516	8.26741	-61.40542	10.09481	-1.94472	-39.94542	-1.85733	1.17501	-62.01197	-4.01243	5.22368	-47.89719	0.80898	-1.02668	-40.98448	-3.85544	-8.75574	-32.08919	-23.11013	3.65124	-32.95985	32.09174	7.30597	-33.89891	39.10651	-33.69978	10.17721	166.26288	-29.90833	-84.64299	152.27065	24.74367	147.79062	150.03671	-25.79495	-91.70351	159.80759	13.54659	144.73175
45	-5.01884	2.00607	-28.66980	0.28212	6.20890	-75.75443	0.18708	-0.84575	-28.72256	1.27402	2.30139	-75.82807	0.18708	-0.84576	-28.72256	1.27402	2.30140	-75.82807	3.37732	3.62933	-39.80767	-7.68880	8.30853	-61.20983	10.03433	-1.97973	-39.90110	-1.85740	1.06332	-61.82036	-4.03281	5.30910	-47.92150	0.74989	-0.99242	-41.04036	-4.00627	-8.69555	-32.33285	-23.21050	3.78739	-33.16787	31.91204	7.39168	-33.90431	38.15478	-33.48978	9.98652	166.05986	-29.96878	-84.43118	151.50417	24.52479	147.22060	150.12447	-25.69241	-91.33430	159.47377	12.76917	144.03960
46	-4.98744	1.91036	-28.72542	0.15640	6.28549	-75.72696	0.15835	-0.91454	-28.77019	1.17846	2.26695	-75.80322	0.15835	-0.91454	-28.77019	1.17846	2.26695	-75.80322	3.33126	3.62368	-39.75788	-7.79190	8.33817	-61.11907	9.97912	-2.01155	-39.84642	-1.85481	0.96168	-61.73872	-4.05250	5.38964	-47.93687	0.70842	-0.95496	-41.09679	-4.15283	-8.63440	-32.56997	-23.30778	3.92216	-33.36964	31.73569	7.47859	-33.89927	37.18636	-33.30937	9.86326	165.80238	-30.03818	-84.26161	150.61279	24.33751	146.74837	150.36176	-25.58773	-90.91891	159.14470	12.02322	143.41113
47	-4.85949	1.81960	-28.77287	0.18930	6.33835	-75.72163	0.15434	-0.93783	-28.81149	1.21976	2.28837	-75.79919	0.15434	-0.93783	-28.81149	1.21975	2.28837	-75.79919	3.28563	3.61284	-39.70586	-7.91320	8.35479	-61.12619	9.92359	-2.03851	-39.79002	-1.85119	0.86965	-61.75956	-4.06141	5.45586	-47.95143	0.67774	-0.92123	-41.16165	-4.27899	-8.58804	-32.78679	-23.38844	4.03622	-33.55743	31.55492	7.55377	-33.88761	36.21119	-33.18118	9.80237	165.51279	-30.10349	-84.20004	149.57880	24.17696	146.26373	150.68234	-25.55947	-90.58200	158.68913	11.38025	142.77750
48	-4.64666	1.72733	-28.79669	0.35248	6.37527	-75.74127	0.15930	-0.91798	-28.83066	1.37303	2.35870	-75.81904	0.15930	-0.91798	-28.83066	1.37303	2.35871	-75.81904	3.24475	3.59592	-39.66217	-8.04268	8.36044	-61.18569	9.86177	-2.06195	-39.74180	-1.84891	0.78481	-61.83471	-4.05220	5.50318	-47.97448	0.64883	-0.89697	-41.24137	-4.36857	-8.56571	-32.96820	-23.43940	4.11599	-33.72005	31.36305	7.60348	-33.87637	35.22662	-33.10615	9.77384	165.21910	-30.15229	-84.19258	148.41234	24.02024	145.51057	151.01199	-25.65842	-90.32355	158.02669	10.81488	141.91628
49	-4.40476	1.64750	-28.79534	0.56790	6.39511	-75.77824	0.16859	-0.86933	-28.82642	1.56831	2.44756	-75.85542	0.16859	-0.86933	-28.82642	1.56831	2.44757	-75.85542	3.21091	3.57302	-39.62575	-8.16451	8.36141	-61.25894	9.79008	-2.08404	-39.70010	-1.84932	0.70089	-61.92197	-4.02664	5.53842	-48.01508	0.61271	-0.88426	-41.33851	-4.41956	-8.55900	-33.11420	-23.45893	4.16947	-33.85468	31.15536	7.61890	-33.87757	34.22238	-33.05725	9.72973	164.94403	-30.18137	-84.02750	147.15039	23.82876	144.30180	151.29225	-25.85294	-89.95486	157.11638	10.29128	140.67094
50	-4.18248	1.59401	-28.78314	0.74599	6.35729	-75.81734	0.18318	-0.80713	-28.81314	1.71484	2.52368	-75.89240	0.18319	-0.80713	-28.81314	1.71483	2.52369	-75.89240	3.18375	3.54457	-39.57806	-8.26264	8.36444	-61.33051	9.70899	-2.10564	-39.64617	-1.85231	0.61064	-62.00272	-3.99328	5.57353	-48.07879	0.56349	-0.87982	-41.45011	-4.45133	-8.54454	-33.24762	-23.46205	4.22615	-33.97502	30.93079	7.60243	-33.90483	33.19360	-32.98753	9.62412	164.70161	-30.19902	-83.48257	145.84949	23.56311	142.65430	151.47650	-26.04956	-89.25628	155.95006	9.83574	139.08020
51	-3.98495	1.56772	-28.78085	0.82445	6.19860	-75.84316	0.20270	-0.73521	-28.81129	1.73938	2.57194	-75.91316	0.20270	-0.73521	-28.81129	1.73938	2.57194	-75.91316	3.16117	3.51135	-39.49366	-8.32779	8.37194	-61.39487	9.62318	-2.12682	-39.55470	-1.85613	0.51062	-62.06994	-3.96275	5.61670	-48.16464	0.50048	-0.87596	-41.56878	-4.49353	-8.50113	-33.40075	-23.47192	4.31648	-34.10443	30.69613	7.56934	-33.96384	32.15007	-32.85012	9.43555	164.49693	-30.21894	-82.55156	144.57205	23.20377	140.81638	151.51537	-26.18054	-88.23219	154.56563	9.53894	137.39116
