	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
1039	0.00227	-0.12320	0.00073	-0.07623	-0.22910	0.02450	-0.03732	-0.18156	-0.05922	-0.07056	-0.23402	0.02870	-0.02034	-0.18331	-0.05793	-0.05573	-0.22411	0.02300	-0.02857	-0.17558	-0.06792	-0.00740	-0.22399	-0.02050	-0.00518	-0.23407	0.00480	0.00470	-0.16682	-0.01669	0.00470	-0.10717	0.00332	0.01535	-0.06868	0.03407	0.01012	-0.07651	-0.00352	0.03637	-0.00238	0.05906	-0.00128	-0.00859	-0.00132	0.00912	0.00078	0.03755	-0.01594	-0.00015	-0.00182	0.00655	0.00048	0.03172	-0.01624	-0.00247	0.00163
1040	0.00587	-0.12087	0.00162	-0.06555	-0.21742	0.00645	-0.03035	-0.18411	-0.05997	-0.07984	-0.23847	0.02659	-0.01866	-0.18890	-0.05824	-0.05162	-0.22691	0.01725	-0.03222	-0.17208	-0.06856	0.00283	-0.22498	-0.01451	-0.00481	-0.22898	0.00727	0.01617	-0.16781	-0.01245	0.00303	-0.10158	0.00186	0.01627	-0.06051	0.03603	0.00723	-0.07069	-0.00636	0.04034	0.00079	0.06096	-0.00153	-0.01162	-0.00382	0.01700	-0.00512	0.03818	-0.01079	-0.01010	-0.00244	0.01423	-0.00545	0.03208	-0.01136	-0.01414	0.00037
1041	0.00837	-0.11887	0.00250	-0.05310	-0.19526	-0.01435	-0.02305	-0.17719	-0.05595	-0.08525	-0.23996	0.02300	-0.01792	-0.18500	-0.05414	-0.04453	-0.23037	0.01211	-0.03528	-0.16480	-0.06528	0.01619	-0.22639	-0.00679	-0.00316	-0.22298	0.01042	0.02468	-0.16950	-0.00763	0.00230	-0.09793	-0.00099	0.01665	-0.05318	0.03630	0.00344	-0.06638	-0.00958	0.04003	0.00593	0.06300	-0.00350	-0.01826	-0.00708	0.02144	-0.00809	0.04147	-0.00419	-0.02060	-0.00371	0.01881	-0.00844	0.03563	-0.00499	-0.02595	-0.00185
1042	0.00908	-0.11659	0.00305	-0.04678	-0.16867	-0.02871	-0.01727	-0.16765	-0.04587	-0.08348	-0.23576	0.01851	-0.01750	-0.17290	-0.04799	-0.03670	-0.23184	0.00926	-0.03691	-0.15516	-0.06020	0.02833	-0.22730	0.00142	-0.00057	-0.21763	0.01403	0.02750	-0.16975	-0.00305	0.00312	-0.09607	-0.00467	0.01695	-0.04761	0.03456	-0.00021	-0.06384	-0.01301	0.03601	0.01271	0.06443	-0.00673	-0.02501	-0.01081	0.01988	-0.00701	0.04551	0.00044	-0.02750	-0.00687	0.01773	-0.00739	0.04020	-0.00042	-0.03309	-0.00622
1043	0.00780	-0.11334	0.00290	-0.04908	-0.14356	-0.03075	-0.01242	-0.16185	-0.03158	-0.07409	-0.22341	0.01400	-0.01670	-0.15690	-0.04324	-0.03025	-0.22730	0.00944	-0.03664	-0.14548	-0.05657	0.03527	-0.22739	0.00953	0.00219	-0.21427	0.01779	0.02354	-0.16668	0.00014	0.00560	-0.09498	-0.00850	0.01701	-0.04404	0.03057	-0.00251	-0.06265	-0.01604	0.02963	0.02016	0.06404	-0.01023	-0.02931	-0.01426	0.01298	-0.00219	0.04776	0.00095	-0.02754	-0.01170	0.01148	-0.00262	0.04296	0.00024	-0.03201	-0.01245
1044	0.00465	-0.10886	0.00216	-0.05754	-0.12391	-0.02177	-0.00619	-0.16143	-0.01804	-0.06135	-0.20401	0.01003	-0.01648	-0.14236	-0.04250	-0.02704	-0.21552	0.01189	-0.03528	-0.13799	-0.05697	0.03499	-0.22647	0.01699	0.00395	-0.21303	0.02114	0.01368	-0.16006	0.00147	0.00886	-0.09322	-0.01153	0.01658	-0.04172	0.02497	-0.00303	-0.06191	-0.01720	0.02190	0.02703	0.06121	-0.01324	-0.03068	-0.01579	0.00401	0.00484	0.04713	-0.00256	-0.02075	-0.01562	0.00302	0.00435	0.04272	-0.00295	-0.02303	-0.01764
1045	-0.00001	-0.10353	0.00149	-0.06919	-0.11152	-0.00879	0.00344	-0.16355	-0.00977	-0.05225	-0.18271	0.00646	-0.01899	-0.13278	-0.04594	-0.02890	-0.19973	0.01482	-0.03407	-0.13330	-0.06139	0.02820	-0.22384	0.02277	0.00383	-0.21241	0.02326	0.00042	-0.15140	0.00140	0.01125	-0.08976	-0.01274	0.01521	-0.03940	0.01932	-0.00225	-0.06067	-0.01500	0.01327	0.03248	0.05671	-0.01533	-0.03026	-0.01385	-0.00349	0.01195	0.04454	-0.00798	-0.01064	-0.01545	-0.00430	0.01146	0.04039	-0.00798	-0.01038	-0.01827
1046	-0.00562	-0.09805	0.00160	-0.08168	-0.10602	-0.00011	0.01520	-0.16408	-0.00828	-0.05246	-0.16584	0.00287	-0.02583	-0.12828	-0.05151	-0.03660	-0.18509	0.01639	-0.03342	-0.13003	-0.06726	0.01779	-0.21836	0.02574	0.00200	-0.21005	0.02337	-0.01296	-0.14288	0.00081	0.01123	-0.08455	-0.01143	0.01199	-0.03658	0.01545	-0.00125	-0.05837	-0.00942	0.00460	0.03610	0.05257	-0.01633	-0.02948	-0.00844	-0.00733	0.01769	0.04243	-0.01209	-0.00164	-0.00967	-0.00817	0.01723	0.03855	-0.01175	0.00074	-0.01240
1047	-0.01125	-0.09307	0.00264	-0.09179	-0.10526	-0.00100	0.02374	-0.16013	-0.01303	-0.06259	-0.15717	-0.00094	-0.03651	-0.12643	-0.05691	-0.04828	-0.17457	0.01536	-0.03295	-0.12653	-0.07144	0.00715	-0.20933	0.02576	-0.00050	-0.20416	0.02140	-0.02346	-0.13608	0.00018	0.00818	-0.07819	-0.00752	0.00623	-0.03381	0.01498	-0.00111	-0.05501	-0.00263	-0.00223	0.03742	0.05095	-0.01621	-0.02886	-0.00181	-0.00704	0.02191	0.04329	-0.01173	0.00380	0.00052	-0.00792	0.02154	0.03994	-0.01119	0.00733	-0.00082
1048	-0.01571	-0.08871	0.00415	-0.09648	-0.10600	-0.01111	0.02323	-0.15147	-0.02254	-0.07754	-0.15590	-0.00465	-0.04835	-0.12454	-0.06108	-0.05930	-0.16703	0.01130	-0.03227	-0.12295	-0.07223	-0.00144	-0.19750	0.02395	-0.00280	-0.19479	0.01821	-0.02920	-0.13129	-0.00044	0.00293	-0.07129	-0.00186	-0.00095	-0.03139	0.01863	-0.00229	-0.05092	0.00225	-0.00512	0.03615	0.05261	-0.01465	-0.02764	0.00277	-0.00387	0.02469	0.04727	-0.00574	0.00610	0.01112	-0.00460	0.02441	0.04469	-0.00517	0.00965	0.01231
1049	-0.01784	-0.08456	0.00554	-0.09530	-0.10530	-0.02480	0.01239	-0.14105	-0.03392	-0.08932	-0.15782	-0.00742	-0.05754	-0.12148	-0.06407	-0.06443	-0.15937	0.00515	-0.03124	-0.12130	-0.07001	-0.00719	-0.18515	0.02192	-0.00482	-0.18388	0.01534	-0.02982	-0.12754	-0.00083	-0.00254	-0.06430	0.00377	-0.00647	-0.02841	0.02535	-0.00430	-0.04654	0.00334	-0.00352	0.03285	0.05610	-0.01134	-0.02443	0.00346	0.00021	0.02519	0.05162	0.00393	0.00733	0.01771	-0.00015	0.02494	0.04965	0.00441	0.01008	0.02163
1050	-0.01720	-0.08024	0.00650	-0.09064	-0.10217	-0.03471	-0.00415	-0.13359	-0.04315	-0.09186	-0.15882	-0.00814	-0.06071	-0.11803	-0.06605	-0.06121	-0.15054	-0.00044	-0.02920	-0.12341	-0.06645	-0.00966	-0.17511	0.02039	-0.00673	-0.17418	0.01403	-0.02644	-0.12325	-0.00040	-0.00616	-0.05795	0.00745	-0.00779	-0.02404	0.03222	-0.00616	-0.04238	0.00129	0.00066	0.02884	0.05864	-0.00680	-0.01876	0.00112	0.00353	0.02259	0.05314	0.01341	0.00927	0.01862	0.00372	0.02228	0.05140	0.01372	0.01082	0.02432
1051	-0.01456	-0.07589	0.00708	-0.08567	-0.09798	-0.03658	-0.01908	-0.13284	-0.04657	-0.08467	-0.15814	-0.00637	-0.05641	-0.11546	-0.06670	-0.05186	-0.14334	-0.00231	-0.02487	-0.12884	-0.06301	-0.00797	-0.16931	0.01884	-0.00799	-0.16771	0.01442	-0.02115	-0.11736	0.00122	-0.00726	-0.05322	0.00821	-0.00516	-0.01890	0.03619	-0.00729	-0.03887	-0.00167	0.00432	0.02538	0.05827	-0.00262	-0.01183	-0.00189	0.00507	0.01731	0.05062	0.01911	0.01204	0.01513	0.00591	0.01686	0.04871	0.01923	0.01239	0.02099
1052	-0.01138	-0.07198	0.00745	-0.08205	-0.09489	-0.03163	-0.02735	-0.13890	-0.04287	-0.07261	-0.15779	-0.00300	-0.04570	-0.11412	-0.06508	-0.04157	-0.14168	0.00095	-0.01744	-0.13476	-0.06003	-0.00140	-0.16791	0.01616	-0.00748	-0.16482	0.01548	-0.01619	-0.10981	0.00385	-0.00670	-0.05077	0.00647	-0.00102	-0.01455	0.03625	-0.00790	-0.03620	-0.00372	0.00563	0.02321	0.05508	-0.00028	-0.00568	-0.00376	0.00445	0.01060	0.04462	0.01938	0.01432	0.00920	0.00591	0.00996	0.04219	0.01934	0.01379	0.01358
1053	-0.00887	-0.06873	0.00774	-0.07939	-0.09341	-0.02435	-0.02836	-0.14759	-0.03381	-0.06153	-0.15877	0.00044	-0.03163	-0.11323	-0.06042	-0.03451	-0.14608	0.00770	-0.00806	-0.13752	-0.05686	0.00911	-0.16912	0.01168	-0.00464	-0.16420	0.01580	-0.01297	-0.10131	0.00682	-0.00587	-0.05037	0.00358	0.00258	-0.01204	0.03373	-0.00859	-0.03448	-0.00438	0.00547	0.02239	0.05071	-0.00014	-0.00175	-0.00416	0.00199	0.00413	0.03660	0.01494	0.01468	0.00231	0.00393	0.00325	0.03326	0.01480	0.01372	0.00417
1054	-0.00723	-0.06594	0.00794	-0.07598	-0.09223	-0.01792	-0.02434	-0.15284	-0.02307	-0.05413	-0.15880	0.00328	-0.01783	-0.11155	-0.05299	-0.03113	-0.15245	0.01447	0.00013	-0.13455	-0.05292	0.02057	-0.16983	0.00605	-0.00013	-0.16332	0.01457	-0.01154	-0.09284	0.00921	-0.00536	-0.05111	0.00089	0.00538	-0.01147	0.03082	-0.00945	-0.03373	-0.00432	0.00645	0.02262	0.04702	-0.00162	-0.00038	-0.00389	-0.00148	-0.00021	0.02849	0.00811	0.01276	-0.00425	0.00069	-0.00134	0.02394	0.00795	0.01173	-0.00496
1055	-0.00588	-0.06334	0.00767	-0.06993	-0.08998	-0.01255	-0.01773	-0.15075	-0.01415	-0.04996	-0.15456	0.00606	-0.00710	-0.10807	-0.04462	-0.02916	-0.15576	0.01860	0.00407	-0.12529	-0.04889	0.02939	-0.16691	0.00121	0.00462	-0.15949	0.01212	-0.01097	-0.08567	0.00992	-0.00483	-0.05213	-0.00113	0.00830	-0.01246	0.02874	-0.00986	-0.03373	-0.00461	0.01060	0.02364	0.04501	-0.00383	-0.00110	-0.00405	-0.00546	-0.00085	0.02208	0.00130	0.00918	-0.00951	-0.00320	-0.00222	0.01630	0.00113	0.00820	-0.01199
1056	-0.00427	-0.06106	0.00637	-0.06140	-0.08673	-0.00827	-0.01008	-0.14181	-0.00917	-0.04801	-0.14626	0.00895	-0.00064	-0.10261	-0.03817	-0.02681	-0.15446	0.01943	0.00286	-0.11122	-0.04642	0.03308	-0.15847	-0.00092	0.00841	-0.15102	0.00943	-0.01028	-0.08098	0.00787	-0.00369	-0.05326	-0.00286	0.01215	-0.01455	0.02719	-0.00910	-0.03449	-0.00586	0.01756	0.02567	0.04454	-0.00583	-0.00299	-0.00520	-0.01006	0.00281	0.01828	-0.00401	0.00481	-0.01306	-0.00762	0.00120	0.01148	-0.00418	0.00386	-0.01614
1057	-0.00245	-0.05936	0.00374	-0.05403	-0.08434	-0.00664	-0.00212	-0.12995	-0.00901	-0.04834	-0.13849	0.01031	0.00175	-0.09654	-0.03585	-0.02456	-0.15142	0.01749	-0.00185	-0.09541	-0.04663	0.03093	-0.14489	0.00009	0.01059	-0.13836	0.00730	-0.00914	-0.07894	0.00265	-0.00194	-0.05467	-0.00454	0.01664	-0.01701	0.02526	-0.00721	-0.03627	-0.00764	0.02442	0.02926	0.04486	-0.00673	-0.00518	-0.00675	-0.01498	0.01016	0.01716	-0.00709	0.00035	-0.01448	-0.01212	0.00832	0.00972	-0.00725	-0.00051	-0.01708
1058	-0.00100	-0.05809	0.00031	-0.05284	-0.08505	-0.00877	0.00593	-0.11947	-0.01306	-0.05143	-0.13610	0.00778	0.00109	-0.09219	-0.03771	-0.02399	-0.15091	0.01337	-0.00703	-0.08165	-0.04872	0.02405	-0.12905	0.00301	0.01113	-0.12435	0.00598	-0.00782	-0.07818	-0.00473	-0.00062	-0.05592	-0.00588	0.02023	-0.01861	0.02277	-0.00484	-0.03877	-0.00889	0.02752	0.03446	0.04522	-0.00561	-0.00714	-0.00753	-0.01878	0.01937	0.01829	-0.00776	-0.00362	-0.01316	-0.01533	0.01733	0.01060	-0.00787	-0.00418	-0.01461
1059	-0.00054	-0.05674	-0.00273	-0.06028	-0.08966	-0.01253	0.01400	-0.11319	-0.01816	-0.05674	-0.13936	0.00095	-0.00115	-0.09059	-0.04126	-0.02556	-0.15455	0.00790	-0.00988	-0.07304	-0.05015	0.01513	-0.11543	0.00629	0.01070	-0.11320	0.00558	-0.00671	-0.07678	-0.01199	-0.00151	-0.05586	-0.00638	0.02081	-0.01845	0.02031	-0.00254	-0.04072	-0.00881	0.02485	0.03995	0.04509	-0.00172	-0.00857	-0.00671	-0.01965	0.02813	0.02101	-0.00641	-0.00644	-0.00892	-0.01568	0.02600	0.01350	-0.00643	-0.00653	-0.00902
1060	-0.00123	-0.05506	-0.00436	-0.07426	-0.09668	-0.01351	0.02128	-0.11164	-0.01957	-0.06209	-0.14371	-0.00781	-0.00350	-0.09017	-0.04294	-0.02809	-0.15981	0.00241	-0.00899	-0.07040	-0.04822	0.00782	-0.10817	0.00908	0.01046	-0.10824	0.00605	-0.00590	-0.07404	-0.01689	-0.00567	-0.05381	-0.00576	0.01669	-0.01724	0.01834	-0.00048	-0.04066	-0.00739	0.01756	0.04348	0.04424	0.00472	-0.00917	-0.00441	-0.01677	0.03494	0.02488	-0.00386	-0.00740	-0.00243	-0.01255	0.03286	0.01813	-0.00382	-0.00722	-0.00136
1061	-0.00272	-0.05330	-0.00436	-0.08861	-0.10277	-0.00950	0.02565	-0.11296	-0.01430	-0.06442	-0.14364	-0.01518	-0.00486	-0.08787	-0.04019	-0.02986	-0.16172	-0.00169	-0.00485	-0.07178	-0.04211	0.00490	-0.10852	0.01098	0.01126	-0.10987	0.00691	-0.00528	-0.07104	-0.01861	-0.01219	-0.05016	-0.00426	0.00791	-0.01652	0.01679	0.00116	-0.03790	-0.00538	0.00885	0.04349	0.04289	0.01166	-0.00855	-0.00162	-0.01076	0.03904	0.02965	-0.00110	-0.00628	0.00463	-0.00660	0.03720	0.02430	-0.00109	-0.00633	0.00656
1062	-0.00446	-0.05171	-0.00353	-0.09487	-0.10527	-0.00257	0.02475	-0.11394	-0.00330	-0.06106	-0.13619	-0.01904	-0.00479	-0.08176	-0.03278	-0.02951	-0.15593	-0.00363	0.00056	-0.07364	-0.03362	0.00651	-0.11366	0.01116	0.01288	-0.11506	0.00717	-0.00489	-0.06932	-0.01807	-0.01840	-0.04624	-0.00286	-0.00304	-0.01672	0.01527	0.00184	-0.03313	-0.00394	0.00166	0.04053	0.04142	0.01595	-0.00646	0.00028	-0.00347	0.03969	0.03439	0.00072	-0.00357	0.00987	0.00039	0.03824	0.03083	0.00063	-0.00426	0.01229
1063	-0.00598	-0.05017	-0.00301	-0.08606	-0.10443	0.00348	0.01828	-0.11162	0.00940	-0.05124	-0.12187	-0.01898	-0.00349	-0.07237	-0.02244	-0.02632	-0.14112	-0.00345	0.00514	-0.07308	-0.02584	0.01042	-0.11861	0.00850	0.01444	-0.11943	0.00580	-0.00500	-0.06919	-0.01675	-0.02180	-0.04350	-0.00293	-0.01238	-0.01677	0.01316	0.00083	-0.02818	-0.00400	-0.00290	0.03677	0.03983	0.01514	-0.00307	0.00036	0.00273	0.03637	0.03743	0.00055	-0.00017	0.01147	0.00613	0.03535	0.03559	0.00036	-0.00151	0.01403
1064	-0.00706	-0.04840	-0.00342	-0.06174	-0.10163	0.00610	0.00928	-0.10468	0.01975	-0.03663	-0.10399	-0.01556	-0.00163	-0.06195	-0.01175	-0.02050	-0.11956	-0.00155	0.00789	-0.06923	-0.02104	0.01441	-0.11989	0.00276	0.01542	-0.12029	0.00261	-0.00593	-0.06973	-0.01537	-0.02167	-0.04245	-0.00513	-0.01721	-0.01550	0.01007	-0.00218	-0.02476	-0.00567	-0.00510	0.03411	0.03765	0.00909	0.00096	-0.00144	0.00627	0.02961	0.03730	-0.00164	0.00307	0.00949	0.00909	0.02892	0.03661	-0.00189	0.00140	0.01197
1065	-0.00758	-0.04643	-0.00446	-0.02950	-0.09673	0.00489	0.00233	-0.09391	0.02584	-0.02062	-0.08726	-0.00962	-0.00000	-0.05257	-0.00308	-0.01348	-0.09599	0.00158	0.00890	-0.06296	-0.01983	0.01806	-0.11780	-0.00468	0.01629	-0.11814	-0.00155	-0.00783	-0.07010	-0.01368	-0.01893	-0.04234	-0.00886	-0.01661	-0.01285	0.00626	-0.00647	-0.02323	-0.00818	-0.00522	0.03254	0.03427	0.00008	0.00476	-0.00421	0.00768	0.02096	0.03361	-0.00446	0.00571	0.00590	0.00979	0.02049	0.03333	-0.00471	0.00405	0.00835
1066	-0.00750	-0.04464	-0.00534	0.00002	-0.08892	0.00117	0.00006	-0.08173	0.02803	-0.00671	-0.07541	-0.00197	0.00109	-0.04501	0.00204	-0.00763	-0.07555	0.00531	0.00859	-0.05571	-0.02131	0.02219	-0.11513	-0.01149	0.01780	-0.11537	-0.00541	-0.01054	-0.07048	-0.01116	-0.01502	-0.04178	-0.01255	-0.01182	-0.00996	0.00248	-0.01039	-0.02240	-0.01028	-0.00306	0.03048	0.02945	-0.00831	0.00768	-0.00659	0.00904	0.01239	0.02731	-0.00587	0.00774	0.00316	0.01032	0.01204	0.02685	-0.00606	0.00641	0.00578
1067	-0.00678	-0.04330	-0.00547	0.01969	-0.07866	-0.00284	0.00143	-0.07106	0.02783	0.00298	-0.06927	0.00642	0.00199	-0.03898	0.00327	-0.00482	-0.06153	0.00880	0.00732	-0.04888	-0.02365	0.02681	-0.11351	-0.01563	0.02005	-0.11325	-0.00804	-0.01349	-0.07138	-0.00787	-0.01109	-0.03965	-0.01475	-0.00539	-0.00827	-0.00060	-0.01198	-0.02049	-0.01096	0.00142	0.02647	0.02358	-0.01272	0.00977	-0.00747	0.01198	0.00550	0.02006	-0.00480	0.00938	0.00237	0.01244	0.00523	0.01920	-0.00492	0.00860	0.00516
1068	-0.00528	-0.04205	-0.00489	0.02852	-0.06816	-0.00495	0.00330	-0.06294	0.02576	0.00852	-0.06654	0.01412	0.00323	-0.03426	0.00159	-0.00505	-0.05366	0.01127	0.00566	-0.04351	-0.02480	0.03024	-0.11128	-0.01650	0.02242	-0.11038	-0.00941	-0.01582	-0.07241	-0.00443	-0.00752	-0.03582	-0.01507	0.00033	-0.00842	-0.00291	-0.00966	-0.01625	-0.01007	0.00749	0.02037	0.01741	-0.01119	0.01178	-0.00652	0.01654	0.00117	0.01351	-0.00210	0.01076	0.00309	0.01635	0.00099	0.01243	-0.00211	0.01062	0.00567
1069	-0.00253	-0.03997	-0.00402	0.03060	-0.06095	-0.00347	0.00357	-0.05547	0.02065	0.01184	-0.06361	0.01969	0.00491	-0.03115	-0.00143	-0.00640	-0.04850	0.01247	0.00477	-0.03993	-0.02355	0.03052	-0.10481	-0.01476	0.02433	-0.10386	-0.00983	-0.01647	-0.07206	-0.00150	-0.00374	-0.03092	-0.01424	0.00462	-0.00994	-0.00477	-0.00243	-0.00951	-0.00840	0.01421	0.01310	0.01162	-0.00345	0.01473	-0.00423	0.02176	-0.00068	0.00892	0.00021	0.01185	0.00425	0.02110	-0.00072	0.00810	0.00029	0.01235	0.00598
1070	0.00252	-0.03615	-0.00328	0.03242	-0.06099	0.00275	0.00239	-0.04753	0.01197	0.01546	-0.05785	0.02277	0.00683	-0.02985	-0.00490	-0.00665	-0.04215	0.01305	0.00632	-0.03769	-0.02028	0.02734	-0.09186	-0.01148	0.02578	-0.09201	-0.00918	-0.01422	-0.06880	0.00074	0.00201	-0.02548	-0.01343	0.00893	-0.01149	-0.00618	0.01076	-0.00047	-0.00745	0.02144	0.00579	0.00686	0.01029	0.01927	-0.00175	0.02645	-0.00153	0.00648	0.00042	0.01216	0.00444	0.02541	-0.00135	0.00637	0.00060	0.01327	0.00462
1071	0.01131	-0.03041	-0.00282	0.04005	-0.07107	0.01386	0.00120	-0.04218	0.00202	0.02097	-0.04926	0.02475	0.00896	-0.02992	-0.00925	-0.00463	-0.03340	0.01436	0.01170	-0.03615	-0.01670	0.02273	-0.07387	-0.00755	0.02702	-0.07602	-0.00688	-0.00777	-0.06227	0.00229	0.01220	-0.01962	-0.01339	0.01567	-0.01194	-0.00630	0.03147	0.01097	-0.00864	0.02960	-0.00080	0.00377	0.03032	0.02543	-0.00039	0.02942	-0.00396	0.00496	-0.00159	0.01066	0.00223	0.02804	-0.00359	0.00544	-0.00131	0.01244	0.00020
1072	0.02453	-0.02371	-0.00269	0.05692	-0.09120	0.02813	0.00180	-0.04358	-0.00592	0.02828	-0.04060	0.02817	0.01140	-0.03100	-0.01519	-0.00050	-0.02464	0.01757	0.02107	-0.03503	-0.01462	0.01984	-0.05525	-0.00374	0.02806	-0.05931	-0.00264	0.00381	-0.05363	0.00288	0.02815	-0.01370	-0.01413	0.02559	-0.01188	-0.00431	0.06047	0.02451	-0.01252	0.03845	-0.00664	0.00289	0.05654	0.03213	-0.00088	0.02987	-0.00987	0.00311	-0.00421	0.00669	-0.00224	0.02818	-0.00949	0.00337	-0.00385	0.00912	-0.00678
1073	0.04068	-0.01792	-0.00295	0.08259	-0.11811	0.04228	0.00555	-0.05165	-0.01041	0.03603	-0.03561	0.03505	0.01377	-0.03340	-0.02192	0.00506	-0.01966	0.02282	0.03255	-0.03436	-0.01458	0.02073	-0.04068	-0.00114	0.02852	-0.04556	0.00268	0.02010	-0.04479	0.00204	0.04762	-0.00903	-0.01515	0.03593	-0.01350	-0.00082	0.09465	0.03808	-0.01828	0.04614	-0.01217	0.00408	0.08605	0.03745	-0.00289	0.02827	-0.01867	0.00107	-0.00515	0.00092	-0.00638	0.02623	-0.01844	0.00027	-0.00476	0.00366	-0.01296
1074	0.05553	-0.01463	-0.00365	0.11246	-0.14634	0.05368	0.01154	-0.06238	-0.01126	0.04275	-0.03605	0.04556	0.01515	-0.03729	-0.02664	0.01189	-0.02004	0.02902	0.04253	-0.03421	-0.01547	0.02454	-0.03261	-0.00092	0.02794	-0.03709	0.00710	0.03820	-0.03732	-0.00049	0.06412	-0.00707	-0.01584	0.04138	-0.01826	0.00217	0.12529	0.04792	-0.02390	0.04954	-0.01750	0.00607	0.11240	0.03946	-0.00525	0.02596	-0.02721	-0.00023	-0.00313	-0.00500	-0.00732	0.02346	-0.02715	-0.00227	-0.00280	-0.00251	-0.01470
