	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
2969	-4.91622	0.00000	0.00000	-0.06524	-0.00000	0.00000	-13.27617	-7.65549	4.73605	23.65248	3.32744	-20.27340	-57.82140	-5.50927	0.00413	-27.44383	-4.11361	0.00094	45.58324	27.89152	11.21723	-6.34320	-16.89102	-9.41488	51.41493	26.30195	-22.15351	83.61470	-34.20594	60.50473	134.05190	-0.01137	-93.34796	122.05963	0.00007	84.81031	1.08054	-17.76477	-0.00759	-11.81048	8.21833	-0.00074	-11.28321	-10.44606	3.21495	-34.54370	-10.86501	-1.14399	0.62905	-0.99891	6.54658
2970	-6.17984	0.00000	0.00000	-0.21137	0.00000	-0.00000	-14.83459	-7.79650	3.70579	23.50775	3.00413	-20.42369	-58.59234	-5.44211	0.00336	-27.27324	-4.22218	0.00095	45.47099	26.96342	11.34089	-5.50051	-16.23132	-9.30745	51.13119	26.30602	-21.94675	82.98154	-34.24198	59.96748	134.15263	-0.00892	-91.20641	122.15645	0.00074	84.68867	0.21290	-17.35715	-0.00516	-11.67665	7.97216	-0.00097	-11.32836	-10.28977	3.13219	-34.57645	-10.68926	-1.15732	1.09045	-0.75937	6.31558
2971	-7.28444	-0.00000	0.00000	-0.47588	0.00000	0.00000	-16.59667	-7.88541	2.64117	23.38935	2.72551	-20.56345	-59.27788	-5.32235	0.00122	-27.10564	-4.32811	0.00070	45.39497	26.03979	11.45908	-4.67323	-15.56216	-9.23572	50.90409	26.21343	-21.80321	82.32684	-34.33577	59.44545	134.20839	-0.00361	-89.21590	122.28981	0.00106	84.43575	-0.59961	-16.98454	0.00044	-11.69990	7.84591	-0.00137	-11.41629	-10.16466	3.07461	-34.65466	-10.55195	-1.16005	1.51938	-0.50953	6.14381
2972	-7.97502	0.00000	0.00000	-0.78458	0.00000	-0.00000	-18.54023	-7.93540	1.40713	23.26561	2.49542	-20.65361	-59.85058	-5.11492	-0.00025	-26.91706	-4.44445	0.00019	45.27578	25.11267	11.64321	-3.90964	-14.90005	-9.24189	50.74632	26.01753	-21.72121	81.64835	-34.42654	58.91148	134.19621	0.00351	-87.12261	122.43939	0.00067	84.17963	-1.34718	-16.68348	0.00471	-11.81444	7.94502	-0.00242	-11.51437	-10.06135	3.07058	-34.74514	-10.45546	-1.12232	1.87323	-0.26474	6.01346
2973	-8.13152	0.00000	-0.00000	-1.04383	0.00000	-0.00000	-20.61700	-7.94265	-0.09945	23.09392	2.32500	-20.66263	-60.26820	-4.84675	0.00009	-26.68768	-4.57825	-0.00048	45.06612	24.19047	11.90332	-3.21545	-14.25135	-9.33542	50.64764	25.74848	-21.67606	80.94984	-34.46263	58.33731	134.11238	0.01081	-84.67685	122.58942	-0.00005	84.02012	-2.08091	-16.39024	0.00382	-11.94797	8.23009	-0.00322	-11.55709	-9.96396	3.14419	-34.78135	-10.39454	-1.01553	2.13866	-0.02616	5.90431
2974	-7.82008	-0.00000	-0.00000	-1.18799	0.00000	-0.00000	-22.73193	-7.88198	-1.89804	22.84120	2.24309	-20.57216	-60.50030	-4.58837	0.00156	-26.41399	-4.73158	-0.00114	44.77182	23.30261	12.20036	-2.54743	-13.61059	-9.49901	50.57322	25.46145	-21.63249	80.23963	-34.40792	57.71431	133.97263	0.01558	-81.86416	122.72577	-0.00051	83.93516	-2.84174	-15.97771	-0.00279	-12.04581	8.54946	-0.00312	-11.47519	-9.86470	3.31029	-34.69333	-10.36784	-0.82287	2.34336	0.22059	5.79970
2975	-7.25572	-0.00000	0.00000	-1.21151	-0.00000	-0.00000	-24.73920	-7.70262	-3.89784	22.49871	2.27222	-20.37879	-60.54365	-4.42614	0.00242	-26.11117	-4.89562	-0.00150	44.42159	22.48398	12.47338	-1.85356	-12.97494	-9.69985	50.47353	25.21043	-21.56174	79.52919	-34.24534	57.06161	133.80362	0.01559	-78.95364	122.83424	-0.00056	83.80257	-3.62521	-15.34657	-0.01189	-12.09392	8.74708	-0.00238	-11.22741	-9.76789	3.56948	-34.43978	-10.37954	-0.54546	2.53034	0.49280	5.69007
2976	-6.72379	-0.00000	-0.00000	-1.16689	0.00000	0.00000	-26.46038	-7.35096	-5.90857	22.08524	2.40151	-20.09918	-60.42027	-4.44105	0.00130	-25.80403	-5.04633	-0.00144	44.03216	21.75680	12.65579	-1.11323	-12.35217	-9.89600	50.30301	25.02867	-21.44894	78.82990	-33.98113	56.41614	133.62976	0.01113	-76.34701	122.90464	-0.00053	83.48460	-4.39298	-14.49943	-0.01842	-12.13442	8.76508	-0.00138	-10.81727	-9.67750	3.90415	-34.02397	-10.42647	-0.20101	2.72906	0.80011	5.57429
2977	-6.47623	0.00000	-0.00000	-1.12611	0.00000	-0.00000	-27.73448	-6.81211	-7.70254	21.63736	2.58857	-19.77029	-60.16488	-4.68190	-0.00180	-25.51334	-5.15276	-0.00107	43.59930	21.12371	12.69523	-0.34653	-11.75444	-10.04629	50.03553	24.92771	-21.28379	78.14492	-33.64204	55.81247	133.46634	0.00451	-74.37862	122.93540	-0.00070	82.90704	-5.09773	-13.56011	-0.01874	-12.23772	8.65042	-0.00035	-10.28964	-9.58472	4.27867	-33.48962	-10.48667	0.18127	2.94563	1.14240	5.45561
2978	-6.63529	0.00000	0.00000	-1.13572	0.00000	-0.00000	-28.47973	-6.13038	-9.09846	21.19237	2.78284	-19.43744	-59.81113	-5.13615	-0.00551	-25.24547	-5.19221	-0.00065	43.10667	20.57156	12.58188	0.39960	-11.18878	-10.12621	49.66795	24.90741	-21.04449	77.46349	-33.25988	55.26971	133.32623	-0.00173	-73.20303	122.93409	-0.00093	82.12768	-5.70030	-12.73983	-0.01289	-12.44041	8.48520	0.00026	-9.71281	-9.47478	4.64811	-32.90381	-10.52912	0.56590	3.16579	1.51249	5.33267
2979	-7.12944	-0.00000	0.00000	-1.19236	0.00000	0.00000	-28.72669	-5.38513	-10.01591	20.77326	2.95917	-19.12998	-59.38256	-5.71242	-0.00786	-24.98982	-5.16443	-0.00036	42.54190	20.08004	12.37346	1.07651	-10.65255	-10.14867	49.21496	24.96237	-20.69618	76.76628	-32.85358	54.79271	133.23134	-0.00590	-72.77342	122.91535	-0.00094	81.34595	-6.18672	-12.26049	-0.00409	-12.70763	8.33963	0.00015	-9.15542	-9.34818	4.97208	-32.33548	-10.53858	0.91544	3.36619	1.90066	5.19433
2980	-7.76161	-0.00000	-0.00000	-1.26668	0.00000	0.00000	-28.58657	-4.65865	-10.46331	20.38724	3.12806	-18.84916	-58.88890	-6.26551	-0.00762	-24.72664	-5.08958	-0.00021	41.90934	19.62830	12.18201	1.65982	-10.13796	-10.15706	48.70231	25.07920	-20.21259	76.03682	-32.42604	54.37851	133.21059	-0.00774	-72.86073	122.89880	-0.00083	80.80833	-6.58026	-12.25607	0.00420	-12.95588	8.27072	-0.00027	-8.66653	-9.23105	5.22239	-31.83620	-10.52811	1.19331	3.53008	2.29648	5.02791
2981	-8.39723	-0.00000	0.00000	-1.36074	0.00000	-0.00000	-28.17861	-4.02856	-10.47968	20.03407	3.29603	-18.58772	-58.32510	-6.66862	-0.00504	-24.44066	-4.98419	-0.00001	41.22761	19.19443	12.10903	2.15767	-9.64225	-10.17628	48.16024	25.23111	-19.60565	75.26867	-31.97737	54.01728	133.28259	-0.00830	-73.13682	122.90385	-0.00108	80.68902	-6.93337	-12.70301	0.01014	-13.09716	8.31682	-0.00003	-8.26575	-9.16023	5.38166	-31.42885	-10.52486	1.36866	3.65529	2.68608	4.83402
2982	-9.01544	0.00000	-0.00000	-1.51711	0.00000	-0.00000	-27.59381	-3.54921	-10.10368	19.70692	3.43010	-18.35235	-57.67084	-6.86653	-0.00132	-24.12755	-4.84556	0.00044	40.51574	18.75031	12.19253	2.59678	-9.17389	-10.18573	47.61600	25.38069	-18.93493	74.46555	-31.51803	53.68568	133.44037	-0.00820	-73.36508	122.94162	-0.00183	81.03028	-7.29363	-13.44089	0.01275	-13.05099	8.47492	0.00132	-7.94755	-9.15583	5.44242	-31.10974	-10.54441	1.42652	3.75095	3.04883	4.62995
2983	-9.61681	-0.00000	0.00000	-1.77564	0.00000	0.00000	-26.90282	-3.23813	-9.38316	19.38912	3.47268	-18.16605	-56.89580	-6.87485	0.00210	-23.79032	-4.66228	0.00112	39.78201	18.26365	12.40257	3.00099	-8.74639	-10.14231	47.08680	25.49420	-18.28620	73.63632	-31.06731	53.34218	133.65175	-0.00649	-73.60374	123.01057	-0.00247	81.71627	-7.65864	-14.27383	0.01119	-12.74463	8.69562	0.00288	-7.69622	-9.20713	5.41064	-30.86248	-10.57923	1.37665	3.82836	3.36094	4.43765
2984	-10.16840	-0.00000	0.00000	-2.13751	0.00000	0.00000	-26.16464	-3.10377	-8.38599	19.05906	3.38417	-18.05599	-55.97535	-6.74943	0.00417	-23.43266	-4.43496	0.00179	39.02107	17.71404	12.66722	3.37576	-8.36225	-10.01759	46.57704	25.55910	-17.73653	72.78726	-30.64050	52.93583	133.87326	-0.00252	-74.23414	123.09869	-0.00221	82.49069	-7.96187	-15.06920	0.00578	-12.14306	8.90357	0.00286	-7.49989	-9.28417	5.30678	-30.67276	-10.60972	1.24994	3.89090	3.60662	4.26982
2985	-10.58871	-0.00000	-0.00000	-2.55356	-0.00000	-0.00000	-25.42139	-3.16620	-7.20047	18.69923	3.17426	-18.03317	-54.90737	-6.55009	0.00454	-23.05531	-4.18741	0.00209	38.21804	17.10942	12.91204	3.70567	-8.00243	-9.82174	46.08169	25.59153	-17.32834	71.91504	-30.24030	52.42552	134.06805	0.00187	-75.71252	123.19066	-0.00114	83.10264	-8.11213	-15.78777	-0.00151	-11.28499	9.03268	0.00062	-7.35398	-9.36224	5.15837	-30.53380	-10.62386	1.08171	3.92866	3.78725	4.12660
2986	-10.77084	-0.00000	0.00000	-2.94420	-0.00000	0.00000	-24.67892	-3.43802	-5.92457	18.30503	2.90270	-18.07931	-53.71792	-6.31952	0.00355	-22.65971	-3.95781	0.00182	37.35980	16.48677	13.08848	3.96832	-7.63250	-9.59663	45.59314	25.62661	-17.06147	71.00803	-29.86038	51.79723	134.21829	0.00393	-78.15734	123.27461	-0.00008	83.50850	-8.06500	-16.43787	-0.00796	-10.28414	9.06299	-0.00235	-7.25483	-9.43611	4.98921	-30.44126	-10.62607	0.89603	3.92449	3.92118	4.00366
2987	-10.62385	-0.00000	-0.00000	-3.23467	0.00000	-0.00000	-23.89713	-3.89100	-4.64808	17.88823	2.65846	-18.14911	-52.45209	-6.07976	0.00219	-22.25426	-3.78011	0.00101	36.45017	15.89462	13.18224	4.15753	-7.22165	-9.39073	45.10699	25.69683	-16.90137	70.05854	-29.49515	51.07087	134.32547	0.00299	-81.14971	123.34371	0.00042	83.90665	-7.85892	-17.01167	-0.01167	-9.29313	9.02725	-0.00410	-7.19214	-9.51351	4.81481	-30.38525	-10.62947	0.70414	3.86990	4.03407	3.90165
2988	-10.05360	0.00000	0.00000	-3.36640	0.00000	-0.00000	-23.01895	-4.43952	-3.44168	17.46829	2.53526	-18.17697	-51.15554	-5.82858	0.00172	-21.85318	-3.67667	-0.00010	35.51773	15.36767	13.21517	4.29646	-6.76008	-9.25408	44.62432	25.81221	-16.79459	69.07597	-29.14563	50.29336	134.39931	0.00051	-83.99442	123.39433	0.00050	84.55327	-7.56727	-17.46187	-0.01225	-8.45888	8.98404	-0.00422	-7.14825	-9.59843	4.64670	-30.34835	-10.64222	0.51506	3.77801	4.14668	3.82676
2989	-8.97724	0.00000	-0.00000	-3.30649	0.00000	-0.00000	-22.00479	-4.96834	-2.34511	17.06170	2.59782	-18.09862	-49.85711	-5.54583	0.00252	-21.46963	-3.65787	-0.00112	34.60638	14.90993	13.22762	4.42781	-6.26257	-9.23866	44.15041	25.95510	-16.68394	68.08869	-28.82040	49.52039	134.44456	-0.00155	-86.10473	123.42621	0.00050	85.56126	-7.23830	-17.70461	-0.01005	-7.90294	8.98283	-0.00394	-7.10445	-9.68181	4.49876	-30.31116	-10.66140	0.34523	3.67932	4.26820	3.78402
2990	-7.45086	-0.00000	0.00000	-3.08107	0.00000	-0.00000	-20.83011	-5.39088	-1.34798	16.68077	2.83898	-17.89488	-48.56174	-5.22376	0.00363	-21.11143	-3.71332	-0.00167	33.75264	14.49714	13.23450	4.58807	-5.75959	-9.36868	43.69291	26.09243	-16.52133	67.13049	-28.53362	48.79432	134.45683	-0.00159	-87.13396	123.44406	0.00045	86.85378	-6.89428	-17.63964	-0.00551	-7.70636	9.03711	-0.00447	-7.04700	-9.74636	4.38766	-30.25872	-10.67757	0.21693	3.60274	4.39616	3.77315
2991	-5.70858	0.00000	-0.00000	-2.77031	0.00000	-0.00000	-19.47989	-5.67367	-0.39831	16.33261	3.17172	-17.60369	-47.25587	-4.88489	0.00383	-20.77858	-3.81119	-0.00162	32.96895	14.09337	13.20514	4.78764	-5.28349	-9.62470	43.25966	26.19431	-16.27849	66.22065	-28.29797	48.12791	134.42923	0.00096	-86.97248	123.45702	0.00028	88.24962	-6.54125	-17.19900	0.00076	-7.86768	9.12144	-0.00554	-6.96828	-9.77782	4.32488	-30.18242	-10.68209	0.14645	3.56113	4.51960	3.78877
2992	-4.01340	-0.00000	0.00000	-2.44634	-0.00000	0.00000	-17.97048	-5.81927	0.55667	16.01499	3.48054	-17.28159	-45.91842	-4.56368	0.00273	-20.46258	-3.91628	-0.00112	32.24297	13.66745	13.09403	5.01060	-4.85857	-9.96899	42.85450	26.24608	-15.95347	65.35305	-28.11445	47.50338	134.36151	0.00480	-85.77188	123.47361	0.00011	89.55934	-6.16288	-16.39376	0.00777	-8.27754	9.18093	-0.00584	-6.86662	-9.77152	4.30722	-30.08031	-10.66944	0.13270	3.55127	4.62228	3.82290
2993	-2.53637	0.00000	-0.00000	-2.14604	-0.00000	0.00000	-16.35880	-5.86633	1.55261	15.72185	3.68460	-16.98240	-44.53048	-4.28433	0.00060	-20.15269	-4.00333	-0.00044	31.54485	13.20141	12.87454	5.22737	-4.49755	-10.35490	42.47219	26.25248	-15.56778	64.50259	-27.96748	46.88905	134.26422	0.00721	-83.95528	123.49577	0.00015	90.63115	-5.73185	-15.33089	0.01354	-8.76475	9.14137	-0.00471	-6.74934	-9.73155	4.31562	-29.96006	-10.63597	0.15647	3.55909	4.68729	3.86722
2994	-1.36202	0.00000	-0.00000	-1.89957	0.00000	-0.00000	-14.71719	-5.89462	2.62164	15.45401	3.76668	-16.76472	-43.08383	-4.05722	-0.00195	-19.84501	-4.05820	0.00019	30.83966	12.69463	12.54427	5.40945	-4.19895	-10.71606	42.09591	26.23545	-15.15245	63.64046	-27.83012	46.26420	134.15593	0.00644	-82.11738	123.52105	0.00031	91.38191	-5.25007	-14.18381	0.01513	-9.20112	8.94620	-0.00261	-6.63535	-9.66758	4.32582	-29.84134	-10.58115	0.19152	3.56420	4.70646	3.91294
2995	-0.51373	0.00000	0.00000	-1.73487	0.00000	-0.00000	-13.10573	-5.97122	3.78500	15.21630	3.76638	-16.67002	-41.58812	-3.88075	-0.00408	-19.54428	-4.08259	0.00052	30.10549	12.16484	12.12528	5.54342	-3.94724	-10.99518	41.70035	26.22577	-14.73112	62.74585	-27.67591	45.63301	134.05591	0.00326	-80.81023	123.55207	0.00029	91.82815	-4.78584	-13.11200	0.01100	-9.57869	8.59923	-0.00008	-6.54894	-9.59399	4.32373	-29.74953	-10.51269	0.21909	3.54765	4.68810	3.94908
2996	0.03121	-0.00000	-0.00000	-1.64021	0.00000	-0.00000	-11.56371	-6.07117	5.01336	15.00427	3.75171	-16.67608	-40.07328	-3.73804	-0.00476	-19.25892	-4.10076	0.00041	29.34865	11.64127	11.67108	5.63944	-3.71955	-11.19925	41.26037	26.25126	-14.31025	61.81050	-27.48812	45.01693	133.97823	-0.00009	-80.38093	123.59898	-0.00020	92.09766	-4.44662	-12.19760	0.00316	-9.98342	8.16151	0.00243	-6.50303	-9.52865	4.31354	-29.69888	-10.44867	0.23587	3.50105	4.65284	3.96171
2997	0.31365	0.00000	-0.00000	-1.56113	0.00000	-0.00000	-10.11463	-6.09221	6.21548	14.80365	3.78085	-16.70055	-38.58276	-3.59818	-0.00353	-18.99905	-4.14950	-0.00001	28.60115	11.15303	11.26046	5.72757	-3.49576	-11.39209	40.75929	26.32703	-13.88091	60.84040	-27.25952	44.43691	133.93155	-0.00178	-80.89305	123.67100	-0.00113	92.38502	-4.30472	-11.45103	-0.00459	-10.50714	7.72286	0.00366	-6.48361	-9.48705	4.31155	-29.67644	-10.40967	0.25069	3.42831	4.61849	3.94021
2998	0.37132	-0.00000	0.00000	-1.45650	0.00000	0.00000	-8.77208	-5.96971	7.28581	14.60643	3.87126	-16.66819	-37.15960	-3.42864	-0.00086	-18.77900	-4.25150	-0.00040	27.90203	10.71988	10.96806	5.84369	-3.26563	-11.61537	40.19252	26.45211	-13.42798	59.85483	-26.98456	43.90153	133.92165	-0.00158	-82.05981	123.76613	-0.00203	92.82519	-4.36659	-10.85351	-0.00952	-11.17294	7.37770	0.00242	-6.45241	-9.47349	4.32997	-29.64423	-10.40436	0.27310	3.33965	4.58632	3.88686
2999	0.24580	0.00000	-0.00000	-1.33698	0.00000	-0.00000	-7.54273	-5.74914	8.15940	14.41996	3.99521	-16.56491	-35.83291	-3.20905	0.00209	-18.61485	-4.39880	-0.00051	27.28138	10.34937	10.83145	6.01499	-3.02903	-11.83969	39.56989	26.61204	-12.94228	58.87973	-26.65420	43.40550	133.95042	-0.00074	-83.33140	123.86874	-0.00223	93.39586	-4.59919	-10.40367	-0.01050	-11.90483	7.19604	-0.00065	-6.37167	-9.47694	4.36326	-29.56367	-10.42046	0.30240	3.24727	4.54066	3.81653
3000	-0.00312	0.00000	-0.00000	-1.24264	0.00000	0.00000	-6.43027	-5.54043	8.82934	14.25827	4.10462	-16.42811	-34.61084	-2.94026	0.00405	-18.51470	-4.56210	-0.00038	26.75435	10.04038	10.83803	6.25256	-2.79138	-11.99792	38.91772	26.78482	-12.43291	57.93778	-26.26115	42.93729	134.01077	-0.00036	-84.18391	123.95769	-0.00164	93.95695	-4.96742	-10.13865	-0.00748	-12.57329	7.20198	-0.00305	-6.23143	-9.47735	4.39074	-29.42340	-10.43152	0.32758	3.16351	4.46019	3.74867
3001	-0.30951	0.00000	-0.00000	-1.20283	-0.00000	0.00000	-5.43604	-5.42691	9.33394	14.13026	4.16287	-16.30761	-33.48269	-2.64675	0.00422	-18.47224	-4.71033	-0.00019	26.31942	9.78845	10.93480	6.55063	-2.56017	-12.04347	38.27422	26.95045	-11.93234	57.04253	-25.81157	42.48730	134.08186	-0.00008	-84.35670	124.01785	-0.00075	94.35822	-5.46490	-10.10068	-0.00136	-13.07654	7.35869	-0.00266	-6.05568	-9.45790	4.39881	-29.24623	-10.41677	0.34280	3.09646	4.33026	3.70094
3002	-0.63132	0.00000	-0.00000	-1.23220	-0.00000	-0.00000	-4.55243	-5.42886	9.73783	14.03946	4.15517	-16.25315	-32.42885	-2.37165	0.00261	-18.47145	-4.81739	-0.00010	25.95922	9.58967	11.04692	6.88991	-2.34352	-11.95668	37.67442	27.10026	-11.48642	56.19823	-25.33191	42.04906	134.13304	0.00126	-83.89226	124.04517	-0.00014	94.51994	-6.11797	-10.28544	0.00592	-13.37574	7.55458	0.00025	-5.88330	-9.41141	4.40599	-29.07047	-10.37683	0.36804	3.04435	4.15001	3.68636
3003	-0.95126	-0.00000	-0.00000	-1.33609	0.00000	0.00000	-3.76368	-5.51899	10.09346	13.98581	4.08803	-16.30190	-31.43340	-2.15603	0.00024	-18.49388	-4.86532	-0.00010	25.64604	9.44157	11.11084	7.24129	-2.14850	-11.73604	37.13378	27.23810	-11.13314	55.40218	-24.86444	41.61766	134.13661	0.00366	-83.06167	124.04556	0.00003	94.46141	-6.94510	-10.62887	0.01153	-13.48706	7.64651	0.00338	-5.74190	-9.33621	4.46505	-28.92349	-10.33064	0.45258	2.99445	3.93288	3.71059
3004	-1.24459	0.00000	0.00000	-1.48783	0.00000	0.00000	-3.06360	-5.63515	10.38412	13.95896	3.99867	-16.43096	-30.49265	-2.00680	-0.00146	-18.51903	-4.85927	-0.00012	25.35321	9.33822	11.11635	7.57059	-1.98083	-11.43731	36.64407	27.37237	-10.88383	54.64588	-24.45437	41.18632	134.07819	0.00537	-82.25014	124.03233	-0.00005	94.26209	-7.90619	-11.03242	0.01290	-13.44744	7.55352	0.00457	-5.63437	-9.23111	4.63303	-28.80779	-10.29927	0.64954	2.92955	3.70109	3.76683
3005	-1.47571	-0.00000	0.00000	-1.64658	-0.00000	0.00000	-2.46238	-5.71227	10.53773	13.94364	3.94417	-16.56073	-29.61334	-1.89688	-0.00192	-18.52898	-4.82571	-0.00010	25.06488	9.26566	11.09735	7.84844	-1.84766	-11.16849	36.18397	27.50600	-10.71772	53.91469	-24.13461	40.73911	133.95734	0.00442	-81.83018	124.02112	-0.00020	93.98246	-8.87612	-11.39575	0.00965	-13.25980	7.28912	0.00291	-5.54301	-9.09945	4.93041	-28.70536	-10.29373	0.97650	2.83713	3.47560	3.83908
3006	-1.63594	0.00000	-0.00000	-1.82034	-0.00000	-0.00000	-1.96762	-5.73263	10.51856	13.93810	3.95934	-16.63461	-28.80362	-1.80299	-0.00171	-18.52074	-4.78472	-0.00006	24.77795	9.20525	11.06982	8.06203	-1.75777	-11.00096	35.73304	27.63035	-10.59018	53.18982	-23.91261	40.24918	133.78099	0.00034	-82.05231	124.01988	-0.00040	93.64945	-9.65050	-11.63415	0.00466	-12.87083	6.91133	-0.00135	-5.44249	-8.95685	5.32142	-28.59145	-10.31447	1.39437	2.71440	3.26724	3.91575
3007	-1.75846	-0.00000	0.00000	-2.06411	0.00000	-0.00000	-1.56968	-5.72650	10.37298	13.95435	4.03191	-16.66236	-28.06568	-1.72625	-0.00150	-18.50862	-4.73576	-0.00006	24.49924	9.14086	11.00608	8.21908	-1.71677	-10.92433	35.27734	27.72611	-10.45070	52.45501	-23.76433	39.69294	133.55849	-0.00529	-82.97475	124.02071	-0.00052	93.33798	-10.01709	-11.68489	0.00265	-12.22086	6.47882	-0.00664	-5.31267	-8.82830	5.73142	-28.44787	-10.35546	1.82434	2.56849	3.07492	3.99662
3008	-1.89015	0.00000	-0.00000	-2.40791	0.00000	0.00000	-1.24712	-5.72942	10.18851	13.99852	4.11590	-16.68867	-27.39403	-1.67679	-0.00138	-18.51099	-4.66904	-0.00011	24.24089	9.06145	10.87050	8.34153	-1.72415	-10.88812	34.80805	27.77110	-10.26458	51.70317	-23.64196	39.07123	133.30107	-0.00988	-84.46006	124.00089	-0.00013	93.20715	-9.87904	-11.52065	0.00589	-11.32475	6.03627	-0.01061	-5.14846	-8.73180	6.08608	-28.27181	-10.40440	2.19058	2.41357	2.88936	4.08673
3009	-2.05601	-0.00000	-0.00000	-2.80466	-0.00000	-0.00000	-0.97881	-5.75479	10.03087	14.05501	4.16147	-16.74260	-26.77712	-1.65085	-0.00108	-18.53517	-4.58081	-0.00020	24.01407	8.95922	10.66424	8.45429	-1.77484	-10.85828	34.32097	27.74909	-10.02604	50.93663	-23.49419	38.41698	133.02237	-0.01140	-86.25162	123.93556	0.00130	93.41110	-9.31720	-11.16803	0.01147	-10.30203	5.60395	-0.01154	-4.96360	-8.66302	6.34135	-28.07790	-10.44022	2.45400	2.26581	2.69890	4.18732
3010	-2.25102	-0.00000	-0.00000	-3.15795	0.00000	0.00000	-0.74949	-5.79913	9.92099	14.09233	4.13941	-16.81939	-26.19951	-1.62769	-0.00051	-18.57474	-4.47724	-0.00028	23.82252	8.83078	10.43396	8.57740	-1.86075	-10.82832	33.81879	27.65361	-9.75514	50.16126	-23.28726	37.78263	132.73859	-0.00945	-88.08148	123.81332	0.00350	93.99338	-8.53462	-10.71041	0.01418	-9.34270	5.18051	-0.00882	-4.78401	-8.59678	6.48688	-27.89098	-10.43577	2.61500	2.13749	2.49534	4.29538
