	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
4160	11.49752	-2.50505	-2.16441	48.99755	39.99454	-9.25674	65.26856	-10.43249	2.06809	-61.71010	80.48957	-9.55527	2.06579	-1.44531	0.59801	2.37215	4.76738	-8.15552	-41.01650	-14.02921	15.30572	-4.89130	-8.68951	-4.21612	2.35115	7.52246	4.30242	-0.57947	-4.43201	-4.44401	0.25544	-2.40732	2.67328	2.62835	0.71937	1.25088	0.09490	-0.58726	0.14163	0.32149	0.10487	0.13280
4161	9.95728	-2.42005	-1.41068	47.43896	37.17582	-9.43257	61.60931	-21.29392	3.33785	-51.07934	70.97266	-10.65599	1.97933	-1.29066	0.60977	2.50805	4.62955	-8.57989	-30.09342	-42.41322	11.08114	-1.16803	13.12370	-11.96501	8.41018	-1.24483	-1.04423	-1.08475	-5.59291	-5.96922	0.99173	-3.08165	1.19711	2.60164	0.53461	0.74627	-0.04372	-0.44349	0.11901	0.33968	0.02694	0.05283
4162	7.93007	-0.38833	-1.80823	46.85892	34.29884	-9.36364	62.73970	-21.56788	4.42611	-30.14528	62.17466	-10.12418	1.72867	-0.96782	0.59523	2.53863	4.40023	-8.86430	5.60922	-53.69830	8.81635	-0.07756	20.35068	-10.56359	10.17602	-9.53531	-5.31017	-0.13972	-5.14700	-3.86648	2.27512	-3.79644	-1.48834	2.34414	0.27394	0.91875	-0.08665	-0.27658	-0.03392	0.31483	-0.03502	-0.01292
4163	6.12975	0.75347	-1.82569	43.73022	31.57180	-9.33589	59.34081	-15.42376	4.19094	-26.57817	58.30595	-9.08880	1.44697	-0.87115	0.57225	2.82067	4.21454	-9.00717	11.98519	-46.07658	9.25280	-1.63827	4.39119	-6.23666	7.77191	-9.36197	-5.43650	0.53745	-3.17697	-1.10606	2.62291	-3.56415	-2.68718	2.01198	0.18758	1.77583	-0.12844	-0.05430	-0.18189	0.22305	-0.03432	0.03872
4164	4.20139	-0.12801	-0.82189	37.47647	29.90141	-9.49831	45.58694	-8.46834	2.93851	-46.36758	60.82995	-7.87275	1.30525	-1.15693	0.54639	3.58921	3.99632	-9.06656	-29.61820	-23.92586	11.63045	-4.48588	-11.28155	-4.36778	5.71454	-1.98475	-2.17484	1.10863	-2.16996	-0.17453	1.87889	-2.57385	-0.90917	2.03872	0.61222	1.95824	-0.19150	0.12279	-0.06030	0.12747	0.06067	0.10045
4165	1.35875	-1.40032	0.39014	31.56894	29.47093	-9.66742	28.07531	-3.45599	1.71260	-65.20402	65.91240	-5.82346	1.20396	-1.57598	0.47773	4.50342	3.72579	-9.11088	-77.33889	1.25663	14.49353	0.71419	-4.61049	-3.06854	4.76949	3.89623	0.91748	2.15330	-3.13478	-1.16127	1.22493	-1.64453	1.39967	2.29730	1.31554	0.46404	-0.11196	0.14752	0.15294	0.10934	0.19333	-0.01953
4166	-0.68464	-0.60744	0.24349	29.20160	29.08158	-9.62475	20.39519	-0.86166	0.61903	-61.29972	67.42614	-3.23302	0.93313	-1.50296	0.30539	4.77376	3.50190	-9.19045	-82.75027	14.03531	15.75846	22.82335	15.18780	-1.39424	2.68503	2.34440	0.88707	2.39274	-4.36386	-3.19829	1.57139	-1.35171	0.79181	2.25150	1.53857	-1.45908	0.18799	0.02121	0.03661	0.16845	0.22361	-0.23842
4167	-0.38453	2.54016	-1.43553	30.16743	27.80374	-9.42217	27.20352	-1.47461	-0.66738	-40.36912	64.94415	-1.10941	-3.41601	1.61982	-0.27691	4.16754	3.38541	-9.29599	-44.55532	13.06167	14.45241	51.94174	23.77944	-2.31477	0.33945	-3.04926	-1.45322	0.69190	-4.80011	-5.53923	2.61705	-1.87559	-2.06990	1.75388	1.01527	-2.00242	0.52247	-0.22059	-0.34203	0.19227	0.09729	-0.30931
4168	2.37250	4.23757	-2.61636	31.57364	25.67246	-9.32996	39.53700	-8.93902	-0.59724	-24.55995	62.08059	-0.83308	-5.67990	3.82026	-0.68867	3.23052	3.32350	-9.36613	-3.69529	0.23825	12.73230	66.01508	15.17740	-6.04434	0.48613	-4.52850	-2.66264	-1.07456	-5.42455	-6.89546	3.30444	-2.82430	-3.25201	1.52662	0.48443	-1.07465	0.65913	-0.49004	-0.47131	0.18311	-0.04203	-0.13504
4169	3.11661	4.00077	-2.38352	30.60363	22.56133	-9.42835	39.50594	-17.78595	1.16818	-26.67758	56.93842	-3.81486	-8.26354	5.93156	-1.05432	2.42711	3.28062	-9.34679	-1.86911	-14.84487	8.69464	56.41965	3.79886	-9.86014	2.64198	-0.42305	-1.43703	-0.74781	-6.52499	-6.07417	2.95917	-3.26999	-1.47672	1.98434	0.53104	0.23171	0.54892	-0.57884	-0.27019	0.24621	-0.05919	0.16617
4170	1.54308	3.99184	-1.85333	26.93294	18.94826	-9.40038	28.38585	-21.56496	2.16292	-39.40251	46.47974	-8.24273	-11.06503	8.14623	-1.30552	1.93086	3.34538	-9.19520	-30.96202	-29.68236	2.64547	33.54964	2.12982	-13.30908	4.59335	3.45523	-0.00580	0.67798	-6.81513	-3.95122	2.19317	-2.87591	0.52563	2.43073	0.82429	1.03088	0.36916	-0.41424	-0.14838	0.32324	0.00759	0.35904
4171	-0.96681	4.07820	-1.41102	22.44160	16.38596	-9.00306	18.49281	-21.95901	1.13351	-48.48910	36.57473	-9.48526	-14.16688	10.62620	-1.53949	1.82604	3.49672	-8.91630	-54.73627	-37.85937	-0.18893	10.55380	8.77701	-15.93772	5.99692	2.88519	-0.04896	1.38742	-5.59032	-2.40398	2.12482	-2.47300	0.85251	2.19324	0.99961	0.85669	0.33805	-0.22884	-0.20266	0.27732	0.09035	0.25474
4172	-3.76817	3.03898	-0.57698	19.01094	15.31740	-8.52784	14.83182	-21.55643	0.56707	-49.01268	34.76074	-6.88590	-17.80344	13.41086	-1.98629	1.82590	3.45303	-8.60236	-56.33581	-28.04150	3.00369	-3.00435	16.99706	-13.86824	6.21789	0.93579	-0.25960	1.65810	-3.70936	-1.69639	2.35233	-2.38332	0.68389	1.60864	1.17421	-0.17324	0.35268	-0.17824	-0.13095	0.17108	0.19124	-0.08018
4173	-6.85020	3.16460	0.07339	16.93422	14.19095	-8.36546	11.53482	-15.92081	2.30318	-44.80442	37.21716	-5.28853	-21.94218	16.70677	-2.69182	1.46712	3.04056	-8.32716	-48.86369	-2.10925	5.64147	-1.18929	22.98982	-6.09878	3.81193	0.99154	0.38319	2.22375	-2.45920	-1.19553	2.00958	-2.07919	0.85921	1.46117	1.38079	-1.00363	0.27217	-0.19126	0.08993	0.18734	0.27816	-0.31678
4174	-9.94776	6.17707	-0.23304	15.74726	12.29313	-8.29648	4.81415	-6.25403	4.50385	-40.08536	34.38538	-7.29625	-26.23554	20.55636	-3.50932	0.84872	2.52789	-8.01374	-47.55523	15.59114	1.50344	9.52316	20.34141	1.71538	0.37597	1.79105	0.69777	2.53506	-2.09788	-0.92316	1.48308	-1.40798	0.54141	1.89719	1.34914	-0.65747	0.22922	-0.17775	0.18692	0.33338	0.26595	-0.25111
4175	-13.44758	10.39918	-1.27211	13.53245	10.54138	-7.85887	-2.18531	-1.21156	4.25814	-41.57446	24.39033	-10.11280	-30.43242	24.75861	-4.32768	0.29674	2.23994	-7.58390	-58.07397	8.06715	-5.36634	17.83493	3.31631	4.48593	-0.56910	2.50070	0.09652	1.77822	-1.94579	-1.46779	1.32555	-0.86591	-0.12519	2.30212	1.04993	0.35734	0.28668	-0.13856	0.10647	0.41410	0.16261	-0.09004
4176	-19.01779	12.32274	-1.64577	9.96857	10.41840	-7.11339	-11.14901	-7.10926	3.84084	-49.16126	17.89490	-9.65869	-34.63158	28.98689	-5.22525	-0.20951	2.08950	-7.07669	-78.89505	-9.43879	-5.33238	23.56232	-17.44591	0.86969	2.19886	3.29200	-0.44378	-0.13098	-1.89024	-3.38437	1.52530	-1.13336	0.07471	2.09743	0.81076	0.79912	0.30275	-0.12862	0.01235	0.28992	0.08117	-0.09618
4177	-24.67097	11.99615	-1.25098	6.71845	11.23768	-6.48647	-19.81755	-17.03933	5.66712	-53.34642	21.06478	-6.09862	-38.89315	33.08865	-6.18389	-0.87125	1.75594	-6.60149	-92.97374	-10.81518	1.83850	26.93899	-22.70057	-8.03195	7.08223	1.62079	-0.59734	-2.03059	-2.51708	-5.74454	2.02070	-2.23884	0.92564	1.50761	0.84314	0.43560	0.18557	-0.15169	-0.01541	0.09460	0.09562	-0.19016
4178	-26.00722	13.63362	-1.87115	5.24033	10.52341	-6.02390	-15.80350	-15.98286	5.19273	-45.05031	24.43825	-2.97542	-43.08933	37.13235	-7.01627	-1.58966	1.23512	-6.17494	-72.52911	8.33758	5.03508	17.85943	-10.64419	-15.79754	10.18963	-3.28149	-1.22447	-1.59419	-4.07049	-6.12345	2.57719	-3.15055	0.64998	1.40334	1.16220	-0.22295	0.04933	-0.13824	-0.12029	0.05620	0.16424	-0.19161
4179	-23.32800	16.89182	-3.63465	5.47598	8.67031	-5.48814	2.33215	-6.44123	-0.15981	-27.54750	22.23342	-1.49392	-47.11095	41.01435	-7.70298	-2.16026	0.81733	-5.69539	-20.68200	28.65370	0.99283	-2.31698	4.81811	-15.13595	8.25212	-6.11172	-2.28796	1.75169	-5.83168	-4.03598	2.71453	-2.92341	-1.06000	2.10359	1.65704	-1.08851	0.08023	-0.09724	-0.34808	0.17683	0.20113	-0.18064
4180	-22.23344	17.76957	-4.67199	4.72870	7.74711	-4.95301	14.04927	-4.44371	-4.58705	-17.75198	20.49083	-0.71763	-50.93777	44.60196	-8.38865	-2.74655	0.55425	-5.15960	12.27728	33.45992	-2.42816	-11.49212	12.22232	-8.78128	3.44393	-2.32558	-2.34703	4.69906	-6.25361	-1.87299	2.50493	-2.12581	-1.96777	2.85029	1.92623	-1.60372	0.28871	-0.14283	-0.39012	0.27281	0.16197	-0.20164
4181	-26.27323	15.82613	-4.05876	1.46116	7.85824	-4.60874	2.41829	-13.17201	-2.38054	-22.60778	23.60660	-0.22842	-54.60293	47.93065	-9.16090	-3.49331	0.28620	-4.62935	-5.45768	28.64645	-1.29753	-0.62797	5.05665	-4.69825	0.91193	5.09614	-0.94822	4.49922	-4.51632	-0.76554	2.43759	-1.95637	-0.65393	3.08274	1.71057	-0.50924	0.49034	-0.27595	-0.11198	0.31298	0.10005	-0.02645
4182	-32.55348	14.16426	-2.91649	-2.00092	7.09863	-4.39031	-22.42082	-20.24275	3.82886	-29.27924	25.98976	-0.48370	-58.10431	51.04451	-9.96483	-4.14401	-0.04249	-4.15544	-43.02949	30.12995	-0.53686	11.44648	-11.27816	-2.11896	1.58725	8.93507	0.48320	2.69768	-1.92927	0.68496	2.45803	-2.43259	1.21009	2.79135	1.16982	1.78441	0.49994	-0.37231	0.14596	0.37519	0.09759	0.35815
4183	-36.29862	14.05410	-2.54549	-2.98848	4.76268	-4.06786	-36.83863	-20.88860	7.55164	-25.93859	20.98227	-1.48947	-61.32986	53.88613	-10.67686	-4.37944	-0.29862	-3.77046	-53.23485	35.83046	-2.81771	10.89234	-16.59443	4.34968	2.10652	5.84402	0.82188	1.87262	-1.37935	2.03770	2.17834	-2.67893	1.48153	2.07837	0.72105	2.66592	0.30372	-0.35716	0.16360	0.39175	0.14978	0.47963
4184	-36.26113	13.82491	-2.94381	-2.84859	2.63840	-3.54637	-31.40900	-23.65075	6.75844	-18.79833	11.27373	-2.33322	-64.09592	56.33613	-11.20602	-4.35575	-0.35370	-3.43943	-33.26342	30.64320	-3.99194	2.97834	-4.88987	11.03031	1.11930	-0.55347	0.15838	2.20291	-4.28337	0.61132	1.89774	-2.37925	0.09946	1.57908	0.82967	0.75228	0.13838	-0.25368	0.02097	0.29212	0.18149	0.04856
4185	-35.24799	12.23476	-3.30728	-3.40517	1.61311	-2.96986	-19.88690	-31.06492	4.41710	-16.34832	3.28769	-2.40935	-66.32851	58.29700	-11.58675	-4.43987	-0.32047	-3.12972	-14.50689	15.57441	-3.10208	-6.74745	5.07202	8.56771	1.12156	-4.63425	-0.98826	2.47292	-8.01528	-3.06501	2.20012	-2.00696	-1.43722	1.87039	1.38784	-1.89387	0.21111	-0.12369	-0.18031	0.15081	0.14446	-0.47489
4186	-36.08627	10.00620	-3.16326	-4.17900	0.85876	-2.49627	-18.64295	-35.57383	3.28337	-16.69886	-0.34772	-1.74379	-68.03709	59.79823	-11.89079	-4.73552	-0.39295	-2.81631	-14.21620	8.18259	-3.49425	-10.23247	4.30853	-3.55805	3.48655	-4.48792	-1.85348	2.17623	-8.68011	-5.23576	2.93563	-2.11173	-1.81967	2.51496	1.80777	-2.65371	0.42514	-0.06352	-0.32047	0.10794	0.09305	-0.51018
4187	-38.69384	7.75433	-2.55811	-5.18059	-0.01653	-2.19118	-27.88440	-35.82470	3.99648	-16.94337	-0.88847	-1.06968	-69.23903	60.84743	-12.13449	-5.09739	-0.60675	-2.48552	-24.82197	13.64306	-4.89565	5.12232	3.88721	-13.97720	5.63403	-1.95617	-1.79100	2.05733	-6.13112	-4.06511	3.60431	-2.86256	-1.15125	2.85290	1.86837	-1.47840	0.60601	-0.17813	-0.31921	0.22709	0.12858	-0.12514
4188	-41.14970	5.62342	-1.90384	-7.22070	-1.49489	-2.13221	-37.34062	-37.55909	5.59995	-16.97580	-3.35234	-2.34460	-70.05334	61.36177	-12.28136	-5.34446	-0.86489	-2.20971	-32.16438	17.31432	-6.59763	29.28979	6.18955	-11.11388	4.91506	1.33390	-0.32187	3.12460	-3.13437	-0.71042	3.80024	-3.86453	0.28660	2.99174	1.77491	0.14044	0.65988	-0.43983	-0.09964	0.43226	0.25175	0.19316
4189	-41.94682	3.97752	-1.60790	-9.40248	-3.49433	-2.26107	-41.06276	-42.45301	6.63240	-15.47196	-8.15627	-5.21071	-70.59650	61.37802	-12.26616	-5.38830	-1.02662	-2.01873	-30.10419	11.88603	-9.06260	31.00204	2.53831	3.50722	1.93292	4.23475	1.96949	4.72000	-1.21411	2.53092	3.31115	-4.31178	2.00653	2.85336	1.46963	0.99636	0.53098	-0.62496	0.26024	0.49128	0.30377	0.12428
4190	-41.86573	3.02745	-1.58165	-9.72939	-4.35783	-2.27463	-42.02882	-45.97673	6.72973	-10.96079	-7.96176	-5.73589	-70.83799	61.13541	-12.11950	-5.21083	-1.03927	-1.81720	-22.81750	11.16447	-9.73741	1.40205	-4.76941	16.38666	-0.79856	4.26176	3.10404	5.20793	-0.53383	4.01843	2.49121	-3.84856	2.49256	1.89548	0.77043	0.75251	0.28274	-0.55673	0.43533	0.24661	0.15962	-0.17709
4191	-42.55548	2.19193	-1.40447	-8.39098	-3.16174	-1.93220	-43.29078	-45.34279	6.48447	-5.04991	-1.79204	-2.73373	-70.67238	60.86407	-11.96557	-4.88489	-0.96126	-1.52246	-14.81032	23.29189	-6.99010	-31.80751	-6.11223	16.76908	-0.61073	0.92364	2.31454	5.07203	-1.70836	3.90836	2.02170	-3.23408	1.62598	0.88843	0.24387	-0.08719	0.09553	-0.37555	0.33681	-0.01167	-0.01167	-0.34051
4192	-43.88089	0.56399	-0.87472	-7.50662	-1.49899	-1.38965	-44.59056	-43.82001	6.62447	-0.36974	0.39732	-0.50054	-70.08285	60.57789	-11.83975	-4.58644	-0.87810	-1.19378	-8.78990	32.38374	-5.39478	-36.93196	-1.22646	6.47316	3.07706	-1.59788	1.05747	5.71202	-4.68242	2.92212	2.04841	-3.23337	1.24313	1.18907	0.60750	-1.01817	0.05389	-0.31853	0.24029	0.06634	0.02812	-0.31678
4193	-44.44963	-1.67281	-0.21639	-8.07928	-1.57120	-1.05363	-46.07330	-45.86403	7.77035	1.57820	-6.50816	-2.31273	-69.23783	60.15897	-11.65808	-4.41179	-0.86633	-0.95778	-9.46189	23.11698	-8.32643	-10.10167	4.30959	-4.99021	7.20479	-0.22571	0.52698	6.06692	-7.30231	1.02182	2.10187	-3.32706	1.92119	2.51390	1.54524	-1.73909	0.08107	-0.33251	0.28152	0.34778	0.21875	-0.30142
4194	-43.83873	-3.66342	0.26690	-9.49839	-3.40605	-1.10379	-48.06014	-51.98161	9.76348	-0.55282	-14.05954	-5.38370	-68.39685	59.54779	-11.41292	-4.31195	-0.93753	-0.84999	-18.60519	4.26533	-10.44863	21.00096	8.60015	-11.17888	8.40436	2.15335	0.48168	3.95550	-7.61217	-1.73438	1.77434	-2.62725	2.42314	3.44427	2.10843	-1.80114	0.06172	-0.20144	0.34536	0.46465	0.32726	-0.33175
4195	-43.04162	-5.32136	0.52341	-10.47108	-4.73654	-1.25557	-50.26640	-58.08298	11.16450	-4.92814	-12.54183	-5.15005	-67.71449	58.81468	-11.22997	-4.21373	-0.97163	-0.79013	-29.18531	-4.12128	-6.36434	25.17113	7.05442	-11.13554	6.63074	2.41430	0.60602	0.40127	-6.35439	-3.94325	1.38384	-1.64349	2.17700	3.55772	2.01300	-1.06542	0.02531	-0.01109	0.36583	0.36897	0.28544	-0.27250
4196	-42.49408	-6.69444	0.53511	-10.08147	-3.97516	-1.17622	-50.62999	-59.41457	10.39886	-5.43216	-5.08758	-2.21264	-67.16323	58.11019	-11.14802	-4.09564	-0.85863	-0.70488	-28.50867	3.07713	-0.90614	2.21499	-6.91555	-5.62187	3.87034	2.67915	1.10310	-0.64065	-5.26486	-3.73466	1.65407	-1.78227	1.90139	3.45340	1.68425	-0.27835	0.12160	-0.06708	0.37808	0.29669	0.19034	-0.10932
4197	-41.09116	-7.28487	0.21024	-8.64964	-2.34631	-0.96619	-45.29345	-56.37086	7.69143	0.79907	-2.53673	-1.28347	-66.59528	57.52224	-11.02187	-3.99404	-0.70461	-0.62466	-10.95130	11.11637	-2.46315	-18.65141	-22.44450	1.77805	1.76352	4.81865	1.47943	2.34663	-4.84120	-0.92364	2.53682	-3.05110	1.65809	3.40948	1.33025	-0.00492	0.34835	-0.34542	0.29344	0.32078	0.08277	0.03949
4198	-38.71737	-7.17251	-0.17726	-7.34666	-1.83519	-0.90651	-36.69167	-54.37853	5.51589	8.38398	-7.11249	-3.64908	-65.85715	57.00900	-10.73939	-3.93996	-0.67944	-0.59820	9.23670	7.23752	-9.16348	-14.29537	-16.73692	6.33128	0.58883	5.57037	0.64004	6.80669	-4.94549	2.72098	3.15390	-3.91933	0.42665	3.41056	0.97809	0.14792	0.53160	-0.52666	-0.03788	0.33165	-0.02940	0.12620
4199	-37.53737	-7.25651	-0.05517	-7.18822	-2.64998	-1.03374	-35.97103	-57.03873	6.30421	9.29726	-10.53926	-5.40218	-64.92462	56.51223	-10.38022	-3.83322	-0.77205	-0.61778	7.66637	-1.90334	-10.81871	9.58376	7.80369	8.93463	-0.75019	2.52052	-1.00418	10.14666	-5.33686	5.31203	3.07713	-3.63401	-1.68522	3.69611	0.94793	0.44722	0.58477	-0.50955	-0.45914	0.34105	-0.05163	0.18194
4200	-38.69243	-7.55891	0.49293	-7.82205	-3.55426	-1.11893	-46.81547	-61.50510	8.92352	3.51701	-7.79032	-3.64379	-63.97808	56.07392	-10.09276	-3.54478	-0.81678	-0.64043	-16.06903	-3.06913	-4.83205	29.23863	20.62697	11.54808	-2.11693	-1.51990	-1.63813	11.23324	-5.26992	5.84374	2.73024	-2.94824	-2.83242	4.32842	1.36063	0.70215	0.55984	-0.42704	-0.59545	0.44296	0.05548	0.25961
4201	-40.04600	-6.80704	0.60471	1.45625	-1.02667	-0.14072	-56.67543	-62.12179	9.56527	15.38696	0.65930	1.69150	-63.23548	55.78819	-9.90547	0.78328	-0.00320	-0.07697	-14.73851	9.62623	2.18444	26.01144	7.36605	10.47291	-1.08466	-3.26658	-0.79353	9.49895	-4.61677	4.33389	2.49062	-2.51719	-1.84635	4.62832	1.72653	0.73102	0.48618	-0.32279	-0.34758	0.52983	0.16658	0.33096
4202	-39.13715	-5.05638	0.03655	1.77027	-0.09417	0.14748	-54.46435	-57.61890	7.47274	15.46824	2.41731	3.55242	-62.67865	55.63806	-9.73350	0.89144	0.16011	-0.01065	-8.73200	17.49291	2.02315	-2.84667	-10.57830	4.48075	2.98722	-2.33508	0.20399	6.99778	-4.76149	2.23556	2.19050	-2.16843	0.32171	4.06612	1.73910	-0.02416	0.33751	-0.16334	0.03975	0.45569	0.20369	0.19705
4203	-36.52663	-3.88948	-0.45237	3.03849	0.60036	0.21651	-44.97464	-50.98283	5.80826	22.54250	1.70650	2.88684	-62.11200	55.55229	-9.51099	0.84855	0.14415	0.00398	14.89199	23.14145	-1.51920	-37.16900	-11.86720	0.76107	6.91451	0.15138	0.75196	6.73913	-5.89376	1.53837	1.63815	-1.90697	2.27447	3.07596	1.50123	-1.29932	0.13032	-0.06872	0.38667	0.30807	0.18285	-0.11334
4204	-34.68996	-4.03987	-0.30725	4.14106	1.27371	0.16941	-38.97886	-46.12193	6.44822	30.54411	2.51301	1.90440	-61.46595	55.56430	-9.26791	0.69190	0.01738	0.00381	33.42089	27.15647	-2.86584	-39.54574	-3.13119	3.54940	7.01146	2.20790	1.42130	6.86725	-6.02440	1.88695	1.12171	-2.14148	3.27904	2.69083	1.08232	-1.31101	-0.02569	-0.19956	0.63521	0.30793	0.10471	-0.19007
4205	-34.73114	-4.90698	0.19467	3.50624	2.11788	0.22422	-39.54552	-45.51693	7.84947	30.65515	5.25889	2.06256	-60.86823	55.75522	-9.08639	0.47423	-0.00165	0.04514	30.99158	26.87417	-0.42954	-6.89195	0.59799	4.48603	3.53074	2.69012	1.79609	3.30006	-4.93189	0.65845	0.86894	-2.44787	2.76773	3.36354	0.71652	0.14614	-0.06511	-0.38442	0.61446	0.50225	0.01830	0.06520
4206	-35.39049	-5.55172	0.42007	1.94881	1.89495	0.19210	-41.34564	-47.73444	7.72144	24.38545	5.34223	1.94980	-60.46920	56.10304	-9.01615	0.35586	0.05219	0.04625	17.20265	19.67451	1.43175	5.78148	-4.40376	-5.06322	1.63391	2.92168	0.60151	-1.95712	-4.64812	-2.11696	0.90153	-2.20172	1.04431	4.03835	0.71203	0.88718	-0.00137	-0.34485	0.23485	0.63567	0.00878	0.23187
4207	-34.81198	-5.65177	0.08845	1.79494	0.16198	-0.03952	-39.09719	-49.79428	5.67914	21.03753	0.18905	0.50443	-60.29109	56.45786	-9.01387	0.47502	0.04190	-0.03111	12.57810	7.71802	-0.53648	-29.15608	-13.77269	-15.82546	4.42124	3.19645	-1.64640	-2.02777	-5.39661	-2.64223	1.43012	-1.99848	-0.44936	3.68346	0.97391	-0.02291	0.16604	-0.16700	-0.25354	0.54518	0.08430	0.07841
4208	-33.17034	-5.46902	-0.41937	2.65080	-0.98143	-0.09285	-35.79041	-50.78039	3.67971	21.22134	-5.03259	-0.52983	-60.24423	56.64939	-8.97796	0.67967	0.03335	-0.05260	15.42483	-0.33654	-2.92633	-56.60788	-16.14061	-10.54640	7.34602	1.27040	-2.31508	4.67999	-5.65117	0.52041	2.13627	-2.33078	-0.53042	2.87015	1.18246	-1.26959	0.32416	-0.08753	-0.41891	0.40222	0.17313	-0.19689
4209	-31.99702	-4.88792	-0.62825	2.41479	0.11085	0.21398	-36.51046	-50.02085	3.55820	19.65920	-3.45055	0.59776	-60.20922	56.62764	-8.82937	0.69625	0.10829	0.03898	13.46372	5.95574	-1.60380	-30.42506	-2.54651	7.34066	6.04545	-3.18603	-0.48675	11.10408	-5.18428	3.81907	2.13142	-2.46715	0.57890	2.46363	1.16915	-1.68008	0.29736	-0.13016	-0.10630	0.33034	0.19376	-0.32466
4210	-31.48269	-3.50880	-0.61607	1.35577	2.06159	0.46488	-39.28014	-46.89798	4.78897	17.46517	3.57803	2.56755	-60.11247	56.52378	-8.57275	0.55198	0.15721	0.10661	9.74595	24.11366	1.44475	13.90392	14.75727	16.25568	3.36972	-6.45551	1.52349	10.78593	-4.81898	3.80723	1.40654	-1.95695	1.77250	2.53796	1.00796	-1.32923	0.14589	-0.19122	0.37742	0.27339	0.12757	-0.22821
