	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
198	0.00000	0.00000	-0.87396	0.00000	0.00000	-0.23987
199	0.00000	0.00000	-0.87097	0.00000	0.00000	-0.24635
200	0.00000	0.00000	-0.86790	0.00000	0.00000	-0.25281
201	0.00000	0.00000	-0.86475	0.00000	0.00000	-0.25927
202	0.00000	0.00000	-0.86153	0.00000	0.00000	-0.26572
203	0.00000	0.00000	-0.85823	0.00000	0.00000	-0.27215
204	0.00000	0.00000	-0.85488	0.00000	0.00000	-0.27857
205	0.00000	0.00000	-0.85146	0.00000	0.00000	-0.28497
206	0.00000	0.00000	-0.84800	0.00000	0.00000	-0.29135
207	0.00000	0.00000	-0.84448	0.00000	0.00000	-0.29772
208	0.00000	0.00000	-0.84091	0.00000	0.00000	-0.30406
209	0.00000	0.00000	-0.83731	0.00000	0.00000	-0.31038
210	0.00000	0.00000	-0.83367	0.00000	0.00000	-0.31668
211	0.00000	0.00000	-0.82999	0.00000	0.00000	-0.32296
212	0.00000	0.00000	-0.82629	0.00000	0.00000	-0.32922
213	0.00000	0.00000	-0.82256	0.00000	0.00000	-0.33545
214	0.00000	0.00000	-0.81881	0.00000	0.00000	-0.34166
215	0.00000	0.00000	-0.81504	0.00000	0.00000	-0.34784
216	0.00000	0.00000	-0.81126	0.00000	0.00000	-0.35401
217	0.00000	0.00000	-0.80747	0.00000	0.00000	-0.36015
218	0.00000	0.00000	-0.80367	0.00000	0.00000	-0.36628
219	0.00000	0.00000	-0.79987	0.00000	0.00000	-0.37238
