	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
3954	-4.34765	1.95619	0.10434	5.10686	3.92653	0.18054	-24.10350	1.48301	2.18133	31.31377	15.74515	0.26492	0.41416	-0.32051	0.05906	0.87650	0.26892	0.24685	4.76554	13.22358	-3.92399	37.70506	3.77794	1.60719	-3.43889	4.74301	2.71890	6.50707	-0.77674	-0.51319	1.07101	-0.56896	2.19881	2.36941	0.27448	-2.03354	0.00134	-0.10814	0.48937	0.29768	0.03981	-0.37552
3955	-5.03957	4.40102	-0.37626	5.09823	1.73732	-0.17744	-26.33859	14.21125	-0.27906	29.55178	5.62127	-1.82365	0.28616	-0.17733	0.12296	0.88690	0.23191	0.09181	4.81889	18.73690	-9.56335	15.29923	3.03238	-2.12114	0.95077	2.20796	0.20532	5.12856	-2.29083	-0.77165	1.46465	-0.86627	0.58620	2.02802	0.06316	-2.24403	0.06428	-0.13402	0.13084	0.19446	-0.01078	-0.48417
3956	-4.14359	3.02718	-0.30762	2.54846	-0.39184	-0.31256	-18.28239	12.81681	-1.11277	20.00493	-2.58456	-2.67745	0.28477	-0.21315	0.07667	0.60959	0.13046	-0.04660	9.02236	13.15486	-8.80255	-9.25178	-6.97025	-4.96249	7.15614	1.75858	-1.35293	-2.45339	-3.02657	-1.22448	1.83948	-1.05872	0.76989	0.62537	0.14363	-0.75744	-0.04317	-0.13014	-0.01436	-0.06724	-0.02409	-0.24365
3957	-2.72046	-0.69736	0.13203	-0.94945	-0.11310	0.18059	-8.50107	0.96910	-0.53157	7.63818	-1.68101	-0.13178	0.35313	-0.39842	-0.06987	0.19519	0.05328	-0.01231	8.02814	2.99497	-1.04127	-15.49142	-17.78377	-2.05749	10.42144	1.56146	-1.80720	-7.10598	-3.40372	-1.12826	2.73240	-1.30434	1.04701	-0.51273	0.11822	0.42981	-0.10905	-0.11961	-0.02970	-0.26247	-0.02942	0.06570
3958	-1.81659	-2.74939	0.27779	-1.79423	2.32924	0.85904	-2.54030	-6.82397	-0.56189	2.07225	8.64069	3.96759	0.38421	-0.52800	-0.18897	0.08930	0.05319	0.13789	6.25690	4.63285	7.55661	0.82856	-12.25734	2.36133	6.82357	-0.19617	-2.08225	-3.01237	-4.10648	-0.36970	3.25849	-1.65970	-0.68594	0.39625	-0.12992	0.06025	0.02114	-0.12079	-0.20726	-0.07599	-0.02924	0.15680
3959	-2.17130	-1.65480	0.00980	0.40084	3.49169	0.81411	-4.77849	-6.39286	-1.24441	5.53920	16.02528	4.62322	0.29642	-0.43806	-0.17031	0.30819	0.02508	0.15471	3.54003	10.70609	7.63208	30.36369	6.53748	1.66958	-0.75242	-1.28589	-1.41240	1.40086	-4.26256	0.06905	2.88059	-1.74513	-2.30636	2.02249	-0.18200	-0.40390	0.31316	-0.14748	-0.27794	0.29684	-0.01960	0.10942
3960	-2.97132	0.38928	-0.14692	3.15543	1.47705	-0.10357	-12.90598	-4.20155	-0.67199	13.42317	10.95925	0.43245	0.22786	-0.26536	-0.00934	0.59302	-0.10264	-0.05518	-0.38528	4.74845	-1.69893	51.92548	15.76204	-4.07761	-5.35969	0.27065	0.59749	-2.82060	-3.83452	-0.83766	2.52240	-1.24094	-1.42681	1.78820	0.00453	0.02480	0.64905	-0.14065	0.02813	0.37621	-0.05021	0.03625
3961	-2.81739	1.11008	0.10282	5.04475	-2.09627	-1.15156	-16.59215	-1.76459	1.20285	22.25197	-1.79687	-4.77639	0.34363	-0.25191	0.17343	0.88242	-0.23916	-0.31142	5.34671	-6.79464	-11.43760	45.51352	5.35831	-8.72013	-4.34128	2.94984	2.22417	-10.52715	-2.60988	-2.11942	2.89797	-0.59894	0.56104	0.48462	0.54244	0.91457	0.86848	-0.09341	0.34021	0.23247	-0.05676	0.00555
3962	-2.25905	0.72802	0.37825	6.04247	-3.81802	-1.49223	-13.13874	3.96887	2.02234	27.27260	-9.95584	-6.76600	0.46562	-0.36313	0.19710	1.11453	-0.20160	-0.34495	17.45688	-6.79648	-13.78972	16.02129	-10.74869	-6.34077	-1.25888	5.02871	2.14463	-10.38170	-0.47794	-1.87292	3.33824	-0.31265	1.36997	0.91041	1.50341	1.44185	0.80020	-0.05765	0.28551	0.26832	0.07253	0.04363
3963	-2.36583	0.35068	0.26389	6.27796	-2.73543	-1.16366	-10.80935	9.80148	0.62343	24.80357	-8.66686	-5.61144	0.41872	-0.43722	0.02920	1.15677	-0.00480	-0.17840	17.30099	3.44268	-10.95494	-5.74387	-15.47648	2.52861	-0.78393	6.85317	1.41382	-1.69016	-0.24252	-0.40018	3.19278	-0.19549	0.97096	2.90100	1.73021	0.86707	0.52228	0.00098	0.05301	0.41989	0.17991	0.06615
3964	-2.35742	-0.12150	-0.05846	6.08307	-1.10979	-0.86258	-11.47157	8.84844	-1.51939	21.14275	-3.20743	-4.30558	0.38435	-0.47385	-0.14395	1.02728	0.12363	-0.08761	10.26510	10.27631	-9.75016	1.37825	-7.83316	9.81512	-4.24906	8.50679	1.66062	4.73743	-4.47618	-0.05575	2.59199	0.09255	0.49810	3.74144	0.06417	-0.68449	0.30050	0.11331	-0.03739	0.37324	0.01539	-0.02159
3965	-1.15849	-1.31522	-0.12736	5.15513	-0.51059	-0.70505	-6.74241	-0.01653	-2.26930	22.30194	-0.32583	-3.67563	0.48784	-0.52637	-0.16965	0.77221	0.10138	-0.11936	18.36138	5.39825	-9.46862	24.37359	0.30115	7.68801	-8.14264	8.25204	2.57174	2.17236	-11.20185	-1.95419	1.98738	0.26888	0.32903	2.87033	-2.71481	-2.31109	0.25074	0.16727	0.01473	0.24168	-0.38734	-0.22329
3966	0.06073	-2.27545	0.07523	3.05850	-0.33591	-0.26976	3.86022	-9.09022	-1.10378	23.40806	-1.58986	-2.13779	0.53745	-0.55064	-0.09029	0.48236	0.04989	-0.07069	37.56202	-6.90281	-4.84853	38.65980	3.51841	-1.80409	-7.81063	5.32925	2.48332	-4.75063	-14.66129	-4.11249	1.99885	-0.35903	0.03518	1.97955	-4.07384	-2.78292	0.29183	0.02700	0.01806	0.27616	-0.64411	-0.35411
3967	-0.18886	-1.22512	0.10980	1.58170	0.20181	0.29055	10.30705	-8.99679	0.40420	21.92516	-2.92801	0.08031	0.42315	-0.48339	0.01160	0.39378	0.03254	0.06602	48.70710	-12.53118	1.37308	35.59541	7.55285	-8.70339	-3.73251	2.63822	1.22943	-8.15108	-11.37804	-4.02827	2.75397	-1.53044	-0.35400	2.05129	-2.38585	-1.62244	0.32663	-0.21333	-0.05043	0.40871	-0.41884	-0.24672
3968	-1.32629	1.29381	-0.18483	2.88365	1.08943	0.36505	6.81407	0.23192	0.42696	22.92224	0.36079	0.69409	0.29479	-0.34802	0.10006	0.54105	0.02486	0.08852	46.39882	-2.84202	1.28181	22.71334	9.67341	-6.55683	-0.32245	2.78120	0.28107	-4.96461	-5.62710	-2.04882	3.79828	-2.19145	-0.40902	3.12796	0.41461	-0.18845	0.42299	-0.33305	-0.07143	0.53908	0.01886	-0.06669
3969	-2.88774	2.88086	-0.43524	5.19841	2.46896	0.03720	-5.31597	9.20967	-0.73659	23.24673	9.14343	-0.43188	0.24626	-0.22931	0.12053	0.69429	0.07143	0.00381	27.74688	15.95238	-4.19920	14.05769	-2.04624	2.25732	-0.16569	4.22824	0.33762	1.26989	-2.53799	-0.08438	4.43643	-2.09017	-0.33678	4.60445	1.85192	0.41535	0.61173	-0.30139	-0.06251	0.69508	0.25185	0.01217
3970	-4.91750	2.02729	-0.20846	4.83061	3.64601	-0.11186	-19.27593	8.73456	-0.81005	14.37511	17.72421	-1.04692	0.24709	-0.24975	0.03984	0.73952	0.14665	-0.02682	-5.33445	26.36111	-5.66586	19.10373	-21.68554	10.15423	-1.56381	4.64028	0.76825	4.77898	-2.14032	0.83798	4.50773	-1.80389	-0.45020	5.22849	1.89920	0.51983	0.78029	-0.25625	-0.10370	0.80537	0.28454	0.05040
3971	-6.08396	-0.56497	0.39379	1.55592	3.51001	0.14906	-25.19657	-0.49150	0.91318	1.04028	19.77753	0.17198	0.29346	-0.45479	-0.08032	0.69026	0.15224	0.05112	-31.07074	20.68627	0.51416	31.18350	-27.51899	10.07242	-0.09110	3.62023	0.64997	3.98627	-3.45855	0.69637	4.91568	-1.74169	-0.45883	4.56047	1.08444	0.40727	0.89797	-0.28516	-0.15586	0.74470	0.20352	0.08591
3972	-5.12349	-2.31608	0.73250	-1.25128	2.74637	0.62095	-20.80612	-7.50227	2.18328	-3.35395	15.79909	2.13036	0.38583	-0.65019	-0.12512	0.59112	0.14975	0.20584	-31.00418	12.23473	6.80546	32.64740	-14.19324	1.08882	5.04456	2.09489	-0.07860	0.97912	-5.15479	-0.20606	5.82948	-1.66288	-0.02890	3.24067	-0.19504	0.05191	0.94023	-0.30237	-0.10398	0.51061	0.00718	0.05249
3973	-2.94805	-1.99963	0.59397	-0.93575	1.74112	0.74848	-13.44258	-7.26637	2.07929	4.79659	7.50069	2.28321	0.46730	-0.63114	-0.06213	0.55552	0.16704	0.28276	-12.10388	5.82706	5.63883	17.08068	3.93740	-9.40824	7.65631	1.22757	-0.28923	-2.45694	-4.88313	-1.42758	5.65695	-1.14174	0.51710	1.76000	-0.96219	-0.32624	0.78936	-0.16128	0.06431	0.19318	-0.19457	-0.06238
3974	-1.39230	-1.07787	0.43308	1.79455	0.25285	0.27861	-8.82495	-6.17569	2.14133	15.14326	-1.97833	0.12679	0.46961	-0.43712	0.03300	0.60300	0.11823	0.17420	6.03623	-6.10539	0.31959	0.37477	15.11933	-11.99007	3.18164	1.19225	0.76255	-4.47666	-2.77403	-2.05013	3.66362	-0.39608	0.59973	0.66283	-0.56007	-0.45645	0.47596	0.09456	0.20415	-0.05317	-0.20525	-0.16447
3975	-1.39131	-0.44432	0.36485	4.13922	-0.67550	-0.26633	-7.63021	-5.94784	2.13250	15.62419	-5.67534	-1.70062	0.39263	-0.22828	0.09011	0.65028	0.02862	0.01167	8.98561	-15.33950	-1.85871	1.91484	17.21230	-5.51743	-3.70765	1.76900	2.02290	-2.84322	-1.61238	-1.22468	1.54382	-0.00889	0.26648	1.05463	0.48417	-0.27262	0.21086	0.24490	0.20170	0.00033	0.03558	-0.15551
3976	-2.54156	0.30351	0.10265	4.08020	0.01685	-0.30996	-8.22826	-1.89217	0.52945	7.27781	-0.28838	-0.98560	0.32150	-0.16378	0.08988	0.70778	-0.02629	-0.06454	0.79409	-6.87317	-0.43902	21.22981	11.83453	2.57955	-5.73267	3.46975	1.94138	1.49612	-2.82982	0.49886	1.17655	-0.05434	0.05440	3.03678	1.05062	0.13034	0.13918	0.17559	0.10247	0.42262	0.32173	-0.02870
3977	-3.22503	0.78126	-0.26052	1.80309	1.26154	0.02595	-6.01717	3.77938	-1.73190	0.28706	7.34684	1.23786	0.34023	-0.31220	0.04473	0.71967	-0.07388	-0.09542	-0.88717	10.68219	1.24039	41.21953	1.67532	7.75483	-2.75790	5.43489	0.69057	4.39061	-5.02430	1.57601	2.39492	-0.34381	0.06776	4.85359	0.58587	0.54336	0.25501	-0.01973	0.00659	0.90241	0.35880	0.13758
3978	-2.22772	0.51180	-0.41365	-0.72565	1.07164	0.19189	1.04134	4.10381	-2.49978	-1.84135	7.17180	2.12795	0.43580	-0.51013	0.01132	0.56908	-0.12995	-0.14499	7.44275	14.12199	2.13508	45.17646	-9.34223	11.27771	0.21400	5.00571	-0.14856	3.33449	-5.81803	1.25207	3.75749	-0.96161	-0.04581	4.77328	-0.30203	0.74732	0.49647	-0.21087	-0.03852	1.00577	0.12497	0.23655
3979	-0.81133	-0.16643	-0.28906	-1.05557	-0.40533	-0.02791	6.99226	-2.19556	-1.37160	-2.71079	-0.01360	0.81630	0.50013	-0.56641	0.00953	0.49996	-0.08632	-0.16760	11.17610	-0.67013	3.53751	27.15629	-15.39914	12.31853	0.98173	2.20259	0.00885	0.73465	-4.15898	0.37643	4.18456	-1.63855	-0.27204	3.16771	-0.55771	0.67420	0.70540	-0.31386	-0.02778	0.66222	-0.09990	0.20256
3980	-0.78908	-0.71480	-0.03837	1.34921	-1.12795	-0.28264	6.32408	-8.90183	0.42045	-2.93799	-4.00687	-0.67097	0.45588	-0.48261	-0.00791	0.74132	0.12391	-0.07934	4.91146	-14.15842	6.22440	1.20538	-10.58446	8.18485	1.03028	0.22263	0.21062	1.06377	-2.12046	0.41837	3.52924	-1.71909	-0.27365	2.00447	-0.31399	0.42326	0.68520	-0.29281	0.01881	0.24254	-0.16513	0.06956
3981	-1.87012	-0.83068	0.21967	3.51250	-0.68452	-0.26304	-0.76316	-9.61872	1.92780	-1.28446	-1.56806	-0.76655	0.35703	-0.33915	-0.04639	0.95046	0.30304	0.06648	-4.63527	-13.30794	7.81190	-6.22751	4.64321	0.20248	0.80895	-0.11523	0.01081	3.81450	-2.20637	1.38795	2.35420	-1.39807	-0.18752	2.04812	-0.39021	0.17463	0.46009	-0.22544	0.03952	0.08217	-0.14356	-0.04864
3982	-2.86467	-0.65172	0.44700	2.46352	0.19329	0.00514	-10.95503	-4.99111	2.88668	0.60346	3.09774	0.02161	0.30230	-0.23827	-0.06392	0.78382	0.24833	0.15521	-13.06912	-3.82527	5.66031	11.70173	20.51560	-6.98858	-1.10328	-0.06152	0.14261	4.00467	-3.56833	1.74638	1.35185	-1.24591	-0.31847	2.13605	-0.60971	0.04679	0.25811	-0.19174	-0.00428	0.13690	-0.06253	-0.07078
3983	-3.34286	-0.45121	0.47985	-0.95425	1.40337	0.34645	-16.64981	-0.47261	2.65046	0.62100	7.06725	0.78509	0.28245	-0.28212	-0.05101	0.38509	0.05218	0.16263	-14.99512	4.34694	1.67770	31.08011	24.97275	-9.35068	-4.27363	1.46539	0.73836	0.65139	-4.19074	0.91389	0.79679	-0.84936	-0.36809	1.55817	-0.49734	0.02253	0.18354	-0.13122	-0.05295	0.17891	0.03595	-0.03143
3984	-2.83426	0.07080	0.10733	-3.41386	2.25734	0.49622	-10.19919	2.02959	0.78037	-1.33372	8.84018	1.25278	0.28744	-0.40193	0.00690	0.17574	-0.09383	0.08279	-5.15690	9.03198	0.43258	28.12405	15.71185	-6.20024	-5.42119	4.69321	0.79664	-2.00029	-3.77086	0.08098	0.66984	0.06519	-0.02357	1.10612	-0.23913	0.10649	0.13558	-0.01023	-0.02658	0.16213	0.05382	0.00866
3985	-1.24787	1.23650	-0.53993	-2.89100	1.72317	0.31066	2.73656	5.05748	-1.68263	-4.22224	7.78611	1.42886	0.39914	-0.42523	0.10777	0.44109	-0.12112	-0.06091	5.84202	14.11847	2.78667	10.30814	3.73633	-1.40139	-2.53717	5.66268	0.01483	-2.13639	-2.90617	0.00253	1.06049	0.55757	0.31731	1.32808	-0.06355	0.32970	0.03370	0.09123	0.05993	0.22922	0.01680	0.06620
3986	-0.63214	2.39695	-0.99978	-0.16989	0.58311	0.03266	4.47193	7.98005	-3.08696	-4.40109	5.99568	1.34860	0.58313	-0.33132	0.16727	0.95499	-0.03376	-0.13771	0.49845	19.88324	3.73766	1.53672	-0.19388	1.80737	1.68832	2.39902	-0.52619	-1.35408	-1.78470	0.29736	1.76339	0.08569	0.19686	1.80253	0.22390	0.64024	-0.09383	0.13363	0.11349	0.40206	0.04397	0.16318
3987	-2.73726	2.33756	-0.88224	2.84238	0.87224	0.02136	-9.85920	5.72269	-2.54359	2.10610	6.92726	1.12968	0.63899	-0.24917	0.12540	1.16426	0.13133	-0.04517	-15.20931	20.98261	0.37531	4.81600	2.05078	5.05580	3.14743	-0.91233	-0.31764	0.60931	-0.91257	1.01747	2.24271	-0.56641	-0.22010	2.42799	0.57150	1.01125	-0.14455	0.11735	0.06569	0.52171	0.12122	0.25528
3988	-5.95137	0.71903	-0.20097	5.08360	2.14861	0.15934	-23.66894	-3.21087	-0.34791	13.22335	8.02294	0.50463	0.45694	-0.25227	0.03038	0.87812	0.22353	0.09715	-16.94369	9.87236	-3.23930	8.23028	2.04917	7.42476	2.66097	-0.32313	-0.41428	3.75604	-0.89248	2.03143	2.83261	-0.65671	-0.50983	3.17763	0.52415	1.33854	0.06721	0.04704	-0.04598	0.46688	0.12012	0.27850
3989	-6.96420	-1.31309	0.55450	6.11677	1.48105	0.02131	-21.79354	-11.59657	1.71409	21.77704	2.05083	-0.87599	0.18125	-0.29529	-0.03259	0.48909	0.10910	0.08611	2.63781	-11.65184	-4.00273	14.23071	-3.32962	3.13038	3.83308	1.70324	-1.35254	4.70570	-0.62787	1.90190	4.06514	-0.65597	-0.63050	3.15150	0.20633	1.29902	0.53999	-0.07091	-0.14011	0.26039	0.03172	0.20280
3990	-4.43566	-2.34615	0.83910	5.51681	-1.30483	-0.35571	-6.71029	-10.63233	1.70220	23.31978	-7.09191	-2.21532	0.03904	-0.31774	-0.02659	0.41286	-0.07785	-0.05439	27.50368	-20.99503	-4.04182	29.83302	-7.29765	-7.13733	5.81958	1.27526	-1.97628	1.95145	0.60432	0.23680	5.02655	-1.14544	-0.73740	1.94669	0.08552	0.77460	0.91231	-0.21762	-0.17946	0.04193	-0.05217	0.06605
3991	-0.60553	-1.89062	0.53968	3.76631	-2.56195	-0.50408	8.24631	-1.20708	-0.01024	19.26028	-5.25339	-2.25120	0.10946	-0.31550	0.01553	0.65774	-0.09606	-0.12225	39.80798	0.14662	-4.43768	42.60847	-1.62675	-13.41812	5.17287	-0.15763	-1.44913	-1.05468	0.71846	-0.82297	4.55382	-1.39382	-0.69719	0.77110	0.03238	0.19775	0.86870	-0.27743	-0.15897	-0.02377	-0.08178	-0.03360
3992	0.59745	-0.60466	-0.01044	2.07956	-0.65683	-0.27450	11.16515	6.25627	-1.24068	12.44786	7.61483	-1.22086	0.26733	-0.33235	0.00548	0.92322	0.05294	-0.05025	31.50465	30.10696	-3.09848	34.93484	8.55977	-7.83507	2.04770	0.20066	-0.48261	-0.67775	-1.75012	0.44350	2.97463	-0.76018	-0.42186	0.82953	-0.30312	0.06814	0.50279	-0.18544	-0.10123	0.08313	-0.08089	-0.03430
3993	-1.63509	0.78045	-0.55551	0.80497	1.63782	0.03690	1.74248	6.21338	-1.42187	4.32135	14.19696	-0.35804	0.36294	-0.35694	-0.06175	0.87359	0.17307	0.06411	7.84808	33.59591	-0.04643	11.94736	11.53647	6.34888	-1.05259	1.85130	0.12593	2.47554	-4.57495	2.81572	1.48335	0.15635	-0.10615	1.65623	-0.73568	0.31723	0.16156	-0.02456	-0.03861	0.20020	-0.08683	0.01656
3994	-4.36968	2.23649	-1.09836	-0.20829	1.83862	0.21148	-11.33726	4.54836	-1.91135	-3.08055	6.54468	0.04683	0.39615	-0.30646	-0.06645	0.58877	0.15697	0.14140	-18.01779	13.16200	1.29771	-0.84356	7.96715	16.91107	-2.87637	3.21373	0.30996	4.73635	-4.42352	3.69447	0.89991	0.58201	0.04275	2.03812	-0.61808	0.55741	0.09018	0.08861	-0.00365	0.21288	-0.06204	0.05373
3995	-5.89107	2.82025	-1.24608	-0.43937	0.77654	0.29184	-23.13184	3.89558	-2.58804	-5.29852	-4.20877	0.50007	0.39227	-0.20187	0.00208	0.50901	0.06948	0.17126	-36.06425	-4.79939	-1.19546	13.73367	6.31688	14.11689	-2.57130	3.21633	0.04175	3.61950	-1.41751	2.15303	1.44553	0.23903	-0.11963	1.71985	0.08738	0.68076	0.26280	0.06656	-0.03102	0.19528	-0.00495	0.09864
3996	-6.59324	1.42724	-0.59851	0.41354	0.14481	0.31579	-30.93745	-1.15091	-1.98806	0.13052	-6.88961	0.98850	0.31838	-0.14364	0.02268	0.68905	0.00671	0.14498	-39.18411	-11.91521	-5.20822	43.00928	8.38801	1.00787	0.65828	1.94109	-0.87560	0.57401	0.73579	-0.01593	2.79715	-0.44821	-0.53570	1.42312	0.46029	0.81732	0.46683	-0.03676	-0.10453	0.24445	-0.00822	0.18345
3997	-6.31241	-0.94309	0.37490	1.48063	0.09464	0.17759	-28.32375	-10.00303	-0.03862	7.43679	-2.04991	0.94962	0.21475	-0.21176	-0.03606	0.73140	-0.03425	0.02331	-25.66948	-14.96232	-5.55582	56.04490	11.76881	-10.36632	5.13111	0.93821	-2.19314	-0.91052	-0.22242	-0.47387	4.00176	-0.70158	-0.86951	1.62607	0.00070	0.95611	0.51352	-0.07165	-0.15060	0.31250	-0.07076	0.24909
3998	-4.56149	-2.02212	0.78283	1.73525	0.11017	-0.12415	-13.13579	-12.91429	1.80241	8.32566	4.41330	0.22029	0.18829	-0.38538	-0.06465	0.48028	-0.06727	-0.15524	-4.31060	-12.82972	-0.23104	37.46431	15.20060	-12.94125	7.23851	0.96949	-2.98612	-0.17816	-2.25014	0.55825	4.04755	-0.45559	-0.86965	1.81505	-0.55373	0.88711	0.38062	-0.02942	-0.12906	0.27680	-0.08189	0.21103
3999	-2.41439	-1.10438	0.43650	1.37390	0.24474	-0.30862	3.72469	-6.50320	2.51063	2.99142	7.98641	-0.43846	0.25901	-0.51398	0.00774	0.28333	-0.03099	-0.22398	10.71486	-2.90497	6.48764	4.50630	15.20251	-9.42579	5.72212	1.07308	-2.63896	0.50528	-2.52365	1.10183	3.04714	-0.33474	-0.66308	1.46589	-0.44446	0.59155	0.21228	-0.02437	-0.08160	0.15520	-0.01902	0.10288
4000	-2.02158	0.08894	-0.00168	1.24737	0.34461	-0.17837	6.98609	0.40399	2.00437	-1.91997	6.26285	-0.15434	0.33447	-0.51292	0.08352	0.44893	0.06232	-0.11104	9.18814	5.09730	8.65567	-13.75078	9.43575	-3.91390	2.57365	0.67415	-1.58881	0.86173	-1.50119	1.00737	2.06246	-0.61977	-0.51443	1.29691	-0.00702	0.47905	0.16543	-0.09068	-0.06209	0.14296	0.03295	0.06662
4001	-3.84861	-0.08067	-0.02672	1.22654	0.19039	0.10811	-5.08514	-0.37156	0.43313	-3.35232	1.13987	0.79294	0.31873	-0.42558	0.02902	0.73315	0.11818	0.05600	-7.29653	1.67671	4.83867	-8.18502	1.84147	2.48577	-0.34648	0.61846	-0.62739	2.12688	-1.29796	1.52670	1.57029	-0.90241	-0.43282	1.96227	0.10660	0.76187	0.22261	-0.15984	-0.06516	0.28365	0.02577	0.13510
4002	-5.96068	-1.01684	0.13707	0.79849	0.11395	0.23360	-18.39355	-6.61371	-1.42555	-2.55155	-1.88964	1.13862	0.23363	-0.28421	-0.11527	0.81241	0.09930	0.11343	-22.87810	-7.76935	-1.01627	9.55638	-4.39650	7.77352	-2.72599	1.77127	-0.07897	2.87658	-1.90044	2.20944	1.08985	-0.57796	-0.24000	2.52436	0.04915	1.01144	0.21799	-0.14704	-0.05381	0.35214	0.02284	0.17960
4003	-7.08394	-1.32988	0.15578	0.34807	0.20624	0.07941	-22.70572	-10.82596	-2.32760	-0.79088	-0.30341	0.37963	0.15457	-0.13033	-0.18429	0.76547	0.03537	0.02575	-26.01762	-11.87870	-4.50674	26.43834	-6.70068	8.15386	-4.17385	3.65116	0.05032	1.27683	-1.95265	1.76356	0.45686	0.40880	0.04044	2.06377	0.22708	0.86883	0.09104	-0.02211	-0.02472	0.25568	0.07838	0.14489
4004	-7.43065	-0.92174	0.09965	0.44471	-0.05733	-0.16818	-21.72754	-9.57382	-2.10962	1.46430	2.02032	-0.60195	0.10820	-0.07618	-0.09572	0.69119	-0.02835	-0.09990	-22.94351	-8.61922	-5.47795	34.61315	2.94414	1.98897	-3.47070	4.46958	-0.24523	-1.02377	-1.94456	0.71434	0.41593	1.12437	0.11233	1.25713	0.21309	0.53145	-0.00892	0.10580	-0.00920	0.17845	0.07879	0.10343
