	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
1311	0.20887	0.09499	0.01776	0.01496	0.39181	0.03310
1312	0.20903	0.09488	0.01733	0.01485	0.39326	0.03911
1313	0.20927	0.09469	0.01693	0.01489	0.39512	0.04606
1314	0.20951	0.09449	0.01653	0.01511	0.39737	0.05388
1315	0.20964	0.09430	0.01616	0.01521	0.40002	0.06222
1316	0.20963	0.09409	0.01587	0.01489	0.40308	0.07062
1317	0.20955	0.09387	0.01571	0.01395	0.40661	0.07889
1318	0.20945	0.09367	0.01566	0.01232	0.41058	0.08697
1319	0.20941	0.09352	0.01566	0.01015	0.41477	0.09473
1320	0.20941	0.09344	0.01565	0.00778	0.41888	0.10197
1321	0.20935	0.09331	0.01560	0.00538	0.42292	0.10835
1322	0.20916	0.09297	0.01559	0.00284	0.42724	0.11344
1323	0.20892	0.09248	0.01573	0.00013	0.43217	0.11700
1324	0.20880	0.09213	0.01597	-0.00262	0.43780	0.11932
1325	0.20885	0.09210	0.01613	-0.00519	0.44402	0.12088
1326	0.20897	0.09230	0.01609	-0.00761	0.45074	0.12183
1327	0.20906	0.09260	0.01592	-0.01023	0.45791	0.12204
1328	0.20911	0.09292	0.01572	-0.01327	0.46530	0.12142
1329	0.20909	0.09316	0.01548	-0.01661	0.47260	0.12010
1330	0.20896	0.09315	0.01522	-0.02005	0.47959	0.11847
1331	0.20881	0.09289	0.01500	-0.02374	0.48625	0.11689
1332	0.20872	0.09258	0.01485	-0.02785	0.49271	0.11536
1333	0.20865	0.09247	0.01483	-0.03225	0.49902	0.11368
1334	0.20846	0.09252	0.01500	-0.03651	0.50500	0.11180
1335	0.20810	0.09243	0.01525	-0.04022	0.51024	0.10990
1336	0.20765	0.09212	0.01537	-0.04327	0.51449	0.10818
1337	0.20725	0.09179	0.01523	-0.04602	0.51782	0.10675
1338	0.20685	0.09173	0.01484	-0.04884	0.52051	0.10551
1339	0.20627	0.09203	0.01433	-0.05182	0.52268	0.10426
1340	0.20541	0.09252	0.01404	-0.05470	0.52428	0.10288
1341	0.20446	0.09292	0.01414	-0.05731	0.52511	0.10122
1342	0.20366	0.09309	0.01447	-0.05954	0.52502	0.09905
1343	0.20314	0.09304	0.01463	-0.06122	0.52399	0.09634
1344	0.20286	0.09290	0.01440	-0.06229	0.52236	0.09328
1345	0.20265	0.09275	0.01396	-0.06293	0.52076	0.09008
1346	0.20232	0.09265	0.01370	-0.06345	0.51960	0.08675
1347	0.20192	0.09252	0.01369	-0.06405	0.51881	0.08337
1348	0.20173	0.09220	0.01367	-0.06470	0.51803	0.08020
1349	0.20191	0.09158	0.01336	-0.06513	0.51708	0.07745
1350	0.20229	0.09080	0.01278	-0.06515	0.51600	0.07506
1351	0.20255	0.09009	0.01209	-0.06485	0.51503	0.07293
1352	0.20253	0.08957	0.01138	-0.06446	0.51437	0.07120
1353	0.20219	0.08926	0.01068	-0.06416	0.51410	0.07019
1354	0.20156	0.08910	0.01008	-0.06403	0.51420	0.07018
1355	0.20080	0.08904	0.00974	-0.06405	0.51458	0.07116
1356	0.20014	0.08910	0.00962	-0.06407	0.51511	0.07274
1357	0.19968	0.08939	0.00951	-0.06408	0.51582	0.07438
1358	0.19937	0.08982	0.00933	-0.06423	0.51684	0.07576
1359	0.19910	0.09019	0.00928	-0.06472	0.51810	0.07707
1360	0.19887	0.09046	0.00952	-0.06550	0.51933	0.07877
1361	0.19868	0.09067	0.00998	-0.06636	0.52038	0.08096
1362	0.19848	0.09079	0.01029	-0.06713	0.52125	0.08303
1363	0.19829	0.09076	0.01016	-0.06777	0.52202	0.08428
1364	0.19818	0.09074	0.00960	-0.06823	0.52261	0.08455
1365	0.19815	0.09084	0.00901	-0.06833	0.52286	0.08408
1366	0.19816	0.09096	0.00878	-0.06796	0.52264	0.08313
1367	0.19825	0.09087	0.00901	-0.06720	0.52194	0.08187
1368	0.19842	0.09058	0.00951	-0.06630	0.52090	0.08052
1369	0.19860	0.09026	0.01000	-0.06546	0.51979	0.07922
1370	0.19861	0.09015	0.01032	-0.06477	0.51889	0.07806
1371	0.19835	0.09042	0.01048	-0.06427	0.51839	0.07714
1372	0.19785	0.09105	0.01057	-0.06399	0.51822	0.07664
1373	0.19736	0.09176	0.01069	-0.06389	0.51810	0.07672
1374	0.19711	0.09226	0.01084	-0.06388	0.51792	0.07734
1375	0.19709	0.09253	0.01099	-0.06397	0.51788	0.07824
1376	0.19707	0.09278	0.01110	-0.06421	0.51824	0.07908
1377	0.19700	0.09304	0.01117	-0.06470	0.51902	0.07962
1378	0.19703	0.09300	0.01134	-0.06537	0.51997	0.07983
1379	0.19718	0.09253	0.01166	-0.06601	0.52073	0.07986
1380	0.19734	0.09201	0.01196	-0.06650	0.52110	0.07992
1381	0.19743	0.09183	0.01203	-0.06694	0.52117	0.08009
1382	0.19765	0.09192	0.01190	-0.06738	0.52116	0.08024
1383	0.19816	0.09194	0.01174	-0.06768	0.52114	0.08016
1384	0.19885	0.09174	0.01157	-0.06775	0.52105	0.07988
1385	0.19944	0.09145	0.01130	-0.06763	0.52080	0.07963
1386	0.19975	0.09134	0.01088	-0.06725	0.52024	0.07955
1387	0.19982	0.09160	0.01036	-0.06645	0.51939	0.07945
1388	0.19988	0.09215	0.00987	-0.06524	0.51850	0.07914
1389	0.20009	0.09267	0.00953	-0.06383	0.51781	0.07874
1390	0.20050	0.09280	0.00949	-0.06244	0.51730	0.07849
1391	0.20105	0.09248	0.00975	-0.06116	0.51681	0.07840
1392	0.20160	0.09204	0.01011	-0.06003	0.51628	0.07819
1393	0.20194	0.09181	0.01036	-0.05907	0.51576	0.07755
1394	0.20198	0.09186	0.01044	-0.05835	0.51522	0.07636
1395	0.20178	0.09199	0.01044	-0.05793	0.51466	0.07484
1396	0.20160	0.09192	0.01048	-0.05787	0.51417	0.07338
1397	0.20163	0.09161	0.01055	-0.05809	0.51376	0.07227
1398	0.20192	0.09124	0.01055	-0.05829	0.51335	0.07152
1399	0.20224	0.09100	0.01046	-0.05832	0.51289	0.07105
1400	0.20236	0.09097	0.01035	-0.05838	0.51250	0.07064
1401	0.20214	0.09106	0.01020	-0.05879	0.51232	0.06990
1402	0.20169	0.09118	0.00991	-0.05961	0.51226	0.06853
1403	0.20123	0.09135	0.00943	-0.06045	0.51210	0.06660
1404	0.20098	0.09154	0.00898	-0.06094	0.51167	0.06463
1405	0.20094	0.09161	0.00895	-0.06107	0.51099	0.06303
1406	0.20098	0.09162	0.00943	-0.06112	0.51022	0.06167
1407	0.20097	0.09178	0.01010	-0.06131	0.50949	0.06018
1408	0.20093	0.09223	0.01052	-0.06164	0.50888	0.05852
1409	0.20096	0.09280	0.01058	-0.06188	0.50846	0.05699
1410	0.20108	0.09319	0.01050	-0.06176	0.50813	0.05575
1411	0.20122	0.09322	0.01044	-0.06118	0.50775	0.05476
1412	0.20131	0.09294	0.01048	-0.06037	0.50725	0.05405
1413	0.20138	0.09255	0.01072	-0.05958	0.50670	0.05376
1414	0.20141	0.09229	0.01121	-0.05891	0.50619	0.05384
1415	0.20138	0.09232	0.01174	-0.05820	0.50579	0.05400
1416	0.20135	0.09260	0.01197	-0.05715	0.50551	0.05394
1417	0.20148	0.09292	0.01187	-0.05554	0.50531	0.05366
1418	0.20183	0.09309	0.01163	-0.05352	0.50510	0.05339
1419	0.20221	0.09312	0.01132	-0.05160	0.50480	0.05334
1420	0.20238	0.09310	0.01081	-0.05020	0.50439	0.05359
1421	0.20228	0.09308	0.01016	-0.04924	0.50382	0.05407
1422	0.20207	0.09304	0.00963	-0.04841	0.50305	0.05466
1423	0.20203	0.09301	0.00932	-0.04755	0.50221	0.05536
1424	0.20226	0.09298	0.00915	-0.04654	0.50154	0.05615
1425	0.20258	0.09284	0.00908	-0.04513	0.50107	0.05693
1426	0.20273	0.09247	0.00918	-0.04304	0.50058	0.05757
1427	0.20275	0.09186	0.00948	-0.04031	0.49993	0.05815
1428	0.20287	0.09117	0.00989	-0.03717	0.49917	0.05892
1429	0.20313	0.09059	0.01031	-0.03380	0.49836	0.06025
1430	0.20334	0.09023	0.01066	-0.03024	0.49745	0.06226
1431	0.20343	0.09001	0.01093	-0.02649	0.49634	0.06447
1432	0.20360	0.08987	0.01108	-0.02259	0.49508	0.06606
1433	0.20404	0.08980	0.01110	-0.01866	0.49376	0.06671
1434	0.20470	0.08978	0.01098	-0.01487	0.49233	0.06687
1435	0.20531	0.08966	0.01080	-0.01136	0.49067	0.06714
1436	0.20574	0.08935	0.01067	-0.00825	0.48875	0.06768
1437	0.20604	0.08891	0.01063	-0.00557	0.48655	0.06830
1438	0.20636	0.08850	0.01064	-0.00343	0.48399	0.06884
1439	0.20673	0.08827	0.01063	-0.00196	0.48104	0.06921
1440	0.20713	0.08820	0.01060	-0.00111	0.47781	0.06940
1441	0.20754	0.08811	0.01060	-0.00061	0.47446	0.06940
1442	0.20790	0.08783	0.01064	-0.00017	0.47100	0.06923
1443	0.20811	0.08740	0.01073	0.00033	0.46741	0.06895
1444	0.20804	0.08706	0.01092	0.00098	0.46388	0.06855
1445	0.20773	0.08708	0.01120	0.00188	0.46065	0.06793
1446	0.20738	0.08752	0.01147	0.00308	0.45773	0.06692
1447	0.20715	0.08818	0.01150	0.00445	0.45496	0.06544
1448	0.20708	0.08867	0.01124	0.00574	0.45233	0.06358
1449	0.20716	0.08874	0.01089	0.00673	0.44984	0.06162
1450	0.20733	0.08846	0.01072	0.00736	0.44743	0.05981
1451	0.20751	0.08807	0.01076	0.00785	0.44497	0.05815
1452	0.20753	0.08784	0.01085	0.00831	0.44241	0.05645
1453	0.20740	0.08780	0.01086	0.00856	0.43985	0.05463
1454	0.20726	0.08781	0.01083	0.00829	0.43739	0.05280
1455	0.20729	0.08769	0.01091	0.00747	0.43501	0.05110
1456	0.20748	0.08752	0.01119	0.00637	0.43271	0.04940
1457	0.20765	0.08749	0.01154	0.00533	0.43064	0.04741
1458	0.20760	0.08765	0.01178	0.00465	0.42897	0.04500
1459	0.20731	0.08795	0.01179	0.00444	0.42773	0.04236
1460	0.20699	0.08829	0.01162	0.00461	0.42688	0.03971
1461	0.20698	0.08852	0.01139	0.00489	0.42634	0.03721
1462	0.20735	0.08853	0.01117	0.00505	0.42596	0.03497
1463	0.20783	0.08839	0.01105	0.00501	0.42559	0.03301
1464	0.20815	0.08831	0.01105	0.00496	0.42518	0.03128
1465	0.20828	0.08838	0.01114	0.00518	0.42485	0.02957
1466	0.20836	0.08855	0.01132	0.00574	0.42480	0.02779
1467	0.20848	0.08868	0.01157	0.00640	0.42502	0.02604
1468	0.20855	0.08873	0.01183	0.00691	0.42531	0.02444
1469	0.20851	0.08875	0.01205	0.00722	0.42549	0.02299
1470	0.20842	0.08884	0.01220	0.00750	0.42557	0.02154
1471	0.20835	0.08903	0.01234	0.00784	0.42572	0.02000
1472	0.20829	0.08924	0.01251	0.00825	0.42606	0.01839
1473	0.20820	0.08937	0.01278	0.00875	0.42651	0.01686
1474	0.20812	0.08941	0.01314	0.00941	0.42699	0.01553
1475	0.20803	0.08944	0.01357	0.01026	0.42748	0.01436
1476	0.20786	0.08954	0.01405	0.01111	0.42802	0.01326
1477	0.20752	0.08979	0.01455	0.01183	0.42850	0.01226
1478	0.20710	0.09020	0.01500	0.01245	0.42874	0.01149
1479	0.20681	0.09068	0.01538	0.01300	0.42865	0.01110
1480	0.20683	0.09107	0.01583	0.01341	0.42837	0.01102
1481	0.20713	0.09137	0.01644	0.01355	0.42824	0.01103
1482	0.20756	0.09170	0.01726	0.01340	0.42835	0.01094
1483	0.20796	0.09215	0.01823	0.01309	0.42848	0.01073
1484	0.20821	0.09270	0.01934	0.01285	0.42845	0.01042
1485	0.20829	0.09328	0.02066	0.01288	0.42832	0.01008
1486	0.20831	0.09375	0.02226	0.01326	0.42839	0.00979
1487	0.20848	0.09404	0.02415	0.01388	0.42867	0.00963
1488	0.20888	0.09414	0.02622	0.01449	0.42887	0.00960
1489	0.20938	0.09407	0.02844	0.01484	0.42877	0.00972
1490	0.20981	0.09383	0.03088	0.01485	0.42852	0.00998
1491	0.21023	0.09345	0.03357	0.01453	0.42835	0.01026
1492	0.21078	0.09298	0.03649	0.01397	0.42830	0.01031
1493	0.21154	0.09259	0.03947	0.01341	0.42833	0.01001
1494	0.21253	0.09243	0.04232	0.01312	0.42840	0.00954
1495	0.21381	0.09253	0.04499	0.01314	0.42846	0.00921
1496	0.21538	0.09273	0.04762	0.01334	0.42851	0.00913
1497	0.21707	0.09290	0.05043	0.01356	0.42865	0.00912
1498	0.21868	0.09304	0.05340	0.01385	0.42895	0.00902
1499	0.22020	0.09325	0.05634	0.01433	0.42927	0.00892
1500	0.22173	0.09343	0.05914	0.01495	0.42938	0.00892
1501	0.22331	0.09348	0.06193	0.01539	0.42918	0.00895
1502	0.22470	0.09354	0.06483	0.01534	0.42883	0.00889
1503	0.22574	0.09380	0.06779	0.01486	0.42852	0.00879
1504	0.22655	0.09416	0.07061	0.01439	0.42839	0.00869
1505	0.22742	0.09430	0.07325	0.01427	0.42836	0.00867
1506	0.22843	0.09425	0.07579	0.01444	0.42833	0.00877
1507	0.22955	0.09433	0.07841	0.01463	0.42819	0.00897
1508	0.23073	0.09480	0.08118	0.01469	0.42797	0.00916
1509	0.23195	0.09552	0.08403	0.01465	0.42775	0.00923
1510	0.23322	0.09612	0.08675	0.01452	0.42755	0.00917
1511	0.23464	0.09634	0.08914	0.01422	0.42739	0.00913
1512	0.23635	0.09625	0.09126	0.01370	0.42737	0.00920
1513	0.23838	0.09599	0.09332	0.01310	0.42751	0.00938
1514	0.24059	0.09559	0.09549	0.01273	0.42767	0.00956
1515	0.24283	0.09502	0.09772	0.01270	0.42775	0.00966
1516	0.24503	0.09435	0.09986	0.01291	0.42785	0.00963
1517	0.24723	0.09364	0.10181	0.01321	0.42805	0.00948
1518	0.24937	0.09278	0.10352	0.01347	0.42830	0.00930
1519	0.25133	0.09172	0.10504	0.01365	0.42854	0.00921
1520	0.25305	0.09049	0.10634	0.01369	0.42869	0.00924
1521	0.25473	0.08914	0.10737	0.01365	0.42871	0.00922
1522	0.25663	0.08757	0.10813	0.01369	0.42864	0.00900
1523	0.25879	0.08571	0.10875	0.01389	0.42861	0.00865
1524	0.26092	0.08371	0.10938	0.01413	0.42868	0.00833
1525	0.26265	0.08179	0.10997	0.01417	0.42880	0.00811
1526	0.26383	0.08003	0.11044	0.01403	0.42883	0.00804
1527	0.26451	0.07838	0.11079	0.01390	0.42865	0.00825
1528	0.26492	0.07678	0.11100	0.01396	0.42829	0.00881
1529	0.26533	0.07519	0.11102	0.01413	0.42790	0.00947
1530	0.26593	0.07362	0.11068	0.01422	0.42771	0.00985
1531	0.26667	0.07212	0.10977	0.01421	0.42780	0.00988
1532	0.26731	0.07075	0.10830	0.01417	0.42808	0.00975
1533	0.26764	0.06951	0.10662	0.01415	0.42843	0.00966
1534	0.26771	0.06834	0.10512	0.01420	0.42865	0.00968
1535	0.26766	0.06729	0.10380	0.01429	0.42863	0.00980
1536	0.26753	0.06642	0.10229	0.01434	0.42844	0.00992
1537	0.26725	0.06571	0.10030	0.01430	0.42833	0.00995
1538	0.26683	0.06508	0.09787	0.01422	0.42846	0.00985
1539	0.26631	0.06452	0.09526	0.01416	0.42876	0.00968
1540	0.26569	0.06408	0.09257	0.01409	0.42899	0.00960
1541	0.26494	0.06379	0.08973	0.01400	0.42912	0.00965
1542	0.26389	0.06357	0.08671	0.01398	0.42922	0.00966
1543	0.26245	0.06335	0.08362	0.01408	0.42932	0.00952
1544	0.26067	0.06304	0.08060	0.01423	0.42939	0.00934
1545	0.25864	0.06257	0.07764	0.01437	0.42953	0.00927
1546	0.25640	0.06197	0.07465	0.01446	0.42973	0.00932
1547	0.25391	0.06136	0.07163	0.01439	0.42980	0.00950
1548	0.25114	0.06079	0.06869	0.01414	0.42959	0.00983
1549	0.24817	0.06022	0.06582	0.01377	0.42923	0.01018
1550	0.24507	0.05970	0.06296	0.01352	0.42904	0.01028
1551	0.24183	0.05936	0.06008	0.01350	0.42910	0.01005
1552	0.23858	0.05920	0.05723	0.01351	0.42913	0.00965
1553	0.23563	0.05910	0.05439	0.01335	0.42892	0.00926
1554	0.23317	0.05900	0.05141	0.01304	0.42863	0.00896
1555	0.23108	0.05903	0.04823	0.01273	0.42860	0.00881
1556	0.22915	0.05927	0.04510	0.01248	0.42887	0.00886
1557	0.22728	0.05956	0.04237	0.01228	0.42919	0.00901
1558	0.22561	0.05975	0.04008	0.01207	0.42937	0.00902
1559	0.22433	0.05989	0.03794	0.01187	0.42951	0.00873
1560	0.22352	0.05999	0.03576	0.01173	0.42975	0.00822
1561	0.22306	0.05993	0.03363	0.01169	0.42998	0.00780
1562	0.22278	0.05966	0.03176	0.01173	0.43003	0.00770
1563	0.22261	0.05922	0.03020	0.01183	0.42980	0.00794
1564	0.22261	0.05872	0.02885	0.01200	0.42939	0.00835
1565	0.22287	0.05821	0.02758	0.01223	0.42903	0.00881
1566	0.22341	0.05767	0.02635	0.01236	0.42895	0.00923
1567	0.22421	0.05708	0.02508	0.01223	0.42911	0.00951
1568	0.22518	0.05649	0.02372	0.01190	0.42928	0.00960
1569	0.22613	0.05594	0.02228	0.01164	0.42923	0.00957
1570	0.22682	0.05541	0.02082	0.01175	0.42897	0.00958
1571	0.22717	0.05484	0.01948	0.01220	0.42871	0.00975
1572	0.22730	0.05424	0.01837	0.01264	0.42859	0.01017
1573	0.22742	0.05369	0.01743	0.01290	0.42861	0.01081
1574	0.22756	0.05333	0.01649	0.01321	0.42871	0.01156
1575	0.22760	0.05318	0.01549	0.01373	0.42889	0.01229
1576	0.22752	0.05314	0.01451	0.01440	0.42917	0.01298
1577	0.22751	0.05305	0.01366	0.01511	0.42949	0.01370
1578	0.22766	0.05287	0.01298	0.01575	0.42979	0.01453
1579	0.22781	0.05272	0.01251	0.01613	0.43008	0.01550
1580	0.22781	0.05271	0.01218	0.01607	0.43039	0.01670
1581	0.22773	0.05279	0.01188	0.01576	0.43063	0.01823
1582	0.22779	0.05278	0.01162	0.01556	0.43081	0.02012
1583	0.22811	0.05265	0.01141	0.01561	0.43113	0.02227
1584	0.22857	0.05259	0.01123	0.01582	0.43174	0.02460
1585	0.22893	0.05268	0.01110	0.01597	0.43244	0.02706
1586	0.22898	0.05271	0.01118	0.01588	0.43298	0.02968
1587	0.22875	0.05242	0.01159	0.01550	0.43332	0.03241
1588	0.22852	0.05180	0.01216	0.01495	0.43359	0.03514
1589	0.22849	0.05107	0.01256	0.01440	0.43387	0.03772
1590	0.22865	0.05041	0.01269	0.01396	0.43415	0.04011
1591	0.22882	0.04989	0.01272	0.01362	0.43449	0.04242
1592	0.22893	0.04956	0.01280	0.01328	0.43499	0.04486
1593	0.22900	0.04943	0.01290	0.01288	0.43562	0.04750
1594	0.22908	0.04943	0.01292	0.01236	0.43630	0.05023
1595	0.22913	0.04949	0.01283	0.01170	0.43700	0.05277
1596	0.22913	0.04957	0.01272	0.01092	0.43769	0.05494
1597	0.22905	0.04964	0.01269	0.00990	0.43822	0.05679
1598	0.22884	0.04971	0.01274	0.00852	0.43853	0.05845
1599	0.22854	0.04981	0.01278	0.00685	0.43866	0.05986
1600	0.22831	0.04990	0.01269	0.00510	0.43866	0.06095
1601	0.22825	0.04990	0.01255	0.00343	0.43841	0.06180
1602	0.22825	0.04982	0.01251	0.00178	0.43790	0.06246
1603	0.22810	0.04976	0.01264	0.00006	0.43731	0.06288
1604	0.22783	0.04976	0.01280	-0.00168	0.43685	0.06306
1605	0.22766	0.04976	0.01285	-0.00325	0.43647	0.06311
1606	0.22772	0.04970	0.01273	-0.00459	0.43599	0.06313
1607	0.22780	0.04961	0.01250	-0.00568	0.43529	0.06301
1608	0.22775	0.04953	0.01232	-0.00656	0.43432	0.06241
1609	0.22764	0.04947	0.01227	-0.00737	0.43316	0.06113
1610	0.22763	0.04943	0.01226	-0.00822	0.43190	0.05942
1611	0.22771	0.04941	0.01218	-0.00903	0.43061	0.05771
1612	0.22774	0.04949	0.01201	-0.00974	0.42934	0.05626
1613	0.22769	0.04967	0.01179	-0.01029	0.42816	0.05500
1614	0.22774	0.04991	0.01160	-0.01056	0.42720	0.05364
1615	0.22800	0.05005	0.01146	-0.01054	0.42639	0.05196
1616	0.22830	0.05003	0.01134	-0.01038	0.42565	0.04995
1617	0.22845	0.04991	0.01122	-0.01026	0.42506	0.04779
1618	0.22844	0.04979	0.01111	-0.01028	0.42476	0.04576
1619	0.22838	0.04972	0.01111	-0.01032	0.42473	0.04404
1620	0.22834	0.04972	0.01126	-0.01021	0.42473	0.04260
1621	0.22841	0.04981	0.01142	-0.00983	0.42456	0.04123
1622	0.22862	0.04993	0.01147	-0.00932	0.42423	0.03973
1623	0.22881	0.05009	0.01145	-0.00895	0.42383	0.03803
1624	0.22878	0.05036	0.01142	-0.00879	0.42339	0.03613
1625	0.22853	0.05077	0.01135	-0.00859	0.42293	0.03406
1626	0.22829	0.05122	0.01124	-0.00812	0.42251	0.03193
1627	0.22821	0.05158	0.01118	-0.00742	0.42221	0.02988
1628	0.22829	0.05179	0.01124	-0.00671	0.42206	0.02807
1629	0.22848	0.05185	0.01142	-0.00615	0.42200	0.02662
1630	0.22869	0.05186	0.01167	-0.00577	0.42196	0.02563
1631	0.22884	0.05193	0.01200	-0.00544	0.42190	0.02501
1632	0.22894	0.05205	0.01246	-0.00499	0.42183	0.02451
1633	0.22895	0.05212	0.01305	-0.00438	0.42177	0.02395
1634	0.22886	0.05220	0.01358	-0.00370	0.42181	0.02325
1635	0.22866	0.05248	0.01379	-0.00308	0.42191	0.02248
1636	0.22846	0.05301	0.01368	-0.00263	0.42188	0.02175
1637	0.22840	0.05356	0.01356	-0.00234	0.42162	0.02116
1638	0.22854	0.05389	0.01367	-0.00200	0.42132	0.02053
1639	0.22870	0.05398	0.01398	-0.00136	0.42124	0.01947
1640	0.22882	0.05395	0.01436	-0.00047	0.42138	0.01786
1641	0.22894	0.05395	0.01479	0.00032	0.42148	0.01612
1642	0.22902	0.05417	0.01533	0.00071	0.42135	0.01468
1643	0.22901	0.05456	0.01599	0.00067	0.42107	0.01367
1644	0.22899	0.05478	0.01670	0.00048	0.42080	0.01302
1645	0.22910	0.05453	0.01744	0.00053	0.42060	0.01264
1646	0.22941	0.05396	0.01826	0.00111	0.42049	0.01239
1647	0.22980	0.05360	0.01923	0.00209	0.42052	0.01218
1648	0.23011	0.05367	0.02042	0.00286	0.42073	0.01211
1649	0.23026	0.05401	0.02182	0.00299	0.42104	0.01225
1650	0.23031	0.05438	0.02340	0.00271	0.42124	0.01241
1651	0.23037	0.05471	0.02509	0.00254	0.42124	0.01235
1652	0.23055	0.05503	0.02689	0.00268	0.42115	0.01212
1653	0.23088	0.05539	0.02882	0.00290	0.42116	0.01186
1654	0.23133	0.05573	0.03092	0.00282	0.42136	0.01164
1655	0.23177	0.05603	0.03324	0.00232	0.42160	0.01150
1656	0.23211	0.05639	0.03579	0.00178	0.42174	0.01145
1657	0.23251	0.05679	0.03852	0.00161	0.42176	0.01147
1658	0.23316	0.05711	0.04128	0.00171	0.42168	0.01154
1659	0.23398	0.05729	0.04404	0.00170	0.42154	0.01166
1660	0.23468	0.05745	0.04690	0.00147	0.42140	0.01176
1661	0.23513	0.05769	0.04991	0.00117	0.42134	0.01171
1662	0.23552	0.05808	0.05294	0.00094	0.42135	0.01155
1663	0.23593	0.05872	0.05586	0.00078	0.42141	0.01134
1664	0.23630	0.05968	0.05865	0.00059	0.42160	0.01100
1665	0.23664	0.06085	0.06151	0.00027	0.42206	0.01051
1666	0.23709	0.06207	0.06462	-0.00009	0.42266	0.01008
1667	0.23766	0.06328	0.06804	-0.00028	0.42314	0.00997
1668	0.23822	0.06447	0.07159	-0.00016	0.42332	0.01009
1669	0.23870	0.06560	0.07512	0.00022	0.42331	0.01024
1670	0.23921	0.06668	0.07855	0.00067	0.42321	0.01033
1671	0.23983	0.06778	0.08193	0.00102	0.42295	0.01042
1672	0.24041	0.06906	0.08524	0.00118	0.42251	0.01051
1673	0.24077	0.07054	0.08839	0.00120	0.42201	0.01042
1674	0.24095	0.07209	0.09128	0.00125	0.42156	0.01010
1675	0.24118	0.07352	0.09395	0.00139	0.42122	0.00970
1676	0.24157	0.07473	0.09654	0.00150	0.42098	0.00934
1677	0.24197	0.07592	0.09906	0.00136	0.42082	0.00905
1678	0.24218	0.07728	0.10125	0.00106	0.42071	0.00887
1679	0.24216	0.07877	0.10287	0.00086	0.42066	0.00883
1680	0.24205	0.08016	0.10389	0.00099	0.42068	0.00893
1681	0.24199	0.08132	0.10439	0.00131	0.42076	0.00908
1682	0.24193	0.08238	0.10426	0.00148	0.42077	0.00923
1683	0.24164	0.08357	0.10332	0.00131	0.42064	0.00933
1684	0.24098	0.08509	0.10168	0.00107	0.42054	0.00924
1685	0.24006	0.08699	0.09962	0.00105	0.42064	0.00888
1686	0.23918	0.08911	0.09725	0.00122	0.42080	0.00845
1687	0.23829	0.09125	0.09455	0.00140	0.42078	0.00819
1688	0.23701	0.09336	0.09152	0.00148	0.42057	0.00811
1689	0.23507	0.09558	0.08825	0.00145	0.42036	0.00811
1690	0.23261	0.09803	0.08480	0.00136	0.42037	0.00816
1691	0.22996	0.10073	0.08108	0.00117	0.42058	0.00832
1692	0.22729	0.10357	0.07705	0.00077	0.42075	0.00866
1693	0.22456	0.10638	0.07278	0.00013	0.42073	0.00905
1694	0.22160	0.10897	0.06843	-0.00052	0.42065	0.00935
1695	0.21826	0.11120	0.06423	-0.00091	0.42069	0.00949
1696	0.21444	0.11302	0.06057	-0.00100	0.42089	0.00951
1697	0.21021	0.11440	0.05768	-0.00105	0.42115	0.00950
1698	0.20579	0.11542	0.05536	-0.00117	0.42136	0.00945
1699	0.20137	0.11628	0.05311	-0.00129	0.42145	0.00940
1700	0.19704	0.11721	0.05055	-0.00137	0.42134	0.00945
1701	0.19300	0.11831	0.04761	-0.00139	0.42108	0.00962
1702	0.18956	0.11959	0.04444	-0.00147	0.42080	0.00981
1703	0.18687	0.12101	0.04123	-0.00166	0.42065	0.00993
1704	0.18470	0.12258	0.03810	-0.00183	0.42064	0.00997
1705	0.18273	0.12416	0.03514	-0.00174	0.42068	0.01004
1706	0.18087	0.12548	0.03241	-0.00135	0.42063	0.01015
1707	0.17931	0.12637	0.02985	-0.00097	0.42041	0.01030
1708	0.17829	0.12677	0.02731	-0.00095	0.42012	0.01046
1709	0.17791	0.12662	0.02479	-0.00119	0.41999	0.01061
1710	0.17813	0.12577	0.02252	-0.00129	0.42020	0.01070
1711	0.17886	0.12420	0.02081	-0.00104	0.42072	0.01075
1712	0.17988	0.12229	0.01965	-0.00070	0.42140	0.01089
1713	0.18095	0.12067	0.01876	-0.00063	0.42211	0.01136
1714	0.18184	0.11976	0.01791	-0.00082	0.42273	0.01240
