	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
250	0.20895	0.06277	0.09642	0.04409	0.51718	0.00630
251	0.21117	0.06183	0.09726	0.04441	0.51710	0.00555
252	0.21393	0.06066	0.09796	0.04465	0.51700	0.00467
253	0.21727	0.05947	0.09871	0.04465	0.51678	0.00394
254	0.22117	0.05845	0.09976	0.04434	0.51627	0.00363
255	0.22541	0.05764	0.10127	0.04400	0.51547	0.00379
256	0.22962	0.05709	0.10327	0.04398	0.51457	0.00422
257	0.23364	0.05685	0.10570	0.04415	0.51384	0.00467
258	0.23761	0.05687	0.10849	0.04412	0.51337	0.00512
259	0.24169	0.05707	0.11153	0.04376	0.51309	0.00562
260	0.24588	0.05742	0.11466	0.04331	0.51289	0.00615
261	0.25005	0.05803	0.11764	0.04303	0.51266	0.00667
262	0.25381	0.05900	0.12029	0.04304	0.51240	0.00720
263	0.25661	0.06041	0.12268	0.04334	0.51219	0.00776
264	0.25829	0.06215	0.12497	0.04386	0.51207	0.00831
265	0.25925	0.06408	0.12724	0.04443	0.51210	0.00876
266	0.25997	0.06608	0.12955	0.04491	0.51229	0.00903
267	0.26061	0.06796	0.13190	0.04521	0.51257	0.00924
268	0.26105	0.06967	0.13430	0.04534	0.51280	0.00954
269	0.26114	0.07128	0.13673	0.04541	0.51296	0.00991
270	0.26100	0.07288	0.13910	0.04550	0.51306	0.01012
271	0.26082	0.07449	0.14133	0.04552	0.51314	0.01000
272	0.26054	0.07611	0.14337	0.04547	0.51323	0.00962
