	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
113	0.00000	0.00000	-2.28838	0.00000	0.00000	0.32223
114	0.00000	0.00000	-2.28889	0.00000	0.00000	0.32370
115	0.00000	0.00000	-2.28944	0.00000	0.00000	0.32512
116	0.00000	0.00000	-2.29001	0.00000	0.00000	0.32650
117	0.00000	0.00000	-2.29061	0.00000	0.00000	0.32782
118	0.00000	0.00000	-2.29124	0.00000	0.00000	0.32910
119	0.00000	0.00000	-2.29188	0.00000	0.00000	0.33033
120	0.00000	0.00000	-2.29255	0.00000	0.00000	0.33151
121	0.00000	0.00000	-2.29323	0.00000	0.00000	0.33264
122	0.00000	0.00000	-2.29392	0.00000	0.00000	0.33371
123	0.00000	0.00000	-2.29463	0.00000	0.00000	0.33474
124	0.00000	0.00000	-2.29534	0.00000	0.00000	0.33572
125	0.00000	0.00000	-2.29607	0.00000	0.00000	0.33665
126	0.00000	0.00000	-2.29680	0.00000	0.00000	0.33752
127	0.00000	0.00000	-2.29753	0.00000	0.00000	0.33835
128	0.00000	0.00000	-2.29826	0.00000	0.00000	0.33913
129	0.00000	0.00000	-2.29899	0.00000	0.00000	0.33986
130	0.00000	0.00000	-2.29972	0.00000	0.00000	0.34054
131	0.00000	0.00000	-2.30044	0.00000	0.00000	0.34117
132	0.00000	0.00000	-2.30117	0.00000	0.00000	0.34176
133	0.00000	0.00000	-2.30189	0.00000	0.00000	0.34230
134	0.00000	0.00000	-2.30260	0.00000	0.00000	0.34280
135	0.00000	0.00000	-2.30331	0.00000	0.00000	0.34325
136	0.00000	0.00000	-2.30401	0.00000	0.00000	0.34367
137	0.00000	0.00000	-2.30470	0.00000	0.00000	0.34404
138	0.00000	0.00000	-2.30539	0.00000	0.00000	0.34437
139	0.00000	0.00000	-2.30607	0.00000	0.00000	0.34467
140	0.00000	0.00000	-2.30674	0.00000	0.00000	0.34493
141	0.00000	0.00000	-2.30740	0.00000	0.00000	0.34516
142	0.00000	0.00000	-2.30806	0.00000	0.00000	0.34536
143	0.00000	0.00000	-2.30870	0.00000	0.00000	0.34552
144	0.00000	0.00000	-2.30935	0.00000	0.00000	0.34566
145	0.00000	0.00000	-2.30998	0.00000	0.00000	0.34577
146	0.00000	0.00000	-2.31061	0.00000	0.00000	0.34585
147	0.00000	0.00000	-2.31123	0.00000	0.00000	0.34591
148	0.00000	0.00000	-2.31185	0.00000	0.00000	0.34595
149	0.00000	0.00000	-2.31245	0.00000	0.00000	0.34596
150	0.00000	0.00000	-2.31305	0.00000	0.00000	0.34596
151	0.00000	0.00000	-2.31365	0.00000	0.00000	0.34593
152	0.00000	0.00000	-2.31423	0.00000	0.00000	0.34589
153	0.00000	0.00000	-2.31481	0.00000	0.00000	0.34584
154	0.00000	0.00000	-2.31537	0.00000	0.00000	0.34577
155	0.00000	0.00000	-2.31593	0.00000	0.00000	0.34568
156	0.00000	0.00000	-2.31649	0.00000	0.00000	0.34558
157	0.00000	0.00000	-2.31703	0.00000	0.00000	0.34548
158	0.00000	0.00000	-2.31756	0.00000	0.00000	0.34536
