	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
2410	-0.00025	0.00031	-0.00031	-0.01241	0.01764	-0.01680	-0.16251	0.03798	-0.05798	-0.00287	0.00218	-0.00407	-0.00203	0.00159	-0.00256	-0.00043	-0.00044	-0.00030	-0.00042	-0.00127	-0.00397	-0.00075	0.00060	-0.00072	-0.00034	0.00068	-0.00021	-0.03620	0.00274	0.00549	0.05355	0.01741	0.01179	0.02696	-0.02510	-0.00227	0.00049	-0.00053	0.00101	0.00049	-0.00053	0.00101	0.00001	0.00000	0.00000	-0.54483	0.09947	-0.14549	-0.23512	0.05344	0.04297	-0.02563	0.00521	0.00441	-0.02563	0.00521	0.00441	-0.00008	0.00002	0.00001	-16.14764	2.21146	0.54498
2411	-0.00022	0.00020	-0.00028	-0.01043	0.01212	-0.01474	-0.20107	0.01599	-0.07214	-0.00281	0.00224	-0.00484	-0.00133	0.00119	-0.00261	-0.00074	-0.00045	-0.00066	-0.00169	-0.00073	-0.00288	-0.00122	0.00055	-0.00130	-0.00076	0.00059	-0.00042	-0.03606	0.00475	0.00470	0.05022	0.01627	0.01205	0.02620	-0.02489	-0.00200	0.00040	-0.00027	0.00112	0.00040	-0.00027	0.00112	0.00001	0.00000	0.00000	-0.58437	0.11589	-0.13750	-0.22635	0.05344	0.04167	-0.02421	0.00450	0.00367	-0.02421	0.00450	0.00367	-0.00008	0.00001	0.00001	-16.38944	2.22395	0.57756
2412	-0.00017	0.00007	-0.00023	-0.00762	0.00517	-0.01176	-0.25145	0.00586	-0.06711	-0.00271	0.00249	-0.00511	-0.00101	0.00119	-0.00203	-0.00100	-0.00021	-0.00065	-0.00343	-0.00007	-0.00177	-0.00179	0.00038	-0.00162	-0.00118	0.00048	-0.00048	-0.03656	0.00563	0.00419	0.04992	0.01524	0.00949	0.02495	-0.02421	-0.00204	0.00026	0.00005	0.00126	0.00026	0.00005	0.00126	0.00000	0.00000	0.00000	-0.61192	0.12619	-0.13382	-0.21740	0.05445	0.04111	-0.02295	0.00438	0.00217	-0.02295	0.00438	0.00217	-0.00008	0.00000	0.00000	-16.56495	2.15747	0.59062
2413	-0.00012	-0.00004	-0.00015	-0.00475	-0.00099	-0.00775	-0.29274	0.01800	-0.05338	-0.00252	0.00296	-0.00459	-0.00107	0.00156	-0.00107	-0.00112	0.00020	-0.00030	-0.00509	0.00051	-0.00084	-0.00222	-0.00001	-0.00160	-0.00146	0.00046	-0.00028	-0.03764	0.00528	0.00405	0.05261	0.01529	0.00637	0.02348	-0.02349	-0.00208	0.00008	0.00031	0.00137	0.00008	0.00031	0.00137	0.00000	0.00000	0.00000	-0.62684	0.13257	-0.13645	-0.20790	0.05679	0.04091	-0.02214	0.00480	0.00018	-0.02214	0.00480	0.00018	-0.00008	0.00000	-0.00001	-16.64401	2.04434	0.58160
2414	-0.00008	-0.00012	-0.00006	-0.00292	-0.00520	-0.00251	-0.31471	0.05357	-0.04100	-0.00229	0.00359	-0.00347	-0.00124	0.00201	-0.00020	-0.00108	0.00067	0.00007	-0.00615	0.00085	-0.00020	-0.00239	-0.00052	-0.00133	-0.00146	0.00054	0.00006	-0.03912	0.00435	0.00442	0.05810	0.01647	0.00556	0.02201	-0.02293	-0.00176	-0.00014	0.00042	0.00148	-0.00014	0.00042	0.00148	-0.00000	0.00000	0.00000	-0.63079	0.13708	-0.14512	-0.19750	0.06001	0.04047	-0.02201	0.00571	-0.00190	-0.02201	0.00571	-0.00190	-0.00008	0.00001	-0.00001	-16.61920	1.93370	0.56167
2415	-0.00008	-0.00015	0.00006	-0.00314	-0.00734	0.00361	-0.32011	0.10364	-0.03515	-0.00207	0.00428	-0.00222	-0.00123	0.00223	0.00021	-0.00089	0.00104	0.00021	-0.00645	0.00095	0.00018	-0.00232	-0.00092	-0.00088	-0.00112	0.00065	0.00033	-0.04056	0.00395	0.00538	0.06564	0.01739	0.00782	0.02052	-0.02246	-0.00101	-0.00031	0.00032	0.00163	-0.00031	0.00032	0.00163	-0.00001	0.00000	0.00001	-0.62769	0.14037	-0.15720	-0.18614	0.06283	0.03925	-0.02262	0.00699	-0.00371	-0.02262	0.00699	-0.00371	-0.00009	0.00001	-0.00001	-16.50077	1.86694	0.54673
2416	-0.00012	-0.00016	0.00016	-0.00550	-0.00762	0.00926	-0.31724	0.15283	-0.03799	-0.00196	0.00497	-0.00133	-0.00100	0.00219	0.00015	-0.00058	0.00122	0.00014	-0.00619	0.00097	0.00045	-0.00218	-0.00106	-0.00029	-0.00053	0.00073	0.00042	-0.04133	0.00484	0.00682	0.07360	0.01579	0.01192	0.01898	-0.02186	-0.00003	-0.00038	0.00008	0.00180	-0.00038	0.00008	0.00180	-0.00001	0.00000	0.00001	-0.62221	0.14255	-0.16897	-0.17400	0.06385	0.03701	-0.02390	0.00845	-0.00504	-0.02390	0.00845	-0.00504	-0.00009	0.00003	-0.00002	-16.31650	1.86279	0.54787
2417	-0.00018	-0.00013	0.00022	-0.00882	-0.00614	0.01265	-0.31205	0.18533	-0.05108	-0.00203	0.00564	-0.00100	-0.00074	0.00208	-0.00011	-0.00022	0.00115	0.00007	-0.00580	0.00104	0.00070	-0.00211	-0.00091	0.00033	0.00003	0.00077	0.00038	-0.04120	0.00703	0.00835	0.08036	0.01039	0.01584	0.01736	-0.02106	0.00089	-0.00033	-0.00019	0.00193	-0.00033	-0.00019	0.00193	-0.00001	0.00000	0.00001	-0.61779	0.14352	-0.17694	-0.16153	0.06242	0.03395	-0.02562	0.00984	-0.00589	-0.02562	0.00984	-0.00589	-0.00009	0.00004	-0.00002	-16.10825	1.91758	0.56704
2418	-0.00023	-0.00007	0.00022	-0.01139	-0.00305	0.01245	-0.30570	0.19101	-0.07393	-0.00224	0.00620	-0.00105	-0.00073	0.00212	-0.00027	0.00005	0.00092	0.00018	-0.00573	0.00120	0.00084	-0.00221	-0.00061	0.00076	0.00031	0.00079	0.00030	-0.04048	0.00990	0.00965	0.08486	0.00205	0.01747	0.01566	-0.02019	0.00148	-0.00020	-0.00036	0.00191	-0.00020	-0.00036	0.00191	-0.00000	0.00000	0.00001	-0.61625	0.14256	-0.17896	-0.14933	0.05886	0.03067	-0.02743	0.01093	-0.00636	-0.02743	0.01093	-0.00636	-0.00010	0.00005	-0.00002	-15.91719	2.01324	0.60135
2419	-0.00024	0.00000	0.00015	-0.01218	0.00096	0.00875	-0.29701	0.16924	-0.10029	-0.00244	0.00657	-0.00094	-0.00101	0.00238	-0.00018	0.00013	0.00066	0.00047	-0.00615	0.00139	0.00069	-0.00246	-0.00030	0.00081	0.00018	0.00077	0.00020	-0.03968	0.01270	0.01068	0.08618	-0.00683	0.01551	0.01392	-0.01956	0.00165	-0.00001	-0.00036	0.00168	-0.00001	-0.00036	0.00168	-0.00000	0.00000	0.00001	-0.61843	0.13927	-0.17474	-0.13810	0.05404	0.02772	-0.02896	0.01156	-0.00648	-0.02896	0.01156	-0.00648	-0.00011	0.00005	-0.00002	-15.76900	2.12720	0.65439
2420	-0.00023	0.00007	0.00005	-0.01154	0.00463	0.00317	-0.28712	0.12830	-0.11823	-0.00240	0.00670	-0.00019	-0.00141	0.00265	0.00005	-0.00004	0.00052	0.00074	-0.00691	0.00154	0.00025	-0.00283	-0.00000	0.00047	-0.00031	0.00065	0.00003	-0.03918	0.01470	0.01162	0.08385	-0.01402	0.01030	0.01224	-0.01937	0.00143	0.00017	-0.00022	0.00125	0.00017	-0.00022	0.00125	0.00000	0.00000	0.00000	-0.62375	0.13480	-0.16521	-0.12839	0.04886	0.02541	-0.02998	0.01175	-0.00626	-0.02998	0.01175	-0.00626	-0.00011	0.00006	-0.00001	-15.67392	2.23797	0.74132
2421	-0.00021	0.00011	-0.00004	-0.01062	0.00667	-0.00175	-0.28195	0.08118	-0.11592	-0.00209	0.00657	0.00120	-0.00165	0.00268	0.00024	-0.00035	0.00053	0.00080	-0.00775	0.00164	-0.00018	-0.00337	0.00037	0.00002	-0.00096	0.00041	-0.00024	-0.03928	0.01527	0.01261	0.07852	-0.01837	0.00362	0.01077	-0.01957	0.00102	0.00031	-0.00003	0.00074	0.00031	-0.00003	0.00074	0.00000	0.00000	0.00000	-0.62982	0.13132	-0.15163	-0.12051	0.04388	0.02374	-0.03047	0.01165	-0.00581	-0.03047	0.01165	-0.00581	-0.00012	0.00006	-0.00001	-15.63711	2.32294	0.87700
2422	-0.00021	0.00011	-0.00008	-0.01025	0.00665	-0.00390	-0.28900	0.04071	-0.08855	-0.00163	0.00628	0.00270	-0.00158	0.00236	0.00031	-0.00065	0.00065	0.00061	-0.00854	0.00174	-0.00017	-0.00416	0.00089	-0.00020	-0.00157	0.00012	-0.00057	-0.04023	0.01416	0.01367	0.07114	-0.01990	-0.00251	0.00975	-0.01994	0.00056	0.00041	0.00010	0.00036	0.00041	0.00010	0.00036	0.00001	0.00000	0.00000	-0.63370	0.13082	-0.13523	-0.11435	0.03940	0.02257	-0.03043	0.01136	-0.00540	-0.03043	0.01136	-0.00540	-0.00012	0.00005	-0.00001	-15.65985	2.35676	1.05729
2423	-0.00021	0.00008	-0.00006	-0.01036	0.00528	-0.00275	-0.31044	0.01660	-0.04058	-0.00128	0.00597	0.00370	-0.00124	0.00175	0.00020	-0.00077	0.00082	0.00023	-0.00938	0.00191	0.00046	-0.00519	0.00145	0.00011	-0.00198	-0.00013	-0.00079	-0.04190	0.01162	0.01473	0.06177	-0.01937	-0.00697	0.00949	-0.02008	0.00004	0.00045	0.00011	0.00025	0.00045	0.00011	0.00025	0.00001	0.00000	0.00000	-0.63388	0.13462	-0.11714	-0.10945	0.03553	0.02168	-0.02981	0.01086	-0.00543	-0.02981	0.01086	-0.00543	-0.00011	0.00004	-0.00001	-15.72555	2.31912	1.25378
2424	-0.00021	0.00006	0.00000	-0.01037	0.00389	0.00040	-0.33978	0.01390	0.01785	-0.00122	0.00583	0.00392	-0.00080	0.00107	-0.00016	-0.00064	0.00095	-0.00022	-0.01038	0.00222	0.00150	-0.00622	0.00182	0.00101	-0.00203	-0.00031	-0.00080	-0.04367	0.00828	0.01573	0.05002	-0.01772	-0.00962	0.01010	-0.01961	-0.00062	0.00044	0.00001	0.00040	0.00044	0.00001	0.00040	0.00001	0.00001	0.00000	-0.63084	0.14343	-0.09833	-0.10514	0.03215	0.02084	-0.02846	0.01001	-0.00610	-0.02846	0.01001	-0.00610	-0.00010	0.00004	-0.00002	-15.78911	2.20848	1.42927
2425	-0.00020	0.00005	0.00006	-0.00998	0.00326	0.00333	-0.36700	0.03220	0.07652	-0.00147	0.00599	0.00360	-0.00050	0.00057	-0.00068	-0.00033	0.00096	-0.00056	-0.01153	0.00263	0.00249	-0.00687	0.00176	0.00230	-0.00162	-0.00047	-0.00061	-0.04475	0.00491	0.01659	0.03660	-0.01549	-0.01065	0.01134	-0.01845	-0.00138	0.00040	-0.00005	0.00071	0.00040	-0.00005	0.00071	0.00001	0.00001	0.00000	-0.62595	0.15688	-0.07932	-0.10067	0.02882	0.01984	-0.02629	0.00873	-0.00727	-0.02629	0.00873	-0.00727	-0.00009	0.00003	-0.00002	-15.79001	2.04932	1.56083
2426	-0.00019	0.00005	0.00008	-0.00963	0.00314	0.00446	-0.38758	0.06548	0.12899	-0.00188	0.00653	0.00324	-0.00046	0.00044	-0.00113	0.00002	0.00084	-0.00067	-0.01268	0.00311	0.00298	-0.00690	0.00124	0.00355	-0.00080	-0.00066	-0.00035	-0.04459	0.00213	0.01731	0.02366	-0.01266	-0.00925	0.01269	-0.01684	-0.00192	0.00038	0.00006	0.00104	0.00038	0.00006	0.00104	0.00001	0.00000	0.00000	-0.62002	0.17359	-0.06033	-0.09547	0.02499	0.01858	-0.02341	0.00714	-0.00851	-0.02341	0.00714	-0.00851	-0.00008	0.00002	-0.00003	-15.68420	1.88364	1.65182
2427	-0.00021	0.00004	0.00006	-0.01029	0.00278	0.00384	-0.40545	0.10312	0.17299	-0.00225	0.00744	0.00314	-0.00061	0.00071	-0.00131	0.00019	0.00059	-0.00051	-0.01368	0.00355	0.00275	-0.00636	0.00045	0.00428	0.00018	-0.00081	-0.00018	-0.04302	0.00006	0.01784	0.01384	-0.00873	-0.00285	0.01374	-0.01519	-0.00167	0.00038	0.00031	0.00132	0.00038	0.00031	0.00132	0.00001	0.00000	0.00000	-0.61267	0.19213	-0.04194	-0.08928	0.02036	0.01702	-0.02017	0.00551	-0.00932	-0.02017	0.00551	-0.00932	-0.00007	0.00001	-0.00003	-15.47213	1.75401	1.72457
2428	-0.00026	0.00001	0.00004	-0.01266	0.00176	0.00272	-0.42645	0.13268	0.20833	-0.00250	0.00861	0.00327	-0.00078	0.00127	-0.00118	0.00001	0.00029	-0.00019	-0.01443	0.00384	0.00194	-0.00560	-0.00027	0.00426	0.00092	-0.00081	-0.00016	-0.04042	-0.00161	0.01820	0.00916	-0.00269	0.01001	0.01436	-0.01385	-0.00034	0.00037	0.00056	0.00158	0.00037	0.00056	0.00158	0.00001	0.00000	0.00000	-0.60289	0.21082	-0.02524	-0.08220	0.01520	0.01522	-0.01701	0.00411	-0.00939	-0.01701	0.00411	-0.00939	-0.00006	0.00001	-0.00003	-15.19963	1.68877	1.80046
2429	-0.00034	-0.00003	0.00003	-0.01643	0.00030	0.00235	-0.45014	0.14461	0.23412	-0.00267	0.00984	0.00337	-0.00085	0.00190	-0.00094	-0.00049	-0.00001	0.00009	-0.01485	0.00387	0.00096	-0.00508	-0.00061	0.00354	0.00105	-0.00054	-0.00022	-0.03760	-0.00309	0.01853	0.01050	0.00638	0.02561	0.01443	-0.01314	0.00164	0.00032	0.00069	0.00183	0.00032	0.00069	0.00183	0.00001	0.00000	0.00001	-0.59067	0.22617	-0.01065	-0.07451	0.01018	0.01340	-0.01430	0.00315	-0.00881	-0.01430	0.00315	-0.00881	-0.00005	0.00001	-0.00003	-14.92689	1.68911	1.88320
2430	-0.00043	-0.00007	0.00004	-0.02032	-0.00108	0.00335	-0.46973	0.13609	0.24813	-0.00292	0.01095	0.00324	-0.00092	0.00242	-0.00090	-0.00112	-0.00025	0.00020	-0.01486	0.00368	0.00037	-0.00519	-0.00034	0.00238	0.00043	0.00000	-0.00032	-0.03528	-0.00419	0.01902	0.01709	0.01819	0.03691	0.01371	-0.01340	0.00342	0.00024	0.00070	0.00210	0.00024	0.00070	0.00210	0.00000	0.00000	0.00001	-0.57797	0.23419	0.00189	-0.06650	0.00595	0.01181	-0.01225	0.00269	-0.00794	-0.01225	0.00269	-0.00794	-0.00005	0.00001	-0.00002	-14.69084	1.72907	1.95944
2431	-0.00048	-0.00009	0.00008	-0.02290	-0.00212	0.00576	-0.47984	0.11179	0.24908	-0.00346	0.01185	0.00294	-0.00122	0.00273	-0.00128	-0.00157	-0.00038	0.00012	-0.01446	0.00348	0.00062	-0.00595	0.00054	0.00127	-0.00076	0.00069	-0.00037	-0.03359	-0.00457	0.01958	0.02598	0.03051	0.04084	0.01213	-0.01453	0.00460	0.00014	0.00056	0.00231	0.00014	0.00056	0.00231	0.00000	0.00001	0.00001	-0.56779	0.23503	0.01114	-0.05839	0.00284	0.01039	-0.01088	0.00261	-0.00715	-0.01088	0.00261	-0.00715	-0.00004	0.00001	-0.00002	-14.49118	1.77940	2.01434
2432	-0.00049	-0.00010	0.00015	-0.02344	-0.00290	0.00926	-0.48316	0.08082	0.23892	-0.00433	0.01256	0.00266	-0.00189	0.00282	-0.00205	-0.00154	-0.00041	-0.00006	-0.01380	0.00353	0.00170	-0.00691	0.00168	0.00082	-0.00201	0.00131	-0.00022	-0.03205	-0.00406	0.01971	0.03290	0.04017	0.04076	0.01013	-0.01592	0.00538	0.00004	0.00018	0.00239	0.00004	0.00018	0.00239	-0.00000	0.00001	0.00001	-0.56255	0.23424	0.01521	-0.05032	0.00072	0.00874	-0.01003	0.00263	-0.00659	-0.01003	0.00263	-0.00659	-0.00004	0.00002	-0.00002	-14.30538	1.83084	2.04435
2433	-0.00046	-0.00011	0.00022	-0.02235	-0.00362	0.01299	-0.48908	0.05188	0.22209	-0.00538	0.01310	0.00255	-0.00287	0.00275	-0.00302	-0.00103	-0.00033	-0.00024	-0.01317	0.00401	0.00324	-0.00751	0.00266	0.00138	-0.00279	0.00164	0.00019	-0.03032	-0.00291	0.01892	0.03480	0.04542	0.04063	0.00839	-0.01678	0.00600	-0.00006	-0.00036	0.00224	-0.00006	-0.00036	0.00224	-0.00000	0.00001	0.00001	-0.56245	0.23759	0.01469	-0.04247	-0.00091	0.00669	-0.00938	0.00250	-0.00624	-0.00938	0.00250	-0.00624	-0.00005	0.00002	-0.00002	-14.10977	1.88638	2.05476
2434	-0.00042	-0.00012	0.00027	-0.02077	-0.00428	0.01555	-0.50562	0.02928	0.20264	-0.00630	0.01354	0.00273	-0.00377	0.00255	-0.00391	-0.00027	-0.00013	-0.00043	-0.01282	0.00491	0.00468	-0.00747	0.00323	0.00276	-0.00290	0.00152	0.00074	-0.02861	-0.00160	0.01721	0.03192	0.04675	0.03999	0.00728	-0.01688	0.00624	-0.00019	-0.00082	0.00186	-0.00019	-0.00082	0.00186	-0.00001	0.00001	0.00001	-0.56528	0.24579	0.01328	-0.03502	-0.00266	0.00450	-0.00861	0.00206	-0.00604	-0.00861	0.00206	-0.00604	-0.00005	0.00002	-0.00002	-13.88695	1.93948	2.04977
2435	-0.00040	-0.00012	0.00027	-0.01977	-0.00459	0.01572	-0.53203	0.01235	0.18335	-0.00679	0.01400	0.00320	-0.00420	0.00225	-0.00453	0.00036	0.00021	-0.00071	-0.01284	0.00594	0.00564	-0.00695	0.00342	0.00435	-0.00245	0.00104	0.00118	-0.02737	-0.00052	0.01504	0.02692	0.04572	0.03601	0.00668	-0.01656	0.00581	-0.00036	-0.00096	0.00133	-0.00036	-0.00096	0.00133	-0.00001	0.00001	0.00000	-0.56759	0.25493	0.01472	-0.02807	-0.00493	0.00265	-0.00748	0.00134	-0.00580	-0.00748	0.00134	-0.00580	-0.00005	0.00002	-0.00002	-13.62332	1.97390	2.03121
2436	-0.00041	-0.00012	0.00023	-0.01988	-0.00443	0.01351	-0.55822	-0.00151	0.16746	-0.00671	0.01464	0.00393	-0.00397	0.00196	-0.00475	0.00056	0.00063	-0.00109	-0.01318	0.00671	0.00608	-0.00644	0.00336	0.00552	-0.00180	0.00049	0.00133	-0.02677	0.00019	0.01305	0.02181	0.04366	0.02770	0.00628	-0.01636	0.00475	-0.00054	-0.00074	0.00078	-0.00054	-0.00074	0.00078	-0.00001	0.00001	0.00000	-0.56654	0.26020	0.02043	-0.02170	-0.00789	0.00151	-0.00594	0.00045	-0.00529	-0.00594	0.00045	-0.00529	-0.00004	0.00001	-0.00001	-13.31085	1.98051	2.00551
2437	-0.00044	-0.00012	0.00017	-0.02106	-0.00414	0.01045	-0.57160	-0.01270	0.15955	-0.00610	0.01556	0.00475	-0.00315	0.00193	-0.00455	0.00020	0.00098	-0.00141	-0.01370	0.00697	0.00630	-0.00640	0.00318	0.00600	-0.00130	0.00016	0.00122	-0.02655	0.00067	0.01165	0.01647	0.04082	0.01659	0.00589	-0.01663	0.00338	-0.00064	-0.00033	0.00030	-0.00064	-0.00033	0.00030	-0.00001	-0.00000	0.00000	-0.56128	0.25903	0.02972	-0.01602	-0.01151	0.00116	-0.00402	-0.00051	-0.00437	-0.00402	-0.00051	-0.00437	-0.00003	0.00000	-0.00001	-12.95800	1.96429	1.98413
2438	-0.00048	-0.00013	0.00014	-0.02302	-0.00434	0.00856	-0.56594	-0.01737	0.16315	-0.00515	0.01668	0.00539	-0.00205	0.00234	-0.00403	-0.00061	0.00115	-0.00154	-0.01430	0.00670	0.00670	-0.00692	0.00284	0.00610	-0.00107	0.00018	0.00109	-0.02622	0.00126	0.01067	0.00989	0.03603	0.00558	0.00549	-0.01729	0.00209	-0.00061	-0.00002	-0.00002	-0.00061	-0.00002	-0.00002	-0.00001	-0.00001	0.00000	-0.55303	0.25282	0.04037	-0.01110	-0.01565	0.00142	-0.00183	-0.00145	-0.00312	-0.00183	-0.00145	-0.00312	-0.00002	-0.00001	-0.00000	-12.60131	1.93906	1.97605
2439	-0.00053	-0.00016	0.00014	-0.02539	-0.00530	0.00885	-0.54543	-0.00945	0.17726	-0.00416	0.01779	0.00565	-0.00104	0.00318	-0.00339	-0.00156	0.00109	-0.00139	-0.01491	0.00614	0.00748	-0.00778	0.00232	0.00634	-0.00103	0.00049	0.00120	-0.02541	0.00223	0.00957	0.00195	0.02782	-0.00228	0.00521	-0.01799	0.00121	-0.00045	-0.00002	-0.00011	-0.00045	-0.00002	-0.00011	-0.00001	-0.00001	-0.00000	-0.54414	0.24611	0.04912	-0.00682	-0.02010	0.00177	0.00053	-0.00234	-0.00175	0.00053	-0.00234	-0.00175	-0.00000	-0.00002	-0.00000	-12.30234	1.92053	1.98216
2440	-0.00058	-0.00019	0.00017	-0.02768	-0.00642	0.01066	-0.52150	0.01401	0.19579	-0.00344	0.01872	0.00557	-0.00046	0.00422	-0.00289	-0.00232	0.00088	-0.00104	-0.01549	0.00564	0.00858	-0.00874	0.00182	0.00690	-0.00104	0.00086	0.00148	-0.02412	0.00350	0.00803	-0.00624	0.01635	-0.00570	0.00524	-0.01841	0.00083	-0.00022	-0.00028	0.00004	-0.00022	-0.00028	0.00004	-0.00000	-0.00001	0.00000	-0.53695	0.24321	0.05298	-0.00280	-0.02451	0.00165	0.00285	-0.00315	-0.00050	0.00285	-0.00315	-0.00050	0.00001	-0.00003	0.00000	-12.12068	1.91837	1.99620
2441	-0.00062	-0.00019	0.00020	-0.02955	-0.00643	0.01236	-0.50575	0.04768	0.21039	-0.00330	0.01951	0.00535	-0.00049	0.00513	-0.00268	-0.00263	0.00064	-0.00063	-0.01611	0.00548	0.00975	-0.00965	0.00159	0.00754	-0.00110	0.00104	0.00170	-0.02277	0.00464	0.00633	-0.01313	0.00425	-0.00541	0.00562	-0.01852	0.00082	-0.00000	-0.00059	0.00030	-0.00000	-0.00059	0.00030	-0.00000	-0.00001	0.00000	-0.53236	0.24518	0.05044	0.00144	-0.02840	0.00070	0.00494	-0.00381	0.00051	0.00494	-0.00381	0.00051	0.00002	-0.00003	0.00001	-12.07639	1.92952	2.00987
2442	-0.00065	-0.00015	0.00020	-0.03125	-0.00421	0.01251	-0.50419	0.07745	0.21473	-0.00390	0.02034	0.00520	-0.00115	0.00563	-0.00277	-0.00243	0.00055	-0.00032	-0.01692	0.00579	0.01071	-0.01035	0.00167	0.00798	-0.00126	0.00090	0.00175	-0.02196	0.00507	0.00518	-0.01779	-0.00441	-0.00243	0.00614	-0.01851	0.00113	0.00016	-0.00071	0.00049	0.00016	-0.00071	0.00049	0.00000	-0.00000	0.00000	-0.52909	0.24990	0.04195	0.00619	-0.03130	-0.00110	0.00664	-0.00433	0.00127	0.00664	-0.00433	0.00127	0.00003	-0.00003	0.00001	-12.12772	1.93844	2.01684
