	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
153	0.00000	0.00000	-1.70969	0.00000	0.00000	0.48156
154	0.00000	0.00000	-1.70149	0.00000	0.00000	0.47249
155	0.00000	0.00000	-1.69683	0.00000	0.00000	0.45876
156	0.00000	0.00000	-1.69924	0.00000	0.00000	0.43706
157	0.00000	0.00000	-1.70903	0.00000	0.00000	0.40864
158	0.00000	0.00000	-1.72381	0.00000	0.00000	0.38339
159	0.00000	0.00000	-1.73704	0.00000	0.00000	0.36692
160	0.00000	0.00000	-1.74765	0.00000	0.00000	0.35487
161	0.00000	0.00000	-1.75685	0.00000	0.00000	0.34580
162	0.00000	0.00000	-1.76241	0.00000	0.00000	0.34024
163	0.00000	0.00000	-1.76577	0.00000	0.00000	0.33960
164	0.00000	0.00000	-1.76503	0.00000	0.00000	0.34631
165	0.00000	0.00000	-1.75843	0.00000	0.00000	0.35646
166	0.00000	0.00000	-1.74417	0.00000	0.00000	0.36363
167	0.00000	0.00000	-1.72008	0.00000	0.00000	0.36277
168	0.00000	0.00000	-1.68879	0.00000	0.00000	0.35409
169	0.00000	0.00000	-1.65560	0.00000	0.00000	0.34188
170	0.00000	0.00000	-1.62262	0.00000	0.00000	0.32895
171	0.00000	0.00000	-1.59377	0.00000	0.00000	0.31957
172	0.00000	0.00000	-1.57475	0.00000	0.00000	0.31456
173	0.00000	0.00000	-1.56755	0.00000	0.00000	0.31238
174	0.00000	0.00000	-1.56803	0.00000	0.00000	0.30684
175	0.00000	0.00000	-1.57081	0.00000	0.00000	0.29595
176	0.00000	0.00000	-1.56991	0.00000	0.00000	0.28447
177	0.00000	0.00000	-1.56395	0.00000	0.00000	0.27659
178	0.00000	0.00000	-1.55778	0.00000	0.00000	0.27275
179	0.00000	0.00000	-1.55475	0.00000	0.00000	0.27053
180	0.00000	0.00000	-1.55777	0.00000	0.00000	0.26860
181	0.00000	0.00000	-1.56569	0.00000	0.00000	0.27016
182	0.00000	0.00000	-1.57481	0.00000	0.00000	0.27828
