	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
2488	37.97797	0.00000	0.00000	-14.04648	-0.00000	0.00000	0.84932	-5.42632	-6.15348	-0.72685	7.71046	0.00541	-38.92981	3.53190	-0.00007	-29.77359	-2.99805	-0.00107	39.68462	-6.81021	0.75231	44.70305	-2.62677	-1.16777	-9.71910	35.43892	2.84811	50.10099	-36.48561	10.93375	73.19314	-0.00293	-96.08001	58.71566	0.01479	91.23476	-8.26701	10.31392	0.00458	-15.76170	-11.21194	0.00094	1.75885	4.27404	-15.61394	-20.20887	9.87868	-12.87129	-27.62238	7.16080	3.32008
2489	38.46211	0.00000	-0.00000	-14.10320	0.00000	0.00000	0.33087	-5.65348	-6.43768	-0.69322	7.29155	0.00663	-38.87762	3.81749	0.00023	-29.32076	-3.13810	-0.00079	40.05859	-6.83648	0.69005	44.68416	-2.56819	-1.60881	-9.82600	35.67200	2.77184	49.59883	-34.87264	10.42739	73.05569	0.00087	-97.03893	57.75391	0.00334	92.90012	-8.34972	9.15516	-0.00215	-16.03663	-11.59982	0.00261	1.76542	4.52980	-16.13512	-20.17352	10.31016	-13.26371	-27.99883	7.41419	3.71185
2490	38.57987	0.00000	0.00000	-13.95194	0.00000	0.00000	-0.14688	-6.11915	-6.80399	-0.62059	7.05519	-0.02110	-38.83968	4.00596	0.00036	-28.92110	-3.24923	-0.00027	40.41168	-6.81248	0.64141	44.66597	-2.55187	-2.03125	-10.08367	35.73485	2.89622	49.10241	-33.43539	10.39614	72.94482	0.00172	-97.73172	56.81882	-0.00901	93.56930	-8.18147	8.40823	-0.00317	-16.27734	-12.03710	0.00248	1.77365	4.48315	-16.53927	-20.12551	10.41728	-13.66139	-28.28195	7.69615	4.08810
2491	37.60455	0.00000	0.00000	-13.76853	-0.00000	0.00000	-0.40741	-6.66156	-7.09729	-0.53638	7.09777	-0.20207	-38.83820	3.91991	0.00042	-28.56951	-3.28451	0.00015	40.79396	-6.72924	0.41831	44.71262	-2.58514	-2.28655	-10.36897	35.63810	3.10228	48.63237	-32.18122	10.77040	72.62783	0.00086	-98.21638	55.99731	-0.01200	93.48259	-8.56534	8.38085	-0.00330	-16.50533	-12.25749	-0.00010	1.85514	4.18906	-16.82534	-19.99739	10.25066	-14.04185	-28.47958	7.96097	4.40811
2492	36.26476	0.00000	0.00000	-13.77499	0.00000	-0.00000	-0.53691	-7.00052	-7.34198	-0.38029	7.19858	-0.47576	-38.86694	3.60498	0.00035	-28.25459	-3.23322	0.00030	41.22179	-6.56784	0.08690	44.82517	-2.63345	-2.38981	-10.47234	35.48344	3.21230	48.13063	-31.11241	11.28632	71.97614	0.00071	-98.53804	55.37427	-0.00559	93.39140	-10.03070	8.67861	-0.00280	-17.01758	-12.09704	-0.00580	2.00138	3.84424	-17.02668	-19.80905	10.00525	-14.36150	-28.65644	8.15186	4.71134
2493	35.82551	0.00000	-0.00000	-14.00795	-0.00000	-0.00000	-0.73122	-7.06100	-7.72274	-0.15836	7.17019	-0.71957	-38.87729	3.27630	0.00013	-27.96506	-3.12477	0.00013	41.61686	-6.32759	-0.09752	44.92502	-2.66555	-2.45007	-10.34889	35.34745	3.21121	47.50114	-30.20321	11.71874	71.08163	0.00051	-98.75783	54.97112	0.00017	93.95984	-12.09217	8.87417	0.00180	-17.96245	-11.60385	-0.00943	2.13534	3.60692	-17.19316	-19.64349	9.84658	-14.60755	-28.90891	8.22485	5.07070
2494	36.33846	0.00000	0.00000	-14.39298	-0.00000	0.00000	-0.98046	-6.98518	-8.26877	0.02864	7.03807	-0.90879	-38.85911	3.04248	0.00008	-27.71974	-2.98344	-0.00016	41.96564	-6.03126	-0.06317	45.02518	-2.68180	-2.53075	-10.18924	35.23876	3.29662	46.70963	-29.37594	11.92102	70.17723	-0.00152	-99.02525	54.69510	-0.00026	95.07357	-13.71805	8.94729	0.00284	-18.79976	-11.04297	-0.00412	2.21395	3.51908	-17.32190	-19.54656	9.81265	-14.76171	-29.20856	8.18352	5.50346
2495	37.02185	-0.00000	0.00000	-14.83958	-0.00000	-0.00000	-1.17344	-6.86108	-8.79218	0.06899	6.91174	-1.09307	-38.83920	2.81531	0.00009	-27.51752	-2.80051	-0.00023	42.34568	-5.70475	-0.01666	45.20868	-2.70069	-2.63537	-10.18090	35.12878	3.65206	45.84644	-28.53576	11.77980	69.40884	-0.00328	-99.40789	54.37620	-0.00366	96.09122	-14.39330	9.13902	0.00125	-18.68484	-10.75004	-0.00035	2.28718	3.54126	-17.31137	-19.47580	9.82936	-14.74347	-29.43803	8.09908	5.95060
2496	37.42178	0.00000	-0.00000	-15.19585	-0.00000	0.00000	-1.33837	-6.70968	-9.18209	-0.09611	6.84005	-1.27418	-38.80328	2.52705	-0.00008	-27.28437	-2.58030	0.00001	42.72065	-5.38434	-0.13418	45.40624	-2.73502	-2.77290	-10.29130	34.97788	4.25584	45.07878	-27.61437	11.28443	68.72953	-0.00085	-99.67953	53.86886	-0.00350	96.80473	-14.33365	9.60422	0.00167	-17.45795	-10.90194	-0.00655	2.42691	3.60743	-17.06362	-19.36459	9.79907	-14.48553	-29.62640	8.04840	6.33297
2497	37.60708	0.00000	0.00000	-15.34945	0.00000	-0.00000	-1.58493	-6.63963	-9.54084	-0.43274	6.78640	-1.38063	-38.69502	2.28371	-0.00011	-26.94434	-2.36595	0.00021	42.97156	-5.11728	-0.33279	45.47777	-2.77590	-2.93364	-10.36563	34.77186	4.95546	44.50051	-26.59945	10.59981	68.04287	0.00497	-99.49799	53.15145	0.00294	97.68868	-13.92990	10.27649	0.00298	-15.81155	-11.39222	-0.00994	2.63060	3.63565	-16.59246	-19.20775	9.65053	-14.03197	-29.90343	8.01738	6.61702
2498	37.87630	0.00000	0.00000	-15.45347	0.00000	0.00000	-1.92595	-6.75989	-9.98343	-0.80403	6.70908	-1.35280	-38.50096	2.23460	0.00033	-26.50672	-2.19118	0.00026	43.11903	-4.91658	-0.41385	45.45245	-2.79501	-3.06581	-10.33945	34.56786	5.62481	44.02936	-25.56057	9.99209	67.35491	0.00710	-98.91319	52.34921	0.00703	99.11588	-13.42471	10.99197	0.00295	-14.53498	-11.89334	-0.00372	2.83379	3.57406	-16.03657	-19.05210	9.38678	-13.53315	-30.26306	7.92132	6.83499
2499	38.12956	0.00000	0.00000	-15.60770	-0.00000	0.00000	-2.21415	-7.05005	-10.46426	-1.09614	6.62011	-1.17373	-38.28738	2.38718	0.00061	-26.03139	-2.05233	0.00031	43.27295	-4.75248	-0.31633	45.43803	-2.78042	-3.15204	-10.25414	34.45864	6.19134	43.49543	-24.61685	9.65661	66.74869	0.00287	-98.45129	51.61302	0.00322	100.84992	-12.93833	11.52649	0.00067	-14.05452	-12.14174	0.00316	2.99202	3.47918	-15.60492	-18.92673	9.13803	-13.16400	-30.60040	7.72045	7.03532
2500	37.71332	0.00000	0.00000	-15.59887	-0.00000	0.00000	-2.26186	-7.42803	-10.82862	-1.32763	6.56485	-0.86385	-38.13309	2.59549	0.00031	-25.54889	-1.94841	0.00022	43.48394	-4.57960	-0.15726	45.46421	-2.73299	-3.23486	-10.16642	34.46604	6.61935	42.82692	-23.83422	9.58447	66.27772	-0.00168	-98.52216	50.93206	-0.00048	102.42776	-12.52135	11.57436	-0.00203	-14.46527	-12.20565	0.00614	3.09064	3.46391	-15.41907	-18.84350	9.05460	-12.99549	-30.83301	7.46407	7.22528
2501	36.22108	0.00000	0.00000	-15.34640	-0.00000	-0.00000	-1.99936	-7.79904	-11.00714	-1.55793	6.53306	-0.46899	-38.05194	2.72799	-0.00002	-25.05966	-1.91056	-0.00022	43.79852	-4.34842	-0.03252	45.57920	-2.62265	-3.37436	-10.14957	34.48929	6.96471	42.10111	-23.17646	9.61036	65.91945	-0.00320	-99.07109	50.13437	0.00135	103.63046	-12.24033	11.01528	-0.00121	-15.47523	-12.25836	0.00565	3.09388	3.56907	-15.38270	-18.84972	9.13858	-12.92160	-30.84308	7.22330	7.37276
2502	34.06664	-0.00000	-0.00000	-15.08232	-0.00000	0.00000	-1.50790	-8.05515	-11.09377	-1.78454	6.45827	-0.02757	-37.98735	2.78904	-0.00008	-24.58067	-1.95576	-0.00062	44.23598	-4.04060	0.09402	45.84199	-2.42398	-3.62166	-10.28280	34.37629	7.36839	41.42299	-22.58669	9.62360	65.61314	-0.00297	-99.85252	49.12993	0.00342	104.47108	-12.20878	10.22970	0.00180	-16.50059	-12.20833	0.00154	2.97956	3.75468	-15.27615	-18.98446	9.27098	-12.75139	-30.56987	7.01350	7.44517
2503	32.29077	0.00000	0.00000	-15.05202	0.00000	-0.00000	-0.99377	-8.14932	-11.14260	-1.96805	6.37990	0.39095	-37.87456	2.81187	-0.00017	-24.14641	-2.03380	-0.00048	44.67355	-3.71073	0.19950	46.16003	-2.18574	-3.97872	-10.52944	34.07889	7.87263	40.82009	-22.08317	9.67229	65.31208	-0.00075	-100.52591	48.05899	0.00001	104.91875	-12.46377	9.90586	-0.00005	-17.11121	-11.89961	-0.00088	2.82921	3.96195	-14.96886	-19.17346	9.34841	-12.38466	-30.21638	6.79438	7.44192
2504	31.77789	0.00000	-0.00000	-15.25085	0.00000	-0.00000	-0.68127	-8.11284	-11.08448	-2.11335	6.38443	0.69633	-37.70977	2.78264	-0.00030	-23.76804	-2.07344	-0.00014	44.96613	-3.45294	0.13473	46.36337	-1.99195	-4.39510	-10.69724	33.72002	8.31038	40.24952	-21.73106	9.79976	64.99483	0.00295	-100.68473	47.13636	-0.00494	104.89619	-12.89543	10.39107	-0.00501	-17.23268	-11.43878	0.00015	2.78243	4.13952	-14.51374	-19.26831	9.34275	-11.89067	-30.09081	6.53760	7.39621
2505	32.30546	0.00000	0.00000	-15.27064	-0.00000	0.00000	-0.61804	-8.03013	-10.94149	-2.32130	6.36782	0.89144	-37.53250	2.74955	-0.00005	-23.41849	-2.05353	-0.00001	45.10539	-3.32330	-0.12795	46.40289	-1.87890	-4.79987	-10.60834	33.46261	8.49874	39.63713	-21.53184	9.85997	64.67104	0.00395	-100.41172	46.44230	-0.00474	104.58222	-13.27314	11.30633	-0.00481	-16.95808	-11.05288	0.00107	2.89644	4.28218	-14.05159	-19.19928	9.30176	-11.40351	-30.26706	6.25778	7.34493
2506	32.74530	0.00000	-0.00000	-14.77521	-0.00000	0.00000	-0.66161	-8.06830	-10.82861	-2.67780	6.19118	1.02280	-37.33957	2.79729	0.00037	-23.07001	-1.97773	0.00006	45.16641	-3.30319	-0.46126	46.36905	-1.82964	-5.07878	-10.27533	33.35639	8.46133	38.93242	-21.37607	9.63912	64.39603	0.00124	-100.46874	45.89618	0.00018	104.41930	-13.33745	11.88509	-0.00254	-16.49428	-10.83724	0.00032	3.12137	4.46501	-13.63764	-19.01674	9.31573	-10.94627	-30.55853	5.96052	7.29141
2507	32.56917	-0.00000	0.00000	-14.19738	0.00000	0.00000	-0.71695	-8.35387	-10.71887	-3.09136	5.97560	1.03706	-37.08421	2.87213	0.00015	-22.73026	-1.82998	0.00022	45.21920	-3.32556	-0.84415	46.38012	-1.81620	-5.12517	-9.86729	33.35133	8.35441	38.17717	-21.13976	9.14078	64.22399	-0.00006	-101.21056	45.34717	0.00451	104.63621	-13.01492	11.74057	-0.00386	-16.15928	-10.74813	-0.00063	3.38140	4.75880	-13.19874	-18.80655	9.42278	-10.42331	-30.75644	5.62544	7.19315
2508	32.53645	-0.00000	-0.00000	-14.14636	-0.00000	-0.00000	-0.88298	-8.73212	-10.52022	-3.42140	5.90719	0.89631	-36.76202	2.84298	-0.00067	-22.41662	-1.61305	0.00026	45.27418	-3.33800	-1.34739	46.44310	-1.82581	-5.00857	-9.52040	33.39486	8.24733	37.45208	-20.84193	8.60055	64.12509	0.00160	-101.75273	44.70486	0.00381	104.94841	-12.48901	11.23874	-0.00304	-16.10148	-10.68363	-0.00087	3.62184	5.10366	-12.68673	-18.62279	9.54916	-9.81231	-30.84407	5.26900	7.00028
2509	33.38637	0.00000	0.00000	-14.36199	0.00000	0.00000	-1.26472	-8.90549	-10.35905	-3.70493	5.88877	0.75330	-36.42290	2.73281	-0.00081	-22.11752	-1.38927	0.00003	45.28439	-3.32726	-1.85290	46.46018	-1.85044	-4.94796	-9.22468	33.45815	8.09046	36.73336	-20.66169	8.23034	64.01008	0.00361	-101.23833	44.03826	-0.00033	104.93099	-12.01034	10.92316	0.00081	-16.20082	-10.48010	-0.00114	3.80098	5.36421	-12.19000	-18.49223	9.60283	-9.24795	-30.95277	4.94270	6.71452
2510	34.56388	0.00000	0.00000	-14.19476	0.00000	-0.00000	-1.72664	-8.85637	-10.49474	-4.03621	5.65059	0.77779	-36.10712	2.70912	-0.00007	-21.81003	-1.21979	-0.00013	45.27536	-3.28969	-2.09518	46.43327	-1.86657	-5.04094	-8.88761	33.50986	7.85407	35.91010	-20.75993	8.04150	63.84504	0.00305	-100.19019	43.48872	-0.00437	104.40643	-11.77706	10.83973	0.00303	-16.32895	-9.99868	-0.00180	3.88337	5.50626	-11.84098	-18.44029	9.60235	-8.86725	-31.10428	4.65314	6.39596
2511	35.04974	-0.00000	-0.00000	-13.74356	-0.00000	0.00000	-2.01625	-8.83311	-10.95709	-4.33229	5.14955	0.87164	-35.82005	2.84840	0.00048	-21.48454	-1.08838	0.00014	45.35945	-3.21946	-2.02802	46.48673	-1.84741	-5.16496	-8.43808	33.52362	7.58086	34.94979	-21.11519	7.84733	63.67646	0.00089	-99.54596	43.05838	-0.00774	103.44717	-11.91837	10.81837	0.00267	-16.42273	-9.40759	-0.00199	3.88457	5.61345	-11.71564	-18.45343	9.65410	-8.70890	-31.17637	4.36254	6.11589
2512	34.71928	-0.00000	0.00000	-13.67580	-0.00000	-0.00000	-2.05178	-8.93815	-11.50146	-4.44146	4.66031	0.80773	-35.55460	3.06358	0.00035	-21.14129	-0.95992	0.00048	45.56602	-3.11469	-1.86294	46.65708	-1.77633	-5.19263	-7.85648	33.48728	7.33213	33.94899	-21.56869	7.38769	63.54436	-0.00018	-99.49474	42.57034	-0.00505	102.58125	-12.40482	10.95580	-0.00030	-16.42283	-9.19210	-0.00178	3.89518	5.75372	-11.82425	-18.44557	9.82492	-8.75623	-31.12331	4.05969	5.91566
2513	34.22306	0.00000	0.00000	-14.16270	0.00000	-0.00000	-1.94504	-9.00334	-11.94392	-4.39944	4.42118	0.61388	-35.31250	3.27012	0.00010	-20.80023	-0.88268	0.00021	45.81386	-2.97885	-1.69093	46.86661	-1.64739	-5.16824	-7.16550	33.38225	7.14998	33.00433	-22.00274	6.52440	63.42702	-0.00100	-99.95981	41.88818	0.00889	102.74178	-13.06756	11.35576	-0.00308	-16.37860	-9.61049	-0.00100	3.98159	5.94064	-12.04735	-18.35832	10.08218	-8.89252	-31.02038	3.76218	5.78215
2514	34.20380	0.00000	0.00000	-14.69850	0.00000	-0.00000	-1.87503	-8.87324	-12.31878	-4.41651	4.40290	0.52483	-35.09996	3.46430	0.00008	-20.49149	-0.93008	-0.00038	46.03792	-2.82305	-1.39296	47.06046	-1.48158	-5.20398	-6.41607	33.20127	7.03264	32.08485	-22.42774	5.31860	63.28221	-0.00227	-101.04208	41.10921	0.01851	104.28926	-13.79094	11.83239	-0.00259	-16.39074	-10.31686	0.00003	4.11696	6.19506	-12.10302	-18.23704	10.33853	-8.84625	-30.93237	3.46630	5.65369
2515	34.92545	0.00000	0.00000	-14.99796	0.00000	-0.00000	-1.98302	-8.60281	-12.68800	-4.62484	4.45604	0.59299	-34.91001	3.62869	0.00012	-20.20702	-1.06505	-0.00056	46.24630	-2.65388	-0.96475	47.24298	-1.31328	-5.28645	-5.65125	32.99902	6.91733	31.06761	-22.90951	3.90693	63.12195	-0.00177	-102.55859	40.44831	0.00976	106.41418	-14.55728	12.16513	0.00070	-16.38245	-10.77041	-0.00006	4.26368	6.51341	-11.73542	-18.13402	10.49384	-8.37954	-30.85779	3.13674	5.48892
2516	36.20673	0.00000	-0.00000	-15.42059	-0.00000	0.00000	-2.28582	-8.33733	-13.00795	-4.94006	4.46716	0.64955	-34.72923	3.69343	0.00001	-19.91070	-1.15879	-0.00019	46.49553	-2.45746	-0.63299	47.44999	-1.14955	-5.29569	-4.86753	32.87204	6.71700	29.89567	-23.47854	2.40744	63.02933	0.00016	-103.76241	39.96486	-0.00379	107.98596	-15.31818	12.24776	0.00569	-16.20978	-10.75241	0.00032	4.41486	6.78852	-10.95902	-18.04411	10.45391	-7.54787	-30.75463	2.73998	5.31011
2517	37.40276	-0.00000	0.00000	-16.20545	0.00000	-0.00000	-2.66869	-8.17100	-13.18744	-5.24290	4.41967	0.59994	-34.56399	3.59915	-0.00020	-19.59760	-1.13172	0.00028	46.81894	-2.21134	-0.62296	47.70067	-0.97700	-5.21239	-4.03678	32.85973	6.40343	28.64423	-24.12465	0.94168	63.11037	-0.00147	-103.87980	39.52775	-0.00781	108.69674	-15.89990	11.88867	0.00690	-15.93157	-10.28400	0.00127	4.53795	6.89046	-10.05357	-17.97168	10.20428	-6.66389	-30.61431	2.29085	5.14437
2518	37.69650	0.00000	0.00000	-16.92022	0.00000	-0.00000	-2.97463	-8.14129	-13.16815	-5.58049	4.36384	0.51762	-34.42964	3.34943	-0.00037	-19.28931	-1.00773	0.00044	47.16522	-1.90911	-0.94550	47.94924	-0.79645	-5.16835	-3.17573	32.88592	6.05414	27.39672	-24.83696	-0.42903	63.42930	-0.00471	-102.98998	39.03379	-0.00218	109.13419	-15.97710	10.90478	-0.00540	-15.71882	-9.41449	0.00143	4.60355	6.81412	-9.31580	-17.93255	9.85317	-6.00646	-30.51220	1.85438	4.97661
2519	36.80453	0.00000	0.00000	-17.10993	-0.00000	0.00000	-3.12817	-8.22694	-13.02773	-6.05246	4.26346	0.48808	-34.30496	3.05095	-0.00038	-18.98968	-0.85136	0.00036	47.45096	-1.57773	-1.36480	48.13684	-0.62408	-5.25409	-2.35337	32.83260	5.77651	26.12336	-25.62762	-1.79287	63.93884	-0.00190	-102.01296	38.51724	0.00395	109.85085	-15.34028	9.52477	-0.02038	-15.65898	-8.31692	0.00074	4.67619	6.66649	-8.85945	-17.86821	9.54310	-5.63923	-30.52260	1.47093	4.78600
2520	35.26343	0.00000	0.00000	-16.89855	0.00000	-0.00000	-3.20474	-8.37514	-13.04064	-6.63178	4.01874	0.51242	-34.13046	2.89201	0.00020	-18.67944	-0.71523	0.00019	47.65370	-1.27415	-1.57391	48.26904	-0.47154	-5.43033	-1.61361	32.68105	5.58692	24.77202	-26.50974	-3.25924	64.45785	0.00287	-101.47380	38.00236	0.00186	110.56837	-14.29898	8.43974	-0.01462	-15.78704	-7.32337	0.00041	4.87719	6.57605	-8.60419	-17.67099	9.36235	-5.43698	-30.61436	1.11091	4.55994
2521	33.94729	0.00000	0.00000	-16.57407	-0.00000	0.00000	-3.34877	-8.54997	-13.48883	-7.22920	3.64823	0.59887	-33.85779	2.97692	0.00123	-18.33269	-0.63693	-0.00014	47.81440	-1.03909	-1.46954	48.39937	-0.33864	-5.65699	-0.94263	32.54285	5.45575	23.43438	-27.44274	-4.78336	64.78354	0.00382	-100.89070	37.36879	-0.00569	110.65218	-13.40226	8.29295	0.00213	-16.09958	-6.62391	0.00099	5.22992	6.66352	-8.32878	-17.33363	9.33819	-5.14693	-30.68212	0.71838	4.25554
2522	33.44662	0.00000	0.00000	-16.24335	-0.00000	0.00000	-3.58712	-8.73022	-14.31208	-7.78919	3.29818	0.82536	-33.48424	3.18878	0.00130	-17.93572	-0.62947	-0.00052	47.97393	-0.85543	-1.22316	48.57527	-0.21896	-5.93406	-0.32408	32.51450	5.44033	22.28491	-28.33722	-6.24777	64.85805	0.00364	-99.74983	36.47506	-0.00722	110.17282	-12.82413	9.10591	0.00990	-16.50615	-6.03083	0.00045	5.58729	6.96780	-7.78533	-17.01332	9.41193	-4.52352	-30.64770	0.25612	3.81877
2523	33.59742	0.00000	-0.00000	-16.09524	-0.00000	0.00000	-3.75921	-8.94371	-15.04213	-8.25768	3.11522	1.19579	-33.05636	3.29592	-0.00010	-17.50387	-0.65894	-0.00058	48.13414	-0.67589	-1.10956	48.80385	-0.10326	-6.19641	0.24533	32.54245	5.61800	21.36079	-29.15671	-7.63811	64.78473	0.00278	-98.21093	35.34618	0.00005	109.74681	-12.45458	10.35389	0.00851	-16.92324	-5.27825	-0.00160	5.75913	7.34313	-6.90608	-16.88947	9.42277	-3.56089	-30.52168	-0.26615	3.26109
2524	33.65177	0.00000	0.00000	-16.35538	-0.00000	-0.00000	-3.70301	-9.21211	-15.27998	-8.60647	3.08342	1.58515	-32.62785	3.20803	-0.00118	-17.05458	-0.66225	-0.00019	48.26658	-0.47866	-1.25216	49.03296	0.01999	-6.36065	0.83215	32.49722	5.91518	20.53945	-29.97289	-9.05109	64.69283	0.00096	-96.80003	34.13241	0.00516	109.60159	-12.31464	11.52030	0.00377	-17.32652	-4.43667	-0.00241	5.71522	7.55876	-5.86423	-16.96843	9.22363	-2.51066	-30.40027	-0.77378	2.66811
2525	33.25461	0.00000	0.00000	-16.92927	-0.00000	0.00000	-3.47223	-9.39253	-15.14281	-8.91553	2.98850	1.90723	-32.19008	3.06817	-0.00052	-16.56742	-0.60091	0.00037	48.32812	-0.28227	-1.47464	49.17810	0.15331	-6.45568	1.58580	32.34835	6.14455	19.71587	-30.86584	-10.63447	64.63850	-0.00042	-96.10271	32.95610	0.00305	109.50291	-12.54974	12.40266	-0.00123	-17.60629	-3.76736	-0.00057	5.60638	7.53278	-4.89000	-17.08927	8.82711	-1.61859	-30.40585	-1.20482	2.12748
2526	32.79032	0.00000	-0.00000	-17.49326	0.00000	-0.00000	-3.26404	-9.31844	-14.97748	-9.33382	2.71325	2.14929	-31.70723	3.05132	0.00093	-16.01171	-0.48873	0.00065	48.29588	-0.11534	-1.51599	49.20041	0.29001	-6.53741	2.60935	32.19609	6.19435	18.88535	-31.82399	-12.53414	64.59450	-0.00053	-96.27084	31.86488	-0.00209	109.23326	-13.15765	13.16178	-0.00638	-17.55403	-3.34570	0.00166	5.57600	7.36667	-4.10515	-17.11679	8.37361	-0.95727	-30.59466	-1.59675	1.67010
2527	32.61257	0.00000	-0.00000	-17.87385	-0.00000	0.00000	-3.18485	-9.07652	-14.84630	-9.93853	2.45129	2.28435	-31.22328	3.14726	0.00126	-15.40056	-0.37611	0.00034	48.21202	0.02983	-1.37667	49.14069	0.43882	-6.59257	3.83800	32.14835	6.10305	18.10557	-32.79470	-14.80921	64.49388	0.00125	-96.61447	30.82015	-0.00444	108.80978	-13.83366	14.11109	-0.00751	-17.11751	-3.09313	0.00205	5.64631	7.19144	-3.50633	-17.03965	7.98281	-0.47190	-30.91281	-2.00842	1.25856
