	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
214	0.00000	0.00000	-0.75665	0.00000	0.00000	-1.76459
215	0.00000	0.00000	-0.75641	0.00000	0.00000	-1.76421
216	0.00000	0.00000	-0.75618	0.00000	0.00000	-1.76387
217	0.00000	0.00000	-0.75596	0.00000	0.00000	-1.76355
218	0.00000	0.00000	-0.75573	0.00000	0.00000	-1.76327
219	0.00000	0.00000	-0.75552	0.00000	0.00000	-1.76302
220	0.00000	0.00000	-0.75530	0.00000	0.00000	-1.76280
221	0.00000	0.00000	-0.75509	0.00000	0.00000	-1.76261
222	0.00000	0.00000	-0.75487	0.00000	0.00000	-1.76245
223	0.00000	0.00000	-0.75466	0.00000	0.00000	-1.76232
224	0.00000	0.00000	-0.75445	0.00000	0.00000	-1.76223
225	0.00000	0.00000	-0.75424	0.00000	0.00000	-1.76217
226	0.00000	0.00000	-0.75404	0.00000	0.00000	-1.76214
227	0.00000	0.00000	-0.75383	0.00000	0.00000	-1.76214
228	0.00000	0.00000	-0.75362	0.00000	0.00000	-1.76218
229	0.00000	0.00000	-0.75341	0.00000	0.00000	-1.76224
