	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
3534	-8.65235	0.00000	-0.00000	-3.92837	-0.00000	0.00000	1.40815	-7.04154	8.66587	14.96401	6.88963	-12.31121	-17.91285	1.38349	-0.00023	-16.16793	-2.84540	-0.00037	26.83592	4.50030	4.57073	3.79446	-5.15396	-12.26768	30.70453	7.30923	-14.50401	32.98345	-8.19307	20.98304	122.35101	0.00267	-90.03207	132.81438	-0.00029	81.05945	4.89196	3.65770	-0.01727	2.32401	-0.45165	-0.00378	2.95922	1.63004	1.40272	-18.76966	0.99490	1.90648	5.11077	-3.90978	7.61474
3535	-8.30620	0.00000	-0.00000	-3.37878	0.00000	0.00000	1.30405	-6.89359	8.70849	14.82200	7.26696	-11.59788	-18.13031	1.34806	-0.00008	-15.62386	-2.96119	-0.00044	26.86433	4.79192	4.68504	3.54230	-5.01246	-12.60615	30.78382	7.28779	-14.25489	32.89390	-8.09380	21.01231	122.29547	0.00238	-89.01890	132.72974	-0.00058	81.06732	4.68183	5.54666	-0.03063	1.85466	0.08610	-0.00769	3.01704	1.83908	1.35448	-18.71392	1.20695	1.93909	5.12425	-3.74411	7.80283
3536	-7.65393	0.00000	0.00000	-2.89914	-0.00000	0.00000	1.18119	-6.69865	8.95515	14.76239	7.73513	-10.96000	-18.33259	1.24570	0.00042	-15.15833	-3.04311	-0.00021	26.84756	5.11672	4.81950	3.32340	-4.91507	-12.78764	30.76450	7.18061	-14.11332	32.78458	-8.02773	21.01779	122.18325	0.00100	-87.96914	132.70494	-0.00073	81.40543	4.05000	7.37250	-0.02040	1.35067	0.73811	-0.00580	3.05023	1.99245	1.28021	-18.68295	1.37690	1.92691	5.14262	-3.58258	8.07612
3537	-6.96765	0.00000	-0.00000	-2.60343	0.00000	0.00000	1.06514	-6.46435	9.37943	14.76553	8.05172	-10.35364	-18.57059	1.06977	0.00075	-14.81319	-3.05554	-0.00007	26.87313	5.49815	4.81947	3.18869	-4.80090	-12.89692	30.65866	7.05069	-14.01384	32.67339	-8.02769	21.03925	122.12593	0.00043	-87.35283	132.69922	-0.00007	81.70940	3.27805	8.01069	0.00652	1.03099	0.96685	-0.00107	3.02238	1.99457	1.23706	-18.71135	1.39484	1.88763	5.16432	-3.37833	8.29970
3538	-6.16233	0.00000	-0.00000	-2.41151	-0.00000	0.00000	0.85170	-6.26559	9.73706	14.74749	8.14363	-9.72340	-18.87247	0.93074	0.00028	-14.55691	-2.99380	-0.00007	27.01340	5.88997	4.77895	3.14556	-4.65562	-13.05441	30.48237	6.98668	-13.82935	32.63811	-7.98659	21.10458	122.22609	0.00268	-87.56686	132.62823	0.00113	81.82758	2.45732	7.45883	0.02119	1.01863	0.67744	0.00062	2.93147	1.89985	1.22792	-18.80155	1.31023	1.84407	5.21322	-3.13629	8.39167
3539	-5.41661	0.00000	0.00000	-2.37678	0.00000	-0.00000	0.57912	-6.21768	9.94730	14.75687	7.99736	-9.26567	-19.26113	0.92877	-0.00058	-14.32891	-2.83489	0.00015	27.26952	6.22717	4.83021	3.14998	-4.51305	-13.09086	30.24544	7.05744	-13.38185	32.69918	-7.80905	21.22750	122.51170	0.00387	-88.38097	132.50844	0.00191	81.82528	2.01603	6.55804	0.01313	1.32536	0.33838	0.00190	2.83755	1.86104	1.25954	-18.89476	1.26248	1.85905	5.29863	-2.91457	8.37993
3540	-5.29668	0.00000	-0.00000	-2.72130	0.00000	-0.00000	0.49248	-6.35264	10.18986	14.94495	7.63546	-9.27722	-19.76264	1.02009	-0.00076	-14.10037	-2.56043	0.00050	27.57239	6.52101	4.89601	3.12918	-4.37869	-12.72095	30.01252	7.25348	-12.64284	32.78114	-7.58868	21.40473	122.83814	0.00068	-89.02190	132.42610	0.00190	81.64413	2.38475	5.99422	0.00215	1.86631	0.34566	0.00399	2.77974	1.95616	1.35567	-18.95217	1.31527	1.98355	5.36109	-2.73750	8.34885
3541	-5.84026	0.00000	-0.00000	-3.39354	0.00000	0.00000	0.68352	-6.54319	10.52868	15.29135	7.23020	-9.66904	-20.35110	1.09435	-0.00008	-13.86425	-2.24283	0.00049	27.84471	6.83521	4.83741	3.02942	-4.20894	-12.06856	29.89816	7.45110	-11.86054	32.82622	-7.50713	21.59831	122.96642	-0.00130	-89.08577	132.37857	0.00121	81.35461	3.25175	5.82446	-0.00102	2.38708	0.52885	0.00301	2.73877	2.12268	1.51721	-18.99243	1.41017	2.19523	5.31673	-2.55287	8.35987
3542	-6.37195	0.00000	-0.00000	-3.96645	0.00000	-0.00000	0.93932	-6.57901	10.78736	15.56660	7.01861	-9.96980	-20.92955	1.11250	0.00052	-13.60594	-2.01778	-0.00000	28.05517	7.19011	4.67676	2.85391	-3.97187	-11.63579	29.96904	7.49999	-11.27977	32.84295	-7.60533	21.74074	122.78924	0.00001	-88.75888	132.29083	0.00033	81.27222	3.97294	5.72439	-0.00176	2.57271	0.47468	0.00137	2.71218	2.25420	1.73735	-19.01692	1.45090	2.44835	5.15145	-2.30075	8.41497
3543	-6.34770	0.00000	-0.00000	-4.09018	-0.00000	-0.00000	1.02789	-6.35943	10.84987	15.58296	7.03151	-9.82993	-21.42162	1.11014	0.00057	-13.30715	-1.94539	-0.00045	28.22914	7.55510	4.56034	2.65147	-3.68109	-11.72951	30.15333	7.37504	-10.87097	32.84181	-7.75401	21.80250	122.40421	0.00126	-88.32291	132.17863	-0.00055	81.62737	4.31553	5.43449	-0.00147	2.26429	0.14756	0.00147	2.73151	2.31306	2.02772	-18.99327	1.39818	2.73976	4.94143	-1.98959	8.45427
3544	-5.91689	0.00000	-0.00000	-3.83175	0.00000	0.00000	0.94821	-6.02938	10.83439	15.38434	7.04140	-9.30844	-21.86301	1.12565	0.00029	-12.98611	-1.95521	-0.00039	28.43284	7.90700	4.58158	2.49058	-3.38014	-12.16945	30.29657	7.20095	-10.47200	32.82603	-7.82503	21.83965	121.98270	0.00115	-87.91493	132.13361	-0.00158	82.34515	4.33551	4.96937	0.00019	1.59251	-0.14794	-0.00004	2.76410	2.32754	2.36856	-18.95442	1.28559	3.06158	4.78866	-1.68470	8.41341
3545	-5.49787	0.00000	-0.00000	-3.45136	-0.00000	0.00000	0.80766	-5.87113	10.88433	15.17605	6.87830	-8.68875	-22.35833	1.18137	-0.00028	-12.71752	-1.96401	-0.00008	28.73304	8.24516	4.71726	2.43715	-3.10644	-12.58617	30.33159	7.11352	-10.03584	32.81710	-7.82742	21.92300	121.64848	0.00030	-87.65181	132.17574	-0.00167	82.98078	3.97588	4.50910	0.00168	0.93691	-0.25078	-0.00198	2.69412	2.32195	2.66644	-19.01820	1.17027	3.33609	4.74429	-1.43484	8.30158
3546	-5.14191	0.00000	-0.00000	-3.05632	0.00000	-0.00000	0.61274	-6.01486	10.95808	15.10714	6.67139	-8.17277	-22.95581	1.28529	-0.00079	-12.57247	-1.98888	0.00008	29.14109	8.57332	4.91483	2.51326	-2.86519	-12.80099	30.31842	7.13081	-9.62446	32.80679	-7.86705	22.04134	121.45696	-0.00025	-87.75082	132.26096	-0.00082	83.13612	3.17496	4.22525	0.00030	0.59690	-0.21602	-0.00204	2.47161	2.30529	2.83348	-19.23691	1.09306	3.48502	4.78754	-1.23004	8.19747
3547	-4.72606	0.00000	0.00000	-2.73297	-0.00000	-0.00000	0.34561	-6.33055	10.96988	15.19830	6.66458	-7.81937	-23.60625	1.39648	-0.00050	-12.54883	-2.07848	0.00016	29.59313	8.89603	5.12028	2.66135	-2.64438	-12.83295	30.29885	7.16238	-9.25963	32.72563	-8.01675	22.12810	121.41782	-0.00020	-88.17508	132.38467	-0.00016	82.93697	2.27923	4.14342	-0.00262	0.52695	-0.04688	-0.00105	2.21940	2.30914	2.90027	-19.48763	1.07195	3.54846	4.85463	-1.02707	8.15683
3548	-4.35064	-0.00000	-0.00000	-2.68922	0.00000	-0.00000	0.09764	-6.67136	10.97307	15.40187	6.92971	-7.63069	-24.24999	1.45885	-0.00002	-12.57054	-2.20052	0.00014	30.01369	9.22174	5.23840	2.77010	-2.42769	-12.76216	30.22141	7.11362	-8.90593	32.51394	-8.26690	22.15425	121.51472	-0.00124	-88.37582	132.56291	0.00029	82.66470	1.94272	4.05978	-0.00516	0.51638	0.24097	0.00039	2.11386	2.37669	2.96650	-19.59211	1.11023	3.63494	4.88152	-0.78301	8.13555
3549	-4.07785	-0.00000	-0.00000	-2.89989	-0.00000	0.00000	-0.06371	-7.06662	11.04392	15.59980	7.35976	-7.52761	-24.88956	1.49134	-0.00044	-12.54958	-2.28538	0.00004	30.40362	9.56607	5.22453	2.78433	-2.19135	-12.69573	30.05986	6.98117	-8.58633	32.20700	-8.56984	22.14116	121.70095	-0.00254	-88.02588	132.74831	0.00054	82.34619	2.37128	3.75428	-0.00722	0.43210	0.43951	0.00251	2.16955	2.50326	3.03679	-19.53569	1.20185	3.74702	4.85702	-0.47769	8.06069
3550	-3.82802	0.00000	-0.00000	-3.06804	-0.00000	0.00000	-0.19680	-7.54493	11.17139	15.67192	7.79173	-7.38023	-25.56129	1.52677	-0.00077	-12.47667	-2.31977	-0.00002	30.81949	9.96465	5.12531	2.77291	-1.91743	-12.65638	29.91197	6.85378	-8.38459	31.93100	-8.86368	22.11586	121.90559	-0.00140	-87.64622	132.86140	0.00029	82.03124	3.00576	3.28450	-0.00405	0.19142	0.48459	0.00311	2.20789	2.60647	3.01566	-19.49870	1.30555	3.76558	4.81960	-0.12717	7.96509
3551	-3.76298	0.00000	-0.00000	-3.15935	-0.00000	0.00000	-0.33510	-7.99123	11.34419	15.66240	8.08086	-7.18637	-26.28273	1.50135	0.00040	-12.44516	-2.32985	-0.00007	31.27341	10.45193	4.95059	2.83048	-1.61003	-12.51243	29.91173	6.82208	-8.30468	31.81437	-9.06773	22.11796	122.08571	0.00054	-87.81141	132.90128	0.00007	81.86898	3.22604	2.88078	0.00168	-0.29040	0.72479	-0.00183	2.06949	2.58594	2.89181	-19.63988	1.33224	3.64300	4.77629	0.23467	7.93608
3552	-4.14901	0.00000	-0.00000	-3.39915	0.00000	-0.00000	-0.44330	-8.29371	11.56867	15.72175	8.18355	-7.04901	-27.02917	1.35193	0.00181	-12.54626	-2.32969	-0.00011	31.71535	10.98948	4.70260	2.95809	-1.30895	-12.19895	30.07107	6.90265	-8.23264	31.91263	-9.12110	22.22900	122.28719	0.00176	-88.23317	132.94632	0.00029	81.78257	3.10743	2.60954	0.00267	-1.04947	1.40877	-0.00900	1.81396	2.42962	2.81945	-19.89580	1.21375	3.51799	4.68072	0.56549	7.95434
3553	-4.78682	0.00000	-0.00000	-3.70564	-0.00000	0.00000	-0.59348	-8.43295	11.75959	15.85576	8.18552	-6.94292	-27.73866	1.15774	0.00137	-12.75696	-2.33387	-0.00006	32.11040	11.46186	4.54029	3.09957	-1.08604	-11.89225	30.23384	7.03380	-8.06072	32.20689	-9.04115	22.51538	122.66140	0.00498	-88.40027	133.03096	0.00059	81.59299	3.21667	2.27340	-0.00228	-1.99287	2.19748	-0.00824	1.66464	2.22135	2.95275	-20.04060	0.97098	3.56471	4.50532	0.80346	7.92655
3554	-5.14940	-0.00000	-0.00000	-3.73163	0.00000	-0.00000	-0.97085	-8.43680	11.76102	15.91213	8.20984	-6.72928	-28.36086	1.05938	-0.00028	-12.97123	-2.36407	0.00004	32.48457	11.78305	4.66645	3.23615	-0.99496	-11.79710	30.21968	7.11332	-7.78161	32.61988	-8.92661	22.93620	123.34484	0.01034	-88.39105	133.09592	0.00056	81.42783	3.80999	1.66621	-0.00832	-2.85670	2.53090	-0.00095	1.76631	2.04046	3.26671	-19.93051	0.68691	3.78935	4.27731	0.90475	7.84340
3555	-5.10669	-0.00000	-0.00000	-3.44714	-0.00000	0.00000	-1.63797	-8.38677	11.54496	15.82740	8.30207	-6.43769	-28.92570	1.08079	-0.00115	-13.12411	-2.40373	0.00003	32.90452	11.97603	5.00369	3.39139	-1.00776	-11.85733	30.03657	7.07172	-7.47701	33.02952	-8.87043	23.37495	124.24747	0.00891	-88.21030	133.08664	0.00065	81.60271	4.55672	0.80577	-0.00761	-3.37836	2.30208	0.00207	2.03046	1.91764	3.61032	-19.65720	0.44585	4.06306	4.04560	0.90883	7.76164
3556	-4.95144	-0.00000	0.00000	-3.14760	-0.00000	-0.00000	-2.47950	-8.39295	11.24264	15.70851	8.38325	-6.28037	-29.54797	1.12642	-0.00071	-13.23973	-2.40619	-0.00006	33.44556	12.14311	5.22201	3.59008	-1.01434	-11.85254	29.87778	6.94255	-7.26438	33.32979	-8.85988	23.75427	125.08497	0.00049	-87.34458	133.02927	0.00059	82.03362	5.00009	-0.16725	-0.00065	-3.50402	1.95592	0.00146	2.22380	1.88145	3.86156	-19.45700	0.31944	4.28302	3.85888	0.92157	7.67299
3557	-4.74966	-0.00000	0.00000	-2.96996	0.00000	-0.00000	-3.39469	-8.50541	10.95264	15.66264	8.30570	-6.32980	-30.33002	1.11695	0.00028	-13.37149	-2.36442	-0.00013	34.13627	12.37323	5.14226	3.82846	-0.92102	-11.71605	29.87758	6.83126	-7.21305	33.50695	-8.82359	24.06565	125.69907	-0.00557	-85.61595	132.97591	0.00007	82.05882	4.98224	-1.13203	0.00531	-3.29818	1.94832	0.00328	2.18016	1.94701	3.94747	-19.49837	0.34864	4.38703	3.74245	1.01378	7.52468
3558	-4.25772	0.00000	-0.00000	-2.81027	-0.00000	0.00000	-4.37239	-8.71433	10.67672	15.68960	8.00400	-6.40902	-31.24924	1.04922	0.00087	-13.54243	-2.32030	-0.00008	34.89192	12.67531	4.90204	4.05792	-0.74817	-11.57712	29.96820	6.79529	-7.27035	33.61209	-8.77915	24.33073	126.22424	-0.00933	-83.59822	132.93199	-0.00020	81.32339	4.67918	-1.95902	0.00557	-2.88734	2.22698	0.00563	1.91823	2.04148	3.82828	-19.76390	0.48044	4.31124	3.65376	1.17192	7.33692
3559	-3.48889	0.00000	-0.00000	-2.61076	0.00000	-0.00000	-5.39536	-9.01379	10.41579	15.74627	7.59234	-6.34881	-32.16072	0.96092	0.00066	-13.74654	-2.31277	0.00001	35.55046	12.98924	4.72099	4.21761	-0.59791	-11.52335	30.00037	6.78427	-7.30670	33.62322	-8.82852	24.57394	126.90951	-0.00625	-82.14732	132.86891	0.00046	80.55124	4.41136	-2.52427	0.00223	-2.53176	2.29415	0.00494	1.59215	2.04232	3.58196	-20.09666	0.57218	4.08280	3.51143	1.34268	7.19401
3560	-2.91106	0.00000	0.00000	-2.49121	-0.00000	-0.00000	-6.39644	-9.38886	10.20376	15.83452	7.24148	-6.18805	-32.93308	0.88014	0.00026	-13.97906	-2.33965	-0.00004	36.01431	13.23842	4.66701	4.29058	-0.55516	-11.46898	29.91946	6.72070	-7.25829	33.42824	-8.99541	24.78496	127.85161	0.00882	-81.93604	132.77911	0.00140	80.57784	4.33747	-2.79702	0.00000	-2.35091	1.76683	0.00195	1.35184	1.91275	3.40793	-20.34098	0.51607	3.87329	3.28815	1.46963	7.12769
3561	-2.84636	0.00000	0.00000	-2.54243	-0.00000	0.00000	-7.33990	-9.70184	9.98355	15.97334	7.01577	-6.02593	-33.56746	0.81077	-0.00001	-14.24406	-2.37549	-0.00014	36.34629	13.39055	4.71035	4.33126	-0.63822	-11.32176	29.79034	6.62002	-7.17713	33.02828	-9.17616	24.92391	128.89738	0.01991	-83.01279	132.69139	0.00099	81.11524	4.31520	-2.81603	-0.00055	-2.13600	0.81584	-0.00254	1.23487	1.73324	3.45384	-20.45632	0.33231	3.84957	3.04085	1.50979	7.07735
3562	-2.94641	-0.00000	-0.00000	-2.57927	0.00000	-0.00000	-8.28739	-9.68119	9.52701	16.09895	6.92027	-5.79064	-34.15971	0.77273	-0.00062	-14.52760	-2.43284	0.00000	36.71347	13.50042	4.90456	4.44479	-0.79315	-11.17604	29.69169	6.58685	-7.12731	32.62868	-9.27887	25.00897	129.78236	0.01281	-84.64755	132.63795	-0.00004	81.38456	4.11039	-2.61184	-0.00080	-1.81855	-0.00718	-0.00391	1.17866	1.60036	3.70063	-20.50606	0.11767	4.02969	2.85675	1.47228	6.98160
3563	-2.75776	0.00000	-0.00000	-2.42699	0.00000	-0.00000	-9.27400	-9.26004	8.74522	16.11958	6.97934	-5.38082	-34.78120	0.78350	-0.00119	-14.79117	-2.54890	0.00027	37.20212	13.66631	5.28372	4.67647	-0.93292	-11.14630	29.65904	6.67747	-7.11257	32.43799	-9.33124	25.11902	130.36255	0.00016	-85.96905	132.63203	-0.00040	81.34804	3.68206	-2.27773	0.00056	-1.75191	-0.29169	-0.00382	1.12470	1.54622	4.02030	-20.55140	-0.05069	4.30664	2.74993	1.41765	6.88191
3564	-2.55309	0.00000	0.00000	-2.37272	-0.00000	0.00000	-10.17113	-8.84219	8.00294	16.08170	7.16827	-4.95995	-35.43944	0.77431	-0.00055	-15.01112	-2.68573	0.00024	37.71632	13.91708	5.61578	4.92411	-1.02374	-11.10907	29.73375	6.80822	-7.14152	32.48902	-9.41120	25.26252	130.68903	-0.00439	-86.65506	132.67342	-0.00034	81.49207	3.29216	-2.11203	0.00288	-2.14726	-0.03209	-0.00486	1.06354	1.55196	4.27380	-20.60532	-0.13894	4.54425	2.61369	1.39260	6.88787
3565	-2.95121	0.00000	0.00000	-2.80400	0.00000	0.00000	-10.83367	-8.87841	7.72394	16.11382	7.39243	-4.80694	-36.11737	0.65092	0.00078	-15.19609	-2.73504	-0.00007	38.16159	14.17264	5.59067	5.08446	-1.11704	-10.86742	29.95246	6.81958	-7.28019	32.66249	-9.52575	25.34358	130.89554	-0.00338	-86.76941	132.75894	-0.00011	81.87487	3.32788	-2.54796	-0.00235	-2.60318	0.55037	-0.00099	0.95828	1.58276	4.39746	-20.70687	-0.15595	4.67050	2.38356	1.39497	7.01984
3566	-4.06315	0.00000	-0.00000	-3.63772	-0.00000	0.00000	-11.28374	-9.31335	7.85122	16.24587	7.56768	-4.98399	-36.78849	0.42004	0.00138	-15.35685	-2.63739	-0.00032	38.62776	14.34353	5.19313	5.23171	-1.27117	-10.41983	30.25636	6.62195	-7.55190	32.79826	-9.61738	25.33032	131.08524	-0.00324	-86.32415	132.87813	0.00011	82.21811	3.92203	-3.77258	-0.01413	-2.61636	1.26963	0.00580	0.72216	1.58743	4.46189	-20.94104	-0.17539	4.73209	2.19279	1.41934	7.14074
3567	-5.43365	0.00000	-0.00000	-4.48630	-0.00000	0.00000	-11.68309	-9.75285	8.00286	16.41298	7.64615	-5.34422	-37.39587	0.15681	0.00095	-15.48525	-2.42917	-0.00029	39.21159	14.42096	4.66268	5.47384	-1.47942	-9.90286	30.52208	6.30689	-7.82440	32.83854	-9.66230	25.37963	131.30167	-0.00448	-85.41962	132.99110	0.00023	82.57614	4.83717	-5.40660	-0.01576	-2.32199	1.98065	0.00586	0.35356	1.51750	4.60952	-21.30518	-0.29485	4.84343	2.18464	1.48220	7.08517
3568	-6.36022	-0.00000	-0.00000	-4.96453	0.00000	0.00000	-12.22585	-9.94957	7.88572	16.52708	7.61630	-5.64873	-37.87391	-0.05970	-0.00001	-15.56746	-2.20541	-0.00007	39.81097	14.44768	4.25592	5.74528	-1.70121	-9.49691	30.70108	6.08092	-7.91188	32.87690	-9.70357	25.66584	131.56259	-0.00295	-84.60389	133.04378	0.00093	83.17387	5.74378	-6.73465	-0.00444	-2.32025	2.53421	0.00024	0.01071	1.38529	4.90283	-21.63900	-0.52593	5.06717	2.28128	1.57355	6.82119
3569	-6.38599	-0.00000	-0.00000	-4.89871	-0.00000	0.00000	-12.96488	-9.93883	7.45892	16.52803	7.51810	-5.67273	-38.21853	-0.18017	-0.00061	-15.61631	-2.06311	0.00008	40.28442	14.46803	4.07948	5.92747	-1.90058	-9.36971	30.84716	6.03523	-7.80249	32.99249	-9.79443	26.10724	131.90601	0.00384	-84.67316	133.01703	0.00187	83.88779	6.36062	-7.24024	0.00464	-2.89687	2.83140	-0.00160	-0.14801	1.27024	5.25153	-21.78646	-0.76145	5.34878	2.32152	1.65162	6.46890
3570	-5.79468	0.00000	-0.00000	-4.53146	0.00000	-0.00000	-13.68547	-9.84795	6.92766	16.44485	7.38962	-5.40990	-38.48516	-0.24964	-0.00040	-15.67906	-2.03241	0.00011	40.61922	14.53615	4.03947	6.02062	-2.03757	-9.48349	31.03172	6.08120	-7.70277	33.10664	-9.93898	26.42664	132.33458	0.00965	-85.91396	132.91646	0.00111	84.26238	6.40586	-6.88035	0.00168	-3.73019	2.77521	0.00127	-0.17296	1.25685	5.49489	-21.80291	-0.86360	5.57002	2.26631	1.69373	6.19452
3571	-5.33363	0.00000	0.00000	-4.30276	0.00000	-0.00000	-14.07792	-9.72170	6.59396	16.37371	7.23171	-5.11174	-38.70908	-0.35812	0.00007	-15.80038	-2.06583	0.00007	40.82541	14.70595	4.02590	6.07141	-2.08638	-9.55245	31.29394	6.13574	-7.84434	33.10841	-10.07240	26.48111	132.68999	0.00657	-87.56765	132.72595	-0.00246	83.88194	5.83758	-6.04342	-0.00305	-4.26344	2.27337	-0.00006	-0.29629	1.38493	5.55464	-21.92341	-0.76655	5.67278	2.14363	1.69878	6.08763
3572	-5.59382	-0.00000	-0.00000	-4.52236	0.00000	-0.00000	-13.98646	-9.59898	6.66921	16.42054	7.06482	-5.04180	-38.89723	-0.50017	0.00014	-15.98599	-2.10698	0.00002	40.92002	14.96333	4.06709	6.11994	-2.06847	-9.32640	31.61429	6.20033	-8.31160	33.02633	-10.10092	26.36645	132.70448	0.00607	-88.30965	132.43159	-0.00555	82.82283	4.99080	-5.16174	-0.00180	-4.16000	1.46060	-0.00666	-0.66748	1.61399	5.50016	-22.29564	-0.53354	5.70657	1.99979	1.66996	6.11146
3573	-6.58202	0.00000	0.00000	-5.11817	0.00000	-0.00000	-13.49762	-9.55764	7.11257	16.60834	6.91318	-5.20639	-39.05981	-0.56373	-0.00010	-16.18598	-2.13978	-0.00002	41.01968	15.21600	4.25306	6.23639	-2.03697	-8.86255	31.86592	6.28273	-9.03500	32.95328	-10.00051	26.25935	132.28871	0.01551	-87.53751	132.09604	-0.00350	81.80672	4.08994	-4.22376	-0.00681	-3.55461	0.79150	-0.00716	-1.16914	1.81222	5.46915	-22.79789	-0.33784	5.75083	1.93682	1.63396	6.15942
3574	-7.51298	-0.00000	-0.00000	-5.49863	0.00000	-0.00000	-12.90593	-9.50466	7.56288	16.77447	6.75401	-5.37846	-39.15865	-0.46735	-0.00004	-16.30826	-2.17081	-0.00006	41.18135	15.40063	4.63799	6.41410	-2.02502	-8.43251	31.88151	6.39984	-9.84913	32.88417	-9.87203	26.32218	131.71390	0.01598	-86.07545	131.85295	0.00013	81.58972	2.94722	-3.03594	-0.01820	-2.97309	0.69367	-0.00237	-1.55642	1.86679	5.55785	-23.18173	-0.31979	5.85335	1.97550	1.63840	6.16474
