	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
3553	0.55559	1.55310	1.19478	0.09940	0.86387	0.00736	0.55270	1.51090	1.17044	0.12536	0.82338	-0.00084	0.55173	1.50709	1.17951	0.12855	0.83315	0.00906	0.59716	1.39869	1.03496	0.22504	0.66815	0.02706
3554	0.57003	1.54812	1.16468	0.09986	0.86382	0.00764	0.56867	1.50568	1.14064	0.12546	0.82317	-0.00093	0.56749	1.50211	1.14979	0.12871	0.83289	0.00901	0.61698	1.38996	1.00950	0.22348	0.66688	0.02691
3555	0.58571	1.54317	1.12920	0.09940	0.86333	0.00727	0.58502	1.50020	1.10608	0.12498	0.82271	-0.00149	0.58385	1.49689	1.11532	0.12826	0.83246	0.00841	0.63445	1.38110	0.97843	0.22302	0.66647	0.02650
3556	0.60244	1.53891	1.08930	0.09843	0.86294	0.00661	0.60158	1.49535	1.06733	0.12411	0.82232	-0.00187	0.60056	1.49236	1.07670	0.12740	0.83210	0.00799	0.64864	1.37199	0.94288	0.22292	0.66652	0.02593
3557	0.62085	1.53416	1.04559	0.09777	0.86290	0.00619	0.61893	1.49005	1.02481	0.12344	0.82215	-0.00163	0.61817	1.48743	1.03432	0.12676	0.83191	0.00824	0.65963	1.36115	0.90377	0.22261	0.66644	0.02537
3558	0.64175	1.52671	0.99867	0.09775	0.86302	0.00610	0.63766	1.48217	0.97916	0.12327	0.82205	-0.00107	0.63729	1.47996	0.98879	0.12663	0.83176	0.00885	0.66736	1.34711	0.86169	0.22213	0.66598	0.02494
3559	0.66450	1.51490	0.94907	0.09826	0.86297	0.00619	0.65706	1.47016	0.93107	0.12355	0.82182	-0.00075	0.65720	1.46832	0.94078	0.12701	0.83150	0.00916	0.67153	1.32958	0.81727	0.22188	0.66531	0.02466
3560	0.68638	1.49862	0.89722	0.09890	0.86260	0.00631	0.67508	1.45398	0.88107	0.12403	0.82140	-0.00086	0.67582	1.45241	0.89081	0.12759	0.83111	0.00898	0.67269	1.30953	0.77129	0.22213	0.66471	0.02440
3561	0.70449	1.47892	0.84369	0.09926	0.86211	0.00643	0.68983	1.43459	0.82951	0.12439	0.82100	-0.00126	0.69114	1.43323	0.83922	0.12800	0.83076	0.00851	0.67244	1.28773	0.72437	0.22276	0.66449	0.02403
3562	0.71787	1.45619	0.78921	0.09957	0.86188	0.00667	0.70080	1.41215	0.77694	0.12474	0.82094	-0.00176	0.70256	1.41100	0.78660	0.12837	0.83073	0.00798	0.67198	1.26336	0.67717	0.22336	0.66461	0.02362
3563	0.72741	1.42946	0.73511	0.10045	0.86209	0.00709	0.70872	1.38567	0.72447	0.12546	0.82117	-0.00192	0.71084	1.38475	0.73409	0.12914	0.83095	0.00781	0.67148	1.23494	0.63056	0.22356	0.66449	0.02335
3564	0.73443	1.39842	0.68297	0.10195	0.86245	0.00745	0.71463	1.35488	0.67333	0.12659	0.82126	-0.00133	0.71702	1.35419	0.68290	0.13037	0.83096	0.00843	0.67060	1.20249	0.58523	0.22332	0.66362	0.02329
3565	0.73960	1.36450	0.63319	0.10346	0.86249	0.00748	0.71895	1.32126	0.62397	0.12771	0.82087	-0.00029	0.72159	1.32077	0.63349	0.13155	0.83047	0.00955	0.66880	1.16773	0.54128	0.22290	0.66217	0.02346
3566	0.74273	1.32975	0.58502	0.10435	0.86203	0.00719	0.72129	1.28682	0.57619	0.12834	0.82008	0.00043	0.72418	1.28649	0.58565	0.13219	0.82961	0.01034	0.66549	1.13259	0.49858	0.22250	0.66072	0.02389
3567	0.74267	1.29510	0.53801	0.10450	0.86139	0.00691	0.72054	1.25239	0.52983	0.12836	0.81937	0.00017	0.72371	1.25219	0.53919	0.13224	0.82894	0.01003	0.65988	1.09768	0.45697	0.22197	0.65983	0.02455
3568	0.73852	1.25978	0.49244	0.10431	0.86107	0.00705	0.71583	1.21724	0.48493	0.12805	0.81926	-0.00131	0.71929	1.21714	0.49419	0.13199	0.82896	0.00839	0.65104	1.06227	0.41630	0.22094	0.65966	0.02526
3569	0.73135	1.22215	0.44812	0.10436	0.86124	0.00763	0.70794	1.17989	0.44126	0.12775	0.81987	-0.00345	0.71172	1.17983	0.45040	0.13179	0.82969	0.00609	0.63846	1.02518	0.37675	0.21932	0.65992	0.02551
3570	0.72341	1.18093	0.40421	0.10469	0.86193	0.00810	0.69873	1.13925	0.39827	0.12760	0.82089	-0.00503	0.70287	1.13923	0.40725	0.13175	0.83073	0.00444	0.62245	0.98561	0.33913	0.21751	0.66019	0.02495
3571	0.71534	1.13636	0.36079	0.10497	0.86291	0.00815	0.68888	1.09561	0.35627	0.12749	0.82181	-0.00543	0.69340	1.09564	0.36506	0.13174	0.83158	0.00406	0.60386	0.94390	0.30451	0.21610	0.66026	0.02389
3572	0.70557	1.09015	0.31952	0.10509	0.86347	0.00810	0.67727	1.05050	0.31675	0.12742	0.82218	-0.00522	0.68216	1.05058	0.32534	0.13175	0.83189	0.00431	0.58355	0.90135	0.27322	0.21547	0.66012	0.02294
3573	0.69274	1.04414	0.28209	0.10526	0.86326	0.00846	0.66295	1.00551	0.28095	0.12757	0.82202	-0.00502	0.66814	1.00562	0.28937	0.13191	0.83168	0.00454	0.56219	0.85902	0.24474	0.21574	0.65986	0.02221
3574	0.67729	0.99900	0.24894	0.10555	0.86279	0.00932	0.64643	0.96120	0.24885	0.12794	0.82175	-0.00466	0.65188	0.96131	0.25710	0.13228	0.83138	0.00494	0.54043	0.81708	0.21859	0.21659	0.65968	0.02151
3575	0.66023	0.95460	0.21939	0.10598	0.86275	0.01019	0.62863	0.91742	0.21973	0.12838	0.82179	-0.00400	0.63431	0.91754	0.22782	0.13273	0.83137	0.00565	0.51862	0.77528	0.19490	0.21736	0.65971	0.02090
3576	0.64189	0.91112	0.19281	0.10674	0.86315	0.01050	0.60978	0.87439	0.19341	0.12893	0.82211	-0.00379	0.61568	0.87456	0.20134	0.13338	0.83168	0.00583	0.49677	0.73375	0.17411	0.21761	0.65979	0.02066
3577	0.62228	0.86914	0.16891	0.10808	0.86334	0.01031	0.58984	0.83271	0.17015	0.12983	0.82238	-0.00488	0.59594	0.83296	0.17792	0.13440	0.83202	0.00461	0.47487	0.69303	0.15619	0.21744	0.65968	0.02086
3578	0.60139	0.82889	0.14737	0.10992	0.86282	0.01022	0.56879	0.79265	0.14954	0.13104	0.82224	-0.00675	0.57506	0.79299	0.15718	0.13574	0.83198	0.00257	0.45277	0.65344	0.14052	0.21721	0.65912	0.02114
3579	0.57925	0.79000	0.12758	0.11160	0.86189	0.01056	0.54662	0.75384	0.13060	0.13205	0.82157	-0.00779	0.55305	0.75430	0.13810	0.13691	0.83134	0.00141	0.43009	0.61483	0.12644	0.21686	0.65787	0.02087
3580	0.55614	0.75212	0.10903	0.11245	0.86143	0.01116	0.52353	0.71603	0.11285	0.13224	0.82075	-0.00712	0.53012	0.71661	0.12019	0.13735	0.83045	0.00201	0.40667	0.57723	0.11391	0.21589	0.65616	0.01982
3581	0.53280	0.71564	0.09195	0.11310	0.86182	0.01184	0.50019	0.67967	0.09683	0.13216	0.82039	-0.00550	0.50696	0.68038	0.10400	0.13760	0.82997	0.00357	0.38304	0.54127	0.10341	0.21428	0.65459	0.01856
3582	0.51004	0.68126	0.07721	0.11535	0.86310	0.01273	0.47745	0.64545	0.08322	0.13342	0.82112	-0.00438	0.48438	0.64628	0.09022	0.13917	0.83056	0.00464	0.36010	0.50759	0.09542	0.21257	0.65365	0.01795
3583	0.48809	0.64914	0.06537	0.12063	0.86537	0.01408	0.45553	0.61340	0.07198	0.13729	0.82328	-0.00414	0.46264	0.61436	0.07878	0.14331	0.83253	0.00491	0.33822	0.47616	0.09003	0.21105	0.65338	0.01831
3584	0.46661	0.61882	0.05611	0.12898	0.86866	0.01602	0.43410	0.58301	0.06254	0.14391	0.82657	-0.00363	0.44140	0.58411	0.06912	0.15019	0.83550	0.00557	0.31710	0.44648	0.08694	0.20957	0.65343	0.01922
3585	0.44569	0.58965	0.04879	0.13962	0.87278	0.01840	0.41315	0.55377	0.05467	0.15257	0.83031	-0.00185	0.42064	0.55499	0.06101	0.15914	0.83876	0.00760	0.29649	0.41829	0.08564	0.20785	0.65346	0.01999
3586	0.42619	0.56112	0.04310	0.15202	0.87716	0.02100	0.39339	0.52541	0.04864	0.16263	0.83396	0.00095	0.40108	0.52669	0.05474	0.16952	0.84177	0.01071	0.27639	0.39175	0.08561	0.20594	0.65349	0.02010
3587	0.40902	0.53300	0.03895	0.16620	0.88114	0.02376	0.37561	0.49791	0.04475	0.17408	0.83718	0.00410	0.38345	0.49912	0.05066	0.18132	0.84426	0.01417	0.25686	0.36717	0.08632	0.20436	0.65373	0.01952
3588	0.39432	0.50537	0.03601	0.18262	0.88419	0.02690	0.35998	0.47139	0.04286	0.18736	0.83966	0.00750	0.36792	0.47244	0.04865	0.19495	0.84593	0.01784	0.23794	0.34470	0.08732	0.20373	0.65414	0.01864
3589	0.38147	0.47850	0.03383	0.20158	0.88574	0.03057	0.34607	0.44601	0.04231	0.20266	0.84085	0.01145	0.35405	0.44684	0.04808	0.21064	0.84623	0.02198	0.21974	0.32418	0.08836	0.20398	0.65440	0.01794
3590	0.36974	0.45264	0.03220	0.22260	0.88509	0.03450	0.33328	0.42185	0.04240	0.21952	0.84007	0.01595	0.34126	0.42245	0.04819	0.22786	0.84445	0.02667	0.20233	0.30536	0.08934	0.20429	0.65413	0.01763
3591	0.35860	0.42792	0.03119	0.24461	0.88159	0.03806	0.32109	0.39888	0.04264	0.23702	0.83675	0.02037	0.32907	0.39925	0.04847	0.24559	0.84008	0.03129	0.18563	0.28798	0.09033	0.20409	0.65313	0.01756
3592	0.34751	0.40457	0.03058	0.26624	0.87523	0.04046	0.30901	0.37715	0.04269	0.25411	0.83101	0.02377	0.31699	0.37730	0.04853	0.26277	0.83333	0.03488	0.16955	0.27188	0.09161	0.20364	0.65150	0.01742
3593	0.33602	0.38292	0.02974	0.28643	0.86699	0.04121	0.29670	0.35690	0.04230	0.27003	0.82379	0.02555	0.30471	0.35688	0.04810	0.27873	0.82522	0.03677	0.15416	0.25696	0.09347	0.20345	0.64970	0.01708
3594	0.32434	0.36291	0.02819	0.30490	0.85811	0.04020	0.28441	0.33821	0.04149	0.28451	0.81618	0.02578	0.29249	0.33805	0.04719	0.29327	0.81685	0.03703	0.13969	0.24324	0.09587	0.20357	0.64833	0.01660
3595	0.31311	0.34395	0.02614	0.32150	0.84935	0.03743	0.27270	0.32065	0.04047	0.29729	0.80888	0.02493	0.28086	0.32034	0.04605	0.30613	0.80886	0.03614	0.12612	0.23081	0.09847	0.20349	0.64784	0.01616
3596	0.30271	0.32547	0.02425	0.33530	0.84124	0.03293	0.26176	0.30372	0.03945	0.30759	0.80233	0.02299	0.26998	0.30322	0.04491	0.31653	0.80174	0.03410	0.11318	0.21967	0.10096	0.20266	0.64822	0.01598
3597	0.29304	0.30736	0.02287	0.34509	0.83458	0.02705	0.25145	0.28730	0.03863	0.31468	0.79714	0.01970	0.25972	0.28656	0.04399	0.32376	0.79616	0.03067	0.10066	0.20966	0.10312	0.20122	0.64907	0.01611
3598	0.28399	0.28985	0.02197	0.35081	0.83015	0.02076	0.24176	0.27155	0.03817	0.31871	0.79378	0.01554	0.25004	0.27054	0.04346	0.32798	0.79260	0.02633	0.08865	0.20055	0.10479	0.19985	0.64997	0.01635
3599	0.27568	0.27304	0.02142	0.35377	0.82785	0.01543	0.23287	0.25660	0.03808	0.32076	0.79211	0.01170	0.24113	0.25530	0.04336	0.33023	0.79085	0.02231	0.07733	0.19221	0.10579	0.19907	0.65077	0.01645
3600	0.26829	0.25686	0.02113	0.35547	0.82686	0.01208	0.22493	0.24238	0.03821	0.32203	0.79145	0.00907	0.23311	0.24084	0.04354	0.33164	0.79015	0.01954	0.06676	0.18479	0.10594	0.19893	0.65145	0.01638
3601	0.26185	0.24121	0.02103	0.35674	0.82635	0.01055	0.21793	0.22882	0.03830	0.32307	0.79114	0.00771	0.22599	0.22703	0.04373	0.33277	0.78979	0.01809	0.05697	0.17851	0.10527	0.19917	0.65192	0.01628
3602	0.25620	0.22597	0.02097	0.35787	0.82595	0.00991	0.21170	0.21581	0.03821	0.32404	0.79090	0.00713	0.21962	0.21373	0.04374	0.33380	0.78947	0.01745	0.04803	0.17341	0.10407	0.19958	0.65220	0.01619
3603	0.25109	0.21117	0.02084	0.35902	0.82571	0.00946	0.20609	0.20334	0.03799	0.32503	0.79079	0.00689	0.21385	0.20092	0.04360	0.33483	0.78931	0.01717	0.04005	0.16933	0.10280	0.20013	0.65249	0.01600
3604	0.24642	0.19706	0.02070	0.36016	0.82584	0.00913	0.20108	0.19157	0.03787	0.32605	0.79102	0.00685	0.20868	0.18877	0.04353	0.33585	0.78948	0.01711	0.03316	0.16594	0.10165	0.20087	0.65296	0.01567
3605	0.24225	0.18388	0.02064	0.36122	0.82625	0.00897	0.19675	0.18064	0.03795	0.32702	0.79150	0.00700	0.20417	0.17746	0.04365	0.33681	0.78993	0.01727	0.02737	0.16293	0.10055	0.20164	0.65359	0.01535
3606	0.23855	0.17165	0.02059	0.36216	0.82664	0.00880	0.19302	0.17054	0.03810	0.32784	0.79198	0.00724	0.20025	0.16701	0.04385	0.33761	0.79038	0.01752	0.02253	0.16032	0.09935	0.20222	0.65427	0.01519
3607	0.23509	0.16015	0.02020	0.36286	0.82687	0.00845	0.18972	0.16117	0.03812	0.32840	0.79234	0.00731	0.19674	0.15731	0.04391	0.33817	0.79070	0.01759	0.01849	0.15838	0.09808	0.20239	0.65498	0.01517
3608	0.23160	0.14924	0.01909	0.36337	0.82696	0.00800	0.18667	0.15247	0.03785	0.32871	0.79261	0.00716	0.19347	0.14830	0.04368	0.33850	0.79091	0.01741	0.01511	0.15725	0.09674	0.20205	0.65586	0.01520
3609	0.22797	0.13905	0.01712	0.36382	0.82691	0.00772	0.18379	0.14450	0.03712	0.32892	0.79282	0.00698	0.19039	0.14007	0.04300	0.33872	0.79104	0.01720	0.01235	0.15677	0.09524	0.20129	0.65698	0.01527
3610	0.22443	0.13020	0.01455	0.36413	0.82684	0.00769	0.18112	0.13763	0.03575	0.32898	0.79300	0.00693	0.18754	0.13300	0.04167	0.33879	0.79113	0.01712	0.01022	0.15672	0.09365	0.20040	0.65807	0.01531
3611	0.22159	0.12362	0.01190	0.36403	0.82691	0.00774	0.17888	0.13250	0.03375	0.32876	0.79321	0.00690	0.18517	0.12769	0.03967	0.33860	0.79127	0.01706	0.00880	0.15693	0.09208	0.19967	0.65876	0.01525
3612	0.21997	0.11981	0.00969	0.36353	0.82720	0.00765	0.17742	0.12949	0.03153	0.32827	0.79348	0.00675	0.18363	0.12452	0.03740	0.33817	0.79149	0.01685	0.00807	0.15734	0.09040	0.19929	0.65893	0.01507
3613	0.21959	0.11833	0.00827	0.36284	0.82767	0.00735	0.17685	0.12832	0.02957	0.32770	0.79383	0.00648	0.18297	0.12319	0.03541	0.33766	0.79182	0.01650	0.00776	0.15792	0.08838	0.19926	0.65876	0.01480
3614	0.22001	0.11804	0.00765	0.36222	0.82822	0.00701	0.17689	0.12813	0.02813	0.32722	0.79424	0.00625	0.18291	0.12288	0.03396	0.33725	0.79221	0.01621	0.00758	0.15863	0.08581	0.19943	0.65856	0.01456
3615	0.22058	0.11798	0.00743	0.36188	0.82859	0.00691	0.17716	0.12822	0.02721	0.32696	0.79451	0.00627	0.18306	0.12289	0.03308	0.33702	0.79247	0.01619	0.00724	0.15953	0.08260	0.19957	0.65844	0.01443
3616	0.22087	0.11783	0.00731	0.36184	0.82849	0.00708	0.17737	0.12838	0.02673	0.32692	0.79442	0.00650	0.18311	0.12298	0.03270	0.33697	0.79238	0.01642	0.00663	0.16084	0.07886	0.19954	0.65833	0.01445
3617	0.22090	0.11760	0.00739	0.36202	0.82795	0.00722	0.17741	0.12861	0.02657	0.32703	0.79395	0.00659	0.18296	0.12315	0.03267	0.33703	0.79194	0.01657	0.00588	0.16273	0.07493	0.19930	0.65819	0.01460
3618	0.22080	0.11728	0.00780	0.36228	0.82724	0.00703	0.17726	0.12889	0.02653	0.32717	0.79336	0.00624	0.18260	0.12335	0.03274	0.33712	0.79138	0.01628	0.00520	0.16528	0.07118	0.19887	0.65818	0.01475
3619	0.22053	0.11690	0.00832	0.36236	0.82672	0.00655	0.17688	0.12920	0.02632	0.32715	0.79296	0.00552	0.18202	0.12356	0.03261	0.33711	0.79098	0.01555	0.00468	0.16841	0.06792	0.19832	0.65832	0.01472
3620	0.22001	0.11647	0.00855	0.36205	0.82666	0.00608	0.17623	0.12951	0.02572	0.32681	0.79294	0.00490	0.18119	0.12377	0.03206	0.33682	0.79092	0.01488	0.00424	0.17168	0.06523	0.19784	0.65845	0.01444
3621	0.21939	0.11599	0.00841	0.36141	0.82706	0.00594	0.17551	0.12967	0.02479	0.32622	0.79328	0.00478	0.18033	0.12387	0.03118	0.33628	0.79121	0.01469	0.00384	0.17434	0.06297	0.19757	0.65847	0.01404
3622	0.21892	0.11541	0.00810	0.36077	0.82762	0.00611	0.17498	0.12957	0.02393	0.32567	0.79374	0.00498	0.17971	0.12374	0.03036	0.33576	0.79166	0.01487	0.00352	0.17608	0.06082	0.19745	0.65850	0.01376
3623	0.21860	0.11473	0.00780	0.36048	0.82797	0.00630	0.17470	0.12927	0.02339	0.32544	0.79404	0.00507	0.17932	0.12342	0.02988	0.33550	0.79198	0.01499	0.00328	0.17722	0.05856	0.19737	0.65863	0.01366
3624	0.21830	0.11404	0.00764	0.36064	0.82792	0.00635	0.17445	0.12890	0.02304	0.32559	0.79401	0.00498	0.17896	0.12302	0.02959	0.33556	0.79202	0.01499	0.00299	0.17807	0.05631	0.19733	0.65878	0.01357
3625	0.21800	0.11342	0.00765	0.36100	0.82763	0.00626	0.17409	0.12852	0.02265	0.32588	0.79377	0.00496	0.17850	0.12262	0.02924	0.33573	0.79187	0.01512	0.00258	0.17863	0.05423	0.19728	0.65886	0.01333
3626	0.21773	0.11285	0.00778	0.36119	0.82730	0.00612	0.17371	0.12812	0.02225	0.32598	0.79354	0.00519	0.17804	0.12220	0.02889	0.33572	0.79167	0.01546	0.00211	0.17882	0.05238	0.19706	0.65890	0.01303
3627	0.21754	0.11233	0.00787	0.36107	0.82704	0.00598	0.17344	0.12766	0.02206	0.32576	0.79336	0.00555	0.17771	0.12175	0.02873	0.33549	0.79146	0.01583	0.00167	0.17861	0.05072	0.19668	0.65885	0.01290
3628	0.21740	0.11187	0.00788	0.36068	0.82688	0.00591	0.17330	0.12718	0.02207	0.32537	0.79320	0.00578	0.17752	0.12128	0.02878	0.33513	0.79126	0.01601	0.00126	0.17802	0.04926	0.19639	0.65858	0.01294
3629	0.21727	0.11155	0.00783	0.36022	0.82689	0.00587	0.17316	0.12677	0.02210	0.32499	0.79312	0.00570	0.17736	0.12088	0.02885	0.33479	0.79118	0.01590	0.00080	0.17715	0.04808	0.19636	0.65818	0.01294
3630	0.21711	0.11141	0.00779	0.35991	0.82699	0.00583	0.17294	0.12648	0.02205	0.32479	0.79312	0.00534	0.17712	0.12061	0.02882	0.33460	0.79120	0.01552	0.00028	0.17627	0.04720	0.19648	0.65787	0.01273
3631	0.21693	0.11139	0.00774	0.35985	0.82697	0.00585	0.17270	0.12631	0.02196	0.32480	0.79303	0.00487	0.17686	0.12043	0.02873	0.33463	0.79112	0.01504	-0.00021	0.17555	0.04643	0.19662	0.65767	0.01238
3632	0.21682	0.11137	0.00772	0.36000	0.82669	0.00604	0.17252	0.12616	0.02185	0.32496	0.79276	0.00454	0.17666	0.12026	0.02862	0.33483	0.79080	0.01467	-0.00060	0.17502	0.04562	0.19671	0.65747	0.01206
3633	0.21687	0.11121	0.00778	0.36017	0.82629	0.00638	0.17247	0.12594	0.02165	0.32510	0.79241	0.00454	0.17657	0.12003	0.02843	0.33503	0.79036	0.01458	-0.00078	0.17469	0.04472	0.19666	0.65729	0.01194
3634	0.21699	0.11084	0.00790	0.36022	0.82601	0.00667	0.17249	0.12564	0.02136	0.32508	0.79221	0.00484	0.17656	0.11973	0.02816	0.33508	0.79005	0.01479	-0.00077	0.17466	0.04376	0.19648	0.65722	0.01202
3635	0.21704	0.11034	0.00799	0.36006	0.82590	0.00680	0.17250	0.12534	0.02113	0.32488	0.79213	0.00526	0.17653	0.11943	0.02796	0.33489	0.78993	0.01519	-0.00067	0.17504	0.04269	0.19624	0.65716	0.01211
3636	0.21696	0.10984	0.00800	0.35981	0.82588	0.00684	0.17247	0.12512	0.02098	0.32461	0.79210	0.00562	0.17643	0.11921	0.02785	0.33459	0.78992	0.01559	-0.00054	0.17579	0.04155	0.19602	0.65707	0.01201
3637	0.21680	0.10946	0.00792	0.35963	0.82599	0.00697	0.17233	0.12500	0.02065	0.32444	0.79221	0.00583	0.17623	0.11906	0.02752	0.33438	0.79002	0.01583	-0.00045	0.17670	0.04054	0.19590	0.65710	0.01165
3638	0.21663	0.10915	0.00775	0.35959	0.82636	0.00725	0.17212	0.12493	0.02003	0.32443	0.79255	0.00591	0.17597	0.11896	0.02690	0.33438	0.79032	0.01589	-0.00037	0.17768	0.03974	0.19602	0.65730	0.01108
3639	0.21642	0.10888	0.00752	0.35955	0.82700	0.00751	0.17192	0.12493	0.01947	0.32451	0.79308	0.00592	0.17571	0.11891	0.02633	0.33449	0.79080	0.01586	-0.00026	0.17877	0.03889	0.19656	0.65736	0.01038
3640	0.21620	0.10869	0.00738	0.35940	0.82768	0.00747	0.17177	0.12502	0.01924	0.32456	0.79356	0.00583	0.17549	0.11898	0.02613	0.33457	0.79129	0.01575	-0.00018	0.17992	0.03774	0.19746	0.65704	0.00975
3641	0.21606	0.10866	0.00748	0.35930	0.82806	0.00713	0.17170	0.12522	0.01926	0.32463	0.79376	0.00566	0.17534	0.11919	0.02620	0.33462	0.79157	0.01561	-0.00013	0.18094	0.03640	0.19824	0.65657	0.00946
3642	0.21602	0.10867	0.00774	0.35956	0.82791	0.00686	0.17167	0.12544	0.01925	0.32485	0.79364	0.00568	0.17526	0.11942	0.02622	0.33480	0.79149	0.01568	-0.00005	0.18183	0.03528	0.19831	0.65659	0.00969
3643	0.21603	0.10852	0.00793	0.36021	0.82742	0.00694	0.17165	0.12549	0.01905	0.32522	0.79343	0.00611	0.17519	0.11945	0.02604	0.33516	0.79120	0.01611	0.00017	0.18270	0.03465	0.19764	0.65735	0.01026
3644	0.21604	0.10817	0.00789	0.36098	0.82709	0.00732	0.17170	0.12535	0.01885	0.32566	0.79343	0.00681	0.17519	0.11925	0.02581	0.33564	0.79105	0.01673	0.00053	0.18350	0.03437	0.19688	0.65849	0.01083
3645	0.21609	0.10791	0.00770	0.36161	0.82714	0.00776	0.17185	0.12521	0.01886	0.32610	0.79367	0.00745	0.17528	0.11905	0.02578	0.33612	0.79117	0.01730	0.00088	0.18404	0.03407	0.19667	0.65934	0.01109
3646	0.21619	0.10795	0.00763	0.36193	0.82733	0.00805	0.17199	0.12526	0.01891	0.32640	0.79388	0.00783	0.17538	0.11906	0.02582	0.33644	0.79132	0.01765	0.00103	0.18424	0.03366	0.19693	0.65958	0.01102
3647	0.21626	0.10814	0.00777	0.36191	0.82734	0.00813	0.17197	0.12541	0.01878	0.32642	0.79385	0.00796	0.17536	0.11922	0.02571	0.33645	0.79129	0.01779	0.00093	0.18421	0.03322	0.19712	0.65938	0.01085
3648	0.21620	0.10819	0.00792	0.36172	0.82708	0.00803	0.17184	0.12545	0.01863	0.32623	0.79360	0.00801	0.17523	0.11929	0.02558	0.33625	0.79104	0.01785	0.00072	0.18414	0.03271	0.19692	0.65913	0.01081
3649	0.21604	0.10800	0.00789	0.36160	0.82675	0.00786	0.17173	0.12530	0.01873	0.32603	0.79335	0.00820	0.17509	0.11915	0.02570	0.33604	0.79077	0.01803	0.00058	0.18408	0.03207	0.19643	0.65916	0.01090
3650	0.21588	0.10773	0.00773	0.36158	0.82658	0.00773	0.17167	0.12504	0.01898	0.32590	0.79331	0.00859	0.17499	0.11888	0.02597	0.33591	0.79067	0.01841	0.00049	0.18389	0.03145	0.19592	0.65949	0.01102
3651	0.21577	0.10751	0.00759	0.36156	0.82659	0.00770	0.17161	0.12477	0.01916	0.32580	0.79341	0.00907	0.17490	0.11859	0.02614	0.33582	0.79072	0.01888	0.00036	0.18354	0.03106	0.19557	0.65983	0.01115
3652	0.21572	0.10734	0.00748	0.36152	0.82650	0.00773	0.17160	0.12453	0.01927	0.32572	0.79339	0.00948	0.17487	0.11831	0.02623	0.33574	0.79066	0.01928	0.00031	0.18323	0.03089	0.19531	0.65998	0.01129
3653	0.21574	0.10716	0.00739	0.36152	0.82609	0.00776	0.17164	0.12430	0.01934	0.32565	0.79307	0.00967	0.17488	0.11804	0.02626	0.33567	0.79031	0.01947	0.00036	0.18308	0.03080	0.19498	0.65991	0.01137
3654	0.21577	0.10693	0.00739	0.36153	0.82546	0.00774	0.17167	0.12408	0.01932	0.32558	0.79252	0.00961	0.17489	0.11777	0.02623	0.33557	0.78975	0.01942	0.00044	0.18302	0.03068	0.19461	0.65966	0.01127
3655	0.21576	0.10666	0.00747	0.36145	0.82492	0.00768	0.17166	0.12385	0.01932	0.32545	0.79202	0.00952	0.17485	0.11753	0.02622	0.33542	0.78924	0.01935	0.00049	0.18303	0.03042	0.19429	0.65934	0.01090
3656	0.21568	0.10638	0.00750	0.36128	0.82460	0.00767	0.17161	0.12366	0.01934	0.32527	0.79172	0.00962	0.17477	0.11734	0.02625	0.33522	0.78890	0.01946	0.00053	0.18316	0.03003	0.19409	0.65906	0.01035
3657	0.21556	0.10614	0.00745	0.36109	0.82438	0.00775	0.17151	0.12353	0.01919	0.32508	0.79152	0.00986	0.17466	0.11721	0.02612	0.33502	0.78866	0.01970	0.00056	0.18343	0.02975	0.19391	0.65884	0.00989
3658	0.21547	0.10600	0.00736	0.36093	0.82410	0.00782	0.17137	0.12350	0.01877	0.32490	0.79127	0.01004	0.17453	0.11719	0.02569	0.33483	0.78839	0.01989	0.00056	0.18373	0.02978	0.19363	0.65870	0.00965
3659	0.21546	0.10609	0.00734	0.36084	0.82369	0.00780	0.17124	0.12363	0.01821	0.32475	0.79092	0.01008	0.17443	0.11731	0.02512	0.33468	0.78799	0.01991	0.00051	0.18389	0.03002	0.19322	0.65860	0.00951
