	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d
3031	0.00001	-0.00024	0.00003	0.00171	-0.01164	0.00220	0.03983	0.07691	-0.06560	0.00061	-0.00275	0.00036	0.00101	-0.00322	-0.00067	0.00068	0.00025	-0.00131	0.01275	-0.00202	-0.00124	0.00417	0.00054	-0.00102	0.00134	-0.00194	0.00035	0.01075	-0.01759	-0.00648	0.03360	-0.00072	-0.01002	0.01421	-0.00147	-0.00317	0.00004	0.00115	-0.00023	0.00004	0.00115	-0.00023	0.00001	-0.00000	-0.00000	0.03833	-0.01806	-0.04383	0.01285	0.00839	-0.00398	-0.00249	0.00226	-0.00497	-0.00249	0.00226	-0.00497	0.00003	-0.00002	-0.00002	1.97596	0.66382	-0.47400
3032	0.00050	0.00018	-0.00005	0.02569	0.00709	-0.00466	0.02462	-0.03645	-0.09061	0.00528	-0.00690	0.00117	-0.00097	-0.00033	0.00399	0.00151	-0.00003	0.00183	0.01307	-0.00219	0.00141	-0.00061	-0.00076	-0.00620	-0.00061	-0.00117	-0.00305	0.00443	-0.00655	-0.00586	0.05528	-0.00149	0.01671	0.00770	0.00119	0.00155	0.00125	-0.00273	-0.00080	0.00125	-0.00273	-0.00080	-0.00000	0.00004	0.00000	0.11681	0.00262	-0.06365	0.00371	0.00803	-0.00704	0.00126	-0.00130	-0.00268	0.00126	-0.00130	-0.00268	-0.00004	0.00002	-0.00001	2.09814	0.52572	-0.44884
3033	0.00040	0.00044	0.00005	0.01891	0.01945	0.00003	0.08994	-0.02323	-0.09452	0.00820	-0.00444	0.00105	0.00178	0.00141	0.00161	-0.00087	-0.00063	0.00115	0.01372	-0.00095	0.00103	0.00345	-0.00095	-0.00455	-0.00122	-0.00013	-0.00097	-0.01016	0.01617	0.00787	0.02079	0.00095	-0.01439	0.00544	-0.00221	-0.00233	0.00013	-0.00094	0.00030	0.00013	-0.00094	0.00030	-0.00001	0.00001	0.00000	0.14521	-0.04647	0.01430	0.00464	-0.00018	0.00319	-0.00090	0.00175	-0.00300	-0.00090	0.00175	-0.00300	-0.00001	0.00002	-0.00001	2.00857	-0.04539	-0.26791
3034	0.00016	0.00015	-0.00002	0.00773	0.00680	-0.00192	0.10555	0.04595	-0.10667	0.00909	-0.00309	0.00215	0.00409	-0.00036	-0.00087	-0.00264	-0.00061	-0.00070	0.00844	-0.00450	-0.00306	0.00595	-0.00358	-0.00343	0.00001	0.00041	-0.00038	-0.00322	0.00166	0.00187	0.01046	0.00685	-0.02007	0.01306	-0.00686	-0.00398	-0.00087	0.00270	-0.00063	-0.00087	0.00270	-0.00063	0.00000	-0.00002	-0.00000	0.10887	-0.04825	0.02046	0.00481	0.00152	0.00449	-0.00332	0.00435	-0.00535	-0.00332	0.00435	-0.00535	0.00003	0.00000	-0.00002	2.13153	-0.25141	-0.39585
3035	0.00021	-0.00016	-0.00013	0.01202	-0.00793	-0.00668	0.08040	-0.02486	-0.14615	0.00907	-0.00633	0.00360	0.00098	-0.00179	0.00092	-0.00223	0.00041	-0.00041	0.00609	-0.00772	-0.00459	0.00358	-0.00558	-0.00636	-0.00032	0.00093	-0.00259	0.00055	-0.00764	-0.01236	0.00015	-0.03612	-0.03782	0.01524	-0.00435	-0.00771	-0.00032	0.00263	-0.00113	-0.00032	0.00263	-0.00113	0.00001	-0.00002	-0.00001	0.07128	-0.07501	-0.01364	-0.00066	0.01229	0.00400	-0.00131	0.00333	-0.00729	-0.00131	0.00333	-0.00729	0.00004	0.00001	-0.00002	2.37204	-0.02733	-0.69929
3036	0.00010	-0.00018	-0.00006	0.00618	-0.00878	-0.00280	0.07341	-0.04342	-0.15225	0.00642	-0.00738	0.00195	-0.00098	-0.00332	-0.00175	-0.00067	-0.00021	-0.00153	0.01136	-0.00477	-0.00368	0.00583	-0.00148	-0.00125	0.00139	0.00129	-0.00000	0.00049	-0.00231	-0.02171	0.03271	-0.06391	-0.01642	0.00581	-0.00133	-0.00344	0.00203	-0.00028	-0.00191	0.00203	-0.00028	-0.00191	0.00002	0.00003	-0.00000	0.08377	-0.02422	-0.05428	-0.00239	0.01445	-0.00282	0.00284	-0.00110	-0.00793	0.00284	-0.00110	-0.00793	-0.00002	0.00003	-0.00002	2.46327	0.28889	-0.67605
3037	-0.00026	-0.00006	-0.00011	-0.01276	-0.00148	-0.00485	0.13849	0.12801	-0.04996	0.00425	-0.00558	-0.00026	0.00091	-0.00359	-0.00392	-0.00078	-0.00176	-0.00214	0.01420	-0.00123	-0.00087	0.00749	0.00101	0.00384	0.00175	0.00278	0.00290	0.00813	0.00434	-0.00476	0.04079	-0.02936	-0.00357	0.00388	-0.00090	-0.00086	0.00120	-0.00123	-0.00052	0.00120	-0.00123	-0.00052	0.00001	0.00003	0.00000	0.08788	0.00157	-0.04322	0.00941	0.00663	-0.00501	-0.00150	0.00118	-0.00700	-0.00150	0.00118	-0.00700	-0.00002	0.00001	-0.00002	2.29461	0.25580	-0.27023
3038	-0.00049	0.00013	-0.00007	-0.02592	0.00869	-0.00282	0.16955	0.21205	0.02703	0.00404	-0.00419	-0.00104	0.00257	-0.00196	-0.00189	-0.00076	-0.00226	-0.00074	0.01141	-0.00169	-0.00077	0.00575	-0.00047	0.00037	-0.00100	0.00044	0.00224	-0.00775	0.01684	0.00768	0.03874	-0.03634	-0.01843	0.00500	0.00227	-0.00349	0.00053	-0.00447	0.00165	0.00053	-0.00447	0.00165	-0.00003	0.00004	0.00001	0.10195	-0.06624	-0.06065	0.01320	0.00964	-0.00400	-0.00231	0.00182	-0.00690	-0.00231	0.00182	-0.00690	-0.00001	0.00000	-0.00002	1.78952	-0.04187	-0.19079
3039	-0.00037	0.00033	0.00019	-0.02147	0.01658	0.00988	0.07259	0.08406	-0.02321	0.00504	-0.00430	0.00047	0.00287	-0.00083	0.00263	-0.00025	-0.00063	0.00095	0.01174	-0.00599	-0.00416	0.00577	-0.00308	-0.00453	-0.00134	-0.00131	-0.00005	0.00298	-0.01003	0.00084	0.00613	0.00424	0.00267	0.00894	-0.00276	-0.00076	0.00043	0.00222	-0.00089	0.00043	0.00222	-0.00089	0.00002	-0.00000	-0.00000	0.09693	-0.03950	-0.04272	0.00414	0.01088	-0.00189	-0.00211	0.00246	-0.00626	-0.00211	0.00246	-0.00626	0.00003	-0.00001	-0.00002	1.72441	-0.29325	-0.32505
3040	0.00003	0.00032	0.00030	-0.00083	0.01386	0.01447	0.05534	-0.00597	-0.05666	0.00719	-0.00539	0.00357	0.00142	-0.00078	0.00514	-0.00035	0.00054	0.00176	0.01439	-0.01044	-0.00923	0.00795	-0.00335	-0.00355	0.00184	-0.00126	-0.00050	0.00480	-0.01694	-0.00263	-0.01094	0.02701	-0.00499	0.01157	-0.00683	-0.00179	-0.00143	0.00557	0.00096	-0.00143	0.00557	0.00096	0.00002	-0.00005	-0.00000	0.07022	-0.03473	0.00866	0.00380	0.00819	0.00402	-0.00326	0.00382	-0.00477	-0.00326	0.00382	-0.00477	0.00004	-0.00002	-0.00002	1.87638	-0.14772	-0.36998
3041	0.00036	0.00002	0.00014	0.01833	-0.00120	0.00665	0.08859	0.03874	-0.08542	0.00873	-0.00811	0.00498	-0.00092	-0.00241	0.00375	0.00005	0.00045	0.00100	0.01467	-0.00829	-0.01104	0.00835	-0.00009	-0.00422	0.00158	-0.00236	-0.00056	-0.00391	-0.00063	-0.00751	0.01662	0.01849	-0.03421	0.00816	-0.00864	-0.00471	-0.00130	0.00070	0.00107	-0.00130	0.00070	0.00107	-0.00001	-0.00003	0.00000	0.06545	-0.05256	-0.00370	0.00499	0.00767	0.00301	-0.00260	0.00343	-0.00572	-0.00260	0.00343	-0.00572	0.00002	0.00001	-0.00002	2.00125	0.09033	-0.53066
3042	0.00024	-0.00033	-0.00019	0.01483	-0.01601	-0.00940	0.03487	0.02750	-0.15322	0.00681	-0.00809	0.00457	-0.00159	-0.00436	0.00110	0.00035	0.00034	-0.00059	0.01410	-0.00214	-0.00400	0.00619	0.00117	-0.00506	0.00086	-0.00101	-0.00145	-0.00538	0.01209	-0.00583	0.04204	-0.01182	-0.02235	0.00040	-0.00362	-0.00231	0.00130	-0.00447	-0.00056	0.00130	-0.00447	-0.00056	-0.00001	0.00004	0.00000	0.07646	-0.03761	-0.05886	0.00137	0.00584	-0.00492	0.00071	0.00019	-0.00591	0.00071	0.00019	-0.00591	-0.00004	0.00006	-0.00002	1.94573	-0.13406	-0.54438
3043	-0.00012	-0.00035	-0.00033	-0.00358	-0.01438	-0.01575	0.06212	0.00302	-0.10020	0.00638	-0.00536	0.00433	-0.00040	-0.00393	-0.00154	0.00011	-0.00063	-0.00142	0.01150	-0.00000	0.00274	0.00363	-0.00020	-0.00036	0.00480	-0.00017	-0.00139	0.01025	-0.00417	-0.00000	0.01140	-0.01058	-0.03009	0.00281	0.00025	-0.00452	-0.00051	0.00094	0.00131	-0.00051	0.00094	0.00131	-0.00000	-0.00001	0.00000	0.07088	-0.02219	-0.02086	-0.00037	0.00191	-0.00146	-0.00218	0.00328	-0.00436	-0.00218	0.00328	-0.00436	0.00001	0.00001	-0.00002	1.84289	-0.50635	-0.33342
3044	-0.00023	0.00004	-0.00020	-0.01135	0.00382	-0.01032	0.16038	0.05769	-0.01004	0.00912	-0.00869	0.00025	0.00188	-0.00277	-0.00222	-0.00023	-0.00186	-0.00119	0.01078	-0.00184	0.00360	0.00114	-0.00174	-0.00196	0.00356	0.00006	-0.00235	0.01287	-0.00430	-0.00726	-0.01172	-0.01493	0.01908	0.01264	0.00658	-0.00046	0.00004	-0.00191	-0.00032	0.00004	-0.00191	-0.00032	-0.00001	0.00001	0.00000	0.07796	-0.02543	-0.05118	-0.00409	0.00999	-0.00305	-0.00121	0.00064	-0.00221	-0.00121	0.00064	-0.00221	-0.00002	0.00001	-0.00001	1.83610	-0.22182	-0.35512
3045	-0.00017	0.00039	-0.00008	-0.01004	0.01966	-0.00553	0.17284	0.03553	-0.11236	0.00722	-0.01120	-0.00343	0.00234	-0.00315	-0.00085	0.00007	-0.00110	-0.00100	0.01212	-0.00287	0.00031	0.00170	-0.00052	-0.00391	-0.00146	-0.00139	-0.00089	0.00494	0.00416	-0.01451	0.01642	-0.04048	0.07423	0.00960	0.00733	0.00748	0.00220	-0.00547	-0.00310	0.00220	-0.00547	-0.00310	-0.00001	0.00006	-0.00000	0.07290	-0.02685	-0.10063	-0.00267	0.01210	-0.00894	0.00151	-0.00338	-0.00234	0.00151	-0.00338	-0.00234	-0.00007	0.00003	-0.00000	1.71866	0.14848	-0.51084
3046	0.00002	0.00036	0.00018	-0.00096	0.01621	0.00816	0.11833	-0.02201	-0.11765	0.00437	-0.00698	0.00084	0.00117	-0.00363	0.00162	0.00057	0.00038	-0.00044	0.01139	-0.00560	-0.00377	0.00499	-0.00077	0.00323	-0.00108	-0.00063	0.00362	0.00386	0.00872	-0.00306	-0.00240	-0.00768	-0.00071	0.00017	-0.00210	-0.00006	0.00127	-0.00065	-0.00189	0.00127	-0.00065	-0.00189	0.00002	-0.00001	-0.00001	0.03255	-0.04831	-0.00472	0.00628	0.00047	0.00102	-0.00210	0.00229	-0.00471	-0.00210	0.00229	-0.00471	0.00001	-0.00000	-0.00002	1.59416	0.10057	-0.28967
3047	0.00002	0.00005	0.00039	-0.00062	0.00013	0.02070	0.06069	-0.02238	0.08497	0.00688	-0.00306	0.00548	0.00113	-0.00077	0.00430	0.00106	0.00064	0.00147	0.01165	-0.00703	-0.00420	0.00325	-0.00161	-0.00099	-0.00132	-0.00064	0.00098	-0.00113	0.00473	-0.00601	0.00854	0.02255	-0.05792	-0.00386	-0.00812	-0.00606	-0.00092	0.00301	0.00266	-0.00092	0.00301	0.00266	0.00001	-0.00005	0.00000	-0.00396	-0.03578	0.06244	0.01309	-0.00319	0.00778	-0.00395	0.00594	-0.00386	-0.00395	0.00594	-0.00386	0.00006	-0.00002	-0.00002	1.24617	-0.06613	-0.01693
3048	-0.00018	0.00002	0.00025	-0.01010	0.00043	0.01373	0.06179	0.01724	0.14589	0.01040	-0.00704	0.00244	0.00288	-0.00041	0.00332	0.00166	0.00032	0.00110	0.01281	-0.00446	-0.00116	0.00097	-0.00098	-0.00777	-0.00164	-0.00244	-0.00302	0.00857	-0.01496	-0.00004	0.00270	0.02886	0.01380	0.00248	-0.00486	0.00226	-0.00161	0.00437	0.00213	-0.00161	0.00437	0.00213	0.00000	-0.00003	0.00000	0.00214	-0.01958	0.02680	0.01404	-0.00302	0.00244	-0.00576	0.00495	-0.00049	-0.00576	0.00495	-0.00049	0.00003	-0.00004	-0.00001	1.37054	-0.26136	0.04036
3049	-0.00010	0.00038	-0.00004	-0.00691	0.01896	-0.00328	0.06114	-0.00622	0.02780	0.01223	-0.01418	-0.00085	0.00357	-0.00363	0.00224	0.00157	0.00006	-0.00018	0.01201	-0.00317	0.00008	0.00322	-0.00175	-0.00534	-0.00025	-0.00189	-0.00172	0.01038	-0.00195	0.00698	0.00254	-0.01827	0.05121	0.00397	0.00587	0.00555	0.00025	-0.00225	-0.00052	0.00025	-0.00225	-0.00052	-0.00002	0.00004	0.00000	0.03302	-0.04804	-0.05544	0.00682	0.00276	-0.00498	-0.00220	-0.00082	-0.00032	-0.00220	-0.00082	-0.00032	-0.00005	-0.00000	0.00000	1.67278	-0.54414	-0.16133
3050	-0.00005	0.00006	0.00001	-0.00297	0.00306	0.00027	0.09058	-0.07009	-0.08186	0.01364	-0.01475	0.00285	0.00200	-0.00523	0.00200	0.00116	-0.00065	-0.00028	0.00879	-0.00444	-0.00215	0.00459	-0.00286	-0.00203	0.00033	-0.00028	0.00007	-0.00134	0.01293	-0.00286	0.04488	-0.04867	-0.01928	-0.00358	0.00634	-0.00254	0.00012	-0.00316	0.00050	0.00012	-0.00316	0.00050	-0.00002	0.00001	0.00000	0.06547	-0.06718	-0.05643	-0.00228	0.00479	-0.00316	0.00226	-0.00122	-0.00479	0.00226	-0.00122	-0.00479	-0.00000	0.00003	-0.00001	1.21273	-0.72724	-0.37124
3051	0.00011	-0.00049	0.00023	0.00693	-0.02520	0.01402	0.18552	-0.02283	-0.09274	0.01233	-0.00860	0.00806	0.00186	-0.00616	-0.00161	0.00080	-0.00175	-0.00173	0.00513	-0.00597	-0.00503	0.00449	-0.00276	0.00246	0.00168	0.00074	0.00184	-0.00560	0.00473	-0.00064	0.03001	-0.00136	0.01225	0.00005	0.00400	0.00167	0.00050	-0.00362	-0.00035	0.00050	-0.00362	-0.00035	-0.00001	0.00001	0.00000	0.10032	-0.02200	-0.03985	-0.00565	-0.00092	-0.00428	0.00317	-0.00124	-0.00441	0.00317	-0.00124	-0.00441	0.00000	0.00003	-0.00001	0.66537	-0.34460	-0.22293
3052	0.00024	-0.00026	0.00001	0.01343	-0.01335	0.00103	0.15911	0.02105	-0.06973	0.00886	-0.00345	0.00862	0.00160	-0.00452	-0.00163	-0.00034	-0.00196	-0.00135	0.00332	-0.00586	-0.00409	0.00115	-0.00355	-0.00619	0.00067	-0.00015	-0.00311	0.00763	-0.00779	-0.00491	0.00915	0.00990	0.05305	0.00372	0.00341	0.00646	-0.00017	-0.00146	-0.00181	-0.00017	-0.00146	-0.00181	-0.00001	0.00001	-0.00000	0.04535	0.02308	-0.02613	0.00079	-0.00484	-0.00579	0.00044	-0.00072	-0.00149	0.00044	-0.00072	-0.00149	-0.00001	0.00001	-0.00000	0.68684	0.06227	-0.15371
3053	-0.00002	-0.00000	-0.00021	-0.00027	0.00104	-0.01114	0.06067	0.02965	-0.08425	0.00799	-0.00551	0.00539	0.00023	-0.00293	0.00045	-0.00128	-0.00104	-0.00031	0.00190	-0.00607	-0.00401	0.00388	-0.00645	-0.00701	0.00085	0.00119	-0.00290	-0.00007	0.00568	-0.00212	0.02596	-0.01911	-0.04386	-0.00733	0.00053	-0.00459	-0.00014	0.00009	0.00040	-0.00014	0.00009	0.00040	-0.00000	-0.00000	0.00000	0.02604	-0.03864	0.02619	0.00533	-0.00610	0.00311	-0.00161	0.00116	-0.00243	-0.00161	0.00116	-0.00243	0.00001	-0.00001	-0.00001	1.04552	-0.16534	-0.28093
3054	-0.00011	0.00001	0.00019	-0.00644	-0.00012	0.01008	0.03916	0.05155	-0.09890	0.00803	-0.01088	-0.00088	-0.00018	-0.00304	-0.00034	-0.00023	-0.00072	-0.00063	0.00327	-0.00630	-0.00559	0.00756	-0.00546	0.00311	0.00162	0.00115	0.00309	-0.00082	0.00190	-0.00437	0.03062	-0.02962	-0.07247	-0.00846	-0.00188	-0.00810	-0.00057	0.00162	0.00156	-0.00057	0.00162	0.00156	0.00001	-0.00003	0.00000	0.02139	-0.04607	0.03129	0.00810	-0.00392	0.00443	-0.00288	0.00232	-0.00270	-0.00288	0.00232	-0.00270	0.00002	-0.00003	-0.00001	1.16430	-0.59131	-0.40052
3055	0.00008	0.00012	0.00039	0.00251	0.00319	0.01985	0.02636	-0.01850	-0.04416	0.00627	-0.01093	-0.00461	0.00033	-0.00166	0.00028	0.00036	-0.00128	0.00021	0.00668	-0.00661	-0.00254	0.00087	-0.00248	0.00125	0.00136	0.00070	0.00047	-0.00081	0.00415	0.00352	0.00611	-0.02568	0.00829	0.00031	0.00606	0.00031	0.00061	-0.00340	-0.00183	0.00061	-0.00340	-0.00183	-0.00002	0.00004	-0.00000	0.01896	-0.02811	-0.01560	0.00877	-0.00070	-0.00166	0.00030	-0.00074	-0.00306	0.00030	-0.00074	-0.00306	-0.00002	0.00002	-0.00001	0.97806	-0.45759	-0.20244
3056	0.00008	0.00029	-0.00030	0.00406	0.01510	-0.01698	0.04697	-0.07831	-0.01326	0.00724	-0.00351	0.00244	0.00305	-0.00023	0.00228	0.00140	-0.00049	0.00095	0.00423	-0.00520	-0.00283	-0.00034	-0.00115	0.00091	0.00011	0.00022	0.00045	-0.00155	0.00822	0.00504	0.00041	-0.01461	0.02295	0.00136	0.00886	0.00191	0.00016	-0.00310	-0.00214	0.00016	-0.00310	-0.00214	-0.00002	0.00002	-0.00000	0.04619	-0.03485	0.00299	0.00384	-0.00464	0.00033	-0.00074	0.00036	-0.00410	-0.00074	0.00036	-0.00410	-0.00001	0.00001	-0.00001	0.88859	-0.27209	-0.02857
3057	0.00007	0.00009	-0.00060	0.00520	0.00737	-0.03241	0.06608	-0.01501	-0.03948	0.00986	0.00095	0.01068	0.00338	-0.00035	0.00226	0.00323	0.00009	0.00089	0.00025	-0.00214	-0.00398	0.00184	-0.00075	-0.00139	-0.00192	-0.00138	0.00057	0.01314	-0.00919	-0.01500	0.00227	-0.03524	0.04227	-0.00453	0.00316	0.00583	-0.00120	0.00361	0.00004	-0.00120	0.00361	0.00004	0.00001	-0.00004	-0.00000	-0.00275	-0.02601	-0.01090	0.00154	-0.00163	-0.00069	-0.00462	0.00192	-0.00152	-0.00462	0.00192	-0.00152	0.00001	-0.00005	-0.00001	0.71262	-0.46007	-0.19146
3058	0.00015	-0.00033	-0.00017	0.00956	-0.01546	-0.00820	-0.02026	-0.03498	-0.02264	0.00999	-0.00087	0.01075	0.00280	-0.00319	-0.00185	0.00282	-0.00086	-0.00129	-0.00163	-0.00154	-0.00208	0.00127	-0.00235	-0.00388	-0.00031	-0.00041	-0.00152	0.00886	-0.00611	-0.01279	0.01624	-0.05104	0.01280	-0.01492	0.00039	0.00390	0.00051	0.00349	0.00002	0.00051	0.00349	0.00002	0.00003	-0.00000	-0.00000	-0.01822	-0.03610	-0.03067	0.00045	0.00364	-0.00131	-0.00099	-0.00199	0.00078	-0.00099	-0.00199	0.00078	-0.00002	-0.00003	0.00000	0.42784	-0.67620	-0.20768
3059	0.00004	-0.00016	-0.00021	0.00366	-0.00672	-0.01074	-0.07826	-0.15248	0.03443	0.01000	-0.00433	0.00649	0.00465	-0.00424	-0.00129	0.00067	-0.00093	-0.00178	-0.00129	-0.00222	-0.00054	0.00045	-0.00312	-0.00195	0.00257	0.00032	-0.00179	-0.00131	0.00374	0.00127	0.02608	-0.03595	-0.07081	-0.01736	0.00340	-0.00693	0.00026	0.00304	-0.00006	0.00026	0.00304	-0.00006	0.00002	-0.00000	-0.00000	0.01613	-0.05717	0.01823	0.00217	0.00193	0.00517	0.00219	-0.00202	-0.00263	0.00219	-0.00202	-0.00263	-0.00001	0.00002	-0.00001	0.33501	-0.75690	-0.02605
3060	-0.00001	0.00022	-0.00030	-0.00017	0.01207	-0.01682	0.02482	-0.15929	0.00189	0.01140	-0.00521	0.00587	0.00472	-0.00200	0.00305	0.00076	-0.00054	0.00055	-0.00112	-0.00299	-0.00343	-0.00091	-0.00069	-0.00085	0.00300	-0.00239	-0.00175	0.00302	-0.00126	0.00193	0.01080	-0.04088	-0.02202	-0.01287	0.00951	-0.00196	0.00027	0.00074	-0.00000	0.00027	0.00074	-0.00000	0.00001	0.00000	-0.00000	0.01423	-0.06452	0.00130	0.00199	0.00754	0.00473	0.00058	-0.00103	-0.00215	0.00058	-0.00103	-0.00215	-0.00002	0.00001	-0.00001	0.29265	-0.60744	0.01077
