	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
3733	0.30750	0.14392	0.00571	0.21656	0.69365	0.00623	0.25888	0.13862	0.01312	0.18533	0.65542	0.00934	0.26751	0.12167	0.02078	0.17187	0.67604	0.01916	0.07728	0.10135	0.02129	0.04575	0.52276	0.01837
3734	0.30707	0.14358	0.00653	0.21637	0.69327	0.00655	0.25819	0.13827	0.01196	0.18508	0.65505	0.00926	0.26688	0.12130	0.01949	0.17166	0.67570	0.01908	0.07666	0.10099	0.02167	0.04544	0.52251	0.01895
3735	0.30682	0.14347	0.00643	0.21635	0.69323	0.00642	0.25798	0.13799	0.01209	0.18520	0.65494	0.00964	0.26670	0.12105	0.01968	0.17167	0.67556	0.01937	0.07655	0.10007	0.02098	0.04586	0.52203	0.01865
3736	0.30701	0.14329	0.00614	0.21667	0.69372	0.00641	0.25834	0.13768	0.01298	0.18566	0.65541	0.01058	0.26700	0.12079	0.02074	0.17209	0.67595	0.02041	0.07691	0.09920	0.01925	0.04646	0.52228	0.01849
3737	0.30706	0.14357	0.00607	0.21636	0.69420	0.00669	0.25839	0.13779	0.01277	0.18559	0.65571	0.01094	0.26709	0.12091	0.02050	0.17189	0.67617	0.02074	0.07707	0.09876	0.01874	0.04720	0.52174	0.01887
3738	0.30696	0.14408	0.00615	0.21602	0.69395	0.00652	0.25831	0.13814	0.01286	0.18546	0.65537	0.01154	0.26707	0.12133	0.02066	0.17163	0.67580	0.02125	0.07714	0.09845	0.01894	0.04757	0.52087	0.01890
3739	0.30665	0.14411	0.00642	0.21641	0.69336	0.00639	0.25795	0.13813	0.01275	0.18579	0.65483	0.01141	0.26671	0.12120	0.02030	0.17191	0.67535	0.02088	0.07676	0.09852	0.01861	0.04777	0.52048	0.01924
3740	0.30624	0.14417	0.00632	0.21675	0.69326	0.00637	0.25748	0.13802	0.01199	0.18605	0.65470	0.01067	0.26633	0.12097	0.01917	0.17225	0.67529	0.02011	0.07640	0.09800	0.01867	0.04809	0.52042	0.02055
3741	0.30661	0.14391	0.00589	0.21687	0.69361	0.00590	0.25830	0.13767	0.01451	0.18673	0.65497	0.01262	0.26700	0.12063	0.02191	0.17277	0.67537	0.02220	0.07713	0.09762	0.01736	0.04971	0.51963	0.02098
3742	0.30638	0.14379	0.00646	0.21672	0.69306	0.00702	0.25759	0.13777	0.01192	0.18665	0.65407	0.01178	0.26638	0.12065	0.01900	0.17262	0.67445	0.02130	0.07638	0.09830	0.01828	0.05076	0.51777	0.02260
3743	0.30651	0.14359	0.00639	0.21700	0.69206	0.00808	0.25753	0.13771	0.01007	0.18688	0.65299	0.01174	0.26638	0.12068	0.01727	0.17289	0.67343	0.02119	0.07637	0.09839	0.01867	0.05132	0.51657	0.02492
3744	0.30699	0.14415	0.00560	0.21696	0.69252	0.00721	0.25832	0.13814	0.01208	0.18735	0.65336	0.01329	0.26707	0.12109	0.01938	0.17313	0.67372	0.02257	0.07709	0.09865	0.01777	0.05277	0.51591	0.02588
3745	0.30708	0.14459	0.00594	0.21683	0.69285	0.00676	0.25840	0.13839	0.01215	0.18750	0.65346	0.01268	0.26720	0.12127	0.01923	0.17321	0.67372	0.02207	0.07727	0.09842	0.01758	0.05403	0.51505	0.02645
3746	0.30711	0.14488	0.00616	0.21700	0.69304	0.00710	0.25841	0.13856	0.01213	0.18786	0.65350	0.01296	0.26725	0.12144	0.01913	0.17357	0.67365	0.02260	0.07736	0.09821	0.01743	0.05498	0.51453	0.02696
3747	0.30696	0.14548	0.00606	0.21726	0.69237	0.00699	0.25837	0.13891	0.01257	0.18822	0.65292	0.01388	0.26727	0.12181	0.01954	0.17399	0.67311	0.02352	0.07749	0.09773	0.01744	0.05533	0.51407	0.02889
3748	0.30670	0.14575	0.00507	0.21693	0.69158	0.00652	0.25848	0.13899	0.01379	0.18826	0.65217	0.01503	0.26736	0.12183	0.02064	0.17386	0.67235	0.02444	0.07760	0.09772	0.01746	0.05604	0.51270	0.03008
3749	0.30679	0.14545	0.00568	0.21629	0.69140	0.00654	0.25834	0.13884	0.01317	0.18788	0.65164	0.01427	0.26720	0.12173	0.02018	0.17343	0.67174	0.02375	0.07743	0.09770	0.01706	0.05711	0.51110	0.03182
3750	0.30712	0.14486	0.00586	0.21682	0.69118	0.00673	0.25884	0.13837	0.01450	0.18886	0.65131	0.01539	0.26758	0.12131	0.02178	0.17432	0.67125	0.02507	0.07781	0.09764	0.01637	0.05901	0.50986	0.03250
3751	0.30704	0.14469	0.00644	0.21778	0.69005	0.00661	0.25853	0.13824	0.01372	0.18975	0.65017	0.01498	0.26730	0.12118	0.02097	0.17530	0.67019	0.02463	0.07751	0.09753	0.01647	0.06002	0.50890	0.03443
3752	0.30691	0.14539	0.00608	0.21767	0.68991	0.00609	0.25859	0.13873	0.01431	0.19007	0.65006	0.01597	0.26738	0.12162	0.02144	0.17553	0.67002	0.02562	0.07766	0.09756	0.01607	0.06104	0.50816	0.03539
3753	0.30699	0.14525	0.00669	0.21711	0.69011	0.00722	0.25822	0.13871	0.01179	0.18949	0.64978	0.01478	0.26716	0.12157	0.01860	0.17476	0.66977	0.02408	0.07737	0.09751	0.01739	0.06207	0.50690	0.03745
3754	0.30741	0.14494	0.00606	0.21623	0.69026	0.00734	0.25885	0.13847	0.01294	0.18930	0.64971	0.01618	0.26769	0.12120	0.01957	0.17417	0.66951	0.02524	0.07778	0.09814	0.01748	0.06372	0.50506	0.03789
3755	0.30751	0.14534	0.00538	0.21616	0.68943	0.00744	0.25914	0.13867	0.01335	0.18948	0.64889	0.01704	0.26801	0.12148	0.02017	0.17451	0.66858	0.02660	0.07821	0.09764	0.01712	0.06412	0.50404	0.03858
3756	0.30731	0.14540	0.00480	0.21627	0.68820	0.00722	0.25923	0.13862	0.01428	0.18996	0.64781	0.01831	0.26806	0.12140	0.02107	0.17497	0.66741	0.02799	0.07827	0.09764	0.01702	0.06484	0.50264	0.03919
3757	0.30731	0.14552	0.00498	0.21640	0.68755	0.00792	0.25934	0.13870	0.01498	0.19038	0.64711	0.01952	0.26814	0.12151	0.02186	0.17525	0.66662	0.02921	0.07839	0.09761	0.01675	0.06588	0.50129	0.03953
3758	0.30753	0.14493	0.00588	0.21668	0.68708	0.00947	0.25900	0.13846	0.01299	0.19025	0.64623	0.01837	0.26782	0.12126	0.01983	0.17515	0.66580	0.02795	0.07794	0.09802	0.01711	0.06628	0.50033	0.04091
3759	0.30757	0.14509	0.00530	0.21650	0.68671	0.00979	0.25928	0.13851	0.01380	0.19035	0.64583	0.01938	0.26807	0.12129	0.02062	0.17508	0.66532	0.02887	0.07821	0.09800	0.01687	0.06694	0.49930	0.04086
3760	0.30726	0.14511	0.00534	0.21620	0.68594	0.01025	0.25883	0.13847	0.01292	0.19006	0.64490	0.01913	0.26771	0.12132	0.01980	0.17481	0.66435	0.02870	0.07791	0.09739	0.01717	0.06710	0.49810	0.04133
3761	0.30720	0.14437	0.00532	0.21593	0.68543	0.01127	0.25886	0.13791	0.01359	0.19006	0.64424	0.02025	0.26764	0.12073	0.02055	0.17468	0.66354	0.02995	0.07776	0.09757	0.01703	0.06780	0.49664	0.04100
3762	0.30721	0.14425	0.00598	0.21557	0.68466	0.01237	0.25865	0.13782	0.01288	0.18974	0.64324	0.02036	0.26749	0.12072	0.01994	0.17440	0.66245	0.03029	0.07765	0.09717	0.01748	0.06814	0.49517	0.04167
3763	0.30726	0.14462	0.00568	0.21576	0.68343	0.01221	0.25885	0.13799	0.01342	0.19008	0.64204	0.02084	0.26772	0.12086	0.02038	0.17467	0.66122	0.03072	0.07794	0.09686	0.01734	0.06860	0.49378	0.04141
3764	0.30714	0.14424	0.00585	0.21597	0.68253	0.01284	0.25853	0.13768	0.01232	0.18994	0.64111	0.02016	0.26743	0.12054	0.01922	0.17461	0.66038	0.03000	0.07762	0.09664	0.01710	0.06799	0.49334	0.04149
3765	0.30690	0.14500	0.00533	0.21547	0.68257	0.01383	0.25840	0.13814	0.01224	0.18947	0.64106	0.02076	0.26740	0.12108	0.01921	0.17413	0.66023	0.03078	0.07776	0.09594	0.01706	0.06770	0.49300	0.04104
3766	0.30679	0.14554	0.00621	0.21450	0.68273	0.01460	0.25804	0.13871	0.01105	0.18861	0.64093	0.02005	0.26713	0.12163	0.01782	0.17313	0.66001	0.03000	0.07750	0.09631	0.01761	0.06806	0.49196	0.04099
3767	0.30684	0.14536	0.00550	0.21395	0.68346	0.01418	0.25833	0.13856	0.01238	0.18855	0.64155	0.02096	0.26729	0.12145	0.01927	0.17282	0.66046	0.03085	0.07760	0.09671	0.01685	0.06885	0.49159	0.03957
3768	0.30701	0.14492	0.00635	0.21354	0.68322	0.01486	0.25822	0.13842	0.01130	0.18811	0.64113	0.02023	0.26716	0.12123	0.01798	0.17224	0.66000	0.02998	0.07734	0.09740	0.01707	0.06898	0.49071	0.03876
3769	0.30743	0.14504	0.00647	0.21333	0.68359	0.01592	0.25875	0.13842	0.01229	0.18801	0.64136	0.02066	0.26767	0.12126	0.01910	0.17204	0.66008	0.03052	0.07790	0.09712	0.01688	0.06932	0.49037	0.03740
3770	0.30738	0.14567	0.00660	0.21368	0.68353	0.01668	0.25867	0.13885	0.01189	0.18809	0.64134	0.02023	0.26767	0.12178	0.01881	0.17224	0.66007	0.03029	0.07803	0.09663	0.01662	0.06881	0.49076	0.03639
3771	0.30724	0.14602	0.00606	0.21386	0.68360	0.01726	0.25881	0.13915	0.01342	0.18836	0.64141	0.02129	0.26768	0.12193	0.02014	0.17228	0.66010	0.03103	0.07797	0.09758	0.01586	0.06899	0.49064	0.03482
3772	0.30695	0.14575	0.00647	0.21390	0.68348	0.01839	0.25826	0.13893	0.01198	0.18812	0.64138	0.02143	0.26724	0.12179	0.01874	0.17214	0.66008	0.03130	0.07757	0.09691	0.01651	0.06799	0.49112	0.03393
3773	0.30666	0.14543	0.00656	0.21351	0.68279	0.01867	0.25791	0.13866	0.01146	0.18763	0.64071	0.02123	0.26690	0.12152	0.01823	0.17170	0.65941	0.03120	0.07723	0.09662	0.01626	0.06729	0.49060	0.03339
3774	0.30659	0.14541	0.00679	0.21358	0.68197	0.01891	0.25775	0.13871	0.01083	0.18758	0.63994	0.02095	0.26676	0.12162	0.01771	0.17164	0.65866	0.03087	0.07709	0.09665	0.01620	0.06684	0.49009	0.03249
3775	0.30668	0.14602	0.00672	0.21360	0.68184	0.01958	0.25793	0.13901	0.01133	0.18762	0.63979	0.02150	0.26702	0.12205	0.01842	0.17162	0.65843	0.03146	0.07752	0.09587	0.01627	0.06686	0.48982	0.03098
3776	0.30680	0.14616	0.00700	0.21329	0.68165	0.01982	0.25799	0.13911	0.01089	0.18730	0.63959	0.02123	0.26712	0.12219	0.01802	0.17127	0.65821	0.03122	0.07767	0.09564	0.01626	0.06658	0.48957	0.03034
3777	0.30713	0.14588	0.00654	0.21269	0.68145	0.02046	0.25842	0.13897	0.01175	0.18671	0.63939	0.02211	0.26742	0.12190	0.01868	0.17057	0.65798	0.03196	0.07783	0.09647	0.01550	0.06583	0.48938	0.02928
3778	0.30693	0.14597	0.00617	0.21211	0.68151	0.02137	0.25835	0.13894	0.01235	0.18603	0.63951	0.02310	0.26734	0.12186	0.01928	0.16993	0.65803	0.03314	0.07779	0.09623	0.01541	0.06469	0.48980	0.02811
3779	0.30675	0.14549	0.00604	0.21183	0.68113	0.02251	0.25808	0.13874	0.01181	0.18576	0.63909	0.02306	0.26701	0.12148	0.01835	0.16964	0.65752	0.03324	0.07725	0.09725	0.01571	0.06463	0.48918	0.02718
3780	0.30685	0.14564	0.00657	0.21203	0.68031	0.02298	0.25801	0.13891	0.01064	0.18572	0.63842	0.02247	0.26703	0.12174	0.01729	0.16969	0.65689	0.03269	0.07735	0.09688	0.01604	0.06396	0.48902	0.02638
3781	0.30713	0.14590	0.00648	0.21177	0.68047	0.02334	0.25834	0.13916	0.01105	0.18553	0.63854	0.02270	0.26733	0.12202	0.01781	0.16932	0.65700	0.03266	0.07765	0.09718	0.01590	0.06390	0.48899	0.02488
3782	0.30716	0.14580	0.00646	0.21129	0.68081	0.02364	0.25834	0.13911	0.01084	0.18522	0.63877	0.02302	0.26732	0.12204	0.01780	0.16889	0.65715	0.03294	0.07764	0.09716	0.01574	0.06416	0.48876	0.02407
3783	0.30691	0.14546	0.00619	0.21126	0.68027	0.02407	0.25812	0.13887	0.01102	0.18523	0.63822	0.02304	0.26705	0.12170	0.01779	0.16890	0.65650	0.03312	0.07728	0.09753	0.01588	0.06430	0.48809	0.02334
3784	0.30663	0.14549	0.00629	0.21067	0.67936	0.02484	0.25777	0.13874	0.01011	0.18457	0.63738	0.02287	0.26685	0.12160	0.01675	0.16828	0.65564	0.03309	0.07719	0.09651	0.01647	0.06349	0.48738	0.02274
3785	0.30689	0.14597	0.00609	0.20906	0.67983	0.02541	0.25809	0.13905	0.01026	0.18340	0.63759	0.02331	0.26722	0.12193	0.01690	0.16679	0.65570	0.03326	0.07764	0.09622	0.01665	0.06379	0.48642	0.02165
3786	0.30703	0.14617	0.00625	0.20803	0.68064	0.02512	0.25819	0.13925	0.00988	0.18260	0.63827	0.02301	0.26735	0.12218	0.01658	0.16584	0.65634	0.03278	0.07779	0.09629	0.01684	0.06375	0.48649	0.02142
3787	0.30696	0.14658	0.00631	0.20764	0.68077	0.02521	0.25824	0.13957	0.01124	0.18235	0.63831	0.02308	0.26735	0.12238	0.01772	0.16547	0.65630	0.03277	0.07776	0.09678	0.01666	0.06402	0.48615	0.02026
3788	0.30703	0.14691	0.00543	0.20755	0.68032	0.02554	0.25875	0.13970	0.01341	0.18229	0.63783	0.02369	0.26772	0.12249	0.02001	0.16531	0.65576	0.03333	0.07815	0.09712	0.01581	0.06398	0.48570	0.01869
3789	0.30711	0.14650	0.00538	0.20730	0.67979	0.02517	0.25848	0.13961	0.01127	0.18188	0.63742	0.02278	0.26750	0.12244	0.01790	0.16502	0.65542	0.03250	0.07784	0.09744	0.01638	0.06304	0.48568	0.01871
3790	0.30710	0.14604	0.00555	0.20725	0.67971	0.02525	0.25844	0.13935	0.01140	0.18183	0.63737	0.02248	0.26738	0.12212	0.01801	0.16492	0.65539	0.03207	0.07761	0.09797	0.01618	0.06296	0.48567	0.01799
3791	0.30694	0.14591	0.00574	0.20711	0.68043	0.02588	0.25823	0.13930	0.01133	0.18159	0.63818	0.02253	0.26717	0.12219	0.01824	0.16477	0.65613	0.03242	0.07741	0.09790	0.01645	0.06242	0.48675	0.01704
3792	0.30695	0.14627	0.00572	0.20619	0.68113	0.02584	0.25826	0.13967	0.01140	0.18101	0.63873	0.02193	0.26719	0.12259	0.01839	0.16401	0.65663	0.03162	0.07744	0.09826	0.01640	0.06296	0.48641	0.01700
3793	0.30699	0.14653	0.00579	0.20572	0.68128	0.02569	0.25827	0.13994	0.01124	0.18060	0.63883	0.02188	0.26722	0.12292	0.01835	0.16362	0.65664	0.03175	0.07749	0.09842	0.01670	0.06283	0.48629	0.01674
3794	0.30691	0.14657	0.00662	0.20546	0.68173	0.02559	0.25802	0.14001	0.01036	0.18036	0.63928	0.02176	0.26702	0.12304	0.01752	0.16341	0.65700	0.03185	0.07733	0.09823	0.01671	0.06267	0.48670	0.01598
3795	0.30681	0.14677	0.00527	0.20494	0.68257	0.02489	0.25842	0.13999	0.01299	0.18005	0.63989	0.02248	0.26729	0.12291	0.02005	0.16289	0.65754	0.03233	0.07761	0.09834	0.01571	0.06306	0.48684	0.01501
3796	0.30613	0.14687	0.00568	0.20389	0.68343	0.02467	0.25755	0.14005	0.01199	0.17928	0.64059	0.02211	0.26651	0.12298	0.01897	0.16197	0.65816	0.03182	0.07686	0.09796	0.01623	0.06332	0.48677	0.01465
3797	0.30629	0.14644	0.00587	0.20386	0.68419	0.02471	0.25765	0.13971	0.01193	0.17933	0.64134	0.02158	0.26660	0.12261	0.01884	0.16197	0.65893	0.03118	0.07689	0.09800	0.01653	0.06362	0.48732	0.01453
3798	0.30649	0.14646	0.00627	0.20415	0.68433	0.02432	0.25770	0.13974	0.01086	0.17955	0.64155	0.02090	0.26675	0.12269	0.01777	0.16220	0.65925	0.03030	0.07708	0.09765	0.01730	0.06354	0.48771	0.01489
3799	0.30683	0.14738	0.00667	0.20371	0.68470	0.02392	0.25813	0.14043	0.01185	0.17926	0.64182	0.02060	0.26720	0.12346	0.01895	0.16184	0.65949	0.02995	0.07766	0.09753	0.01707	0.06378	0.48758	0.01476
3800	0.30697	0.14723	0.00568	0.20326	0.68507	0.02335	0.25863	0.14043	0.01369	0.17888	0.64210	0.02085	0.26751	0.12344	0.02096	0.16141	0.65969	0.03026	0.07789	0.09847	0.01616	0.06371	0.48764	0.01429
3801	0.30666	0.14680	0.00596	0.20279	0.68499	0.02321	0.25796	0.14029	0.01168	0.17861	0.64189	0.02089	0.26687	0.12330	0.01891	0.16095	0.65949	0.02992	0.07712	0.09900	0.01692	0.06416	0.48693	0.01402
3802	0.30690	0.14716	0.00619	0.20307	0.68513	0.02342	0.25814	0.14066	0.01140	0.17888	0.64203	0.02120	0.26709	0.12381	0.01892	0.16117	0.65965	0.03008	0.07739	0.09910	0.01737	0.06440	0.48711	0.01371
3803	0.30728	0.14692	0.00682	0.20341	0.68552	0.02379	0.25837	0.14060	0.01068	0.17921	0.64248	0.02069	0.26730	0.12381	0.01835	0.16154	0.66012	0.02963	0.07754	0.09954	0.01781	0.06459	0.48764	0.01374
3804	0.30761	0.14661	0.00681	0.20278	0.68596	0.02294	0.25869	0.14040	0.01069	0.17868	0.64284	0.02018	0.26757	0.12353	0.01824	0.16101	0.66043	0.02919	0.07774	0.09980	0.01729	0.06446	0.48768	0.01381
3805	0.30771	0.14668	0.00652	0.20261	0.68621	0.02205	0.25881	0.14035	0.01044	0.17851	0.64307	0.01982	0.26777	0.12353	0.01799	0.16084	0.66066	0.02883	0.07799	0.09932	0.01802	0.06431	0.48787	0.01371
3806	0.30783	0.14667	0.00673	0.20236	0.68636	0.02193	0.25896	0.14036	0.01103	0.17829	0.64319	0.02000	0.26792	0.12358	0.01868	0.16059	0.66074	0.02903	0.07815	0.09932	0.01875	0.06426	0.48790	0.01322
3807	0.30773	0.14665	0.00675	0.20230	0.68602	0.02151	0.25880	0.14044	0.01046	0.17815	0.64291	0.01917	0.26777	0.12366	0.01809	0.16054	0.66051	0.02828	0.07796	0.09978	0.01939	0.06379	0.48782	0.01349
3808	0.30781	0.14639	0.00647	0.20247	0.68630	0.02136	0.25890	0.14033	0.01072	0.17830	0.64318	0.01926	0.26783	0.12346	0.01820	0.16070	0.66078	0.02840	0.07793	0.10027	0.01974	0.06390	0.48813	0.01353
3809	0.30783	0.14585	0.00648	0.20277	0.68676	0.02095	0.25894	0.13999	0.01128	0.17858	0.64364	0.01946	0.26780	0.12300	0.01857	0.16093	0.66128	0.02840	0.07779	0.10079	0.02040	0.06411	0.48863	0.01355
3810	0.30758	0.14588	0.00668	0.20265	0.68734	0.02066	0.25872	0.14012	0.01179	0.17862	0.64411	0.01937	0.26755	0.12313	0.01913	0.16080	0.66179	0.02791	0.07750	0.10124	0.02091	0.06477	0.48865	0.01372
3811	0.30726	0.14672	0.00684	0.20212	0.68852	0.02129	0.25834	0.14071	0.01106	0.17810	0.64532	0.01928	0.26733	0.12391	0.01863	0.16036	0.66295	0.02809	0.07745	0.10076	0.02202	0.06418	0.48990	0.01370
3812	0.30748	0.14709	0.00605	0.20119	0.68953	0.02090	0.25865	0.14127	0.01141	0.17751	0.64612	0.01939	0.26758	0.12446	0.01904	0.15957	0.66364	0.02799	0.07761	0.10200	0.02233	0.06489	0.48976	0.01374
3813	0.30784	0.14681	0.00618	0.20095	0.68946	0.02041	0.25895	0.14106	0.01101	0.17735	0.64603	0.01840	0.26788	0.12427	0.01867	0.15945	0.66354	0.02711	0.07791	0.10206	0.02282	0.06493	0.48949	0.01400
3814	0.30844	0.14606	0.00648	0.20197	0.68884	0.02018	0.25956	0.14051	0.01160	0.17807	0.64559	0.01799	0.26844	0.12371	0.01932	0.16031	0.66322	0.02673	0.07839	0.10217	0.02366	0.06454	0.48985	0.01370
3815	0.30876	0.14632	0.00606	0.20225	0.68931	0.02020	0.26015	0.14079	0.01334	0.17834	0.64603	0.01870	0.26895	0.12396	0.02108	0.16050	0.66365	0.02731	0.07887	0.10248	0.02364	0.06491	0.49026	0.01312
3816	0.30842	0.14668	0.00614	0.20120	0.69014	0.01970	0.25966	0.14107	0.01232	0.17753	0.64673	0.01813	0.26857	0.12429	0.02002	0.15960	0.66429	0.02668	0.07856	0.10251	0.02458	0.06488	0.49036	0.01330
3817	0.30844	0.14635	0.00626	0.20098	0.69058	0.01899	0.25960	0.14091	0.01196	0.17730	0.64718	0.01748	0.26851	0.12424	0.01989	0.15940	0.66475	0.02605	0.07847	0.10288	0.02551	0.06464	0.49080	0.01331
3818	0.30888	0.14647	0.00518	0.20170	0.69104	0.01795	0.26056	0.14121	0.01438	0.17800	0.64762	0.01837	0.26932	0.12441	0.02222	0.16003	0.66517	0.02688	0.07916	0.10367	0.02528	0.06543	0.49122	0.01301
3819	0.30920	0.14651	0.00490	0.20125	0.69151	0.01729	0.26099	0.14115	0.01460	0.17780	0.64796	0.01780	0.26981	0.12439	0.02245	0.15980	0.66541	0.02641	0.07972	0.10315	0.02608	0.06611	0.49089	0.01343
3820	0.30907	0.14643	0.00552	0.20078	0.69135	0.01663	0.26051	0.14092	0.01318	0.17736	0.64778	0.01667	0.26948	0.12423	0.02102	0.15942	0.66526	0.02537	0.07952	0.10246	0.02727	0.06570	0.49066	0.01397
3821	0.30845	0.14634	0.00548	0.20037	0.69180	0.01652	0.25993	0.14074	0.01333	0.17705	0.64818	0.01712	0.26896	0.12406	0.02112	0.15901	0.66559	0.02575	0.07904	0.10199	0.02796	0.06579	0.49080	0.01321
3822	0.30821	0.14620	0.00545	0.20048	0.69248	0.01628	0.25963	0.14062	0.01297	0.17723	0.64882	0.01714	0.26870	0.12386	0.02055	0.15903	0.66626	0.02536	0.07881	0.10213	0.02902	0.06637	0.49118	0.01259
3823	0.30854	0.14633	0.00572	0.20022	0.69353	0.01524	0.26011	0.14067	0.01404	0.17709	0.64984	0.01694	0.26920	0.12404	0.02186	0.15892	0.66716	0.02545	0.07937	0.10161	0.02961	0.06659	0.49194	0.01227
3824	0.30850	0.14659	0.00652	0.20023	0.69394	0.01439	0.25976	0.14059	0.01254	0.17715	0.65019	0.01430	0.26909	0.12416	0.02050	0.15914	0.66759	0.02301	0.07956	0.10054	0.03142	0.06670	0.49220	0.01339
3825	0.30874	0.14654	0.00522	0.20101	0.69493	0.01252	0.26064	0.14083	0.01527	0.17809	0.65123	0.01601	0.26982	0.12431	0.02322	0.15990	0.66850	0.02459	0.08009	0.10120	0.03155	0.06823	0.49286	0.01235
3826	0.30883	0.14727	0.00553	0.20200	0.69453	0.01102	0.26054	0.14139	0.01449	0.17895	0.65097	0.01531	0.26985	0.12498	0.02251	0.16068	0.66840	0.02340	0.08029	0.10124	0.03279	0.06881	0.49278	0.01256
3827	0.30897	0.14788	0.00600	0.20271	0.69385	0.01049	0.26044	0.14163	0.01330	0.17933	0.65035	0.01335	0.26996	0.12536	0.02138	0.16138	0.66796	0.02175	0.08070	0.10043	0.03406	0.06781	0.49310	0.01324
3828	0.30880	0.14822	0.00572	0.20233	0.69432	0.00962	0.26046	0.14175	0.01395	0.17907	0.65078	0.01287	0.27008	0.12549	0.02191	0.16110	0.66833	0.02135	0.08100	0.09960	0.03525	0.06791	0.49328	0.01262
3829	0.30885	0.14796	0.00569	0.20152	0.69525	0.00892	0.26066	0.14169	0.01495	0.17852	0.65170	0.01349	0.27021	0.12532	0.02279	0.16046	0.66911	0.02207	0.08100	0.10017	0.03579	0.06816	0.49364	0.01248
3830	0.30873	0.14800	0.00586	0.20164	0.69593	0.00874	0.26052	0.14188	0.01513	0.17871	0.65240	0.01388	0.27006	0.12553	0.02301	0.16063	0.66979	0.02248	0.08084	0.10093	0.03685	0.06850	0.49424	0.01275
3831	0.30830	0.14785	0.00610	0.20200	0.69623	0.00867	0.26017	0.14180	0.01576	0.17891	0.65287	0.01450	0.26971	0.12551	0.02375	0.16097	0.67026	0.02337	0.08051	0.10094	0.03789	0.06784	0.49532	0.01229
3832	0.30803	0.14804	0.00523	0.20206	0.69628	0.00851	0.25986	0.14175	0.01457	0.17901	0.65274	0.01303	0.26960	0.12550	0.02240	0.16090	0.67024	0.02134	0.08075	0.10022	0.03968	0.06859	0.49472	0.01265
3833	0.30864	0.14807	0.00468	0.20264	0.69610	0.00800	0.26069	0.14189	0.01515	0.17956	0.65265	0.01314	0.27038	0.12551	0.02278	0.16141	0.67020	0.02125	0.08147	0.10067	0.03995	0.06909	0.49467	0.01303
3834	0.30915	0.14834	0.00484	0.20326	0.69572	0.00778	0.26131	0.14218	0.01583	0.17999	0.65243	0.01334	0.27101	0.12587	0.02360	0.16202	0.67001	0.02176	0.08208	0.10081	0.04031	0.06860	0.49509	0.01294
3835	0.30926	0.14848	0.00529	0.20316	0.69520	0.00769	0.26116	0.14229	0.01507	0.17978	0.65183	0.01211	0.27095	0.12611	0.02301	0.16190	0.66950	0.02054	0.08220	0.10101	0.04160	0.06807	0.49472	0.01327
3836	0.30903	0.14822	0.00514	0.20304	0.69502	0.00709	0.26108	0.14215	0.01571	0.17992	0.65163	0.01260	0.27087	0.12603	0.02376	0.16175	0.66924	0.02053	0.08214	0.10101	0.04257	0.06938	0.49370	0.01321
3837	0.30895	0.14802	0.00519	0.20420	0.69476	0.00666	0.26119	0.14205	0.01660	0.18069	0.65162	0.01243	0.27095	0.12586	0.02453	0.16276	0.66938	0.02059	0.08219	0.10119	0.04356	0.06853	0.49484	0.01307
3838	0.30907	0.14759	0.00493	0.20438	0.69492	0.00617	0.26140	0.14190	0.01683	0.18091	0.65177	0.01204	0.27108	0.12557	0.02458	0.16285	0.66958	0.01977	0.08223	0.10211	0.04429	0.06916	0.49470	0.01334
3839	0.30910	0.14750	0.00494	0.20412	0.69542	0.00562	0.26141	0.14180	0.01679	0.18060	0.65235	0.01183	0.27117	0.12561	0.02472	0.16263	0.67015	0.01978	0.08248	0.10187	0.04548	0.06849	0.49553	0.01297
