	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
32142	-6.77998	9.58298	76.55231	41.33582	64.20188	679.52350
32143	-6.76278	9.45620	76.49725	41.14880	64.18608	679.82831
32144	-6.74555	9.32825	76.44528	40.96190	64.17254	680.13873
32145	-6.72821	9.19888	76.39619	40.77477	64.16123	680.45508
32146	-6.71075	9.06842	76.35001	40.58785	64.15215	680.77637
32147	-6.69305	8.93633	76.30647	40.40037	64.14529	681.10370
32148	-6.67505	8.80263	76.26548	40.21236	64.14062	681.43677
32149	-6.65678	8.66795	76.22718	40.02469	64.13821	681.77380
32150	-6.63818	8.53203	76.19138	39.83699	64.13800	682.11530
32151	-6.61915	8.39461	76.15796	39.64885	64.14001	682.46161
32152	-6.59975	8.25633	76.12698	39.46111	64.14421	682.81104
32153	-6.57995	8.11723	76.09834	39.27377	64.15059	683.16327
32154	-6.55962	7.97674	76.07187	39.08603	64.15913	683.51959
32155	-6.53878	7.83521	76.04753	38.89830	64.16983	683.87872
32156	-6.51734	7.69235	76.02522	38.71019	64.18272	684.24152
32157	-6.49536	7.54883	76.00497	38.52253	64.19769	684.60583
32158	-6.47277	7.40439	75.98663	38.33491	64.21479	684.97241
32159	-6.44948	7.25873	75.97012	38.14693	64.23404	685.34155
32160	-6.42563	7.11286	75.95546	37.95981	64.25526	685.71075
32161	-6.40105	6.96585	75.94247	37.77229	64.27857	686.08215
32162	-6.37577	6.81808	75.93110	37.58475	64.30389	686.45459
32163	-6.34978	6.66958	75.92126	37.39720	64.33119	686.82800
32164	-6.32301	6.52006	75.91290	37.20918	64.36050	687.20282
32165	-6.29555	6.37022	75.90594	37.02150	64.39166	687.57727
32166	-6.26733	6.21977	75.90030	36.83374	64.42471	687.95184
32167	-6.23834	6.06876	75.89590	36.64586	64.45961	688.32629
32168	-6.20856	5.91722	75.89265	36.45786	64.49632	688.70044
32169	-6.17798	5.76519	75.89050	36.26969	64.53483	689.07404
32170	-6.14661	5.61272	75.88936	36.08133	64.57507	689.44702
32171	-6.11444	5.45984	75.88915	35.89275	64.61701	689.81903
32172	-6.08137	5.30625	75.88979	35.70350	64.66074	690.19086
32173	-6.04757	5.15267	75.89123	35.51439	64.70599	690.56049
32174	-6.01294	4.99880	75.89335	35.32497	64.75283	690.92877
32175	-5.97749	4.84467	75.89610	35.13520	64.80122	691.29529
32176	-5.94120	4.69034	75.89941	34.94507	64.85114	691.65997
32177	-5.90408	4.53583	75.90318	34.75454	64.90253	692.02264
32178	-5.86611	4.38120	75.90733	34.56358	64.95535	692.38324
32179	-5.82730	4.22647	75.91178	34.37217	65.00958	692.74139
32180	-5.78755	4.07135	75.91644	34.17987	65.06528	693.09784
32181	-5.74703	3.91656	75.92120	33.98748	65.12218	693.45099
32182	-5.70573	3.76215	75.92596	33.79499	65.18024	693.80066
32183	-5.66339	3.60713	75.93068	33.60109	65.23978	694.14886
32184	-5.62027	3.45256	75.93522	33.40704	65.30038	694.49347
32185	-5.57628	3.29816	75.93951	33.21239	65.36216	694.83478
32186	-5.53140	3.14395	75.94347	33.01711	65.42505	695.17285
32187	-5.48565	2.98997	75.94699	32.82119	65.48901	695.50745
32188	-5.43892	2.83593	75.95001	32.62420	65.55417	695.83936
32189	-5.39153	2.68288	75.95241	32.42742	65.62004	696.16620
32190	-5.34317	2.52984	75.95415	32.22954	65.68703	696.49005
32191	-5.29383	2.37685	75.95512	32.03056	65.75510	696.81079
32192	-5.24373	2.22462	75.95522	31.83133	65.82394	697.12689
32193	-5.19277	2.07285	75.95439	31.63142	65.89363	697.43909
32194	-5.14096	1.92158	75.95255	31.43082	65.96415	697.74719
32195	-5.08830	1.77085	75.94960	31.22952	66.03546	698.05109
32196	-5.03480	1.62068	75.94550	31.02754	66.10756	698.35065
32197	-4.98050	1.47111	75.94022	30.82490	66.18040	698.64587
32198	-4.92541	1.32218	75.93371	30.62162	66.25398	698.93640
32199	-4.86945	1.17357	75.92592	30.41728	66.32844	699.22296
32200	-4.81288	1.02598	75.91683	30.21278	66.40343	699.50409
32201	-4.75560	0.87912	75.90640	30.00771	66.47912	699.78027
32202	-4.69763	0.73300	75.89459	29.80208	66.55547	700.05139
32203	-4.63901	0.58766	75.88136	29.59592	66.63245	700.31738
32204	-4.57976	0.44314	75.86667	29.38924	66.71006	700.57806
32205	-4.51991	0.29946	75.85053	29.18209	66.78829	700.83337
32206	-4.45950	0.15667	75.83295	28.97448	66.86715	701.08313
32207	-4.39844	0.01449	75.81389	28.76602	66.94679	701.32770
32208	-4.33703	-0.12641	75.79346	28.55764	67.02687	701.56592
32209	-4.27518	-0.26632	75.77163	28.34892	67.10756	701.79816
32210	-4.21293	-0.40519	75.74840	28.13991	67.18886	702.02423
32211	-4.15045	-0.54268	75.72384	27.93109	67.27059	702.24371
32212	-4.08736	-0.67967	75.69779	27.72112	67.35327	702.45770
32213	-4.02412	-0.81521	75.67045	27.51141	67.43638	702.66473
32214	-3.96064	-0.94957	75.64181	27.30155	67.52008	702.86511
32215	-3.89682	-1.08299	75.61183	27.09110	67.60460	703.05920
32216	-3.83298	-1.21486	75.58073	26.88101	67.68954	703.24597
32217	-3.76904	-1.34543	75.54848	26.67087	67.77511	703.42572
32218	-3.70517	-1.47438	75.51521	26.46115	67.86114	703.59796
32219	-3.64114	-1.60224	75.48083	26.25098	67.94798	703.76343
32220	-3.57700	-1.72897	75.44537	26.04038	68.03569	703.92169
32221	-3.51308	-1.85397	75.40907	25.83032	68.12385	704.07227
32222	-3.44927	-1.97748	75.37189	25.62036	68.21268	704.21515
32223	-3.38550	-2.09972	75.33383	25.41007	68.30239	704.35065
32224	-3.32211	-2.22012	75.29517	25.20041	68.39261	704.47784
32225	-3.25915	-2.33863	75.25601	24.99141	68.48331	704.59686
32226	-3.19640	-2.45574	75.21626	24.78219	68.57494	704.70801
32227	-3.13407	-2.57114	75.17611	24.57322	68.66730	704.81085
32228	-3.07207	-2.68502	75.13557	24.36410	68.76060	704.90558
32229	-3.01073	-2.79685	75.09489	24.15576	68.85445	704.99146
32230	-2.94998	-2.90683	75.05410	23.94779	68.94907	705.06873
32231	-2.88975	-3.01515	75.01321	23.73975	69.04469	705.13739
32232	-2.83049	-3.12106	74.97260	23.53305	69.14066	705.19678
32233	-2.77189	-3.22523	74.93214	23.32635	69.23763	705.24731
32234	-2.71414	-3.32739	74.89203	23.12013	69.33540	705.28882
32235	-2.65732	-3.42748	74.85240	22.91442	69.43397	705.32104
32236	-2.60137	-3.52568	74.81331	22.70881	69.53357	705.34393
32237	-2.54660	-3.62152	74.77505	22.50422	69.63376	705.35742
32238	-2.49297	-3.71518	74.73765	22.30024	69.73476	705.36127
32239	-2.44054	-3.80661	74.70123	22.09688	69.83660	705.35553
32240	-2.38938	-3.89578	74.66594	21.89419	69.93925	705.34003
32241	-2.33954	-3.98267	74.63189	21.69216	70.04274	705.31476
32242	-2.29108	-4.06729	74.59920	21.49079	70.14702	705.27972
32243	-2.24403	-4.14963	74.56800	21.29009	70.25209	705.23480
32244	-2.19835	-4.22987	74.53835	21.08962	70.35817	705.18005
32245	-2.15430	-4.30764	74.51049	20.89025	70.46478	705.11554
32246	-2.11182	-4.38313	74.48450	20.69156	70.57214	705.04126
32247	-2.07095	-4.45633	74.46047	20.49353	70.68023	704.95715
32248	-2.03176	-4.52723	74.43855	20.29618	70.78905	704.86316
32249	-1.99427	-4.59585	74.41886	20.09949	70.89857	704.75934
32250	-1.95853	-4.66218	74.40149	19.90347	71.00877	704.64575
32251	-1.92455	-4.72625	74.38657	19.70808	71.11961	704.52246
32252	-1.89229	-4.78820	74.37416	19.51290	71.23131	704.38928
32253	-1.86190	-4.84777	74.36446	19.31877	71.34335	704.24683
32254	-1.83340	-4.90500	74.35753	19.12566	71.45567	704.09515
32255	-1.80662	-4.96027	74.35345	18.93229	71.56900	703.93347
32256	-1.78178	-5.01322	74.35236	18.73991	71.68257	703.76270
32257	-1.75882	-5.06399	74.35439	18.54810	71.79659	703.58276
32258	-1.73778	-5.11261	74.35960	18.35682	71.91101	703.39362
32259	-1.71864	-5.15907	74.36810	18.16608	72.02579	703.19550
32260	-1.70136	-5.20352	74.38000	17.97541	72.14112	702.98804
32261	-1.68605	-5.24567	74.39529	17.78606	72.25620	702.77283
32262	-1.67259	-5.28583	74.41415	17.59675	72.37173	702.54865
32263	-1.66098	-5.32402	74.43668	17.40746	72.48765	702.31555
32264	-1.65126	-5.36008	74.46287	17.21899	72.60341	702.07471
32265	-1.64341	-5.39413	74.49284	17.03092	72.71920	701.82599
32266	-1.63742	-5.42618	74.52668	16.84321	72.83497	701.56927
32267	-1.63326	-5.45625	74.56447	16.65585	72.95066	701.30493
32268	-1.63093	-5.48438	74.60623	16.46881	73.06621	701.03320
32269	-1.63036	-5.51060	74.65200	16.28206	73.18156	700.75421
32270	-1.63154	-5.53492	74.70180	16.09559	73.29665	700.46838
32271	-1.63444	-5.55743	74.75576	15.90896	73.41167	700.17523
32272	-1.63900	-5.57806	74.81370	15.72295	73.52606	699.87634
32273	-1.64519	-5.59690	74.87574	15.53714	73.64000	699.57135
32274	-1.65298	-5.61396	74.94191	15.35151	73.75343	699.26056
32275	-1.66234	-5.62928	75.01223	15.16602	73.86629	698.94415
32276	-1.67322	-5.64289	75.08672	14.98065	73.97852	698.62250
32277	-1.68558	-5.65481	75.16537	14.79537	74.09006	698.29565
32278	-1.69936	-5.66507	75.24815	14.61014	74.20085	697.96429
32279	-1.71455	-5.67372	75.33521	14.42451	74.31110	697.62762
32280	-1.73102	-5.68074	75.42618	14.23927	74.42024	697.28760
32281	-1.74876	-5.68617	75.52119	14.05398	74.52847	696.94373
32282	-1.76771	-5.69005	75.62023	13.86859	74.63574	696.59637
32283	-1.78778	-5.69240	75.72304	13.68348	74.74176	696.24646
32284	-1.80905	-5.69326	75.83028	13.49739	74.84716	695.89209
32285	-1.83133	-5.69263	75.94123	13.31151	74.95119	695.53583
32286	-1.85460	-5.69054	76.05606	13.12539	75.05406	695.17725
32287	-1.87884	-5.68700	76.17495	12.93855	75.15594	694.81567
32288	-1.90389	-5.68204	76.29733	12.75179	75.25634	694.45319
32289	-1.92971	-5.67567	76.42336	12.56463	75.35544	694.08917
32290	-1.95620	-5.66792	76.55268	12.37746	75.45300	693.72485
32291	-1.98339	-5.65879	76.68580	12.18938	75.54939	693.35870
32292	-2.01123	-5.64826	76.82267	12.00037	75.64459	692.99103
32293	-2.03951	-5.63642	76.96261	11.81118	75.73812	692.62390
32294	-2.06824	-5.62325	77.10583	11.62137	75.83017	692.25665
32295	-2.09741	-5.60872	77.25257	11.43048	75.92091	691.88879
32296	-2.12680	-5.59290	77.40207	11.23929	76.00993	691.52203
32297	-2.15635	-5.57580	77.55420	11.04776	76.09722	691.15674
32298	-2.18610	-5.55735	77.70952	10.85502	76.18316	690.79138
32299	-2.21592	-5.53760	77.86758	10.66144	76.26755	690.42700
32300	-2.24580	-5.51649	78.02865	10.46654	76.35053	690.06299
32301	-2.27553	-5.49412	78.19189	10.27114	76.43175	689.70123
32302	-2.30510	-5.47045	78.35754	10.07477	76.51138	689.34119
32303	-2.33451	-5.44543	78.52589	9.87695	76.58955	688.98218
32304	-2.36349	-5.41922	78.69570	9.67896	76.66579	688.62659
32305	-2.39217	-5.39164	78.86800	9.47944	76.74060	688.27234
32306	-2.42043	-5.36274	79.04232	9.27881	76.81382	687.92023
32307	-2.44819	-5.33252	79.21857	9.07702	76.88546	687.57031
32308	-2.47546	-5.30089	79.39703	8.87359	76.95567	687.22211
32309	-2.50205	-5.26799	79.57683	8.66939	77.02415	686.87695
32310	-2.52795	-5.23374	79.75825	8.46392	77.09109	686.53436
32311	-2.55311	-5.19813	79.94121	8.25716	77.15646	686.19446
32312	-2.57745	-5.16116	80.12561	8.04907	77.22028	685.85718
32313	-2.60094	-5.12282	80.31139	7.83963	77.28261	685.52271
32314	-2.62353	-5.08308	80.49848	7.62881	77.34343	685.19092
32315	-2.64517	-5.04194	80.68685	7.41658	77.40279	684.86169
32316	-2.66586	-4.99928	80.87683	7.20246	77.46086	684.53448
32317	-2.68547	-4.95529	81.06757	6.98734	77.51740	684.21057
32318	-2.70400	-4.90985	81.25938	6.77075	77.57256	683.88922
32319	-2.72141	-4.86296	81.45223	6.55266	77.62637	683.57037
32320	-2.73764	-4.81459	81.64607	6.33304	77.67887	683.25415
32321	-2.75267	-4.76474	81.84084	6.11187	77.73009	682.94037
32322	-2.76647	-4.71342	82.03654	5.88914	77.78006	682.62897
32323	-2.77902	-4.66061	82.23317	5.66485	77.82883	682.31976
32324	-2.79034	-4.60621	82.43118	5.43850	77.87655	682.01202
32325	-2.80036	-4.55047	82.62968	5.21108	77.92303	681.70685
32326	-2.80906	-4.49338	82.82870	4.98259	77.96835	681.40411
32327	-2.81651	-4.43459	83.02956	4.75152	78.01283	681.10168
32328	-2.82261	-4.37446	83.23093	4.51938	78.05622	680.80145
32329	-2.82738	-4.31289	83.43326	4.28565	78.09866	680.50256
32330	-2.83080	-4.24987	83.63657	4.05035	78.14019	680.20490
32331	-2.83288	-4.18543	83.84093	3.81347	78.18084	679.90820
32332	-2.83361	-4.11944	84.04685	3.57451	78.22076	679.61176
32333	-2.83301	-4.05238	84.25307	3.33506	78.25970	679.31708
32334	-2.83107	-3.98381	84.46101	3.09355	78.29797	679.02209
32335	-2.82779	-3.91376	84.67078	2.84999	78.33560	678.72668
32336	-2.82318	-3.84256	84.88150	2.60546	78.37246	678.43182
32337	-2.81724	-3.77008	85.09373	2.35944	78.40867	678.13672
32338	-2.80999	-3.69634	85.30756	2.11194	78.44427	677.84106
32339	-2.80141	-3.62137	85.52305	1.86298	78.47929	677.54468
32340	-2.79152	-3.54522	85.74036	1.61258	78.51376	677.24744
32341	-2.78033	-3.46793	85.95966	1.36076	78.54769	676.94885
32342	-2.76784	-3.38956	86.18107	1.10755	78.58109	676.64886
32343	-2.75403	-3.30998	86.40528	0.85241	78.61407	676.34650
32344	-2.73896	-3.22959	86.63146	0.59648	78.64648	676.04279
32345	-2.72262	-3.14827	86.86024	0.33923	78.67844	675.73682
32346	-2.70502	-3.06606	87.09179	0.08068	78.70995	675.42841
32347	-2.68615	-2.98302	87.32627	-0.17914	78.74101	675.11731
32348	-2.66603	-2.89920	87.56384	-0.44021	78.77167	674.80316
32349	-2.64467	-2.81466	87.80473	-0.70249	78.80190	674.48590
32350	-2.62205	-2.72949	88.04913	-0.96595	78.83171	674.16516
32351	-2.59813	-2.64356	88.29781	-1.23113	78.86115	673.84003
32352	-2.57302	-2.55733	88.54993	-1.49683	78.89008	673.51184
32353	-2.54666	-2.47067	88.80622	-1.76359	78.91856	673.17944
32354	-2.51906	-2.38366	89.06690	-2.03138	78.94659	672.84277
32355	-2.49029	-2.29656	89.33162	-2.29957	78.97411	672.50232
32356	-2.46015	-2.20888	89.60234	-2.56989	79.00126	672.15564
32357	-2.42883	-2.12125	89.87754	-2.84053	79.02789	671.80469
32358	-2.39626	-2.03358	90.15805	-3.11204	79.05399	671.44861
32359	-2.36236	-1.94575	90.44476	-3.38497	79.07961	671.08649
32360	-2.32726	-1.85824	90.73668	-3.65807	79.10461	670.71979
32361	-2.29087	-1.77093	91.03468	-3.93192	79.12899	670.34735
32362	-2.25326	-1.68411	91.33833	-4.20584	79.15268	669.97009
32363	-2.21427	-1.59747	91.64926	-4.48101	79.17574	669.58618
32364	-2.17387	-1.51111	91.96774	-4.75738	79.19814	669.19531
32365	-2.13221	-1.42548	92.29264	-5.03369	79.21976	668.79913
32366	-2.08922	-1.34049	92.62491	-5.31051	79.24060	668.39667
32367	-2.04475	-1.25604	92.96560	-5.58840	79.26066	667.98682
32368	-1.99899	-1.17260	93.31346	-5.86610	79.27978	667.57153
32369	-1.95193	-1.09024	93.66875	-6.14355	79.29794	667.15057
32370	-1.90332	-1.00871	94.03329	-6.42193	79.31518	666.72217
32371	-1.85326	-0.92827	94.40659	-6.70058	79.33136	666.28717
32372	-1.80160	-0.84884	94.78979	-6.98007	79.34650	665.84454
32373	-1.74854	-0.77087	95.18150	-7.25913	79.36047	665.39606
32374	-1.69396	-0.69427	95.58279	-7.53833	79.37326	664.94080
32375	-1.63771	-0.61897	95.99487	-7.81823	79.38483	664.47772
32376	-1.58013	-0.54556	96.41525	-8.09695	79.39507	664.00983
32377	-1.52085	-0.47364	96.84689	-8.37629	79.40401	663.53418
32378	-1.45995	-0.40346	97.28913	-8.65559	79.41155	663.05176
32379	-1.39743	-0.33513	97.74219	-8.93483	79.41768	662.56287
32380	-1.33312	-0.26859	98.20735	-9.21456	79.42233	662.06610
32381	-1.26729	-0.20423	98.68282	-9.49353	79.42546	661.56396
32382	-1.19977	-0.14199	99.16980	-9.77230	79.42702	661.05536
32383	-1.13055	-0.08198	99.66858	-10.05084	79.42694	660.54028
32384	-1.05961	-0.02428	100.17935	-10.32911	79.42521	660.01892
32385	-0.98694	0.03100	100.70235	-10.60706	79.42177	659.49109
32386	-0.91253	0.08376	101.23779	-10.88467	79.41659	658.95734
32387	-0.83636	0.13391	101.78587	-11.16191	79.40962	658.41742
32388	-0.75826	0.18143	102.34805	-11.43933	79.40081	657.87048
32389	-0.67856	0.22603	102.92207	-11.71571	79.39015	657.31885
32390	-0.59709	0.26771	103.50938	-11.99160	79.37759	656.76166
32391	-0.51382	0.30636	104.11017	-12.26697	79.36309	656.19879
32392	-0.42875	0.34189	104.72466	-12.54179	79.34661	655.63055
32393	-0.34188	0.37419	105.35305	-12.81602	79.32811	655.05701
32394	-0.25319	0.40317	105.99552	-13.08965	79.30757	654.47833
32395	-0.16269	0.42872	106.65227	-13.36264	79.28497	653.89459
32396	-0.07016	0.45079	107.32493	-13.63557	79.26022	653.30481
32397	0.02398	0.46918	108.01074	-13.90721	79.23341	652.71167
32398	0.11975	0.48380	108.70978	-14.17755	79.20452	652.11548
32399	0.21777	0.49466	109.42690	-14.44834	79.17335	651.51233
32400	0.31741	0.50155	110.15759	-14.71778	79.14005	650.90643
32401	0.41889	0.50441	110.90359	-14.98643	79.10455	650.29657
32402	0.52221	0.50314	111.66505	-15.25428	79.06683	649.68298
32403	0.62737	0.49766	112.44206	-15.52131	79.02689	649.06592
32404	0.73460	0.48789	113.23640	-15.78809	78.98464	648.44415
32405	0.84321	0.47383	114.04288	-16.05288	78.94038	647.82214
32406	0.95388	0.45533	114.86681	-16.31741	78.89383	647.19592
32407	1.06664	0.43229	115.70835	-16.58167	78.84499	646.56573
32408	1.18099	0.40476	116.56387	-16.84449	78.79408	645.93463
32409	1.29717	0.37260	117.43526	-17.10645	78.74099	645.30139
32410	1.41519	0.33576	118.32255	-17.36753	78.68576	644.66632
32411	1.53503	0.29417	119.22578	-17.62774	78.62838	644.02960
32412	1.65672	0.24779	120.14494	-17.88707	78.56890	643.39154
32413	1.78024	0.19660	121.07999	-18.14554	78.50735	642.75244
32414	1.90562	0.14056	122.03089	-18.40314	78.44379	642.11249
32415	2.03313	0.07950	122.99974	-18.66046	78.37810	641.47070
32416	2.16223	0.01367	123.98226	-18.91637	78.31062	640.82996
32417	2.29320	-0.05710	124.98050	-19.17143	78.24125	640.18939
32418	2.42604	-0.13284	125.99445	-19.42566	78.17004	639.54901
32419	2.56077	-0.21357	127.02405	-19.67907	78.09700	638.90930
32420	2.69738	-0.29932	128.06926	-19.93166	78.02222	638.27045
32421	2.83588	-0.39012	129.12994	-20.18343	77.94576	637.63287
32422	2.97628	-0.48597	130.20599	-20.43442	77.86769	636.99677
32423	3.11888	-0.58712	131.29970	-20.68517	77.78794	636.36121
32424	3.26307	-0.69314	132.40611	-20.93459	77.70694	635.72925
32425	3.40915	-0.80425	133.52751	-21.18325	77.62459	635.09985
32426	3.55714	-0.92047	134.66374	-21.43117	77.54099	634.47333
32427	3.70670	-1.04154	135.81215	-21.67780	77.45638	633.85150
32428	3.85882	-1.16830	136.98022	-21.92480	77.37033	633.23041
32429	4.01251	-1.29994	138.16019	-22.17053	77.28346	632.61462
32430	4.16808	-1.43672	139.35435	-22.41556	77.19572	632.00311
32431	4.32583	-1.57895	140.56516	-22.66041	77.10704	631.39484
32432	4.48505	-1.72602	141.78702	-22.90401	77.01794	630.79291
32433	4.64605	-1.87821	143.02234	-23.14691	76.92838	630.19635
32434	4.80843	-2.03517	144.26810	-23.38858	76.83867	629.60675
32435	4.97288	-2.19758	145.52954	-23.63007	76.74856	629.02185
32436	5.13937	-2.36547	146.80650	-23.87139	76.65818	628.44214
32437	5.30715	-2.53809	148.09314	-24.11148	76.56805	627.87042
32438	5.47653	-2.71581	149.39197	-24.35088	76.47813	627.30579
32439	5.64785	-2.89902	150.70560	-24.59008	76.38837	626.74744
32440	5.82029	-3.08690	152.02794	-24.82802	76.29932	626.19800
32441	5.99377	-3.27941	153.35861	-25.06468	76.21116	625.65790
32442	6.16901	-3.47738	154.70320	-25.30111	76.12365	625.12482
32443	6.34556	-3.68039	156.05847	-25.53674	76.03716	624.60059
32444	6.52375	-3.88889	157.42712	-25.77209	75.95166	624.08423
32445	6.70275	-4.10194	158.80286	-26.00609	75.86769	623.57831
32446	6.88287	-4.32000	160.18834	-26.23925	75.78523	623.08203
32447	7.06446	-4.54354	161.58635	-26.47206	75.70428	622.59467
32448	7.24624	-4.77106	162.98730	-26.70295	75.62553	622.11963
32449	7.42935	-5.00402	164.40004	-26.93342	75.54865	621.65393
32450	7.61329	-5.24190	165.82118	-27.16292	75.47404	621.19891
32451	7.79801	-5.48468	167.25032	-27.39140	75.40185	620.75476
32452	7.98383	-5.73290	168.69026	-27.61933	75.33212	620.32086
32453	8.16987	-5.98543	170.13437	-27.84568	75.26539	619.89917
32454	8.35645	-6.24281	171.58539	-28.07090	75.20165	619.48914
32455	8.54350	-6.50499	173.04298	-28.29496	75.14111	619.09088
32456	8.73095	-6.77197	174.50676	-28.51782	75.08395	618.70459
32457	8.91871	-7.04366	175.97635	-28.73944	75.03034	618.33038
32458	9.10673	-7.32001	177.45132	-28.95978	74.98045	617.96826
32459	9.29491	-7.60093	178.93126	-29.17879	74.93443	617.61823
32460	9.48361	-7.88700	180.41905	-29.39692	74.89235	617.27954
32461	9.67191	-8.17688	181.90771	-29.61316	74.85458	616.95374
32462	9.86016	-8.47113	183.40012	-29.82795	74.82117	616.64001
32463	10.04827	-8.76967	184.89587	-30.04125	74.79230	616.33850
32464	10.23618	-9.07244	186.39455	-30.25302	74.76810	616.04913
32465	10.42381	-9.37935	187.89574	-30.46323	74.74874	615.77191
32466	10.61110	-9.69030	189.39903	-30.67185	74.73430	615.50665
32467	10.79795	-10.00518	190.90405	-30.87889	74.72484	615.25311
32468	10.98473	-10.32458	192.41368	-31.08478	74.72042	615.01068
32469	11.17052	-10.64699	193.92090	-31.28861	74.72113	614.77997
32470	11.35528	-10.97228	195.42531	-31.49038	74.72699	614.56091
32471	11.54014	-11.30250	196.93645	-31.69142	74.73814	614.35162
32472	11.72381	-11.63536	198.44395	-31.89038	74.75457	614.15363
32473	11.90664	-11.97149	199.95079	-32.08771	74.77637	613.96600
32474	12.08854	-12.31076	201.45650	-32.28339	74.80357	613.78851
32475	12.26945	-12.65305	202.96072	-32.47741	74.83615	613.62079
32476	12.44968	-12.99898	204.46637	-32.67019	74.87411	613.46204
32477	12.62797	-13.34613	205.96312	-32.86046	74.91711	613.31256
32478	12.80545	-13.69664	207.46051	-33.04946	74.96536	613.17108
32479	12.98201	-14.05039	208.95813	-33.23719	75.01882	613.03699
32480	13.15683	-14.40571	210.44899	-33.42281	75.07718	612.91064
32481	13.33020	-14.76321	211.93605	-33.60671	75.14048	612.79095
32482	13.50205	-15.12278	213.41885	-33.78891	75.20866	612.67761
32483	13.67232	-15.48426	214.89706	-33.96937	75.28162	612.57007
32484	13.84091	-15.84751	216.37032	-34.14806	75.35919	612.46765
32485	14.00775	-16.21238	217.83836	-34.32494	75.44120	612.36963
32486	14.17275	-16.57871	219.30086	-34.49997	75.52746	612.27545
32487	14.33618	-16.94717	220.76064	-34.67347	75.61797	612.18414
32488	14.49725	-17.31599	222.21107	-34.84465	75.71215	612.09552
32489	14.65623	-17.68583	223.65498	-35.01383	75.81001	612.00861
32490	14.81304	-18.05652	225.09212	-35.18098	75.91138	611.92273
32491	14.96759	-18.42793	226.52213	-35.34605	76.01605	611.83734
32492	15.11980	-18.79989	227.94473	-35.50899	76.12383	611.75159
32493	15.26959	-19.17227	229.35966	-35.66976	76.23449	611.66498
32494	15.41684	-19.54491	230.76674	-35.82830	76.34780	611.57654
32495	15.56179	-19.91847	232.16876	-35.98490	76.46375	611.48553
32496	15.70370	-20.29118	233.55940	-36.13882	76.58161	611.39160
32497	15.84281	-20.66369	234.94144	-36.29036	76.70138	611.29388
32498	15.97902	-21.03587	236.31471	-36.43945	76.82283	611.19153
32499	16.11193	-21.40673	237.67599	-36.58574	76.94543	611.08417
32500	16.24234	-21.77859	239.03401	-36.73013	77.06978	610.97046
32501	16.36928	-22.14884	240.37958	-36.87160	77.19479	610.85028
32502	16.49294	-22.51815	241.71556	-37.01044	77.32050	610.72278
32503	16.61350	-22.88717	243.04460	-37.14689	77.44691	610.58691
32504	16.73034	-23.25414	244.36079	-37.28032	77.57319	610.44269
32505	16.84364	-23.61970	245.66684	-37.41098	77.69935	610.28906
32506	16.95307	-23.98291	246.95976	-37.53855	77.82487	610.12573
32507	17.05902	-24.34522	248.24510	-37.66356	77.95003	609.95135
32508	17.16137	-24.70647	249.52258	-37.78593	78.07455	609.76508
32509	17.25960	-25.06492	250.78645	-37.90509	78.19765	609.56714
32510	17.35384	-25.42122	252.03938	-38.02128	78.31931	609.35645
32511	17.44423	-25.77598	253.28398	-38.13471	78.43954	609.13196
32512	17.53033	-26.12753	254.51466	-38.24487	78.55761	608.89417
32513	17.61212	-26.47572	255.73146	-38.35175	78.67326	608.64258
32514	17.68989	-26.82195	256.93958	-38.45580	78.78676	608.37567
32515	17.76343	-27.16531	258.13626	-38.55677	78.89761	608.09338
32516	17.83282	-27.50640	259.32401	-38.65484	79.00581	607.79449
32517	17.89772	-27.84358	260.49750	-38.74956	79.11065	607.47992
32518	17.95823	-28.17747	261.65924	-38.84113	79.21210	607.14844
32519	18.01442	-28.50863	262.81168	-38.92973	79.31016	606.79877
32520	18.06593	-28.83479	263.94717	-39.01476	79.40398	606.43286
32521	18.11308	-29.15799	265.07321	-39.09679	79.49403	606.04810
32522	18.15576	-29.47739	266.18723	-39.17563	79.57987	605.64478
32523	18.19394	-29.79287	267.28909	-39.25125	79.66135	605.22266
32524	18.22768	-30.10499	268.38116	-39.32381	79.73840	604.78040
32525	18.25683	-30.41226	269.45856	-39.39297	79.81053	604.31952
32526	18.28144	-30.71526	270.52362	-39.45889	79.87771	603.83868
32527	18.30151	-31.01387	271.57626	-39.52157	79.93974	603.33771
32528	18.31701	-31.30796	272.61646	-39.58099	79.99644	602.81610
32529	18.32797	-31.59746	273.64410	-39.63714	80.04770	602.27374
32530	18.33437	-31.88229	274.65924	-39.69002	80.09335	601.71033
