	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
27	-4.72465	-5.12133	4.45994	1.15762	5.16625	-74.24548	1.04487	-4.64772	4.95162	2.15203	1.64003	-74.30454	1.04487	-4.64772	4.95162	2.15203	1.64002	-74.30454	7.84614	-1.42909	-19.47364	-7.82821	11.97042	-50.41999	19.79895	-3.83054	-19.10196	-1.56035	5.71303	-51.45266	-5.37159	0.09136	-34.53872	0.03928	-1.41922	-23.67144	-7.70745	-9.28263	-12.02493	-28.91136	-4.25004	-14.55413	17.51043	6.11479	-20.33387	14.93902	-17.10876	-3.76807	140.25090	-20.37991	-105.39597	128.34001	3.32955	127.00182	134.45493	5.35646	-103.61572	144.41708	-13.50584	128.93416
28	-4.77140	-5.22201	4.41015	1.27277	5.20424	-74.17462	1.08538	-4.74551	4.91940	2.26799	1.69188	-74.23450	1.08538	-4.74551	4.91940	2.26799	1.69187	-74.23450	7.89919	-1.42002	-19.44551	-7.83045	11.95027	-50.34161	19.80836	-3.84877	-19.06946	-1.57382	5.68779	-51.36818	-5.42574	0.17103	-34.41590	0.06672	-1.34122	-23.55931	-7.92534	-9.15225	-12.09566	-29.11924	-4.10324	-14.57212	16.92834	6.33397	-20.24772	14.49594	-17.03274	-3.72928	138.10838	-20.56223	-104.67216	126.18607	2.76811	122.58679	132.52512	4.36980	-103.13179	141.15529	-13.33438	124.66271
29	-4.51529	-5.27030	4.50177	1.43464	4.97978	-74.05460	1.01129	-4.81300	4.98782	2.35678	1.75160	-74.10876	1.01129	-4.81300	4.98782	2.35678	1.75159	-74.10876	7.92606	-1.38344	-19.40029	-7.81230	11.97626	-50.27059	19.83496	-3.88046	-19.01716	-1.60977	5.65783	-51.28189	-5.45353	0.27398	-34.31730	0.09540	-1.26979	-23.42002	-8.37456	-9.02515	-12.36074	-29.54043	-3.89015	-14.77075	16.52511	6.58196	-20.26423	13.90765	-16.86827	-3.74187	135.97227	-20.82898	-104.02513	123.90257	2.19418	118.68727	130.34032	3.81562	-102.60872	137.85919	-13.22233	120.85110
30	-4.11183	-5.19231	4.67595	1.49462	4.79232	-73.96568	0.86338	-4.76782	5.10812	2.36492	1.76365	-74.01547	0.86338	-4.76782	5.10812	2.36492	1.76364	-74.01547	7.94304	-1.32481	-19.30015	-7.76565	12.04615	-50.27217	19.85066	-3.93028	-18.90524	-1.66662	5.64266	-51.26014	-5.48498	0.39130	-34.24957	0.11647	-1.21449	-23.22609	-8.78823	-8.95354	-12.44449	-29.94446	-3.79351	-14.82215	16.33711	6.85051	-20.27060	13.16525	-16.58343	-3.89140	133.76825	-21.07593	-103.48210	121.56458	1.54527	117.36251	127.73016	3.23029	-102.18124	134.36440	-13.30772	119.41579
31	-3.72548	-5.08918	4.80600	1.41349	4.84465	-73.89828	0.68365	-4.70509	5.18258	2.30419	1.75862	-73.94959	0.68365	-4.70509	5.18258	2.30419	1.75862	-73.94959	7.96518	-1.27982	-19.23041	-7.72964	12.10999	-50.43074	19.84453	-3.98279	-18.82365	-1.69464	5.64049	-51.40702	-5.55959	0.51481	-34.21389	0.12855	-1.17234	-23.06193	-8.90529	-8.86653	-12.23156	-30.07942	-3.78832	-14.59408	16.18551	7.16352	-20.20536	12.46487	-16.28735	-4.11166	131.33859	-21.25442	-102.95749	119.25587	0.83554	119.49905	124.96877	2.30592	-101.84402	130.82045	-13.91610	121.24938
32	-3.56102	-5.06373	4.79095	1.23402	5.09305	-73.79215	0.53672	-4.70885	5.14014	2.19616	1.78226	-73.84988	0.53672	-4.70885	5.14014	2.19616	1.78225	-73.84988	8.00044	-1.30003	-19.36962	-7.74145	12.12504	-50.68968	19.83348	-4.01155	-18.95988	-1.63661	5.62176	-51.68289	-5.72157	0.63930	-34.19838	0.11896	-1.14380	-23.06447	-8.70637	-8.69940	-11.99259	-29.89858	-3.71783	-14.31287	15.87081	7.52203	-20.10805	12.01917	-16.18134	-4.25470	128.57681	-21.39104	-102.56970	116.98694	0.12715	123.48243	122.35583	1.11382	-101.68563	127.63254	-15.26529	124.91120
33	-3.69538	-5.02535	4.64499	1.03290	5.30310	-73.64883	0.50500	-4.67208	5.00019	2.05782	1.80867	-73.71243	0.50500	-4.67208	5.00019	2.05782	1.80866	-73.71243	8.04345	-1.39951	-19.69288	-7.78724	12.08708	-50.89927	19.83894	-4.00952	-19.28979	-1.50407	5.57180	-51.92913	-5.94815	0.73803	-34.17890	0.07718	-1.13063	-23.22301	-8.44962	-8.44873	-12.03882	-29.63192	-3.46758	-14.26480	15.39313	7.86969	-20.01344	11.84858	-16.31726	-4.24601	125.53951	-21.47018	-102.43278	114.69485	-0.56391	126.21340	119.86631	-0.11810	-101.75536	124.94214	-17.05301	127.49557
34	-3.98335	-4.87127	4.47480	0.87441	5.30723	-73.55558	0.61225	-4.49752	4.85031	1.91730	1.77268	-73.62000	0.61225	-4.49752	4.85031	1.91731	1.77268	-73.62000	8.08144	-1.52698	-19.93033	-7.81978	12.02991	-50.94637	19.86563	-3.99259	-19.53474	-1.37854	5.52014	-52.00580	-6.12965	0.76930	-34.13425	0.01188	-1.12522	-23.36829	-8.45646	-8.14892	-12.39653	-29.59979	-3.06020	-14.48701	14.89888	8.16973	-19.90602	11.80155	-16.53931	-4.15861	122.39661	-21.43320	-102.29140	112.32319	-1.25062	125.84112	117.37766	-1.11929	-101.76506	122.23782	-18.78706	127.14299
35	-4.16293	-4.69666	4.35659	0.79618	5.13810	-73.57124	0.74806	-4.30686	4.74229	1.81294	1.68865	-73.63181	0.74806	-4.30686	4.74229	1.81294	1.68864	-73.63181	8.11900	-1.60857	-19.83900	-7.81294	12.00375	-50.85891	19.89577	-3.97167	-19.44497	-1.32696	5.50412	-51.92505	-6.15693	0.71938	-34.06923	-0.05309	-1.11977	-23.39368	-8.79789	-7.88211	-12.80001	-29.89878	-2.66734	-14.76391	14.47822	8.44602	-19.77290	11.71002	-16.68452	-4.12757	119.28062	-21.25875	-101.56955	109.88270	-1.94422	123.21037	114.94832	-1.67360	-101.13656	118.96769	-20.24717	124.49422
36	-4.13334	-4.68536	4.28556	0.79066	4.97307	-73.63926	0.77715	-4.30174	4.67052	1.77242	1.62776	-73.69581	0.77715	-4.30174	4.67052	1.77242	1.62775	-73.69581	8.16480	-1.61492	-19.48549	-7.78187	12.03370	-50.76258	19.90938	-3.94701	-19.08878	-1.34245	5.52333	-51.81947	-6.03467	0.63454	-34.00381	-0.09283	-1.11914	-23.34699	-9.22781	-7.76829	-12.92524	-30.31505	-2.51649	-14.83878	14.11955	8.70389	-19.61546	11.47242	-16.70855	-4.20677	116.23096	-20.97397	-99.88087	107.42484	-2.65701	120.50790	112.53053	-1.86744	-99.52691	115.08971	-21.42751	121.55999
37	-4.14257	-4.92718	4.23827	0.80231	5.04558	-73.66837	0.72455	-4.55037	4.64060	1.81434	1.59041	-73.72697	0.72455	-4.55037	4.64060	1.81434	1.59040	-73.72697	8.20508	-1.57280	-19.23844	-7.75995	12.08960	-50.69804	19.91406	-3.92701	-18.84077	-1.36774	5.55251	-51.74719	-5.90724	0.59769	-33.93284	-0.09945	-1.12464	-23.30339	-9.46771	-7.86934	-12.67024	-30.58055	-2.70172	-14.63925	13.80929	8.89355	-19.41103	11.05747	-16.63762	-4.34685	113.25922	-20.60775	-97.84627	104.96848	-3.37224	119.29897	109.78228	-2.09618	-97.60914	110.87581	-22.43436	119.88197
38	-4.40731	-5.35184	4.20230	0.80359	5.35927	-73.65417	0.67871	-4.95906	4.65962	1.92159	1.54512	-73.72153	0.67871	-4.95906	4.65962	1.92159	1.54512	-73.72153	8.22462	-1.51865	-19.30795	-7.76598	12.11300	-50.63882	19.92553	-3.92915	-18.91174	-1.36074	5.57892	-51.69295	-5.88808	0.63867	-33.83275	-0.09022	-1.11404	-23.27730	-9.48539	-8.10751	-12.24039	-30.64226	-3.07735	-14.32769	13.55410	8.99336	-19.10487	10.51112	-16.51697	-4.50134	110.38091	-20.13345	-97.07150	102.48255	-4.07876	120.09680	106.57389	-2.61956	-96.96358	106.65496	-23.27446	120.09196
39	-4.74686	-5.79537	4.18552	0.81742	5.56897	-73.66572	0.59916	-5.38138	4.70650	2.00281	1.52139	-73.73907	0.59916	-5.38138	4.70650	2.00281	1.52139	-73.73907	8.23670	-1.46957	-19.48434	-7.78018	12.08095	-50.59003	19.93143	-3.95843	-19.08655	-1.33592	5.60913	-51.65480	-5.90300	0.69239	-33.70262	-0.08865	-1.07172	-23.25643	-9.44611	-8.32152	-11.94223	-30.63441	-3.38351	-14.12949	13.31864	9.06433	-18.64267	9.94178	-16.38569	-4.72052	107.57027	-19.46265	-98.71399	99.91927	-4.86584	122.63074	103.20377	-3.11020	-98.67248	102.71552	-23.64322	122.14143
40	-4.86019	-6.09904	4.22828	0.82406	5.37554	-73.73420	0.39739	-5.68730	4.76848	1.93833	1.55435	-73.80159	0.39739	-5.68730	4.76848	1.93834	1.55434	-73.80159	8.27089	-1.44256	-19.49483	-7.75629	12.01996	-50.53586	19.91291	-3.98999	-19.09137	-1.34177	5.65251	-51.59705	-5.81670	0.67731	-33.56441	-0.09626	-1.02830	-23.24140	-9.45636	-8.42492	-11.91692	-30.64919	-3.48896	-14.14354	13.04561	9.20105	-18.04073	9.44705	-16.24043	-5.10825	104.75839	-18.56240	-102.41576	97.27552	-5.87575	125.98354	100.00350	-3.10587	-102.34525	99.00416	-23.19152	125.25207
41	-4.71422	-6.16225	4.33356	0.74808	4.87592	-73.80760	0.13365	-5.77529	4.83797	1.69541	1.61259	-73.86124	0.13365	-5.77529	4.83797	1.69541	1.61258	-73.86124	8.33197	-1.46204	-19.36945	-7.67265	11.96166	-50.44793	19.88262	-3.99395	-18.96253	-1.39865	5.70633	-51.48187	-5.64950	0.58382	-33.43981	-0.09464	-1.02734	-23.24318	-9.47049	-8.47159	-12.09064	-30.64857	-3.47037	-14.32095	12.74550	9.45795	-17.45779	9.05408	-16.06141	-5.64480	101.90346	-17.58446	-106.93225	94.61002	-7.08331	128.91402	97.04176	-2.74957	-106.79269	95.12098	-22.20873	128.06073
42	-4.54179	-6.01939	4.42292	0.58211	4.44758	-73.83355	0.00421	-5.65102	4.88534	1.39944	1.62779	-73.87687	0.00421	-5.65102	4.88534	1.39944	1.62779	-73.87687	8.38837	-1.52901	-19.36074	-7.56139	11.92077	-50.36699	19.87399	-3.96956	-18.95793	-1.47247	5.75130	-51.36335	-5.55473	0.47211	-33.35064	-0.07657	-1.06667	-23.26994	-9.43238	-8.53545	-12.30027	-30.59256	-3.45506	-14.53775	12.48769	9.79855	-17.13311	8.73154	-15.88448	-6.07607	99.04059	-16.79871	-111.40139	91.95348	-8.17711	130.53827	94.20592	-2.44968	-111.22173	91.06847	-21.75049	129.47969
43	-4.52611	-5.82796	4.43313	0.43268	4.35445	-73.82003	0.09470	-5.45290	4.88753	1.23657	1.58346	-73.86168	0.09470	-5.45290	4.88753	1.23658	1.58345	-73.86168	8.40781	-1.61134	-19.58389	-7.47351	11.90442	-50.38596	19.89903	-3.94328	-19.19005	-1.51831	5.76551	-51.35447	-5.61201	0.40610	-33.31131	-0.05765	-1.10545	-23.31465	-9.35210	-8.60171	-12.40280	-30.50418	-3.48026	-14.65643	12.28895	10.10128	-17.19033	8.43687	-15.77404	-6.09452	96.25961	-16.36890	-115.78717	89.25670	-8.80908	130.96915	91.53551	-2.21623	-115.57452	87.36413	-22.65176	129.56720
44	-4.61363	-5.70496	4.39584	0.39139	4.51358	-73.78065	0.25877	-5.31197	4.86384	1.25663	1.53852	-73.82635	0.25877	-5.31197	4.86384	1.25663	1.53851	-73.82635	8.39860	-1.67097	-19.86345	-7.43280	11.90775	-50.52113	19.93386	-3.94526	-19.47433	-1.52598	5.74367	-51.47855	-5.75567	0.41030	-33.30273	-0.05587	-1.10888	-23.34591	-9.22601	-8.62591	-12.33587	-30.38487	-3.52671	-14.60335	12.08369	10.25192	-17.52917	8.14789	-15.71606	-5.69335	93.63004	-16.22214	-120.28813	86.46635	-9.00155	130.89696	89.24796	-1.94462	-120.00294	84.22577	-24.40716	129.14713
45	-4.64887	-5.65214	4.37907	0.43859	4.62919	-73.69272	0.31622	-5.25290	4.85115	1.33968	1.54834	-73.74129	0.31622	-5.25290	4.85115	1.33968	1.54833	-73.74129	8.40138	-1.68890	-19.95048	-7.43910	11.90825	-50.66286	19.94285	-3.98758	-19.55478	-1.51059	5.70230	-51.62273	-5.88323	0.47155	-33.28252	-0.07117	-1.06841	-23.32774	-9.03270	-8.60384	-12.17232	-30.20622	-3.56452	-14.44428	11.84059	10.22767	-17.90499	7.86038	-15.61626	-5.25710	91.13129	-16.11472	-124.61690	83.59939	-9.17897	130.36774	87.33127	-1.91387	-124.27019	81.31624	-25.37988	128.46898
46	-4.52379	-5.62368	4.39924	0.52622	4.46707	-73.55364	0.24839	-5.23912	4.85121	1.36767	1.61615	-73.59830	0.24838	-5.23912	4.85121	1.36768	1.61615	-73.59830	8.43373	-1.67164	-19.73980	-7.48303	11.88437	-50.75673	19.90845	-4.05733	-19.32667	-1.49303	5.66704	-51.72746	-5.92999	0.54178	-33.22521	-0.08672	-0.99723	-23.26819	-8.85157	-8.53533	-12.09406	-30.03075	-3.52859	-14.34719	11.62121	10.09233	-18.07762	7.56771	-15.41862	-5.22259	88.64738	-15.78917	-128.25488	80.74203	-9.72466	128.82214	85.43424	-2.24454	-127.92087	78.20649	-24.56173	127.01390
47	-4.26109	-5.59059	4.41964	0.63723	4.07729	-73.43799	0.15535	-5.23449	4.83643	1.34187	1.70802	-73.47356	0.15535	-5.23449	4.83643	1.34187	1.70801	-73.47356	8.46281	-1.64226	-19.34014	-7.53684	11.83826	-50.91205	19.85297	-4.12586	-18.90617	-1.49286	5.65564	-51.89459	-5.88958	0.56373	-33.13557	-0.09295	-0.91629	-23.24158	-8.84676	-8.42849	-12.20398	-30.01351	-3.38970	-14.41009	11.43222	9.95693	-17.91428	7.22839	-15.16159	-5.70987	86.06036	-15.10664	-131.38779	78.01266	-10.63596	126.55332	83.39472	-2.16320	-131.04099	74.88594	-22.74401	124.92013
48	-4.04036	-5.57267	4.40395	0.72811	3.78975	-73.43255	0.12594	-5.23878	4.79662	1.32819	1.77300	-73.46167	0.12594	-5.23878	4.79662	1.32819	1.77300	-73.46167	8.44848	-1.62066	-19.04472	-7.57071	11.79107	-51.18669	19.82953	-4.16883	-18.59655	-1.50915	5.66938	-52.17675	-5.83498	0.53148	-33.03257	-0.10337	-0.84120	-23.32540	-9.03600	-8.37451	-12.36540	-30.18671	-3.28171	-14.53975	11.11339	9.92040	-17.40903	6.76340	-14.90724	-6.51846	83.40344	-14.07361	-134.73761	75.51213	-11.67496	124.88485	81.43795	-0.63878	-134.18921	71.37118	-21.54683	123.23112
49	-4.03779	-5.62020	4.35544	0.76956	3.84656	-73.51473	0.17667	-5.28576	4.75612	1.37807	1.79073	-73.54466	0.17667	-5.28576	4.75612	1.37807	1.79073	-73.54466	8.39640	-1.60599	-19.09811	-7.59297	11.75632	-51.42328	19.86990	-4.18459	-18.64750	-1.51469	5.69131	-52.42116	-5.86728	0.50528	-32.93859	-0.13150	-0.78144	-23.49565	-9.19138	-8.48959	-12.35187	-30.34577	-3.39387	-14.56884	10.50868	9.99954	-16.67095	6.16601	-14.67140	-7.35094	80.88831	-12.83416	-138.19325	73.23969	-12.63437	124.43230	79.74847	2.22009	-137.29539	67.52789	-21.72158	122.37784
50	-4.20691	-5.75604	4.33525	0.82426	4.08064	-73.56686	0.24061	-5.40348	4.76790	1.49458	1.80826	-73.60130	0.24061	-5.40348	4.76790	1.49458	1.80825	-73.60130	8.34344	-1.58557	-19.40416	-7.63622	11.73063	-51.45427	19.95087	-4.18886	-18.95847	-1.48812	5.70076	-52.46821	-5.99793	0.54518	-32.87399	-0.16996	-0.74614	-23.63182	-9.08756	-8.73915	-12.14469	-30.26673	-3.70055	-14.46774	9.69167	10.14429	-15.93678	5.58702	-14.44720	-7.97345	78.69147	-11.67574	-140.66737	71.07272	-13.39065	124.32497	78.10808	5.05829	-139.48383	63.60212	-22.76548	121.62054
51	-4.29235	-5.93967	4.42874	0.94207	4.14646	-73.51621	0.21297	-5.57450	4.88091	1.61388	1.87650	-73.55151	0.21297	-5.57450	4.88091	1.61388	1.87649	-73.55151	8.30886	-1.56082	-19.60306	-7.69882	11.70761	-51.33452	20.02758	-4.18404	-19.16216	-1.44099	5.69688	-52.37028	-6.13097	0.64420	-32.84863	-0.21294	-0.74197	-23.65629	-8.76721	-8.93889	-11.94759	-29.96935	-3.95719	-14.35810	8.92224	10.31016	-15.49695	5.18328	-14.24919	-8.30361	76.75651	-10.86299	-141.62151	68.85927	-13.91571	123.51559	76.18188	6.69506	-140.32799	60.08419	-23.80846	120.22928
52	-4.08263	-6.07360	4.63787	1.05044	3.96189	-73.39116	0.05534	-5.72415	5.06333	1.64562	1.96712	-73.42194	0.05534	-5.72415	5.06333	1.64563	1.96712	-73.42194	8.29143	-1.54620	-19.47948	-7.73959	11.68772	-51.26180	20.07685	-4.15881	-19.04073	-1.40392	5.69596	-52.31320	-6.18321	0.74263	-32.86083	-0.27482	-0.76100	-23.61675	-8.47917	-8.95620	-11.92974	-29.68338	-3.97971	-14.34790	8.40553	10.45709	-15.46743	4.91470	-14.09850	-8.44768	74.87933	-10.41929	-141.66620	66.49660	-14.29634	121.89391	74.01319	7.13798	-140.39116	57.28504	-24.50823	118.31987
53	-3.62767	-6.11738	4.84842	1.05106	3.73374	-73.26417	-0.15834	-5.81365	5.20910	1.57330	1.99764	-73.29028	-0.15834	-5.81365	5.20910	1.57330	1.99763	-73.29028	8.29996	-1.54494	-19.18079	-7.72911	11.67918	-51.33103	20.09369	-4.12476	-18.74235	-1.39966	5.70730	-52.38270	-6.15880	0.79619	-32.88969	-0.36325	-0.77441	-23.59945	-8.42637	-8.81798	-12.09288	-29.61219	-3.79256	-14.44844	8.11225	10.53293	-15.67026	4.60540	-13.98929	-8.61420	72.93822	-10.14275	-141.57991	63.94906	-14.67699	120.01103	71.85504	7.22459	-140.34120	55.19801	-25.03147	116.47329
54	-3.20203	-6.15952	4.96236	0.96135	3.66050	-73.20001	-0.30550	-5.90165	5.26674	1.48762	1.91799	-73.22562	-0.30550	-5.90165	5.26674	1.48762	1.91798	-73.22562	8.34953	-1.55162	-19.02206	-7.67216	11.69026	-51.42750	20.07764	-4.11108	-18.58315	-1.43430	5.72601	-52.46225	-6.10865	0.80682	-32.89359	-0.45163	-0.75104	-23.61100	-8.62741	-8.64782	-12.36058	-29.78446	-3.53832	-14.63410	7.81430	10.54189	-15.82944	4.17203	-13.88331	-8.96069	70.97991	-9.82880	-141.69415	61.26328	-15.15341	118.46287	69.84307	7.63086	-140.43700	53.50670	-25.47432	115.18350
55	-3.02539	-6.22289	4.97967	0.87673	3.73699	-73.21769	-0.32495	-5.98210	5.26680	1.47621	1.74956	-73.24638	-0.32495	-5.98210	5.26680	1.47621	1.74956	-73.24638	8.42659	-1.57858	-19.11700	-7.58915	11.71045	-51.38527	20.04289	-4.11754	-18.67909	-1.49405	5.75266	-52.39140	-6.07039	0.78547	-32.85148	-0.50260	-0.68993	-23.59509	-8.93781	-8.55353	-12.63376	-30.06712	-3.35296	-14.85241	7.30320	10.56576	-15.80906	3.69847	-13.73461	-9.49582	69.10291	-9.40714	-142.16730	58.54997	-15.70476	117.57764	67.94585	8.37033	-140.85837	51.79401	-25.70593	114.62842
56	-3.08151	-6.19640	4.92564	0.83332	3.80980	-73.27477	-0.25943	-5.94713	5.22420	1.51222	1.55052	-73.30652	-0.25943	-5.94713	5.22420	1.51223	1.55051	-73.30652	8.48453	-1.63715	-19.26882	-7.50337	11.70836	-51.15989	20.02465	-4.11118	-18.83523	-1.54933	5.80366	-52.13769	-6.04092	0.72080	-32.79269	-0.51725	-0.62800	-23.54386	-9.15647	-8.53134	-12.78614	-30.27082	-3.27796	-14.98520	6.56578	10.66127	-15.61655	3.28857	-13.52263	-10.09336	67.33474	-8.88450	-143.14215	55.91499	-16.21784	117.33116	66.08086	9.09915	-141.81261	49.82360	-25.77009	114.63802
57	-3.24810	-6.07023	4.80534	0.80531	3.73876	-73.32287	-0.18602	-5.80565	5.12219	1.51461	1.37088	-73.35449	-0.18602	-5.80565	5.12219	1.51461	1.37088	-73.35449	8.48750	-1.70205	-19.23690	-7.43976	11.66635	-50.83715	20.05323	-4.07034	-18.81003	-1.57780	5.88643	-51.79855	-6.00204	0.61462	-32.75238	-0.53956	-0.60526	-23.52321	-9.17852	-8.49268	-12.76536	-30.29407	-3.24930	-14.95205	5.75030	10.81062	-15.33659	2.93185	-13.26321	-10.61107	65.64705	-8.30502	-144.72630	53.41418	-16.59329	117.34151	64.21933	9.61586	-143.43805	47.52790	-25.99709	114.71203
58	-3.47965	-5.96660	4.64603	0.78870	3.54657	-73.36360	-0.12499	-5.68532	4.98665	1.47834	1.23830	-73.39240	-0.12499	-5.68532	4.98665	1.47834	1.23830	-73.39240	8.44341	-1.74426	-19.03469	-7.41259	11.60986	-50.58525	20.12411	-4.00481	-18.61569	-1.57835	5.97341	-51.54511	-5.97455	0.51547	-32.71808	-0.60281	-0.62373	-23.57346	-9.05424	-8.42730	-12.67142	-30.17737	-3.22178	-14.84164	5.02341	11.00172	-15.13264	2.55218	-13.00888	-10.99348	64.04263	-7.76848	-146.85579	51.03114	-16.82515	117.01786	62.38420	9.94880	-145.65346	44.84782	-26.51963	114.20716
