	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
743	0.02570	0.13510	-0.17934	1.26625	-0.41397	-1.54428	-1.45147	-0.80529	-1.03317	0.94850	0.45257	-1.37615	-1.24510	-0.53327	-0.75653	0.33410	0.79197	-0.72101	-0.58555	-0.35122	-0.36855	-0.13353	0.18287	0.13767	-0.05505	0.19459	0.13905	-0.04343	0.22927	0.06394	-0.14405	0.20120	-0.09233	-0.03756	0.19053	-0.10845	-0.14308	0.27992	-0.30046	0.04510	0.05597	-0.11503	1.14997	-0.50399	-0.83058	0.04168	-0.20460	-0.13289	3.33199	-1.64404	-1.37617	0.03170	-0.18233	-0.12671	3.30011	-1.61018	-1.37850
744	-0.01306	0.16354	-0.23452	0.90748	-0.37315	-1.48998	-0.91561	0.32292	-1.58831	0.75635	0.44746	-1.46951	-0.83156	0.40181	-1.18742	0.21399	0.78852	-0.81759	-0.37289	0.10010	-0.56624	-0.09976	0.19793	0.09851	-0.02963	0.20314	0.10845	-0.07195	0.14931	0.03102	-0.12683	0.29656	-0.12068	-0.05241	0.17150	-0.12862	-0.30801	0.41854	-0.34035	0.02430	-0.01670	-0.13198	0.86087	-0.52289	-0.97069	0.03826	-0.23194	-0.12206	3.22333	-1.92972	-1.71087	0.02659	-0.20454	-0.11411	3.24447	-1.90082	-1.72013
745	-0.03732	0.12962	-0.25855	0.68333	-0.32519	-1.38845	-0.33244	0.88740	-1.66782	0.70594	0.45100	-1.53522	-0.34067	0.60644	-0.95230	0.23358	0.80671	-0.89662	-0.15404	0.13751	-0.33415	-0.02359	0.23857	0.05222	0.04123	0.22485	0.09650	-0.12220	0.07293	0.01282	-0.14263	0.29901	-0.17482	-0.13188	0.11753	-0.14481	-0.33342	0.41869	-0.40657	-0.01251	-0.09709	-0.14135	0.68692	-0.62211	-1.05718	0.05100	-0.24581	-0.10452	2.99109	-2.22647	-1.90915	0.04045	-0.21740	-0.09727	3.04778	-2.21146	-1.92152
746	-0.06633	0.04492	-0.27457	0.54690	-0.23695	-1.30790	-0.60647	0.71010	-1.86117	0.70919	0.39628	-1.56705	-0.54734	0.18760	-0.84874	0.33773	0.73514	-0.93251	-0.27664	-0.15532	-0.18583	0.06441	0.27823	0.03451	0.12035	0.25159	0.09976	-0.18733	0.02758	0.01669	-0.21284	0.18729	-0.21209	-0.24965	0.03964	-0.15157	-0.19134	0.26517	-0.46535	-0.06921	-0.16365	-0.14115	0.74828	-0.72201	-1.16904	0.05843	-0.23571	-0.08931	2.76682	-2.33655	-2.12403	0.05133	-0.20988	-0.08549	2.82959	-2.32326	-2.13880
747	-0.05936	-0.00576	-0.29385	0.41451	-0.07408	-1.32249	-0.94104	0.53290	-1.85320	0.61272	0.27889	-1.56558	-0.73375	0.10606	-0.93774	0.39549	0.53998	-0.92714	-0.29997	-0.15579	-0.26122	0.13255	0.29682	0.06670	0.17395	0.27327	0.12069	-0.21538	0.06486	0.02489	-0.27652	0.03747	-0.21541	-0.34013	-0.02469	-0.14724	0.04436	0.06429	-0.51403	-0.12653	-0.19892	-0.13177	0.97220	-0.75489	-1.37607	0.05505	-0.21009	-0.07630	2.63473	-2.24314	-2.48913	0.05107	-0.18631	-0.07595	2.67915	-2.20604	-2.50817
748	-0.00614	0.00960	-0.32363	0.24168	0.10929	-1.41540	-0.58959	0.75685	-1.50910	0.37821	0.15130	-1.55135	-0.51341	0.46540	-0.99233	0.34057	0.29218	-0.91589	-0.14967	0.13657	-0.42578	0.15212	0.29495	0.12593	0.18677	0.28372	0.15408	-0.17614	0.17431	0.00837	-0.27508	-0.04910	-0.20393	-0.36168	-0.05392	-0.13823	0.26006	-0.04965	-0.58016	-0.15712	-0.20481	-0.11857	1.21266	-0.74580	-1.63937	0.05499	-0.19058	-0.06216	2.59620	-2.14248	-2.93057	0.05181	-0.16544	-0.06241	2.62800	-2.06858	-2.95969
749	0.05607	0.04788	-0.36917	0.03294	0.23242	-1.49289	-0.05629	1.15740	-1.29624	0.11763	0.06690	-1.56225	-0.16210	0.84467	-0.98491	0.20879	0.09650	-0.94359	0.02520	0.41388	-0.52260	0.11890	0.28381	0.16761	0.16492	0.28400	0.17601	-0.10066	0.27272	-0.03711	-0.22483	-0.05628	-0.20898	-0.33601	-0.06188	-0.13899	0.39011	-0.05364	-0.68147	-0.15666	-0.19137	-0.11344	1.37695	-0.77100	-1.87119	0.06036	-0.18257	-0.05266	2.58695	-2.20087	-3.30078	0.05580	-0.15427	-0.05010	2.64044	-2.10860	-3.34630
750	0.08789	0.05059	-0.42269	-0.17176	0.31156	-1.50111	0.11635	1.40559	-1.37400	-0.04666	0.04502	-1.61930	-0.03013	0.96074	-0.99056	0.07612	0.00830	-1.02393	0.07404	0.48284	-0.54941	0.07670	0.26562	0.16944	0.13552	0.27371	0.16472	-0.04718	0.29431	-0.08185	-0.17664	-0.05221	-0.23779	-0.30633	-0.07362	-0.15599	0.44110	-0.03870	-0.79593	-0.14558	-0.16704	-0.12208	1.44784	-0.89028	-2.05196	0.05089	-0.17364	-0.05342	2.53981	-2.45370	-3.57782	0.04436	-0.14407	-0.04638	2.63749	-2.37671	-3.63881
751	0.08902	0.00617	-0.46659	-0.33259	0.41299	-1.45716	0.08623	1.56426	-1.56873	-0.09920	0.06562	-1.68946	-0.03271	0.96955	-1.03625	0.00318	-0.00208	-1.11747	0.05614	0.43922	-0.55931	0.07756	0.23989	0.14186	0.12735	0.25362	0.12423	-0.04635	0.25177	-0.09588	-0.15761	-0.09597	-0.26802	-0.29044	-0.09398	-0.17855	0.45722	-0.08994	-0.88098	-0.14160	-0.13606	-0.13567	1.46510	-1.12726	-2.23964	0.01576	-0.15644	-0.05902	2.45566	-2.90442	-3.83702	0.00787	-0.12864	-0.04795	2.57773	-2.85928	-3.90363
752	0.07794	-0.05594	-0.48906	-0.44823	0.55823	-1.39971	0.07007	1.73958	-1.70897	-0.11529	0.08769	-1.71225	-0.01110	1.03903	-1.07692	0.00363	-0.01487	-1.16061	0.06615	0.41966	-0.56019	0.11547	0.21854	0.10978	0.14267	0.23755	0.07797	-0.07558	0.20214	-0.07704	-0.17596	-0.17985	-0.27778	-0.29216	-0.10782	-0.18975	0.47054	-0.20440	-0.91951	-0.14601	-0.10248	-0.14044	1.47140	-1.43985	-2.47758	-0.03132	-0.13947	-0.06082	2.36038	-3.49914	-4.12559	-0.03958	-0.11406	-0.04742	2.46547	-3.47549	-4.18490
753	0.06132	-0.10170	-0.49441	-0.55589	0.71660	-1.37805	0.09118	1.94366	-1.75532	-0.18174	0.08818	-1.68453	0.01441	1.19050	-1.10358	0.02692	-0.07085	-1.13648	0.07765	0.47574	-0.57311	0.13668	0.21204	0.09319	0.15731	0.23732	0.04763	-0.09092	0.18092	-0.04345	-0.23493	-0.25757	-0.26836	-0.32119	-0.10510	-0.18034	0.48193	-0.32225	-0.93613	-0.15891	-0.07634	-0.13015	1.46808	-1.72389	-2.73255	-0.07882	-0.13065	-0.05509	2.21467	-4.04986	-4.40115	-0.08632	-0.10556	-0.04153	2.28202	-4.02878	-4.44704
754	0.03384	-0.11906	-0.49517	-0.70195	0.82991	-1.43211	0.15986	2.15980	-1.72516	-0.33175	0.07000	-1.67813	0.04212	1.38304	-1.10807	-0.00545	-0.13774	-1.10339	0.07907	0.59358	-0.60283	0.11607	0.21386	0.09382	0.14999	0.24261	0.04219	-0.09123	0.18404	-0.01348	-0.31914	-0.29770	-0.25876	-0.38069	-0.08996	-0.15651	0.48667	-0.40269	-0.96618	-0.18482	-0.06400	-0.10987	1.43862	-1.89990	-2.93190	-0.12325	-0.12072	-0.04166	1.96557	-4.36121	-4.59521	-0.12894	-0.09408	-0.02993	2.01050	-4.33728	-4.63386
755	-0.00777	-0.11563	-0.50143	-0.88904	0.85879	-1.54309	0.27024	2.37512	-1.65929	-0.51848	0.03608	-1.74133	0.11532	1.56794	-1.08539	-0.11749	-0.17645	-1.12182	0.11155	0.72057	-0.62384	0.08947	0.21832	0.10001	0.12668	0.24189	0.05782	-0.11564	0.19837	0.00275	-0.39591	-0.30184	-0.26503	-0.45335	-0.06625	-0.13546	0.49170	-0.45443	-1.01885	-0.21733	-0.05466	-0.09093	1.36841	-1.97038	-3.04089	-0.14925	-0.10018	-0.02509	1.62297	-4.41082	-4.72203	-0.15273	-0.07256	-0.01597	1.67870	-4.39461	-4.76619
756	-0.05311	-0.10250	-0.51505	-1.05397	0.82958	-1.64211	0.37111	2.56646	-1.58547	-0.65788	-0.01201	-1.81981	0.20736	1.69656	-1.05037	-0.25048	-0.19171	-1.16874	0.18085	0.80089	-0.61557	0.10246	0.23554	0.10652	0.11702	0.24892	0.08127	-0.16883	0.22076	0.00085	-0.44279	-0.28764	-0.28314	-0.51032	-0.03169	-0.12947	0.49722	-0.50372	-1.07650	-0.24084	-0.03559	-0.08195	1.24088	-1.98112	-3.09115	-0.14712	-0.09131	-0.01679	1.21606	-4.31084	-4.84711	-0.14913	-0.06473	-0.00918	1.30336	-4.31190	-4.90771
757	-0.08212	-0.08683	-0.53136	-1.14174	0.81274	-1.67865	0.42947	2.73197	-1.51384	-0.72047	-0.05373	-1.82165	0.24952	1.75940	-1.02137	-0.33371	-0.20449	-1.17006	0.23742	0.81950	-0.58954	0.15382	0.27288	0.11427	0.14348	0.28145	0.09552	-0.20213	0.24445	-0.02063	-0.45872	-0.26703	-0.29621	-0.53119	0.01323	-0.13679	0.49406	-0.55550	-1.11957	-0.24871	-0.01075	-0.08350	1.06729	-1.97069	-3.12284	-0.13362	-0.12624	-0.02408	0.77790	-4.16628	-4.96111	-0.13538	-0.10105	-0.01584	0.89178	-4.18096	-5.04353
758	-0.08365	-0.07542	-0.54731	-1.18623	0.84389	-1.66708	0.43957	2.89551	-1.44929	-0.76055	-0.06947	-1.74061	0.23174	1.80682	-1.00597	-0.35691	-0.22408	-1.10675	0.24396	0.80468	-0.57575	0.20277	0.31566	0.11214	0.19383	0.32662	0.08848	-0.17972	0.25087	-0.05726	-0.45113	-0.24172	-0.29888	-0.52081	0.05813	-0.14412	0.48846	-0.59550	-1.15349	-0.25018	0.00748	-0.08665	0.90929	-1.96313	-3.14302	-0.12934	-0.18913	-0.03714	0.38794	-4.04558	-4.99163	-0.13092	-0.16267	-0.02756	0.51067	-4.06425	-5.09496
759	-0.06576	-0.07794	-0.56414	-1.26463	0.89572	-1.66128	0.40316	3.06266	-1.38778	-0.83335	-0.08242	-1.65379	0.19307	1.88656	-0.99378	-0.35635	-0.26274	-1.02873	0.20987	0.79256	-0.58415	0.21580	0.33841	0.08419	0.23495	0.35101	0.06027	-0.11988	0.22541	-0.09734	-0.42565	-0.21259	-0.29780	-0.50318	0.08358	-0.13338	0.49977	-0.61587	-1.20873	-0.25943	0.00588	-0.07623	0.82482	-1.98282	-3.16740	-0.13600	-0.23141	-0.03472	0.12008	-4.00942	-4.92423	-0.13584	-0.20032	-0.02568	0.23720	-4.02798	-5.04198
760	-0.04672	-0.09938	-0.57919	-1.39283	0.93221	-1.68602	0.32808	3.22579	-1.31907	-0.91541	-0.12969	-1.61086	0.14931	1.99412	-0.96072	-0.35803	-0.33007	-0.97350	0.16145	0.80683	-0.59227	0.19665	0.33335	0.03819	0.25224	0.34256	0.02481	-0.06721	0.17276	-0.12754	-0.38444	-0.18544	-0.29140	-0.48931	0.07892	-0.09927	0.52753	-0.62750	-1.29288	-0.27911	-0.01971	-0.04641	0.78910	-2.05428	-3.22271	-0.14577	-0.23493	-0.00599	-0.06147	-4.08847	-4.81679	-0.14259	-0.19926	0.00056	0.04239	-4.10834	-4.93974
761	-0.04037	-0.13083	-0.58411	-1.51620	0.94458	-1.71448	0.22833	3.38206	-1.23034	-0.94313	-0.19789	-1.59199	0.08340	2.08735	-0.89586	-0.36066	-0.39962	-0.93382	0.11085	0.84021	-0.57737	0.17469	0.32038	0.00448	0.25704	0.32550	0.00064	-0.05081	0.11557	-0.13911	-0.33295	-0.16668	-0.27490	-0.46673	0.06087	-0.06522	0.54870	-0.65004	-1.36213	-0.29912	-0.04790	-0.01702	0.72036	-2.17838	-3.28593	-0.15600	-0.22017	0.02788	-0.27521	-4.24986	-4.71268	-0.15051	-0.18495	0.03182	-0.18623	-4.27321	-4.83433
762	-0.04639	-0.15615	-0.57678	-1.58631	0.93006	-1.72394	0.13146	3.53253	-1.11755	-0.91297	-0.24613	-1.56269	0.00225	2.13529	-0.81166	-0.36347	-0.42958	-0.89445	0.06846	0.85864	-0.54316	0.17041	0.32283	-0.00200	0.25976	0.32806	-0.00800	-0.06260	0.08319	-0.13265	-0.28888	-0.16048	-0.25821	-0.43027	0.05618	-0.06011	0.55341	-0.69933	-1.37539	-0.30876	-0.04900	-0.01431	0.59465	-2.32745	-3.30478	-0.16317	-0.21159	0.02867	-0.57619	-4.41130	-4.61287	-0.15693	-0.18270	0.03008	-0.49913	-4.44233	-4.73067
763	-0.05062	-0.16717	-0.56542	-1.60945	0.89082	-1.74052	0.05278	3.68321	-0.99246	-0.90077	-0.27406	-1.51080	-0.05533	2.15285	-0.72167	-0.38207	-0.42652	-0.84259	0.05325	0.84901	-0.50318	0.18219	0.33997	-0.00084	0.26009	0.34847	-0.01663	-0.06352	0.09622	-0.11948	-0.27060	-0.16883	-0.25339	-0.39529	0.07211	-0.07721	0.55811	-0.78456	-1.35178	-0.30142	-0.01779	-0.03197	0.47144	-2.47689	-3.28533	-0.15494	-0.21035	-0.00665	-0.90001	-4.49375	-4.52516	-0.14812	-0.18816	-0.00856	-0.83180	-4.53967	-4.63465
764	-0.03869	-0.16576	-0.55712	-1.62417	0.84963	-1.79506	-0.01917	3.83326	-0.85161	-0.96660	-0.30813	-1.43269	-0.06949	2.17946	-0.62180	-0.42379	-0.43793	-0.75377	0.07179	0.83496	-0.45544	0.19954	0.35372	-0.01574	0.25885	0.36454	-0.03860	-0.02244	0.15033	-0.11107	-0.27219	-0.18021	-0.25829	-0.36980	0.10211	-0.08595	0.57945	-0.89634	-1.34018	-0.27295	0.02192	-0.04313	0.39671	-2.62033	-3.27863	-0.12499	-0.20164	-0.04176	-1.16676	-4.48017	-4.46577	-0.11650	-0.18086	-0.04681	-1.10726	-4.54456	-4.55964
765	-0.01322	-0.15689	-0.55183	-1.65348	0.82549	-1.85135	-0.09679	3.96924	-0.66981	-1.07086	-0.34132	-1.32380	-0.05864	2.22971	-0.50205	-0.46145	-0.47319	-0.61862	0.10488	0.83393	-0.39408	0.20926	0.35469	-0.04282	0.25710	0.36572	-0.06738	0.04708	0.21222	-0.10818	-0.26689	-0.17061	-0.26982	-0.34125	0.13936	-0.08043	0.60636	-0.99564	-1.36117	-0.22813	0.03717	-0.04693	0.33852	-2.74223	-3.28912	-0.09157	-0.18398	-0.05768	-1.37780	-4.41259	-4.40167	-0.08103	-0.15993	-0.06367	-1.32771	-4.49142	-4.47766
766	0.00380	-0.15041	-0.54929	-1.68593	0.81105	-1.84112	-0.18864	4.09300	-0.44161	-1.12112	-0.34386	-1.19345	-0.05786	2.28307	-0.36647	-0.45521	-0.48463	-0.47580	0.11983	0.83661	-0.33231	0.20029	0.34753	-0.06552	0.25045	0.35802	-0.09017	0.09556	0.24258	-0.10915	-0.24289	-0.13957	-0.29032	-0.29908	0.16474	-0.08110	0.60166	-1.05104	-1.40386	-0.17980	0.01197	-0.06269	0.23358	-2.82016	-3.27548	-0.08386	-0.17169	-0.06609	-1.58413	-4.33738	-4.27392	-0.07258	-0.14377	-0.06949	-1.54198	-4.42454	-4.33984
767	-0.00943	-0.16124	-0.55111	-1.69734	0.77840	-1.76939	-0.31219	4.21707	-0.18703	-1.08630	-0.32371	-1.07406	-0.09351	2.31320	-0.23126	-0.40325	-0.44083	-0.38196	0.09674	0.83313	-0.29078	0.18209	0.33643	-0.08047	0.23918	0.34644	-0.10561	0.08533	0.23186	-0.11965	-0.22084	-0.12303	-0.31159	-0.25297	0.15086	-0.09487	0.53837	-1.08574	-1.44976	-0.13525	-0.04067	-0.08757	0.05941	-2.87428	-3.22388	-0.10618	-0.17494	-0.07047	-1.81833	-4.28863	-4.08493	-0.09594	-0.14402	-0.06789	-1.78158	-4.38098	-4.15341
768	-0.04873	-0.19279	-0.55320	-1.68380	0.70048	-1.70445	-0.47708	4.31664	0.07600	-1.02054	-0.32375	-0.99365	-0.16620	2.30558	-0.11101	-0.34806	-0.37100	-0.34987	0.05093	0.82439	-0.27101	0.17834	0.32409	-0.09234	0.23234	0.33379	-0.11792	0.03435	0.20505	-0.14062	-0.21957	-0.14590	-0.31787	-0.21922	0.09984	-0.10581	0.43402	-1.14536	-1.48084	-0.09754	-0.08755	-0.09790	-0.15695	-2.95076	-3.15201	-0.13084	-0.18767	-0.06109	-2.08520	-4.28405	-3.88458	-0.12172	-0.15388	-0.05186	-2.05334	-4.37903	-3.96408
769	-0.08104	-0.22771	-0.54528	-1.66234	0.58206	-1.66190	-0.64746	4.33720	0.34886	-0.98158	-0.35658	-0.93528	-0.24298	2.25627	-0.00571	-0.32453	-0.32007	-0.33523	0.02386	0.80950	-0.25269	0.19078	0.32231	-0.10358	0.23371	0.33071	-0.12644	0.00608	0.18623	-0.15864	-0.21783	-0.18703	-0.30720	-0.19485	0.05139	-0.10356	0.33867	-1.22818	-1.48162	-0.07142	-0.09852	-0.08632	-0.36891	-3.03989	-3.06105	-0.12896	-0.18988	-0.04074	-2.36102	-4.29374	-3.68453	-0.11947	-0.15400	-0.02778	-2.33559	-4.38839	-3.77618
770	-0.07651	-0.24728	-0.52209	-1.63457	0.45653	-1.58011	-0.76276	4.25987	0.65119	-0.96784	-0.38795	-0.85269	-0.28132	2.17688	0.10364	-0.32419	-0.29895	-0.29125	0.03996	0.78440	-0.21262	0.19681	0.34201	-0.11795	0.23729	0.34572	-0.13076	0.04237	0.17148	-0.16261	-0.17836	-0.20806	-0.29098	-0.16047	0.03628	-0.09762	0.28730	-1.28838	-1.44626	-0.05622	-0.07261	-0.07213	-0.53112	-3.07935	-2.93609	-0.09849	-0.16516	-0.02707	-2.58068	-4.25320	-3.45370	-0.08793	-0.13004	-0.01400	-2.56324	-4.34890	-3.55386
771	-0.04048	-0.24991	-0.48955	-1.57810	0.34682	-1.41452	-0.82821	4.12160	0.98622	-0.94232	-0.38620	-0.73485	-0.28022	2.08929	0.23538	-0.31800	-0.28761	-0.22650	0.07880	0.74699	-0.14564	0.18817	0.37336	-0.13581	0.23966	0.36995	-0.13458	0.11853	0.14942	-0.15794	-0.10219	-0.19536	-0.27642	-0.10905	0.04417	-0.10098	0.27257	-1.29925	-1.38161	-0.04272	-0.03839	-0.07580	-0.62016	-3.04315	-2.77816	-0.05682	-0.11969	-0.03440	-2.67704	-4.12543	-3.17999	-0.04646	-0.08932	-0.02314	-2.66887	-4.22721	-3.28197
772	-0.00404	-0.24097	-0.45741	-1.49031	0.25558	-1.18759	-0.93036	3.97009	1.31693	-0.88271	-0.34986	-0.61859	-0.28555	2.00268	0.38050	-0.28816	-0.25751	-0.18723	0.10381	0.69792	-0.07163	0.18337	0.39464	-0.14839	0.24459	0.38702	-0.14008	0.17913	0.13861	-0.15552	-0.03153	-0.16432	-0.26352	-0.05561	0.04982	-0.11493	0.26221	-1.28162	-1.30207	-0.02076	-0.02037	-0.09728	-0.65699	-2.96860	-2.60255	-0.01788	-0.07925	-0.06223	-2.65035	-3.92579	-2.88668	-0.00971	-0.05680	-0.05345	-2.65208	-4.03237	-2.98119
773	0.00986	-0.22057	-0.43219	-1.39228	0.19071	-0.94656	-1.12680	3.81285	1.59898	-0.78529	-0.28720	-0.52931	-0.33079	1.90915	0.50775	-0.22864	-0.18827	-0.18710	0.11012	0.64443	-0.01894	0.19509	0.39690	-0.15273	0.25388	0.39093	-0.14904	0.19896	0.17395	-0.15975	-0.00389	-0.13793	-0.25525	-0.01803	0.04756	-0.13621	0.22737	-1.27287	-1.22387	0.01354	-0.01772	-0.12533	-0.69599	-2.90235	-2.42111	0.01013	-0.06535	-0.09849	-2.56472	-3.69909	-2.59884	0.01480	-0.05154	-0.09165	-2.57438	-3.79875	-2.67710
774	0.00067	-0.19328	-0.41712	-1.27586	0.16647	-0.71995	-1.36953	3.61538	1.82070	-0.64861	-0.19845	-0.45043	-0.39784	1.80214	0.59894	-0.14369	-0.07969	-0.19198	0.12243	0.59858	0.00148	0.20757	0.38598	-0.16099	0.26109	0.38419	-0.16702	0.19304	0.25072	-0.17003	-0.02271	-0.12872	-0.25954	-0.00167	0.04608	-0.16586	0.15401	-1.28758	-1.16159	0.05443	-0.01989	-0.15511	-0.78063	-2.86476	-2.24573	0.01893	-0.07573	-0.13012	-2.47901	-3.49609	-2.32772	0.01969	-0.06839	-0.12259	-2.49188	-3.57655	-2.38430
775	-0.02119	-0.17509	-0.41034	-1.10958	0.17663	-0.50984	-1.57235	3.36308	2.00684	-0.48793	-0.08658	-0.35607	-0.45070	1.69213	0.67113	-0.05962	0.04766	-0.17272	0.15298	0.56766	0.00245	0.19931	0.36941	-0.18169	0.25697	0.36946	-0.19396	0.18380	0.31492	-0.18145	-0.06652	-0.13667	-0.28047	-0.00207	0.04450	-0.20065	0.04734	-1.31158	-1.12399	0.08979	-0.02596	-0.18500	-0.90785	-2.85609	-2.08951	0.00933	-0.08908	-0.14972	-2.41046	-3.35740	-2.07808	0.00698	-0.08443	-0.13865	-2.42227	-3.41660	-2.11208
