	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
1167	0.26629	0.19272	0.13793	0.14417	0.49892	0.06257
1168	0.25529	0.18431	0.13737	0.14089	0.49843	0.06341
1169	0.24448	0.17665	0.13641	0.13790	0.49794	0.06421
1170	0.23406	0.16991	0.13487	0.13485	0.49765	0.06485
1171	0.22422	0.16404	0.13325	0.13205	0.49760	0.06537
1172	0.21509	0.15883	0.13202	0.12986	0.49772	0.06598
1173	0.20663	0.15401	0.13088	0.12851	0.49796	0.06682
1174	0.19857	0.14950	0.12893	0.12812	0.49827	0.06771
1175	0.19069	0.14545	0.12559	0.12856	0.49857	0.06825
1176	0.18299	0.14208	0.12117	0.12943	0.49877	0.06820
1177	0.17576	0.13945	0.11638	0.13020	0.49879	0.06769
1178	0.16933	0.13745	0.11160	0.13040	0.49856	0.06709
1179	0.16385	0.13583	0.10701	0.12998	0.49819	0.06660
1180	0.15916	0.13437	0.10289	0.12943	0.49794	0.06602
1181	0.15507	0.13303	0.09948	0.12937	0.49797	0.06517
1182	0.15149	0.13198	0.09653	0.12992	0.49815	0.06425
1183	0.14844	0.13146	0.09358	0.13063	0.49822	0.06361
1184	0.14587	0.13148	0.09047	0.13093	0.49807	0.06317
1185	0.14356	0.13185	0.08732	0.13053	0.49779	0.06232
1186	0.14131	0.13237	0.08434	0.12953	0.49746	0.06073
1187	0.13918	0.13290	0.08163	0.12824	0.49708	0.05877
1188	0.13748	0.13321	0.07920	0.12695	0.49654	0.05710
1189	0.13643	0.13307	0.07697	0.12570	0.49583	0.05594
1190	0.13589	0.13241	0.07486	0.12430	0.49509	0.05514
1191	0.13548	0.13143	0.07294	0.12285	0.49452	0.05445
1192	0.13487	0.13056	0.07125	0.12187	0.49422	0.05367
1193	0.13418	0.13005	0.06967	0.12174	0.49408	0.05266
1194	0.13375	0.12983	0.06814	0.12232	0.49386	0.05142
1195	0.13373	0.12965	0.06664	0.12317	0.49351	0.05019
1196	0.13383	0.12941	0.06509	0.12401	0.49314	0.04920
1197	0.13370	0.12928	0.06346	0.12475	0.49287	0.04828
1198	0.13318	0.12936	0.06199	0.12543	0.49266	0.04712
1199	0.13250	0.12945	0.06080	0.12599	0.49245	0.04575
1200	0.13212	0.12919	0.05960	0.12644	0.49228	0.04458
1201	0.13232	0.12850	0.05805	0.12701	0.49218	0.04396
1202	0.13295	0.12762	0.05618	0.12788	0.49209	0.04374
1203	0.13360	0.12676	0.05435	0.12874	0.49197	0.04350
1204	0.13398	0.12585	0.05276	0.12913	0.49182	0.04294
1205	0.13410	0.12487	0.05133	0.12900	0.49166	0.04202
1206	0.13405	0.12388	0.04996	0.12882	0.49147	0.04104
1207	0.13388	0.12293	0.04870	0.12886	0.49120	0.04034
1208	0.13360	0.12195	0.04753	0.12883	0.49087	0.03994
1209	0.13327	0.12094	0.04632	0.12842	0.49062	0.03955
1210	0.13300	0.12002	0.04495	0.12779	0.49060	0.03894
1211	0.13293	0.11918	0.04354	0.12730	0.49071	0.03817
1212	0.13307	0.11826	0.04225	0.12707	0.49069	0.03751
1213	0.13333	0.11726	0.04110	0.12712	0.49038	0.03713
1214	0.13359	0.11633	0.03999	0.12745	0.48996	0.03701
1215	0.13384	0.11547	0.03881	0.12807	0.48963	0.03708
1216	0.13409	0.11462	0.03752	0.12895	0.48941	0.03729
1217	0.13436	0.11388	0.03623	0.12993	0.48922	0.03761
1218	0.13457	0.11342	0.03510	0.13074	0.48906	0.03799
1219	0.13458	0.11311	0.03428	0.13126	0.48892	0.03828
1220	0.13444	0.11267	0.03369	0.13167	0.48874	0.03831
1221	0.13435	0.11199	0.03295	0.13211	0.48842	0.03804
1222	0.13452	0.11118	0.03173	0.13245	0.48799	0.03756
1223	0.13488	0.11037	0.03006	0.13249	0.48763	0.03697
1224	0.13516	0.10962	0.02835	0.13230	0.48754	0.03639
1225	0.13517	0.10900	0.02700	0.13227	0.48781	0.03594
1226	0.13496	0.10864	0.02604	0.13264	0.48827	0.03565
1227	0.13467	0.10862	0.02520	0.13334	0.48869	0.03547
1228	0.13435	0.10879	0.02431	0.13410	0.48892	0.03523
1229	0.13403	0.10892	0.02339	0.13487	0.48889	0.03487
1230	0.13382	0.10894	0.02255	0.13567	0.48865	0.03454
1231	0.13383	0.10886	0.02173	0.13640	0.48841	0.03447
1232	0.13401	0.10876	0.02078	0.13686	0.48842	0.03463
1233	0.13421	0.10862	0.01976	0.13711	0.48872	0.03485
1234	0.13442	0.10849	0.01882	0.13739	0.48914	0.03498
1235	0.13469	0.10848	0.01805	0.13773	0.48942	0.03499
1236	0.13494	0.10859	0.01747	0.13786	0.48944	0.03492
1237	0.13503	0.10875	0.01710	0.13762	0.48925	0.03481
1238	0.13500	0.10890	0.01691	0.13712	0.48899	0.03482
1239	0.13500	0.10901	0.01681	0.13667	0.48880	0.03506
1240	0.13511	0.10904	0.01666	0.13648	0.48869	0.03542
1241	0.13523	0.10892	0.01639	0.13659	0.48862	0.03563
1242	0.13526	0.10864	0.01606	0.13703	0.48865	0.03563
1243	0.13518	0.10831	0.01584	0.13785	0.48880	0.03566
1244	0.13504	0.10801	0.01590	0.13876	0.48896	0.03596
1245	0.13491	0.10769	0.01621	0.13921	0.48900	0.03648
1246	0.13493	0.10729	0.01646	0.13905	0.48891	0.03695
1247	0.13515	0.10689	0.01640	0.13876	0.48876	0.03718
1248	0.13547	0.10660	0.01610	0.13883	0.48863	0.03720
1249	0.13565	0.10648	0.01571	0.13943	0.48854	0.03722
1250	0.13558	0.10646	0.01533	0.14039	0.48850	0.03741
1251	0.13538	0.10646	0.01497	0.14117	0.48844	0.03774
1252	0.13520	0.10648	0.01470	0.14121	0.48827	0.03805
1253	0.13508	0.10649	0.01455	0.14052	0.48802	0.03827
1254	0.13501	0.10638	0.01449	0.13959	0.48779	0.03847
1255	0.13499	0.10604	0.01450	0.13877	0.48758	0.03882
1256	0.13496	0.10544	0.01460	0.13816	0.48730	0.03939
1257	0.13487	0.10477	0.01470	0.13782	0.48697	0.04011
1258	0.13476	0.10432	0.01467	0.13774	0.48672	0.04073
1259	0.13469	0.10424	0.01447	0.13778	0.48663	0.04109
1260	0.13469	0.10440	0.01418	0.13779	0.48669	0.04135
1261	0.13469	0.10464	0.01381	0.13788	0.48682	0.04176
1262	0.13464	0.10488	0.01333	0.13812	0.48696	0.04237
1263	0.13451	0.10507	0.01293	0.13837	0.48706	0.04313
1264	0.13432	0.10518	0.01280	0.13839	0.48711	0.04390
1265	0.13417	0.10524	0.01286	0.13808	0.48706	0.04456
1266	0.13416	0.10534	0.01292	0.13741	0.48690	0.04509
1267	0.13429	0.10550	0.01297	0.13647	0.48666	0.04559
1268	0.13444	0.10563	0.01312	0.13559	0.48646	0.04608
1269	0.13451	0.10566	0.01332	0.13508	0.48636	0.04655
1270	0.13450	0.10562	0.01345	0.13491	0.48637	0.04701
1271	0.13443	0.10557	0.01348	0.13476	0.48642	0.04758
1272	0.13435	0.10558	0.01351	0.13439	0.48638	0.04834
1273	0.13437	0.10565	0.01360	0.13380	0.48621	0.04924
1274	0.13451	0.10572	0.01368	0.13308	0.48600	0.05020
1275	0.13469	0.10568	0.01370	0.13235	0.48585	0.05110
1276	0.13473	0.10552	0.01372	0.13173	0.48582	0.05186
1277	0.13467	0.10526	0.01368	0.13121	0.48586	0.05248
1278	0.13466	0.10501	0.01349	0.13063	0.48589	0.05305
1279	0.13482	0.10489	0.01316	0.12991	0.48584	0.05362
1280	0.13508	0.10492	0.01283	0.12901	0.48566	0.05413
1281	0.13525	0.10509	0.01262	0.12803	0.48539	0.05449
1282	0.13523	0.10531	0.01257	0.12713	0.48509	0.05472
1283	0.13508	0.10551	0.01269	0.12651	0.48481	0.05495
1284	0.13491	0.10568	0.01295	0.12624	0.48463	0.05535
1285	0.13477	0.10582	0.01323	0.12608	0.48463	0.05584
1286	0.13468	0.10594	0.01335	0.12569	0.48480	0.05618
1287	0.13463	0.10599	0.01329	0.12507	0.48507	0.05626
1288	0.13464	0.10601	0.01325	0.12456	0.48533	0.05629
1289	0.13471	0.10603	0.01335	0.12436	0.48552	0.05650
1290	0.13482	0.10597	0.01350	0.12418	0.48565	0.05693
1291	0.13494	0.10579	0.01346	0.12376	0.48580	0.05742
1292	0.13507	0.10563	0.01315	0.12329	0.48598	0.05780
1293	0.13522	0.10559	0.01278	0.12308	0.48619	0.05805
1294	0.13533	0.10557	0.01262	0.12302	0.48636	0.05822
1295	0.13536	0.10554	0.01278	0.12278	0.48647	0.05837
1296	0.13530	0.10557	0.01309	0.12228	0.48657	0.05853
1297	0.13521	0.10569	0.01333	0.12168	0.48671	0.05869
1298	0.13513	0.10581	0.01344	0.12121	0.48687	0.05882
1299	0.13509	0.10587	0.01340	0.12102	0.48696	0.05885
1300	0.13507	0.10588	0.01314	0.12110	0.48692	0.05881
1301	0.13506	0.10589	0.01274	0.12123	0.48682	0.05872
1302	0.13502	0.10592	0.01240	0.12125	0.48673	0.05852
1303	0.13490	0.10595	0.01235	0.12119	0.48670	0.05824
1304	0.13469	0.10591	0.01259	0.12120	0.48666	0.05799
1305	0.13442	0.10577	0.01298	0.12121	0.48658	0.05791
1306	0.13418	0.10556	0.01336	0.12094	0.48649	0.05800
1307	0.13405	0.10535	0.01360	0.12030	0.48648	0.05823
1308	0.13412	0.10519	0.01371	0.11957	0.48657	0.05859
1309	0.13435	0.10509	0.01376	0.11910	0.48678	0.05898
1310	0.13456	0.10512	0.01375	0.11895	0.48706	0.05916
1311	0.13457	0.10531	0.01368	0.11901	0.48729	0.05905
1312	0.13436	0.10553	0.01363	0.11919	0.48734	0.05883
1313	0.13419	0.10564	0.01360	0.11941	0.48724	0.05863
1314	0.13422	0.10553	0.01353	0.11956	0.48709	0.05847
1315	0.13433	0.10525	0.01347	0.11972	0.48698	0.05843
1316	0.13429	0.10499	0.01348	0.12005	0.48689	0.05860
1317	0.13419	0.10490	0.01348	0.12057	0.48680	0.05894
1318	0.13426	0.10492	0.01330	0.12107	0.48680	0.05927
1319	0.13449	0.10497	0.01295	0.12137	0.48697	0.05948
1320	0.13465	0.10508	0.01260	0.12147	0.48726	0.05951
1321	0.13456	0.10528	0.01252	0.12153	0.48753	0.05939
1322	0.13431	0.10540	0.01270	0.12164	0.48768	0.05928
1323	0.13414	0.10533	0.01286	0.12192	0.48776	0.05927
1324	0.13425	0.10513	0.01267	0.12249	0.48784	0.05932
1325	0.13460	0.10493	0.01216	0.12333	0.48790	0.05937
1326	0.13493	0.10489	0.01164	0.12409	0.48790	0.05946
1327	0.13503	0.10502	0.01132	0.12433	0.48786	0.05970
1328	0.13491	0.10524	0.01120	0.12401	0.48786	0.05999
1329	0.13474	0.10550	0.01120	0.12353	0.48794	0.06015
1330	0.13472	0.10580	0.01130	0.12315	0.48812	0.06016
1331	0.13490	0.10606	0.01145	0.12286	0.48838	0.06024
1332	0.13515	0.10621	0.01151	0.12263	0.48866	0.06054
1333	0.13535	0.10628	0.01135	0.12243	0.48889	0.06098
1334	0.13549	0.10637	0.01108	0.12217	0.48905	0.06123
1335	0.13556	0.10648	0.01100	0.12167	0.48911	0.06104
1336	0.13542	0.10653	0.01125	0.12092	0.48914	0.06048
1337	0.13500	0.10648	0.01158	0.12030	0.48919	0.05996
1338	0.13442	0.10639	0.01164	0.12021	0.48925	0.05989
1339	0.13390	0.10633	0.01143	0.12048	0.48922	0.06025
1340	0.13357	0.10633	0.01121	0.12045	0.48920	0.06066
1341	0.13337	0.10631	0.01115	0.11969	0.48929	0.06083
1342	0.13312	0.10627	0.01122	0.11874	0.48952	0.06079
1343	0.13264	0.10631	0.01132	0.11834	0.48972	0.06078
1344	0.13192	0.10657	0.01139	0.11855	0.48976	0.06094
1345	0.13114	0.10711	0.01146	0.11888	0.48966	0.06126
1346	0.13055	0.10776	0.01165	0.11882	0.48958	0.06152
1347	0.13022	0.10828	0.01204	0.11827	0.48961	0.06145
1348	0.12998	0.10857	0.01255	0.11763	0.48972	0.06096
1349	0.12973	0.10871	0.01290	0.11747	0.48981	0.06037
1350	0.12950	0.10875	0.01291	0.11790	0.48983	0.06025
1351	0.12937	0.10871	0.01265	0.11852	0.48983	0.06073
1352	0.12932	0.10865	0.01237	0.11891	0.48982	0.06126
1353	0.12930	0.10869	0.01228	0.11889	0.48976	0.06120
1354	0.12935	0.10888	0.01243	0.11861	0.48970	0.06053
1355	0.12947	0.10919	0.01266	0.11858	0.48968	0.05978
1356	0.12962	0.10952	0.01274	0.11905	0.48973	0.05943
1357	0.12971	0.10975	0.01259	0.11987	0.48982	0.05956
1358	0.12975	0.10981	0.01229	0.12091	0.48990	0.05994
1359	0.12986	0.10975	0.01199	0.12197	0.48994	0.06033
1360	0.13008	0.10961	0.01178	0.12286	0.48994	0.06055
1361	0.13031	0.10946	0.01166	0.12365	0.48991	0.06069
1362	0.13038	0.10931	0.01151	0.12462	0.48987	0.06093
1363	0.13033	0.10914	0.01127	0.12578	0.48979	0.06128
1364	0.13035	0.10898	0.01097	0.12695	0.48973	0.06156
1365	0.13050	0.10889	0.01072	0.12784	0.48973	0.06163
1366	0.13066	0.10891	0.01055	0.12829	0.48984	0.06162
1367	0.13077	0.10901	0.01034	0.12846	0.49011	0.06183
1368	0.13091	0.10902	0.01006	0.12868	0.49047	0.06241
1369	0.13107	0.10874	0.00987	0.12902	0.49073	0.06324
1370	0.13112	0.10824	0.00989	0.12943	0.49079	0.06410
1371	0.13099	0.10779	0.01008	0.12985	0.49072	0.06485
1372	0.13080	0.10763	0.01023	0.13028	0.49070	0.06539
1373	0.13075	0.10782	0.01016	0.13070	0.49084	0.06558
1374	0.13090	0.10816	0.00995	0.13105	0.49108	0.06546
1375	0.13106	0.10846	0.00988	0.13129	0.49127	0.06535
1376	0.13111	0.10868	0.01008	0.13147	0.49132	0.06551
1377	0.13111	0.10883	0.01035	0.13180	0.49124	0.06597
1378	0.13117	0.10889	0.01044	0.13237	0.49120	0.06647
1379	0.13123	0.10888	0.01038	0.13309	0.49132	0.06675
1380	0.13112	0.10884	0.01034	0.13375	0.49158	0.06678
1381	0.13086	0.10872	0.01031	0.13429	0.49188	0.06678
1382	0.13058	0.10852	0.01021	0.13486	0.49205	0.06698
1383	0.13042	0.10835	0.01012	0.13552	0.49204	0.06741
1384	0.13040	0.10837	0.01018	0.13620	0.49195	0.06800
1385	0.13043	0.10852	0.01031	0.13678	0.49200	0.06859
1386	0.13046	0.10862	0.01036	0.13729	0.49221	0.06898
1387	0.13046	0.10859	0.01033	0.13770	0.49244	0.06915
1388	0.13049	0.10841	0.01042	0.13778	0.49252	0.06911
1389	0.13055	0.10824	0.01074	0.13749	0.49244	0.06895
1390	0.13054	0.10828	0.01112	0.13723	0.49230	0.06883
1391	0.13041	0.10863	0.01129	0.13734	0.49225	0.06886
1392	0.13034	0.10920	0.01121	0.13771	0.49238	0.06895
1393	0.13050	0.10973	0.01110	0.13804	0.49264	0.06909
1394	0.13083	0.10999	0.01114	0.13816	0.49284	0.06939
1395	0.13114	0.10989	0.01136	0.13789	0.49289	0.06978
1396	0.13135	0.10950	0.01174	0.13717	0.49286	0.06998
1397	0.13155	0.10896	0.01222	0.13633	0.49296	0.06992
1398	0.13178	0.10844	0.01280	0.13579	0.49323	0.06984
1399	0.13193	0.10805	0.01348	0.13557	0.49355	0.07006
1400	0.13195	0.10791	0.01420	0.13539	0.49376	0.07064
1401	0.13192	0.10802	0.01487	0.13497	0.49381	0.07131
1402	0.13201	0.10821	0.01546	0.13405	0.49379	0.07172
1403	0.13225	0.10824	0.01601	0.13254	0.49378	0.07183
1404	0.13256	0.10795	0.01665	0.13091	0.49383	0.07193
1405	0.13285	0.10722	0.01752	0.12986	0.49396	0.07226
1406	0.13309	0.10587	0.01874	0.12956	0.49416	0.07270
1407	0.13337	0.10381	0.02022	0.12971	0.49433	0.07301
1408	0.13382	0.10135	0.02178	0.12990	0.49435	0.07303
1409	0.13451	0.09884	0.02336	0.12978	0.49418	0.07277
1410	0.13534	0.09633	0.02509	0.12932	0.49400	0.07249
1411	0.13613	0.09364	0.02700	0.12880	0.49396	0.07252
1412	0.13680	0.09079	0.02901	0.12826	0.49398	0.07286
1413	0.13741	0.08803	0.03096	0.12764	0.49396	0.07324
1414	0.13799	0.08552	0.03260	0.12706	0.49392	0.07352
1415	0.13851	0.08317	0.03374	0.12662	0.49394	0.07382
1416	0.13895	0.08087	0.03446	0.12622	0.49400	0.07424
1417	0.13933	0.07860	0.03503	0.12582	0.49402	0.07474
1418	0.13969	0.07650	0.03560	0.12557	0.49396	0.07515
1419	0.13997	0.07461	0.03605	0.12550	0.49388	0.07535
1420	0.14008	0.07297	0.03614	0.12539	0.49386	0.07536
1421	0.13999	0.07177	0.03566	0.12515	0.49392	0.07516
1422	0.13974	0.07130	0.03458	0.12494	0.49398	0.07469
1423	0.13940	0.07166	0.03306	0.12487	0.49397	0.07401
1424	0.13904	0.07264	0.03140	0.12484	0.49391	0.07314
1425	0.13863	0.07395	0.02984	0.12482	0.49390	0.07210
1426	0.13815	0.07538	0.02849	0.12493	0.49398	0.07104
1427	0.13752	0.07683	0.02741	0.12518	0.49407	0.07025
1428	0.13676	0.07823	0.02652	0.12544	0.49404	0.06991
1429	0.13603	0.07952	0.02563	0.12562	0.49386	0.06994
1430	0.13551	0.08053	0.02454	0.12569	0.49365	0.07018
1431	0.13530	0.08114	0.02319	0.12570	0.49359	0.07038
1432	0.13533	0.08145	0.02167	0.12584	0.49372	0.07021
1433	0.13540	0.08164	0.02013	0.12627	0.49389	0.06957
1434	0.13531	0.08170	0.01886	0.12689	0.49393	0.06873
1435	0.13505	0.08147	0.01802	0.12745	0.49383	0.06809
1436	0.13482	0.08093	0.01747	0.12788	0.49367	0.06783
1437	0.13476	0.08033	0.01697	0.12817	0.49356	0.06782
1438	0.13477	0.07997	0.01653	0.12818	0.49348	0.06778
1439	0.13473	0.07992	0.01630	0.12787	0.49343	0.06754
1440	0.13466	0.07998	0.01626	0.12756	0.49346	0.06724
1441	0.13467	0.07992	0.01622	0.12751	0.49355	0.06716
1442	0.13475	0.07967	0.01614	0.12759	0.49360	0.06749
1443	0.13482	0.07931	0.01601	0.12765	0.49361	0.06817
1444	0.13482	0.07899	0.01576	0.12766	0.49370	0.06907
1445	0.13478	0.07881	0.01525	0.12768	0.49395	0.06996
1446	0.13477	0.07873	0.01463	0.12776	0.49430	0.07063
1447	0.13477	0.07869	0.01423	0.12766	0.49460	0.07095
1448	0.13467	0.07860	0.01422	0.12711	0.49472	0.07106
1449	0.13445	0.07842	0.01433	0.12637	0.49462	0.07132
1450	0.13417	0.07819	0.01419	0.12612	0.49440	0.07204
1451	0.13394	0.07798	0.01379	0.12665	0.49423	0.07310
1452	0.13386	0.07779	0.01343	0.12742	0.49421	0.07406
1453	0.13391	0.07763	0.01330	0.12767	0.49422	0.07450
1454	0.13402	0.07749	0.01338	0.12711	0.49419	0.07452
1455	0.13407	0.07734	0.01348	0.12618	0.49416	0.07452
1456	0.13395	0.07710	0.01339	0.12564	0.49418	0.07482
1457	0.13364	0.07684	0.01308	0.12583	0.49426	0.07532
1458	0.13335	0.07674	0.01274	0.12635	0.49440	0.07575
1459	0.13324	0.07684	0.01250	0.12676	0.49459	0.07608
1460	0.13329	0.07691	0.01238	0.12703	0.49473	0.07655
1461	0.13336	0.07674	0.01242	0.12719	0.49478	0.07722
1462	0.13337	0.07640	0.01271	0.12704	0.49477	0.07785
1463	0.13334	0.07609	0.01318	0.12652	0.49473	0.07821
1464	0.13334	0.07588	0.01355	0.12616	0.49472	0.07838
1465	0.13340	0.07568	0.01361	0.12652	0.49486	0.07865
1466	0.13346	0.07545	0.01342	0.12750	0.49524	0.07919
1467	0.13337	0.07527	0.01314	0.12869	0.49580	0.08006
1468	0.13313	0.07524	0.01283	0.12977	0.49635	0.08122
1469	0.13291	0.07537	0.01256	0.13062	0.49680	0.08252
1470	0.13286	0.07554	0.01250	0.13126	0.49722	0.08364
1471	0.13288	0.07569	0.01268	0.13180	0.49777	0.08446
1472	0.13276	0.07585	0.01295	0.13236	0.49849	0.08538
1473	0.13247	0.07605	0.01319	0.13300	0.49933	0.08693
1474	0.13209	0.07633	0.01339	0.13370	0.50027	0.08920
1475	0.13174	0.07672	0.01345	0.13448	0.50136	0.09185
1476	0.13146	0.07729	0.01325	0.13542	0.50262	0.09454
1477	0.13132	0.07809	0.01282	0.13645	0.50386	0.09699
1478	0.13140	0.07899	0.01239	0.13720	0.50483	0.09894
1479	0.13165	0.07969	0.01204	0.13752	0.50550	0.10048
1480	0.13196	0.08004	0.01173	0.13786	0.50616	0.10195
1481	0.13222	0.08020	0.01149	0.13880	0.50712	0.10360
1482	0.13240	0.08041	0.01142	0.14049	0.50835	0.10536
1483	0.13251	0.08079	0.01151	0.14264	0.50961	0.10703
1484	0.13259	0.08118	0.01157	0.14491	0.51069	0.10849
1485	0.13272	0.08132	0.01147	0.14725	0.51156	0.10972
1486	0.13285	0.08120	0.01126	0.14982	0.51228	0.11071
1487	0.13287	0.08112	0.01108	0.15254	0.51285	0.11134
1488	0.13270	0.08135	0.01100	0.15507	0.51314	0.11147
1489	0.13242	0.08182	0.01102	0.15706	0.51303	0.11124
1490	0.13216	0.08225	0.01116	0.15838	0.51264	0.11099
1491	0.13203	0.08244	0.01141	0.15911	0.51211	0.11098
1492	0.13206	0.08245	0.01172	0.15937	0.51142	0.11106
1493	0.13224	0.08244	0.01201	0.15925	0.51051	0.11091
1494	0.13252	0.08254	0.01217	0.15906	0.50951	0.11030
1495	0.13285	0.08278	0.01217	0.15927	0.50872	0.10915
1496	0.13316	0.08311	0.01204	0.16004	0.50836	0.10754
1497	0.13338	0.08344	0.01200	0.16102	0.50843	0.10559
1498	0.13353	0.08378	0.01221	0.16173	0.50872	0.10348
1499	0.13364	0.08425	0.01262	0.16195	0.50892	0.10147
1500	0.13367	0.08489	0.01303	0.16184	0.50883	0.09979
1501	0.13354	0.08555	0.01336	0.16163	0.50845	0.09848
1502	0.13324	0.08609	0.01364	0.16130	0.50782	0.09743
1503	0.13296	0.08649	0.01386	0.16081	0.50711	0.09662
1504	0.13285	0.08681	0.01403	0.16020	0.50664	0.09622
1505	0.13294	0.08710	0.01421	0.15965	0.50670	0.09648
1506	0.13315	0.08741	0.01446	0.15926	0.50732	0.09755
1507	0.13337	0.08775	0.01472	0.15890	0.50817	0.09930
1508	0.13357	0.08807	0.01496	0.15835	0.50897	0.10144
1509	0.13372	0.08829	0.01514	0.15761	0.50976	0.10364
1510	0.13379	0.08845	0.01522	0.15680	0.51063	0.10576
1511	0.13377	0.08865	0.01522	0.15597	0.51162	0.10794
1512	0.13373	0.08883	0.01514	0.15505	0.51277	0.11047
1513	0.13372	0.08889	0.01499	0.15406	0.51416	0.11350
1514	0.13372	0.08878	0.01480	0.15306	0.51582	0.11688
1515	0.13372	0.08864	0.01465	0.15212	0.51762	0.12023
1516	0.13373	0.08865	0.01459	0.15137	0.51940	0.12311
1517	0.13371	0.08879	0.01463	0.15089	0.52100	0.12528
1518	0.13350	0.08879	0.01482	0.15065	0.52235	0.12682
1519	0.13299	0.08854	0.01527	0.15064	0.52355	0.12811
1520	0.13238	0.08822	0.01595	0.15093	0.52488	0.12956
1521	0.13198	0.08806	0.01659	0.15174	0.52657	0.13124
1522	0.13190	0.08808	0.01676	0.15329	0.52851	0.13275
1523	0.13201	0.08817	0.01630	0.15564	0.53038	0.13369
1524	0.13214	0.08823	0.01570	0.15885	0.53196	0.13398
1525	0.13230	0.08820	0.01574	0.16304	0.53327	0.13382
1526	0.13262	0.08795	0.01696	0.16793	0.53441	0.13339
1527	0.13321	0.08729	0.01939	0.17265	0.53552	0.13278
1528	0.13406	0.08633	0.02277	0.17625	0.53658	0.13211
1529	0.13506	0.08547	0.02689	0.17844	0.53741	0.13130
1530	0.13606	0.08500	0.03177	0.17978	0.53776	0.13006
1531	0.13706	0.08488	0.03797	0.18079	0.53741	0.12825
1532	0.13837	0.08491	0.04643	0.18132	0.53642	0.12625
1533	0.14048	0.08524	0.05775	0.18100	0.53502	0.12473
1534	0.14381	0.08624	0.07196	0.17989	0.53355	0.12383
1535	0.14851	0.08826	0.08897	0.17867	0.53221	0.12278
1536	0.15461	0.09163	0.10913	0.17811	0.53112	0.12083
1537	0.16249	0.09640	0.13307	0.17836	0.53034	0.11830
1538	0.17305	0.10224	0.16119	0.17925	0.53003	0.11635
1539	0.18704	0.10926	0.19324	0.18102	0.53047	0.11558
1540	0.20433	0.11831	0.22821	0.18405	0.53189	0.11560
1541	0.22389	0.13018	0.26475	0.18815	0.53400	0.11567
1542	0.24445	0.14536	0.30189	0.19254	0.53610	0.11553
1543	0.26458	0.16436	0.33935	0.19644	0.53769	0.11539
1544	0.28280	0.18743	0.37721	0.19942	0.53873	0.11561
1545	0.29863	0.21395	0.41515	0.20147	0.53954	0.11641
1546	0.31346	0.24252	0.45254	0.20325	0.54065	0.11774
1547	0.32985	0.27207	0.48944	0.20571	0.54236	0.11909
1548	0.34968	0.30263	0.52668	0.20926	0.54436	0.11967
1549	0.37317	0.33484	0.56496	0.21361	0.54617	0.11911
1550	0.39871	0.36907	0.60424	0.21824	0.54788	0.11800
1551	0.42339	0.40486	0.64359	0.22264	0.55010	0.11739
1552	0.44522	0.44151	0.68169	0.22643	0.55337	0.11782
1553	0.46547	0.47925	0.71823	0.22968	0.55795	0.11923
1554	0.48742	0.51952	0.75430	0.23267	0.56395	0.12140
1555	0.51235	0.56417	0.79095	0.23552	0.57129	0.12404
1556	0.53775	0.61446	0.82802	0.23850	0.57980	0.12673
1557	0.56017	0.66991	0.86434	0.24239	0.58966	0.12908
1558	0.57897	0.72744	0.89849	0.24771	0.60124	0.13104
1559	0.59617	0.78310	0.92985	0.25350	0.61407	0.13273
1560	0.61280	0.83670	0.95879	0.25810	0.62675	0.13402
1561	0.62574	0.89304	0.98664	0.26165	0.63856	0.13459
1562	0.62916	0.95712	1.01591	0.26564	0.64987	0.13435
1563	0.61896	1.02978	1.04972	0.27031	0.66040	0.13324
1564	0.59908	1.10592	1.08667	0.27467	0.66925	0.13110
1565	0.58654	1.18080	1.11444	0.27804	0.67626	0.12826
1566	0.59300	1.27830	1.12223	0.28041	0.68166	0.12523
1567	0.55379	1.42435	1.14637	0.28233	0.68547	0.12231
1568	0.45682	1.51280	1.20708	0.28430	0.68780	0.11990
1569	0.38666	1.54641	1.25748	0.28601	0.68904	0.11847
1570	0.35876	1.55921	1.28677	0.28712	0.68975	0.11811
1571	0.36049	1.55339	1.28876	0.28776	0.69081	0.11845
1572	0.36833	1.54155	1.26340	0.28812	0.69308	0.11928
1573	0.37324	1.52488	1.22384	0.28821	0.69696	0.12044
1574	0.37061	1.50201	1.19458	0.28824	0.70232	0.12142
1575	0.37064	1.48980	1.18359	0.28871	0.70840	0.12141
1576	0.38504	1.48746	1.18254	0.28990	0.71396	0.11990
