	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
3772	-24.37038	25.02444	-9.88611	-15.61678	-10.03344	-4.15377	-31.36553	-4.01493	-6.98501	-13.50904	-17.85827	-2.87765	-28.82239	67.71355	-15.99184	-14.42990	-1.81293	-3.62580	-12.16204	15.20212	-12.42256	4.31965	-26.44053	26.15393	3.62099	3.21965	3.96940	13.01885	-3.34474	2.73971	1.69858	-3.30442	0.13691	-0.06738	1.57913	-1.03953	0.24489	-0.23869	0.10200	0.08831	0.15680	-0.06982
3773	-26.52094	23.72105	-9.32164	-15.14679	-7.09644	-3.76023	-40.71547	-2.57927	-5.10203	-11.40022	-8.31278	-1.37536	-28.24798	66.34444	-15.75116	-13.70596	-1.48048	-3.29042	-24.38038	30.54274	-9.79395	-3.84513	-24.25343	5.73185	7.20281	-0.06252	0.59918	9.58558	-5.53657	-0.16475	0.57389	-1.53086	0.28043	1.05566	1.60017	-0.37496	0.06505	0.02597	0.04844	0.16693	-0.01750	0.07432
3774	-28.33841	23.11029	-8.84985	-15.49864	-4.93244	-3.57314	-45.59737	0.60541	-3.91494	-5.32593	-5.33917	-3.29140	-27.59439	65.14459	-15.43487	-13.02413	-1.07452	-2.88701	-22.57480	36.77357	-13.50171	-2.36062	-27.15827	0.64208	7.55553	-0.93982	-0.48842	5.79153	-4.83585	-0.14304	-0.38926	-0.59029	0.41143	1.46336	0.40004	0.73302	-0.10715	0.08192	0.03626	0.10577	-0.41798	0.31039
3775	-29.78243	21.98828	-8.40096	-16.58446	-3.97790	-3.41966	-48.90261	-4.28541	-3.41566	-2.71847	-8.15501	-5.64475	-27.10789	64.10673	-14.99628	-12.41133	-0.72016	-2.56422	-19.98313	24.58961	-16.69388	15.55105	-30.14705	11.61574	5.66004	-0.11435	0.47243	5.52595	-2.48908	2.24498	-0.36971	-1.04557	0.44073	1.54278	-0.67474	1.39391	-0.05366	-0.11042	0.06940	0.05044	-0.62699	0.39371
3776	-30.34861	20.86418	-8.07633	-17.10029	-3.55354	-3.19093	-49.91412	-11.43165	-3.52329	-4.97382	-11.28491	-6.59822	-26.80782	62.88441	-14.45243	-11.82465	-0.48080	-2.35884	-21.40022	12.11097	-16.18669	31.22904	-44.00672	26.75110	4.50327	0.89242	1.69630	7.85868	-1.82020	3.44341	0.39303	-2.07699	0.27780	1.22202	-0.59942	0.82545	0.15986	-0.32854	0.07755	0.01375	-0.44231	0.20204
3777	-29.63156	20.77734	-7.99027	-16.02226	-2.86869	-2.89677	-45.47670	-10.09553	-4.15009	-7.15043	-10.63544	-6.12751	-26.59229	61.34067	-13.89554	-11.12661	-0.35478	-2.21532	-17.84064	19.40149	-13.86313	29.41958	-63.56491	30.73878	4.40204	1.47513	2.17567	8.77591	-3.47788	1.40280	1.31466	-2.64751	-0.03932	0.61032	0.50578	-0.63265	0.31823	-0.39027	0.05354	-0.00337	-0.01754	-0.14501
3778	-28.66859	20.72612	-7.89452	-14.50373	-1.35639	-2.50531	-40.03050	-1.86882	-4.66911	-8.76435	-4.30111	-4.14860	-26.37364	59.73375	-13.40784	-10.31436	-0.25195	-2.04505	-12.86557	43.03358	-11.99859	15.39644	-56.34776	15.89263	4.49031	1.41512	1.73128	6.96267	-4.70943	-1.57286	1.87530	-2.30326	-0.34917	1.03789	1.61869	-1.30340	0.35220	-0.23995	0.00013	0.20657	0.31669	-0.33827
3779	-28.36710	19.32719	-7.56341	-14.17477	0.36903	-2.06631	-38.95865	3.58511	-4.67197	-12.74244	5.64216	-0.84457	-26.09471	58.32162	-12.97105	-9.55884	-0.09898	-1.81740	-17.12041	63.10608	-10.38269	0.64643	-15.98757	-4.81545	4.91771	0.99672	1.09974	5.28563	-3.60397	-1.28964	1.59577	-1.52451	-0.38209	2.21396	1.59290	-0.18609	0.29421	0.02686	-0.07462	0.49336	0.28405	-0.11613
3780	-28.79566	17.00479	-7.04332	-13.85818	-0.10237	-1.87198	-40.88398	0.98106	-4.09537	-12.79767	7.88825	1.00586	-25.76251	57.12250	-12.52280	-8.90978	-0.02311	-1.62418	-20.90673	60.44609	-9.92682	-5.45060	11.61960	-8.57002	5.59128	1.15144	1.51599	6.36321	-1.43578	2.38877	0.43798	-1.23243	0.01286	1.72696	0.78310	1.21318	0.13885	0.17936	-0.10249	0.31264	0.04578	0.29843
3781	-29.88329	14.81790	-6.44432	-11.69114	-3.55766	-2.04795	-42.48010	-7.12897	-3.15929	-1.96392	-6.59135	-1.75732	-25.45390	55.99370	-12.03174	-8.22751	-0.11940	-1.52576	-9.53088	32.49682	-13.84321	-2.28876	-7.13465	7.45120	5.71197	1.90333	2.69254	9.39567	-0.63062	5.13286	-0.73133	-1.55312	0.53011	0.02273	0.50720	1.15422	-0.04167	0.09751	-0.04165	-0.14451	-0.08189	0.44579
3782	-31.08309	13.04387	-5.91512	-9.91966	-5.79644	-2.09089	-42.70600	-13.47739	-2.89257	6.46767	-22.50055	-6.17651	-25.21988	54.71998	-11.50118	-7.51036	-0.15654	-1.39876	1.07118	6.49388	-19.30674	-1.00742	-43.36685	23.18122	5.42847	2.05935	3.03664	11.06734	-1.52138	4.64769	-0.95641	-1.77550	0.74240	-0.22159	0.47605	0.27530	-0.08766	-0.07223	0.05310	-0.17306	-0.18533	0.26246
3783	-31.64246	11.43970	-5.59437	-11.25327	-3.07143	-1.49706	-41.52109	-14.15551	-4.09349	-1.24962	-17.58275	-5.56019	-25.05630	53.23222	-10.97058	-6.86935	0.05221	-1.11012	-7.81335	11.47894	-18.13675	-4.80665	-52.80657	22.17511	6.04568	1.05699	2.02319	9.23923	-2.24015	2.41785	-0.30852	-1.48693	0.63103	0.94786	0.08656	-0.29562	0.04938	-0.11451	0.09911	0.19449	-0.27299	-0.02849
3784	-31.77135	9.60030	-5.33072	-13.32320	0.80332	-0.74895	-40.91853	-12.94036	-5.47997	-12.84657	-1.05565	-0.99673	-24.88976	51.65637	-10.48055	-6.25204	0.27085	-0.75730	-22.11666	34.01682	-12.06021	-4.98745	-31.68197	8.05213	8.01172	-0.37364	0.54187	5.89074	-2.15473	0.74571	0.45531	-1.00333	0.37813	1.36191	-0.37632	-0.46976	0.25744	0.00724	0.04964	0.32611	-0.26604	-0.19465
3785	-32.22430	7.63118	-4.83473	-12.57331	0.12002	-0.67644	-44.46260	-12.50704	-4.93523	-12.45894	1.44997	-0.31640	-24.55145	49.99131	-10.02137	-5.49621	0.25280	-0.52133	-26.03264	41.94753	-11.62060	-1.59626	-3.66104	-4.50593	9.32366	-1.17202	-0.37503	4.90879	-2.42520	0.05202	0.79223	-0.83667	0.02674	0.51923	-0.06250	-0.74580	0.35431	0.13133	-0.07652	0.04459	-0.15445	-0.20118
3786	-32.88063	6.14215	-4.14631	-9.95693	-3.20096	-0.99236	-50.05559	-11.42360	-2.60511	-5.69506	-9.64768	-4.41324	-23.99697	48.20474	-9.55764	-4.63375	0.19844	-0.34852	-24.81354	33.48115	-16.81479	-0.13341	6.09906	-5.02156	7.61800	-0.76806	-0.04302	6.19382	-3.06142	-0.57103	0.73431	-1.36178	-0.30319	-0.34910	1.18504	-1.25989	0.24611	0.04082	-0.15575	-0.30132	0.07837	-0.18245
3787	-33.42288	4.82546	-3.48865	-8.97634	-3.61389	-0.79317	-51.55778	-12.58613	-0.28920	-4.24600	-13.81689	-5.99110	-23.50382	46.55484	-9.10629	-3.95634	0.31992	-0.10521	-23.34425	26.17226	-15.93798	4.83694	-13.40718	4.89376	4.14738	0.34289	1.37879	6.54586	-3.02308	-1.21315	0.61689	-2.46965	-0.31381	-0.24177	2.23877	-1.39852	0.04086	-0.28482	-0.06649	-0.37206	0.31647	-0.18252
3788	-34.00305	3.31940	-2.93607	-9.96048	-1.05030	-0.12125	-49.18561	-17.98324	1.23354	-6.30825	-5.93980	-2.50559	-23.31099	45.29194	-8.68410	-3.55796	0.39987	0.13059	-18.68861	26.44693	-6.52572	14.12525	-39.19653	14.47364	2.71800	0.72485	2.27695	5.96883	-2.55565	-1.12661	0.42563	-3.03980	0.06739	0.58255	2.38220	-0.88760	-0.09722	-0.52951	0.11805	-0.15486	0.41933	-0.13880
3789	-34.39289	2.08345	-2.49110	-3.73074	-0.02470	0.02518	-47.62630	-23.30944	2.10835	7.31269	-1.51046	0.09000	-23.27392	44.32514	-8.24611	0.01407	-0.17688	0.00286	2.18129	26.52918	-0.67785	12.53657	-39.23425	16.08815	4.67831	-0.52259	1.24007	6.49283	-2.58692	0.29191	0.12969	-2.21307	0.47805	1.18282	1.60613	0.02447	-0.04686	-0.40625	0.19485	0.11197	0.29815	0.01149
3790	-33.92745	1.23269	-2.22230	-2.70742	-2.00673	-0.35035	-45.32639	-26.17029	2.02291	10.93281	-8.01523	-2.20561	-23.13975	43.41816	-7.76889	0.11877	-0.38112	-0.14916	9.37494	18.70686	-4.48069	-2.49641	-23.43425	11.96129	7.53121	-2.15664	-0.53470	7.36867	-2.87574	2.47938	-0.18599	-0.86027	0.63845	1.49446	0.07536	1.19181	0.12417	-0.03077	0.09704	0.30053	-0.08204	0.26202
3791	-32.40804	0.20364	-2.11997	-1.43655	-3.91902	-0.65640	-38.70552	-26.81082	1.02540	12.21058	-14.80923	-4.55216	-22.86570	42.30380	-7.30428	0.28595	-0.39007	-0.25200	17.17291	13.72042	-8.97769	-8.24404	-25.57744	7.88659	8.30775	-1.97984	-0.69922	7.23584	-2.73564	3.63122	-0.56834	-0.36592	0.60556	2.05567	-1.16704	2.00771	0.13475	0.25935	-0.04105	0.43722	-0.52939	0.44919
3792	-30.89763	-1.20748	-1.96699	-0.34691	-3.52827	-0.58263	-33.81041	-23.82604	0.52059	10.57502	-12.03093	-3.44369	-22.55924	40.88448	-6.92395	0.45074	-0.28412	-0.23189	18.48528	21.83677	-7.66622	8.01157	-44.55864	5.54726	6.89055	-0.32566	0.70064	7.15289	-2.38451	2.52805	-0.42687	-1.15081	0.36113	2.60843	-0.76221	1.46370	0.00403	0.18935	-0.07631	0.47359	-0.64813	0.34049
3793	-30.79140	-2.42690	-1.60929	1.21593	-2.08418	-0.33967	-37.82684	-20.06579	1.52157	11.07562	-5.27356	-1.16213	-22.27843	39.55014	-6.64047	0.61873	-0.24520	-0.09930	12.41818	32.03566	-4.46017	26.56429	-50.03937	3.25563	5.38276	0.33973	1.56044	7.66902	-2.34488	0.35364	0.59429	-2.42208	-0.03870	2.25679	0.71131	-0.15138	0.03036	-0.18868	-0.00818	0.29144	-0.35574	-0.00703
3794	-31.94543	-2.76409	-1.21533	3.27231	-1.58470	-0.17602	-46.16816	-21.92238	3.03054	17.64515	-3.43067	-0.16884	-21.91952	38.65142	-6.39185	0.74657	-0.28878	0.04275	10.33407	27.60020	-3.30151	22.24139	-29.29114	0.97380	5.01270	-0.47430	1.27680	7.25289	-2.48344	-1.21864	1.15817	-2.95306	-0.08667	0.89582	1.77357	-1.52715	0.14110	-0.48887	0.08947	-0.03526	0.07402	-0.30608
3795	-32.81303	-2.44518	-1.04120	5.81711	-1.83345	-0.17467	-49.20108	-27.98628	3.33332	27.78883	-4.80652	0.17106	-21.38419	37.94993	-6.12144	0.88188	-0.29882	0.07741	18.11429	15.72802	-3.33542	-2.80095	1.49317	0.48804	5.66213	-1.20445	0.93844	5.28871	-2.30657	-1.69410	0.46129	-2.49570	0.41748	-0.34689	1.92338	-1.84264	0.13171	-0.45624	0.16428	-0.24184	0.37116	-0.38832
3796	-31.93654	-2.12200	-1.12944	8.77684	-1.87991	-0.36533	-42.70126	-29.47619	1.70591	34.71949	-4.45369	0.26309	-20.78404	37.17966	-5.78173	1.08990	-0.26121	-0.01347	31.55710	16.04575	-4.70734	-22.83483	18.14178	0.98372	6.98365	-1.39463	0.78569	3.78455	-1.90805	-1.19732	-0.33497	-1.79907	0.90381	-0.29347	1.52222	-1.19118	0.09954	-0.22533	0.17368	-0.16417	0.43215	-0.28628
3797	-29.63667	-1.89825	-1.26658	10.98680	-1.99078	-0.64014	-31.29414	-24.30699	-0.76235	35.54566	-3.93505	-0.59944	-20.30519	36.49514	-5.35374	1.27772	-0.25416	-0.12861	45.17807	28.15304	-7.99148	-16.49891	7.44118	0.11983	8.11977	-1.56689	0.49656	4.94078	-1.86546	-0.15745	-0.42177	-1.51354	0.95514	1.04819	1.21285	-0.23214	0.11088	-0.06428	0.13383	0.16894	0.31856	-0.11681
3798	-28.36954	-1.50035	-1.12378	-1.84453	-1.33963	0.02804	-26.45280	-19.74670	-1.50507	8.48651	-4.01348	-1.61206	-19.96084	36.04354	-4.93974	-3.34441	0.42660	0.38108	22.01103	35.42727	-8.71362	10.50552	-23.67854	-0.47957	7.97517	-1.34774	0.40558	7.95872	-2.48642	1.05874	-0.11402	-1.62109	0.67416	2.15569	0.98314	0.50872	0.09914	-0.06299	0.08747	0.46232	0.06600	0.07757
3799	-29.22555	-0.95602	-0.62928	-6.00640	-1.96486	0.08249	-33.20945	-20.48617	0.67932	0.00916	-8.25460	-3.37008	-19.58093	35.64523	-4.65067	-4.21417	0.50946	0.39351	5.33199	26.70670	-8.10621	29.63437	-48.96154	2.02649	6.71328	-0.33720	0.62391	9.86895	-3.57189	1.67851	0.37280	-1.63522	0.23480	1.89567	0.63608	0.76418	0.12030	-0.11804	0.03188	0.41094	-0.23434	0.24213
3800	-29.96679	-0.94753	-0.12042	-10.27629	-1.59779	0.20551	-42.73481	-24.26780	3.76929	-6.40455	-9.43126	-4.02992	-19.09479	35.09681	-4.44974	-5.15037	0.56145	0.39391	-14.63019	15.45520	-6.37077	22.86929	-47.11741	4.16111	5.65314	0.32544	0.30919	8.46409	-4.30102	0.72968	0.88822	-1.13422	-0.17313	0.98681	0.40268	0.40106	0.21304	-0.10048	-0.02880	0.09051	-0.37381	0.22475
3801	-28.72978	-1.49933	0.03423	-12.57389	-0.48578	0.30483	-45.19011	-27.65710	4.94240	-6.05276	-7.17534	-3.01090	-18.71835	34.53810	-4.24872	-5.97353	0.65523	0.34214	-18.00352	12.14935	-6.03379	2.58449	-27.75129	0.81016	5.31383	-0.59316	-0.90732	4.47909	-3.58483	-0.74776	0.93913	-0.32755	-0.27387	0.35401	0.15538	-0.19220	0.22291	-0.00330	-0.04258	-0.22331	-0.33483	0.04314
3802	-26.20756	-1.61572	-0.18696	-13.86365	0.05002	0.37634	-39.29348	-30.17518	3.73601	-2.87070	-6.04107	-1.38383	-18.62753	34.21223	-4.03107	-6.71464	0.91161	0.27122	-6.49082	11.16053	-6.52805	-8.11843	-14.33624	-3.78149	5.38549	-2.24153	-1.79749	1.89829	-1.44210	-0.41884	0.39002	-0.13308	-0.03059	-0.10997	-0.11360	-0.42574	0.07990	0.04997	-0.00487	-0.35379	-0.20625	-0.07244
3803	-24.09618	-1.23305	-0.42543	-16.22366	-0.60287	0.36736	-30.77105	-32.30918	2.25128	-6.80583	-8.14132	-1.08691	-18.60425	33.98314	-3.82930	-7.50859	1.25774	0.22602	-1.79890	4.90155	-5.67401	-0.28766	-12.53876	-1.31064	5.59494	-2.68261	-1.15846	3.85952	0.14529	1.55304	-0.06638	-1.06032	0.19439	-0.33196	0.17538	-0.23256	-0.03435	-0.03953	0.01443	-0.22483	-0.02675	-0.01135
3804	-23.43724	-1.16968	-0.34921	-18.58847	-0.84568	0.38307	-26.45951	-32.07352	2.18478	-16.61912	-7.68486	-1.10956	-18.32796	33.58885	-3.65791	-8.30847	1.54376	0.27639	-12.34081	3.84450	-1.63464	15.30103	-11.94225	6.73104	5.32250	-1.29665	0.55677	7.82744	-0.81559	2.31760	0.13714	-2.23764	0.16539	-0.02078	0.94224	-0.02191	0.00730	-0.19612	0.00705	0.02722	0.07885	0.10267
3805	-24.10823	-1.28350	-0.02950	-18.11604	0.92831	0.64229	-28.15151	-27.09646	2.77710	-19.63199	-0.38483	0.96068	-17.88121	33.19823	-3.49040	-8.95584	1.74751	0.46223	-20.39114	21.07223	3.56145	19.53368	-7.79646	10.93353	4.50746	0.81798	2.10057	8.56361	-3.34851	0.14160	0.51165	-2.54087	0.14274	0.70136	1.63926	-0.18853	0.09555	-0.27129	0.03244	0.18785	0.08730	0.08040
3806	-25.02257	-1.07825	0.27268	-15.11485	3.29339	0.96026	-32.50541	-20.29725	2.99555	-13.19210	7.28353	3.36417	-17.57998	33.09072	-3.30829	-9.44881	1.87801	0.66601	-15.49055	44.26516	4.11810	7.51177	-9.07974	6.76285	4.63640	1.99927	2.41779	5.01727	-4.28479	-2.62946	0.47586	-1.87948	0.25953	1.64676	1.64546	-0.34834	0.14161	-0.19051	0.05798	0.28043	0.02481	-0.04660
3807	-24.87376	-1.00324	0.44485	-12.57545	3.79247	0.92451	-33.89303	-18.53763	3.16281	-8.90352	7.63251	2.66198	-17.48960	33.15583	-3.12069	-9.93949	1.91179	0.71110	-9.76620	47.74564	-0.66578	-5.81238	-19.01443	-1.18870	6.38064	1.24316	1.08634	1.20495	-2.35816	-2.82307	0.33378	-0.85152	0.26862	2.27232	1.07644	-0.09713	0.18579	0.01462	0.01588	0.34689	-0.02645	-0.10654
3808	-23.33809	-1.63566	0.47860	-12.42334	2.94856	0.69874	-28.82099	-23.15183	3.05810	-13.23225	3.42249	0.38518	-17.49048	33.24766	-2.93555	-10.63313	1.96887	0.62947	-10.80729	30.26969	-4.56600	-5.28034	-24.81156	-4.66109	7.76421	-0.72323	-0.81214	1.79711	-0.39209	-0.70144	0.35924	-0.13035	0.16244	1.88192	0.76242	0.14574	0.19536	0.19947	-0.03614	0.25289	0.02610	-0.06210
3809	-21.44560	-3.04481	0.44503	-13.75557	2.71157	0.68995	-21.26780	-29.01531	2.10275	-18.78984	2.00873	0.37643	-17.55171	33.39049	-2.75587	-11.54816	2.17091	0.57426	-11.25382	14.68241	-3.62806	8.57164	-18.10119	-0.93181	7.05795	-1.97708	-1.48981	6.19329	-1.26980	1.02469	0.41214	-0.22198	0.13344	0.84238	0.84979	-0.02461	0.11806	0.18214	-0.01186	-0.00467	0.10418	-0.02221
3810	-20.35975	-4.76348	0.53221	-14.92530	3.07031	0.74040	-18.79594	-32.31250	1.46291	-19.34285	4.97984	2.05276	-17.67111	33.44086	-2.59340	-12.45249	2.40737	0.55973	-9.78874	13.77337	0.08312	24.05907	-8.45678	3.36597	5.45254	-1.70823	-0.61175	8.40415	-3.51192	0.72711	0.54483	-1.13973	0.15697	0.31338	0.81853	-0.25678	0.04283	-0.07141	0.06882	-0.19187	0.09144	-0.03682
3811	-20.17790	-5.68433	0.76962	-15.28831	2.82360	0.51773	-22.33036	-32.71517	2.36139	-16.37673	7.67974	2.08043	-17.79610	33.22052	-2.47881	-13.18221	2.54076	0.53445	-10.62618	18.60847	2.05032	31.21898	-9.43876	1.58925	4.72622	-0.93766	0.21443	5.87187	-4.07695	-0.53745	0.89793	-1.95941	-0.04612	0.72581	0.64750	0.00600	0.07766	-0.30694	0.07377	-0.13474	0.03210	-0.00685
3812	-20.25456	-4.92558	0.91473	-14.77298	1.62360	0.18549	-26.04471	-30.56932	3.62743	-11.33614	5.39626	0.19855	-17.88023	32.86203	-2.41723	-13.80125	2.58580	0.52077	-9.26994	17.85482	0.04126	25.97763	-20.89029	-3.31144	4.57547	-0.70076	-0.35019	3.09918	-2.93392	-0.51496	1.05995	-1.58724	-0.53697	1.10021	0.47962	0.67357	0.14005	-0.23115	-0.07984	-0.00071	-0.04834	0.15167
3813	-20.17489	-3.19598	0.87052	-13.72324	0.50173	0.16990	-25.65819	-26.71637	3.58589	-5.43463	-0.33303	-0.76451	-17.89492	32.62918	-2.34363	-14.40283	2.64324	0.57257	-0.98996	13.80547	-3.17709	10.67591	-29.34777	-4.97699	4.45756	-0.98050	-1.51744	3.68455	-1.75881	1.05963	0.60771	-0.40016	-0.77107	0.72762	0.21734	1.04310	0.11268	0.04783	-0.23063	0.00708	-0.19201	0.31457
3814	-20.14300	-2.80357	0.91796	-12.54376	1.05272	0.58359	-23.03321	-24.73669	2.87592	-2.28574	-2.51710	0.47349	-17.82982	32.53933	-2.21061	-14.94702	2.88231	0.73478	6.75180	14.44023	-3.57627	-3.24400	-25.03075	-2.16807	5.05476	-1.21932	-1.39212	5.56960	-1.06503	1.90998	0.02923	-0.12878	-0.23034	0.36198	0.21805	0.57519	0.07448	0.11300	-0.13661	0.00585	-0.25493	0.24643
3815	-19.77843	-4.77087	1.21127	-12.07220	2.83991	0.98593	-21.24282	-27.61150	3.06037	-5.83193	1.22950	1.80095	-17.68062	32.37277	-2.03016	-15.44265	3.30753	0.93717	2.96084	18.47987	-1.20930	-1.98185	-13.74147	2.95146	6.18755	-0.82298	0.25625	5.50637	-0.74232	0.86743	-0.08711	-1.20379	0.57108	0.37418	0.50076	-0.45632	0.08323	-0.09651	0.10277	0.06764	-0.11129	-0.06263
3816	-18.71520	-6.89796	1.48361	-12.71482	3.55403	0.95309	-20.69874	-31.82459	3.91641	-13.50784	5.59809	1.86007	-17.52816	32.09108	-1.86563	-15.98015	3.58563	0.98885	-8.64248	20.09753	1.39244	15.01856	-6.37950	6.57881	6.66056	0.18970	1.58545	3.87747	-1.04852	-1.20510	0.31295	-2.17254	0.58178	0.47785	0.98857	-1.35925	0.11270	-0.22718	0.13939	0.09449	0.15933	-0.37093
3817	-17.87668	-6.82758	1.51032	-14.33459	2.29641	0.58772	-20.98525	-31.57988	4.21980	-19.82707	5.71525	1.55277	-17.50276	31.92734	-1.79019	-16.63177	3.46743	0.81150	-17.20509	18.63107	2.11717	30.20756	-5.72829	5.12320	6.35389	0.73412	1.47942	3.96883	-1.88395	-2.58284	0.70838	-2.18196	0.00347	1.00550	1.89288	-1.48149	0.12919	-0.15585	-0.01776	0.15299	0.35136	-0.41647
3818	-17.68519	-5.75199	1.43012	-16.02585	1.15390	0.25912	-21.49429	-28.44827	4.03655	-23.35570	5.31060	1.42246	-17.56032	31.88911	-1.79637	-17.28438	3.20470	0.59675	-21.68308	17.82139	0.41845	25.83311	-7.16144	0.26204	5.98960	-0.03710	0.52268	6.85049	-2.52930	-1.57149	0.58332	-1.64583	-0.11815	1.65867	2.50209	-0.58051	0.09399	-0.07157	-0.05945	0.24947	0.28397	-0.11667
3819	-16.75083	-6.19548	1.41040	-16.52555	1.76577	0.07324	-19.42978	-28.28123	3.95922	-25.55270	9.35784	0.79713	-17.50867	31.69866	-1.77500	-17.67860	3.14433	0.52905	-24.44517	18.71387	-2.20617	7.68428	-6.01634	-2.65839	6.02068	-1.16339	-0.56045	9.23728	-2.72011	1.33967	0.48088	-0.99075	0.07570	1.29928	1.64793	0.76380	0.09700	-0.04606	0.01656	0.17718	-0.03195	0.31773
3820	-15.07832	-7.70475	1.44336	-15.33919	2.76436	0.01342	-15.12217	-32.16455	3.72718	-24.27273	12.45210	-0.40767	-17.33282	31.35864	-1.65728	-17.79156	3.32023	0.60022	-20.41130	15.57785	-3.77546	2.37358	-3.95462	-2.96005	6.43081	-1.19487	-1.30519	8.31966	-2.69510	2.77536	0.88447	-0.41669	-0.12796	0.62451	0.25754	1.34094	0.18993	-0.01651	0.00411	0.05434	-0.27657	0.45978
3821	-14.89120	-8.05793	1.55311	-13.26115	2.39855	0.21775	-15.70007	-36.07315	3.44755	-16.93553	6.15099	-1.45836	-17.16625	31.10094	-1.50853	-17.92780	3.59585	0.77252	-10.14225	4.36775	-4.34526	20.71083	-8.86316	-3.69011	6.60290	-0.46515	-1.23672	4.80184	-2.35935	1.02701	1.15866	-0.29196	-0.40729	0.85180	-0.15525	0.65048	0.25489	0.00011	-0.06409	0.09184	-0.26874	0.16810
