	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
34	-4.59546	-0.00000	-0.00000	-3.68459	0.00000	0.00000	-6.00086	-5.34231	24.89362	14.03471	1.20180	-21.64407	-11.91053	-1.66774	-0.00004	-9.05467	-0.93466	0.00017	24.47710	10.23899	11.62834	1.25401	6.59522	-17.68280	10.08661	14.39098	3.10839	16.82382	-9.59413	18.79868	109.20583	-0.02483	-100.85531	99.71786	-0.08137	108.83988	-18.86462	-9.15297	0.00027	-19.89460	2.54879	-0.00054	-4.96208	-9.80322	11.23310	-26.77645	-13.24142	6.82247	6.14828	1.87510	10.64614
35	-4.91131	0.00000	-0.00000	-3.59563	0.00000	-0.00000	-6.00917	-5.04379	24.69734	14.01378	1.05728	-21.74806	-11.87154	-1.74275	0.00017	-9.07588	-0.96264	0.00001	24.50178	10.29717	11.62966	1.30806	6.66608	-17.66943	9.63594	14.50677	3.32816	16.86408	-9.73518	18.86909	106.78455	0.01244	-98.86409	97.25893	-0.10845	106.13188	-18.38430	-8.10544	-0.00644	-20.15879	2.76720	0.00133	-5.31864	-9.67578	10.83197	-27.13959	-12.97617	6.49425	6.08825	1.89273	10.55354
36	-4.91039	0.00000	-0.00000	-3.48590	0.00000	0.00000	-6.05963	-5.00150	24.27302	14.04219	0.92169	-21.90307	-11.84153	-1.68750	0.00022	-9.05693	-0.90350	-0.00003	24.36308	10.29935	11.92245	1.14337	6.67374	-17.62992	9.24389	14.61198	3.49218	16.68913	-9.84535	18.77306	104.34870	0.06439	-95.92789	94.92718	-0.06305	103.48281	-18.23481	-6.86843	-0.00633	-19.94635	3.24341	-0.00058	-5.73193	-9.72231	10.64433	-27.56478	-12.95060	6.30030	5.90830	1.86595	10.53537
37	-4.86507	0.00000	0.00000	-3.59982	-0.00000	0.00000	-6.07256	-5.28019	23.99900	14.12802	0.86425	-21.98832	-11.82250	-1.60362	0.00012	-9.04919	-0.83883	-0.00007	24.23934	10.25210	12.12126	0.98800	6.64179	-17.62781	8.89099	14.66677	3.69637	16.28576	-9.94031	18.63861	101.90247	0.07407	-92.72482	92.77398	-0.00861	102.44109	-17.89371	-5.92887	-0.00347	-19.42713	4.41636	0.00062	-5.91555	-9.89784	10.85791	-27.75458	-13.19181	6.43384	5.78177	1.80992	10.51131
38	-5.08063	0.00000	-0.00000	-3.97400	0.00000	-0.00000	-5.97392	-5.74545	24.09466	14.25267	0.89617	-22.03519	-11.83152	-1.56241	0.00002	-9.05546	-0.84146	-0.00010	24.27054	10.17419	11.97328	0.99743	6.62113	-17.67202	8.61273	14.64245	4.00937	15.74043	-10.05392	18.52518	99.44144	0.02027	-90.88545	90.72633	0.03035	103.48089	-16.93412	-5.89908	-0.01092	-18.66142	6.15045	0.00572	-5.84440	-10.13386	11.27660	-27.68611	-13.56428	6.73698	5.79347	1.76927	10.44184
39	-5.33666	-0.00000	-0.00000	-4.21688	0.00000	-0.00000	-5.88424	-6.23824	24.32719	14.30654	0.96394	-22.10374	-11.84677	-1.52283	0.00001	-9.03181	-0.90380	-0.00010	24.35165	10.06541	11.68939	1.05833	6.62129	-17.76202	8.38204	14.57428	4.48236	15.19141	-10.19056	18.35867	96.97984	-0.04372	-91.52356	88.60733	0.05771	106.30410	-15.52638	-6.75677	-0.01692	-17.33929	7.81560	0.00623	-5.71060	-10.35179	11.56592	-27.55904	-13.87251	6.92553	5.81744	1.75603	10.33768
40	-5.24595	0.00000	-0.00000	-3.97972	0.00000	-0.00000	-5.99354	-6.63169	24.40642	14.17976	0.93942	-22.22934	-11.81613	-1.45159	0.00008	-8.93321	-0.93767	0.00008	24.29151	9.93939	11.57171	0.96503	6.61639	-17.84100	8.09707	14.55538	5.10929	14.71289	-10.28281	18.01552	94.52371	-0.05921	-94.21085	86.28358	0.06358	110.02246	-14.10730	-7.92638	-0.00936	-15.08269	8.76985	-0.00707	-5.65745	-10.48588	11.57953	-27.51766	-14.00193	6.88690	5.71102	1.73899	10.21872
41	-4.83706	0.00000	-0.00000	-3.39760	0.00000	-0.00000	-6.29139	-6.79121	24.35244	13.88743	0.73475	-22.38870	-11.72791	-1.40962	0.00005	-8.76052	-0.88406	0.00033	24.09524	9.85571	11.59573	0.71118	6.61360	-17.84959	7.70962	14.67375	5.74298	14.28792	-10.26757	17.51476	92.05308	-0.02981	-97.65880	83.79942	0.03228	113.43552	-12.82257	-8.93043	-0.00002	-12.17216	9.06092	-0.01551	-5.65236	-10.53593	11.41063	-27.52481	-13.98654	6.70886	5.52457	1.71404	10.09241
42	-4.53741	0.00000	0.00000	-2.93551	0.00000	-0.00000	-6.53109	-6.67207	24.39123	13.59106	0.43207	-22.49796	-11.63664	-1.47290	-0.00002	-8.58019	-0.78045	0.00030	23.95175	9.87324	11.50391	0.49446	6.65059	-17.81952	7.29081	14.91871	6.14560	13.89883	-10.19226	17.12775	89.56820	-0.00036	-101.02866	81.29819	-0.01137	115.60071	-11.65062	-9.69801	0.00303	-9.86634	9.40728	-0.01465	-5.61788	-10.55325	11.23686	-27.49955	-13.93895	6.53885	5.42349	1.72341	9.97062
43	-4.61369	0.00000	0.00000	-2.88492	0.00000	0.00000	-6.53200	-6.40998	24.61860	13.45659	0.22314	-22.47308	-11.59988	-1.62346	0.00003	-8.47319	-0.69755	0.00006	23.98407	9.97191	11.19682	0.46451	6.72354	-17.84973	6.93681	15.15271	6.17722	13.56386	-10.16459	17.17279	87.14606	0.00313	-104.38641	78.85157	-0.02025	116.49712	-10.75114	-10.37279	0.00306	-9.40406	10.36584	-0.03013	-5.54074	-10.55862	11.18928	-27.42497	-13.92651	6.49206	5.47360	1.78387	9.87745
44	-4.86577	-0.00000	0.00000	-3.09796	-0.00000	-0.00000	-6.40571	-6.19451	24.87712	13.48094	0.20841	-22.30645	-11.61365	-1.74982	0.00007	-8.46119	-0.66372	-0.00006	24.14453	10.05351	10.86646	0.59357	6.77641	-17.98357	6.67134	15.21686	5.90057	13.28337	-10.21170	17.63270	84.88341	-0.00200	-108.03998	76.41528	-0.00086	116.78215	-10.19257	-10.94753	0.00344	-10.44386	11.58980	-0.03705	-5.41185	-10.53142	11.29231	-27.28909	-13.93901	6.59935	5.59980	1.85627	9.83125
45	-4.95870	0.00000	0.00000	-3.20953	0.00000	-0.00000	-6.37124	-6.11329	24.95160	13.52849	0.31729	-22.08131	-11.62487	-1.74592	0.00010	-8.50574	-0.67563	-0.00002	24.31881	10.03078	10.75457	0.77197	6.76895	-18.15004	6.48801	15.06648	5.52301	13.01301	-10.26418	18.08246	82.73816	0.00744	-111.72291	73.90985	-0.00753	116.64468	-9.60864	-11.15879	0.00608	-11.16256	12.01731	-0.03506	-5.21661	-10.46388	11.43610	-27.08126	-13.92900	6.76046	5.70577	1.89861	9.82986
46	-4.76626	0.00000	0.00000	-2.97214	0.00000	-0.00000	-6.48706	-6.12699	24.73787	13.50075	0.45238	-21.84855	-11.59729	-1.59670	0.00019	-8.55172	-0.73122	0.00002	24.40877	9.89962	10.94536	0.89051	6.71524	-18.31385	6.39505	14.79095	5.29555	12.70456	-10.26541	18.08831	80.50210	0.01846	-114.84018	71.34058	-0.04262	115.69674	-8.72096	-10.87840	0.00928	-10.23595	11.06803	-0.06008	-5.04706	-10.38309	11.44655	-26.90380	-13.85784	6.80127	5.73320	1.91112	9.83807
47	-4.41113	0.00000	0.00000	-2.47157	0.00000	-0.00000	-6.63697	-6.14543	24.31925	13.40877	0.59563	-21.57820	-11.56029	-1.39290	0.00015	-8.55603	-0.81920	-0.00003	24.38476	9.73849	11.30588	0.88563	6.66395	-18.57172	6.31650	14.51842	5.43741	12.33152	-10.23489	17.60711	78.05312	-0.00063	-117.49081	68.87004	-0.04265	114.25510	-8.01657	-10.53125	0.00964	-8.08729	9.52536	-0.05506	-5.05430	-10.35250	11.29544	-26.91497	-13.77412	6.67093	5.66484	1.92634	9.78082
48	-4.16117	0.00000	-0.00000	-2.10393	-0.00000	-0.00000	-6.67454	-6.14046	23.98195	13.33021	0.74389	-21.30490	-11.57946	-1.26756	0.00010	-8.51512	-0.91249	-0.00007	24.33872	9.64435	11.52245	0.81313	6.66223	-18.95719	6.04999	14.30468	6.05106	11.86656	-10.22551	16.92347	75.59569	-0.03488	-120.40141	66.72960	0.00316	113.51952	-8.24168	-10.82415	0.01968	-5.96132	8.82579	-0.00460	-5.19724	-10.44983	11.20502	-27.07077	-13.83132	6.54862	5.55536	1.97077	9.59603
49	-4.20869	0.00000	0.00000	-2.14378	0.00000	-0.00000	-6.55141	-6.17106	23.99584	13.32998	0.88745	-21.16084	-11.67547	-1.27953	0.00019	-8.47688	-0.99636	-0.00001	24.41219	9.64826	11.35817	0.82030	6.71579	-19.29509	5.45986	14.11264	7.00962	11.31393	-10.24875	16.30883	73.50968	-0.03169	-123.53740	64.96834	0.03498	113.97459	-9.31115	-11.93622	0.02867	-4.58457	9.56301	0.02275	-5.21313	-10.67581	11.39173	-27.09946	-14.10942	6.63735	5.51550	2.03603	9.33102
50	-4.44044	0.00000	-0.00000	-2.36892	0.00000	-0.00000	-6.36193	-6.29703	24.31673	13.39301	1.04740	-21.18742	-11.80296	-1.36369	0.00017	-8.49110	-1.07846	0.00008	24.62916	9.69266	10.95471	0.97633	6.77461	-19.40595	4.65626	13.91579	7.94003	10.77495	-10.25990	15.86135	71.95124	0.00259	-125.80431	63.34258	0.02355	114.69709	-10.33583	-13.24573	0.01428	-3.99757	11.06284	0.01184	-4.94012	-10.89158	11.75647	-26.83055	-14.44320	6.89741	5.59777	2.07604	9.13043
51	-4.49743	0.00000	-0.00000	-2.36702	0.00000	0.00000	-6.26736	-6.50083	24.63262	13.43441	1.21923	-21.25275	-11.90972	-1.42382	0.00003	-8.54512	-1.15994	0.00007	24.86243	9.71496	10.71707	1.18635	6.78550	-19.33220	3.90951	13.77564	8.45396	10.37490	-10.21942	15.57355	70.68185	0.02436	-126.52000	61.55046	-0.00990	114.64168	-10.66170	-14.04391	-0.00231	-4.00931	12.27790	-0.00240	-4.51709	-10.93438	12.00115	-26.40030	-14.57249	7.11122	5.72564	2.04300	9.08511
52	-4.13085	0.00000	-0.00000	-2.08143	0.00000	0.00000	-6.35832	-6.68885	24.69430	13.39321	1.32724	-21.19378	-11.97229	-1.43054	-0.00004	-8.57916	-1.22281	-0.00003	24.98425	9.71744	10.86481	1.31360	6.75079	-19.26105	3.42946	13.74320	8.47445	10.11158	-10.15255	15.39352	69.31426	0.02359	-126.18989	59.50757	-0.03334	113.73035	-10.42088	-14.23570	-0.00469	-4.46871	12.64259	-0.00060	-4.20317	-10.78960	11.98775	-26.07306	-14.43322	7.15433	5.78051	1.94073	9.14514
53	-3.46388	0.00000	0.00000	-1.81275	-0.00000	0.00000	-6.57289	-6.81450	24.54228	13.31021	1.30165	-20.99712	-11.97690	-1.40171	0.00000	-8.55825	-1.24060	-0.00007	24.98173	9.71460	11.21359	1.31601	6.70504	-19.29974	3.20728	13.74205	8.26835	9.85884	-10.13014	15.21818	67.69885	0.01317	-125.66664	57.32520	-0.03123	112.58546	-10.14683	-14.21106	-0.00150	-5.22387	12.15783	0.00838	-4.13881	-10.59317	11.79965	-25.99890	-14.18209	7.05279	5.72085	1.82650	9.20007
54	-2.89201	0.00000	-0.00000	-1.82006	0.00000	-0.00000	-6.75086	-6.93744	24.44315	13.29278	1.15561	-20.84133	-11.91217	-1.36629	0.00003	-8.49445	-1.18669	0.00001	24.92129	9.68702	11.39590	1.23984	6.66582	-19.37413	3.01600	13.64586	8.13068	9.51623	-10.18777	14.90745	66.04313	0.00454	-125.42225	55.12315	-0.00913	111.89608	-10.13731	-14.33577	0.00107	-5.92850	11.15892	0.00768	-4.30127	-10.50489	11.52738	-26.16561	-14.00049	6.83056	5.59732	1.76259	9.19918
55	-2.69590	0.00000	-0.00000	-2.07566	-0.00000	-0.00000	-6.81238	-7.03092	24.54335	13.38502	0.95603	-20.90470	-11.79749	-1.36897	-0.00005	-8.40332	-1.07050	0.00011	24.85677	9.64361	11.26898	1.13629	6.65201	-19.34460	2.60849	13.42724	8.15511	9.09701	-10.27573	14.38783	64.63868	0.00087	-125.65473	52.94182	0.01721	112.04012	-10.20997	-14.67711	0.00119	-6.20211	10.08673	-0.00113	-4.55796	-10.57708	11.22171	-26.44250	-13.95551	6.51546	5.47893	1.77944	9.17589
56	-2.81730	0.00000	0.00000	-2.35885	-0.00000	0.00000	-6.81683	-6.95851	24.65791	13.51353	0.74365	-21.18767	-11.70053	-1.43694	-0.00009	-8.27945	-0.95813	0.00009	24.78960	9.65002	11.04656	1.00907	6.70206	-19.14811	1.93788	13.16734	8.32681	8.66999	-10.30131	13.76155	63.54002	-0.00223	-126.46717	50.80195	0.03235	112.93990	-10.01250	-15.06810	-0.00039	-6.09669	9.30773	-0.00463	-4.74055	-10.69069	11.00666	-26.64471	-13.98212	6.26971	5.37525	1.85621	9.16617
57	-3.05711	0.00000	0.00000	-2.47162	0.00000	-0.00000	-6.82199	-6.73716	24.52637	13.58822	0.53483	-21.55834	-11.69097	-1.53940	-0.00001	-8.13046	-0.91656	-0.00005	24.71511	9.74453	11.00242	0.85459	6.82365	-18.84586	1.15825	12.96609	8.61777	8.26696	-10.21923	13.23082	62.58709	-0.01052	-127.91959	48.77104	0.02552	114.08614	-9.40854	-15.38835	-0.00219	-6.04555	9.06449	-0.00322	-4.75131	-10.67429	11.00182	-26.65415	-13.96512	6.27147	5.25557	1.92747	9.14114
58	-3.34915	0.00000	-0.00000	-2.40890	0.00000	-0.00000	-6.79929	-6.52544	24.18979	13.61119	0.37838	-21.85146	-11.77033	-1.63820	0.00005	-8.00552	-0.94916	-0.00011	24.67801	9.88435	11.12585	0.73404	6.96441	-18.62249	0.44883	12.89333	8.90198	7.87725	-10.08751	12.89955	61.64996	-0.01629	-129.85901	46.89091	0.00160	114.78094	-8.51099	-15.68482	-0.00399	-6.25981	9.38336	-0.00285	-4.60321	-10.52684	11.14734	-26.48630	-13.88165	6.46485	5.13688	1.94292	9.05238
59	-3.77454	0.00000	-0.00000	-2.43249	0.00000	-0.00000	-6.68069	-6.40134	24.01520	13.65320	0.30165	-21.97166	-11.87527	-1.75405	0.00006	-7.95273	-0.98921	-0.00004	24.72157	9.99933	11.12143	0.71474	7.05946	-18.62063	-0.10580	12.98087	8.98300	7.49897	-10.03366	12.70490	60.71311	-0.00658	-131.55444	45.08414	-0.02040	114.65567	-7.57427	-15.94987	-0.00381	-6.41018	9.88219	-0.00365	-4.34415	-10.42415	11.28194	-26.21197	-13.83566	6.63077	5.06607	1.91659	8.91000
60	-4.36687	0.00000	0.00000	-2.82420	0.00000	0.00000	-6.44461	-6.35105	24.29912	13.74924	0.23587	-21.98805	-11.95069	-1.92322	0.00002	-7.96119	-0.95766	-0.00001	24.81854	10.06140	10.74942	0.76655	7.09074	-18.74365	-0.50643	13.17139	8.81883	7.15500	-10.13928	12.51554	59.76907	0.01097	-132.18077	43.23513	-0.02494	113.97115	-6.89807	-16.08875	-0.00238	-6.02672	9.91883	-0.01045	-3.99496	-10.48849	11.37529	-25.86458	-13.92957	6.69384	5.02832	1.90538	8.77243
61	-5.00043	-0.00000	0.00000	-3.51865	0.00000	-0.00000	-6.16034	-6.38048	24.93563	13.87529	0.10284	-22.09221	-11.99406	-2.12550	-0.00001	-7.97796	-0.84158	0.00004	24.93076	10.08975	10.06445	0.82314	7.09530	-18.75805	-0.79670	13.29230	8.58386	6.86202	-10.35761	12.27083	58.76456	0.01608	-131.86690	41.34761	-0.00991	113.35210	-6.68431	-16.28623	0.00016	-5.19984	9.23701	-0.01601	-3.55711	-10.65975	11.55841	-25.43451	-14.15556	6.80026	4.97588	1.95305	8.66908
62	-5.48724	-0.00000	0.00000	-4.15584	-0.00000	0.00000	-5.93889	-6.49299	25.52693	14.00675	-0.05498	-22.39209	-12.02584	-2.28766	-0.00000	-7.96431	-0.71180	0.00008	25.07747	10.09937	9.34312	0.88853	7.11536	-18.58925	-1.03872	13.19683	8.44421	6.60556	-10.56334	12.04973	57.66176	0.00427	-131.52974	39.54792	0.00985	113.26156	-6.92566	-17.04358	0.00682	-4.65543	8.32407	-0.00833	-3.05039	-10.80240	11.92347	-24.92453	-14.42158	7.08889	4.92480	2.04217	8.56943
63	-5.61784	-0.00000	-0.00000	-4.38018	-0.00000	0.00000	-5.89463	-6.61019	25.64742	14.10801	-0.09578	-22.71571	-12.04312	-2.31188	0.00006	-7.91303	-0.65981	0.00001	25.25324	10.07387	8.98076	0.97628	7.15416	-18.43055	-1.28511	12.93740	8.39538	6.35212	-10.66608	11.97904	56.47791	-0.00855	-131.71309	37.92838	0.01630	113.61610	-7.40593	-18.51066	0.01030	-4.98810	7.86342	-0.00312	-2.55182	-10.86168	12.38423	-24.40941	-14.64514	7.49996	4.91667	2.10195	8.44567
64	-5.22487	0.00000	-0.00000	-4.05278	0.00000	-0.00000	-6.09539	-6.65746	25.12666	14.10423	0.05275	-22.76466	-12.02264	-2.13927	0.00024	-7.82932	-0.70997	-0.00010	25.36265	10.01254	9.27770	1.02014	7.19335	-18.50361	-1.55486	12.70337	8.34870	6.05869	-10.65393	12.04325	55.25856	-0.00923	-132.19702	36.45444	0.00899	113.92267	-7.87854	-20.09533	0.00452	-6.02223	7.96210	-0.00515	-2.17040	-10.86969	12.77382	-24.00891	-14.79496	7.86406	4.92113	2.08858	8.33449
65	-4.53380	0.00000	0.00000	-3.44796	0.00000	0.00000	-6.42735	-6.64016	24.32929	13.98292	0.29147	-22.50326	-11.96342	-1.86581	0.00024	-7.72397	-0.79851	-0.00009	25.36017	9.96956	10.03313	0.97918	7.23357	-18.76223	-1.83742	12.60506	8.25215	5.67663	-10.56101	12.05567	54.06247	0.00061	-132.53201	35.04434	-0.00103	113.80322	-8.32022	-21.15236	-0.00134	-6.97812	8.09625	-0.00480	-1.97821	-10.83532	12.99714	-23.80152	-14.84462	8.08789	4.90746	2.03623	8.29898
66	-4.06936	0.00000	0.00000	-3.03129	0.00000	-0.00000	-6.65466	-6.55104	23.85329	13.83943	0.48175	-22.15387	-11.90808	-1.69446	0.00002	-7.62409	-0.85625	-0.00002	25.32778	10.01196	10.66448	0.92166	7.29471	-18.99140	-2.11138	12.60929	8.09917	5.20530	-10.44526	11.89616	52.94230	0.01034	-132.50827	33.66545	-0.00816	113.20141	-8.87732	-21.70192	-0.00131	-7.18354	7.73535	-0.00829	-1.99947	-10.73336	13.00177	-23.81252	-14.75165	8.13144	4.91319	2.00864	8.35683
67	-3.93645	-0.00000	0.00000	-2.85905	0.00000	-0.00000	-6.70857	-6.33698	23.83812	13.72289	0.58499	-21.86380	-11.91364	-1.70717	-0.00004	-7.56015	-0.87430	-0.00001	25.33049	10.14540	10.85791	0.89802	7.38508	-19.10945	-2.35939	12.64740	7.90741	4.72630	-10.38537	11.66164	51.89067	0.00734	-132.40704	32.33455	-0.01167	112.21653	-9.46804	-22.12962	0.00013	-6.64627	6.93599	-0.01175	-2.21398	-10.61088	12.71231	-24.03053	-14.53224	7.90553	4.93301	2.03915	8.47559
68	-3.80292	0.00000	0.00000	-2.64385	0.00000	0.00000	-6.70336	-6.05227	23.99095	13.59110	0.58242	-21.69750	-12.00156	-1.81216	0.00005	-7.52483	-0.85579	0.00001	25.35207	10.29744	10.71198	0.87052	7.47903	-19.12609	-2.59417	12.67495	7.74594	4.31918	-10.44515	11.44747	50.86762	-0.00832	-132.88029	31.09794	-0.00783	111.10252	-9.70815	-22.52498	-0.00087	-5.83471	6.28722	-0.00449	-2.50736	-10.57530	12.16152	-24.34843	-14.29789	7.40028	4.89249	2.12126	8.60422
69	-3.58084	0.00000	0.00000	-2.30381	0.00000	0.00000	-6.66514	-5.91655	24.09021	13.43991	0.41675	-21.76067	-12.15222	-1.89809	0.00002	-7.46375	-0.77727	0.00016	25.38108	10.38385	10.44374	0.79963	7.52656	-18.99772	-2.86868	12.65132	7.73076	3.97142	-10.62114	11.13622	49.90340	-0.01723	-134.10600	30.01292	0.00238	110.28781	-9.42336	-22.59857	-0.00022	-5.04284	6.24002	0.00535	-2.69787	-10.64132	11.61285	-24.57108	-14.15839	6.85855	4.76767	2.21389	8.68698
70	-3.51325	-0.00000	-0.00000	-2.00091	0.00000	-0.00000	-6.49491	-6.08985	24.07835	13.32264	0.13288	-22.03681	-12.34135	-1.91602	-0.00015	-7.33980	-0.64709	0.00030	25.44060	10.39013	10.28071	0.70441	7.50786	-18.74684	-3.22644	12.55776	7.92046	3.62627	-10.83097	10.56027	49.08254	-0.00822	-135.28246	29.08461	0.00724	109.92742	-8.91951	-22.12836	0.00038	-4.32229	6.63252	0.00720	-2.69530	-10.69524	11.37320	-24.58427	-14.12066	6.61246	4.61503	2.26552	8.68632
71	-3.73951	0.00000	0.00000	-1.90622	0.00000	0.00000	-6.19190	-6.44786	23.99071	13.29337	-0.05336	-22.33207	-12.53253	-1.86862	-0.00021	-7.19299	-0.53616	0.00018	25.55435	10.37317	10.33147	0.65743	7.46485	-18.49281	-3.66171	12.41458	8.26541	3.27591	-10.97184	9.74799	48.43980	0.00548	-135.44975	28.25207	0.00124	109.60664	-8.55056	-21.21408	-0.00245	-3.76375	7.01806	0.00273	-2.57005	-10.65360	11.47965	-24.45040	-14.12101	6.72856	4.51391	2.25591	8.63180
72	-4.13413	0.00000	-0.00000	-2.11907	-0.00000	-0.00000	-5.94054	-6.63215	23.91959	13.39051	0.03313	-22.49395	-12.66408	-1.79775	-0.00007	-7.09685	-0.51302	0.00002	25.74352	10.38206	10.48627	0.74896	7.45279	-18.32028	-4.15503	12.23687	8.69440	2.94785	-11.02483	8.92352	47.97179	0.00972	-134.49107	27.48159	-0.00577	108.96559	-8.28628	-20.08702	-0.00225	-3.42805	7.22237	-0.00073	-2.42594	-10.58351	11.68380	-24.29048	-14.13072	6.94751	4.53201	2.20690	8.61241
73	-4.44386	-0.00000	0.00000	-2.57002	0.00000	-0.00000	-5.93023	-6.39069	23.86099	13.58053	0.29340	-22.49633	-12.70412	-1.75253	0.00008	-7.06798	-0.57960	0.00001	26.00715	10.41777	10.63159	0.99693	7.48635	-18.28344	-4.70433	12.02566	9.18213	2.64249	-11.07039	8.35159	47.70039	0.00513	-133.15320	26.80756	-0.00544	108.25117	-7.75503	-18.99327	0.00315	-3.23924	7.36702	-0.00142	-2.28801	-10.59773	11.77178	-24.14982	-14.17612	7.02482	4.67609	2.15814	8.66985
