	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
305	0.10847	0.08198	0.01073	0.10667	0.48291	0.00348
306	0.10855	0.08193	0.01076	0.10676	0.48284	0.00340
307	0.10869	0.08210	0.01060	0.10694	0.48265	0.00311
308	0.10884	0.08233	0.01022	0.10708	0.48254	0.00273
309	0.10896	0.08245	0.00974	0.10710	0.48263	0.00243
310	0.10907	0.08241	0.00939	0.10702	0.48291	0.00226
311	0.10918	0.08230	0.00934	0.10701	0.48312	0.00222
312	0.10922	0.08220	0.00954	0.10718	0.48303	0.00234
313	0.10916	0.08212	0.00978	0.10744	0.48273	0.00259
314	0.10901	0.08204	0.00993	0.10761	0.48256	0.00286
315	0.10885	0.08199	0.01007	0.10763	0.48268	0.00301
316	0.10881	0.08200	0.01028	0.10756	0.48297	0.00305
317	0.10887	0.08207	0.01051	0.10746	0.48314	0.00312
318	0.10895	0.08221	0.01058	0.10751	0.48306	0.00318
319	0.10901	0.08233	0.01041	0.10771	0.48288	0.00312
320	0.10908	0.08229	0.01009	0.10793	0.48281	0.00301
321	0.10914	0.08216	0.00978	0.10817	0.48285	0.00292
322	0.10918	0.08204	0.00955	0.10853	0.48288	0.00286
323	0.10920	0.08196	0.00941	0.10891	0.48282	0.00288
324	0.10917	0.08190	0.00937	0.10900	0.48271	0.00306
325	0.10908	0.08186	0.00949	0.10876	0.48264	0.00329
326	0.10897	0.08184	0.00975	0.10842	0.48264	0.00340
327	0.10893	0.08181	0.00998	0.10827	0.48265	0.00334
328	0.10894	0.08178	0.01004	0.10841	0.48263	0.00328
329	0.10891	0.08182	0.00997	0.10873	0.48262	0.00334
330	0.10880	0.08189	0.00993	0.10897	0.48266	0.00349
331	0.10863	0.08190	0.00999	0.10894	0.48272	0.00366
