	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
276	0.50731	0.38583	0.66406	0.20433	0.51306	0.02057
277	0.53306	0.42281	0.67575	0.20493	0.51367	0.02241
278	0.56051	0.46190	0.68585	0.20496	0.51408	0.02438
279	0.58896	0.50317	0.69512	0.20465	0.51427	0.02685
280	0.61735	0.54864	0.70502	0.20420	0.51428	0.02999
281	0.64427	0.60098	0.71707	0.20377	0.51425	0.03352
282	0.66756	0.66098	0.73158	0.20357	0.51436	0.03700
283	0.68503	0.72727	0.74803	0.20359	0.51468	0.04027
284	0.69570	0.79815	0.76698	0.20351	0.51519	0.04356
285	0.69976	0.87269	0.78998	0.20321	0.51584	0.04723
286	0.69667	0.95016	0.81838	0.20304	0.51669	0.05137
287	0.68446	1.02750	0.85399	0.20311	0.51772	0.05567
288	0.66276	1.09725	0.89827	0.20303	0.51881	0.05968
289	0.63450	1.15182	0.94949	0.20252	0.51986	0.06321
290	0.60174	1.19062	1.00322	0.20181	0.52080	0.06631
291	0.56352	1.22029	1.05380	0.20115	0.52162	0.06910
292	0.52290	1.24902	1.09442	0.20036	0.52234	0.07152
293	0.49130	1.28167	1.12326	0.19913	0.52299	0.07340
294	0.47621	1.30984	1.14327	0.19746	0.52353	0.07468
295	0.47443	1.31717	1.14614	0.19560	0.52388	0.07549
296	0.48117	1.30529	1.13108	0.19388	0.52417	0.07611
297	0.48861	1.28893	1.11167	0.19254	0.52448	0.07677
298	0.49177	1.27756	1.09362	0.19165	0.52481	0.07761
299	0.49052	1.27127	1.07586	0.19114	0.52513	0.07862
300	0.48574	1.26722	1.05845	0.19091	0.52544	0.07971
301	0.47972	1.26401	1.04312	0.19095	0.52566	0.08062
302	0.47597	1.26196	1.03026	0.19127	0.52576	0.08098
303	0.47564	1.26198	1.01870	0.19174	0.52568	0.08073
304	0.47632	1.26515	1.00727	0.19208	0.52547	0.08035
305	0.47509	1.27122	0.99513	0.19208	0.52524	0.08035
306	0.47099	1.27802	0.98182	0.19169	0.52504	0.08059
307	0.46480	1.28369	0.96730	0.19081	0.52485	0.08053
308	0.45814	1.28779	0.95198	0.18938	0.52472	0.08010
309	0.45297	1.29023	0.93593	0.18757	0.52473	0.07995
310	0.45076	1.29093	0.91811	0.18588	0.52490	0.08068
311	0.45136	1.28984	0.89716	0.18469	0.52534	0.08235
312	0.45291	1.28659	0.87288	0.18403	0.52620	0.08462
313	0.45342	1.28082	0.84625	0.18361	0.52744	0.08727
314	0.45255	1.27257	0.81806	0.18311	0.52875	0.09021
315	0.45101	1.26181	0.78847	0.18206	0.52997	0.09324
