	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
27	-4.42290	-3.53292	8.65482	-20.36855	6.05498	-21.16951	-0.50936	-2.93023	8.87552	-22.05404	6.70057	-20.98226	-0.50936	-2.93023	8.87552	-22.05405	6.70057	-20.98226	3.47877	4.06303	-0.71414	-28.76850	-3.98586	-18.60422	5.11923	4.41193	-0.84067	-5.43169	-8.86849	-16.46061	-8.46798	0.16379	-11.27380	-0.01019	-2.09057	-12.84931	-0.11254	-5.99485	-37.42348	-16.56931	6.68782	-37.32266	9.33913	6.52952	-17.20355	10.83563	-18.36833	4.35305	141.72939	-17.08400	-74.34625	145.30212	16.16407	93.76412	147.37245	-20.65657	-72.33796	146.77364	12.46442	93.43941
28	-4.40172	-3.58844	8.67608	-20.42601	6.09461	-21.17803	-0.43935	-2.97653	8.90305	-21.97784	6.68947	-21.00525	-0.43935	-2.97653	8.90305	-21.97784	6.68947	-21.00525	3.48721	4.08908	-0.83555	-28.74441	-4.00091	-18.43688	5.08693	4.42202	-0.95926	-5.47428	-8.85747	-16.28474	-8.34880	0.12786	-11.30722	0.01400	-2.14198	-12.86067	-0.10554	-6.05128	-37.38673	-16.56838	6.62335	-37.30347	9.22567	6.46592	-17.49956	10.84350	-18.36742	4.44005	141.62495	-17.26015	-73.42235	145.23146	16.21104	93.85181	147.27002	-20.41701	-71.42922	146.83386	12.53333	93.49772
29	-4.15771	-3.50746	8.69220	-20.39371	6.12304	-21.16614	-0.39833	-2.92634	8.90324	-21.97380	6.72826	-20.98930	-0.39832	-2.92634	8.90324	-21.97380	6.72826	-20.98930	3.49083	4.06360	-0.75610	-28.74139	-4.01583	-18.26137	5.04568	4.43919	-0.87676	-5.47801	-8.84700	-16.09784	-8.29097	0.13905	-11.34382	0.03701	-2.16765	-12.79251	-0.07694	-6.11912	-37.36435	-16.54240	6.55198	-37.30133	9.27695	6.37213	-17.68830	10.72844	-18.39095	4.50620	141.54410	-17.35538	-72.45542	145.13728	16.27761	94.06202	147.71793	-20.21726	-70.27943	146.75026	12.43136	93.70626
30	-3.85616	-3.43285	8.71991	-20.24062	6.06692	-21.12492	-0.42117	-2.90083	8.90973	-22.05365	6.75944	-20.92239	-0.42116	-2.90083	8.90973	-22.05366	6.75944	-20.92239	3.49018	4.00286	-0.51001	-28.74666	-4.01376	-18.12208	5.03213	4.46688	-0.63032	-5.45332	-8.84160	-15.94728	-8.33790	0.16972	-11.33954	0.06502	-2.16452	-12.65947	-0.10705	-6.13955	-37.37752	-16.56901	6.53610	-37.31981	9.40773	6.28147	-17.61839	10.56085	-18.37890	4.57553	141.56668	-17.25972	-71.90284	144.99406	16.32114	94.43626	148.25314	-20.21627	-69.53999	146.61722	12.33530	94.07835
31	-3.71117	-3.51708	8.75292	-20.02467	6.06910	-21.12173	-0.51489	-3.02044	8.93522	-22.19668	6.89760	-20.87644	-0.51489	-3.02044	8.93522	-22.19669	6.89760	-20.87644	3.50569	3.95232	-0.32029	-28.74953	-4.02034	-18.00896	5.04453	4.48922	-0.44088	-5.43201	-8.83597	-15.82541	-8.45827	0.18642	-11.24114	0.11043	-2.13631	-12.51182	-0.20026	-6.10438	-37.43604	-16.65070	6.58632	-37.36594	9.46506	6.23351	-17.31563	10.36158	-18.30519	4.61128	141.69850	-16.99592	-71.64648	144.82430	16.29735	94.66322	148.56635	-20.50447	-69.20222	146.37564	12.49759	94.31766
32	-3.75669	-3.71192	8.76004	-19.90905	6.22136	-21.18775	-0.63563	-3.22649	8.94895	-22.37899	7.16533	-20.89981	-0.63562	-3.22649	8.94895	-22.37899	7.16533	-20.89981	3.54207	3.94591	-0.28970	-28.73994	-4.05998	-17.93734	5.04969	4.48359	-0.40770	-5.43663	-8.82867	-15.75039	-8.56932	0.17569	-11.07533	0.16585	-2.09656	-12.41337	-0.29274	-6.07865	-37.48083	-16.73432	6.62360	-37.40162	9.39743	6.24613	-16.97469	10.16452	-18.20727	4.57371	141.85008	-16.72527	-71.36243	144.71292	16.21431	94.26125	148.74989	-20.90356	-68.88288	145.96371	12.98300	93.97668
33	-3.86491	-3.85143	8.74939	-19.98674	6.43565	-21.26847	-0.71765	-3.36234	8.94743	-22.55303	7.41954	-20.95888	-0.71765	-3.36234	8.94743	-22.55303	7.41954	-20.95888	3.58062	3.98607	-0.29356	-28.71285	-4.11744	-17.93431	5.03083	4.44523	-0.40613	-5.46088	-8.82623	-15.74924	-8.61354	0.14880	-10.94740	0.20403	-2.06425	-12.38659	-0.38096	-6.08558	-37.45948	-16.82694	6.61095	-37.38309	9.29168	6.30695	-16.73274	10.09173	-18.15245	4.51500	141.91829	-16.56452	-71.17879	144.75240	16.15132	93.33648	148.89905	-21.09861	-68.65717	145.50986	13.56307	93.15934
34	-3.91925	-3.83720	8.77121	-20.18649	6.56533	-21.27305	-0.72700	-3.33980	8.97107	-22.64928	7.50972	-20.97126	-0.72700	-3.33980	8.97107	-22.64928	7.50972	-20.97126	3.61032	4.04600	-0.15469	-28.68570	-4.15491	-17.99395	5.00722	4.39183	-0.26177	-5.48294	-8.83350	-15.81253	-8.59643	0.13021	-10.91183	0.20045	-2.04746	-12.38889	-0.50599	-6.05546	-37.41607	-16.96235	6.62761	-37.33282	9.24296	6.37347	-16.58045	10.19829	-18.17903	4.52952	141.88127	-16.49348	-71.48085	144.89038	16.18473	92.62961	148.85330	-20.91893	-68.97683	145.22668	13.93275	92.54809
35	-3.96595	-3.73203	8.83641	-20.38958	6.52058	-21.16603	-0.68446	-3.21686	9.03534	-22.64961	7.38318	-20.89244	-0.68446	-3.21686	9.03534	-22.64961	7.38318	-20.89244	3.63832	4.09097	0.11934	-28.69012	-4.15535	-18.06871	5.00253	4.34723	0.01596	-5.48819	-8.84280	-15.89011	-8.56969	0.13870	-10.91561	0.15365	-2.04190	-12.36265	-0.61640	-5.93974	-37.39799	-17.08052	6.73350	-37.28245	9.26916	6.40327	-16.51023	10.32668	-18.25473	4.61434	141.83426	-16.46859	-72.14061	144.92857	16.28466	92.71925	148.47891	-20.43803	-69.79482	145.11191	13.98434	92.67282
36	-4.20298	-3.71279	8.89187	-20.46003	6.28367	-21.02422	-0.61751	-3.14579	9.10641	-22.62510	7.10482	-20.77180	-0.61751	-3.14579	9.10641	-22.62511	7.10482	-20.77180	3.67000	4.10765	0.28853	-28.73411	-4.13501	-18.06994	5.01520	4.32260	0.18723	-5.47209	-8.84148	-15.89001	-8.58107	0.17175	-10.89417	0.08261	-2.04038	-12.29920	-0.59159	-5.80672	-37.34222	-17.07223	6.84532	-37.19088	9.36043	6.39688	-16.60423	10.31191	-18.30273	4.68139	141.87094	-16.53840	-72.46119	144.76849	16.34356	93.49928	147.90591	-19.92759	-70.37479	145.04350	13.87247	93.43032
37	-4.66535	-3.85452	8.88842	-20.28905	5.93523	-20.97552	-0.52618	-3.19873	9.14315	-22.63674	6.82374	-20.71461	-0.52618	-3.19873	9.14315	-22.63674	6.82374	-20.71461	3.69374	4.10425	0.15039	-28.78786	-4.10920	-17.94462	5.03210	4.31241	0.04980	-5.44400	-8.83117	-15.75501	-8.61623	0.20670	-10.84309	0.00848	-2.03505	-12.24930	-0.41458	-5.76634	-37.16449	-16.93486	6.83382	-37.00858	9.51180	6.39630	-16.90637	10.24711	-18.28668	4.70342	141.91808	-16.77187	-72.07598	144.54477	16.32097	94.37955	147.37700	-19.71074	-70.20940	145.13112	13.79244	94.23632
38	-5.01824	-4.00666	8.82936	-19.98129	5.66951	-21.06958	-0.42597	-3.28241	9.12144	-22.63937	6.68025	-20.78360	-0.42597	-3.28241	9.12144	-22.63937	6.68025	-20.78360	3.69980	4.09064	-0.20213	-28.80973	-4.07712	-17.75692	5.04909	4.30888	-0.30357	-5.43195	-8.82223	-15.55333	-8.61252	0.22357	-10.78492	-0.05475	-2.03061	-12.27216	-0.22401	-5.83784	-36.91670	-16.79495	6.69508	-36.79112	9.65153	6.44935	-17.26906	10.34494	-18.25087	4.73642	141.80032	-17.10597	-71.55561	144.43422	16.28263	94.80532	147.03258	-19.90221	-69.75301	145.58394	13.80873	94.52827
39	-5.04000	-4.03045	8.75741	-19.73840	5.64431	-21.24464	-0.33343	-3.29385	9.05820	-22.56394	6.72806	-20.94008	-0.33342	-3.29385	9.05820	-22.56394	6.72806	-20.94008	3.70844	4.07162	-0.56557	-28.77900	-4.05334	-17.57477	5.06009	4.31128	-0.66733	-5.45285	-8.81363	-15.36077	-8.56014	0.22707	-10.73924	-0.09517	-2.05286	-12.36660	-0.17509	-5.94020	-36.76253	-16.77552	6.55320	-36.67257	9.64223	6.57925	-17.43925	10.61549	-18.25068	4.80577	141.47438	-17.35517	-71.71189	144.45825	16.29032	94.68615	146.86111	-20.32082	-69.82024	146.21713	13.95286	94.26157
40	-4.99597	-4.02369	8.72134	-19.59116	5.82943	-21.40326	-0.22985	-3.28070	9.02512	-22.43990	6.93034	-21.08663	-0.22984	-3.28069	9.02512	-22.43990	6.93034	-21.08663	3.74462	4.05317	-0.87420	-28.71341	-4.06672	-17.36586	5.05188	4.31654	-0.97279	-5.49045	-8.79918	-15.14319	-8.52361	0.22969	-10.71062	-0.10058	-2.11115	-12.44456	-0.30208	-5.99271	-36.78082	-16.89690	6.50806	-36.70521	9.46119	6.75436	-17.32406	10.83934	-18.28042	4.86677	141.12679	-17.40000	-72.42913	144.53127	16.33094	94.38361	146.80733	-20.64133	-70.40534	146.51501	14.26489	93.89764
41	-5.08483	-4.13692	8.74834	-19.53957	6.09143	-21.47923	-0.13743	-3.36245	9.07210	-22.36096	7.18521	-21.15299	-0.13743	-3.36245	9.07210	-22.36096	7.18521	-21.15299	3.78775	4.05126	-1.06457	-28.65906	-4.11285	-17.14522	5.02613	4.31668	-1.15802	-5.52204	-8.78590	-14.91147	-8.52724	0.22078	-10.67990	-0.06978	-2.16864	-12.38842	-0.52016	-5.99187	-36.85805	-17.09853	6.53080	-36.77906	9.30004	6.88837	-17.08553	10.79939	-18.30099	4.87876	141.02893	-17.30160	-72.70975	144.58488	16.36900	94.27592	146.90575	-20.56211	-70.62076	146.24670	14.60201	93.86050
42	-5.11897	-4.36713	8.81642	-19.68920	6.28912	-21.45175	-0.11665	-3.57714	9.16317	-22.38318	7.33182	-21.13221	-0.11664	-3.57714	9.16317	-22.38318	7.33182	-21.13221	3.79033	4.08018	-1.01831	-28.65547	-4.14718	-17.03251	5.00292	4.31095	-1.10970	-5.53498	-8.78744	-14.78840	-8.52167	0.18980	-10.63309	-0.02323	-2.18650	-12.16812	-0.69719	-5.98818	-36.81971	-17.28386	6.52345	-36.74122	9.37989	6.90978	-16.94555	10.48872	-18.28436	4.85682	141.28690	-17.19307	-71.90536	144.62163	16.39657	94.38013	147.20268	-20.05498	-69.84123	145.62613	14.65740	94.12469
43	-5.00431	-4.63552	8.87832	-20.01648	6.27029	-21.35817	-0.14697	-3.86278	9.23844	-22.48605	7.22234	-21.06800	-0.14696	-3.86278	9.23844	-22.48605	7.22234	-21.06800	3.75473	4.12050	-0.78721	-28.70733	-4.13173	-17.07192	4.98916	4.31103	-0.88020	-5.51417	-8.80537	-14.82080	-8.48584	0.16898	-10.58586	0.00776	-2.17333	-11.89180	-0.71988	-6.01026	-36.61813	-17.34874	6.44500	-36.55422	9.71008	6.84805	-16.95169	10.14263	-18.21583	4.82979	141.71924	-17.14495	-70.48951	144.69650	16.39643	94.27451	147.58754	-19.53955	-68.48074	144.88109	14.38106	94.22378
44	-4.91531	-4.85391	8.90120	-20.27251	5.98620	-21.27205	-0.15038	-4.09366	9.27310	-22.59484	6.87874	-21.01183	-0.15038	-4.09366	9.27310	-22.59484	6.87874	-21.01183	3.75105	4.12036	-0.59710	-28.78032	-4.07628	-17.17953	4.96331	4.33126	-0.68865	-5.45635	-8.82712	-14.92391	-8.45763	0.19933	-10.56064	0.00774	-2.16105	-11.70298	-0.58221	-6.03561	-36.36252	-17.26438	6.34785	-36.31647	10.07338	6.82728	-16.96939	10.01581	-18.11541	4.79756	142.00134	-17.15198	-69.53293	144.79294	16.33616	93.60624	147.83310	-19.51617	-67.53949	144.10861	14.14303	93.77156
45	-4.94336	-4.90014	8.86966	-20.26094	5.60554	-21.21751	-0.12010	-4.13299	9.24971	-22.63873	6.51768	-20.96638	-0.12009	-4.13299	9.24971	-22.63874	6.51768	-20.96638	3.82897	4.04770	-0.57444	-28.82313	-4.03288	-17.26484	4.90791	4.37557	-0.65640	-5.40150	-8.83598	-15.00959	-8.45755	0.25794	-10.54517	-0.01339	-2.16118	-11.64839	-0.41601	-6.02514	-36.18683	-17.13553	6.30768	-36.14507	10.21709	6.92675	-16.89224	10.09211	-18.05498	4.76361	141.95938	-17.17818	-69.61977	144.75618	16.24924	92.70744	147.74509	-19.98171	-67.61102	143.51814	14.26852	93.01308
46	-4.94705	-4.71722	8.79552	-20.07090	5.39072	-21.15748	-0.13136	-3.95813	9.15998	-22.59451	6.35595	-20.89919	-0.13136	-3.95813	9.15998	-22.59451	6.35595	-20.89919	3.94387	3.93123	-0.62575	-28.81354	-4.04256	-17.29317	4.84136	4.43182	-0.69472	-5.40423	-8.82138	-15.04703	-8.46380	0.27586	-10.50127	-0.03524	-2.16588	-11.67616	-0.35757	-5.96634	-36.09661	-17.09790	6.33816	-36.04159	10.06676	7.07743	-16.77541	10.11423	-18.08869	4.75118	141.72466	-17.19543	-70.35398	144.48051	16.21896	92.09889	147.39113	-20.46081	-68.35500	143.30817	14.63946	92.39414
47	-4.78683	-4.41273	8.72870	-19.93759	5.46907	-21.08668	-0.22599	-3.70073	9.05153	-22.48448	6.43932	-20.82243	-0.22599	-3.70073	9.05153	-22.48448	6.43932	-20.82243	4.00534	3.83702	-0.60058	-28.78117	-4.09453	-17.26911	4.80252	4.47763	-0.66273	-5.46361	-8.78816	-15.03799	-8.46859	0.23140	-10.42084	-0.04466	-2.16873	-11.71456	-0.41929	-5.89557	-36.00040	-17.18205	6.37834	-35.92886	9.77595	7.15287	-16.73040	9.92620	-18.17365	4.76775	141.57938	-17.19573	-70.83289	144.10793	16.26462	91.77151	147.15775	-20.56847	-68.85737	143.38104	14.96196	91.95797
48	-4.49915	-4.15155	8.72214	-19.95654	5.76131	-21.05708	-0.34690	-3.50539	8.99951	-22.35857	6.67459	-20.79687	-0.34689	-3.50539	8.99951	-22.35857	6.67459	-20.79687	3.97427	3.80422	-0.47532	-28.76484	-4.15149	-17.23935	4.81516	4.50149	-0.54135	-5.52160	-8.75281	-15.02286	-8.49847	0.17159	-10.34717	-0.05009	-2.17370	-11.71763	-0.53975	-5.87407	-35.89661	-17.32489	6.36912	-35.82315	9.53918	7.10974	-16.78908	9.68775	-18.22366	4.81698	141.63623	-17.18307	-70.74287	143.91031	16.34280	91.43781	147.26233	-20.20967	-68.77492	143.56947	15.12333	91.52683
49	-4.18088	-3.99392	8.77877	-20.04923	6.08869	-21.08341	-0.41656	-3.40544	9.02176	-22.27726	6.93664	-20.83067	-0.41655	-3.40544	9.02176	-22.27726	6.93664	-20.83067	3.89252	3.81915	-0.34453	-28.76613	-4.19931	-17.28692	4.86840	4.52103	-0.42147	-5.53071	-8.72378	-15.08667	-8.56441	0.13613	-10.34357	-0.07334	-2.19272	-11.68226	-0.67944	-5.91358	-35.88962	-17.46477	6.32930	-35.82793	9.39621	7.00004	-16.89887	9.70102	-18.22283	4.93488	141.71935	-17.17269	-71.03125	143.99823	16.43594	90.95966	147.40175	-19.35439	-69.10805	143.96248	15.13549	90.97102
50	-3.91241	-3.90078	8.84471	-20.12531	6.29485	-21.09781	-0.41966	-3.35131	9.06568	-22.28065	7.11546	-20.84612	-0.41965	-3.35131	9.06568	-22.28066	7.11546	-20.84612	3.83164	3.84842	-0.28438	-28.76560	-4.24373	-17.43848	4.92401	4.55841	-0.37121	-5.49456	-8.69805	-15.26054	-8.63556	0.10959	-10.43259	-0.11215	-2.23100	-11.64456	-0.81992	-5.94513	-36.00199	-17.58076	6.33134	-35.94477	9.29364	6.90541	-16.95977	10.07588	-18.22128	5.13706	141.59937	-17.16600	-72.79785	144.24570	16.55540	90.44690	147.26076	-18.17995	-70.97786	144.67139	15.00385	90.34063
51	-3.84347	-3.87051	8.85428	-20.13276	6.29238	-21.04673	-0.37002	-3.32356	9.07227	-22.35977	7.13780	-20.78628	-0.37001	-3.32356	9.07227	-22.35977	7.13780	-20.78628	3.82487	3.87947	-0.28120	-28.76042	-4.26940	-17.58978	4.95039	4.59617	-0.37140	-5.45125	-8.68215	-15.43010	-8.67662	0.06204	-10.55124	-0.13832	-2.26972	-11.63213	-0.92754	-5.89347	-36.11837	-17.66566	6.41417	-36.04133	9.24956	6.87900	-16.87502	10.60358	-18.24323	5.33811	141.25719	-17.11832	-75.37899	144.47899	16.66755	90.10752	147.02562	-17.36190	-73.59601	145.42320	14.83772	89.86913
52	-4.10607	-3.97493	8.78068	-20.01725	6.06655	-20.96441	-0.27357	-3.37554	9.02644	-22.46251	6.99078	-20.68633	-0.27356	-3.37554	9.02644	-22.46251	6.99078	-20.68633	3.85230	3.92265	-0.28639	-28.76572	-4.24379	-17.60054	4.94842	4.58803	-0.37412	-5.43435	-8.69377	-15.43636	-8.67475	0.00813	-10.59651	-0.14270	-2.27796	-11.62472	-0.96824	-5.75230	-36.11159	-17.71239	6.54741	-35.99390	9.33848	6.91119	-16.67212	10.93635	-18.26132	5.40707	140.87794	-17.02030	-76.62849	144.62772	16.70158	90.03568	147.01799	-17.57368	-74.70359	145.74181	14.85440	89.75274
53	-4.54662	-4.19534	8.65915	-19.80391	5.70805	-20.91404	-0.17034	-3.51856	8.95367	-22.51866	6.73164	-20.61985	-0.17034	-3.51856	8.95367	-22.51866	6.73164	-20.61985	3.88252	3.97695	-0.25856	-28.79250	-4.16798	-17.46932	4.93879	4.52192	-0.34190	-5.44328	-8.73307	-15.27714	-8.62869	-0.00104	-10.52876	-0.13676	-2.25373	-11.58350	-0.94982	-5.56363	-35.92985	-17.73828	6.67589	-35.76478	9.57541	6.94228	-16.53476	10.87280	-18.24025	5.30472	140.68692	-16.96855	-75.31245	144.70377	16.63279	90.34719	147.43890	-18.59737	-73.07728	145.48457	15.07996	90.14730
54	-4.79699	-4.36223	8.56203	-19.66590	5.42527	-20.92297	-0.13041	-3.64740	8.88813	-22.47695	6.48628	-20.63123	-0.13040	-3.64740	8.88813	-22.47695	6.48628	-20.63123	3.90719	4.01417	-0.17140	-28.83747	-4.09053	-17.34220	4.93628	4.44328	-0.25116	-5.44864	-8.77213	-15.12163	-8.56016	0.05533	-10.39485	-0.11163	-2.23284	-11.50387	-0.91949	-5.36845	-35.63049	-17.77676	6.77647	-35.42067	9.87562	6.91763	-16.60363	10.48174	-18.16876	5.10589	140.80334	-17.03106	-72.24312	144.73045	16.50100	91.21598	148.21169	-19.58861	-69.67086	144.97614	15.26170	91.15282
55	-4.74313	-4.38126	8.54212	-19.72779	5.39056	-20.97702	-0.15727	-3.68060	8.86466	-22.36451	6.38924	-20.70639	-0.15726	-3.68060	8.86466	-22.36451	6.38924	-20.70639	3.93139	4.01069	-0.09241	-28.88683	-4.05916	-17.31847	4.93987	4.39741	-0.16974	-5.43380	-8.78720	-15.08735	-8.52107	0.14176	-10.25635	-0.05096	-2.23836	-11.40850	-0.91636	-5.19225	-35.37888	-17.83161	6.87230	-35.12768	10.08255	6.83261	-16.81022	10.00460	-18.07549	4.92890	141.13086	-17.13193	-69.15308	144.71536	16.38199	92.30091	148.84138	-20.12543	-66.41281	144.62489	15.18973	92.32381
56	-4.64433	-4.34128	8.60798	-19.86380	5.52732	-21.02652	-0.17766	-3.65402	8.91954	-22.28636	6.44751	-20.77378	-0.17766	-3.65402	8.91954	-22.28636	6.44751	-20.77378	3.95189	3.97610	-0.17114	-28.91463	-4.07855	-17.34608	4.93526	4.37863	-0.24624	-5.42279	-8.78381	-15.11719	-8.53819	0.21338	-10.14853	0.02011	-2.24808	-11.30661	-0.94715	-5.04105	-35.32541	-17.87872	7.00145	-35.03202	10.06063	6.73457	-16.97778	9.69242	-18.02157	4.88810	141.38535	-17.16730	-67.30946	144.66994	16.35970	92.70746	148.96663	-20.38145	-64.59417	144.56458	14.92600	92.73344
57	-4.66856	-4.29361	8.73148	-19.87230	5.59482	-21.03278	-0.16412	-3.59063	9.04132	-22.31668	6.52335	-20.77472	-0.16411	-3.59063	9.04132	-22.31668	6.52335	-20.77472	3.95908	3.93978	-0.42028	-28.88521	-4.12088	-17.35303	4.91164	4.36060	-0.49277	-5.45647	-8.77561	-15.13022	-8.57146	0.24547	-10.08963	0.05317	-2.23600	-11.21336	-1.00823	-4.92166	-35.47347	-17.91372	7.15860	-35.13921	9.82410	6.68512	-16.99712	9.67794	-18.04271	5.03478	141.33791	-17.12727	-67.17662	144.61996	16.47146	92.09465	148.71684	-20.55096	-64.52702	144.69388	14.68221	92.07500
58	-4.63004	-4.14883	8.85539	-19.77986	5.52549	-21.01530	-0.18463	-3.44572	9.14995	-22.41138	6.52381	-20.73905	-0.18463	-3.44572	9.14995	-22.41138	6.52381	-20.73905	3.94922	3.92646	-0.61895	-28.79107	-4.15578	-17.37616	4.88505	4.33965	-0.68984	-5.53877	-8.76747	-15.16547	-8.56225	0.22283	-10.07812	0.04214	-2.21298	-11.17493	-1.10735	-4.87102	-35.68546	-17.97104	7.26840	-35.32810	9.54152	6.70693	-16.88895	9.87370	-18.10568	5.29359	141.04448	-17.06157	-68.65732	144.56114	16.65795	91.18751	148.44287	-20.48347	-66.01304	144.88309	14.61049	91.10516
