	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
3328	-8.45724	-11.94482	-54.51646	2.56146	-8.27327	1.48817	20.02017	3.86833	-122.20898	25.42058	-23.79484	-6.51760	-0.68044	-0.55201	-4.98220	0.02566	-0.30914	0.20276	66.49770	-39.13758	-163.92291	10.97903	49.47070	56.71560	-1.15811	-6.11257	-4.58965	1.85333	-1.68328	1.14069	2.24375	-0.36334	0.29183	0.89424	-0.16389	0.65644	0.09396	-0.22740	-0.08938	0.00787	-0.07684	0.29781
3329	-18.17120	-5.87327	-20.40448	0.88648	-3.99335	0.73759	7.09572	0.06254	59.81963	9.25606	3.34906	4.84863	-1.25716	-0.81446	-2.57186	0.14506	-0.16238	0.05907	18.64585	10.14450	72.04324	-6.94249	34.57194	44.70422	-0.89422	0.20140	7.06163	1.69339	-0.87232	8.56805	3.47184	-2.88838	1.46614	0.66747	-0.85243	3.01793	0.60628	-0.46110	0.10035	0.16470	-0.07521	0.34629
3330	-23.62390	-0.39875	-2.42542	-0.81323	-2.77994	-0.04663	0.31525	3.25588	145.11397	-6.83531	12.57008	8.66686	-1.84057	-0.50655	-1.49321	0.34993	0.00644	-0.07158	-13.93523	33.03851	179.45383	-29.56811	32.59030	23.23719	-1.82396	4.72518	16.56665	0.25584	-0.01701	8.55465	4.30944	-4.74181	2.71199	-0.49730	-0.72457	2.12506	0.89231	-0.64258	0.35249	0.08505	-0.02181	0.09463
3331	-18.63708	1.27758	-0.77546	-2.54115	-2.25439	-0.66928	12.85005	10.71718	123.59868	-15.93277	11.60263	6.93168	-1.37351	0.06133	-1.15968	0.38906	0.21138	-0.13482	-5.82810	33.42299	147.17859	-45.32010	40.31553	3.31892	-2.45588	5.12487	15.43880	0.02307	-0.81569	4.62382	2.74646	-4.00656	2.38109	-0.96665	0.10171	-0.47824	0.56209	-0.56838	0.38613	-0.02961	0.04162	-0.14991
3332	-8.33327	0.13584	-2.74986	-4.56982	-0.09942	-1.48128	28.10955	13.49226	60.87161	-25.56059	12.96808	4.59515	-0.02932	0.44925	-0.24926	0.29827	0.39606	-0.18902	2.33297	31.33681	66.75806	-48.65716	65.77550	-3.73519	-0.98219	2.97399	6.40242	1.19697	-2.55012	2.25933	0.54216	-1.28146	0.69596	-0.37153	0.72661	-2.13970	0.02612	-0.22896	0.11660	-0.02514	0.07165	-0.28410
3333	-0.30689	-1.66441	-2.74915	-7.86561	3.22441	-2.57050	29.80272	8.71259	11.58340	-40.98859	18.36628	4.05879	1.07403	0.35042	0.85443	0.14113	0.57209	-0.22396	-16.74041	33.35069	13.82341	-37.68604	88.59544	-0.04323	1.10656	-0.02432	-1.75492	0.94484	-2.27022	2.07794	-0.15749	0.53214	-0.58127	-0.33250	0.41794	-1.62368	-0.24832	-0.05580	-0.14465	-0.06884	0.01453	-0.27194
3334	1.17474	-1.17812	0.26537	-11.84126	6.20076	-3.29857	19.94334	3.51527	-5.59950	-51.94724	26.91762	6.73465	0.99724	-0.00789	1.49131	-0.08831	0.75880	-0.15741	-41.31990	41.24844	7.07443	-16.23674	83.83766	4.91291	2.19926	-1.84298	-3.09636	-1.12949	-0.06676	0.99942	1.14405	0.25359	-0.23289	-1.09024	-0.48722	0.25653	-0.12595	-0.20500	-0.09079	-0.20039	-0.10190	-0.06179
3335	-3.46638	2.78177	4.43826	-12.33647	6.32956	-2.81902	5.55610	3.00398	0.96017	-40.79094	33.37961	10.80223	0.05236	-0.13277	1.71762	-0.18348	0.72145	-0.10240	-41.43258	51.24649	22.82789	4.13760	60.70798	7.32136	2.80362	-1.28667	1.43421	-2.50362	1.26012	-1.28866	2.92515	-1.23763	1.18546	-1.41132	-0.97349	1.50463	0.16620	-0.41870	0.19013	-0.26927	-0.15665	0.15490
3336	-10.91815	7.18501	5.12500	-8.86817	3.24392	-1.57900	-9.91514	4.91540	14.05029	-14.50838	31.17912	12.74132	-0.73487	0.05850	1.60615	-0.08390	0.32285	-0.18465	-26.21071	54.74780	34.82641	16.89152	42.96409	9.88179	3.84418	0.85425	6.64273	-2.13681	0.79465	-1.82242	3.20632	-2.65582	2.12687	-1.24473	-0.57997	0.87672	0.30481	-0.47261	0.36545	-0.27111	-0.08402	0.06306
3337	-15.63701	9.77049	3.17154	-6.25295	1.73380	-0.81876	-14.32314	9.87363	29.03269	0.72272	27.55405	12.69838	-0.72434	0.35480	1.44419	-0.03851	0.03363	-0.19893	-13.97774	57.59988	44.86937	24.00785	35.43658	12.06925	4.44818	2.68319	8.73588	-0.77210	-0.60914	-0.60217	1.99813	-3.17313	1.86661	-0.89561	0.27098	-0.91601	0.21259	-0.33798	0.26646	-0.20723	0.06276	-0.29436
3338	-11.05607	8.30140	2.01969	-4.69713	4.19609	-0.57165	7.69639	16.23491	35.56879	4.75446	31.14723	11.79753	0.27290	0.46522	1.54039	-0.02299	0.26492	0.02253	15.12110	61.56771	44.45906	20.81556	30.80882	9.83243	3.00177	2.82897	7.50588	0.65747	-2.08064	0.01227	0.65694	-2.76335	0.96381	-0.19344	0.85594	-2.08735	-0.01028	-0.10868	0.01791	-0.04709	0.15596	-0.50554
3339	-1.88252	-1.09372	-1.39657	-0.13177	6.68716	-0.11366	42.27696	12.77506	13.04860	17.40956	37.89928	10.21630	1.41715	0.10127	1.40064	0.20011	0.61825	0.25847	70.21384	51.82645	6.24059	4.06458	30.61758	6.44973	0.96937	1.82077	4.95536	1.40153	-2.97930	0.76824	0.35518	-1.87382	0.30567	0.32215	0.77771	-1.74861	-0.10192	0.08387	-0.13777	0.04867	0.12147	-0.37495
3340	-2.46245	-13.90165	-9.55214	6.96669	5.00259	0.60422	52.81996	-1.85924	-26.82373	38.98447	37.15705	8.22180	1.21750	-0.46731	0.52852	0.57628	0.43314	0.21306	109.70692	25.27753	-52.52375	-13.93041	35.97062	8.14824	1.34210	0.81397	2.64373	1.43080	-3.61820	3.61061	0.91984	-1.10492	0.24973	0.01104	0.21157	-0.50487	0.08754	0.07462	-0.07111	-0.06460	0.02643	-0.13193
3341	-13.25145	-15.14017	-14.67568	12.11211	-1.03088	1.33893	30.42082	-8.08975	-38.37131	53.78445	20.45291	5.44037	-0.23486	-0.41885	-0.23190	0.93236	-0.19674	-0.03619	104.60085	0.20263	-68.30049	-21.49895	38.92438	12.97311	4.25178	0.15270	-0.16094	1.30719	-4.75775	7.06146	0.80564	-0.28643	0.29149	-0.58805	-0.47787	0.80327	0.26028	-0.09285	0.08454	-0.21686	-0.05920	0.06293
3342	-17.20761	0.86543	-8.87456	13.15415	-7.53458	2.10461	9.01922	7.36647	-5.33211	57.25377	-6.69845	2.19903	-0.94396	0.50579	0.28388	1.26743	-0.49002	-0.07023	88.51488	-7.63914	-19.74439	-20.12786	38.79637	18.62891	7.85563	0.21802	-3.49163	1.41798	-6.06965	8.00809	-0.41330	0.98405	-0.11530	-0.53226	-0.94046	1.68030	0.13096	-0.09639	0.09423	-0.16387	-0.15063	0.30025
3343	-6.44772	19.50733	2.65204	12.25853	-10.21676	2.71060	16.94197	29.81822	38.37283	59.86209	-26.38727	-0.55473	0.34340	1.48354	1.61319	1.55709	-0.08173	0.24648	104.72628	-2.75252	42.52439	-15.11085	44.10387	25.99167	10.65492	1.35206	-4.30812	1.73792	-6.41352	5.66595	-0.86607	1.67651	-0.53023	0.25623	-0.72280	1.53499	-0.09954	0.10347	-0.03498	0.05318	-0.20115	0.49530
3344	7.02736	22.80630	8.60812	11.26176	-9.42539	2.62099	42.02913	35.88340	57.47430	65.71146	-29.51465	-3.05332	2.45332	1.43626	2.21873	1.53468	0.45014	0.47102	141.01489	-0.49752	66.56596	-10.14918	54.33540	27.18283	11.02759	2.94773	-0.72823	1.89954	-5.44075	1.27509	0.97722	0.81482	-0.21123	1.15273	0.25108	0.16630	-0.06828	0.19471	-0.07700	0.21496	-0.10045	0.34908
3345	10.10209	9.97159	6.15180	8.60729	-7.46002	1.58199	54.63685	21.84107	48.59274	63.68822	-18.86217	-4.29005	3.24742	0.30479	1.51605	1.08367	0.50824	0.23871	150.17830	-1.60549	51.30639	-5.28408	59.94483	15.46952	8.16011	3.78771	4.32346	1.58800	-4.54513	-2.74073	3.81140	-0.70329	0.66242	1.50025	1.28517	-1.55547	0.24685	0.01497	0.06599	0.20442	0.11113	-0.12448
3346	3.28263	-4.10649	0.94114	5.19181	-3.21304	0.25601	43.92149	3.84376	26.48783	52.92288	3.06934	-1.68742	2.10034	-0.71737	0.36888	0.64620	0.28547	-0.19013	122.00589	9.16465	22.41854	5.20511	57.92666	2.83180	4.32563	3.35861	6.17539	1.12534	-5.51049	-2.81839	4.39770	-1.39486	1.19651	0.95742	1.51216	-2.30674	0.42175	-0.28525	0.24741	0.05578	0.22413	-0.48140
3347	-3.63264	-7.05666	-1.73607	4.70910	3.30391	-0.42320	28.63544	-2.35580	6.87190	45.37764	27.39422	3.52639	0.49089	-0.49143	0.10263	0.60318	0.18652	-0.40664	93.12297	31.58438	0.64163	21.26448	52.17427	4.29133	2.78569	2.56733	3.59050	1.12439	-7.79948	1.56634	1.78367	-0.65849	0.84344	-0.07030	0.93659	-1.78511	0.20492	-0.36135	0.26442	-0.11401	0.16332	-0.45913
3348	-3.86682	-0.32975	-1.18317	5.20361	6.48474	-0.42237	31.11903	4.27633	1.52408	36.60087	33.72744	5.67368	0.16968	0.75139	1.05065	0.76660	0.24162	-0.35599	82.04222	40.68379	-2.83108	24.78688	45.29299	16.28210	3.57167	2.03263	-0.54830	1.55132	-8.95857	6.16855	-1.81396	0.52894	-0.04991	-0.74964	0.32768	-0.85608	-0.23600	-0.14467	0.08285	-0.22871	0.07494	-0.27513
3349	-0.38720	6.15062	-0.11850	0.42173	2.79907	-0.41405	46.17017	13.48692	10.95686	9.25677	13.56465	1.95878	1.07568	1.61910	2.02014	0.80166	0.35051	-0.15050	62.46366	20.25187	9.03761	-0.21246	38.86002	23.11851	4.99764	1.01566	-3.69533	2.15169	-8.51320	7.20508	-3.74720	0.99874	-0.74585	-0.43577	0.28745	-0.34215	-0.55585	0.05908	-0.12658	-0.25701	0.08341	-0.19643
3350	0.29848	6.07723	-0.68333	-8.01622	-3.73833	-0.64388	51.06590	16.76322	23.55001	-27.08975	-16.22829	-4.55686	1.89436	1.11251	1.85400	0.62512	0.39217	0.05240	22.74780	-16.08119	19.66852	-34.84505	32.07948	16.09556	6.62846	-0.60771	-5.51119	2.70425	-8.01802	4.70893	-2.70279	1.05744	-0.89434	0.76887	0.76699	-0.42422	-0.40219	0.08680	-0.20135	-0.15876	0.14724	-0.21208
3351	-1.24132	2.14997	-1.52561	-10.55563	-7.44523	-0.68178	37.45501	13.93413	26.85090	-34.52811	-32.29458	-9.11925	2.19709	-0.15719	1.05094	0.32412	0.24210	0.08678	0.81233	-39.58538	15.48108	-43.84309	23.83132	1.46658	7.77542	-1.54328	-5.19606	2.67653	-7.98215	0.59489	0.17145	0.85866	-0.53068	2.03531	1.22766	-0.77181	0.11903	-0.02945	-0.11384	0.05175	0.16236	-0.20010
3352	-0.24228	1.43989	-1.44490	-4.43059	-6.20218	-0.28369	17.28119	10.58432	18.07890	-1.72015	-24.69521	-8.26231	2.41380	-0.60037	0.73177	0.06532	0.05360	0.00290	22.58096	-30.26783	-0.13172	-22.14991	17.56312	-8.79988	6.69463	-1.12634	-2.60190	2.16670	-8.20155	-2.81965	2.00001	0.19416	0.06857	2.92936	1.20933	-0.68177	0.37989	-0.17485	0.04875	0.30164	0.10920	-0.09855
3353	1.90384	5.32612	-2.20296	2.00829	-1.47413	0.22962	4.71626	8.73545	1.81162	34.46130	-2.82038	-2.07729	2.28292	0.31528	0.81580	0.02916	0.12402	0.04672	56.32557	-0.66612	-16.98391	6.68792	17.69512	-11.05781	3.79112	0.01194	-0.48056	2.13653	-8.87784	-3.58996	1.19879	0.09919	0.37518	3.66479	0.80837	0.22072	0.03928	-0.10374	0.14912	0.50175	0.03921	0.10258
3354	0.74726	9.37454	-4.77803	1.83460	3.29343	0.54617	2.84683	7.03664	-12.09807	38.71822	14.80630	5.30883	1.40460	1.57198	0.66202	0.15656	0.41664	0.31371	59.72337	19.16637	-26.44893	26.09985	27.55208	-7.61456	2.10175	0.99072	-0.90056	2.86552	-9.67581	-1.95916	-0.94496	1.08535	0.16650	4.07514	0.70962	0.89382	-0.49746	0.14049	0.13414	0.55280	0.02554	0.25305
3355	-1.81115	11.63195	-7.55896	-0.57968	5.21247	0.75420	11.82033	10.23645	-8.74858	21.67811	19.47578	9.77859	0.64525	2.12905	0.43641	0.35973	0.59573	0.52527	44.50800	24.85327	-15.00327	36.56234	43.72799	2.88752	2.76377	0.99105	-2.65216	3.82675	-10.14686	0.56587	-2.00380	1.90070	-0.25832	3.66035	1.39962	-0.10797	-0.63341	0.22467	0.04224	0.44739	0.12862	0.10844
3356	-1.70697	11.64302	-8.30391	1.63364	5.12160	0.93916	36.74987	19.85945	14.45874	14.93662	18.40577	10.44326	0.95787	1.71360	0.54511	0.73748	0.62589	0.44394	58.77882	30.50862	20.86399	37.12008	53.10586	18.36731	3.77090	-0.25395	-3.25929	4.66520	-10.65622	3.10802	-1.15353	1.14576	-0.48037	2.68128	2.37436	-2.19797	-0.32200	0.03017	-0.06084	0.32970	0.30207	-0.26789
3357	0.91187	9.52269	-6.73969	6.09738	5.75094	0.83138	70.67034	28.98666	40.68673	25.67815	19.56885	7.91680	1.91375	0.81925	0.79842	1.17868	0.78740	0.25212	110.13024	39.18941	59.34224	20.43079	47.50247	24.93657	4.05028	-1.43780	-1.56426	4.85052	-10.88759	4.16995	0.41116	-0.94892	-0.24729	2.03871	2.75272	-3.28714	-0.04098	-0.24132	-0.08265	0.28905	0.40931	-0.52319
3358	4.66786	8.27480	-5.28321	5.19071	5.80109	0.21182	86.97427	35.36431	52.57829	31.69565	16.69815	2.04308	2.66193	0.30920	0.90893	1.19590	0.97022	0.20018	140.34077	43.70415	73.40980	-4.06990	33.49641	15.18149	4.50453	-0.71255	1.47917	3.84852	-9.53910	2.38567	1.67244	-2.63886	0.31228	2.09162	2.31282	-2.50637	0.00066	-0.34334	0.00848	0.24657	0.36435	-0.45881
3359	7.99295	8.53400	-4.99904	-1.69268	2.62360	-0.55866	68.56589	37.44038	45.19349	14.69867	4.02266	-4.77718	2.89716	0.38009	0.92130	0.67979	0.80135	0.26259	99.07130	37.86289	57.82740	-8.62547	26.18052	4.97644	4.51492	1.55350	3.98195	2.25088	-7.11452	-0.48154	2.62200	-2.72790	0.73250	2.25829	1.52002	-0.91338	0.09263	-0.26160	0.12520	0.11762	0.19733	-0.19006
3360	7.36219	7.81208	-4.84041	-6.77581	-2.55989	-0.75856	28.47056	30.70026	25.45591	-12.44528	-11.76197	-7.71712	2.40485	0.57247	0.88282	0.25038	0.32071	0.23737	14.76136	19.18048	27.81118	12.84155	34.36311	9.24727	3.29588	2.71044	4.19296	1.35586	-6.29230	-1.63959	3.17758	-1.70581	0.70447	2.23498	0.99296	0.18629	0.44313	-0.20464	0.16308	-0.02553	0.03597	0.07120
3361	1.53190	6.79882	-5.48451	-4.26180	-6.81150	-0.22691	-5.24629	20.91503	7.00670	-20.77753	-23.49240	-6.34318	1.22299	0.73111	0.67735	0.36901	-0.13309	-0.03318	-37.92197	-6.68426	0.62757	33.68034	46.81742	16.58610	3.31719	1.06363	1.04272	1.70473	-8.20113	-1.13980	2.90899	-0.37061	0.21587	2.51876	1.06939	0.38734	0.86647	-0.20778	0.07323	-0.01200	0.02394	0.15490
3362	-5.20065	7.80650	-7.94168	2.88570	-7.73735	0.33576	-15.29145	18.97595	-0.33923	-2.18172	-26.51459	-4.36651	0.13884	1.03018	0.27580	0.77084	-0.29298	-0.41325	-25.46170	-20.97390	-13.63001	36.46996	41.32514	10.29286	5.78547	-1.88113	-4.23787	2.79599	-10.95421	-0.63857	1.17452	1.16470	-0.56846	3.30556	1.62812	-0.18712	0.88220	-0.08396	-0.11725	0.21458	0.18521	-0.02146
3363	-8.41736	8.97727	-9.67127	5.85699	-5.07798	0.23067	-2.12681	21.45316	2.73909	19.39271	-18.96379	-3.91345	-0.08154	1.29357	-0.10114	0.84804	-0.13189	-0.54336	19.73636	-14.65407	-12.50286	31.02696	18.14143	-4.81321	7.88659	-2.63859	-7.44332	3.51981	-12.05637	-1.25365	-1.55244	2.42089	-1.19201	3.93917	2.28346	-1.30901	0.25027	0.17288	-0.27647	0.47560	0.37431	-0.34819
3364	-7.17978	7.29999	-7.81768	1.76803	-1.87794	-0.33753	28.05731	17.82421	11.43666	23.62036	-9.04695	-4.86867	0.63087	1.06799	-0.12732	0.49461	0.14147	-0.33461	63.51304	-6.07725	1.07501	24.63762	5.76986	-13.94961	7.38914	0.16768	-5.37631	3.26899	-10.60062	-3.20873	-2.76189	2.43206	-1.15067	4.06929	2.73957	-2.38464	-0.50764	0.36506	-0.27302	0.61041	0.45053	-0.55267
3365	-3.19213	4.29503	-4.61279	-3.18512	-1.58199	-0.68718	60.65775	11.60084	20.68638	15.76903	-8.68193	-6.60907	1.73813	0.27023	0.18426	0.20105	0.27305	-0.10855	93.47557	-11.87979	18.32958	13.19739	24.13398	-11.88733	5.64360	3.63207	0.07132	2.67790	-7.89265	-4.97207	-0.68381	0.87979	-0.34226	3.89551	2.87740	-2.91311	-0.63230	0.32238	-0.09443	0.64494	0.42413	-0.53865
3366	0.49358	3.07806	-3.78287	-3.36430	-4.91278	-0.60649	70.92447	13.31579	23.75578	9.48593	-18.47010	-7.80352	2.41007	-0.67581	0.41136	0.34703	0.08688	-0.19978	95.44813	-22.61035	26.49368	4.21041	59.10966	-3.69218	5.09564	3.98549	3.67606	2.45874	-6.09008	-4.69057	2.49967	-1.10694	0.68136	3.48222	2.57995	-2.82331	-0.12872	0.03288	0.15127	0.63079	0.34736	-0.43774
3367	1.65047	2.87651	-4.22842	-0.05382	-8.85553	-0.38784	49.42238	19.28333	17.93750	8.69134	-27.28034	-7.52820	2.25114	-1.32588	0.32473	0.72746	-0.29524	-0.46881	65.60637	-25.61667	19.51798	11.33965	76.02328	3.21041	5.16606	1.35808	2.44622	2.40563	-5.78873	-2.95012	3.17640	-1.42747	0.92242	3.13419	1.81298	-1.75846	0.31869	-0.20262	0.25408	0.59097	0.23674	-0.24449
3368	0.23918	1.44006	-2.91272	2.32731	-8.75596	-0.24201	15.60152	17.08309	8.28115	9.55013	-25.13689	-6.63458	1.69087	-1.45855	0.11328	0.86137	-0.42751	-0.44099	27.01956	-25.40411	3.22986	27.37847	56.33267	6.02331	3.49971	-0.92907	-0.99259	2.09328	-6.22568	-1.34048	1.83376	0.13312	0.09425	3.15863	0.86801	0.39488	0.39593	-0.12225	0.09216	0.53123	0.11574	0.14905
3369	-1.68106	0.34732	-1.20449	2.67075	-3.89197	-0.13888	-3.12673	8.70130	1.65949	12.28132	-12.27067	-5.13538	1.30653	-0.97354	0.01358	0.70491	-0.12219	-0.11036	11.68146	-22.99227	-9.87399	36.07082	24.91959	6.62703	1.26778	-1.02118	-2.60113	1.79483	-7.18602	-0.10116	1.57058	1.57914	-0.91058	3.18439	0.38704	2.09931	0.31685	0.12378	-0.16146	0.43319	0.05123	0.51570
3370	-1.73856	1.80512	-1.85531	2.93476	1.44792	-0.08008	5.03165	7.51035	1.71324	20.65103	3.79957	-1.15571	1.18345	-0.20578	0.09137	0.69340	0.28494	-0.02560	33.06820	-5.16668	-7.37375	37.14868	22.74267	6.72325	2.56666	-0.11284	-2.61629	2.01619	-8.34871	0.95486	2.25970	1.96646	-1.21703	2.81879	0.68758	1.63940	0.16220	0.31126	-0.25544	0.32652	0.10369	0.42977
3371	0.28092	3.47786	-3.23608	3.16060	4.38801	-0.11420	30.85303	14.95343	7.64553	29.18715	17.23566	4.66933	1.09946	0.10636	0.22883	0.93001	0.51459	-0.28952	72.19109	28.90005	12.52102	32.92364	49.18562	6.08038	7.18472	-0.04672	-3.32684	2.44665	-8.33887	1.63186	1.60625	2.07098	-0.93864	2.13266	1.08143	-0.15966	-0.09035	0.41717	-0.18477	0.23246	0.18872	-0.05800
3372	2.81514	2.34484	-2.55342	0.98761	5.20012	-0.14709	57.67359	17.45944	14.69251	24.97132	23.67978	7.86293	1.05764	-0.24882	0.26588	0.89495	0.57256	-0.34544	96.69232	50.38799	36.34620	21.06059	65.48792	4.48493	9.68101	-0.73013	-3.92286	2.20204	-6.65824	1.52349	-0.11074	1.90348	-0.45704	1.39747	0.77708	-1.05402	-0.21810	0.34307	-0.04493	0.09766	0.13608	-0.40279
3373	5.19934	-0.88663	-0.15222	-2.55171	5.13494	0.12183	76.97763	4.48819	18.50430	10.17541	21.56503	6.88797	1.34376	-0.78344	0.24833	0.39841	0.58508	0.12199	101.49203	34.40425	49.99001	8.67798	56.04115	0.58377	8.11844	-0.65817	-2.74333	1.21256	-4.90273	0.02169	-0.78675	1.04794	0.04822	1.23429	0.13157	-0.39906	-0.03013	0.06352	0.10163	-0.01496	-0.04163	-0.27779
3374	7.06243	-4.07691	2.32172	-3.93923	5.18333	0.71716	81.73421	-18.40013	18.11497	-0.25669	16.04886	5.23596	1.96706	-1.14870	0.32822	-0.09571	0.62562	0.74518	95.92548	-5.10249	49.56054	4.59936	45.46959	-6.81055	6.54656	0.34493	-1.22457	0.19664	-4.68229	-2.79053	0.03194	0.34209	0.21339	1.87151	0.01035	0.54128	0.30930	-0.15606	0.14832	-0.01907	-0.16193	0.06096
3375	7.40210	-5.54701	3.50640	-2.06514	4.48538	1.08623	64.11138	-31.87737	14.37151	1.31638	11.17888	4.42180	2.59571	-1.37802	0.46966	-0.14616	0.58109	0.96509	77.28214	-33.08952	36.24419	12.74343	49.33545	-10.91811	6.93893	1.23931	-0.79877	-0.33943	-5.91323	-5.85911	1.43833	0.30364	-0.11844	2.88551	0.56997	0.74610	0.54211	-0.15636	0.03986	0.06658	-0.12286	0.23798
3376	6.52192	-4.39443	2.57009	0.55721	2.11343	0.84945	35.14936	-23.18809	8.94710	6.41766	4.92477	2.24198	2.99814	-1.52754	0.49686	0.17414	0.37954	0.72510	46.23555	-34.89034	17.00949	33.21502	52.07125	-3.51300	5.84953	1.70604	-0.34211	-0.51577	-7.25943	-8.00149	2.49772	0.22945	-0.49677	3.75953	1.17089	0.57735	0.53065	-0.04483	-0.11776	0.21680	-0.01551	0.24220
3377	5.60903	-1.71104	0.34423	0.98625	-0.71671	0.31536	22.61640	-3.93807	4.67770	2.95946	-1.73759	-0.60557	3.14986	-1.57685	0.35971	0.53494	0.13579	0.35154	23.16471	-23.56693	7.26290	50.95550	45.17822	8.04066	1.81920	1.96736	0.85955	-0.75565	-7.01673	-8.16526	2.57383	-0.19127	-0.48831	3.84977	1.11062	0.80660	0.27415	0.06385	-0.18739	0.36335	0.01195	0.29220
3378	5.31431	-0.28359	-1.01543	0.46391	-2.64189	-0.08368	40.27401	2.09496	4.08175	-4.12997	-3.46001	-0.36170	3.09762	-1.56869	0.18816	0.86432	-0.02312	-0.01091	34.48118	-18.07244	16.54359	48.39097	40.95369	7.50995	-0.42145	1.74678	1.44867	-1.09083	-4.80543	-6.40524	2.01584	-0.42985	-0.25650	2.93728	0.53472	1.24978	0.01240	0.13075	-0.15913	0.40546	-0.02099	0.39063
3379	5.69731	-1.50645	-0.55592	1.98269	-3.19669	-0.21057	70.24774	-12.22830	6.18626	0.95535	0.23854	2.96895	2.78027	-1.52684	0.08297	1.16176	-0.02458	-0.31595	79.17459	-25.22918	33.37917	33.85327	40.20425	-5.07621	2.76579	1.18584	0.75663	-1.01775	-2.64180	-4.43685	1.75081	-0.42225	-0.10398	1.91834	0.31555	0.99803	0.03696	0.09033	-0.09750	0.35761	0.02839	0.28517
