	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
1597	0.23438	0.05302	0.11034	-0.02101	0.45646	0.01092
1598	0.23430	0.05062	0.10913	-0.02065	0.45693	0.01037
1599	0.23445	0.04824	0.10755	-0.02049	0.45706	0.00986
1600	0.23482	0.04578	0.10561	-0.02082	0.45696	0.00959
1601	0.23542	0.04312	0.10335	-0.02155	0.45679	0.00953
1602	0.23618	0.04050	0.10081	-0.02218	0.45657	0.00959
1603	0.23689	0.03838	0.09792	-0.02221	0.45626	0.00977
1604	0.23738	0.03697	0.09456	-0.02170	0.45593	0.01008
1605	0.23763	0.03604	0.09067	-0.02112	0.45575	0.01033
1606	0.23766	0.03516	0.08645	-0.02081	0.45574	0.01030
1607	0.23748	0.03396	0.08227	-0.02066	0.45575	0.00999
1608	0.23714	0.03233	0.07846	-0.02045	0.45567	0.00965
1609	0.23675	0.03040	0.07515	-0.02014	0.45560	0.00948
1610	0.23630	0.02843	0.07217	-0.01988	0.45570	0.00940
1611	0.23573	0.02667	0.06911	-0.01986	0.45606	0.00918
1612	0.23510	0.02521	0.06563	-0.02013	0.45661	0.00868
1613	0.23454	0.02407	0.06180	-0.02060	0.45708	0.00808
1614	0.23399	0.02325	0.05800	-0.02102	0.45721	0.00764
1615	0.23315	0.02265	0.05452	-0.02123	0.45697	0.00749
1616	0.23189	0.02209	0.05134	-0.02123	0.45659	0.00755
1617	0.23035	0.02151	0.04834	-0.02115	0.45639	0.00767
1618	0.22873	0.02104	0.04543	-0.02124	0.45650	0.00775
1619	0.22712	0.02089	0.04256	-0.02170	0.45680	0.00772
1620	0.22562	0.02096	0.03974	-0.02236	0.45708	0.00760
1621	0.22434	0.02101	0.03705	-0.02282	0.45717	0.00748
1622	0.22314	0.02100	0.03450	-0.02293	0.45710	0.00745
1623	0.22185	0.02106	0.03202	-0.02295	0.45704	0.00755
1624	0.22051	0.02126	0.02950	-0.02299	0.45705	0.00777
1625	0.21931	0.02160	0.02700	-0.02284	0.45706	0.00815
1626	0.21836	0.02200	0.02477	-0.02236	0.45697	0.00863
1627	0.21770	0.02244	0.02289	-0.02178	0.45689	0.00899
1628	0.21732	0.02290	0.02114	-0.02132	0.45701	0.00911
1629	0.21716	0.02332	0.01927	-0.02093	0.45728	0.00913
1630	0.21712	0.02354	0.01729	-0.02050	0.45740	0.00931
1631	0.21721	0.02334	0.01546	-0.01997	0.45727	0.00979
1632	0.21742	0.02266	0.01394	-0.01938	0.45715	0.01051
1633	0.21769	0.02169	0.01271	-0.01887	0.45729	0.01144
1634	0.21805	0.02070	0.01163	-0.01839	0.45766	0.01258
1635	0.21863	0.01979	0.01050	-0.01776	0.45799	0.01388
1636	0.21950	0.01892	0.00934	-0.01690	0.45811	0.01530
1637	0.22056	0.01811	0.00832	-0.01600	0.45812	0.01677
1638	0.22152	0.01751	0.00754	-0.01539	0.45833	0.01833
1639	0.22221	0.01717	0.00696	-0.01516	0.45885	0.02018
1640	0.22264	0.01702	0.00651	-0.01500	0.45946	0.02257
1641	0.22292	0.01686	0.00617	-0.01449	0.45990	0.02565
1642	0.22317	0.01656	0.00593	-0.01341	0.46010	0.02928
1643	0.22336	0.01611	0.00576	-0.01205	0.46009	0.03315
1644	0.22338	0.01558	0.00562	-0.01099	0.45987	0.03693
1645	0.22325	0.01511	0.00548	-0.01059	0.45944	0.04046
1646	0.22318	0.01480	0.00539	-0.01072	0.45882	0.04376
1647	0.22339	0.01456	0.00545	-0.01105	0.45796	0.04692
1648	0.22384	0.01425	0.00581	-0.01150	0.45665	0.05000
1649	0.22435	0.01380	0.00642	-0.01205	0.45464	0.05295
1650	0.22479	0.01330	0.00699	-0.01234	0.45178	0.05568
1651	0.22513	0.01286	0.00732	-0.01201	0.44801	0.05819
1652	0.22524	0.01266	0.00747	-0.01110	0.44336	0.06065
1653	0.22497	0.01285	0.00751	-0.01000	0.43799	0.06329
1654	0.22432	0.01330	0.00743	-0.00906	0.43216	0.06617
1655	0.22358	0.01368	0.00723	-0.00821	0.42613	0.06906
1656	0.22304	0.01377	0.00703	-0.00724	0.42014	0.07159
1657	0.22268	0.01374	0.00701	-0.00602	0.41437	0.07323
1658	0.22240	0.01378	0.00717	-0.00448	0.40915	0.07364
1659	0.22222	0.01388	0.00734	-0.00250	0.40506	0.07295
1660	0.22224	0.01389	0.00734	-0.00015	0.40266	0.07171
1661	0.22239	0.01378	0.00715	0.00235	0.40202	0.07048
1662	0.22243	0.01373	0.00684	0.00469	0.40266	0.06950
1663	0.22221	0.01396	0.00654	0.00665	0.40378	0.06879
1664	0.22188	0.01442	0.00639	0.00819	0.40472	0.06836
1665	0.22162	0.01481	0.00645	0.00938	0.40521	0.06838
1666	0.22141	0.01498	0.00665	0.01029	0.40548	0.06914
1667	0.22111	0.01503	0.00686	0.01101	0.40585	0.07093
1668	0.22071	0.01512	0.00701	0.01167	0.40657	0.07376
1669	0.22037	0.01522	0.00712	0.01213	0.40757	0.07718
1670	0.22024	0.01527	0.00725	0.01226	0.40860	0.08042
1671	0.22034	0.01526	0.00743	0.01208	0.40938	0.08289
1672	0.22047	0.01521	0.00769	0.01173	0.40989	0.08464
1673	0.22050	0.01507	0.00804	0.01142	0.41032	0.08613
1674	0.22047	0.01488	0.00837	0.01148	0.41086	0.08776
1675	0.22047	0.01481	0.00845	0.01208	0.41173	0.08962
1676	0.22049	0.01489	0.00821	0.01307	0.41300	0.09169
1677	0.22052	0.01496	0.00786	0.01422	0.41456	0.09397
1678	0.22049	0.01499	0.00765	0.01536	0.41607	0.09615
1679	0.22038	0.01511	0.00759	0.01625	0.41718	0.09780
1680	0.22023	0.01529	0.00754	0.01642	0.41787	0.09877
1681	0.22011	0.01542	0.00745	0.01583	0.41848	0.09919
1682	0.21999	0.01551	0.00734	0.01516	0.41936	0.09918
1683	0.21981	0.01568	0.00722	0.01533	0.42057	0.09880
1684	0.21956	0.01600	0.00714	0.01656	0.42204	0.09805
1685	0.21930	0.01647	0.00720	0.01842	0.42393	0.09690
1686	0.21910	0.01694	0.00748	0.02051	0.42649	0.09540
1687	0.21893	0.01725	0.00790	0.02274	0.42983	0.09363
1688	0.21862	0.01748	0.00829	0.02512	0.43376	0.09164
1689	0.21810	0.01782	0.00853	0.02745	0.43799	0.08942
1690	0.21756	0.01838	0.00863	0.02947	0.44245	0.08681
1691	0.21717	0.01898	0.00867	0.03116	0.44722	0.08368
1692	0.21694	0.01945	0.00872	0.03288	0.45244	0.08015
1693	0.21667	0.01982	0.00877	0.03507	0.45815	0.07646
1694	0.21623	0.02029	0.00880	0.03794	0.46423	0.07279
1695	0.21574	0.02097	0.00873	0.04159	0.47063	0.06916
1696	0.21538	0.02167	0.00862	0.04595	0.47740	0.06562
1697	0.21521	0.02215	0.00860	0.05083	0.48449	0.06228
1698	0.21509	0.02226	0.00877	0.05596	0.49156	0.05914
1699	0.21496	0.02205	0.00891	0.06103	0.49822	0.05602
1700	0.21494	0.02169	0.00866	0.06575	0.50415	0.05286
1701	0.21509	0.02147	0.00789	0.06991	0.50909	0.04979
1702	0.21529	0.02157	0.00691	0.07346	0.51306	0.04691
1703	0.21544	0.02189	0.00624	0.07678	0.51646	0.04416
1704	0.21548	0.02217	0.00610	0.08057	0.51977	0.04140
1705	0.21538	0.02225	0.00627	0.08536	0.52325	0.03870
1706	0.21520	0.02221	0.00637	0.09090	0.52685	0.03621
1707	0.21507	0.02226	0.00629	0.09629	0.53015	0.03383
1708	0.21504	0.02251	0.00621	0.10080	0.53271	0.03122
1709	0.21511	0.02288	0.00631	0.10429	0.53443	0.02824
1710	0.21527	0.02312	0.00654	0.10713	0.53567	0.02510
1711	0.21550	0.02300	0.00687	0.10983	0.53686	0.02208
1712	0.21567	0.02253	0.00739	0.11269	0.53814	0.01920
1713	0.21562	0.02206	0.00820	0.11554	0.53938	0.01643
1714	0.21530	0.02209	0.00921	0.11776	0.54035	0.01404
1715	0.21491	0.02269	0.01051	0.11883	0.54077	0.01238
1716	0.21483	0.02344	0.01241	0.11886	0.54045	0.01162
1717	0.21524	0.02401	0.01519	0.11830	0.53987	0.01167
1718	0.21592	0.02443	0.01890	0.11749	0.53972	0.01229
1719	0.21697	0.02460	0.02369	0.11658	0.53999	0.01332
1720	0.21897	0.02435	0.02990	0.11583	0.54034	0.01439
1721	0.22236	0.02396	0.03799	0.11561	0.54085	0.01508
1722	0.22692	0.02410	0.04847	0.11586	0.54172	0.01526
1723	0.23229	0.02540	0.06198	0.11604	0.54262	0.01522
1724	0.23857	0.02841	0.07931	0.11570	0.54289	0.01522
1725	0.24633	0.03406	0.10102	0.11486	0.54244	0.01525
1726	0.25606	0.04358	0.12699	0.11398	0.54184	0.01529
1727	0.26793	0.05769	0.15680	0.11368	0.54163	0.01558
1728	0.28182	0.07654	0.19022	0.11401	0.54195	0.01638
1729	0.29729	0.10062	0.22686	0.11414	0.54240	0.01772
1730	0.31331	0.13026	0.26573	0.11284	0.54205	0.01944
1731	0.32823	0.16425	0.30543	0.10964	0.54018	0.02144
1732	0.34049	0.20010	0.34469	0.10546	0.53700	0.02385
1733	0.34948	0.23611	0.38274	0.10198	0.53376	0.02688
1734	0.35548	0.27231	0.41947	0.10024	0.53176	0.03056
1735	0.35930	0.30963	0.45502	0.10019	0.53154	0.03488
1736	0.36246	0.34903	0.48975	0.10124	0.53294	0.03984
1737	0.36672	0.39162	0.52445	0.10297	0.53584	0.04534
1738	0.37250	0.43833	0.55971	0.10537	0.54048	0.05117
1739	0.37854	0.48873	0.59491	0.10842	0.54700	0.05702
1740	0.38389	0.54113	0.62855	0.11199	0.55493	0.06284
1741	0.38880	0.59502	0.65951	0.11581	0.56348	0.06899
1742	0.39336	0.65177	0.68771	0.11950	0.57192	0.07565
1743	0.39664	0.71225	0.71342	0.12268	0.57974	0.08236
1744	0.39744	0.77607	0.73702	0.12524	0.58698	0.08845
1745	0.39442	0.84354	0.76015	0.12711	0.59414	0.09376
1746	0.38514	0.91602	0.78603	0.12818	0.60153	0.09853
1747	0.36657	0.99311	0.81716	0.12865	0.60906	0.10284
1748	0.33683	1.07186	0.85359	0.12905	0.61661	0.10669
1749	0.29571	1.14895	0.89440	0.12975	0.62439	0.11035
1750	0.24411	1.22143	0.93843	0.13044	0.63262	0.11417
1751	0.18405	1.28705	0.98203	0.13076	0.64132	0.11823
1752	0.11765	1.34617	1.02182	0.13068	0.65029	0.12220
1753	0.04854	1.39769	1.06348	0.13038	0.65917	0.12573
1754	-0.00966	1.43243	1.11038	0.12990	0.66742	0.12876
1755	-0.04386	1.44863	1.15081	0.12930	0.67448	0.13111
1756	-0.05580	1.45479	1.17753	0.12889	0.67994	0.13242
1757	-0.05380	1.45696	1.19036	0.12904	0.68370	0.13245
1758	-0.04356	1.45661	1.19107	0.12991	0.68595	0.13138
1759	-0.03055	1.45357	1.18310	0.13154	0.68713	0.12952
1760	-0.02236	1.44809	1.16989	0.13389	0.68773	0.12694
1761	-0.02274	1.44214	1.15663	0.13662	0.68803	0.12359
1762	-0.02767	1.43898	1.14770	0.13939	0.68779	0.11947
1763	-0.03334	1.44102	1.14116	0.14223	0.68657	0.11473
1764	-0.03930	1.44908	1.13541	0.14530	0.68424	0.10970
1765	-0.04137	1.46078	1.13306	0.14841	0.68112	0.10474
1766	-0.03718	1.47050	1.13124	0.15098	0.67783	0.10015
1767	-0.02925	1.47424	1.12288	0.15257	0.67499	0.09628
1768	-0.01778	1.47223	1.10809	0.15326	0.67284	0.09347
1769	-0.00363	1.46794	1.09154	0.15341	0.67130	0.09172
1770	0.01098	1.46515	1.07439	0.15335	0.67043	0.09074
1771	0.02509	1.46492	1.05438	0.15336	0.67052	0.09017
1772	0.04002	1.46523	1.03021	0.15364	0.67180	0.08958
1773	0.05698	1.46340	1.00287	0.15427	0.67442	0.08860
1774	0.07549	1.45746	0.97292	0.15524	0.67833	0.08722
1775	0.09415	1.44702	0.94002	0.15644	0.68303	0.08558
1776	0.11168	1.43282	0.90471	0.15781	0.68756	0.08361
1777	0.12745	1.41566	0.86886	0.15932	0.69091	0.08109
1778	0.14182	1.39587	0.83406	0.16092	0.69250	0.07799
1779	0.15545	1.37370	0.80033	0.16243	0.69245	0.07450
1780	0.16829	1.34951	0.76674	0.16369	0.69119	0.07079
1781	0.17971	1.32357	0.73263	0.16469	0.68886	0.06700
1782	0.18984	1.29598	0.69814	0.16552	0.68528	0.06318
1783	0.19984	1.26700	0.66402	0.16609	0.68069	0.05946
1784	0.21043	1.23709	0.63100	0.16630	0.67602	0.05608
1785	0.22074	1.20681	0.59922	0.16627	0.67218	0.05326
1786	0.22950	1.17658	0.56837	0.16623	0.66934	0.05105
1787	0.23667	1.14639	0.53865	0.16643	0.66703	0.04945
1788	0.24343	1.11570	0.51099	0.16696	0.66474	0.04840
1789	0.25057	1.08398	0.48574	0.16752	0.66233	0.04768
1790	0.25788	1.05099	0.46184	0.16775	0.65981	0.04704
1791	0.26456	1.01672	0.43809	0.16746	0.65701	0.04634
1792	0.26976	0.98134	0.41448	0.16660	0.65368	0.04553
1793	0.27308	0.94533	0.39207	0.16533	0.64987	0.04470
1794	0.27483	0.90938	0.37205	0.16398	0.64589	0.04396
1795	0.27579	0.87412	0.35514	0.16281	0.64179	0.04330
1796	0.27678	0.83980	0.34092	0.16162	0.63705	0.04256
1797	0.27816	0.80620	0.32807	0.15985	0.63118	0.04154
1798	0.27946	0.77309	0.31529	0.15708	0.62418	0.04020
1799	0.27996	0.74049	0.30207	0.15324	0.61655	0.03885
1800	0.27964	0.70835	0.28858	0.14863	0.60867	0.03795
1801	0.27911	0.67629	0.27544	0.14339	0.60042	0.03748
1802	0.27884	0.64401	0.26364	0.13745	0.59143	0.03701
1803	0.27872	0.61178	0.25436	0.13085	0.58156	0.03615
1804	0.27827	0.58037	0.24800	0.12382	0.57115	0.03487
1805	0.27719	0.55036	0.24359	0.11656	0.56105	0.03340
1806	0.27530	0.52174	0.23952	0.10904	0.55222	0.03202
1807	0.27239	0.49420	0.23491	0.10121	0.54508	0.03090
1808	0.26864	0.46752	0.22987	0.09296	0.53913	0.03013
1809	0.26465	0.44164	0.22443	0.08406	0.53346	0.02966
1810	0.26083	0.41654	0.21812	0.07454	0.52778	0.02926
1811	0.25713	0.39226	0.21088	0.06502	0.52267	0.02861
1812	0.25335	0.36886	0.20354	0.05621	0.51878	0.02751
1813	0.24933	0.34624	0.19701	0.04820	0.51605	0.02594
1814	0.24491	0.32441	0.19149	0.04070	0.51399	0.02415
1815	0.23997	0.30367	0.18648	0.03368	0.51208	0.02250
1816	0.23474	0.28412	0.18125	0.02738	0.51008	0.02119
1817	0.22965	0.26545	0.17532	0.02197	0.50805	0.02014
1818	0.22488	0.24737	0.16886	0.01745	0.50632	0.01928
1819	0.22036	0.23006	0.16241	0.01387	0.50525	0.01868
1820	0.21599	0.21385	0.15635	0.01146	0.50501	0.01835
1821	0.21186	0.19882	0.15060	0.01052	0.50534	0.01819
1822	0.20804	0.18480	0.14503	0.01102	0.50571	0.01798
1823	0.20471	0.17153	0.13959	0.01234	0.50573	0.01739
1824	0.20205	0.15882	0.13416	0.01375	0.50540	0.01630
1825	0.20012	0.14662	0.12843	0.01483	0.50506	0.01502
1826	0.19876	0.13519	0.12189	0.01557	0.50500	0.01415
1827	0.19783	0.12502	0.11424	0.01611	0.50533	0.01393
1828	0.19731	0.11660	0.10573	0.01652	0.50586	0.01408
1829	0.19711	0.11005	0.09703	0.01680	0.50631	0.01416
1830	0.19696	0.10507	0.08874	0.01694	0.50662	0.01397
1831	0.19652	0.10109	0.08107	0.01698	0.50685	0.01363
1832	0.19555	0.09772	0.07397	0.01692	0.50702	0.01330
1833	0.19412	0.09489	0.06740	0.01694	0.50712	0.01300
1834	0.19245	0.09269	0.06153	0.01724	0.50710	0.01270
1835	0.19077	0.09113	0.05654	0.01771	0.50698	0.01239
1836	0.18923	0.09016	0.05230	0.01802	0.50685	0.01220
1837	0.18785	0.08965	0.04847	0.01802	0.50679	0.01224
1838	0.18664	0.08939	0.04482	0.01771	0.50683	0.01248
1839	0.18563	0.08907	0.04134	0.01715	0.50689	0.01272
1840	0.18494	0.08859	0.03807	0.01647	0.50687	0.01278
1841	0.18458	0.08802	0.03495	0.01595	0.50673	0.01261
1842	0.18438	0.08748	0.03199	0.01563	0.50648	0.01223
1843	0.18422	0.08697	0.02927	0.01519	0.50618	0.01166
1844	0.18412	0.08646	0.02684	0.01451	0.50591	0.01100
1845	0.18410	0.08604	0.02454	0.01390	0.50579	0.01046
1846	0.18405	0.08582	0.02226	0.01374	0.50587	0.01020
1847	0.18380	0.08583	0.02013	0.01396	0.50607	0.01013
1848	0.18324	0.08601	0.01824	0.01418	0.50621	0.01010
1849	0.18238	0.08637	0.01649	0.01417	0.50617	0.00999
1850	0.18126	0.08692	0.01480	0.01405	0.50594	0.00994
1851	0.18001	0.08755	0.01321	0.01400	0.50561	0.01008
1852	0.17878	0.08800	0.01179	0.01404	0.50522	0.01033
1853	0.17773	0.08806	0.01058	0.01403	0.50478	0.01042
1854	0.17696	0.08780	0.00957	0.01390	0.50433	0.01024
1855	0.17649	0.08743	0.00880	0.01377	0.50383	0.00991
1856	0.17633	0.08704	0.00831	0.01376	0.50326	0.00961
1857	0.17649	0.08660	0.00803	0.01383	0.50267	0.00943
1858	0.17695	0.08609	0.00775	0.01390	0.50222	0.00945
1859	0.17769	0.08555	0.00739	0.01400	0.50199	0.00969
1860	0.17859	0.08496	0.00706	0.01416	0.50199	0.01017
1861	0.17951	0.08427	0.00685	0.01434	0.50212	0.01086
1862	0.18035	0.08346	0.00668	0.01446	0.50229	0.01163
1863	0.18104	0.08263	0.00640	0.01451	0.50236	0.01223
1864	0.18154	0.08192	0.00603	0.01447	0.50229	0.01259
1865	0.18192	0.08134	0.00579	0.01420	0.50207	0.01293
1866	0.18224	0.08087	0.00578	0.01366	0.50171	0.01355
1867	0.18253	0.08049	0.00585	0.01310	0.50127	0.01449
1868	0.18277	0.08021	0.00575	0.01274	0.50085	0.01562
1869	0.18292	0.08002	0.00544	0.01235	0.50043	0.01684
1870	0.18296	0.07996	0.00506	0.01145	0.49982	0.01815
1871	0.18290	0.08006	0.00474	0.00982	0.49887	0.01953
1872	0.18279	0.08030	0.00444	0.00760	0.49763	0.02098
1873	0.18273	0.08058	0.00410	0.00513	0.49640	0.02252
1874	0.18281	0.08073	0.00374	0.00265	0.49533	0.02410
1875	0.18303	0.08060	0.00344	0.00009	0.49428	0.02554
1876	0.18330	0.08021	0.00318	-0.00273	0.49297	0.02681
1877	0.18342	0.07977	0.00293	-0.00571	0.49128	0.02808
1878	0.18333	0.07958	0.00272	-0.00862	0.48931	0.02949
1879	0.18321	0.07972	0.00268	-0.01146	0.48720	0.03086
1880	0.18323	0.08000	0.00290	-0.01447	0.48505	0.03190
1881	0.18342	0.08020	0.00326	-0.01770	0.48284	0.03259
1882	0.18367	0.08017	0.00363	-0.02080	0.48045	0.03313
1883	0.18385	0.07990	0.00398	-0.02337	0.47776	0.03360
1884	0.18382	0.07954	0.00427	-0.02534	0.47485	0.03382
1885	0.18352	0.07931	0.00447	-0.02707	0.47200	0.03361
1886	0.18308	0.07932	0.00455	-0.02891	0.46940	0.03305
1887	0.18278	0.07948	0.00451	-0.03087	0.46712	0.03229
1888	0.18276	0.07959	0.00435	-0.03275	0.46518	0.03146
1889	0.18298	0.07951	0.00410	-0.03440	0.46372	0.03054
1890	0.18326	0.07930	0.00386	-0.03578	0.46285	0.02949
1891	0.18343	0.07918	0.00371	-0.03682	0.46261	0.02828
1892	0.18340	0.07924	0.00372	-0.03738	0.46293	0.02690
1893	0.18323	0.07932	0.00392	-0.03750	0.46363	0.02538
1894	0.18300	0.07929	0.00426	-0.03727	0.46443	0.02385
1895	0.18280	0.07920	0.00464	-0.03668	0.46509	0.02241
1896	0.18278	0.07921	0.00499	-0.03572	0.46548	0.02106
1897	0.18293	0.07932	0.00525	-0.03442	0.46562	0.01962
1898	0.18310	0.07949	0.00538	-0.03290	0.46556	0.01797
1899	0.18315	0.07975	0.00534	-0.03127	0.46535	0.01605
1900	0.18312	0.08010	0.00507	-0.02969	0.46508	0.01399
1901	0.18311	0.08048	0.00468	-0.02844	0.46488	0.01204
1902	0.18318	0.08075	0.00443	-0.02777	0.46487	0.01049
1903	0.18331	0.08084	0.00452	-0.02774	0.46506	0.00941
1904	0.18343	0.08079	0.00493	-0.02815	0.46532	0.00868
1905	0.18345	0.08070	0.00550	-0.02868	0.46551	0.00816
1906	0.18331	0.08068	0.00611	-0.02910	0.46564	0.00791
1907	0.18299	0.08083	0.00671	-0.02941	0.46588	0.00795
1908	0.18255	0.08107	0.00728	-0.02979	0.46633	0.00815
1909	0.18210	0.08125	0.00777	-0.03037	0.46683	0.00833
1910	0.18180	0.08131	0.00816	-0.03096	0.46708	0.00843
1911	0.18171	0.08139	0.00848	-0.03123	0.46696	0.00844
1912	0.18170	0.08166	0.00881	-0.03109	0.46666	0.00830
1913	0.18151	0.08225	0.00930	-0.03081	0.46640	0.00799
1914	0.18110	0.08307	0.01007	-0.03056	0.46632	0.00757
1915	0.18058	0.08399	0.01109	-0.03027	0.46645	0.00715
1916	0.17995	0.08496	0.01223	-0.02985	0.46679	0.00674
1917	0.17920	0.08584	0.01344	-0.02937	0.46724	0.00642
1918	0.17844	0.08639	0.01496	-0.02894	0.46756	0.00628
1919	0.17790	0.08656	0.01706	-0.02861	0.46774	0.00635
1920	0.17770	0.08666	0.01966	-0.02832	0.46794	0.00649
1921	0.17771	0.08710	0.02240	-0.02797	0.46822	0.00655
1922	0.17779	0.08790	0.02498	-0.02755	0.46841	0.00647
1923	0.17793	0.08877	0.02746	-0.02722	0.46838	0.00638
1924	0.17822	0.08946	0.03010	-0.02715	0.46816	0.00642
1925	0.17870	0.09003	0.03304	-0.02740	0.46792	0.00665
1926	0.17933	0.09068	0.03623	-0.02787	0.46786	0.00694
1927	0.18004	0.09159	0.03954	-0.02834	0.46794	0.00707
1928	0.18087	0.09267	0.04300	-0.02867	0.46797	0.00692
1929	0.18201	0.09359	0.04683	-0.02886	0.46781	0.00668
1930	0.18356	0.09420	0.05114	-0.02894	0.46751	0.00658
1931	0.18548	0.09468	0.05574	-0.02893	0.46718	0.00673
1932	0.18755	0.09523	0.06032	-0.02894	0.46697	0.00706
1933	0.18953	0.09583	0.06469	-0.02901	0.46699	0.00748
1934	0.19146	0.09632	0.06885	-0.02905	0.46717	0.00795
1935	0.19353	0.09670	0.07284	-0.02894	0.46728	0.00841
1936	0.19576	0.09710	0.07667	-0.02864	0.46721	0.00873
1937	0.19803	0.09752	0.08033	-0.02827	0.46699	0.00887
1938	0.20024	0.09791	0.08378	-0.02799	0.46666	0.00889
1939	0.20234	0.09824	0.08699	-0.02775	0.46626	0.00889
1940	0.20431	0.09859	0.09018	-0.02726	0.46588	0.00896
1941	0.20614	0.09902	0.09361	-0.02633	0.46564	0.00916
1942	0.20795	0.09952	0.09728	-0.02524	0.46552	0.00944
1943	0.20989	0.09995	0.10087	-0.02451	0.46543	0.00961
1944	0.21208	0.10018	0.10416	-0.02423	0.46532	0.00959
1945	0.21449	0.10021	0.10711	-0.02410	0.46526	0.00953
1946	0.21694	0.10027	0.10980	-0.02393	0.46527	0.00952
1947	0.21915	0.10066	0.11238	-0.02383	0.46530	0.00951
1948	0.22095	0.10156	0.11490	-0.02391	0.46523	0.00935
1949	0.22245	0.10282	0.11736	-0.02411	0.46503	0.00900
1950	0.22392	0.10403	0.11959	-0.02439	0.46479	0.00861
1951	0.22547	0.10489	0.12151	-0.02484	0.46449	0.00834
1952	0.22719	0.10532	0.12322	-0.02550	0.46408	0.00829
1953	0.22936	0.10537	0.12489	-0.02618	0.46368	0.00842
1954	0.23206	0.10516	0.12656	-0.02655	0.46349	0.00858
1955	0.23478	0.10498	0.12809	-0.02653	0.46360	0.00863
1956	0.23682	0.10501	0.12934	-0.02631	0.46385	0.00857
1957	0.23809	0.10517	0.13027	-0.02609	0.46411	0.00844
1958	0.23899	0.10527	0.13095	-0.02598	0.46436	0.00827
1959	0.24009	0.10510	0.13148	-0.02602	0.46464	0.00809
1960	0.24169	0.10451	0.13197	-0.02615	0.46487	0.00803
1961	0.24370	0.10353	0.13251	-0.02626	0.46499	0.00811
1962	0.24570	0.10229	0.13303	-0.02635	0.46506	0.00815
1963	0.24738	0.10098	0.13330	-0.02648	0.46518	0.00789
1964	0.24890	0.09958	0.13323	-0.02663	0.46536	0.00743
1965	0.25055	0.09796	0.13287	-0.02672	0.46563	0.00705
1966	0.25236	0.09607	0.13237	-0.02673	0.46601	0.00694
1967	0.25397	0.09399	0.13177	-0.02677	0.46632	0.00706
1968	0.25495	0.09186	0.13106	-0.02696	0.46620	0.00729
1969	0.25538	0.08978	0.13025	-0.02733	0.46552	0.00757
1970	0.25562	0.08772	0.12936	-0.02775	0.46470	0.00775
1971	0.25576	0.08560	0.12838	-0.02793	0.46429	0.00765
1972	0.25558	0.08332	0.12729	-0.02779	0.46452	0.00729
1973	0.25510	0.08082	0.12606	-0.02752	0.46502	0.00698
1974	0.25464	0.07817	0.12458	-0.02745	0.46527	0.00701
1975	0.25438	0.07562	0.12269	-0.02766	0.46507	0.00740
1976	0.25414	0.07339	0.12031	-0.02790	0.46467	0.00793
1977	0.25367	0.07154	0.11750	-0.02801	0.46438	0.00845
1978	0.25284	0.07009	0.11421	-0.02804	0.46424	0.00894
1979	0.25174	0.06904	0.11034	-0.02813	0.46416	0.00933
1980	0.25057	0.06833	0.10602	-0.02820	0.46418	0.00950
1981	0.24945	0.06770	0.10161	-0.02812	0.46449	0.00940
1982	0.24825	0.06682	0.09739	-0.02790	0.46505	0.00920
1983	0.24668	0.06542	0.09345	-0.02767	0.46557	0.00916
1984	0.24460	0.06350	0.08982	-0.02754	0.46575	0.00939
1985	0.24203	0.06138	0.08643	-0.02745	0.46568	0.00982
1986	0.23919	0.05946	0.08299	-0.02742	0.46565	0.01027
1987	0.23637	0.05797	0.07914	-0.02746	0.46593	0.01051
1988	0.23367	0.05697	0.07486	-0.02743	0.46648	0.01040
1989	0.23089	0.05645	0.07042	-0.02714	0.46701	0.01001
1990	0.22785	0.05632	0.06613	-0.02659	0.46731	0.00958
1991	0.22465	0.05629	0.06210	-0.02601	0.46751	0.00932
1992	0.22156	0.05615	0.05828	-0.02574	0.46782	0.00933
1993	0.21886	0.05592	0.05465	-0.02601	0.46819	0.00952
1994	0.21666	0.05575	0.05128	-0.02664	0.46835	0.00965
1995	0.21484	0.05570	0.04827	-0.02718	0.46819	0.00964
1996	0.21317	0.05575	0.04557	-0.02736	0.46788	0.00961
1997	0.21146	0.05584	0.04298	-0.02732	0.46765	0.00962
1998	0.20982	0.05591	0.04036	-0.02726	0.46757	0.00960
1999	0.20853	0.05583	0.03775	-0.02729	0.46759	0.00943
2000	0.20773	0.05542	0.03522	-0.02731	0.46755	0.00914
2001	0.20736	0.05463	0.03279	-0.02725	0.46737	0.00882
2002	0.20727	0.05367	0.03040	-0.02721	0.46710	0.00857
2003	0.20732	0.05282	0.02812	-0.02738	0.46694	0.00842
2004	0.20748	0.05226	0.02609	-0.02774	0.46695	0.00840
