	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
54	0.19000	0.24867	1.52161	0.03242	0.48427	0.07239	0.17932	0.09286	0.07139	0.06259	0.39421	0.47624	0.22304	0.16558	0.47519	0.08734	0.28553	0.87490	0.25681	0.19291	0.88006	0.01137	0.29799	1.43208	0.33050	0.15581	1.44831	-0.03665	0.40179	1.18229	0.42797	0.25017	1.19791	0.10073	0.48397	1.38293	0.34864	0.40841	1.38604
55	0.18987	0.24982	1.52158	0.03294	0.48441	0.07223	0.17932	0.09319	0.07142	0.06228	0.39414	0.47609	0.22270	0.16595	0.47525	0.08726	0.28666	0.87506	0.25650	0.19362	0.88009	0.01115	0.29984	1.43203	0.33008	0.15610	1.44829	-0.03614	0.40350	1.18205	0.42705	0.25003	1.19754	0.10149	0.48507	1.38276	0.34766	0.40864	1.38534
56	0.18966	0.25071	1.52174	0.03340	0.48454	0.07210	0.17915	0.09335	0.07145	0.06210	0.39409	0.47597	0.22246	0.16652	0.47521	0.08712	0.28784	0.87527	0.25611	0.19433	0.88006	0.01080	0.30191	1.43182	0.32964	0.15603	1.44831	-0.03523	0.40569	1.18165	0.42595	0.24975	1.19722	0.10231	0.48645	1.38276	0.34693	0.40864	1.38493
57	0.18919	0.25140	1.52196	0.03348	0.48465	0.07201	0.17875	0.09338	0.07148	0.06211	0.39418	0.47588	0.22220	0.16706	0.47513	0.08670	0.28880	0.87544	0.25551	0.19496	0.88000	0.01056	0.30371	1.43147	0.32888	0.15588	1.44821	-0.03413	0.40776	1.18117	0.42488	0.24926	1.19687	0.10275	0.48763	1.38308	0.34679	0.40826	1.38488
58	0.18846	0.25203	1.52223	0.03318	0.48471	0.07192	0.17828	0.09340	0.07151	0.06214	0.39447	0.47583	0.22172	0.16732	0.47513	0.08604	0.28954	0.87554	0.25477	0.19557	0.87999	0.01042	0.30491	1.43123	0.32777	0.15606	1.44796	-0.03331	0.40896	1.18076	0.42394	0.24862	1.19639	0.10266	0.48833	1.38348	0.34702	0.40773	1.38480
59	0.18772	0.25262	1.52261	0.03285	0.48465	0.07184	0.17803	0.09347	0.07154	0.06202	0.39488	0.47583	0.22107	0.16725	0.47522	0.08539	0.29028	0.87566	0.25410	0.19627	0.88003	0.01029	0.30572	1.43130	0.32663	0.15674	1.44771	-0.03300	0.40920	1.18051	0.42308	0.24800	1.19577	0.10244	0.48879	1.38351	0.34712	0.40739	1.38432
60	0.18726	0.25313	1.52308	0.03284	0.48452	0.07179	0.17812	0.09351	0.07157	0.06170	0.39525	0.47591	0.22050	0.16711	0.47535	0.08493	0.29120	0.87589	0.25357	0.19703	0.88010	0.01024	0.30660	1.43159	0.32587	0.15766	1.44757	-0.03297	0.40911	1.18039	0.42231	0.24755	1.19513	0.10262	0.48942	1.38300	0.34683	0.40730	1.38357
61	0.18716	0.25366	1.52342	0.03320	0.48451	0.07178	0.17831	0.09351	0.07160	0.06131	0.39551	0.47602	0.22019	0.16714	0.47543	0.08459	0.29223	0.87619	0.25305	0.19774	0.88014	0.01039	0.30787	1.43187	0.32555	0.15841	1.44759	-0.03278	0.40935	1.18025	0.42160	0.24733	1.19466	0.10337	0.49047	1.38216	0.34628	0.40739	1.38290
62	0.18728	0.25434	1.52351	0.03363	0.48472	0.07175	0.17830	0.09354	0.07160	0.06097	0.39574	0.47604	0.22012	0.16742	0.47539	0.08425	0.29326	0.87643	0.25245	0.19828	0.88012	0.01068	0.30960	1.43200	0.32541	0.15872	1.44772	-0.03224	0.41009	1.17995	0.42082	0.24727	1.19443	0.10440	0.49179	1.38129	0.34568	0.40763	1.38249
63	0.18746	0.25515	1.52343	0.03376	0.48506	0.07163	0.17806	0.09366	0.07159	0.06067	0.39604	0.47594	0.22014	0.16784	0.47529	0.08392	0.29422	0.87649	0.25181	0.19869	0.88008	0.01100	0.31162	1.43197	0.32505	0.15863	1.44789	-0.03150	0.41115	1.17946	0.41989	0.24720	1.19438	0.10535	0.49304	1.38059	0.34520	0.40809	1.38217
64	0.18753	0.25591	1.52333	0.03352	0.48531	0.07141	0.17773	0.09382	0.07162	0.06033	0.39647	0.47577	0.22013	0.16824	0.47525	0.08364	0.29514	0.87644	0.25121	0.19906	0.88008	0.01128	0.31352	1.43178	0.32442	0.15848	1.44799	-0.03067	0.41244	1.17894	0.41895	0.24704	1.19437	0.10619	0.49406	1.38017	0.34491	0.40870	1.38175
65	0.18738	0.25651	1.52336	0.03306	0.48540	0.07123	0.17747	0.09394	0.07173	0.05997	0.39699	0.47568	0.22008	0.16849	0.47532	0.08336	0.29599	0.87643	0.25068	0.19949	0.88017	0.01151	0.31495	1.43151	0.32373	0.15856	1.44801	-0.02973	0.41391	1.17857	0.41818	0.24684	1.19426	0.10716	0.49485	1.38004	0.34493	0.40919	1.38135
66	0.18703	0.25688	1.52359	0.03266	0.48541	0.07118	0.17734	0.09404	0.07188	0.05969	0.39755	0.47574	0.21998	0.16856	0.47547	0.08306	0.29679	0.87656	0.25024	0.20004	0.88031	0.01166	0.31590	1.43127	0.32317	0.15887	1.44801	-0.02863	0.41541	1.17839	0.41768	0.24663	1.19410	0.10851	0.49560	1.37999	0.34528	0.40936	1.38119
67	0.18670	0.25705	1.52401	0.03246	0.48543	0.07121	0.17733	0.09421	0.07197	0.05956	0.39808	0.47588	0.21980	0.16858	0.47561	0.08278	0.29760	0.87677	0.24985	0.20065	0.88042	0.01165	0.31664	1.43118	0.32265	0.15922	1.44804	-0.02749	0.41673	1.17835	0.41739	0.24638	1.19401	0.11026	0.49650	1.37970	0.34571	0.40923	1.38127
68	0.18659	0.25718	1.52448	0.03251	0.48538	0.07121	0.17741	0.09451	0.07198	0.05952	0.39846	0.47597	0.21951	0.16868	0.47568	0.08262	0.29847	0.87699	0.24948	0.20118	0.88047	0.01139	0.31748	1.43128	0.32207	0.15961	1.44813	-0.02647	0.41781	1.17836	0.41706	0.24618	1.19399	0.11221	0.49770	1.37902	0.34600	0.40913	1.38141
69	0.18665	0.25750	1.52479	0.03273	0.48517	0.07111	0.17753	0.09486	0.07191	0.05947	0.39865	0.47597	0.21915	0.16895	0.47568	0.08253	0.29938	0.87718	0.24912	0.20160	0.88046	0.01091	0.31845	1.43150	0.32153	0.16019	1.44825	-0.02570	0.41875	1.17837	0.41655	0.24630	1.19396	0.11395	0.49914	1.37816	0.34613	0.40940	1.38149
70	0.18662	0.25809	1.52485	0.03303	0.48485	0.07098	0.17763	0.09513	0.07185	0.05944	0.39875	0.47596	0.21879	0.16935	0.47564	0.08236	0.30020	0.87735	0.24868	0.20195	0.88043	0.01035	0.31938	1.43165	0.32123	0.16085	1.44839	-0.02529	0.41957	1.17834	0.41595	0.24676	1.19393	0.11518	0.50030	1.37742	0.34616	0.41006	1.38152
71	0.18628	0.25883	1.52478	0.03333	0.48468	0.07091	0.17766	0.09519	0.07181	0.05948	0.39893	0.47598	0.21852	0.16970	0.47558	0.08197	0.30088	0.87752	0.24809	0.20229	0.88039	0.00993	0.32015	1.43169	0.32117	0.16126	1.44853	-0.02526	0.42010	1.17823	0.41549	0.24730	1.19396	0.11592	0.50063	1.37689	0.34615	0.41072	1.38161
72	0.18564	0.25954	1.52475	0.03356	0.48484	0.07091	0.17753	0.09501	0.07179	0.05953	0.39929	0.47604	0.21837	0.16983	0.47551	0.08139	0.30150	0.87767	0.24741	0.20275	0.88033	0.00972	0.32084	1.43172	0.32112	0.16136	1.44861	-0.02549	0.42030	1.17807	0.41522	0.24769	1.19406	0.11638	0.50023	1.37648	0.34623	0.41104	1.38190
73	0.18487	0.26010	1.52485	0.03365	0.48523	0.07095	0.17729	0.09472	0.07181	0.05946	0.39979	0.47610	0.21819	0.16980	0.47547	0.08081	0.30220	0.87781	0.24682	0.20342	0.88026	0.00965	0.32162	1.43180	0.32085	0.16145	1.44859	-0.02569	0.42055	1.17796	0.41514	0.24805	1.19419	0.11672	0.49996	1.37620	0.34646	0.41109	1.38242
74	0.18414	0.26050	1.52502	0.03353	0.48561	0.07098	0.17702	0.09454	0.07189	0.05928	0.40035	0.47618	0.21785	0.16979	0.47552	0.08048	0.30303	0.87796	0.24645	0.20417	0.88025	0.00957	0.32250	1.43185	0.32036	0.16188	1.44851	-0.02558	0.42139	1.17797	0.41525	0.24859	1.19438	0.11701	0.50051	1.37618	0.34681	0.41127	1.38300
75	0.18356	0.26076	1.52523	0.03328	0.48584	0.07101	0.17681	0.09457	0.07203	0.05912	0.40089	0.47627	0.21735	0.16987	0.47569	0.08044	0.30390	0.87812	0.24625	0.20479	0.88035	0.00936	0.32338	1.43183	0.31974	0.16261	1.44851	-0.02515	0.42291	1.17810	0.41552	0.24926	1.19469	0.11730	0.50178	1.37653	0.34712	0.41183	1.38343
76	0.18307	0.26099	1.52546	0.03309	0.48591	0.07097	0.17670	0.09476	0.07215	0.05899	0.40132	0.47630	0.21688	0.16992	0.47587	0.08048	0.30471	0.87824	0.24604	0.20517	0.88049	0.00898	0.32423	1.43184	0.31897	0.16325	1.44861	-0.02464	0.42464	1.17834	0.41582	0.24982	1.19517	0.11741	0.50330	1.37713	0.34715	0.41265	1.38359
77	0.18254	0.26130	1.52567	0.03310	0.48585	0.07084	0.17668	0.09497	0.07213	0.05886	0.40160	0.47624	0.21656	0.16977	0.47594	0.08033	0.30533	0.87827	0.24564	0.20537	0.88053	0.00855	0.32510	1.43194	0.31797	0.16348	1.44871	-0.02437	0.42617	1.17861	0.41601	0.25013	1.19576	0.11718	0.50472	1.37781	0.34690	0.41339	1.38363
78	0.18203	0.26167	1.52583	0.03329	0.48576	0.07064	0.17663	0.09517	0.07192	0.05868	0.40186	0.47614	0.21638	0.16935	0.47586	0.07989	0.30570	0.87820	0.24505	0.20549	0.88044	0.00823	0.32599	1.43207	0.31691	0.16337	1.44875	-0.02443	0.42749	1.17888	0.41612	0.25027	1.19635	0.11677	0.50578	1.37842	0.34679	0.41380	1.38390
79	0.18165	0.26196	1.52600	0.03353	0.48573	0.07046	0.17654	0.09538	0.07169	0.05850	0.40222	0.47607	0.21620	0.16878	0.47578	0.07939	0.30592	0.87812	0.24447	0.20558	0.88032	0.00803	0.32680	1.43221	0.31621	0.16322	1.44884	-0.02475	0.42872	1.17921	0.41632	0.25043	1.19689	0.11653	0.50640	1.37894	0.34722	0.41382	1.38467
80	0.18137	0.26218	1.52623	0.03369	0.48572	0.07033	0.17653	0.09549	0.07164	0.05839	0.40266	0.47605	0.21595	0.16832	0.47586	0.07906	0.30622	0.87808	0.24405	0.20574	0.88035	0.00789	0.32736	1.43247	0.31611	0.16319	1.44909	-0.02522	0.42984	1.17974	0.41663	0.25073	1.19742	0.11677	0.50682	1.37922	0.34815	0.41357	1.38589
81	0.18108	0.26242	1.52649	0.03368	0.48563	0.07022	0.17668	0.09544	0.07182	0.05840	0.40310	0.47605	0.21569	0.16807	0.47611	0.07893	0.30671	0.87809	0.24377	0.20599	0.88056	0.00775	0.32753	1.43293	0.31634	0.16320	1.44947	-0.02578	0.43071	1.18054	0.41690	0.25115	1.19796	0.11776	0.50734	1.37905	0.34913	0.41329	1.38728
82	0.18084	0.26268	1.52673	0.03349	0.48551	0.07016	0.17692	0.09532	0.07209	0.05846	0.40345	0.47607	0.21549	0.16791	0.47643	0.07885	0.30726	0.87817	0.24357	0.20634	0.88083	0.00759	0.32734	1.43350	0.31632	0.16320	1.44981	-0.02625	0.43142	1.18152	0.41701	0.25165	1.19852	0.11928	0.50796	1.37861	0.34979	0.41321	1.38855
83	0.18072	0.26290	1.52687	0.03322	0.48548	0.07018	0.17706	0.09520	0.07229	0.05848	0.40370	0.47613	0.21524	0.16771	0.47668	0.07876	0.30770	0.87828	0.24344	0.20673	0.88102	0.00736	0.32716	1.43390	0.31586	0.16327	1.45003	-0.02641	0.43230	1.18235	0.41703	0.25222	1.19911	0.12065	0.50838	1.37848	0.35008	0.41344	1.38952
84	0.18066	0.26303	1.52694	0.03299	0.48557	0.07028	0.17708	0.09504	0.07237	0.05840	0.40390	0.47624	0.21488	0.16748	0.47682	0.07869	0.30801	0.87842	0.24337	0.20703	0.88108	0.00713	0.32731	1.43396	0.31529	0.16350	1.45018	-0.02633	0.43354	1.18283	0.41707	0.25280	1.19964	0.12138	0.50826	1.37900	0.35024	0.41386	1.39022
85	0.18055	0.26312	1.52699	0.03280	0.48573	0.07043	0.17704	0.09484	0.07240	0.05831	0.40413	0.47639	0.21449	0.16736	0.47686	0.07870	0.30830	0.87858	0.24327	0.20715	0.88108	0.00705	0.32773	1.43379	0.31486	0.16377	1.45029	-0.02636	0.43484	1.18302	0.41713	0.25322	1.20000	0.12146	0.50758	1.37984	0.35051	0.41413	1.39078
86	0.18034	0.26327	1.52702	0.03268	0.48587	0.07057	0.17702	0.09469	0.07243	0.05825	0.40447	0.47657	0.21424	0.16739	0.47689	0.07870	0.30859	0.87874	0.24310	0.20715	0.88110	0.00720	0.32811	1.43365	0.31455	0.16394	1.45035	-0.02671	0.43576	1.18318	0.41712	0.25343	1.20020	0.12124	0.50673	1.38055	0.35085	0.41409	1.39132
87	0.18009	0.26353	1.52700	0.03268	0.48596	0.07064	0.17700	0.09474	0.07247	0.05819	0.40496	0.47673	0.21411	0.16748	0.47693	0.07861	0.30886	0.87885	0.24286	0.20718	0.88116	0.00741	0.32836	1.43373	0.31427	0.16412	1.45038	-0.02716	0.43628	1.18347	0.41705	0.25365	1.20033	0.12103	0.50634	1.38099	0.35104	0.41389	1.39188
88	0.17990	0.26387	1.52694	0.03275	0.48599	0.07060	0.17696	0.09491	0.07248	0.05815	0.40554	0.47680	0.21396	0.16754	0.47697	0.07843	0.30913	0.87885	0.24257	0.20728	0.88121	0.00749	0.32860	1.43398	0.31405	0.16448	1.45043	-0.02740	0.43680	1.18388	0.41699	0.25410	1.20048	0.12095	0.50679	1.38130	0.35103	0.41374	1.39255
89	0.17983	0.26413	1.52682	0.03279	0.48599	0.07049	0.17688	0.09503	0.07244	0.05820	0.40605	0.47680	0.21376	0.16740	0.47699	0.07822	0.30942	0.87881	0.24228	0.20742	0.88120	0.00742	0.32896	1.43419	0.31393	0.16492	1.45052	-0.02740	0.43765	1.18430	0.41696	0.25473	1.20067	0.12098	0.50796	1.38158	0.35103	0.41372	1.39329
90	0.17980	0.26421	1.52669	0.03283	0.48596	0.07038	0.17680	0.09496	0.07234	0.05833	0.40639	0.47675	0.21358	0.16690	0.47696	0.07801	0.30970	0.87877	0.24200	0.20759	0.88112	0.00726	0.32934	1.43421	0.31383	0.16517	1.45058	-0.02736	0.43877	1.18461	0.41692	0.25527	1.20086	0.12100	0.50927	1.38184	0.35116	0.41378	1.39393
91	0.17965	0.26414	1.52659	0.03298	0.48597	0.07030	0.17675	0.09475	0.07220	0.05840	0.40658	0.47672	0.21350	0.16614	0.47693	0.07777	0.30991	0.87875	0.24176	0.20781	0.88100	0.00700	0.32965	1.43410	0.31366	0.16510	1.45054	-0.02747	0.43993	1.18485	0.41688	0.25554	1.20100	0.12103	0.51009	1.38210	0.35136	0.41393	1.39425
92	0.17937	0.26408	1.52651	0.03320	0.48604	0.07025	0.17673	0.09457	0.07211	0.05839	0.40677	0.47670	0.21342	0.16539	0.47695	0.07755	0.31003	0.87873	0.24160	0.20802	0.88092	0.00664	0.32995	1.43412	0.31341	0.16489	1.45038	-0.02776	0.44099	1.18520	0.41684	0.25568	1.20105	0.12122	0.51025	1.38241	0.35144	0.41420	1.39423
93	0.17911	0.26413	1.52640	0.03333	0.48615	0.07020	0.17670	0.09453	0.07210	0.05841	0.40711	0.47670	0.21325	0.16485	0.47704	0.07747	0.31010	0.87866	0.24153	0.20810	0.88094	0.00622	0.33034	1.43447	0.31320	0.16480	1.45020	-0.02820	0.44187	1.18577	0.41669	0.25595	1.20103	0.12151	0.51017	1.38275	0.35125	0.41460	1.39410
94	0.17895	0.26430	1.52629	0.03325	0.48627	0.07016	0.17667	0.09463	0.07217	0.05846	0.40758	0.47672	0.21301	0.16452	0.47720	0.07753	0.31019	0.87859	0.24148	0.20803	0.88106	0.00587	0.33083	1.43497	0.31314	0.16485	1.45012	-0.02864	0.44253	1.18636	0.41633	0.25641	1.20097	0.12165	0.51039	1.38306	0.35092	0.41503	1.39407
95	0.17880	0.26455	1.52620	0.03308	0.48634	0.07019	0.17668	0.09473	0.07227	0.05848	0.40800	0.47680	0.21273	0.16427	0.47739	0.07764	0.31028	0.87859	0.24142	0.20785	0.88123	0.00572	0.33127	1.43522	0.31317	0.16493	1.45009	-0.02875	0.44317	1.18669	0.41590	0.25667	1.20082	0.12165	0.51087	1.38336	0.35070	0.41524	1.39404
96	0.17858	0.26481	1.52610	0.03294	0.48632	0.07034	0.17674	0.09472	0.07238	0.05848	0.40825	0.47700	0.21245	0.16405	0.47756	0.07770	0.31039	0.87875	0.24133	0.20771	0.88138	0.00578	0.33160	1.43495	0.31313	0.16492	1.45000	-0.02829	0.44411	1.18665	0.41566	0.25638	1.20054	0.12187	0.51109	1.38374	0.35067	0.41506	1.39374
97	0.17838	0.26497	1.52604	0.03284	0.48617	0.07055	0.17685	0.09465	0.07246	0.05857	0.40845	0.47726	0.21222	0.16384	0.47769	0.07772	0.31059	0.87902	0.24125	0.20774	0.88147	0.00597	0.33192	1.43429	0.31296	0.16479	1.44976	-0.02737	0.44543	1.18635	0.41572	0.25565	1.20018	0.12254	0.51073	1.38420	0.35068	0.41458	1.39315
98	0.17836	0.26481	1.52609	0.03281	0.48601	0.07068	0.17691	0.09466	0.07247	0.05882	0.40880	0.47747	0.21206	0.16360	0.47776	0.07774	0.31090	0.87923	0.24121	0.20796	0.88148	0.00618	0.33228	1.43363	0.31277	0.16458	1.44947	-0.02642	0.44684	1.18607	0.41586	0.25490	1.19983	0.12350	0.51005	1.38459	0.35054	0.41407	1.39252
99	0.17857	0.26431	1.52629	0.03293	0.48593	0.07063	0.17687	0.09478	0.07237	0.05917	0.40936	0.47753	0.21186	0.16324	0.47776	0.07777	0.31118	0.87923	0.24120	0.20818	0.88141	0.00633	0.33256	1.43336	0.31271	0.16439	1.44931	-0.02587	0.44783	1.18607	0.41579	0.25443	1.19957	0.12438	0.50954	1.38482	0.35027	0.41372	1.39208
100	0.17889	0.26364	1.52659	0.03323	0.48591	0.07047	0.17679	0.09486	0.07218	0.05951	0.40999	0.47749	0.21156	0.16281	0.47768	0.07781	0.31132	0.87909	0.24123	0.20830	0.88123	0.00631	0.33271	1.43363	0.31288	0.16419	1.44938	-0.02577	0.44803	1.18636	0.41536	0.25413	1.19936	0.12500	0.50941	1.38480	0.34995	0.41359	1.39176
101	0.17913	0.26306	1.52690	0.03363	0.48584	0.07038	0.17668	0.09479	0.07198	0.05976	0.41051	0.47752	0.21125	0.16243	0.47754	0.07790	0.31143	0.87902	0.24129	0.20836	0.88102	0.00609	0.33285	1.43427	0.31326	0.16389	1.44962	-0.02588	0.44738	1.18662	0.41465	0.25373	1.19911	0.12516	0.50961	1.38461	0.34976	0.41365	1.39131
102	0.17923	0.26267	1.52717	0.03394	0.48567	0.07044	0.17650	0.09460	0.07184	0.05988	0.41085	0.47768	0.21110	0.16215	0.47742	0.07804	0.31157	0.87914	0.24135	0.20837	0.88085	0.00586	0.33310	1.43486	0.31375	0.16349	1.44986	-0.02602	0.44621	1.18655	0.41391	0.25302	1.19875	0.12462	0.50990	1.38437	0.34984	0.41371	1.39059
103	0.17922	0.26253	1.52735	0.03404	0.48546	0.07055	0.17624	0.09434	0.07180	0.05996	0.41116	0.47789	0.21111	0.16190	0.47735	0.07814	0.31163	0.87929	0.24137	0.20830	0.88076	0.00581	0.33335	1.43513	0.31415	0.16315	1.44999	-0.02625	0.44510	1.18622	0.41332	0.25202	1.19826	0.12362	0.51009	1.38420	0.35019	0.41351	1.38973
104	0.17921	0.26259	1.52743	0.03400	0.48529	0.07058	0.17615	0.09405	0.07184	0.06013	0.41161	0.47802	0.21111	0.16161	0.47738	0.07811	0.31159	0.87930	0.24127	0.20815	0.88078	0.00593	0.33339	1.43512	0.31439	0.16300	1.45004	-0.02652	0.44445	1.18595	0.41292	0.25085	1.19770	0.12293	0.51016	1.38402	0.35055	0.41298	1.38888
105	0.17925	0.26274	1.52746	0.03403	0.48522	0.07052	0.17640	0.09374	0.07195	0.06049	0.41220	0.47805	0.21101	0.16130	0.47752	0.07794	0.31155	0.87920	0.24101	0.20798	0.88092	0.00606	0.33317	1.43503	0.31444	0.16302	1.45007	-0.02675	0.44412	1.18586	0.41265	0.24969	1.19720	0.12307	0.51010	1.38356	0.35066	0.41235	1.38806
106	0.17926	0.26285	1.52745	0.03411	0.48530	0.07044	0.17684	0.09346	0.07211	0.06095	0.41280	0.47804	0.21089	0.16105	0.47772	0.07770	0.31163	0.87909	0.24064	0.20785	0.88112	0.00611	0.33276	1.43501	0.31418	0.16311	1.45005	-0.02707	0.44353	1.18581	0.41243	0.24867	1.19682	0.12373	0.50973	1.38268	0.35047	0.41184	1.38725
107	0.17910	0.26281	1.52746	0.03414	0.48545	0.07043	0.17713	0.09337	0.07227	0.06135	0.41330	0.47807	0.21089	0.16092	0.47792	0.07752	0.31182	0.87906	0.24027	0.20777	0.88134	0.00616	0.33231	1.43518	0.31360	0.16316	1.44991	-0.02764	0.44231	1.18572	0.41219	0.24780	1.19650	0.12431	0.50892	1.38156	0.35021	0.41142	1.38654
108	0.17886	0.26261	1.52751	0.03414	0.48557	0.07051	0.17706	0.09354	0.07239	0.06163	0.41381	0.47820	0.21107	0.16085	0.47805	0.07746	0.31197	0.87911	0.24003	0.20763	0.88151	0.00633	0.33195	1.43552	0.31295	0.16299	1.44970	-0.02836	0.44067	1.18562	0.41181	0.24697	1.19617	0.12460	0.50787	1.38048	0.35010	0.41094	1.38599
109	0.17873	0.26234	1.52755	0.03420	0.48563	0.07066	0.17669	0.09382	0.07240	0.06190	0.41450	0.47845	0.21131	0.16077	0.47807	0.07749	0.31190	0.87917	0.23995	0.20738	0.88158	0.00664	0.33171	1.43586	0.31257	0.16253	1.44953	-0.02896	0.43903	1.18548	0.41128	0.24604	1.19579	0.12462	0.50701	1.37958	0.35020	0.41040	1.38548
110	0.17883	0.26210	1.52746	0.03427	0.48574	0.07080	0.17631	0.09400	0.07237	0.06228	0.41539	0.47870	0.21138	0.16077	0.47803	0.07759	0.31158	0.87913	0.24004	0.20704	0.88157	0.00707	0.33157	1.43591	0.31257	0.16198	1.44946	-0.02924	0.43766	1.18511	0.41080	0.24499	1.19537	0.12449	0.50658	1.37876	0.35043	0.40990	1.38480
111	0.17904	0.26192	1.52725	0.03420	0.48592	0.07086	0.17612	0.09398	0.07239	0.06273	0.41624	0.47884	0.21118	0.16086	0.47804	0.07776	0.31115	0.87894	0.24025	0.20668	0.88160	0.00743	0.33147	1.43560	0.31273	0.16162	1.44943	-0.02914	0.43658	1.18442	0.41056	0.24397	1.19497	0.12440	0.50649	1.37787	0.35070	0.40954	1.38400
112	0.17913	0.26181	1.52703	0.03403	0.48603	0.07085	0.17614	0.09387	0.07249	0.06316	0.41687	0.47888	0.21087	0.16093	0.47813	0.07793	0.31079	0.87873	0.24042	0.20633	0.88171	0.00752	0.33126	1.43516	0.31281	0.16146	1.44935	-0.02877	0.43566	1.18365	0.41048	0.24321	1.19463	0.12455	0.50657	1.37690	0.35098	0.40937	1.38326
113	0.17910	0.26172	1.52693	0.03392	0.48590	0.07084	0.17626	0.09375	0.07256	0.06352	0.41728	0.47892	0.21069	0.16084	0.47822	0.07798	0.31058	0.87862	0.24045	0.20609	0.88180	0.00736	0.33082	1.43491	0.31280	0.16124	1.44917	-0.02842	0.43464	1.18309	0.41041	0.24279	1.19437	0.12490	0.50662	1.37595	0.35121	0.40931	1.38276
114	0.17916	0.26159	1.52695	0.03388	0.48558	0.07083	0.17642	0.09367	0.07251	0.06385	0.41761	0.47900	0.21071	0.16058	0.47821	0.07792	0.31050	0.87860	0.24036	0.20598	0.88178	0.00728	0.33025	1.43487	0.31275	0.16078	1.44895	-0.02826	0.43336	1.18273	0.41034	0.24249	1.19418	0.12525	0.50635	1.37505	0.35132	0.40916	1.38250
