	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
3485	0.03616	0.42380	1.50934	-0.01193	0.46382	0.07768	0.24416	0.12726	0.15924	0.00039	0.45780	0.49492	0.25591	0.37578	0.49438	0.00145	0.34767	0.91562	0.16994	0.32776	0.91780	-0.12030	0.38834	1.42252	0.21054	0.39047	1.44746	-0.12884	0.51527	1.16186	0.28088	0.50245	1.19138	-0.04528	0.63222	1.38191	0.17303	0.59840	1.40306
3486	0.03552	0.42507	1.50926	-0.01195	0.46361	0.07750	0.24541	0.12824	0.16002	-0.00002	0.45797	0.49475	0.25591	0.37729	0.49481	0.00105	0.34795	0.91548	0.16954	0.32805	0.91800	-0.12117	0.38967	1.42246	0.20986	0.39136	1.44767	-0.12926	0.51719	1.16207	0.28050	0.50319	1.19161	-0.04501	0.63415	1.38184	0.17293	0.59916	1.40343
3487	0.03473	0.42634	1.50925	-0.01175	0.46359	0.07735	0.24646	0.12911	0.16056	-0.00041	0.45815	0.49462	0.25561	0.37849	0.49514	0.00069	0.34803	0.91532	0.16919	0.32829	0.91821	-0.12197	0.39062	1.42257	0.20936	0.39222	1.44790	-0.12959	0.51878	1.16249	0.27978	0.50399	1.19177	-0.04450	0.63626	1.38166	0.17274	0.59965	1.40399
3488	0.03390	0.42739	1.50939	-0.01142	0.46369	0.07733	0.24741	0.12992	0.16085	-0.00071	0.45829	0.49461	0.25508	0.37941	0.49539	0.00044	0.34812	0.91530	0.16897	0.32869	0.91847	-0.12261	0.39121	1.42284	0.20904	0.39310	1.44819	-0.13005	0.51963	1.16288	0.27899	0.50472	1.19186	-0.04420	0.63780	1.38138	0.17264	0.59997	1.40461
3489	0.03312	0.42807	1.50970	-0.01113	0.46381	0.07744	0.24845	0.13066	0.16095	-0.00086	0.45835	0.49473	0.25447	0.38003	0.49560	0.00038	0.34831	0.91546	0.16895	0.32922	0.91879	-0.12309	0.39162	1.42310	0.20901	0.39396	1.44861	-0.13068	0.51977	1.16301	0.27831	0.50536	1.19200	-0.04424	0.63815	1.38116	0.17252	0.60046	1.40510
3490	0.03251	0.42846	1.51010	-0.01106	0.46381	0.07761	0.24968	0.13127	0.16089	-0.00091	0.45832	0.49491	0.25384	0.38028	0.49585	0.00050	0.34856	0.91571	0.16910	0.32977	0.91922	-0.12341	0.39198	1.42318	0.20917	0.39463	1.44912	-0.13126	0.51973	1.16290	0.27777	0.50597	1.19229	-0.04450	0.63772	1.38115	0.17236	0.60128	1.40549
3491	0.03216	0.42883	1.51045	-0.01119	0.46364	0.07776	0.25102	0.13176	0.16070	-0.00092	0.45815	0.49505	0.25315	0.38019	0.49610	0.00070	0.34875	0.91595	0.16932	0.33026	0.91973	-0.12347	0.39245	1.42311	0.20914	0.39497	1.44960	-0.13147	0.52002	1.16275	0.27745	0.50637	1.19273	-0.04484	0.63762	1.38124	0.17239	0.60215	1.40589
3492	0.03209	0.42938	1.51065	-0.01144	0.46340	0.07781	0.25231	0.13221	0.16036	-0.00095	0.45777	0.49510	0.25240	0.37994	0.49629	0.00090	0.34884	0.91611	0.16955	0.33066	0.92019	-0.12331	0.39319	1.42307	0.20869	0.39507	1.44999	-0.13123	0.52057	1.16261	0.27732	0.50640	1.19318	-0.04512	0.63840	1.38119	0.17278	0.60262	1.40639
3493	0.03222	0.43001	1.51074	-0.01171	0.46321	0.07776	0.25330	0.13266	0.15987	-0.00107	0.45717	0.49503	0.25153	0.37968	0.49632	0.00110	0.34895	0.91623	0.16978	0.33105	0.92050	-0.12309	0.39419	1.42324	0.20794	0.39513	1.45028	-0.13069	0.52094	1.16246	0.27708	0.50633	1.19354	-0.04555	0.63952	1.38102	0.17334	0.60266	1.40710
3494	0.03244	0.43047	1.51091	-0.01183	0.46314	0.07764	0.25384	0.13306	0.15916	-0.00130	0.45647	0.49491	0.25041	0.37934	0.49614	0.00132	0.34923	0.91636	0.17001	0.33150	0.92067	-0.12297	0.39511	1.42359	0.20730	0.39515	1.45054	-0.13012	0.52076	1.16227	0.27645	0.50654	1.19389	-0.04672	0.64017	1.38105	0.17367	0.60257	1.40804
3495	0.03276	0.43061	1.51132	-0.01169	0.46313	0.07758	0.25399	0.13328	0.15825	-0.00153	0.45591	0.49485	0.24901	0.37877	0.49578	0.00151	0.34967	0.91655	0.17022	0.33207	0.92074	-0.12293	0.39559	1.42396	0.20708	0.39499	1.45085	-0.12967	0.51992	1.16200	0.27560	0.50702	1.19430	-0.04899	0.64004	1.38141	0.17355	0.60261	1.40900
3496	0.03325	0.43050	1.51191	-0.01142	0.46310	0.07767	0.25401	0.13322	0.15721	-0.00152	0.45567	0.49494	0.24750	0.37784	0.49534	0.00168	0.35019	0.91683	0.17041	0.33273	0.92079	-0.12301	0.39559	1.42421	0.20734	0.39464	1.45119	-0.12935	0.51860	1.16162	0.27497	0.50740	1.19474	-0.05166	0.63948	1.38169	0.17316	0.60271	1.40968
3497	0.03385	0.43035	1.51246	-0.01124	0.46296	0.07785	0.25413	0.13287	0.15611	-0.00117	0.45567	0.49512	0.24600	0.37645	0.49496	0.00190	0.35074	0.91715	0.17064	0.33341	0.92093	-0.12321	0.39534	1.42444	0.20791	0.39427	1.45155	-0.12913	0.51705	1.16124	0.27480	0.50738	1.19505	-0.05344	0.63917	1.38132	0.17287	0.60264	1.40996
3498	0.03442	0.43025	1.51282	-0.01125	0.46283	0.07800	0.25448	0.13235	0.15495	-0.00063	0.45568	0.49527	0.24453	0.37460	0.49470	0.00217	0.35126	0.91742	0.17092	0.33398	0.92121	-0.12338	0.39502	1.42481	0.20865	0.39403	1.45189	-0.12898	0.51543	1.16100	0.27501	0.50689	1.19514	-0.05377	0.63958	1.38011	0.17295	0.60228	1.40993
3499	0.03496	0.43010	1.51302	-0.01137	0.46287	0.07807	0.25503	0.13185	0.15362	-0.00016	0.45549	0.49531	0.24305	0.37235	0.49455	0.00242	0.35160	0.91759	0.17117	0.33436	0.92160	-0.12324	0.39470	1.42532	0.20949	0.39395	1.45214	-0.12886	0.51388	1.16095	0.27539	0.50616	1.19499	-0.05338	0.64050	1.37854	0.17343	0.60185	1.40969
3500	0.03558	0.42979	1.51314	-0.01153	0.46305	0.07813	0.25561	0.13155	0.15198	0.00014	0.45510	0.49535	0.24160	0.36984	0.49438	0.00265	0.35165	0.91774	0.17141	0.33456	0.92194	-0.12266	0.39440	1.42580	0.21033	0.39405	1.45233	-0.12861	0.51258	1.16098	0.27592	0.50547	1.19476	-0.05343	0.64129	1.37745	0.17426	0.60166	1.40937
3501	0.03625	0.42925	1.51323	-0.01172	0.46315	0.07824	0.25608	0.13133	0.15010	0.00034	0.45468	0.49544	0.24013	0.36726	0.49404	0.00292	0.35149	0.91790	0.17170	0.33463	0.92210	-0.12174	0.39413	1.42610	0.21109	0.39411	1.45260	-0.12801	0.51158	1.16097	0.27671	0.50476	1.19471	-0.05425	0.64153	1.37719	0.17528	0.60164	1.40912
3502	0.03685	0.42853	1.51324	-0.01193	0.46312	0.07836	0.25630	0.13084	0.14826	0.00056	0.45440	0.49554	0.23853	0.36468	0.49354	0.00329	0.35133	0.91802	0.17209	0.33462	0.92210	-0.12065	0.39384	1.42618	0.21162	0.39368	1.45309	-0.12722	0.51068	1.16079	0.27792	0.50354	1.19503	-0.05507	0.64139	1.37709	0.17637	0.60133	1.40898
3503	0.03747	0.42776	1.51321	-0.01205	0.46324	0.07839	0.25618	0.12976	0.14666	0.00077	0.45439	0.49556	0.23693	0.36198	0.49296	0.00378	0.35132	0.91804	0.17258	0.33460	0.92202	-0.11957	0.39340	1.42604	0.21184	0.39260	1.45364	-0.12663	0.50961	1.16039	0.27950	0.50153	1.19555	-0.05503	0.64126	1.37631	0.17754	0.60045	1.40878
3504	0.03824	0.42700	1.51325	-0.01204	0.46364	0.07837	0.25564	0.12814	0.14529	0.00087	0.45471	0.49553	0.23562	0.35911	0.49238	0.00435	0.35148	0.91797	0.17314	0.33458	0.92189	-0.11861	0.39282	1.42578	0.21187	0.39109	1.45399	-0.12639	0.50847	1.15991	0.28109	0.49919	1.19596	-0.05418	0.64138	1.37485	0.17882	0.59919	1.40853
3505	0.03910	0.42623	1.51343	-0.01208	0.46408	0.07839	0.25475	0.12627	0.14400	0.00094	0.45530	0.49556	0.23474	0.35615	0.49181	0.00495	0.35170	0.91790	0.17372	0.33462	0.92169	-0.11784	0.39231	1.42551	0.21210	0.38947	1.45408	-0.12615	0.50779	1.15958	0.28230	0.49735	1.19622	-0.05319	0.64188	1.37353	0.18008	0.59793	1.40855
3506	0.03982	0.42535	1.51367	-0.01230	0.46425	0.07851	0.25375	0.12443	0.14269	0.00114	0.45597	0.49567	0.23407	0.35322	0.49124	0.00549	0.35192	0.91790	0.17426	0.33475	0.92143	-0.11710	0.39190	1.42531	0.21275	0.38786	1.45414	-0.12553	0.50786	1.15959	0.28307	0.49632	1.19656	-0.05236	0.64272	1.37298	0.18117	0.59696	1.40901
3507	0.04033	0.42437	1.51385	-0.01255	0.46422	0.07864	0.25284	0.12273	0.14136	0.00151	0.45649	0.49579	0.23332	0.35041	0.49065	0.00594	0.35200	0.91791	0.17471	0.33484	0.92112	-0.11615	0.39123	1.42514	0.21375	0.38656	1.45440	-0.12453	0.50820	1.15986	0.28371	0.49577	1.19703	-0.05153	0.64348	1.37305	0.18207	0.59627	1.40967
3508	0.04104	0.42344	1.51385	-0.01261	0.46421	0.07868	0.25210	0.12107	0.14004	0.00196	0.45676	0.49581	0.23232	0.34767	0.49002	0.00635	0.35184	0.91783	0.17513	0.33466	0.92076	-0.11491	0.39000	1.42490	0.21491	0.38587	1.45478	-0.12346	0.50807	1.16011	0.28454	0.49531	1.19742	-0.05057	0.64365	1.37315	0.18297	0.59564	1.41018
3509	0.04232	0.42269	1.51367	-0.01246	0.46426	0.07860	0.25131	0.11943	0.13864	0.00244	0.45686	0.49572	0.23110	0.34481	0.48937	0.00681	0.35153	0.91764	0.17558	0.33417	0.92040	-0.11358	0.38840	1.42461	0.21617	0.38561	1.45504	-0.12263	0.50717	1.16015	0.28563	0.49476	1.19752	-0.04954	0.64316	1.37285	0.18412	0.59484	1.41042
3510	0.04407	0.42199	1.51342	-0.01227	0.46431	0.07853	0.25016	0.11788	0.13701	0.00301	0.45702	0.49564	0.22981	0.34164	0.48877	0.00735	0.35128	0.91745	0.17609	0.33360	0.92008	-0.11238	0.38691	1.42439	0.21765	0.38521	1.45503	-0.12210	0.50585	1.16003	0.28701	0.49408	1.19736	-0.04849	0.64254	1.37211	0.18550	0.59381	1.41042
3511	0.04585	0.42107	1.51314	-0.01219	0.46428	0.07857	0.24858	0.11646	0.13512	0.00375	0.45733	0.49567	0.22873	0.33819	0.48819	0.00799	0.35121	0.91738	0.17668	0.33313	0.91976	-0.11129	0.38583	1.42433	0.21941	0.38431	1.45477	-0.12168	0.50448	1.15987	0.28860	0.49329	1.19709	-0.04740	0.64228	1.37099	0.18684	0.59267	1.41021
3512	0.04744	0.41981	1.51289	-0.01210	0.46417	0.07869	0.24688	0.11501	0.13308	0.00460	0.45776	0.49577	0.22810	0.33461	0.48754	0.00871	0.35118	0.91737	0.17736	0.33263	0.91928	-0.11002	0.38505	1.42440	0.22133	0.38306	1.45425	-0.12111	0.50289	1.15960	0.29021	0.49282	1.19682	-0.04655	0.64223	1.36960	0.18798	0.59160	1.40999
3513	0.04889	0.41823	1.51272	-0.01184	0.46395	0.07875	0.24537	0.11329	0.13105	0.00542	0.45826	0.49581	0.22787	0.33096	0.48676	0.00948	0.35105	0.91726	0.17807	0.33193	0.91862	-0.10847	0.38419	1.42450	0.22315	0.38176	1.45353	-0.12027	0.50089	1.15922	0.29162	0.49304	1.19664	-0.04613	0.64193	1.36824	0.18896	0.59074	1.41011
3514	0.05034	0.41643	1.51265	-0.01154	0.46368	0.07868	0.24405	0.11122	0.12910	0.00615	0.45881	0.49573	0.22772	0.32716	0.48592	0.01030	0.35083	0.91698	0.17882	0.33111	0.91786	-0.10694	0.38295	1.42445	0.22475	0.38041	1.45290	-0.11907	0.49902	1.15892	0.29291	0.49359	1.19677	-0.04558	0.64125	1.36735	0.19003	0.59000	1.41070
3515	0.05189	0.41454	1.51263	-0.01140	0.46351	0.07852	0.24274	0.10895	0.12722	0.00693	0.45934	0.49555	0.22740	0.32315	0.48514	0.01117	0.35071	0.91663	0.17961	0.33027	0.91716	-0.10577	0.38136	1.42411	0.22616	0.37880	1.45262	-0.11750	0.49795	1.15879	0.29435	0.49372	1.19727	-0.04411	0.64046	1.36707	0.19141	0.58922	1.41159
3516	0.05360	0.41275	1.51252	-0.01136	0.46350	0.07839	0.24130	0.10663	0.12537	0.00797	0.45961	0.49538	0.22694	0.31895	0.48444	0.01214	0.35066	0.91637	0.18046	0.32928	0.91654	-0.10481	0.37988	1.42356	0.22764	0.37690	1.45249	-0.11567	0.49754	1.15867	0.29591	0.49336	1.19786	-0.04184	0.63974	1.36701	0.19300	0.58829	1.41244
3517	0.05552	0.41117	1.51229	-0.01123	0.46358	0.07833	0.23972	0.10435	0.12343	0.00927	0.45946	0.49526	0.22644	0.31459	0.48376	0.01326	0.35039	0.91623	0.18145	0.32801	0.91594	-0.10360	0.37885	1.42311	0.22952	0.37501	1.45208	-0.11385	0.49693	1.15839	0.29730	0.49320	1.19812	-0.03990	0.63885	1.36687	0.19442	0.58727	1.41310
3518	0.05757	0.40965	1.51206	-0.01093	0.46361	0.07828	0.23799	0.10224	0.12131	0.01056	0.45915	0.49517	0.22592	0.31014	0.48305	0.01455	0.34977	0.91605	0.18264	0.32663	0.91529	-0.10178	0.37802	1.42302	0.23182	0.37351	1.45142	-0.11221	0.49563	1.15809	0.29852	0.49344	1.19799	-0.03902	0.63747	1.36690	0.19560	0.58607	1.41358
3519	0.05964	0.40801	1.51190	-0.01051	0.46361	0.07822	0.23614	0.10046	0.11909	0.01158	0.45910	0.49507	0.22537	0.30572	0.48237	0.01598	0.34898	0.91576	0.18400	0.32539	0.91467	-0.09942	0.37681	1.42322	0.23428	0.37247	1.45088	-0.11075	0.49387	1.15809	0.29997	0.49345	1.19769	-0.03866	0.63563	1.36734	0.19687	0.58450	1.41385
3520	0.06166	0.40623	1.51177	-0.01003	0.46366	0.07817	0.23428	0.09907	0.11691	0.01232	0.45937	0.49501	0.22488	0.30139	0.48187	0.01742	0.34834	0.91545	0.18538	0.32434	0.91418	-0.09693	0.37502	1.42346	0.23666	0.37155	1.45063	-0.10937	0.49214	1.15841	0.30191	0.49269	1.19739	-0.03782	0.63379	1.36792	0.19857	0.58264	1.41390
3521	0.06367	0.40441	1.51158	-0.00961	0.46383	0.07816	0.23251	0.09795	0.11485	0.01299	0.45965	0.49499	0.22459	0.29713	0.48157	0.01879	0.34793	0.91524	0.18666	0.32333	0.91384	-0.09470	0.37302	1.42356	0.23895	0.37025	1.45039	-0.10798	0.49056	1.15873	0.30407	0.49144	1.19715	-0.03647	0.63224	1.36823	0.20071	0.58087	1.41386
3522	0.06570	0.40264	1.51135	-0.00931	0.46411	0.07819	0.23088	0.09684	0.11285	0.01377	0.45983	0.49499	0.22461	0.29284	0.48131	0.02003	0.34763	0.91510	0.18778	0.32221	0.91347	-0.09278	0.37128	1.42353	0.24112	0.36843	1.44992	-0.10659	0.48886	1.15874	0.30607	0.49024	1.19693	-0.03530	0.63067	1.36824	0.20310	0.57943	1.41393
3523	0.06780	0.40091	1.51119	-0.00913	0.46445	0.07823	0.22943	0.09561	0.11077	0.01477	0.46018	0.49498	0.22496	0.28854	0.48087	0.02115	0.34739	0.91494	0.18874	0.32093	0.91287	-0.09095	0.36988	1.42349	0.24318	0.36639	1.44937	-0.10515	0.48695	1.15850	0.30784	0.48912	1.19676	-0.03446	0.62869	1.36823	0.20548	0.57811	1.41414
3524	0.07007	0.39909	1.51116	-0.00899	0.46478	0.07820	0.22819	0.09435	0.10862	0.01605	0.46094	0.49489	0.22559	0.28438	0.48024	0.02233	0.34727	0.91461	0.18971	0.31953	0.91205	-0.08899	0.36856	1.42345	0.24521	0.36441	1.44898	-0.10356	0.48515	1.15826	0.30953	0.48785	1.19663	-0.03310	0.62644	1.36839	0.20771	0.57664	1.41434
3525	0.07255	0.39697	1.51120	-0.00876	0.46506	0.07805	0.22719	0.09325	0.10650	0.01756	0.46204	0.49467	0.22630	0.28048	0.47954	0.02370	0.34710	0.91404	0.19083	0.31800	0.91118	-0.08691	0.36711	1.42337	0.24731	0.36246	1.44868	-0.10174	0.48395	1.15832	0.31119	0.48637	1.19644	-0.03039	0.62439	1.36870	0.20990	0.57508	1.41443
3526	0.07524	0.39459	1.51113	-0.00842	0.46526	0.07784	0.22643	0.09233	0.10450	0.01921	0.46318	0.49438	0.22687	0.27673	0.47896	0.02520	0.34663	0.91331	0.19212	0.31632	0.91048	-0.08472	0.36539	1.42334	0.24944	0.36030	1.44818	-0.09971	0.48335	1.15879	0.31296	0.48480	1.19614	-0.02653	0.62288	1.36915	0.21226	0.57362	1.41436
3527	0.07815	0.39221	1.51089	-0.00805	0.46530	0.07772	0.22585	0.09140	0.10264	0.02085	0.46412	0.49417	0.22729	0.27281	0.47855	0.02677	0.34580	0.91261	0.19351	0.31449	0.90994	-0.08234	0.36334	1.42341	0.25161	0.35786	1.44735	-0.09751	0.48290	1.15959	0.31493	0.48325	1.19570	-0.02243	0.62179	1.36971	0.21476	0.57216	1.41412
3528	0.08117	0.38993	1.51058	-0.00771	0.46524	0.07777	0.22529	0.09028	0.10086	0.02239	0.46485	0.49414	0.22772	0.26862	0.47822	0.02849	0.34484	0.91209	0.19507	0.31265	0.90947	-0.07973	0.36106	1.42346	0.25395	0.35522	1.44631	-0.09512	0.48209	1.16031	0.31701	0.48166	1.19512	-0.01901	0.62067	1.37027	0.21736	0.57035	1.41387
3529	0.08410	0.38761	1.51031	-0.00742	0.46515	0.07789	0.22470	0.08897	0.09915	0.02377	0.46550	0.49418	0.22828	0.26440	0.47788	0.03049	0.34396	0.91168	0.19690	0.31095	0.90896	-0.07706	0.35895	1.42325	0.25651	0.35246	1.44537	-0.09257	0.48083	1.16051	0.31910	0.47983	1.19453	-0.01668	0.61908	1.37075	0.22024	0.56803	1.41384
3530	0.08678	0.38518	1.51005	-0.00714	0.46506	0.07793	0.22419	0.08764	0.09763	0.02500	0.46614	0.49414	0.22892	0.26056	0.47749	0.03270	0.34319	0.91122	0.19897	0.30947	0.90841	-0.07456	0.35727	1.42284	0.25916	0.34967	1.44476	-0.09004	0.47936	1.16019	0.32122	0.47761	1.19408	-0.01509	0.61697	1.37120	0.22344	0.56526	1.41409
3531	0.08934	0.38284	1.50976	-0.00690	0.46500	0.07784	0.22386	0.08647	0.09637	0.02612	0.46673	0.49399	0.22946	0.25728	0.47717	0.03491	0.34242	0.91063	0.20108	0.30817	0.90797	-0.07227	0.35590	1.42254	0.26166	0.34692	1.44442	-0.08768	0.47794	1.15987	0.32350	0.47501	1.19377	-0.01351	0.61459	1.37177	0.22664	0.56220	1.41437
3532	0.09195	0.38064	1.50944	-0.00676	0.46501	0.07777	0.22373	0.08556	0.09534	0.02722	0.46725	0.49383	0.22986	0.25439	0.47702	0.03693	0.34149	0.91002	0.20302	0.30688	0.90772	-0.07005	0.35450	1.42248	0.26386	0.34425	1.44415	-0.08550	0.47666	1.15986	0.32591	0.47208	1.19342	-0.01170	0.61217	1.37263	0.22952	0.55915	1.41427
3533	0.09452	0.37842	1.50905	-0.00662	0.46507	0.07781	0.22384	0.08487	0.09439	0.02841	0.46774	0.49379	0.23025	0.25156	0.47701	0.03879	0.34042	0.90949	0.20481	0.30541	0.90763	-0.06776	0.35276	1.42248	0.26589	0.34160	1.44374	-0.08335	0.47548	1.16014	0.32825	0.46900	1.19287	-0.00989	0.60982	1.37376	0.23211	0.55644	1.41368
3534	0.09683	0.37597	1.50853	-0.00630	0.46517	0.07794	0.22431	0.08418	0.09342	0.02976	0.46816	0.49383	0.23081	0.24855	0.47703	0.04070	0.33934	0.90905	0.20658	0.30367	0.90756	-0.06541	0.35072	1.42238	0.26808	0.33883	1.44312	-0.08110	0.47441	1.16050	0.33039	0.46597	1.19210	-0.00807	0.60778	1.37488	0.23471	0.55402	1.41287
3535	0.09892	0.37333	1.50792	-0.00572	0.46522	0.07808	0.22510	0.08322	0.09240	0.03125	0.46844	0.49388	0.23157	0.24531	0.47698	0.04277	0.33832	0.90868	0.20842	0.30159	0.90742	-0.06324	0.34878	1.42226	0.27061	0.33575	1.44240	-0.07874	0.47345	1.16083	0.33251	0.46289	1.19128	-0.00593	0.60624	1.37563	0.23763	0.55138	1.41222
3536	0.10114	0.37071	1.50743	-0.00501	0.46521	0.07816	0.22584	0.08203	0.09139	0.03273	0.46866	0.49389	0.23248	0.24202	0.47685	0.04493	0.33735	0.90830	0.21026	0.29919	0.90722	-0.06142	0.34724	1.42233	0.27325	0.33239	1.44177	-0.07629	0.47252	1.16115	0.33491	0.45947	1.19056	-0.00329	0.60507	1.37605	0.24096	0.54827	1.41178
3537	0.10368	0.36820	1.50716	-0.00434	0.46523	0.07822	0.22617	0.08093	0.09046	0.03408	0.46900	0.49389	0.23350	0.23901	0.47670	0.04704	0.33632	0.90784	0.21202	0.29667	0.90704	-0.05977	0.34611	1.42267	0.27563	0.32904	1.44127	-0.07379	0.47156	1.16153	0.33752	0.45585	1.18998	-0.00028	0.60389	1.37639	0.24442	0.54511	1.41137
3538	0.10640	0.36575	1.50701	-0.00385	0.46539	0.07834	0.22607	0.08018	0.08958	0.03538	0.46958	0.49392	0.23459	0.23642	0.47654	0.04901	0.33518	0.90729	0.21368	0.29428	0.90689	-0.05794	0.34524	1.42316	0.27776	0.32582	1.44072	-0.07134	0.47044	1.16187	0.33981	0.45257	1.18945	0.00254	0.60234	1.37687	0.24756	0.54236	1.41097
3539	0.10907	0.36329	1.50679	-0.00353	0.46564	0.07860	0.22580	0.07969	0.08866	0.03689	0.47041	0.49407	0.23574	0.23401	0.47635	0.05086	0.33388	0.90673	0.21528	0.29200	0.90670	-0.05579	0.34429	1.42355	0.27988	0.32264	1.44003	-0.06914	0.46897	1.16201	0.34160	0.44984	1.18889	0.00431	0.60028	1.37751	0.25025	0.53985	1.41070
3540	0.11160	0.36076	1.50647	-0.00329	0.46584	0.07903	0.22552	0.07924	0.08763	0.03875	0.47152	0.49433	0.23688	0.23149	0.47610	0.05276	0.33246	0.90614	0.21695	0.28965	0.90645	-0.05344	0.34288	1.42367	0.28206	0.31941	1.43935	-0.06726	0.46703	1.16189	0.34337	0.44712	1.18837	0.00489	0.59793	1.37808	0.25275	0.53708	1.41050
3541	0.11405	0.35813	1.50613	-0.00303	0.46606	0.07956	0.22521	0.07875	0.08659	0.04084	0.47290	0.49465	0.23798	0.22890	0.47584	0.05479	0.33102	0.90550	0.21872	0.28725	0.90619	-0.05104	0.34098	1.42353	0.28418	0.31599	1.43886	-0.06537	0.46497	1.16171	0.34567	0.44382	1.18799	0.00532	0.59597	1.37832	0.25536	0.53396	1.41018
3542	0.11657	0.35542	1.50584	-0.00265	0.46640	0.08005	0.22490	0.07837	0.08564	0.04287	0.47434	0.49494	0.23892	0.22646	0.47563	0.05683	0.32963	0.90480	0.22052	0.28499	0.90600	-0.04864	0.33899	1.42322	0.28620	0.31229	1.43857	-0.06299	0.46340	1.16161	0.34840	0.43983	1.18772	0.00668	0.59502	1.37817	0.25813	0.53071	1.40962
3543	0.11932	0.35269	1.50550	-0.00203	0.46679	0.08044	0.22467	0.07813	0.08479	0.04471	0.47552	0.49518	0.23967	0.22419	0.47551	0.05878	0.32821	0.90411	0.22229	0.28292	0.90589	-0.04621	0.33729	1.42283	0.28827	0.30829	1.43829	-0.05996	0.46246	1.16154	0.35112	0.43537	1.18737	0.00895	0.59502	1.37777	0.26108	0.52725	1.40895
