	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
27	-5.39288	-1.05489	0.60303	0.50077	0.88448	0.19326	-5.78026	-9.00465	-1.52563	7.36183	1.80220	0.27872	0.09318	-0.17300	-0.01949	0.33830	0.14862	0.16005	3.99199	-7.38387	-3.67183	58.23303	20.74186	-11.69049	6.00951	-0.65524	-0.05559	3.29663	-1.53534	-1.41549	1.22916	-0.67163	0.16532	2.80749	2.25900	0.51010	0.24614	-0.03861	0.01516	0.40718	0.34023	0.08058
28	-7.74689	-0.55388	0.33091	1.51614	-0.14566	-0.12351	-15.75287	-12.33452	-3.67623	13.48267	-3.19323	-3.43309	-0.05642	-0.15168	-0.02409	0.47032	0.14271	0.20224	-1.93331	-21.40020	-15.54387	56.12912	20.80090	-13.42187	7.37810	-1.31951	-1.47404	5.54347	1.53662	1.82367	1.64665	-0.11592	-0.47042	1.81010	0.88176	0.44612	0.52600	-0.00633	-0.17867	0.40355	0.21070	0.08522
29	-8.91478	0.29041	-0.02010	1.16379	0.28328	-0.09194	-24.10429	-9.48424	-3.79996	14.23501	-3.22218	-3.53588	-0.10937	-0.07958	-0.02899	0.69099	0.13514	0.20129	-12.27985	-17.65607	-16.76049	31.93503	21.48089	-9.26548	6.45285	-1.54646	-2.49352	5.29780	0.53212	1.67970	1.48583	0.66166	-0.88529	0.20767	0.14515	0.04186	0.32816	0.09299	-0.18514	0.02121	0.01773	0.00276
30	-7.87569	0.61999	-0.08526	-0.11471	1.65264	0.07216	-22.64100	-5.28744	-2.17403	8.05846	0.75475	-1.37276	0.00373	0.00674	-0.02958	0.83130	0.10027	0.11978	-18.52893	-3.56384	-8.53396	12.15297	26.00449	-4.01102	4.83283	-1.63631	-2.62028	2.92862	-3.00590	-0.90660	0.62370	1.13782	-0.71463	-0.05888	0.41043	0.03808	-0.13976	0.18535	-0.01196	-0.25817	-0.07631	-0.01988
31	-5.90060	0.62243	-0.14463	-0.64338	1.95989	0.02770	-11.39620	-3.52984	-0.62537	1.21720	3.18226	-0.28340	0.19935	-0.00028	0.00165	0.81500	0.04493	-0.00584	-13.95854	4.16994	-0.30823	16.68138	32.39848	-1.45089	5.08479	-2.07000	-1.32680	1.28508	-4.44572	-2.61139	0.31220	-0.17393	0.00482	1.46499	1.33919	0.47283	-0.29308	-0.06532	0.14284	-0.07415	0.04302	0.04289
32	-4.57000	0.80952	-0.42769	1.31017	1.13968	-0.19393	0.71423	-3.57540	-0.08237	5.51628	3.09236	-1.00228	0.35692	-0.10074	0.07473	0.79405	0.03169	-0.07415	6.53436	2.75877	0.96894	32.63622	29.14212	-1.85077	6.87183	-2.33236	1.30698	1.71730	-2.78975	-2.64535	1.70928	-3.51802	0.77573	3.14951	2.51700	0.63045	0.12800	-0.74898	0.13098	0.34143	0.30477	0.07388
33	-4.73337	0.83893	-0.56003	4.30533	0.10633	-0.34321	2.24263	-4.33966	-0.78210	18.44998	1.43828	-1.69514	0.33198	-0.19825	0.12444	0.85451	0.02588	-0.09961	26.50837	-2.62899	-4.34751	40.81754	12.36759	-2.46772	6.86031	-1.17673	2.88600	3.35073	-0.11396	-1.53042	3.32423	-5.11572	0.69455	3.21404	2.99668	0.29794	0.59632	-1.03559	-0.02864	0.52862	0.42928	0.05544
34	-6.57057	0.26433	-0.25094	4.58623	-0.61950	-0.22424	-8.98198	-5.52531	-2.46673	23.76686	-2.02782	-0.91839	0.06324	-0.24960	0.07306	0.80377	0.00353	-0.12566	20.99933	-9.49912	-10.23418	41.64062	-2.73074	-0.90105	3.50525	0.99228	1.68235	5.51207	1.49251	0.19461	2.71979	-2.38784	-0.21441	1.64580	2.27408	-0.16827	0.47962	-0.36972	-0.17785	0.35783	0.28005	0.04330
35	-9.03708	-0.02708	-0.08302	1.54455	-0.81222	0.08846	-22.05652	-5.43943	-3.74724	15.58923	-6.22057	0.45934	-0.23849	-0.25091	-0.05486	0.57594	0.02058	-0.10374	-5.39071	-15.35845	-11.21017	44.67219	0.65159	0.32220	0.93506	1.79778	-1.12252	7.19729	0.88899	0.74581	0.61127	1.80897	-1.00637	0.38045	1.63825	-0.51619	0.00850	0.54898	-0.19576	0.13285	0.15094	-0.00178
36	-10.17493	0.66794	-0.49244	-1.39586	-0.63392	0.29071	-25.13168	-4.04796	-3.47184	4.72125	-8.13759	0.72165	-0.29321	-0.21919	-0.14474	0.34720	0.05979	-0.01175	-23.65645	-17.99056	-7.65720	46.93581	18.99357	-1.54340	3.50253	0.10689	-2.97829	6.76051	-0.94071	-0.49570	-0.49475	3.26970	-0.89890	0.77490	1.96320	-0.54298	-0.22846	0.76134	-0.04679	0.10451	0.25892	-0.09232
37	-9.50502	1.40825	-0.90907	-1.43839	-0.15965	0.20210	-18.91696	-3.03339	-2.38509	1.95167	-4.41220	-0.09267	-0.15542	-0.16194	-0.12978	0.29268	0.05553	0.07115	-19.74517	-12.90527	-3.74954	39.26040	35.35794	-4.04666	8.24216	-2.18103	-2.64318	4.95901	-1.63733	-1.28488	-0.23912	1.74507	-0.00235	1.70277	2.20547	-0.20407	-0.24004	0.34105	0.19943	0.15236	0.37502	-0.12545
38	-7.94925	1.31874	-0.85114	0.79663	0.60236	-0.07131	-12.31528	-1.36942	-2.13074	6.98287	3.84047	-0.76094	-0.05899	-0.04698	-0.05443	0.44935	0.02726	0.06702	-5.44135	3.28319	-2.94405	27.64238	40.24860	-5.03134	8.77208	-2.59755	-0.91838	3.87348	-1.41305	-0.66572	0.27577	-0.18493	0.75735	1.81577	1.58843	0.28420	-0.29268	0.01407	0.33767	0.13634	0.24368	-0.01968
39	-5.75184	0.97294	-0.71360	2.88612	1.17593	-0.28888	-9.70886	2.19855	-3.14971	12.74990	9.92609	-0.82684	0.02568	0.08323	0.01192	0.69650	0.03299	-0.00201	3.16704	21.27384	-5.77570	25.59047	37.49875	-6.40885	4.78643	-1.29194	0.74748	3.21492	-2.50365	-0.75334	0.86070	-1.34718	0.73876	1.50357	0.94324	0.57526	-0.30022	-0.06174	0.24019	0.11253	-0.01341	0.13639
40	-3.62450	1.18958	-0.91526	3.37918	0.70829	-0.34064	-9.72787	5.25460	-4.05432	14.10493	7.95871	-0.89991	0.25638	0.08956	0.05347	0.93615	0.04503	-0.06965	1.67702	24.55262	-9.50125	33.69887	33.69683	-8.25197	0.94859	-0.35614	1.34098	1.81274	-4.24930	-2.45939	1.68597	-2.06771	0.19403	1.67015	1.21291	0.41538	-0.07280	-0.21926	0.02003	0.17678	-0.05926	0.14492
41	-3.22077	1.46697	-1.03194	2.44883	-0.81483	-0.27477	-9.51815	4.07583	-3.13114	11.27064	-0.82249	-1.38956	0.51221	-0.08278	0.07772	1.09070	0.00583	-0.10035	-2.61965	8.51447	-9.97633	44.30299	28.06684	-6.64322	-0.09176	-0.68823	0.91920	0.44828	-3.77160	-3.54932	2.03368	-2.39268	-0.19559	2.21893	1.94467	-0.01646	0.25887	-0.50852	-0.11903	0.29670	0.18160	-0.03027
42	-4.90829	0.94479	-0.55050	0.67789	-1.44898	-0.07431	-8.65755	-1.39406	-0.72434	6.00958	-7.03137	-1.24203	0.47809	-0.27127	0.06821	1.00074	-0.04099	-0.05583	-5.14432	-11.39531	-5.34718	48.76501	14.55485	-0.28420	1.66632	-1.05397	0.14441	1.42741	-0.58776	-1.70650	1.05368	-1.77101	-0.20620	2.32868	1.93177	-0.13698	0.33846	-0.54838	-0.13196	0.35134	0.38762	-0.14774
43	-7.27951	0.27441	-0.01473	-1.16048	0.22172	0.25388	-10.96911	-5.38637	0.76631	-0.12256	-3.63388	0.36110	0.10407	-0.27415	0.00093	0.67266	-0.02281	0.07541	-12.05424	-14.93674	0.57317	40.72607	-4.00900	6.52770	5.84156	-0.49563	-0.60880	5.59037	2.71749	2.01584	-0.03680	-0.31348	-0.23626	1.46913	1.22714	0.09698	0.17487	-0.11756	-0.14489	0.23239	0.32274	-0.05508
44	-8.37322	0.76219	-0.41242	-1.90785	2.16708	0.46798	-15.17486	-1.73771	0.13031	-3.60272	2.67037	1.67639	-0.21933	-0.18107	-0.10453	0.35856	0.05028	0.20087	-21.08265	-2.01173	2.26269	25.78653	-6.73302	7.58583	10.30224	-0.17685	-0.80932	9.58342	2.82561	3.45824	0.72565	0.30621	-0.20452	0.20443	1.12837	0.04075	0.11421	0.29872	-0.12130	-0.05897	0.13333	0.06089
45	-7.30431	1.74212	-1.35545	-1.08585	1.47956	0.30931	-12.96633	5.34159	-1.15026	-0.92651	1.05192	0.69027	-0.10482	-0.26307	-0.18089	0.25902	0.09599	0.16867	-15.76742	6.02734	-0.16091	16.56335	20.13389	0.61346	10.78409	-1.10460	-0.33097	9.22134	-1.00666	0.39915	2.27965	-0.55030	0.21483	0.27147	2.21172	-0.29340	0.14217	0.19935	0.06335	-0.21230	0.06918	0.05260
46	-4.55131	1.11164	-1.25570	0.59834	-1.19140	-0.12490	-3.45968	4.56407	-1.20451	7.47626	-5.90592	-1.51745	0.34228	-0.49185	-0.16985	0.38026	0.06009	-0.04072	7.27764	-2.46183	-2.67267	17.71154	52.90226	-8.68944	6.31195	-2.14082	-0.13664	5.41924	-4.91152	-3.90366	2.35288	-1.28970	0.43908	2.04312	3.54437	-0.35446	0.04571	-0.17424	0.22824	0.02573	0.21884	-0.00854
47	-2.25771	-0.89801	0.07026	2.46179	-2.22244	-0.43392	1.27465	-5.16376	-0.33987	17.63489	-6.27560	-2.38493	0.62261	-0.52328	-0.08058	0.65899	0.01837	-0.21830	26.23482	-13.08568	-4.32524	26.67208	58.06347	-12.02921	1.52687	-2.02318	-0.58096	2.68767	-4.51556	-4.57832	1.26782	-1.06572	-0.01811	3.56596	3.74322	-0.02499	-0.03933	-0.35077	0.12939	0.44525	0.48038	-0.02081
48	-3.39411	-1.67233	0.92616	3.95396	-0.10948	-0.36783	-8.28930	-13.24146	-0.51268	24.29678	1.98223	-1.42202	0.41007	-0.19204	0.00822	0.93314	0.05761	-0.17935	20.77188	-11.19828	-7.12840	37.53315	37.20286	-7.63395	0.85706	-1.39940	-0.95833	3.19089	-0.85585	-1.17217	0.45630	-0.61860	-0.47957	3.35546	2.33630	0.45556	-0.00164	-0.26558	-0.08193	0.68846	0.57146	0.05885
49	-7.49951	-0.46718	0.43341	3.90876	2.27167	-0.06491	-23.55956	-13.61421	-2.47975	22.72622	6.97277	-0.20902	-0.06042	0.23634	0.04674	0.95415	0.12434	-0.00825	-2.05754	-4.38219	-10.35871	42.92104	13.75710	1.35401	3.46976	-1.25332	-0.98931	5.38198	1.41083	2.40931	0.98635	-0.49548	-0.47841	1.25599	0.15553	0.41559	0.15274	-0.11888	-0.14254	0.50235	0.31445	0.09031
50	-10.00389	0.56898	-0.34158	1.98225	2.04375	0.17907	-26.56594	-11.28371	-4.45461	13.28156	0.99970	-0.05823	-0.26394	0.34646	0.06645	0.72122	0.13262	0.10649	-17.48784	-8.17384	-10.63822	38.76488	-0.11956	10.32070	5.22652	-1.03015	-0.86477	7.10569	0.31299	3.19383	2.61321	-0.42968	-0.43877	-1.97014	-1.48294	-0.57986	0.37085	-0.00374	-0.09553	-0.06689	-0.08617	-0.08752
51	-8.49612	0.22741	-0.46798	-0.09381	0.33742	0.20403	-12.93834	-10.54988	-4.13640	4.58174	-6.83388	-0.78862	-0.04741	0.05860	0.07686	0.45754	0.07397	0.11492	-10.54735	-18.48970	-7.18128	30.25965	0.26084	11.05931	5.29588	-0.54814	-1.06935	7.18049	-2.27683	1.35348	3.88925	-0.14890	-0.73779	-3.80762	-1.42153	-1.58512	0.57156	0.04835	-0.11503	-0.51796	-0.26618	-0.28436
52	-5.74019	0.12170	-0.54198	-0.55060	-0.54149	0.04101	3.42140	-6.80338	-1.74190	3.26301	-5.09274	-1.16726	0.23313	-0.26839	0.03708	0.28348	-0.03530	0.05908	8.20090	-15.26448	-1.94755	27.65742	16.59130	-1.66926	7.01490	-0.83605	-2.09834	4.96777	-3.89368	-1.61424	4.10618	0.24735	-1.23319	-1.84844	0.59133	-1.26495	0.72036	0.02485	-0.22197	-0.42616	-0.12923	-0.21187
53	-5.20375	1.35400	-1.16741	0.45275	-0.78379	-0.18686	5.65663	2.06157	-0.18058	5.81694	2.32067	-0.61130	0.27948	-0.34178	-0.05980	0.31922	-0.16150	-0.05752	13.62031	2.60371	1.46862	30.95295	34.25292	-18.35037	10.41880	-1.76346	-3.16299	1.68202	-3.54320	-3.63734	3.60822	0.47800	-1.44233	2.15778	2.78516	0.09787	0.70195	-0.00220	-0.27113	-0.05218	0.05355	0.02577
54	-7.07388	2.52018	-1.79064	1.49721	-1.10920	-0.32716	-9.82548	8.18987	-1.55279	8.36622	5.00536	-0.09704	0.15118	-0.23063	-0.16750	0.63965	-0.18937	-0.18004	-1.98668	13.92223	-1.46868	33.63722	35.18418	-21.31326	10.40122	-2.02700	-2.46417	0.83835	-1.68928	-3.01161	3.09034	-0.05489	-0.93203	4.14576	3.21072	0.95012	0.47314	-0.05311	-0.14518	0.17410	0.10313	0.13902
55	-8.55796	1.93784	-1.55141	1.73049	-0.88524	-0.30827	-27.18899	4.53527	-4.06353	11.41034	1.61483	-0.73660	0.08168	-0.12775	-0.20795	0.96041	-0.04108	-0.18433	-18.49821	6.55498	-9.33008	35.04539	21.55479	-6.05964	5.22563	-1.29215	0.22102	3.80532	0.42475	-0.07205	3.12787	-1.57321	0.10203	3.23113	1.92287	0.81835	0.28168	-0.22500	0.06033	0.31333	0.12483	0.12371
56	-7.47388	-0.15718	-0.45540	1.50468	0.04502	-0.21888	-27.65018	-5.55981	-4.25429	13.48939	-2.12059	-2.05917	0.19700	-0.14495	-0.15386	0.97643	0.13582	-0.07323	-16.63605	-9.15626	-13.72813	33.99349	9.97382	10.17145	1.04463	-0.54991	2.36390	7.14008	1.15970	2.13544	3.41180	-2.84782	0.82111	1.98205	0.85498	0.50594	0.30544	-0.43107	0.17452	0.53940	0.24815	0.13925
57	-4.45708	-1.82460	0.52389	1.38499	0.63166	-0.14429	-10.67399	-12.94044	-1.57948	13.44732	-2.51093	-2.46208	0.41564	-0.25246	-0.06414	0.80048	0.11919	0.02385	3.42172	-16.33972	-9.93950	25.26536	9.84306	8.14030	3.40862	-0.65269	1.29143	6.71037	-0.41724	0.72753	2.87927	-2.10457	0.50120	2.12181	1.47643	0.39002	0.36017	-0.40305	0.13136	0.65593	0.40745	0.16163
58	-1.72870	-1.75280	0.66959	1.51523	0.53303	-0.01271	8.64870	-13.89062	1.42260	14.26327	-0.50753	-1.16796	0.58688	-0.32396	0.01320	0.64332	-0.04236	0.06851	29.46807	-13.46498	-1.56990	14.14251	17.05248	-7.76092	8.93184	-1.43421	-2.54837	3.09701	-2.91501	-2.93419	1.49072	0.56977	-0.81500	2.30933	2.84267	0.01184	0.26142	-0.03384	-0.07168	0.38925	0.48581	0.02175
59	-1.00805	-1.01167	0.45906	1.55997	0.48242	0.21273	16.69433	-12.87994	2.73667	15.95501	0.90972	0.79868	0.60540	-0.30032	0.07516	0.47508	-0.10086	0.10820	43.90842	-13.35369	5.46340	18.43488	26.05740	-16.99006	10.98310	-2.16630	-5.64547	0.46824	-3.82036	-4.71575	1.01631	2.57881	-2.20959	1.50038	3.11988	-0.54131	0.18632	0.36730	-0.37463	-0.00242	0.44803	-0.18972
60	-2.22543	-1.18760	0.61281	1.23345	0.05174	0.29168	10.47990	-13.51441	2.53144	14.52524	-2.08106	1.12292	0.45233	-0.24873	0.09072	0.32304	-0.01351	0.09455	34.59426	-23.31263	6.55818	41.70657	33.10479	-11.72567	8.97373	-2.21533	-5.15299	1.15184	-2.29018	-2.79956	2.64701	1.67334	-2.59195	0.91969	2.00060	-0.45864	0.35510	0.37689	-0.58714	-0.02054	0.30309	-0.17011
61	-3.89399	-2.00907	0.95332	0.89201	-1.50467	0.03925	-3.38532	-14.45981	1.76855	10.40049	-9.78242	-1.29272	0.26267	-0.25996	0.02241	0.42388	0.06466	-0.01672	9.72067	-36.27620	0.60051	59.82349	29.86203	-1.56487	6.37485	-1.62651	-1.74475	4.01646	0.12977	0.79685	4.96594	-1.27472	-1.63415	1.37683	0.67454	0.36794	0.61337	-0.02085	-0.49693	0.30905	0.12424	0.11262
62	-4.89176	-2.39140	0.94750	0.97724	-2.84371	-0.29413	-14.66038	-15.47820	0.63125	8.12381	-15.60909	-4.11217	0.19143	-0.32219	-0.07590	0.72044	0.08229	-0.13235	-9.58598	-42.57729	-7.12393	51.13949	14.19528	5.10980	4.77092	-1.06915	1.73221	7.01485	1.23547	2.97608	5.47901	-3.52492	0.11319	1.58963	0.21999	0.87885	0.62160	-0.45887	-0.08570	0.45100	0.04325	0.30097
63	-5.14635	-2.16866	0.58936	0.90696	-2.45326	-0.37119	-16.58674	-16.13029	-1.05766	8.19530	-13.21719	-4.03863	0.22766	-0.35849	-0.09632	0.76111	0.07034	-0.19274	-12.25693	-37.50019	-9.29777	28.40633	-0.91970	6.86993	4.34626	-1.01260	2.41277	9.05577	0.40054	2.65726	3.58448	-3.13436	1.21031	0.43292	0.61086	0.24259	0.34314	-0.56960	0.32022	0.14338	0.10829	0.12805
64	-4.47005	-1.79836	0.26413	0.31046	-0.73880	-0.22271	-8.81794	-11.56801	-2.39335	9.19257	-3.36384	-1.20505	0.31486	-0.37827	-0.02001	0.51757	0.02599	-0.21526	0.18703	-17.58690	-5.03192	18.73068	-5.92499	3.58683	5.44427	-1.34428	-0.32245	8.78512	-1.07364	1.27370	1.71477	-0.73601	0.40167	-1.13558	0.68730	-0.77514	0.20279	-0.37054	0.28990	-0.31882	0.11893	-0.21040
65	-3.24736	-1.16785	0.05985	0.46308	1.19827	-0.07293	1.46888	-0.78099	-2.38366	12.24415	6.77256	1.24142	0.40574	-0.38234	0.07172	0.47187	-0.00142	-0.15419	18.58093	9.32161	-0.14273	23.13464	-3.24572	-2.59355	6.14721	-1.37604	-3.33799	5.34028	-1.70645	0.05044	1.62327	1.20500	-1.34432	-1.00807	0.32670	-0.82232	0.34028	-0.11697	-0.10698	-0.44120	0.02785	-0.31768
66	-2.50315	-0.58917	0.04228	1.66139	2.57103	0.06565	5.95423	5.18217	-1.16418	15.75949	10.13564	1.64982	0.45510	-0.33494	0.11769	0.65375	0.06587	0.04360	28.85583	19.25322	1.82830	24.74564	7.12024	-7.53703	4.28867	-0.57288	-2.97285	0.58872	-1.70001	-1.64772	2.11903	1.01087	-1.74631	1.46829	1.01197	0.13417	0.34529	0.01571	-0.30459	-0.04831	0.07197	-0.09272
67	-2.49347	-1.62673	0.62641	1.82377	2.61601	0.24480	3.26987	-4.05529	0.99509	15.51337	7.42358	1.13571	0.47063	-0.34806	0.08640	0.67452	0.14750	0.25044	24.34431	2.41798	2.76027	21.95261	22.53851	-10.11859	2.17347	0.80779	0.41803	-2.24298	-2.09133	-3.91332	1.99387	-0.72466	-0.40862	4.19167	2.69580	0.90835	0.10762	0.02539	-0.12689	0.45622	0.25356	0.15412
68	-3.56097	-4.05713	1.59093	0.43734	1.46825	0.28738	-4.34234	-20.85730	3.60051	12.58505	4.73928	0.60515	0.42789	-0.49791	-0.04245	0.58264	0.11332	0.26566	11.17441	-20.42506	3.58388	23.57467	26.88868	-10.46163	3.16209	1.41618	2.65526	-0.72647	-2.40678	-4.49482	1.43649	-1.76613	0.81726	4.42751	3.47291	0.63115	-0.05312	0.05817	0.06543	0.56303	0.37417	0.12755
69	-5.29882	-4.99195	1.90468	0.14700	0.30648	0.08533	-12.63145	-28.15294	4.95140	13.32867	2.55501	-0.35629	0.33508	-0.58898	-0.15927	0.69966	0.01783	0.10188	2.65420	-29.90353	2.09376	27.20179	12.06348	-5.37972	6.57463	0.14583	1.50429	4.49619	-1.39721	-1.44147	1.09692	-1.31985	0.79364	1.79400	2.09220	-0.17214	0.01895	0.06979	0.08247	0.22872	0.28668	-0.05692
70	-5.62123	-3.42138	1.27363	2.03906	-0.30135	-0.05638	-14.23507	-21.94791	3.65336	19.62315	-3.67034	-1.17874	0.27202	-0.47061	-0.11720	0.88898	-0.01664	-0.04839	8.17614	-30.40035	-1.08994	28.91299	-3.00712	3.81801	8.91244	-1.65269	-0.58324	9.31820	0.43854	2.56881	1.42228	-0.80032	0.18850	-0.67642	0.31089	-0.48808	0.18733	-0.07881	0.03105	-0.06638	0.12626	-0.10942
71	-3.76590	-1.78016	0.59154	3.64340	-0.24934	0.15498	-7.17476	-13.15249	1.15564	24.82499	-9.72175	-0.01720	0.26706	-0.30439	0.02488	0.78966	0.01127	-0.05936	21.28241	-28.96570	-0.69511	33.55358	0.90820	7.82140	8.15822	-1.75154	-1.00160	9.73493	1.29748	3.50808	1.82477	-0.87213	-0.16486	-0.38617	0.08876	-0.14049	0.23908	-0.23530	-0.00076	0.01585	0.06703	0.00019
72	-1.81636	-1.05742	0.33419	2.95261	0.86688	0.42007	0.44498	-7.65804	0.22918	22.29226	-4.47799	2.70627	0.33417	-0.24219	0.11855	0.56283	0.04825	0.03668	26.15111	-16.30275	4.68417	38.95831	16.03435	2.15025	5.70162	-0.25005	-0.39726	6.31053	0.58063	1.49108	1.31060	-0.54399	-0.24355	1.13669	0.76131	0.16483	0.10326	-0.13322	-0.02145	0.22534	0.09515	0.05606
73	-1.74079	0.34962	0.05005	1.41266	2.36854	0.20303	1.19893	-1.20779	1.23085	14.93348	10.08622	3.25060	0.49216	-0.24059	0.13482	0.68141	0.07619	0.12253	19.49064	10.77644	8.06738	32.82230	18.91733	-5.11926	4.10898	0.92568	-0.13384	3.92555	-0.81609	-0.58974	0.29918	0.32606	-0.18085	1.27387	1.23302	-0.12728	-0.08503	0.12959	-0.00578	0.21420	0.16368	-0.03659
74	-2.84980	2.43571	-0.42560	1.16817	2.35577	-0.46071	-2.06783	6.83882	2.25158	10.66270	17.84592	-0.45114	0.68206	-0.26281	0.11657	1.09380	0.06962	0.08702	12.76632	31.09982	4.27852	11.98631	3.00298	-4.93740	4.85456	0.67359	-0.21510	5.83524	-2.35630	-1.33421	0.10281	0.55585	0.00075	0.14239	1.58236	-0.75318	-0.15751	0.21662	0.06014	0.01098	0.21711	-0.15955
75	-3.14922	3.13090	-0.64843	1.04338	1.81851	-0.80236	-2.42354	10.73196	1.97269	9.36231	15.59775	-3.52467	0.79149	-0.31012	0.08637	1.20799	0.10027	0.00965	10.40462	32.18534	0.33805	-8.58894	-11.98869	0.39356	7.53274	-0.40874	-0.29955	8.54635	-3.54937	-1.39120	0.77208	-0.32147	0.09866	-0.64446	1.81121	-1.04596	-0.08612	0.01210	0.08215	-0.17932	0.16838	-0.18551
76	-2.32197	2.00353	-0.51112	0.20172	2.71637	-0.35675	-0.34154	8.75030	0.38124	8.73142	12.49737	-0.61142	0.71226	-0.30031	0.04922	0.81485	0.22338	0.03853	8.40143	25.10859	2.99436	-9.54005	-11.77543	2.71858	9.27333	-1.36887	-0.61519	6.03838	-3.04290	-1.06779	0.97567	-1.21291	-0.08329	-0.33652	1.17411	-0.52086	0.01991	-0.25183	-0.01656	-0.22693	-0.00833	-0.07793
77	-2.25393	0.20565	-0.23762	-0.37075	3.21403	0.38996	-1.93543	2.52420	-1.23297	10.75456	9.02952	4.91794	0.46282	-0.25312	-0.02406	0.31104	0.24877	0.09333	6.24065	14.16559	7.14011	12.25460	-4.63175	-0.07663	7.20962	-1.90723	-1.22986	-0.14351	-0.84208	-0.40053	-0.18889	-0.91726	-0.27574	1.12121	0.14555	0.59250	-0.01855	-0.27097	-0.12213	-0.00133	-0.10989	0.11076
