	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
3591	0.20218	0.01789	0.01011	-0.01687	0.49638	0.05155
3592	0.20197	0.01814	0.00976	-0.01713	0.49702	0.04865
3593	0.20185	0.01805	0.00956	-0.01751	0.49719	0.04606
3594	0.20169	0.01785	0.00959	-0.01765	0.49703	0.04361
3595	0.20140	0.01779	0.00977	-0.01729	0.49653	0.04107
3596	0.20100	0.01794	0.00997	-0.01651	0.49565	0.03844
3597	0.20061	0.01828	0.01012	-0.01573	0.49442	0.03604
3598	0.20032	0.01868	0.01028	-0.01528	0.49302	0.03410
3599	0.20012	0.01905	0.01054	-0.01538	0.49165	0.03241
3600	0.19988	0.01934	0.01087	-0.01594	0.49051	0.03064
3601	0.19961	0.01957	0.01120	-0.01662	0.48977	0.02873
3602	0.19941	0.01977	0.01158	-0.01706	0.48948	0.02682
3603	0.19926	0.01996	0.01214	-0.01722	0.48952	0.02494
3604	0.19902	0.02015	0.01294	-0.01715	0.48973	0.02302
3605	0.19866	0.02041	0.01392	-0.01682	0.49000	0.02109
3606	0.19825	0.02080	0.01498	-0.01614	0.49039	0.01927
3607	0.19784	0.02132	0.01610	-0.01507	0.49090	0.01756
3608	0.19748	0.02186	0.01736	-0.01370	0.49151	0.01582
3609	0.19729	0.02232	0.01883	-0.01225	0.49217	0.01396
3610	0.19725	0.02274	0.02049	-0.01105	0.49279	0.01217
3611	0.19725	0.02315	0.02234	-0.01033	0.49320	0.01075
3612	0.19723	0.02351	0.02444	-0.01005	0.49337	0.00988
3613	0.19716	0.02381	0.02675	-0.01003	0.49354	0.00947
3614	0.19710	0.02417	0.02906	-0.01014	0.49398	0.00938
3615	0.19719	0.02467	0.03105	-0.01043	0.49470	0.00956
3616	0.19753	0.02520	0.03255	-0.01085	0.49555	0.00993
3617	0.19813	0.02550	0.03361	-0.01114	0.49632	0.01029
3618	0.19902	0.02524	0.03451	-0.01107	0.49683	0.01038
3619	0.20021	0.02437	0.03550	-0.01070	0.49696	0.01019
3620	0.20154	0.02320	0.03656	-0.01037	0.49681	0.00988
3621	0.20283	0.02213	0.03757	-0.01041	0.49658	0.00952
3622	0.20410	0.02133	0.03860	-0.01080	0.49647	0.00911
3623	0.20552	0.02077	0.03991	-0.01128	0.49654	0.00872
3624	0.20714	0.02032	0.04176	-0.01155	0.49672	0.00846
3625	0.20892	0.01991	0.04419	-0.01138	0.49691	0.00835
3626	0.21086	0.01958	0.04699	-0.01071	0.49704	0.00842
3627	0.21301	0.01941	0.04998	-0.00976	0.49710	0.00866
3628	0.21532	0.01944	0.05319	-0.00889	0.49713	0.00898
3629	0.21758	0.01962	0.05679	-0.00830	0.49717	0.00923
3630	0.21950	0.01994	0.06074	-0.00797	0.49724	0.00946
3631	0.22098	0.02033	0.06481	-0.00766	0.49737	0.00986
3632	0.22213	0.02054	0.06894	-0.00708	0.49756	0.01043
3633	0.22310	0.02031	0.07336	-0.00607	0.49767	0.01107
3634	0.22386	0.01962	0.07840	-0.00478	0.49749	0.01177
3635	0.22414	0.01872	0.08419	-0.00357	0.49693	0.01250
3636	0.22357	0.01803	0.09067	-0.00275	0.49623	0.01303
3637	0.22192	0.01793	0.09761	-0.00238	0.49562	0.01311
3638	0.21935	0.01867	0.10452	-0.00238	0.49519	0.01271
3639	0.21619	0.02035	0.11086	-0.00270	0.49500	0.01202
3640	0.21280	0.02303	0.11630	-0.00338	0.49514	0.01126
3641	0.20953	0.02672	0.12077	-0.00436	0.49552	0.01055
3642	0.20688	0.03131	0.12415	-0.00542	0.49582	0.00992
3643	0.20524	0.03654	0.12636	-0.00631	0.49591	0.00940
3644	0.20457	0.04211	0.12772	-0.00688	0.49589	0.00893
3645	0.20466	0.04757	0.12902	-0.00706	0.49581	0.00838
3646	0.20555	0.05223	0.13094	-0.00690	0.49562	0.00766
3647	0.20748	0.05544	0.13371	-0.00648	0.49532	0.00685
3648	0.21042	0.05726	0.13713	-0.00580	0.49505	0.00603
3649	0.21427	0.05830	0.14077	-0.00487	0.49488	0.00519
3650	0.21920	0.05912	0.14433	-0.00394	0.49463	0.00432
3651	0.22542	0.06005	0.14764	-0.00329	0.49414	0.00356
3652	0.23282	0.06131	0.15065	-0.00294	0.49346	0.00316
3653	0.24070	0.06305	0.15337	-0.00256	0.49289	0.00320
3654	0.24796	0.06519	0.15583	-0.00205	0.49260	0.00355
3655	0.25372	0.06741	0.15804	-0.00168	0.49254	0.00403
3656	0.25786	0.06955	0.16013	-0.00170	0.49265	0.00442
3657	0.26074	0.07178	0.16231	-0.00205	0.49288	0.00454
3658	0.26240	0.07430	0.16468	-0.00240	0.49318	0.00446
3659	0.26249	0.07716	0.16716	-0.00255	0.49346	0.00448
3660	0.26096	0.08018	0.16951	-0.00258	0.49369	0.00486
3661	0.25836	0.08288	0.17137	-0.00272	0.49379	0.00553
3662	0.25555	0.08470	0.17244	-0.00304	0.49361	0.00622
3663	0.25306	0.08543	0.17284	-0.00330	0.49316	0.00672
3664	0.25092	0.08541	0.17291	-0.00327	0.49271	0.00699
3665	0.24888	0.08515	0.17275	-0.00293	0.49253	0.00711
3666	0.24691	0.08495	0.17235	-0.00250	0.49268	0.00710
3667	0.24520	0.08480	0.17185	-0.00216	0.49305	0.00688
3668	0.24401	0.08453	0.17144	-0.00196	0.49350	0.00649
3669	0.24356	0.08395	0.17109	-0.00188	0.49390	0.00609
3670	0.24397	0.08298	0.17059	-0.00193	0.49417	0.00586
3671	0.24512	0.08158	0.16976	-0.00199	0.49430	0.00585
3672	0.24673	0.07983	0.16864	-0.00198	0.49434	0.00602
3673	0.24848	0.07789	0.16732	-0.00188	0.49444	0.00622
3674	0.25013	0.07594	0.16590	-0.00172	0.49459	0.00627
3675	0.25148	0.07397	0.16448	-0.00147	0.49466	0.00608
3676	0.25226	0.07195	0.16315	-0.00112	0.49455	0.00577
3677	0.25211	0.06987	0.16186	-0.00076	0.49436	0.00555
3678	0.25107	0.06788	0.16045	-0.00049	0.49423	0.00545
3679	0.24966	0.06622	0.15891	-0.00024	0.49416	0.00539
3680	0.24824	0.06507	0.15739	0.00005	0.49404	0.00534
3681	0.24687	0.06441	0.15607	0.00022	0.49384	0.00540
3682	0.24551	0.06408	0.15519	0.00015	0.49364	0.00561
3683	0.24418	0.06386	0.15487	-0.00001	0.49349	0.00593
3684	0.24296	0.06374	0.15502	-0.00013	0.49334	0.00625
3685	0.24206	0.06389	0.15553	-0.00030	0.49316	0.00652
3686	0.24179	0.06445	0.15647	-0.00059	0.49304	0.00665
3687	0.24218	0.06531	0.15781	-0.00081	0.49310	0.00667
3688	0.24301	0.06627	0.15933	-0.00080	0.49332	0.00665
3689	0.24413	0.06717	0.16075	-0.00077	0.49361	0.00667
3690	0.24548	0.06790	0.16179	-0.00101	0.49386	0.00670
3691	0.24679	0.06836	0.16228	-0.00147	0.49396	0.00668
3692	0.24776	0.06863	0.16232	-0.00190	0.49390	0.00662
3693	0.24808	0.06888	0.16217	-0.00219	0.49377	0.00655
3694	0.24762	0.06917	0.16201	-0.00228	0.49371	0.00653
3695	0.24659	0.06940	0.16177	-0.00228	0.49373	0.00662
3696	0.24549	0.06939	0.16137	-0.00240	0.49376	0.00676
3697	0.24460	0.06909	0.16092	-0.00263	0.49367	0.00687
3698	0.24395	0.06867	0.16056	-0.00274	0.49350	0.00692
3699	0.24360	0.06833	0.16029	-0.00261	0.49331	0.00704
3700	0.24373	0.06806	0.15999	-0.00239	0.49313	0.00732
3701	0.24433	0.06777	0.15966	-0.00226	0.49296	0.00766
3702	0.24511	0.06741	0.15943	-0.00222	0.49279	0.00799
3703	0.24585	0.06703	0.15939	-0.00209	0.49263	0.00827
3704	0.24662	0.06678	0.15956	-0.00180	0.49257	0.00847
3705	0.24756	0.06673	0.15987	-0.00145	0.49262	0.00860
3706	0.24849	0.06685	0.16020	-0.00122	0.49271	0.00872
3707	0.24923	0.06704	0.16047	-0.00121	0.49278	0.00886
3708	0.24977	0.06730	0.16065	-0.00154	0.49282	0.00900
3709	0.25010	0.06763	0.16071	-0.00211	0.49284	0.00901
3710	0.25012	0.06789	0.16063	-0.00256	0.49288	0.00876
3711	0.24982	0.06792	0.16048	-0.00254	0.49300	0.00835
3712	0.24934	0.06776	0.16035	-0.00218	0.49313	0.00809
3713	0.24883	0.06767	0.16028	-0.00186	0.49318	0.00824
3714	0.24838	0.06789	0.16030	-0.00180	0.49314	0.00870
3715	0.24814	0.06845	0.16050	-0.00190	0.49311	0.00918
3716	0.24830	0.06916	0.16092	-0.00204	0.49314	0.00948
3717	0.24887	0.06974	0.16143	-0.00207	0.49322	0.00957
3718	0.24962	0.07000	0.16181	-0.00174	0.49323	0.00955
3719	0.25035	0.06999	0.16189	-0.00107	0.49312	0.00947
3720	0.25102	0.06994	0.16172	-0.00045	0.49305	0.00927
3721	0.25149	0.06991	0.16140	-0.00019	0.49316	0.00892
3722	0.25146	0.06981	0.16103	-0.00020	0.49333	0.00850
3723	0.25091	0.06959	0.16070	-0.00026	0.49331	0.00815
3724	0.25018	0.06931	0.16046	-0.00036	0.49301	0.00796
3725	0.24960	0.06900	0.16019	-0.00054	0.49257	0.00789
3726	0.24922	0.06865	0.15978	-0.00086	0.49222	0.00786
3727	0.24893	0.06814	0.15928	-0.00133	0.49211	0.00780
3728	0.24864	0.06723	0.15870	-0.00180	0.49217	0.00773
3729	0.24842	0.06597	0.15798	-0.00208	0.49226	0.00776
3730	0.24849	0.06472	0.15717	-0.00219	0.49233	0.00793
3731	0.24904	0.06382	0.15665	-0.00229	0.49241	0.00811
3732	0.25003	0.06325	0.15663	-0.00246	0.49255	0.00809
3733	0.25112	0.06274	0.15683	-0.00264	0.49266	0.00781
3734	0.25206	0.06218	0.15681	-0.00283	0.49261	0.00745
3735	0.25275	0.06163	0.15653	-0.00301	0.49246	0.00727
3736	0.25314	0.06107	0.15612	-0.00299	0.49235	0.00741
3737	0.25316	0.06044	0.15560	-0.00269	0.49234	0.00785
3738	0.25273	0.05981	0.15495	-0.00236	0.49229	0.00841
3739	0.25188	0.05923	0.15423	-0.00230	0.49212	0.00898
3740	0.25087	0.05853	0.15348	-0.00248	0.49189	0.00950
3741	0.25002	0.05739	0.15264	-0.00256	0.49168	0.00990
3742	0.24938	0.05581	0.15163	-0.00234	0.49149	0.01000
3743	0.24861	0.05416	0.15036	-0.00186	0.49128	0.00979
3744	0.24737	0.05281	0.14887	-0.00125	0.49109	0.00951
3745	0.24585	0.05180	0.14738	-0.00070	0.49099	0.00947
3746	0.24465	0.05092	0.14606	-0.00045	0.49105	0.00972
3747	0.24396	0.04994	0.14494	-0.00051	0.49124	0.01015
3748	0.24343	0.04878	0.14396	-0.00069	0.49151	0.01054
3749	0.24278	0.04753	0.14305	-0.00071	0.49180	0.01072
3750	0.24211	0.04641	0.14219	-0.00054	0.49203	0.01073
3751	0.24146	0.04558	0.14134	-0.00042	0.49213	0.01076
3752	0.24070	0.04492	0.14034	-0.00065	0.49214	0.01090
3753	0.23976	0.04410	0.13912	-0.00113	0.49216	0.01110
3754	0.23886	0.04297	0.13782	-0.00138	0.49223	0.01133
3755	0.23824	0.04168	0.13660	-0.00129	0.49231	0.01160
3756	0.23793	0.04050	0.13540	-0.00111	0.49244	0.01178
3757	0.23763	0.03958	0.13414	-0.00107	0.49265	0.01172
3758	0.23705	0.03883	0.13272	-0.00110	0.49293	0.01142
3759	0.23619	0.03806	0.13113	-0.00109	0.49317	0.01117
3760	0.23528	0.03719	0.12951	-0.00104	0.49332	0.01116
3761	0.23457	0.03632	0.12815	-0.00093	0.49338	0.01141
3762	0.23410	0.03558	0.12721	-0.00088	0.49341	0.01170
3763	0.23359	0.03505	0.12654	-0.00099	0.49347	0.01181
3764	0.23269	0.03472	0.12585	-0.00128	0.49359	0.01172
3765	0.23144	0.03443	0.12504	-0.00158	0.49374	0.01153
3766	0.23017	0.03397	0.12420	-0.00179	0.49393	0.01140
3767	0.22913	0.03329	0.12338	-0.00195	0.49418	0.01131
3768	0.22825	0.03252	0.12257	-0.00221	0.49445	0.01122
3769	0.22741	0.03184	0.12181	-0.00256	0.49463	0.01116
3770	0.22658	0.03136	0.12124	-0.00297	0.49471	0.01117
3771	0.22576	0.03107	0.12086	-0.00340	0.49485	0.01120
3772	0.22494	0.03083	0.12058	-0.00379	0.49519	0.01110
3773	0.22417	0.03056	0.12033	-0.00408	0.49564	0.01087
3774	0.22350	0.03025	0.12012	-0.00421	0.49599	0.01073
3775	0.22302	0.02997	0.11992	-0.00412	0.49607	0.01086
3776	0.22272	0.02985	0.11980	-0.00385	0.49595	0.01124
3777	0.22262	0.02997	0.11989	-0.00358	0.49585	0.01163
3778	0.22281	0.03028	0.12027	-0.00349	0.49588	0.01184
3779	0.22334	0.03066	0.12081	-0.00357	0.49602	0.01187
3780	0.22410	0.03104	0.12128	-0.00372	0.49622	0.01194
3781	0.22477	0.03140	0.12171	-0.00386	0.49647	0.01217
3782	0.22503	0.03182	0.12243	-0.00395	0.49668	0.01247
3783	0.22493	0.03244	0.12372	-0.00399	0.49679	0.01266
3784	0.22487	0.03328	0.12549	-0.00395	0.49687	0.01265
3785	0.22519	0.03426	0.12747	-0.00383	0.49706	0.01250
3786	0.22584	0.03534	0.12938	-0.00367	0.49739	0.01225
3787	0.22667	0.03654	0.13106	-0.00362	0.49777	0.01192
3788	0.22761	0.03795	0.13243	-0.00371	0.49801	0.01149
3789	0.22862	0.03957	0.13371	-0.00379	0.49803	0.01095
3790	0.22966	0.04140	0.13533	-0.00374	0.49790	0.01044
3791	0.23073	0.04334	0.13753	-0.00367	0.49776	0.01010
3792	0.23180	0.04536	0.14006	-0.00374	0.49772	0.00995
3793	0.23284	0.04749	0.14260	-0.00398	0.49782	0.00990
3794	0.23378	0.04977	0.14505	-0.00438	0.49797	0.00996
3795	0.23460	0.05228	0.14761	-0.00487	0.49803	0.01023
3796	0.23531	0.05505	0.15063	-0.00524	0.49791	0.01075
3797	0.23596	0.05798	0.15418	-0.00527	0.49764	0.01137
3798	0.23660	0.06095	0.15791	-0.00503	0.49726	0.01181
3799	0.23725	0.06389	0.16154	-0.00483	0.49681	0.01193
3800	0.23787	0.06699	0.16516	-0.00499	0.49638	0.01173
3801	0.23841	0.07062	0.16900	-0.00552	0.49615	0.01139
3802	0.23877	0.07512	0.17314	-0.00616	0.49619	0.01113
3803	0.23883	0.08040	0.17749	-0.00664	0.49641	0.01110
3804	0.23859	0.08600	0.18194	-0.00680	0.49661	0.01125
3805	0.23822	0.09154	0.18640	-0.00666	0.49665	0.01146
3806	0.23796	0.09707	0.19088	-0.00636	0.49654	0.01167
3807	0.23792	0.10282	0.19546	-0.00610	0.49644	0.01190
3808	0.23789	0.10882	0.20009	-0.00600	0.49647	0.01216
3809	0.23748	0.11468	0.20456	-0.00609	0.49658	0.01238
3810	0.23641	0.12009	0.20857	-0.00639	0.49661	0.01244
3811	0.23477	0.12534	0.21208	-0.00681	0.49657	0.01221
3812	0.23293	0.13120	0.21539	-0.00716	0.49653	0.01174
3813	0.23135	0.13810	0.21880	-0.00723	0.49640	0.01128
3814	0.23019	0.14566	0.22215	-0.00704	0.49600	0.01109
3815	0.22922	0.15302	0.22487	-0.00687	0.49529	0.01124
3816	0.22798	0.15964	0.22634	-0.00703	0.49451	0.01156
3817	0.22621	0.16569	0.22635	-0.00750	0.49390	0.01184
3818	0.22397	0.17169	0.22524	-0.00798	0.49350	0.01197
3819	0.22167	0.17796	0.22368	-0.00834	0.49322	0.01190
3820	0.21970	0.18458	0.22211	-0.00866	0.49306	0.01162
3821	0.21831	0.19158	0.22055	-0.00896	0.49310	0.01121
3822	0.21758	0.19881	0.21867	-0.00907	0.49336	0.01087
3823	0.21728	0.20611	0.21598	-0.00889	0.49373	0.01082
3824	0.21708	0.21340	0.21222	-0.00860	0.49399	0.01104
3825	0.21694	0.22061	0.20745	-0.00840	0.49409	0.01131
3826	0.21703	0.22771	0.20181	-0.00822	0.49415	0.01138
3827	0.21745	0.23488	0.19546	-0.00780	0.49438	0.01113
3828	0.21820	0.24242	0.18866	-0.00711	0.49486	0.01060
3829	0.21926	0.25036	0.18164	-0.00634	0.49548	0.00984
3830	0.22057	0.25850	0.17428	-0.00569	0.49602	0.00902
3831	0.22208	0.26673	0.16639	-0.00523	0.49640	0.00839
3832	0.22370	0.27511	0.15810	-0.00493	0.49659	0.00807
3833	0.22541	0.28373	0.14972	-0.00478	0.49660	0.00803
3834	0.22734	0.29259	0.14142	-0.00484	0.49645	0.00814
3835	0.22961	0.30158	0.13307	-0.00506	0.49625	0.00825
3836	0.23217	0.31060	0.12461	-0.00530	0.49610	0.00834
3837	0.23484	0.31957	0.11612	-0.00544	0.49585	0.00843
3838	0.23739	0.32859	0.10768	-0.00555	0.49530	0.00844
3839	0.23969	0.33780	0.09924	-0.00577	0.49451	0.00824
3840	0.24187	0.34725	0.09100	-0.00615	0.49377	0.00786
3841	0.24413	0.35688	0.08323	-0.00661	0.49336	0.00755
3842	0.24649	0.36664	0.07598	-0.00697	0.49336	0.00754
3843	0.24868	0.37640	0.06905	-0.00700	0.49359	0.00776
3844	0.25049	0.38584	0.06235	-0.00659	0.49377	0.00792
3845	0.25194	0.39465	0.05606	-0.00588	0.49373	0.00789
3846	0.25323	0.40268	0.05052	-0.00519	0.49355	0.00776
3847	0.25438	0.40988	0.04596	-0.00475	0.49335	0.00765
3848	0.25517	0.41626	0.04227	-0.00459	0.49327	0.00752
3849	0.25546	0.42197	0.03910	-0.00458	0.49343	0.00734
3850	0.25546	0.42716	0.03614	-0.00457	0.49381	0.00713
3851	0.25551	0.43188	0.03336	-0.00456	0.49418	0.00695
3852	0.25566	0.43610	0.03088	-0.00466	0.49442	0.00675
3853	0.25574	0.43977	0.02875	-0.00488	0.49454	0.00651
3854	0.25558	0.44278	0.02697	-0.00510	0.49448	0.00631
3855	0.25515	0.44513	0.02549	-0.00509	0.49415	0.00623
3856	0.25439	0.44695	0.02421	-0.00475	0.49363	0.00630
3857	0.25327	0.44841	0.02304	-0.00430	0.49310	0.00650
3858	0.25191	0.44941	0.02199	-0.00406	0.49270	0.00669
3859	0.25052	0.44986	0.02099	-0.00413	0.49243	0.00678
3860	0.24914	0.44992	0.01992	-0.00436	0.49236	0.00678
3861	0.24773	0.45003	0.01879	-0.00471	0.49257	0.00681
3862	0.24640	0.45053	0.01772	-0.00518	0.49298	0.00691
3863	0.24535	0.45137	0.01674	-0.00564	0.49332	0.00703
3864	0.24457	0.45229	0.01581	-0.00580	0.49342	0.00712
3865	0.24394	0.45311	0.01489	-0.00555	0.49338	0.00715
3866	0.24344	0.45375	0.01399	-0.00505	0.49338	0.00716
3867	0.24308	0.45418	0.01311	-0.00461	0.49345	0.00720
3868	0.24282	0.45430	0.01225	-0.00437	0.49349	0.00723
3869	0.24275	0.45410	0.01144	-0.00415	0.49350	0.00722
3870	0.24308	0.45368	0.01075	-0.00362	0.49366	0.00716
3871	0.24388	0.45321	0.01030	-0.00286	0.49401	0.00709
3872	0.24495	0.45280	0.01014	-0.00237	0.49439	0.00702
3873	0.24599	0.45248	0.01016	-0.00246	0.49461	0.00695
3874	0.24678	0.45227	0.01013	-0.00301	0.49474	0.00692
3875	0.24726	0.45215	0.00989	-0.00366	0.49492	0.00692
3876	0.24753	0.45205	0.00944	-0.00404	0.49509	0.00694
3877	0.24774	0.45188	0.00903	-0.00407	0.49511	0.00700
3878	0.24795	0.45160	0.00896	-0.00388	0.49487	0.00717
3879	0.24812	0.45131	0.00920	-0.00364	0.49448	0.00747
3880	0.24809	0.45121	0.00939	-0.00344	0.49416	0.00777
3881	0.24783	0.45138	0.00928	-0.00327	0.49410	0.00795
3882	0.24748	0.45172	0.00892	-0.00308	0.49422	0.00806
3883	0.24725	0.45204	0.00855	-0.00285	0.49432	0.00825
3884	0.24722	0.45217	0.00831	-0.00270	0.49434	0.00851
3885	0.24730	0.45209	0.00817	-0.00272	0.49437	0.00868
3886	0.24733	0.45191	0.00809	-0.00282	0.49440	0.00866
3887	0.24724	0.45179	0.00804	-0.00279	0.49430	0.00854
3888	0.24702	0.45176	0.00795	-0.00255	0.49403	0.00842
3889	0.24680	0.45181	0.00776	-0.00225	0.49378	0.00837
3890	0.24673	0.45184	0.00750	-0.00206	0.49372	0.00836
3891	0.24686	0.45179	0.00727	-0.00205	0.49379	0.00843
3892	0.24716	0.45167	0.00704	-0.00216	0.49377	0.00867
3893	0.24746	0.45152	0.00680	-0.00222	0.49363	0.00909
3894	0.24758	0.45129	0.00667	-0.00219	0.49353	0.00962
3895	0.24744	0.45093	0.00676	-0.00208	0.49358	0.01008
3896	0.24716	0.45057	0.00696	-0.00199	0.49371	0.01031
3897	0.24709	0.45037	0.00708	-0.00195	0.49383	0.01031
3898	0.24751	0.45038	0.00706	-0.00189	0.49389	0.01022
3899	0.24829	0.45055	0.00686	-0.00168	0.49390	0.01021
3900	0.24897	0.45081	0.00648	-0.00136	0.49384	0.01033
3901	0.24920	0.45105	0.00601	-0.00109	0.49377	0.01052
3902	0.24897	0.45109	0.00570	-0.00103	0.49371	0.01072
3903	0.24856	0.45092	0.00568	-0.00117	0.49363	0.01085
3904	0.24819	0.45072	0.00583	-0.00137	0.49349	0.01085
3905	0.24791	0.45057	0.00598	-0.00159	0.49338	0.01072
3906	0.24775	0.45042	0.00604	-0.00180	0.49355	0.01058
3907	0.24768	0.45024	0.00599	-0.00195	0.49400	0.01050
3908	0.24760	0.45015	0.00579	-0.00199	0.49442	0.01052
3909	0.24746	0.45028	0.00542	-0.00195	0.49451	0.01060
3910	0.24726	0.45064	0.00502	-0.00187	0.49433	0.01060
3911	0.24707	0.45104	0.00474	-0.00176	0.49418	0.01045
3912	0.24697	0.45131	0.00458	-0.00160	0.49426	0.01019
3913	0.24700	0.45147	0.00441	-0.00136	0.49452	0.00995
3914	0.24718	0.45162	0.00422	-0.00109	0.49475	0.00987
3915	0.24748	0.45177	0.00415	-0.00089	0.49481	0.01004
3916	0.24782	0.45182	0.00429	-0.00087	0.49468	0.01032
3917	0.24808	0.45169	0.00455	-0.00108	0.49444	0.01052
3918	0.24820	0.45141	0.00473	-0.00147	0.49420	0.01058
3919	0.24818	0.45113	0.00474	-0.00188	0.49404	0.01063
3920	0.24807	0.45092	0.00464	-0.00211	0.49402	0.01080
3921	0.24798	0.45072	0.00461	-0.00220	0.49413	0.01109
3922	0.24802	0.45054	0.00463	-0.00230	0.49425	0.01139
3923	0.24821	0.45053	0.00463	-0.00252	0.49425	0.01162
3924	0.24845	0.45075	0.00459	-0.00285	0.49409	0.01175
3925	0.24851	0.45101	0.00459	-0.00315	0.49386	0.01187
3926	0.24828	0.45107	0.00469	-0.00327	0.49372	0.01210
3927	0.24788	0.45101	0.00482	-0.00320	0.49377	0.01243
3928	0.24760	0.45107	0.00497	-0.00312	0.49399	0.01275
3929	0.24761	0.45125	0.00520	-0.00316	0.49426	0.01295
3930	0.24781	0.45136	0.00552	-0.00332	0.49449	0.01308
3931	0.24798	0.45135	0.00582	-0.00343	0.49469	0.01318
3932	0.24799	0.45139	0.00601	-0.00332	0.49487	0.01319
3933	0.24782	0.45162	0.00605	-0.00305	0.49496	0.01310
3934	0.24753	0.45197	0.00596	-0.00278	0.49488	0.01295
3935	0.24720	0.45215	0.00589	-0.00271	0.49470	0.01274
3936	0.24695	0.45200	0.00595	-0.00292	0.49458	0.01243
3937	0.24692	0.45163	0.00605	-0.00332	0.49461	0.01209
3938	0.24711	0.45135	0.00602	-0.00367	0.49479	0.01189
3939	0.24734	0.45131	0.00584	-0.00380	0.49494	0.01194
3940	0.24744	0.45143	0.00566	-0.00373	0.49483	0.01219
3941	0.24746	0.45158	0.00554	-0.00356	0.49446	0.01249
3942	0.24746	0.45171	0.00545	-0.00338	0.49410	0.01267
3943	0.24742	0.45178	0.00541	-0.00323	0.49404	0.01266
3944	0.24725	0.45175	0.00548	-0.00314	0.49426	0.01258
3945	0.24704	0.45162	0.00568	-0.00315	0.49453	0.01267
3946	0.24701	0.45152	0.00586	-0.00321	0.49463	0.01298
3947	0.24725	0.45164	0.00583	-0.00320	0.49456	0.01333
3948	0.24758	0.45201	0.00555	-0.00308	0.49444	0.01346
3949	0.24773	0.45256	0.00507	-0.00297	0.49436	0.01336
3950	0.24763	0.45306	0.00456	-0.00301	0.49430	0.01321
3951	0.24745	0.45317	0.00434	-0.00308	0.49418	0.01313
3952	0.24737	0.45280	0.00450	-0.00297	0.49402	0.01302
3953	0.24741	0.45226	0.00481	-0.00269	0.49391	0.01267
3954	0.24757	0.45191	0.00496	-0.00248	0.49398	0.01210
3955	0.24780	0.45185	0.00497	-0.00256	0.49424	0.01154
3956	0.24802	0.45194	0.00498	-0.00286	0.49453	0.01129
3957	0.24808	0.45203	0.00504	-0.00313	0.49471	0.01136
3958	0.24794	0.45210	0.00508	-0.00325	0.49479	0.01149
3959	0.24775	0.45218	0.00497	-0.00331	0.49487	0.01147
3960	0.24760	0.45224	0.00476	-0.00347	0.49493	0.01137
3961	0.24752	0.45224	0.00462	-0.00379	0.49486	0.01144
3962	0.24748	0.45208	0.00474	-0.00432	0.49454	0.01177
3963	0.24744	0.45181	0.00512	-0.00496	0.49415	0.01220
3964	0.24731	0.45161	0.00557	-0.00551	0.49404	0.01249
3965	0.24705	0.45149	0.00594	-0.00589	0.49438	0.01249
3966	0.24672	0.45132	0.00622	-0.00623	0.49492	0.01225
3967	0.24649	0.45112	0.00634	-0.00662	0.49523	0.01188
3968	0.24641	0.45109	0.00621	-0.00700	0.49510	0.01157
3969	0.24635	0.45130	0.00590	-0.00718	0.49467	0.01152
3970	0.24626	0.45158	0.00561	-0.00707	0.49423	0.01178
3971	0.24623	0.45180	0.00541	-0.00687	0.49400	0.01218
3972	0.24636	0.45188	0.00519	-0.00687	0.49402	0.01249
3973	0.24656	0.45179	0.00496	-0.00713	0.49411	0.01266
3974	0.24671	0.45155	0.00481	-0.00743	0.49414	0.01276
3975	0.24678	0.45132	0.00467	-0.00754	0.49415	0.01276
3976	0.24683	0.45127	0.00435	-0.00736	0.49425	0.01262
3977	0.24689	0.45147	0.00386	-0.00705	0.49445	0.01243
3978	0.24691	0.45180	0.00345	-0.00680	0.49460	0.01238
3979	0.24683	0.45203	0.00336	-0.00670	0.49467	0.01255
3980	0.24665	0.45202	0.00357	-0.00668	0.49473	0.01291
3981	0.24644	0.45183	0.00389	-0.00662	0.49486	0.01342
3982	0.24628	0.45162	0.00407	-0.00648	0.49505	0.01401
3983	0.24617	0.45157	0.00404	-0.00631	0.49535	0.01462
3984	0.24604	0.45170	0.00384	-0.00615	0.49579	0.01522
3985	0.24582	0.45187	0.00356	-0.00590	0.49633	0.01594
3986	0.24563	0.45188	0.00333	-0.00554	0.49691	0.01695
3987	0.24559	0.45157	0.00327	-0.00520	0.49748	0.01829
3988	0.24561	0.45116	0.00329	-0.00506	0.49804	0.01986
