	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
3084	-7.93625	0.00000	-0.00000	-3.41059	-0.00000	0.00000	-5.63592	-7.18890	18.95242	13.63618	4.25908	-11.02824	-6.62518	-1.01543	0.00010	-9.15414	-1.89784	-0.00004	20.53377	13.27724	9.17849	1.62162	1.92841	-11.69746	34.24934	12.86069	-17.19870	37.33434	0.29734	32.80512	133.80551	-0.00088	-112.50288	123.60976	-0.00054	120.17629	-20.02392	-11.31486	-0.00053	-13.15474	7.16220	-0.00069	-5.02055	-6.10708	5.60396	-28.22920	-7.81355	2.75266	6.85043	2.63890	6.67488
3085	-8.88398	0.00000	-0.00000	-3.71125	0.00000	0.00000	-5.21764	-7.22583	19.24894	13.80952	4.40588	-11.14108	-6.70103	-1.04080	0.00011	-9.21374	-1.86963	-0.00007	20.73049	13.27916	8.99061	1.81142	1.90078	-11.66614	34.23302	12.86545	-16.99155	37.32929	0.20704	32.87163	133.80045	-0.00190	-111.81284	123.63995	-0.00024	120.16711	-20.06482	-10.95951	-0.00113	-13.80359	7.26762	-0.00008	-4.92123	-6.12704	5.51556	-28.13262	-7.79726	2.66319	6.98333	2.62977	6.73714
3086	-9.86006	-0.00000	-0.00000	-4.00497	0.00000	0.00000	-4.85006	-7.13447	19.50187	13.97800	4.27879	-11.11378	-6.80512	-1.08780	0.00004	-9.26815	-1.80111	-0.00003	20.97050	13.30978	8.76548	2.00898	1.89700	-11.76338	34.11050	12.93685	-16.78920	37.31997	0.13831	32.97688	133.83508	-0.00218	-110.95717	123.64877	0.00006	119.48837	-20.11314	-10.60907	-0.00170	-14.59727	7.25593	0.00132	-4.92516	-6.22105	5.55853	-28.14086	-7.90049	2.66542	7.14829	2.65530	6.70085
3087	-10.45096	-0.00000	0.00000	-4.21779	0.00000	0.00000	-4.77219	-6.89773	19.53238	14.03612	3.88948	-10.93699	-6.88154	-1.12107	-0.00006	-9.26250	-1.70837	0.00008	21.17887	13.35857	8.63055	2.14325	1.92600	-11.94861	33.98875	12.99154	-16.70996	37.29163	0.07251	33.01455	133.83539	-0.00077	-110.29853	123.65346	0.00030	118.43893	-20.07469	-10.39508	-0.00177	-15.15652	7.09894	0.00075	-5.10940	-6.28761	5.75438	-28.32506	-8.03840	2.81960	7.30575	2.69999	6.60140
3088	-10.46706	0.00000	-0.00000	-4.28169	-0.00000	-0.00000	-4.93652	-6.74081	19.41373	13.95982	3.56662	-10.74700	-6.90273	-1.11092	-0.00008	-9.17653	-1.63362	0.00012	21.26571	13.40587	8.59693	2.14863	1.97705	-12.11270	33.92759	12.99995	-16.74958	37.26178	0.06285	32.95608	133.70583	0.00107	-109.87750	123.64435	0.00031	117.48593	-20.01126	-10.10250	-0.00147	-15.31502	6.86505	-0.00113	-5.36226	-6.26832	5.99307	-28.57200	-8.11419	3.04750	7.39032	2.72032	6.52354
3089	-10.09316	0.00000	0.00000	-4.21850	0.00000	0.00000	-5.11451	-6.93359	19.36561	13.83897	3.57619	-10.66949	-6.85088	-1.04760	0.00004	-9.05806	-1.61458	0.00002	21.16785	13.42791	8.59060	2.00698	2.03025	-12.18552	33.93469	12.99552	-16.81848	37.26330	0.14386	32.84597	133.50642	0.00177	-109.51614	123.60239	0.00028	116.91094	-19.93179	-9.76660	-0.00140	-15.19488	6.69067	-0.00173	-5.53972	-6.22122	6.09486	-28.74463	-8.11077	3.16019	7.33728	2.70233	6.53529
3090	-9.64407	0.00000	-0.00000	-4.13953	-0.00000	0.00000	-5.18380	-7.44932	19.48105	13.78326	3.80873	-10.68631	-6.72455	-0.95281	0.00015	-8.97172	-1.64552	-0.00003	20.93806	13.41741	8.56595	1.80126	2.06396	-12.17012	33.98007	13.00814	-16.82760	37.29060	0.25524	32.73664	133.42851	0.00304	-109.60397	123.56574	-0.00047	116.96741	-19.73594	-9.91958	-0.00339	-14.94604	6.75412	-0.00027	-5.61174	-6.22844	5.98925	-28.81933	-8.07604	3.05985	7.17657	2.67729	6.63175
3091	-9.24781	0.00000	0.00000	-4.10694	-0.00000	0.00000	-5.21923	-7.92580	19.63878	13.81634	3.97853	-10.69660	-6.56558	-0.87080	0.00009	-8.94224	-1.69619	-0.00000	20.75257	13.38810	8.51981	1.68706	2.07311	-12.12811	34.02676	13.01630	-16.75825	37.29950	0.31188	32.66976	133.56012	0.00673	-110.79857	123.60697	-0.00267	117.76681	-19.42793	-10.84968	-0.00531	-14.63387	7.06039	0.00198	-5.62310	-6.27786	5.77200	-28.83788	-8.03635	2.83973	7.05059	2.68168	6.71418
3092	-8.90694	-0.00000	0.00000	-4.07572	0.00000	0.00000	-5.31546	-8.03716	19.68528	13.88069	4.02680	-10.65966	-6.43688	-0.84000	-0.00002	-8.95713	-1.76667	0.00005	20.74327	13.36693	8.47835	1.75700	2.08017	-12.11881	34.08120	12.97215	-16.63326	37.28062	0.30342	32.68575	133.76308	0.00574	-112.87769	123.70317	-0.00381	118.84518	-19.10518	-12.02432	-0.00283	-14.45554	7.31162	0.00483	-5.60597	-6.27873	5.59890	-28.82410	-7.96933	2.67970	7.07347	2.72150	6.70327
3093	-8.73709	0.00000	0.00000	-4.01486	0.00000	0.00000	-5.40755	-7.85263	19.63132	13.91533	4.11091	-10.64672	-6.37506	-0.85822	-0.00004	-8.98265	-1.85945	0.00006	20.85089	13.38268	8.48834	1.92738	2.11281	-12.11714	34.16058	12.88409	-16.47239	37.28256	0.28506	32.78646	133.84315	0.00081	-114.53283	123.72303	-0.00367	119.34253	-18.81138	-12.57562	0.00204	-14.70422	7.18335	0.00960	-5.57092	-6.17726	5.55682	-28.78426	-7.85958	2.68127	7.19451	2.78051	6.64793
3094	-8.87255	-0.00000	0.00000	-3.98655	0.00000	-0.00000	-5.37498	-7.68410	19.58629	13.90727	4.26835	-10.73868	-6.37111	-0.88380	0.00002	-8.97765	-1.92206	0.00006	20.93346	13.44189	8.56277	2.03122	2.17469	-12.05648	34.22279	12.83545	-16.33571	37.33391	0.30518	32.89003	133.76932	0.00006	-114.53884	123.60898	-0.00360	118.93768	-18.58776	-12.18500	0.00362	-15.27506	6.77612	0.01042	-5.53599	-6.01994	5.60704	-28.73989	-7.73466	2.79017	7.27984	2.83994	6.63534
3095	-9.26389	0.00000	-0.00000	-4.04810	-0.00000	0.00000	-5.22612	-7.67546	19.61624	13.88376	4.32882	-10.90962	-6.38219	-0.88998	0.00005	-8.92936	-1.89549	0.00009	20.94573	13.51878	8.63532	2.01162	2.24318	-11.93050	34.20913	12.88943	-16.31485	37.38827	0.37352	32.89508	133.64819	0.00058	-113.04815	123.46024	-0.00181	118.26366	-18.53721	-11.30585	0.00055	-15.62575	6.53643	0.00588	-5.54784	-5.89622	5.65144	-28.74430	-7.63835	2.88030	7.28658	2.88161	6.66152
3096	-9.68389	0.00000	-0.00000	-4.12521	0.00000	0.00000	-5.08334	-7.71855	19.70572	13.87188	4.17279	-11.05458	-6.36297	-0.88317	0.00005	-8.87497	-1.79364	0.00005	20.93076	13.56725	8.63515	1.94846	2.28170	-11.78810	34.13359	13.01169	-16.41032	37.37269	0.46321	32.80329	133.54805	-0.00061	-111.48095	123.38766	-0.00002	118.08423	-18.71119	-10.56682	-0.00166	-15.45133	6.62769	0.00266	-5.66114	-5.86215	5.64898	-28.85585	-7.60607	2.89156	7.27489	2.89076	6.65591
3097	-9.98747	0.00000	0.00000	-4.14153	-0.00000	0.00000	-5.01405	-7.70455	19.82187	13.89021	3.92133	-11.12605	-6.29981	-0.87244	0.00001	-8.87117	-1.68633	-0.00005	20.92334	13.55664	8.55084	1.93627	2.27105	-11.65281	34.06433	13.11249	-16.50782	37.26810	0.51835	32.70227	133.45497	-0.00176	-110.99496	123.40379	0.00030	118.39258	-19.03295	-10.21990	-0.00073	-14.97768	6.77599	0.00032	-5.85304	-5.92202	5.62031	-29.05148	-7.64986	2.84133	7.29476	2.87084	6.58459
3098	-10.24402	0.00000	0.00000	-4.19681	-0.00000	0.00000	-4.96618	-7.68116	19.95411	13.95425	3.81409	-11.14389	-6.21974	-0.85911	-0.00003	-8.93792	-1.63915	-0.00003	20.93091	13.50995	8.39813	2.00236	2.24191	-11.54743	34.04217	13.13834	-16.50828	37.13015	0.50603	32.63936	133.36713	-0.00161	-111.42770	123.46444	0.00043	118.53145	-19.37409	-10.15321	0.00063	-14.52115	6.76691	-0.00121	-5.98906	-6.01875	5.58306	-29.19336	-7.72417	2.76852	7.32974	2.84610	6.48834
3099	-10.35872	0.00000	-0.00000	-4.34180	-0.00000	0.00000	-4.94428	-7.75191	20.00780	14.03328	3.95474	-11.07460	-6.14966	-0.82719	0.00003	-9.03134	-1.68179	0.00006	20.93142	13.46656	8.26406	2.09085	2.23582	-11.57239	34.06130	13.09655	-16.43346	37.03782	0.46116	32.59820	133.31868	-0.00069	-111.90222	123.51550	0.00052	118.08781	-19.66605	-10.14411	0.00060	-14.15277	6.67343	-0.00097	-5.95929	-6.04453	5.57135	-29.16520	-7.74328	2.74747	7.31989	2.83133	6.43218
3100	-10.05381	0.00000	-0.00000	-4.39102	0.00000	-0.00000	-5.05743	-7.93924	19.86240	14.05312	4.21405	-10.89153	-6.07754	-0.74681	0.00020	-9.08555	-1.78637	0.00002	20.87241	13.42070	8.29109	2.10919	2.24400	-11.78267	34.10197	13.02013	-16.40860	37.02239	0.43386	32.56940	133.31555	-0.00017	-111.95055	123.50832	0.00060	117.55880	-19.94883	-10.08896	-0.00003	-13.82031	6.64530	0.00020	-5.81258	-5.94312	5.65250	-29.01150	-7.68187	2.86264	7.22532	2.81555	6.44486
3101	-9.51209	0.00000	-0.00000	-4.26146	0.00000	-0.00000	-5.27870	-8.14981	19.63484	14.00836	4.38941	-10.72647	-5.98666	-0.63476	0.00028	-9.08203	-1.88192	-0.00004	20.75680	13.35922	8.44750	2.04727	2.24291	-12.03943	34.13949	12.95137	-16.52474	37.04894	0.42190	32.56169	133.33189	0.00002	-111.76464	123.43667	0.00132	117.79795	-20.25181	-10.09946	0.00003	-13.53327	6.75003	0.00109	-5.69430	-5.79955	5.80618	-28.88249	-7.61012	3.06147	7.09989	2.79592	6.49667
3102	-9.37049	0.00000	0.00000	-4.20576	-0.00000	-0.00000	-5.40467	-8.23799	19.62364	13.98836	4.41525	-10.75415	-5.88849	-0.57410	0.00011	-9.05118	-1.91469	-0.00002	20.68541	13.32515	8.47698	2.00889	2.25488	-12.14500	34.13557	12.93938	-16.70775	37.06979	0.39894	32.56828	133.36595	0.00010	-111.65144	123.34721	0.00124	118.79929	-20.48672	-10.32063	0.00026	-13.39021	6.92599	0.00091	-5.70900	-5.75179	5.85337	-28.89367	-7.58469	3.12398	7.06446	2.80068	6.51969
3103	-9.80426	0.00000	-0.00000	-4.40429	0.00000	-0.00000	-5.36715	-8.15124	19.89030	14.02708	4.36466	-10.95104	-5.77788	-0.61146	-0.00013	-9.01385	-1.88003	0.00003	20.69655	13.36392	8.27074	2.04486	2.30532	-12.05585	34.06315	13.00864	-16.79019	37.07061	0.37862	32.57642	133.43198	-0.00003	-111.66377	123.29555	0.00029	119.65284	-20.56393	-10.72035	-0.00032	-13.46810	7.02817	0.00044	-5.84863	-5.82556	5.64619	-29.04147	-7.57134	2.90354	7.14670	2.84572	6.47395
3104	-10.22454	-0.00000	-0.00000	-4.64351	0.00000	0.00000	-5.34802	-7.98614	20.12441	14.04514	4.31317	-11.12215	-5.62482	-0.67893	-0.00014	-8.96879	-1.80910	0.00005	20.66341	13.43689	8.09442	2.05072	2.36011	-11.88578	33.95402	13.12640	-16.70810	37.04987	0.39756	32.58714	133.50063	-0.00049	-111.75026	123.31530	0.00014	119.74928	-20.49444	-11.15319	-0.00111	-13.63998	7.02507	0.00047	-5.99020	-5.93060	5.28299	-29.19534	-7.52557	2.52682	7.22064	2.89573	6.39026
3105	-10.06028	0.00000	0.00000	-4.62865	0.00000	0.00000	-5.51367	-7.86100	20.03888	13.97789	4.28248	-11.13633	-5.44378	-0.67451	0.00010	-8.92820	-1.74663	0.00000	20.48422	13.46680	8.22231	1.93390	2.37363	-11.77306	33.89317	13.23053	-16.53319	36.99651	0.44693	32.60881	133.50365	-0.00103	-111.88657	123.41025	0.00027	119.40612	-20.33323	-11.47873	-0.00103	-13.61881	7.05757	0.00137	-6.00944	-6.00179	5.01011	-29.22277	-7.48404	2.24692	7.17939	2.91313	6.31778
3106	-9.31277	0.00000	0.00000	-4.28858	0.00000	-0.00000	-5.84472	-7.79737	19.69049	13.84325	4.26392	-11.00265	-5.28934	-0.58578	0.00021	-8.91416	-1.72897	-0.00002	20.24240	13.44647	8.56498	1.76042	2.36771	-11.80514	33.94041	13.29409	-16.33237	36.90730	0.47229	32.64811	133.40367	-0.00046	-111.90097	123.54922	-0.00015	119.21159	-20.06707	-11.53670	0.00099	-13.30956	7.21711	0.00268	-5.93561	-6.04630	4.93560	-29.15238	-7.49573	2.16054	7.06626	2.91343	6.26382
3107	-8.54974	-0.00000	0.00000	-3.83354	0.00000	-0.00000	-6.17205	-7.72083	19.38291	13.72051	4.22202	-10.79278	-5.18398	-0.50593	0.00008	-8.93672	-1.76363	-0.00000	20.10343	13.44581	8.79769	1.67916	2.40457	-11.98497	34.08144	13.32216	-16.13798	36.79325	0.42977	32.68742	133.23315	0.00162	-111.35886	123.69524	-0.00036	119.29941	-19.63808	-11.19293	0.00461	-13.00068	7.41897	0.00233	-5.89096	-6.05364	4.93519	-29.10812	-7.50232	2.15725	7.00118	2.93187	6.23056
3108	-8.52739	-0.00000	0.00000	-3.68440	0.00000	-0.00000	-6.29362	-7.54548	19.37133	13.72433	4.10796	-10.61810	-5.10825	-0.52815	-0.00007	-8.99503	-1.81853	0.00001	20.14752	13.50448	8.70976	1.77130	2.49352	-12.19366	34.25517	13.29210	-16.03593	36.67117	0.31010	32.68181	133.07561	0.00220	-110.07635	123.83255	-0.00004	119.49139	-19.13998	-10.57069	0.00564	-13.09374	7.58655	-0.00002	-5.88517	-5.97587	4.86224	-29.09940	-7.40225	2.12092	7.05410	2.97139	6.25750
3109	-9.29965	-0.00000	0.00000	-4.05056	-0.00000	0.00000	-6.19302	-7.32997	19.60819	13.89875	3.92892	-10.58171	-5.03187	-0.62601	-0.00009	-9.06243	-1.84338	-0.00002	20.29213	13.56432	8.41672	1.95916	2.56670	-12.26886	34.38723	13.17649	-16.10081	36.57739	0.14545	32.63198	133.01936	0.00064	-108.76366	123.92786	0.00043	119.69760	-18.82325	-10.11821	0.00323	-13.70864	7.79119	-0.00355	-5.82980	-5.83466	4.76393	-29.03831	-7.23393	2.08642	7.17651	3.00653	6.36297
3110	-10.18058	0.00000	-0.00000	-4.74767	-0.00000	0.00000	-6.02022	-7.31889	19.87860	14.16158	3.75941	-10.70517	-4.94115	-0.68078	0.00004	-9.08841	-1.80791	0.00000	20.39139	13.55167	8.16885	2.09417	2.56363	-12.14295	34.41909	13.03583	-16.24245	36.56730	0.01544	32.62259	133.09810	0.00099	-108.44997	123.90514	0.00054	119.86598	-18.80078	-10.22122	0.00180	-14.55774	8.05654	-0.00512	-5.72635	-5.76455	4.77810	-28.93115	-7.17504	2.12733	7.27047	3.02008	6.46928
3111	-10.76397	-0.00000	0.00000	-5.54079	-0.00000	0.00000	-5.83761	-7.67234	20.11734	14.40415	3.64142	-10.93264	-4.85702	-0.63235	0.00012	-9.05705	-1.71284	0.00007	20.41953	13.48992	8.01298	2.14067	2.50978	-11.88501	34.34156	12.99641	-16.26687	36.65710	-0.00620	32.72344	133.26529	0.00233	-109.27781	123.71871	-0.00041	119.84346	-18.89995	-10.82460	0.00087	-15.14925	8.18995	-0.00420	-5.67883	-5.87727	4.90788	-28.88735	-7.32953	2.20218	7.32422	3.03175	6.45305
3112	-10.98486	0.00000	0.00000	-6.11545	0.00000	-0.00000	-5.67170	-8.21090	20.31247	14.53319	3.54056	-11.13827	-4.79216	-0.54036	0.00005	-9.00695	-1.58656	0.00005	20.40985	13.47317	7.91741	2.14384	2.47609	-11.64842	34.19209	13.10081	-16.11041	36.77595	0.06939	32.90452	133.43626	0.00153	-110.57955	123.44127	-0.00165	119.65056	-18.95418	-11.60548	0.00030	-15.21136	8.03925	-0.00398	-5.74891	-6.10082	5.05472	-28.96672	-7.59254	2.24868	7.36290	3.07747	6.30394
3113	-10.74822	0.00000	0.00000	-6.02637	-0.00000	-0.00000	-5.62780	-8.60528	20.38131	14.47764	3.44680	-11.20525	-4.71522	-0.49426	-0.00006	-8.97923	-1.47406	-0.00001	20.30996	13.54411	7.95580	2.09330	2.48745	-11.53838	34.04643	13.25148	-15.91656	36.81366	0.14377	33.07743	133.53714	-0.00024	-111.73898	123.26321	-0.00359	119.72704	-19.08060	-12.27243	0.00080	-14.84510	7.84615	-0.00066	-5.89449	-6.23843	5.16239	-29.11792	-7.76120	2.29319	7.33359	3.15483	6.15713
3114	-10.41463	0.00000	-0.00000	-5.36074	0.00000	0.00000	-5.68986	-8.73746	20.38379	14.29908	3.45079	-11.17638	-4.62661	-0.51350	-0.00012	-8.98847	-1.40307	-0.00005	20.11836	13.65234	8.06064	1.98815	2.51982	-11.51528	34.00528	13.33957	-15.84685	36.72562	0.11682	33.15462	133.52757	-0.00021	-112.25671	123.36955	-0.00658	120.37799	-19.44120	-12.55336	-0.00107	-14.17795	8.07681	0.00856	-6.01315	-6.21660	5.20437	-29.23473	-7.75760	2.34059	7.20150	3.22546	6.11102
3115	-10.54703	0.00000	0.00000	-4.81626	-0.00000	0.00000	-5.71984	-8.73495	20.44581	14.16047	3.61835	-11.19022	-4.60043	-0.54083	-0.00014	-9.02312	-1.36406	-0.00004	19.97971	13.72809	8.03464	1.89320	2.55707	-11.48987	34.10571	13.35613	-15.89978	36.57721	-0.02123	33.08302	133.42387	0.00156	-111.73412	123.73599	-0.00380	120.98248	-19.90331	-12.28616	-0.00340	-13.23668	8.75426	0.01311	-6.02458	-6.16485	5.14978	-29.24427	-7.68864	2.31085	7.04030	3.27342	6.11563
3116	-11.00357	0.00000	-0.00000	-4.77611	0.00000	-0.00000	-5.69977	-8.69793	20.47483	14.12216	3.80790	-11.28475	-4.67798	-0.52355	-0.00020	-9.04384	-1.32484	0.00001	20.00147	13.74865	7.90210	1.84669	2.60210	-11.44940	34.24925	13.33089	-15.97091	36.47386	-0.18957	32.89599	133.28136	0.00155	-110.51593	124.08556	0.00070	120.48802	-20.14725	-11.64539	-0.00109	-12.26136	9.25200	0.00542	-5.95706	-6.22003	5.01078	-29.18183	-7.68487	2.16075	6.94464	3.32509	6.08386
3117	-11.41288	0.00000	-0.00000	-5.06181	-0.00000	-0.00000	-5.65745	-8.56706	20.37867	14.13033	3.78676	-11.41276	-4.79516	-0.48680	-0.00017	-9.02367	-1.26213	0.00004	20.15716	13.74256	7.80526	1.86216	2.65329	-11.40177	34.29527	13.25219	-16.00406	36.45842	-0.30753	32.71296	133.13316	-0.00105	-109.67429	124.17067	-0.00244	118.70246	-20.01214	-11.02512	0.00202	-11.70242	9.05122	0.00077	-5.91437	-6.38584	4.85169	-29.15028	-7.77486	1.94810	6.96920	3.40641	6.01364
3118	-11.82850	0.00000	0.00000	-5.45207	-0.00000	0.00000	-5.54172	-8.34442	20.30657	14.16681	3.57086	-11.54616	-4.86706	-0.49268	-0.00007	-8.99142	-1.20035	0.00004	20.35522	13.75715	7.73141	1.95831	2.70161	-11.31866	34.22534	13.12733	-16.00262	36.49576	-0.34765	32.64035	132.99915	-0.00303	-109.77652	124.03159	-0.00370	116.67088	-19.64884	-10.71206	0.00170	-11.75176	8.39432	0.00498	-5.92030	-6.58759	4.74403	-29.16857	-7.91803	1.76852	7.10086	3.49694	5.95766
3119	-12.06193	0.00000	-0.00000	-5.74709	0.00000	-0.00000	-5.41518	-8.22808	20.34066	14.23902	3.44934	-11.61875	-4.87872	-0.54803	-0.00004	-8.99709	-1.21028	0.00009	20.47222	13.81613	7.68039	2.07874	2.74376	-11.23628	34.13902	13.05422	-15.95420	36.53820	-0.31065	32.69672	132.94112	-0.00303	-110.13682	123.87289	0.00032	116.01927	-19.34390	-10.70886	0.00055	-12.14708	7.94770	0.00602	-5.88450	-6.73374	4.74653	-29.14083	-8.05329	1.71256	7.21799	3.54302	5.93400
3120	-11.46144	0.00000	-0.00000	-5.63494	-0.00000	0.00000	-5.50121	-8.37390	20.30347	14.28364	3.60012	-11.51636	-4.85335	-0.59611	0.00000	-9.04974	-1.32529	0.00018	20.39937	13.89888	7.80663	2.10435	2.77657	-11.25666	34.09838	13.13789	-15.83580	36.55936	-0.22615	32.83862	133.00934	-0.00330	-109.83324	123.82185	-0.00004	117.56476	-19.26625	-10.77979	0.00002	-12.57853	8.09759	0.00171	-5.75553	-6.74797	4.90064	-29.01076	-8.12679	1.84891	7.18266	3.52064	5.92222
3121	-9.89008	0.00000	-0.00000	-4.99220	0.00000	-0.00000	-5.89959	-8.65310	20.02895	14.21931	3.86054	-11.22411	-4.79681	-0.57881	0.00011	-9.11318	-1.46931	0.00014	20.16095	13.95993	8.19437	2.01269	2.78596	-11.39357	34.08751	13.35703	-15.67864	36.54319	-0.17812	33.00155	133.14410	-0.00273	-108.92098	123.90382	-0.00429	120.35881	-19.45956	-10.69506	-0.00127	-13.03626	8.76172	-0.00385	-5.61610	-6.62877	5.20098	-28.86044	-8.13501	2.17330	7.00818	3.47226	5.91492
3122	-8.21987	0.00000	-0.00000	-4.18689	0.00000	0.00000	-6.41426	-8.77962	19.60284	14.07201	3.94098	-10.88281	-4.72371	-0.48854	0.00017	-9.15364	-1.51956	0.00002	19.94784	13.98148	8.66801	1.93560	2.76871	-11.53971	34.11021	13.57946	-15.55477	36.50092	-0.24536	33.09969	133.21571	-0.00067	-108.02598	124.09785	-0.00360	122.56687	-19.87157	-10.43878	-0.00238	-13.54619	9.60728	-0.00549	-5.60408	-6.44020	5.57159	-28.83169	-8.10701	2.59020	6.86003	3.47317	5.91519
3123	-7.58487	-0.00000	-0.00000	-3.82079	0.00000	-0.00000	-6.71120	-8.69011	19.32961	13.95611	3.75823	-10.69169	-4.68419	-0.37602	0.00008	-9.17841	-1.43944	-0.00003	19.93867	13.99463	8.89873	2.00046	2.75394	-11.57238	34.19559	13.69989	-15.50335	36.47686	-0.40911	33.05454	133.16164	0.00067	-107.34113	124.33448	0.00178	122.99709	-20.27000	-10.13215	-0.00142	-13.81457	10.22058	-0.00289	-5.77463	-6.24832	5.89538	-28.98528	-8.05754	2.96533	6.86770	3.55801	5.90278
