	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
275	0.09485	0.07300	0.00195	0.05377	0.50582	0.00009
276	0.09503	0.07250	0.00211	0.05388	0.50561	0.00031
277	0.09519	0.07222	0.00224	0.05429	0.50539	0.00028
278	0.09523	0.07209	0.00245	0.05488	0.50518	0.00011
279	0.09519	0.07195	0.00275	0.05544	0.50495	0.00009
280	0.09518	0.07175	0.00308	0.05568	0.50467	0.00037
281	0.09522	0.07149	0.00334	0.05548	0.50442	0.00085
282	0.09527	0.07124	0.00347	0.05502	0.50427	0.00133
283	0.09528	0.07106	0.00350	0.05466	0.50422	0.00157
284	0.09526	0.07098	0.00353	0.05459	0.50413	0.00141
285	0.09522	0.07097	0.00367	0.05477	0.50389	0.00098
286	0.09511	0.07096	0.00388	0.05504	0.50355	0.00059
287	0.09498	0.07100	0.00400	0.05533	0.50321	0.00050
288	0.09493	0.07110	0.00393	0.05551	0.50296	0.00069
289	0.09499	0.07115	0.00379	0.05545	0.50276	0.00104
290	0.09514	0.07102	0.00369	0.05516	0.50264	0.00135
291	0.09534	0.07068	0.00357	0.05490	0.50261	0.00145
292	0.09551	0.07023	0.00341	0.05483	0.50262	0.00143
293	0.09559	0.06981	0.00325	0.05487	0.50262	0.00150
294	0.09555	0.06961	0.00312	0.05495	0.50264	0.00163
295	0.09541	0.06964	0.00299	0.05505	0.50276	0.00166
296	0.09530	0.06977	0.00287	0.05517	0.50297	0.00156
297	0.09535	0.06983	0.00279	0.05535	0.50311	0.00142
298	0.09553	0.06974	0.00277	0.05561	0.50306	0.00130
299	0.09575	0.06952	0.00272	0.05586	0.50285	0.00121
300	0.09598	0.06919	0.00261	0.05599	0.50257	0.00115
301	0.09626	0.06885	0.00245	0.05613	0.50227	0.00122
302	0.09653	0.06868	0.00233	0.05647	0.50196	0.00146
303	0.09662	0.06876	0.00230	0.05684	0.50173	0.00189
304	0.09651	0.06897	0.00239	0.05686	0.50172	0.00238
305	0.09637	0.06916	0.00248	0.05662	0.50192	0.00271
306	0.09639	0.06923	0.00250	0.05650	0.50221	0.00275
307	0.09660	0.06915	0.00253	0.05668	0.50241	0.00265
308	0.09686	0.06893	0.00257	0.05691	0.50248	0.00268
309	0.09697	0.06864	0.00255	0.05696	0.50242	0.00291
310	0.09683	0.06832	0.00253	0.05679	0.50224	0.00325
311	0.09662	0.06805	0.00254	0.05660	0.50197	0.00349
312	0.09659	0.06782	0.00251	0.05653	0.50174	0.00354
313	0.09683	0.06764	0.00235	0.05654	0.50163	0.00355
314	0.09715	0.06759	0.00217	0.05644	0.50164	0.00378
315	0.09729	0.06770	0.00214	0.05628	0.50168	0.00419
316	0.09730	0.06784	0.00231	0.05613	0.50173	0.00454
317	0.09728	0.06790	0.00259	0.05588	0.50181	0.00485
318	0.09726	0.06789	0.00291	0.05540	0.50194	0.00532
319	0.09727	0.06783	0.00318	0.05485	0.50211	0.00588
320	0.09737	0.06776	0.00328	0.05459	0.50231	0.00616
321	0.09765	0.06775	0.00318	0.05480	0.50250	0.00600
322	0.09800	0.06786	0.00302	0.05523	0.50263	0.00556
323	0.09824	0.06808	0.00295	0.05557	0.50268	0.00518
324	0.09826	0.06839	0.00306	0.05565	0.50264	0.00503
325	0.09813	0.06864	0.00333	0.05549	0.50252	0.00513
326	0.09800	0.06880	0.00373	0.05529	0.50245	0.00532
327	0.09806	0.06899	0.00420	0.05524	0.50255	0.00539
328	0.09830	0.06941	0.00475	0.05536	0.50281	0.00538
329	0.09847	0.07007	0.00545	0.05550	0.50312	0.00543
330	0.09833	0.07083	0.00633	0.05541	0.50338	0.00564
331	0.09786	0.07148	0.00734	0.05500	0.50359	0.00593
332	0.09721	0.07196	0.00842	0.05442	0.50377	0.00625
333	0.09656	0.07234	0.00947	0.05395	0.50398	0.00665
334	0.09601	0.07291	0.01024	0.05386	0.50424	0.00713
335	0.09561	0.07385	0.01065	0.05422	0.50457	0.00758
336	0.09538	0.07506	0.01104	0.05487	0.50493	0.00787
337	0.09529	0.07634	0.01179	0.05553	0.50525	0.00796
338	0.09517	0.07758	0.01303	0.05594	0.50547	0.00802
339	0.09486	0.07858	0.01460	0.05592	0.50564	0.00824
340	0.09437	0.07913	0.01624	0.05557	0.50585	0.00856
341	0.09391	0.07907	0.01768	0.05519	0.50602	0.00878
342	0.09362	0.07845	0.01882	0.05502	0.50603	0.00888
343	0.09338	0.07750	0.01972	0.05496	0.50588	0.00903
344	0.09300	0.07646	0.02037	0.05466	0.50571	0.00938
345	0.09247	0.07544	0.02069	0.05389	0.50573	0.00987
346	0.09199	0.07447	0.02062	0.05282	0.50614	0.01027
347	0.09165	0.07368	0.02012	0.05181	0.50697	0.01049
348	0.09132	0.07335	0.01918	0.05107	0.50798	0.01062
349	0.09077	0.07371	0.01789	0.05056	0.50885	0.01079
350	0.08999	0.07462	0.01648	0.05017	0.50939	0.01098
351	0.08921	0.07559	0.01530	0.04994	0.50956	0.01105
352	0.08865	0.07618	0.01452	0.04996	0.50949	0.01090
353	0.08834	0.07641	0.01406	0.05022	0.50940	0.01055
354	0.08823	0.07649	0.01383	0.05056	0.50936	0.01011
355	0.08827	0.07657	0.01374	0.05080	0.50924	0.00968
356	0.08842	0.07669	0.01374	0.05089	0.50895	0.00937
