	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
53	0.29524	0.12819	0.00517	0.19610	0.66856	0.00365	0.25014	0.12240	0.01020	0.16831	0.63243	0.00751	0.26037	0.09463	0.01556	0.15904	0.64599	0.01427	0.09127	0.07366	0.00793	0.05115	0.50542	0.00633
54	0.29517	0.12799	0.00517	0.19649	0.66851	0.00372	0.25008	0.12219	0.01019	0.16866	0.63244	0.00775	0.26031	0.09442	0.01551	0.15939	0.64602	0.01447	0.09121	0.07343	0.00795	0.05135	0.50556	0.00629
55	0.29515	0.12787	0.00521	0.19679	0.66855	0.00357	0.25007	0.12209	0.01039	0.16896	0.63252	0.00801	0.26027	0.09429	0.01563	0.15967	0.64610	0.01470	0.09117	0.07347	0.00783	0.05167	0.50565	0.00616
56	0.29508	0.12786	0.00526	0.19690	0.66859	0.00333	0.25004	0.12210	0.01073	0.16912	0.63258	0.00813	0.26019	0.09428	0.01590	0.15981	0.64614	0.01483	0.09108	0.07368	0.00773	0.05190	0.50563	0.00601
57	0.29496	0.12793	0.00530	0.19685	0.66853	0.00316	0.24995	0.12219	0.01105	0.16911	0.63251	0.00819	0.26009	0.09436	0.01623	0.15981	0.64604	0.01497	0.09099	0.07381	0.00775	0.05195	0.50551	0.00588
58	0.29491	0.12812	0.00538	0.19667	0.66836	0.00315	0.24990	0.12234	0.01116	0.16897	0.63232	0.00827	0.26007	0.09454	0.01643	0.15971	0.64581	0.01517	0.09099	0.07378	0.00786	0.05182	0.50532	0.00582
59	0.29499	0.12842	0.00553	0.19644	0.66818	0.00328	0.24996	0.12258	0.01102	0.16875	0.63212	0.00829	0.26017	0.09482	0.01639	0.15951	0.64559	0.01525	0.09113	0.07373	0.00794	0.05158	0.50514	0.00589
60	0.29515	0.12869	0.00567	0.19634	0.66803	0.00348	0.25009	0.12282	0.01091	0.16860	0.63197	0.00822	0.26034	0.09508	0.01632	0.15938	0.64546	0.01518	0.09132	0.07380	0.00793	0.05133	0.50507	0.00609
61	0.29529	0.12880	0.00565	0.19651	0.66790	0.00365	0.25025	0.12293	0.01109	0.16869	0.63188	0.00823	0.26047	0.09518	0.01650	0.15948	0.64540	0.01515	0.09146	0.07398	0.00783	0.05118	0.50519	0.00625
62	0.29533	0.12873	0.00548	0.19692	0.66779	0.00372	0.25036	0.12289	0.01144	0.16901	0.63185	0.00829	0.26054	0.09512	0.01680	0.15984	0.64540	0.01521	0.09152	0.07410	0.00777	0.05116	0.50548	0.00635
63	0.29531	0.12860	0.00527	0.19740	0.66778	0.00362	0.25040	0.12278	0.01166	0.16939	0.63191	0.00822	0.26056	0.09498	0.01698	0.16026	0.64548	0.01516	0.09153	0.07410	0.00787	0.05121	0.50585	0.00640
64	0.29528	0.12846	0.00512	0.19773	0.66787	0.00341	0.25039	0.12267	0.01172	0.16966	0.63205	0.00797	0.26054	0.09486	0.01701	0.16056	0.64564	0.01487	0.09148	0.07411	0.00808	0.05129	0.50617	0.00644
65	0.29527	0.12833	0.00515	0.19783	0.66798	0.00326	0.25036	0.12260	0.01166	0.16974	0.63215	0.00760	0.26048	0.09478	0.01694	0.16063	0.64578	0.01444	0.09138	0.07427	0.00825	0.05135	0.50628	0.00644
