	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
340	0.00000	0.00000	2.10539	0.00000	0.00000	0.04457
341	0.00000	0.00000	2.10574	0.00000	0.00000	0.04523
342	0.00000	0.00000	2.10611	0.00000	0.00000	0.04588
343	0.00000	0.00000	2.10650	0.00000	0.00000	0.04652
344	0.00000	0.00000	2.10691	0.00000	0.00000	0.04714
345	0.00000	0.00000	2.10734	0.00000	0.00000	0.04775
346	0.00000	0.00000	2.10779	0.00000	0.00000	0.04835
347	0.00000	0.00000	2.10827	0.00000	0.00000	0.04894
348	0.00000	0.00000	2.10876	0.00000	0.00000	0.04952
349	0.00000	0.00000	2.10928	0.00000	0.00000	0.05008
350	0.00000	0.00000	2.10983	0.00000	0.00000	0.05064
351	0.00000	0.00000	2.11040	0.00000	0.00000	0.05119
352	0.00000	0.00000	2.11100	0.00000	0.00000	0.05173
353	0.00000	0.00000	2.11163	0.00000	0.00000	0.05226
354	0.00000	0.00000	2.11229	0.00000	0.00000	0.05279
355	0.00000	0.00000	2.11297	0.00000	0.00000	0.05330
356	0.00000	0.00000	2.11369	0.00000	0.00000	0.05382
357	0.00000	0.00000	2.11444	0.00000	0.00000	0.05432
358	0.00000	0.00000	2.11522	0.00000	0.00000	0.05483
359	0.00000	0.00000	2.11603	0.00000	0.00000	0.05533
360	0.00000	0.00000	2.11687	0.00000	0.00000	0.05584
361	0.00000	0.00000	2.11775	0.00000	0.00000	0.05634
362	0.00000	0.00000	2.11865	0.00000	0.00000	0.05685
363	0.00000	0.00000	2.11959	0.00000	0.00000	0.05736
364	0.00000	0.00000	2.12056	0.00000	0.00000	0.05787
365	0.00000	0.00000	2.12156	0.00000	0.00000	0.05839
366	0.00000	0.00000	2.12259	0.00000	0.00000	0.05891
367	0.00000	0.00000	2.12363	0.00000	0.00000	0.05944
368	0.00000	0.00000	2.12470	0.00000	0.00000	0.05997
369	0.00000	0.00000	2.12580	0.00000	0.00000	0.06052
370	0.00000	0.00000	2.12691	0.00000	0.00000	0.06106
