	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
2618	11.87995	0.00000	0.00000	3.00355	0.00000	-0.00000	10.63531	-4.76690	13.69212	3.68557	1.98292	-22.24990	-26.53575	-6.24596	0.00033	-40.21005	3.77056	0.00346	26.57183	4.44136	8.87489	3.08857	-4.84081	-13.64292	-29.45355	21.32987	-15.93204	84.30555	-60.75137	42.91253	33.11090	-0.00558	-100.61236	48.43109	0.02053	91.15546	-2.12314	-12.32321	0.00098	-34.02916	5.68570	-0.00362	-12.68589	2.41225	0.35151	-35.00211	2.09836	1.24097	14.25742	-7.94331	8.03523
2619	11.94620	0.00000	-0.00000	2.34417	-0.00000	0.00000	10.35273	-4.62008	14.47626	2.71727	3.36218	-22.85509	-26.64458	-6.47817	-0.00022	-35.28520	3.30285	0.00860	27.10917	4.56533	8.55569	1.20664	-3.89680	-13.63233	-29.64565	20.57518	-15.58212	83.89651	-61.32932	42.80499	32.74923	-0.00268	-99.32849	51.63656	0.05116	88.99025	-1.99135	-12.53041	0.00071	-32.25669	5.27180	-0.01656	-12.86100	2.63242	0.33977	-35.18053	2.30650	1.31378	14.47830	-8.12225	8.81729
2620	12.72279	0.00000	0.00000	3.01845	0.00000	0.00000	9.96266	-4.49126	14.77532	1.74072	4.40494	-23.13153	-26.59367	-6.61433	-0.00050	-30.86240	2.97006	0.00814	27.56157	4.55286	8.50223	-0.41154	-3.12747	-13.77331	-29.74449	19.90012	-15.24020	83.14402	-61.93840	42.41642	32.39856	0.00384	-97.45821	54.83410	0.05083	86.49839	-2.17187	-12.57832	-0.00087	-30.75261	4.49923	-0.01004	-12.98945	2.85533	0.43904	-35.31160	2.47504	1.49031	14.64676	-8.46964	9.43990
2621	13.94302	0.00000	-0.00000	5.01834	-0.00000	0.00000	9.42717	-4.31425	14.71749	1.19719	4.86836	-23.45085	-26.45129	-6.69372	-0.00050	-27.17408	2.70638	0.00604	27.97036	4.49471	8.69173	-1.67130	-2.52539	-14.23106	-29.65984	19.24080	-14.91324	82.19074	-62.38257	41.77585	31.99751	0.00683	-95.21181	57.90605	0.03058	84.34745	-2.80622	-12.49860	-0.00185	-30.21757	3.79867	0.00282	-12.91511	2.94781	0.76590	-35.23517	2.43661	1.82773	14.71684	-8.89496	9.94590
2622	14.81865	-0.00000	0.00000	7.40773	-0.00000	0.00000	8.86781	-4.09998	14.69765	1.43620	4.89971	-24.15604	-26.34009	-6.82648	-0.00019	-24.38239	2.42471	0.00272	28.38499	4.52078	8.94971	-2.51229	-2.06545	-14.91371	-29.43880	18.56086	-14.57313	81.11707	-62.55947	40.89611	31.60894	0.00240	-93.14218	60.86371	-0.00283	83.08105	-3.69544	-12.42440	-0.00069	-30.46892	3.46371	0.00528	-12.52436	2.87233	1.26241	-34.83655	2.17850	2.25815	14.67153	-9.27085	10.43544
2623	14.90822	0.00000	0.00000	9.06196	0.00000	0.00000	8.40926	-3.89140	15.01140	2.45116	4.72697	-25.17577	-26.37576	-7.06567	0.00056	-22.40799	2.03989	-0.00054	28.84362	4.71592	9.12717	-2.99609	-1.68170	-15.57985	-29.20768	17.85473	-14.16025	79.85192	-62.52683	39.75274	31.31153	-0.00206	-91.53366	63.82074	-0.04051	83.02532	-4.37098	-12.36897	0.00016	-30.68247	3.65121	0.00487	-11.90241	2.72871	1.72944	-34.20510	1.86856	2.63543	14.54158	-9.50069	10.93929
2624	14.24797	-0.00000	0.00000	9.47727	0.00000	-0.00000	8.07034	-3.73963	15.68162	3.92077	4.46412	-26.11396	-26.57678	-7.33155	0.00087	-20.99365	1.53468	-0.00239	29.36201	5.06289	9.20440	-3.23349	-1.30810	-16.02455	-29.00512	17.10891	-13.67701	78.27316	-62.42626	38.33769	31.06090	-0.00023	-90.09007	66.84297	-0.05635	83.95468	-4.70400	-12.18276	-0.00056	-30.24689	4.22914	0.01009	-11.33871	2.61065	2.02490	-33.63464	1.64734	2.86380	14.37933	-9.54951	11.43497
2625	12.90239	0.00000	0.00000	8.84275	0.00000	-0.00000	7.80761	-3.71262	16.54356	5.48818	4.12045	-26.69226	-26.83780	-7.47316	0.00030	-19.89724	1.00155	-0.00206	29.93070	5.46963	9.28384	-3.28075	-0.94518	-16.19961	-28.75646	16.29240	-13.12139	76.37962	-62.32830	36.72319	30.75895	0.00373	-88.51733	69.86401	-0.03329	85.10577	-4.94388	-11.83762	-0.00157	-29.22418	4.83437	0.01201	-11.10215	2.48548	2.20733	-33.39327	1.46239	2.98500	14.21510	-9.44136	11.90534
2626	10.99495	0.00000	-0.00000	7.65050	-0.00000	-0.00000	7.54910	-3.78383	17.41605	6.96982	3.68760	-26.97807	-27.03966	-7.43316	-0.00006	-18.99514	0.59820	-0.00011	30.53400	5.84271	9.43723	-3.15981	-0.65111	-16.21843	-28.39452	15.39265	-12.38652	74.27145	-62.16582	35.01794	30.39524	0.00323	-87.07615	72.76936	0.01439	85.65686	-5.19584	-11.53913	-0.00124	-28.16018	5.07370	0.00550	-11.22877	2.26444	2.46175	-33.51281	1.16146	3.13641	14.03494	-9.24992	12.30147
2627	8.80623	0.00000	0.00000	6.32873	0.00000	0.00000	7.22395	-3.78893	18.20492	8.38205	3.22596	-27.22082	-27.18849	-7.30994	0.00030	-18.25830	0.43030	0.00160	31.16726	6.12580	9.56661	-2.93990	-0.46445	-16.26886	-27.91637	14.45750	-11.41157	72.00150	-61.82395	33.28767	30.02452	-0.00057	-86.19539	75.52225	0.03952	85.40261	-5.24303	-11.45888	-0.00014	-27.58136	4.84880	0.00012	-11.54795	1.91727	2.91308	-33.82009	0.66922	3.42220	13.79290	-9.06479	12.50363
2628	6.76262	0.00000	0.00000	5.14710	0.00000	-0.00000	6.78041	-3.59324	18.86494	9.78782	2.83573	-27.60131	-27.39415	-7.22182	0.00078	-17.68206	0.48509	0.00194	31.80806	6.31289	9.51948	-2.74682	-0.35463	-16.44818	-27.34013	13.58988	-10.37519	69.53048	-61.28603	31.53403	29.67500	-0.00280	-85.89297	78.17233	0.01693	85.02318	-4.90560	-11.51021	0.00152	-27.51402	4.56931	-0.00105	-11.86638	1.49316	3.53767	-34.12251	0.04019	3.83930	13.43559	-8.91955	12.42745
2629	5.32032	0.00000	-0.00000	4.26580	0.00000	0.00000	6.19782	-3.25834	19.28451	11.14014	2.54180	-28.06357	-27.74493	-7.15221	0.00032	-17.23617	0.66350	0.00126	32.40417	6.45492	9.34046	-2.68743	-0.25049	-16.68544	-26.67249	12.86529	-9.53993	66.82433	-60.65709	29.74419	29.34477	-0.00189	-85.81090	80.75479	-0.01603	85.13506	-4.42155	-11.41381	0.00289	-27.51993	4.63973	-0.00064	-12.09355	1.09639	4.23326	-34.33159	-0.59033	4.33273	12.92781	-8.76882	12.13438
2630	4.46431	-0.00000	0.00000	3.57910	0.00000	-0.00000	5.53692	-2.98040	19.30179	12.35830	2.30511	-28.27434	-28.25196	-6.98838	-0.00128	-16.86906	0.83292	0.00027	32.93382	6.61758	9.27564	-2.76917	-0.11726	-16.90340	-25.91851	12.25581	-8.95021	63.96198	-60.02604	27.97598	29.04315	0.00067	-85.54600	83.21714	-0.02787	85.57379	-4.31771	-10.91930	-0.00194	-27.27658	4.98435	-0.00021	-12.22077	0.83713	4.91536	-34.43950	-1.08833	4.86603	12.28728	-8.56595	11.75905
2631	3.67225	0.00000	-0.00000	2.81618	0.00000	-0.00000	4.87873	-2.86557	18.91594	13.44305	2.11860	-27.88863	-28.84515	-6.71001	-0.00209	-16.54970	0.88345	-0.00053	33.42094	6.83637	9.47688	-2.90096	0.01288	-17.14826	-25.09927	11.67297	-8.44976	61.12547	-59.37830	26.36920	28.80474	0.00209	-84.84102	85.46667	-0.02123	85.90668	-4.85840	-10.01840	-0.01039	-27.01910	5.27078	-0.00142	-12.22103	0.75098	5.52468	-34.41978	-1.39838	5.39766	11.57994	-8.32198	11.39832
2632	2.71866	-0.00000	0.00000	2.03170	-0.00000	0.00000	4.18563	-2.84804	18.40697	14.41138	1.99231	-26.95840	-29.39062	-6.44547	-0.00099	-16.29679	0.81116	-0.00064	33.87770	7.13692	9.81939	-2.96839	0.10244	-17.40492	-24.23424	11.07102	-7.91905	58.43751	-58.69324	24.99538	28.68489	0.00011	-83.67622	87.48576	0.00548	85.65025	-5.80326	-9.02319	-0.00980	-27.21410	5.10105	0.00051	-12.02813	0.77697	6.02145	-34.20811	-1.56191	5.86756	10.86012	-8.06207	11.11563
2633	1.95264	0.00000	-0.00000	1.56913	0.00000	0.00000	3.36726	-2.80101	18.13295	15.26150	1.93987	-25.91441	-29.78329	-6.31624	0.00043	-16.16058	0.72268	-0.00025	34.29837	7.54039	10.06788	-2.90811	0.16261	-17.46366	-23.29566	10.48838	-7.37280	55.81409	-58.02509	23.72069	28.71505	-0.00336	-82.26007	89.35790	0.03866	84.35098	-6.76710	-8.35471	-0.00110	-27.79577	4.17436	0.00375	-11.66576	0.82492	6.42966	-33.82886	-1.67154	6.26380	10.14240	-7.78264	10.95519
2634	1.68938	0.00000	0.00000	1.56765	-0.00000	-0.00000	2.46270	-2.63730	18.24842	16.04077	2.01077	-25.11222	-30.03512	-6.33234	0.00095	-16.16373	0.72191	-0.00005	34.69563	8.01923	10.09658	-2.74448	0.22450	-17.17297	-22.20979	10.00624	-6.89362	53.07158	-57.41452	22.35143	28.80633	-0.00280	-80.75409	91.14428	0.03701	82.47880	-7.63744	-8.11345	0.00278	-28.12043	2.81546	0.00180	-11.32940	0.83182	6.81509	-33.47599	-1.81049	6.62350	9.43628	-7.47312	10.90268
2635	1.76546	0.00000	0.00000	1.82213	-0.00000	-0.00000	1.66934	-2.35705	18.61088	16.82935	2.20723	-24.48545	-30.25306	-6.42018	0.00071	-16.27505	0.81767	-0.00009	35.08863	8.50319	9.96002	-2.56805	0.29094	-16.75310	-20.93360	9.65752	-6.49416	50.18538	-56.79937	20.89602	28.76536	0.00317	-79.12692	92.76653	-0.00080	81.41672	-8.57962	-8.01871	-0.00097	-27.64105	1.95262	0.00887	-11.23957	0.77162	7.19970	-33.36966	-2.01118	6.95723	8.76736	-7.13320	10.87503
2636	1.71979	0.00000	-0.00000	2.00531	-0.00000	0.00000	1.20495	-2.06097	18.89058	17.64949	2.41080	-23.65659	-30.55153	-6.45637	-0.00022	-16.45589	0.93506	-0.00001	35.48043	8.95870	9.87301	-2.43954	0.34742	-16.65783	-19.52472	9.37932	-6.04096	47.34033	-56.09224	19.56735	28.50351	0.00749	-77.50386	94.06538	-0.02302	81.77045	-9.76262	-7.91626	-0.00240	-26.26832	2.01734	0.02197	-11.44145	0.65346	7.57809	-33.55541	-2.26311	7.26345	8.16587	-6.75657	10.78430
2637	1.31677	0.00000	0.00000	1.96135	0.00000	0.00000	1.11195	-1.88946	18.87904	18.44943	2.49055	-22.45506	-30.96934	-6.35673	-0.00129	-16.70024	1.00319	0.00028	35.87678	9.43009	10.01153	-2.30969	0.41067	-17.00723	-18.10534	9.09749	-5.43766	44.69881	-55.31165	18.54748	28.16588	0.00513	-76.32553	94.96831	-0.01426	82.82997	-11.12563	-8.00749	0.00384	-24.30529	2.39640	0.01438	-11.79363	0.49194	7.97923	-33.89049	-2.56371	7.57458	7.65473	-6.32148	10.63279
2638	0.78186	0.00000	-0.00000	1.85634	-0.00000	0.00000	1.19625	-1.91706	18.72947	19.15674	2.41763	-21.23329	-31.43712	-6.18634	-0.00124	-17.02137	1.02773	0.00041	36.28461	9.96703	10.26622	-2.07351	0.52040	-17.36882	-16.75077	8.82779	-4.81802	42.23196	-54.55489	17.83820	27.97043	0.00176	-75.79552	95.55909	-0.00205	83.99191	-12.35629	-8.40755	0.00814	-22.24088	2.33967	-0.00627	-12.10542	0.27669	8.42283	-34.18346	-2.92996	7.90506	7.22042	-5.81900	10.52661
2639	0.44439	0.00000	0.00000	1.97799	0.00000	-0.00000	1.22770	-2.09537	18.77823	19.71264	2.23040	-20.48477	-31.83754	-6.09600	-0.00029	-17.42871	1.06334	0.00016	36.66833	10.54312	10.35423	-1.69654	0.67690	-17.28313	-15.45621	8.64361	-4.39490	39.82696	-53.84146	17.34100	27.98250	0.00010	-75.35751	95.97153	0.00068	85.34699	-13.15779	-8.85507	0.00499	-20.49240	1.75320	-0.01343	-12.25926	0.01453	8.86832	-34.31895	-3.34029	8.21988	6.79622	-5.29004	10.55797
2640	0.38562	0.00000	0.00000	2.42489	0.00000	-0.00000	1.15510	-2.33011	19.17838	20.10197	1.95745	-20.31301	-32.11065	-6.16113	0.00028	-17.92229	1.13637	-0.00032	36.95974	11.09986	10.16615	-1.23416	0.83116	-16.75862	-14.22004	8.57695	-4.24962	37.48106	-53.07476	17.03203	28.11223	-0.00260	-74.04625	96.27130	-0.00040	86.85583	-13.59197	-8.98577	-0.00073	-19.28774	0.94287	-0.00457	-12.25397	-0.22919	9.26885	-34.29715	-3.71656	8.50014	6.31723	-4.79568	10.69511
2641	0.50889	0.00000	0.00000	3.06326	0.00000	-0.00000	1.06272	-2.59740	19.80188	20.38704	1.58892	-20.46003	-32.30083	-6.34312	0.00034	-18.49119	1.23320	-0.00085	37.14302	11.63447	9.83502	-0.74188	0.94677	-16.10866	-13.07683	8.58539	-4.38351	35.34167	-52.19054	17.01762	28.26000	-0.00557	-71.31583	96.45095	-0.00109	88.01946	-14.03439	-8.63268	-0.00750	-18.65442	0.16258	0.00718	-12.16358	-0.40337	9.64349	-34.18978	-4.01856	8.78271	5.78384	-4.33414	10.81524
2642	0.68739	-0.00000	-0.00000	3.60659	0.00000	-0.00000	0.99850	-2.87639	20.39556	20.70090	1.13147	-20.63740	-32.50473	-6.55546	0.00027	-19.10334	1.31904	-0.00097	37.29173	12.18651	9.54292	-0.23148	1.04713	-15.59478	-11.99434	8.60134	-4.78719	33.53977	-51.24928	17.37389	28.36639	-0.00502	-67.61375	96.49186	-0.00154	88.62638	-14.74476	-7.97166	-0.01059	-18.46663	-0.30496	0.01070	-12.03625	-0.56123	10.06820	-34.04162	-4.32412	9.11814	5.25018	-3.83727	10.82027
2643	0.79569	0.00000	0.00000	3.70996	0.00000	0.00000	0.92110	-3.03237	20.75146	21.16012	0.72255	-20.68557	-32.77203	-6.72193	0.00009	-19.70557	1.31543	-0.00012	37.50087	12.77673	9.40180	0.31115	1.19880	-15.33289	-10.82426	8.59443	-5.31865	32.02024	-50.33001	17.99151	28.35644	-0.00169	-64.45746	96.40458	0.00037	89.31237	-15.61790	-7.51916	-0.00362	-18.69790	0.03896	-0.00316	-11.85212	-0.80550	10.59462	-33.83231	-4.74774	9.51599	4.77855	-3.27427	10.69785
2644	0.76386	0.00000	-0.00000	3.27052	-0.00000	-0.00000	0.78183	-2.96947	20.81652	21.73202	0.55823	-20.62575	-33.06099	-6.81888	-0.00011	-20.25449	1.14893	0.00087	37.79932	13.40023	9.41674	0.90248	1.45796	-15.25353	-9.46121	8.60739	-5.72799	30.60615	-49.41765	18.67551	28.18117	-0.00153	-63.36601	96.18813	0.00442	90.69926	-16.38817	-7.62444	0.00492	-19.52512	1.41178	-0.02905	-11.60242	-1.15770	11.19624	-33.55546	-5.29939	9.94375	4.39718	-2.70768	10.49301
2645	0.62854	0.00000	-0.00000	2.59924	0.00000	-0.00000	0.57505	-2.80292	20.68890	22.24349	0.66019	-20.60176	-33.28870	-6.87684	-0.00015	-20.75248	0.86862	0.00085	38.12341	14.04674	9.50407	1.52080	1.82156	-15.12091	-8.01342	8.74050	-5.94641	29.20647	-48.45085	19.36488	27.97223	-0.00050	-64.16795	95.78444	0.00195	92.21560	-16.93544	-7.99169	0.00616	-20.89130	3.12793	-0.03222	-11.33097	-1.53285	11.81693	-33.25597	-5.87920	10.38125	4.06315	-2.22181	10.24933
2646	0.47962	0.00000	0.00000	2.07378	0.00000	-0.00000	0.29449	-2.70162	20.48140	22.57927	0.89195	-20.62339	-33.40405	-6.91568	-0.00009	-21.24775	0.60748	0.00021	38.38071	14.69939	9.60754	2.10403	2.22179	-14.82152	-6.71963	9.05419	-6.12720	27.88032	-47.41693	20.16720	28.01531	-0.00335	-64.91499	95.14372	-0.00867	92.74736	-17.37079	-8.07789	0.00257	-22.22639	4.15902	-0.00715	-11.05776	-1.82993	12.43890	-32.95094	-6.38681	10.84988	3.69981	-1.83264	9.97443
2647	0.38080	0.00000	-0.00000	1.77562	0.00000	-0.00000	-0.06110	-2.68976	20.22398	22.79429	1.17776	-20.47332	-33.41221	-6.90799	0.00005	-21.80137	0.42883	0.00011	38.53839	15.32961	9.75878	2.62435	2.56670	-14.54456	-5.71744	9.48636	-6.36643	26.69970	-46.35091	21.14935	28.47028	-0.02173	-63.86359	94.31310	-0.00818	92.34772	-17.93841	-7.70487	-0.00297	-22.86036	4.33672	0.01031	-10.76074	-2.01859	13.05616	-32.61663	-6.79173	11.35543	3.28783	-1.48419	9.65599
2648	0.36532	0.00000	-0.00000	1.60604	0.00000	-0.00000	-0.41660	-2.70105	19.94039	22.99580	1.50524	-19.97482	-33.35425	-6.83890	0.00019	-22.45826	0.31230	0.00064	38.62355	15.91961	9.99717	3.12769	2.79773	-14.50561	-4.97011	9.90427	-6.58891	25.64357	-45.28142	22.17336	29.22575	-0.03061	-61.35312	93.40166	0.00727	92.09851	-18.76804	-7.02512	-0.00770	-22.43833	4.30857	0.01189	-10.45274	-2.14555	13.63411	-32.26997	-7.12441	11.84796	2.86399	-1.10977	9.29876
2649	0.45931	0.00000	-0.00000	1.54261	0.00000	0.00000	-0.66558	-2.70090	19.75642	23.19595	1.76762	-19.22743	-33.27076	-6.77426	0.00013	-23.23317	0.25553	0.00069	38.66112	16.48861	10.27927	3.67482	2.92698	-14.62171	-4.37243	10.24573	-6.73190	24.65474	-44.21301	23.04239	30.05497	-0.01071	-59.40547	92.45161	0.00970	92.23657	-19.63920	-6.17650	-0.00696	-21.01237	4.34833	0.00173	-10.17510	-2.27183	14.17536	-31.95499	-7.44250	12.30694	2.43820	-0.68772	8.92156
2650	0.63605	0.00000	0.00000	1.62006	0.00000	-0.00000	-0.81459	-2.67719	19.80950	23.32714	1.80329	-18.51513	-33.17420	-6.81088	-0.00013	-24.09278	0.30257	-0.00035	38.65250	17.05557	10.50668	4.26788	3.00593	-14.60204	-3.82108	10.58935	-6.92459	23.71416	-43.14535	23.76204	30.79369	0.01223	-59.54482	91.38309	-0.01178	91.85175	-20.13076	-5.15878	0.00045	-19.26491	4.02685	-0.01054	-9.91380	-2.39813	14.75057	-31.65208	-7.77286	12.79823	1.97419	-0.25911	8.52915
2651	0.76029	0.00000	0.00000	1.78784	0.00000	0.00000	-0.98305	-2.60715	20.06781	23.35330	1.59707	-18.03686	-33.05131	-6.95095	-0.00035	-24.96458	0.47494	-0.00151	38.59818	17.57510	10.62395	4.84648	3.05655	-14.30696	-3.21516	11.05546	-7.36714	22.83242	-42.10223	24.53294	31.38014	0.01355	-61.52323	90.10435	-0.02755	90.61491	-20.06965	-3.93259	0.00847	-18.38191	3.10201	0.00141	-9.60308	-2.45650	15.36757	-31.29088	-8.05516	13.35464	1.43882	0.11154	8.11061
2652	0.67977	0.00000	-0.00000	1.93569	0.00000	-0.00000	-1.24554	-2.52863	20.38359	23.32155	1.32205	-17.75280	-32.88799	-7.08769	-0.00023	-25.79627	0.72067	-0.00170	38.51300	17.95821	10.62888	5.34811	3.05907	-13.91866	-2.47839	11.66024	-8.09020	22.02352	-41.14528	25.47646	31.86071	-0.00019	-64.03339	88.65762	-0.00962	89.50407	-19.72088	-2.54244	0.00916	-18.91550	2.03069	0.01814	-9.20315	-2.40838	15.89685	-30.84068	-8.20563	13.86903	0.82565	0.41684	7.65631
2653	0.38132	0.00000	-0.00000	1.95906	0.00000	-0.00000	-1.57500	-2.52432	20.65491	23.33249	1.21606	-17.47680	-32.68797	-7.11363	0.00016	-26.58133	0.94057	-0.00071	38.43501	18.15899	10.57044	5.77601	2.99292	-13.73794	-1.57424	12.31281	-8.96472	21.26942	-40.34758	26.46176	32.37398	-0.01096	-66.12263	87.21677	0.01915	89.45351	-19.46973	-1.23195	0.00414	-20.07667	1.40674	0.01147	-8.71929	-2.34194	16.21662	-30.32354	-8.26160	14.19388	0.16343	0.71761	7.18105
2654	0.01604	0.00000	-0.00000	1.74177	0.00000	-0.00000	-1.93668	-2.57219	20.81461	23.45938	1.44868	-17.09264	-32.47682	-7.01491	0.00039	-27.30891	1.04771	0.00079	38.41704	18.24353	10.58561	6.20426	2.88043	-13.85450	-0.49923	12.92976	-9.84376	20.50159	-39.72499	27.25983	33.06434	-0.00727	-67.88013	85.94794	0.02147	90.07485	-19.35987	-0.48216	-0.00058	-20.70376	1.23250	-0.00110	-8.17108	-2.41359	16.36053	-29.76560	-8.38114	14.30234	-0.47245	1.05740	6.75233
2655	-0.21262	0.00000	0.00000	1.26774	0.00000	0.00000	-2.32339	-2.59098	20.81262	23.65902	1.95594	-16.66523	-32.28600	-6.87736	0.00020	-27.93869	1.03491	0.00147	38.47382	18.36526	10.78893	6.69129	2.78941	-14.06603	0.67798	13.49878	-10.59686	19.68524	-39.18514	27.81924	33.99955	0.00969	-69.91541	84.87686	0.00355	90.32452	-19.06203	-0.73589	-0.00973	-20.40207	1.06816	-0.00834	-7.59063	-2.67963	16.45813	-29.19058	-8.66440	14.29499	-1.01223	1.41572	6.46638
2656	-0.23460	-0.00000	0.00000	0.76085	0.00000	-0.00000	-2.70035	-2.62683	20.67828	23.80159	2.42209	-16.34359	-32.12199	-6.78270	-0.00006	-28.45200	0.99919	0.00075	38.55990	18.62805	11.14574	7.21775	2.76974	-14.12991	1.80044	14.04685	-11.14639	18.90569	-38.59365	28.33802	35.12328	0.02270	-72.42172	83.90311	-0.01043	89.86324	-18.33489	-1.88386	-0.01990	-19.55337	0.80722	-0.00824	-7.02095	-3.02071	16.57864	-28.62902	-9.02583	14.28114	-1.45758	1.75771	6.35366
2657	-0.21728	0.00000	0.00000	0.53916	0.00000	-0.00000	-3.00764	-2.81837	20.53703	23.81034	2.57990	-16.21766	-31.95579	-6.73928	-0.00014	-28.88636	1.05608	-0.00057	38.62722	19.00395	11.52049	7.73600	2.81497	-13.97922	2.75235	14.61073	-11.59375	18.27758	-37.91121	29.04984	36.22795	0.01655	-74.95080	82.93302	-0.01296	89.09824	-17.38015	-3.09039	-0.01385	-18.75597	0.82296	-0.00242	-6.48872	-3.24345	16.68857	-28.09958	-9.27334	14.30142	-1.85522	2.08430	6.33779
