	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
203	0.00000	0.00000	-2.83912	0.00000	0.00000	0.36568
204	0.00000	0.00000	-2.83236	0.00000	0.00000	0.36546
205	0.00000	0.00000	-2.82559	0.00000	0.00000	0.36528
206	0.00000	0.00000	-2.81880	0.00000	0.00000	0.36513
207	0.00000	0.00000	-2.81200	0.00000	0.00000	0.36504
208	0.00000	0.00000	-2.80520	0.00000	0.00000	0.36498
209	0.00000	0.00000	-2.79840	0.00000	0.00000	0.36498
210	0.00000	0.00000	-2.79161	0.00000	0.00000	0.36502
211	0.00000	0.00000	-2.78482	0.00000	0.00000	0.36511
212	0.00000	0.00000	-2.77804	0.00000	0.00000	0.36524
213	0.00000	0.00000	-2.77127	0.00000	0.00000	0.36543
214	0.00000	0.00000	-2.76453	0.00000	0.00000	0.36566
215	0.00000	0.00000	-2.75781	0.00000	0.00000	0.36594
216	0.00000	0.00000	-2.75111	0.00000	0.00000	0.36628
217	0.00000	0.00000	-2.74444	0.00000	0.00000	0.36666
218	0.00000	0.00000	-2.73780	0.00000	0.00000	0.36709
219	0.00000	0.00000	-2.73121	0.00000	0.00000	0.36758
220	0.00000	0.00000	-2.72465	0.00000	0.00000	0.36812
221	0.00000	0.00000	-2.71813	0.00000	0.00000	0.36870
222	0.00000	0.00000	-2.71166	0.00000	0.00000	0.36935
223	0.00000	0.00000	-2.70524	0.00000	0.00000	0.37004
224	0.00000	0.00000	-2.69887	0.00000	0.00000	0.37078
225	0.00000	0.00000	-2.69256	0.00000	0.00000	0.37158
226	0.00000	0.00000	-2.68630	0.00000	0.00000	0.37243
227	0.00000	0.00000	-2.68011	0.00000	0.00000	0.37333
228	0.00000	0.00000	-2.67398	0.00000	0.00000	0.37429
229	0.00000	0.00000	-2.66792	0.00000	0.00000	0.37529
230	0.00000	0.00000	-2.66192	0.00000	0.00000	0.37635
231	0.00000	0.00000	-2.65601	0.00000	0.00000	0.37745
232	0.00000	0.00000	-2.65017	0.00000	0.00000	0.37860
233	0.00000	0.00000	-2.64441	0.00000	0.00000	0.37979
234	0.00000	0.00000	-2.63873	0.00000	0.00000	0.38103
235	0.00000	0.00000	-2.63314	0.00000	0.00000	0.38231
236	0.00000	0.00000	-2.62763	0.00000	0.00000	0.38363
237	0.00000	0.00000	-2.62222	0.00000	0.00000	0.38499
238	0.00000	0.00000	-2.61691	0.00000	0.00000	0.38638
239	0.00000	0.00000	-2.61170	0.00000	0.00000	0.38781
